,is_renting,is_returning,legacy_id,num_ebikes_available,station_status,num_docks_available,num_bikes_disabled,is_installed,last_reported,num_docks_disabled,station_id,num_bikes_available,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
35,True,True,42,0,active,14,1,True,2020-08-13 21:45:20+00:00,0,42,8,False,,,2020-08-13 21:48:50,2020
36,True,True,43,0,active,7,0,True,2020-08-13 21:47:46+00:00,0,43,8,True,,,2020-08-13 21:48:50,2020
37,True,True,44,0,active,23,0,True,2020-08-13 19:05:34+00:00,0,44,0,False,,,2020-08-13 21:48:50,2020
38,True,True,46,0,active,5,0,True,2020-08-13 21:43:16+00:00,0,46,14,False,,,2020-08-13 21:48:50,2020
39,True,True,47,0,active,12,1,True,2020-08-13 21:48:27+00:00,0,47,6,True,,,2020-08-13 21:48:50,2020
40,True,True,48,0,active,5,0,True,2020-08-13 21:47:48+00:00,0,48,14,False,,,2020-08-13 21:48:50,2020
41,True,True,49,0,active,10,0,True,2020-08-13 21:33:08+00:00,0,49,8,False,,,2020-08-13 21:48:50,2020
42,True,True,50,0,active,9,0,True,2020-08-13 21:47:54+00:00,0,50,6,True,,,2020-08-13 21:48:50,2020
43,True,True,51,0,active,15,0,True,2020-08-13 21:30:29+00:00,0,51,0,False,,,2020-08-13 21:48:50,2020
44,True,True,52,0,active,14,0,True,2020-08-13 21:46:43+00:00,0,52,9,True,,,2020-08-13 21:48:50,2020
45,True,True,53,0,active,4,1,True,2020-08-13 21:43:37+00:00,0,53,14,False,,,2020-08-13 21:48:50,2020
46,True,True,54,0,active,2,0,True,2020-08-13 21:46:36+00:00,0,54,13,False,,,2020-08-13 21:48:50,2020
47,True,True,55,0,active,9,1,True,2020-08-13 21:44:49+00:00,0,55,5,False,,,2020-08-13 21:48:50,2020
48,True,True,56,0,active,15,1,True,2020-08-13 21:04:29+00:00,0,56,2,True,,,2020-08-13 21:48:50,2020
49,True,True,57,0,active,8,1,True,2020-08-13 21:46:42+00:00,0,57,5,True,,,2020-08-13 21:48:50,2020
50,True,True,58,0,active,10,1,True,2020-08-13 21:36:10+00:00,0,58,8,True,,,2020-08-13 21:48:50,2020
51,True,True,59,0,active,5,0,True,2020-08-13 21:42:40+00:00,0,59,14,True,,,2020-08-13 21:48:50,2020
52,True,True,60,0,active,6,0,True,2020-08-13 21:48:42+00:00,0,60,13,False,,,2020-08-13 21:48:50,2020
53,True,True,61,0,active,3,1,True,2020-08-13 21:44:06+00:00,0,61,15,False,,,2020-08-13 21:48:50,2020
54,True,True,63,0,active,10,0,True,2020-08-13 21:27:25+00:00,0,63,5,False,,,2020-08-13 21:48:50,2020
55,True,True,64,0,active,11,2,True,2020-08-13 21:44:13+00:00,0,64,6,False,,,2020-08-13 21:48:50,2020
56,True,True,65,0,active,18,0,True,2020-08-13 17:39:01+00:00,0,65,5,False,,,2020-08-13 21:48:50,2020
57,True,True,66,0,active,12,1,True,2020-08-13 21:38:21+00:00,0,66,2,False,,,2020-08-13 21:48:50,2020
58,True,True,67,0,active,12,4,True,2020-08-13 21:35:56+00:00,0,67,11,True,,,2020-08-13 21:48:50,2020
59,True,True,68,0,active,10,1,True,2020-08-13 21:47:43+00:00,0,68,8,True,,,2020-08-13 21:48:50,2020
60,True,True,69,0,active,10,1,True,2020-08-13 21:37:41+00:00,0,69,8,True,,,2020-08-13 21:48:50,2020
61,True,True,70,0,active,14,0,True,2020-08-13 21:33:20+00:00,0,70,9,False,,,2020-08-13 21:48:50,2020
62,True,True,71,0,active,7,1,True,2020-08-13 21:48:36+00:00,0,71,15,False,,,2020-08-13 21:48:50,2020
63,True,True,72,0,active,11,0,True,2020-08-13 21:45:12+00:00,0,72,12,False,,,2020-08-13 21:48:50,2020
64,True,True,73,0,active,13,1,True,2020-08-13 21:11:27+00:00,0,73,1,False,,,2020-08-13 21:48:50,2020
65,True,True,74,0,active,12,1,True,2020-08-13 21:40:21+00:00,0,74,6,True,,,2020-08-13 21:48:50,2020
66,True,True,75,0,active,11,0,True,2020-08-13 21:45:14+00:00,0,75,4,False,,,2020-08-13 21:48:50,2020
67,True,True,76,0,active,16,1,True,2020-08-13 21:40:58+00:00,0,76,0,False,,,2020-08-13 21:48:50,2020
68,True,True,77,0,active,4,1,True,2020-08-13 21:32:55+00:00,0,77,10,False,,,2020-08-13 21:48:50,2020
69,True,True,78,0,active,7,0,True,2020-08-13 21:45:23+00:00,0,78,12,False,,,2020-08-13 21:48:50,2020
70,True,True,79,0,active,9,2,True,2020-08-13 21:46:16+00:00,0,79,8,False,,,2020-08-13 21:48:50,2020
71,True,True,80,0,active,11,4,True,2020-08-13 21:24:33+00:00,0,80,20,False,,,2020-08-13 21:48:50,2020
72,True,True,81,0,active,1,3,True,2020-08-13 21:48:28+00:00,0,81,15,False,,,2020-08-13 21:48:50,2020
73,True,True,82,0,active,12,0,True,2020-08-13 21:45:57+00:00,0,82,3,False,,,2020-08-13 21:48:50,2020
74,True,True,84,0,active,8,1,True,2020-08-13 21:43:04+00:00,0,84,6,False,,,2020-08-13 21:48:50,2020
75,True,True,85,0,active,17,0,True,2020-08-13 21:46:02+00:00,0,85,2,False,,,2020-08-13 21:48:50,2020
76,True,True,86,0,active,0,0,True,2020-08-13 21:47:46+00:00,0,86,19,False,,,2020-08-13 21:48:50,2020
77,True,True,87,0,active,7,0,True,2020-08-13 21:48:17+00:00,0,87,8,False,,,2020-08-13 21:48:50,2020
78,True,True,89,0,active,9,0,True,2020-08-13 21:14:40+00:00,0,89,10,False,,,2020-08-13 21:48:50,2020
79,True,True,90,0,active,7,1,True,2020-08-13 21:47:44+00:00,0,90,11,False,,,2020-08-13 21:48:50,2020
80,True,True,91,0,active,12,0,True,2020-08-13 21:34:15+00:00,0,91,7,False,,,2020-08-13 21:48:50,2020
81,True,True,92,0,active,10,0,True,2020-08-13 21:22:18+00:00,0,92,9,False,,,2020-08-13 21:48:50,2020
82,True,True,93,0,active,3,0,True,2020-08-13 21:36:22+00:00,0,93,12,False,,,2020-08-13 21:48:50,2020
83,True,True,94,0,active,10,0,True,2020-08-13 21:42:42+00:00,0,94,1,False,,,2020-08-13 21:48:50,2020
84,True,True,95,0,active,5,1,True,2020-08-13 21:46:33+00:00,0,95,9,False,,,2020-08-13 21:48:50,2020
85,True,True,96,0,active,10,0,True,2020-08-13 21:38:28+00:00,0,96,9,False,,,2020-08-13 21:48:50,2020
86,True,True,97,0,active,8,1,True,2020-08-13 21:46:52+00:00,0,97,10,False,,,2020-08-13 21:48:50,2020
87,True,True,98,0,active,13,0,True,2020-08-13 21:47:34+00:00,0,98,10,False,,,2020-08-13 21:48:50,2020
88,True,True,99,0,active,5,1,True,2020-08-13 21:46:30+00:00,0,99,9,False,,,2020-08-13 21:48:50,2020
89,True,True,100,0,active,6,1,True,2020-08-13 21:40:21+00:00,0,100,18,True,,,2020-08-13 21:48:50,2020
90,True,True,101,0,active,4,0,True,2020-08-13 21:27:28+00:00,0,101,11,False,,,2020-08-13 21:48:50,2020
91,True,True,102,0,active,8,0,True,2020-08-13 21:41:10+00:00,0,102,7,False,,,2020-08-13 21:48:50,2020
92,True,True,103,0,active,8,0,True,2020-08-13 21:30:57+00:00,0,103,7,False,,,2020-08-13 21:48:50,2020
93,True,True,104,0,active,12,0,True,2020-08-13 21:34:53+00:00,0,104,7,False,,,2020-08-13 21:48:50,2020
94,True,True,105,0,active,15,0,True,2020-08-13 21:47:25+00:00,0,105,4,False,,,2020-08-13 21:48:50,2020
95,True,True,106,0,active,13,1,True,2020-08-13 20:48:01+00:00,0,106,1,False,,,2020-08-13 21:48:50,2020
96,True,True,107,0,active,15,0,True,2020-08-13 21:48:10+00:00,0,107,4,False,,,2020-08-13 21:48:50,2020
97,True,True,108,0,active,12,0,True,2020-08-13 21:29:22+00:00,0,108,5,False,,,2020-08-13 21:48:50,2020
98,True,True,109,0,active,33,0,True,2020-08-13 20:05:57+00:00,0,109,2,False,,,2020-08-13 21:48:50,2020
99,True,True,110,0,active,10,0,True,2020-08-13 21:27:17+00:00,0,110,5,False,,,2020-08-13 21:48:50,2020
100,True,True,111,0,active,10,0,True,2020-08-13 20:59:12+00:00,0,111,5,False,,,2020-08-13 21:48:50,2020
101,True,True,112,0,active,2,0,True,2020-08-13 21:25:16+00:00,0,112,13,False,,,2020-08-13 21:48:50,2020
102,True,True,113,0,active,8,0,True,2020-08-13 21:44:35+00:00,0,113,7,False,,,2020-08-13 21:48:50,2020
103,True,True,114,0,active,12,1,True,2020-08-13 19:12:28+00:00,0,114,2,False,,,2020-08-13 21:48:50,2020
104,True,True,115,0,active,4,3,True,2020-08-13 21:45:39+00:00,0,115,12,False,,,2020-08-13 21:48:50,2020
105,True,True,116,0,active,18,0,True,2020-08-13 21:44:22+00:00,0,116,5,False,,,2020-08-13 21:48:50,2020
106,True,True,117,0,active,16,0,True,2020-08-13 20:38:43+00:00,0,117,3,False,,,2020-08-13 21:48:50,2020
107,True,True,118,0,active,8,1,True,2020-08-13 21:22:51+00:00,0,118,10,False,,,2020-08-13 21:48:50,2020
108,True,True,119,0,active,9,0,True,2020-08-13 21:47:10+00:00,0,119,6,False,,,2020-08-13 21:48:50,2020
109,True,True,120,0,active,8,0,True,2020-08-13 21:47:19+00:00,0,120,7,False,,,2020-08-13 21:48:50,2020
110,True,True,121,0,active,11,0,True,2020-08-13 21:32:52+00:00,0,121,6,False,,,2020-08-13 21:48:50,2020
111,True,True,122,0,active,5,0,True,2020-08-13 21:28:14+00:00,0,122,10,False,,,2020-08-13 21:48:50,2020
112,True,True,124,0,active,9,1,True,2020-08-13 21:45:03+00:00,0,124,5,False,,,2020-08-13 21:48:50,2020
113,True,True,125,0,active,12,1,True,2020-08-13 21:45:18+00:00,0,125,2,False,,,2020-08-13 21:48:50,2020
114,True,True,126,0,active,6,1,True,2020-08-13 21:05:38+00:00,0,126,8,False,,,2020-08-13 21:48:50,2020
115,True,True,128,0,active,13,0,True,2020-08-13 21:45:23+00:00,0,128,6,False,,,2020-08-13 21:48:50,2020
116,True,True,129,0,active,4,0,True,2020-08-13 21:23:03+00:00,0,129,15,False,,,2020-08-13 21:48:50,2020
117,True,True,130,0,active,3,0,True,2020-08-13 21:44:18+00:00,0,130,12,False,,,2020-08-13 21:48:50,2020
118,True,True,131,0,active,10,2,True,2020-08-13 21:48:45+00:00,0,131,6,False,,,2020-08-13 21:48:50,2020
119,True,True,133,0,active,20,0,True,2020-08-13 21:22:49+00:00,0,133,3,False,,,2020-08-13 21:48:50,2020
120,True,True,135,0,active,16,0,True,2020-08-13 20:55:32+00:00,0,135,1,False,,,2020-08-13 21:48:50,2020
121,True,True,136,0,active,9,1,True,2020-08-13 21:20:50+00:00,0,136,9,False,,,2020-08-13 21:48:50,2020
122,True,True,137,0,active,9,0,True,2020-08-13 21:46:24+00:00,0,137,6,False,,,2020-08-13 21:48:50,2020
123,True,True,138,0,active,2,2,True,2020-08-13 20:54:26+00:00,0,138,11,False,,,2020-08-13 21:48:50,2020
124,True,True,139,0,active,17,1,True,2020-08-13 21:45:16+00:00,0,139,1,False,,,2020-08-13 21:48:50,2020
125,True,True,140,0,active,0,0,True,2020-08-13 21:41:56+00:00,0,140,17,False,,,2020-08-13 21:48:50,2020
126,True,True,141,0,active,3,0,True,2020-08-13 21:48:16+00:00,0,141,12,False,,,2020-08-13 21:48:50,2020
127,True,True,142,0,active,11,1,True,2020-08-13 20:05:52+00:00,0,142,11,False,,,2020-08-13 21:48:50,2020
128,True,True,143,0,active,9,1,True,2020-08-13 21:33:59+00:00,0,143,13,False,,,2020-08-13 21:48:50,2020
129,True,True,144,0,active,11,0,True,2020-08-13 21:26:43+00:00,0,144,8,False,,,2020-08-13 21:48:50,2020
130,True,True,145,0,active,2,0,True,2020-08-13 20:23:39+00:00,0,145,17,False,,,2020-08-13 21:48:50,2020
131,True,True,146,0,active,7,1,True,2020-08-13 21:48:37+00:00,0,146,11,False,,,2020-08-13 21:48:50,2020
132,True,True,149,0,active,13,1,True,2020-08-13 21:43:34+00:00,0,149,4,True,,,2020-08-13 21:48:50,2020
133,True,True,150,0,active,10,1,True,2020-08-13 21:24:38+00:00,0,150,8,False,,,2020-08-13 21:48:50,2020
134,True,True,151,0,active,10,1,True,2020-08-13 21:41:50+00:00,0,151,8,False,,,2020-08-13 21:48:50,2020
135,True,True,152,0,active,7,0,True,2020-08-13 21:31:20+00:00,0,152,8,True,,,2020-08-13 21:48:50,2020
136,True,True,156,0,active,8,0,True,2020-08-13 21:23:33+00:00,0,156,7,False,,,2020-08-13 21:48:50,2020
137,True,True,157,0,active,13,2,True,2020-08-13 21:35:52+00:00,0,157,0,False,,,2020-08-13 21:48:50,2020
138,True,True,159,0,active,7,0,True,2020-08-13 21:46:04+00:00,0,159,8,False,,,2020-08-13 21:48:50,2020
139,True,True,160,0,active,0,0,True,2020-08-13 21:16:52+00:00,0,160,14,True,,,2020-08-13 21:48:50,2020
140,True,True,161,0,active,6,2,True,2020-08-13 21:48:00+00:00,0,161,15,True,,,2020-08-13 21:48:50,2020
141,True,True,162,0,active,12,0,True,2020-08-13 21:13:06+00:00,0,162,3,False,,,2020-08-13 21:48:50,2020
142,True,True,163,0,active,10,0,True,2020-08-13 21:47:18+00:00,0,163,9,True,,,2020-08-13 21:48:50,2020
143,True,True,167,0,active,15,0,True,2020-08-13 21:07:56+00:00,0,167,0,False,,,2020-08-13 21:48:50,2020
144,True,True,169,0,active,13,0,True,2020-08-13 21:28:23+00:00,0,169,6,False,,,2020-08-13 21:48:50,2020
145,True,True,170,0,active,8,0,True,2020-08-13 21:20:31+00:00,0,170,6,True,,,2020-08-13 21:48:50,2020
146,True,True,171,0,active,14,0,True,2020-08-13 20:44:08+00:00,0,171,9,True,,,2020-08-13 21:48:50,2020
147,True,True,173,0,active,1,0,True,2020-08-13 21:44:45+00:00,0,173,13,True,,,2020-08-13 21:48:50,2020
148,True,True,174,0,active,9,1,True,2020-08-13 21:15:48+00:00,0,174,5,False,,,2020-08-13 21:48:50,2020
149,True,True,175,0,active,14,2,True,2020-08-13 21:06:22+00:00,0,175,1,True,,,2020-08-13 21:48:50,2020
150,True,True,176,0,active,2,0,True,2020-08-13 21:39:24+00:00,0,176,13,False,,,2020-08-13 21:48:50,2020
151,True,True,177,0,active,19,0,True,2020-08-13 21:46:24+00:00,0,177,0,False,,,2020-08-13 21:48:50,2020
152,True,True,178,0,active,14,0,True,2020-08-13 21:29:20+00:00,0,178,5,False,,,2020-08-13 21:48:50,2020
153,True,True,179,0,active,10,0,True,2020-08-13 21:48:10+00:00,0,179,15,False,,,2020-08-13 21:48:50,2020
154,True,True,180,0,active,10,0,True,2020-08-13 21:32:01+00:00,0,180,9,False,,,2020-08-13 21:48:50,2020
155,True,True,181,0,active,10,0,True,2020-08-13 21:44:15+00:00,0,181,9,False,,,2020-08-13 21:48:50,2020
156,True,True,182,0,active,19,0,True,2020-08-13 21:19:00+00:00,0,182,0,True,,,2020-08-13 21:48:50,2020
157,True,True,183,0,active,11,1,True,2020-08-13 21:32:13+00:00,0,183,7,False,,,2020-08-13 21:48:50,2020
158,True,True,184,0,active,10,0,True,2020-08-13 21:37:05+00:00,0,184,9,False,,,2020-08-13 21:48:50,2020
159,True,True,185,0,active,6,0,True,2020-08-13 21:05:29+00:00,0,185,9,False,,,2020-08-13 21:48:50,2020
160,True,True,186,0,active,9,0,True,2020-08-13 21:31:34+00:00,0,186,6,True,,,2020-08-13 21:48:50,2020
161,True,True,187,0,active,12,0,True,2020-08-13 21:32:25+00:00,0,187,3,False,,,2020-08-13 21:48:50,2020
162,True,True,188,0,active,5,1,True,2020-08-13 21:27:58+00:00,0,188,9,False,,,2020-08-13 21:48:50,2020
163,True,True,189,0,active,19,0,True,2020-08-13 21:35:23+00:00,0,189,4,True,,,2020-08-13 21:48:50,2020
164,True,True,190,0,active,25,1,True,2020-08-13 21:42:14+00:00,0,190,11,True,,,2020-08-13 21:48:50,2020
165,True,True,191,0,active,10,0,True,2020-08-13 21:08:37+00:00,0,191,5,False,,,2020-08-13 21:48:50,2020
166,True,True,192,0,active,15,0,True,2020-08-13 21:45:56+00:00,0,192,4,False,,,2020-08-13 21:48:50,2020
167,True,True,193,0,active,10,1,True,2020-08-13 21:48:14+00:00,0,193,4,True,,,2020-08-13 21:48:50,2020
168,True,True,194,0,active,17,0,True,2020-08-13 21:24:53+00:00,0,194,2,False,,,2020-08-13 21:48:50,2020
169,True,True,195,0,active,18,1,True,2020-08-13 21:26:06+00:00,0,195,4,False,,,2020-08-13 21:48:50,2020
170,True,True,196,0,active,5,1,True,2020-08-13 21:33:05+00:00,0,196,4,True,,,2020-08-13 21:48:50,2020
171,True,True,197,0,active,13,1,True,2020-08-13 21:18:39+00:00,0,197,1,False,,,2020-08-13 21:48:50,2020
172,True,True,199,0,active,13,0,True,2020-08-13 16:46:42+00:00,0,199,2,False,,,2020-08-13 21:48:50,2020
173,True,True,200,0,active,7,1,True,2020-08-13 21:15:34+00:00,0,200,11,False,,,2020-08-13 21:48:50,2020
174,True,True,201,0,active,7,0,True,2020-08-13 18:47:24+00:00,0,201,8,False,,,2020-08-13 21:48:50,2020
175,True,True,202,0,active,14,0,True,2020-08-13 20:38:42+00:00,0,202,1,False,,,2020-08-13 21:48:50,2020
176,True,True,203,0,active,15,0,True,2020-08-13 14:09:27+00:00,0,203,0,False,,,2020-08-13 21:48:50,2020
177,True,True,204,0,active,14,1,True,2020-08-13 04:10:02+00:00,0,204,0,False,,,2020-08-13 21:48:50,2020
178,True,True,205,0,active,13,0,True,2020-08-13 21:21:34+00:00,0,205,2,False,,,2020-08-13 21:48:50,2020
179,True,True,206,0,active,21,1,True,2020-08-13 21:33:28+00:00,0,206,1,True,,,2020-08-13 21:48:50,2020
180,True,True,208,0,active,9,0,True,2020-08-13 21:46:48+00:00,0,208,6,True,,,2020-08-13 21:48:50,2020
181,True,True,209,0,active,9,0,True,2020-08-13 17:43:17+00:00,0,209,6,False,,,2020-08-13 21:48:50,2020
182,True,True,210,0,active,11,0,True,2020-08-13 16:34:19+00:00,0,210,4,False,,,2020-08-13 21:48:50,2020
183,True,True,211,0,active,13,1,True,2020-08-13 21:48:16+00:00,0,211,5,False,,,2020-08-13 21:48:50,2020
184,True,True,212,0,active,12,1,True,2020-08-13 21:33:33+00:00,0,212,20,False,,,2020-08-13 21:48:50,2020
185,True,True,213,0,active,12,0,True,2020-08-13 21:46:34+00:00,0,213,4,True,,,2020-08-13 21:48:50,2020
186,True,True,214,0,active,12,0,True,2020-08-13 21:41:37+00:00,0,214,3,False,,,2020-08-13 21:48:50,2020
187,True,True,215,0,active,9,0,True,2020-08-13 21:34:02+00:00,0,215,6,False,,,2020-08-13 21:48:50,2020
188,True,True,216,0,active,1,1,True,2020-08-13 16:40:48+00:00,0,216,17,False,,,2020-08-13 21:48:50,2020
189,True,True,217,0,active,12,0,True,2020-08-13 21:17:01+00:00,0,217,7,False,,,2020-08-13 21:48:50,2020
190,True,True,218,0,active,9,0,True,2020-08-13 21:34:05+00:00,0,218,6,False,,,2020-08-13 21:48:50,2020
191,True,True,219,0,active,8,1,True,2020-08-13 21:23:46+00:00,0,219,6,False,,,2020-08-13 21:48:50,2020
192,True,True,221,0,active,15,0,True,2020-08-13 21:24:35+00:00,0,221,4,False,,,2020-08-13 21:48:50,2020
193,True,True,222,0,active,11,0,True,2020-08-13 20:43:28+00:00,0,222,3,True,,,2020-08-13 21:48:50,2020
194,True,True,224,0,active,3,1,True,2020-08-13 21:39:27+00:00,0,224,13,False,,,2020-08-13 21:48:50,2020
195,True,True,225,0,active,16,1,True,2020-08-13 21:42:58+00:00,0,225,2,False,,,2020-08-13 21:48:50,2020
196,True,True,226,0,active,13,0,True,2020-08-13 21:46:33+00:00,0,226,2,False,,,2020-08-13 21:48:50,2020
197,True,True,227,0,active,7,3,True,2020-08-13 21:45:19+00:00,0,227,9,False,,,2020-08-13 21:48:50,2020
198,True,True,228,0,active,14,0,True,2020-08-13 20:46:22+00:00,0,228,5,False,,,2020-08-13 21:48:50,2020
199,True,True,232,0,active,4,0,True,2020-08-13 03:23:26+00:00,0,232,7,False,,,2020-08-13 21:48:50,2020
200,True,True,233,0,active,4,0,True,2020-08-13 21:41:56+00:00,0,233,11,False,,,2020-08-13 21:48:50,2020
201,True,True,234,0,active,13,0,True,2020-08-13 20:50:39+00:00,0,234,2,False,,,2020-08-13 21:48:50,2020
202,True,True,235,0,active,8,0,True,2020-08-13 21:34:16+00:00,0,235,7,False,,,2020-08-13 21:48:50,2020
203,True,True,236,0,active,7,0,True,2020-08-13 21:46:50+00:00,0,236,8,False,,,2020-08-13 21:48:50,2020
204,True,True,239,0,active,6,0,True,2020-08-13 21:45:48+00:00,0,239,9,False,,,2020-08-13 21:48:50,2020
205,True,True,255,0,active,5,0,True,2020-08-13 12:33:28+00:00,0,255,10,False,,,2020-08-13 21:48:50,2020
206,True,True,258,0,active,2,0,True,2020-08-13 21:23:48+00:00,0,258,13,False,,,2020-08-13 21:48:50,2020
207,True,True,259,0,active,1,0,True,2020-08-13 18:35:59+00:00,0,259,14,False,,,2020-08-13 21:48:50,2020
208,True,True,260,0,active,0,0,True,2020-08-13 21:46:06+00:00,0,260,15,False,,,2020-08-13 21:48:50,2020
209,True,True,271,0,active,6,0,True,2020-08-13 19:07:23+00:00,0,271,9,False,,,2020-08-13 21:48:50,2020
210,True,True,272,0,active,10,1,True,2020-08-13 19:51:34+00:00,0,272,8,False,,,2020-08-13 21:48:50,2020
211,True,True,273,0,active,22,0,True,2020-08-13 21:44:39+00:00,0,273,18,False,,,2020-08-13 21:48:50,2020
212,True,True,279,0,active,3,0,True,2020-08-13 21:29:45+00:00,0,279,16,False,,,2020-08-13 21:48:50,2020
213,True,True,280,0,active,9,1,True,2020-08-13 21:44:41+00:00,0,280,9,False,,,2020-08-13 21:48:50,2020
214,True,True,282,0,active,10,1,True,2020-08-13 21:26:10+00:00,0,282,4,False,,,2020-08-13 21:48:50,2020
215,True,True,296,0,active,11,0,True,2020-08-13 21:34:46+00:00,0,296,12,False,,,2020-08-13 21:48:50,2020
216,True,True,318,0,active,11,1,True,2020-08-13 21:42:29+00:00,0,318,7,False,,,2020-08-13 21:48:50,2020
217,True,True,319,0,active,22,0,True,2020-08-13 21:20:40+00:00,0,319,3,False,,,2020-08-13 21:48:50,2020
218,True,True,327,0,active,14,0,True,2020-08-13 21:44:58+00:00,0,327,1,False,,,2020-08-13 21:48:50,2020
219,True,True,328,0,active,3,2,True,2020-08-13 21:35:20+00:00,0,328,10,False,,,2020-08-13 21:48:50,2020
220,True,True,329,0,active,2,1,True,2020-08-13 21:24:13+00:00,0,329,12,False,,,2020-08-13 21:48:50,2020
221,True,True,330,0,active,6,0,True,2020-08-13 21:33:19+00:00,0,330,9,False,,,2020-08-13 21:48:50,2020
222,True,True,331,0,active,9,1,True,2020-08-13 21:47:56+00:00,0,331,5,False,,,2020-08-13 21:48:50,2020
