,is_installed,station_status,is_renting,eightd_has_available_keys,num_ebikes_available,num_bikes_available,valet,legacy_id,is_returning,num_docks_available,station_id,num_docks_disabled,last_reported,num_bikes_disabled,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,active,True,False,0,12,"{'dock_blocked_count': 0, 'active': True, 'off_dock_count': 0, 'off_dock_capacity': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'valet_revision': 3}",296,True,11,296,0,2020-08-02 17:05:32+00:00,0,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-02 17:16:50,2020
1,True,active,True,True,0,11,,3,True,2,3,0,2020-08-02 17:14:49+00:00,2,,2020-08-02 17:16:50,2020
2,True,active,True,False,0,2,,4,True,17,4,0,2020-08-02 17:16:33+00:00,0,,2020-08-02 17:16:50,2020
3,True,active,True,False,0,6,,5,True,9,5,0,2020-08-02 16:47:01+00:00,0,,2020-08-02 17:16:50,2020
4,True,active,True,False,0,4,,6,True,11,6,0,2020-08-02 17:06:18+00:00,0,,2020-08-02 17:16:50,2020
5,True,active,True,False,0,1,,7,True,14,7,0,2020-08-02 17:13:43+00:00,0,,2020-08-02 17:16:50,2020
6,True,active,True,False,0,12,,8,True,4,8,0,2020-08-02 17:10:52+00:00,3,,2020-08-02 17:16:50,2020
7,True,active,True,False,0,7,,9,True,8,9,0,2020-08-02 16:51:30+00:00,0,,2020-08-02 17:16:50,2020
8,True,active,True,False,0,2,,10,True,7,10,0,2020-08-02 17:05:20+00:00,2,,2020-08-02 17:16:50,2020
9,True,active,True,False,0,10,,11,True,3,11,0,2020-08-02 17:16:03+00:00,2,,2020-08-02 17:16:50,2020
10,True,active,True,True,0,4,,12,True,14,12,0,2020-08-02 17:08:28+00:00,0,,2020-08-02 17:16:50,2020
11,True,active,True,False,0,17,,13,True,2,13,0,2020-08-02 16:48:22+00:00,0,,2020-08-02 17:16:50,2020
12,True,active,True,False,0,15,,14,True,9,14,0,2020-08-02 17:01:21+00:00,1,,2020-08-02 17:16:50,2020
13,True,active,True,False,0,12,,15,True,2,15,0,2020-08-02 17:10:03+00:00,1,,2020-08-02 17:16:50,2020
14,True,active,True,True,0,9,,16,True,9,16,0,2020-08-02 16:43:14+00:00,1,,2020-08-02 17:16:50,2020
15,True,active,True,False,0,5,,17,True,9,17,0,2020-08-02 17:07:37+00:00,1,,2020-08-02 17:16:50,2020
16,True,active,True,False,0,7,,19,True,8,19,0,2020-08-02 17:06:06+00:00,0,,2020-08-02 17:16:50,2020
17,True,active,True,True,0,12,,20,True,11,20,0,2020-08-02 17:15:01+00:00,0,,2020-08-02 17:16:50,2020
18,True,active,True,True,0,4,,21,True,14,21,0,2020-08-02 16:59:18+00:00,0,,2020-08-02 17:16:50,2020
19,True,active,True,True,0,10,,22,True,37,22,0,2020-08-02 17:16:47+00:00,0,,2020-08-02 17:16:50,2020
20,True,active,True,True,0,1,,23,True,20,23,0,2020-08-02 17:12:22+00:00,0,,2020-08-02 17:16:50,2020
21,True,active,True,False,0,7,,24,True,11,24,0,2020-08-02 16:58:26+00:00,1,,2020-08-02 17:16:50,2020
22,True,active,True,False,0,7,,25,True,7,25,0,2020-08-02 16:46:35+00:00,1,,2020-08-02 17:16:50,2020
23,True,active,True,False,0,7,,26,True,8,26,0,2020-08-02 16:47:48+00:00,0,,2020-08-02 17:16:50,2020
24,True,active,True,False,0,1,,27,True,20,27,0,2020-08-02 17:08:14+00:00,2,,2020-08-02 17:16:50,2020
25,True,active,True,False,0,10,,29,True,5,29,0,2020-08-02 16:50:51+00:00,0,,2020-08-02 17:16:50,2020
26,True,active,True,False,0,9,,30,True,4,30,0,2020-08-02 17:03:59+00:00,2,,2020-08-02 17:16:50,2020
27,True,active,True,True,0,10,,31,True,9,31,0,2020-08-02 17:16:19+00:00,0,,2020-08-02 17:16:50,2020
28,True,active,True,False,0,8,,32,True,4,32,0,2020-08-02 17:12:08+00:00,3,,2020-08-02 17:16:50,2020
29,True,active,True,False,0,1,,33,True,25,33,0,2020-08-02 17:16:23+00:00,1,,2020-08-02 17:16:50,2020
30,True,active,True,False,0,4,,35,True,19,35,0,2020-08-02 17:15:34+00:00,0,,2020-08-02 17:16:50,2020
31,True,active,True,True,0,5,,36,True,27,36,0,2020-08-02 16:16:00+00:00,1,,2020-08-02 17:16:50,2020
32,True,active,True,True,0,8,,37,True,7,37,0,2020-08-02 17:12:28+00:00,0,,2020-08-02 17:16:50,2020
33,True,active,True,False,0,19,,39,True,4,39,0,2020-08-02 16:49:11+00:00,0,,2020-08-02 17:16:50,2020
34,True,active,True,False,0,6,,40,True,10,40,0,2020-08-02 17:09:45+00:00,3,,2020-08-02 17:16:50,2020
35,True,active,True,True,0,1,,41,True,21,41,0,2020-08-02 17:16:41+00:00,5,,2020-08-02 17:16:50,2020
36,True,active,True,False,0,0,,42,True,22,42,0,2020-08-02 17:11:17+00:00,1,,2020-08-02 17:16:50,2020
37,True,active,True,True,0,14,,43,True,1,43,0,2020-08-02 17:06:18+00:00,0,,2020-08-02 17:16:50,2020
38,True,active,True,False,0,15,,44,True,8,44,0,2020-08-02 17:16:04+00:00,0,,2020-08-02 17:16:50,2020
39,True,active,True,False,0,4,,46,True,14,46,0,2020-08-02 17:13:36+00:00,1,,2020-08-02 17:16:50,2020
40,True,active,True,True,0,0,,47,True,19,47,0,2020-08-02 17:00:04+00:00,0,,2020-08-02 17:16:50,2020
41,True,active,True,False,0,0,,48,True,19,48,0,2020-08-02 16:29:40+00:00,0,,2020-08-02 17:16:50,2020
42,True,active,True,False,0,3,,49,True,15,49,0,2020-08-02 17:07:20+00:00,0,,2020-08-02 17:16:50,2020
43,True,active,True,False,0,14,,50,True,1,50,0,2020-08-02 16:56:11+00:00,0,,2020-08-02 17:16:50,2020
44,True,active,True,False,0,13,,51,True,2,51,0,2020-08-02 16:56:17+00:00,0,,2020-08-02 17:16:50,2020
45,True,active,True,True,0,11,,52,True,11,52,0,2020-08-02 17:15:58+00:00,1,,2020-08-02 17:16:50,2020
46,True,active,True,False,0,2,,53,True,15,53,0,2020-08-02 17:11:01+00:00,2,,2020-08-02 17:16:50,2020
47,True,active,True,False,0,10,,54,True,5,54,0,2020-08-02 15:58:36+00:00,0,,2020-08-02 17:16:50,2020
