,num_bikes_available,num_docks_disabled,legacy_id,last_reported,eightd_has_available_keys,station_id,num_docks_available,is_returning,is_installed,station_status,num_ebikes_available,is_renting,num_bikes_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
13,1,0,16,2020-08-18 17:16:38+00:00,True,16,18,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
14,1,0,17,2020-08-18 17:03:16+00:00,False,17,14,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
15,1,0,19,2020-08-18 16:01:01+00:00,False,19,14,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
16,22,0,20,2020-08-18 17:17:11+00:00,True,20,1,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
17,9,0,21,2020-08-18 17:11:12+00:00,True,21,9,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
18,7,0,22,2020-08-18 17:11:01+00:00,True,22,39,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
19,8,0,23,2020-08-18 17:21:22+00:00,False,23,13,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
20,9,0,24,2020-08-18 17:04:43+00:00,False,24,9,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
21,0,0,25,2020-08-18 17:12:54+00:00,False,25,15,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
22,7,0,26,2020-08-18 17:06:08+00:00,False,26,8,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
23,14,0,27,2020-08-18 17:00:39+00:00,False,27,6,True,True,active,0,True,3,,,2020-08-18 17:21:50,2020
24,7,0,29,2020-08-18 14:09:47+00:00,False,29,7,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
25,11,0,30,2020-08-18 17:20:10+00:00,False,30,3,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
26,3,0,31,2020-08-18 16:51:48+00:00,True,31,16,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
27,9,0,32,2020-08-18 17:18:17+00:00,False,32,6,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
28,16,0,33,2020-08-18 17:11:08+00:00,False,33,11,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
29,21,0,35,2020-08-18 16:58:57+00:00,False,35,2,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
30,22,0,36,2020-08-18 16:30:32+00:00,True,36,11,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
31,13,0,37,2020-08-18 17:21:17+00:00,True,37,2,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
32,8,0,39,2020-08-18 17:20:47+00:00,False,39,14,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
33,15,0,40,2020-08-18 17:03:10+00:00,False,40,4,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
34,10,0,41,2020-08-18 17:18:40+00:00,True,41,16,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
35,15,0,42,2020-08-18 16:51:48+00:00,False,42,8,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
36,9,0,43,2020-08-18 16:47:55+00:00,True,43,5,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
37,22,0,44,2020-08-18 17:07:17+00:00,False,44,1,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
38,2,0,46,2020-08-18 17:13:29+00:00,False,46,17,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
39,1,0,47,2020-08-18 17:14:54+00:00,True,47,18,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
40,7,0,48,2020-08-18 17:21:18+00:00,False,48,12,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
41,7,0,49,2020-08-18 16:37:36+00:00,False,49,11,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
42,13,0,50,2020-08-18 16:24:43+00:00,True,50,2,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
43,4,0,51,2020-08-18 16:12:13+00:00,False,51,11,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
44,2,0,52,2020-08-18 17:17:58+00:00,True,52,20,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
45,3,0,53,2020-08-18 17:20:59+00:00,False,53,16,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
46,9,0,54,2020-08-18 17:05:36+00:00,False,54,5,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
47,0,0,55,2020-08-18 15:17:37+00:00,False,55,15,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
48,9,0,56,2020-08-18 14:36:23+00:00,False,56,8,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
49,5,0,57,2020-08-18 17:14:00+00:00,True,57,9,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
50,1,0,58,2020-08-18 17:07:35+00:00,True,58,16,True,True,active,0,True,2,,,2020-08-18 17:21:50,2020
51,3,0,59,2020-08-18 17:18:36+00:00,True,59,16,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
52,1,0,60,2020-08-18 17:19:51+00:00,False,60,18,True,True,active,0,True,0,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_capacity': 40, 'active': True, 'off_dock_count': 36, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 81, 'region': 'BOS', 'dock_blocked_count': 0}",2020-08-18 17:21:50,2020
53,8,0,61,2020-08-18 17:18:28+00:00,False,61,11,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
54,13,0,63,2020-08-18 17:10:01+00:00,False,63,2,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
55,11,0,64,2020-08-18 17:01:50+00:00,False,64,8,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
56,3,0,65,2020-08-18 14:51:46+00:00,False,65,20,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
57,1,0,66,2020-08-18 17:18:15+00:00,False,66,13,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
58,21,0,67,2020-08-18 17:15:14+00:00,True,67,4,True,True,active,0,True,2,,,2020-08-18 17:21:50,2020
59,17,0,68,2020-08-18 17:12:56+00:00,True,68,2,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
60,6,0,69,2020-08-18 16:58:21+00:00,True,69,13,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
61,11,0,70,2020-08-18 17:10:00+00:00,False,70,12,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
62,10,0,71,2020-08-18 17:21:05+00:00,False,71,13,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
63,15,0,72,2020-08-18 16:56:43+00:00,False,72,7,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
64,3,0,73,2020-08-18 17:17:21+00:00,False,73,10,True,True,active,0,True,2,,,2020-08-18 17:21:50,2020
65,17,0,74,2020-08-18 17:12:04+00:00,True,74,1,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
66,6,0,75,2020-08-18 17:20:25+00:00,False,75,9,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
67,5,0,76,2020-08-18 17:19:30+00:00,False,76,12,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
68,4,0,77,2020-08-18 16:39:43+00:00,False,77,11,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
69,11,0,78,2020-08-18 16:55:01+00:00,False,78,7,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
70,9,0,79,2020-08-18 17:20:57+00:00,False,79,10,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
71,27,0,80,2020-08-18 17:20:03+00:00,False,80,8,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
72,9,0,81,2020-08-18 17:16:10+00:00,False,81,9,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
73,2,0,82,2020-08-18 17:21:34+00:00,False,82,12,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
74,14,0,84,2020-08-18 16:56:21+00:00,False,84,0,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
75,13,0,85,2020-08-18 17:06:43+00:00,False,85,5,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
76,2,0,86,2020-08-18 16:51:47+00:00,False,86,17,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
77,8,0,87,2020-08-18 16:48:27+00:00,False,87,7,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
78,8,0,89,2020-08-18 17:10:38+00:00,False,89,11,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
79,5,0,90,2020-08-18 17:08:30+00:00,False,90,14,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
80,16,0,91,2020-08-18 17:20:35+00:00,False,91,2,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
81,16,0,92,2020-08-18 16:50:17+00:00,False,92,2,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
82,8,0,93,2020-08-18 15:51:22+00:00,False,93,5,True,True,active,0,True,2,,,2020-08-18 17:21:50,2020
83,5,0,94,2020-08-18 15:32:17+00:00,False,94,6,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
84,5,0,95,2020-08-18 17:18:42+00:00,False,95,8,True,True,active,0,True,2,,,2020-08-18 17:21:50,2020
85,13,0,96,2020-08-18 17:10:19+00:00,False,96,6,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
86,3,0,97,2020-08-18 17:16:23+00:00,False,97,15,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
87,1,0,98,2020-08-18 16:00:18+00:00,False,98,22,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
88,14,0,99,2020-08-18 16:32:09+00:00,False,99,0,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
89,14,0,100,2020-08-18 17:16:15+00:00,True,100,11,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
90,5,0,101,2020-08-18 12:46:30+00:00,False,101,10,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
91,3,0,102,2020-08-18 16:14:06+00:00,False,102,12,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
92,10,0,103,2020-08-18 16:45:49+00:00,False,103,5,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
93,6,0,104,2020-08-18 17:20:45+00:00,False,104,13,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
94,5,0,105,2020-08-18 17:14:49+00:00,False,105,14,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
95,5,0,106,2020-08-18 17:12:35+00:00,False,106,10,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
96,0,0,107,2020-08-18 17:19:28+00:00,False,107,17,True,True,active,0,True,2,,,2020-08-18 17:21:50,2020
97,11,0,108,2020-08-18 17:14:59+00:00,False,108,6,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
98,7,0,109,2020-08-18 16:01:57+00:00,False,109,27,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
99,4,0,110,2020-08-18 16:18:49+00:00,False,110,11,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
100,1,0,111,2020-08-18 15:18:08+00:00,False,111,14,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
101,10,0,112,2020-08-18 17:03:16+00:00,False,112,5,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
102,5,0,113,2020-08-18 16:34:38+00:00,False,113,9,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
103,2,0,114,2020-08-18 16:37:27+00:00,False,114,13,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
104,16,0,115,2020-08-18 17:19:04+00:00,False,115,3,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
105,4,0,116,2020-08-18 17:18:14+00:00,False,116,19,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
106,7,0,117,2020-08-18 16:58:39+00:00,False,117,12,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
107,13,0,118,2020-08-18 17:21:14+00:00,False,118,5,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
108,8,0,119,2020-08-18 16:52:48+00:00,False,119,7,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
109,5,0,120,2020-08-18 17:13:56+00:00,False,120,10,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
110,7,0,121,2020-08-18 17:15:36+00:00,False,121,9,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
111,7,0,122,2020-08-18 16:55:36+00:00,False,122,8,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
112,3,0,124,2020-08-18 17:21:39+00:00,False,124,12,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
113,5,1,125,2020-08-18 17:07:36+00:00,False,125,9,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
114,11,0,126,2020-08-18 16:00:28+00:00,False,126,3,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
115,15,0,128,2020-08-18 16:52:06+00:00,False,128,4,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
116,19,0,129,2020-08-18 16:36:46+00:00,False,129,0,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
117,11,0,130,2020-08-18 16:42:44+00:00,False,130,4,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
118,1,0,131,2020-08-18 17:13:59+00:00,False,131,17,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
119,13,0,133,2020-08-18 15:34:04+00:00,False,133,8,True,True,active,0,True,2,,,2020-08-18 17:21:50,2020
120,5,0,135,2020-08-18 16:44:57+00:00,False,135,12,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
121,5,0,136,2020-08-18 16:10:34+00:00,False,136,13,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
122,8,0,137,2020-08-18 17:06:55+00:00,False,137,7,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
123,5,0,138,2020-08-18 16:41:59+00:00,False,138,8,True,True,active,0,True,2,,,2020-08-18 17:21:50,2020
124,2,0,139,2020-08-18 17:15:05+00:00,False,139,17,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
125,9,0,140,2020-08-18 15:33:14+00:00,False,140,8,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
126,1,0,141,2020-08-18 17:09:00+00:00,False,141,14,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
127,17,0,142,2020-08-18 17:02:03+00:00,False,142,6,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
128,2,0,143,2020-08-18 16:51:55+00:00,False,143,21,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
129,15,0,144,2020-08-18 17:07:22+00:00,False,144,4,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
130,15,0,145,2020-08-18 12:24:56+00:00,False,145,3,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
131,4,0,146,2020-08-18 16:59:48+00:00,False,146,11,True,True,active,0,True,4,,,2020-08-18 17:21:50,2020
132,5,0,149,2020-08-18 17:15:36+00:00,True,149,12,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
133,7,0,150,2020-08-18 17:21:36+00:00,False,150,11,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
134,9,0,151,2020-08-18 17:17:24+00:00,False,151,10,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
135,9,0,152,2020-08-18 17:20:16+00:00,True,152,6,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
136,0,0,156,2020-08-18 16:06:51+00:00,False,156,15,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
137,5,0,157,2020-08-18 17:13:30+00:00,False,157,6,True,True,active,0,True,4,,,2020-08-18 17:21:50,2020
138,1,0,159,2020-08-18 16:25:51+00:00,False,159,14,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
139,6,0,160,2020-08-18 17:15:40+00:00,True,160,8,True,True,active,0,True,0,,,2020-08-18 17:21:50,2020
140,15,0,161,2020-08-18 17:12:56+00:00,True,161,7,True,True,active,0,True,1,,,2020-08-18 17:21:50,2020
