,last_reported,is_returning,num_bikes_disabled,station_id,is_renting,num_docks_disabled,num_ebikes_available,is_installed,num_bikes_available,station_status,num_docks_available,eightd_has_available_keys,legacy_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,2020-08-05 20:31:51+00:00,True,0,3,True,0,0,True,12,active,3,True,3,,,2020-08-05 20:58:10,2020
1,2020-08-05 20:51:31+00:00,True,0,4,True,0,0,True,2,active,17,False,4,,,2020-08-05 20:58:10,2020
2,2020-08-05 20:44:34+00:00,True,0,5,True,0,0,True,9,active,6,False,5,,,2020-08-05 20:58:10,2020
3,2020-08-05 20:54:37+00:00,True,0,6,True,0,0,True,1,active,14,False,6,,,2020-08-05 20:58:10,2020
4,2020-08-05 20:36:42+00:00,True,0,7,True,0,0,True,9,active,6,False,7,,,2020-08-05 20:58:10,2020
5,2020-08-05 20:56:06+00:00,True,0,8,True,0,0,True,3,active,16,False,8,,,2020-08-05 20:58:10,2020
6,2020-08-05 20:40:52+00:00,True,0,9,True,0,0,True,12,active,3,False,9,,,2020-08-05 20:58:10,2020
7,2020-08-05 20:57:51+00:00,True,0,10,True,0,0,True,2,active,9,False,10,,,2020-08-05 20:58:10,2020
8,2020-08-05 20:58:06+00:00,True,0,11,True,0,0,True,14,active,1,False,11,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'region': 'BOS', 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'valet_revision': 79, 'off_dock_count': 18, 'off_dock_capacity': 50}",2020-08-05 20:58:10,2020
9,2020-08-05 20:52:34+00:00,True,0,12,True,0,0,True,6,active,12,True,12,,,2020-08-05 20:58:10,2020
10,2020-08-05 20:56:17+00:00,True,0,13,True,0,0,True,8,active,11,False,13,,,2020-08-05 20:58:10,2020
11,2020-08-05 20:58:03+00:00,True,2,14,True,0,0,True,12,active,11,False,14,,,2020-08-05 20:58:10,2020
12,2020-08-05 20:09:30+00:00,True,0,15,True,0,0,True,5,active,10,False,15,,,2020-08-05 20:58:10,2020
13,2020-08-05 20:29:16+00:00,True,0,16,True,0,0,True,7,active,12,True,16,,,2020-08-05 20:58:10,2020
14,2020-08-05 20:43:47+00:00,True,0,17,True,0,0,True,0,active,15,False,17,,,2020-08-05 20:58:10,2020
15,2020-08-05 20:47:44+00:00,True,0,19,True,0,0,True,1,active,14,False,19,,,2020-08-05 20:58:10,2020
16,2020-08-05 20:54:05+00:00,True,0,20,True,0,0,True,17,active,6,True,20,,,2020-08-05 20:58:10,2020
17,2020-08-05 20:53:28+00:00,True,1,21,True,0,0,True,8,active,9,True,21,,,2020-08-05 20:58:10,2020
18,2020-08-05 20:27:19+00:00,True,2,22,True,0,0,True,10,active,35,True,22,,,2020-08-05 20:58:10,2020
19,2020-08-05 20:56:48+00:00,True,0,23,True,0,0,True,11,active,10,True,23,,,2020-08-05 20:58:10,2020
20,2020-08-05 20:57:58+00:00,True,0,24,True,0,0,True,3,active,16,False,24,,,2020-08-05 20:58:10,2020
21,2020-08-05 20:55:33+00:00,True,0,25,True,0,0,True,3,active,12,False,25,,,2020-08-05 20:58:10,2020
22,2020-08-05 20:53:53+00:00,True,1,26,True,0,0,True,2,active,12,False,26,,,2020-08-05 20:58:10,2020
23,2020-08-05 20:54:27+00:00,True,0,27,True,0,0,True,10,active,13,False,27,,,2020-08-05 20:58:10,2020
24,2020-08-05 19:58:22+00:00,True,1,29,True,0,0,True,14,active,0,False,29,,,2020-08-05 20:58:10,2020
25,2020-08-05 20:53:16+00:00,True,0,30,True,0,0,True,4,active,11,False,30,,,2020-08-05 20:58:10,2020
26,2020-08-05 20:12:01+00:00,True,0,31,True,0,0,True,3,active,16,True,31,,,2020-08-05 20:58:10,2020
27,2020-08-05 20:56:34+00:00,True,2,32,True,0,0,True,1,active,12,False,32,,,2020-08-05 20:58:10,2020
28,2020-08-05 20:32:35+00:00,True,0,33,True,0,0,True,15,active,12,False,33,,,2020-08-05 20:58:10,2020
29,2020-08-05 20:54:47+00:00,True,0,35,True,0,0,True,14,active,9,False,35,,,2020-08-05 20:58:10,2020
30,2020-08-05 20:56:19+00:00,True,0,36,True,0,0,True,16,active,17,True,36,,,2020-08-05 20:58:10,2020
31,2020-08-05 20:41:51+00:00,True,0,37,True,0,0,True,10,active,5,True,37,,,2020-08-05 20:58:10,2020
32,2020-08-05 20:54:41+00:00,True,0,39,True,0,0,True,10,active,13,False,39,,,2020-08-05 20:58:10,2020
33,2020-08-05 20:54:00+00:00,True,1,40,True,0,0,True,2,active,16,False,40,,,2020-08-05 20:58:10,2020
34,2020-08-05 20:56:47+00:00,True,0,41,True,0,0,True,7,active,20,True,41,,,2020-08-05 20:58:10,2020
35,2020-08-05 20:55:46+00:00,True,2,42,True,0,0,True,15,active,6,False,42,,,2020-08-05 20:58:10,2020
36,2020-08-05 20:45:47+00:00,True,0,43,True,0,0,True,5,active,10,True,43,,,2020-08-05 20:58:10,2020
37,2020-08-05 20:38:53+00:00,True,0,44,True,0,0,True,15,active,8,False,44,,,2020-08-05 20:58:10,2020
38,2020-08-05 20:54:40+00:00,True,0,46,True,0,0,True,8,active,11,False,46,,,2020-08-05 20:58:10,2020
39,2020-08-05 20:57:26+00:00,True,1,47,True,0,0,True,2,active,16,True,47,,,2020-08-05 20:58:10,2020
40,2020-08-05 20:44:03+00:00,True,0,48,True,0,0,True,7,active,12,False,48,,,2020-08-05 20:58:10,2020
41,2020-08-05 20:57:29+00:00,True,0,49,True,0,0,True,14,active,4,False,49,,,2020-08-05 20:58:10,2020
42,2020-08-05 20:18:43+00:00,True,1,50,True,0,0,True,14,active,0,True,50,,,2020-08-05 20:58:10,2020
43,2020-08-05 20:47:37+00:00,True,0,51,True,0,0,True,6,active,9,False,51,,,2020-08-05 20:58:10,2020
44,2020-08-05 20:57:57+00:00,True,0,52,True,0,0,True,17,active,6,True,52,,,2020-08-05 20:58:10,2020
45,2020-08-05 20:55:07+00:00,True,0,53,True,0,0,True,6,active,13,False,53,,,2020-08-05 20:58:10,2020
46,2020-08-05 20:53:08+00:00,True,0,54,True,0,0,True,13,active,2,False,54,,,2020-08-05 20:58:10,2020
47,2020-08-05 20:45:44+00:00,True,2,55,True,0,0,True,13,active,0,False,55,,,2020-08-05 20:58:10,2020
48,2020-08-05 20:45:20+00:00,True,0,56,True,0,0,True,1,active,17,True,56,,,2020-08-05 20:58:10,2020
49,2020-08-05 20:48:48+00:00,True,1,57,True,0,0,True,3,active,10,True,57,,,2020-08-05 20:58:10,2020
