,num_ebikes_available,num_bikes_available,eightd_has_available_keys,legacy_id,num_docks_disabled,station_status,is_returning,num_bikes_disabled,station_id,last_reported,is_installed,num_docks_available,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
242,0,3,False,350,0,active,True,0,350,2020-07-26 08:03:13+00:00,True,14,True,,,2020-07-26 08:27:00,2020
243,0,4,False,351,0,active,True,1,351,2020-07-26 06:35:12+00:00,True,10,True,,,2020-07-26 08:27:00,2020
244,0,2,False,352,0,active,True,0,352,2020-07-26 04:06:00+00:00,True,13,True,,,2020-07-26 08:27:00,2020
245,0,14,True,353,0,active,True,0,353,2020-07-25 23:54:28+00:00,True,1,True,,,2020-07-26 08:27:00,2020
246,0,4,False,354,0,active,True,0,354,2020-07-26 05:02:42+00:00,True,11,True,,,2020-07-26 08:27:00,2020
247,0,8,False,355,0,active,True,0,355,2020-07-26 01:38:15+00:00,True,9,True,,,2020-07-26 08:27:00,2020
248,0,3,False,356,0,active,True,0,356,2020-07-26 05:49:01+00:00,True,20,True,,,2020-07-26 08:27:00,2020
249,0,15,False,357,0,active,True,0,357,2020-07-26 03:32:16+00:00,True,0,True,,,2020-07-26 08:27:00,2020
250,0,4,False,358,0,active,True,0,358,2020-07-26 03:19:24+00:00,True,15,True,,,2020-07-26 08:27:00,2020
251,0,8,False,359,0,active,True,0,359,2020-07-26 08:17:53+00:00,True,7,True,,,2020-07-26 08:27:00,2020
252,0,2,False,360,0,active,True,0,360,2020-07-26 05:46:09+00:00,True,13,True,,,2020-07-26 08:27:00,2020
253,0,9,False,361,0,active,True,1,361,2020-07-26 05:25:12+00:00,True,9,True,,,2020-07-26 08:27:00,2020
254,0,5,False,362,0,active,True,2,362,2020-07-26 05:17:59+00:00,True,12,True,,,2020-07-26 08:27:00,2020
255,0,6,False,363,0,active,True,0,363,2020-07-26 06:59:42+00:00,True,13,True,,,2020-07-26 08:27:00,2020
256,0,10,False,364,0,active,True,0,364,2020-07-26 04:57:35+00:00,True,9,True,,,2020-07-26 08:27:00,2020
257,0,17,False,365,0,active,True,0,365,2020-07-26 04:41:08+00:00,True,2,True,,,2020-07-26 08:27:00,2020
258,0,11,False,366,0,active,True,0,366,2020-07-26 04:56:45+00:00,True,4,True,,,2020-07-26 08:27:00,2020
259,0,19,False,367,0,active,True,0,367,2020-07-26 08:26:28+00:00,True,0,True,,,2020-07-26 08:27:00,2020
260,0,5,False,368,0,active,True,0,368,2020-07-26 03:13:06+00:00,True,10,True,,,2020-07-26 08:27:00,2020
261,0,5,False,369,0,active,True,0,369,2020-07-26 05:08:32+00:00,True,10,True,,,2020-07-26 08:27:00,2020
262,0,9,False,370,0,active,True,0,370,2020-07-26 05:58:06+00:00,True,10,True,,,2020-07-26 08:27:00,2020
263,0,5,False,371,0,active,True,0,371,2020-07-26 06:02:45+00:00,True,14,True,,,2020-07-26 08:27:00,2020
264,0,3,False,372,0,active,True,0,372,2020-07-26 05:02:48+00:00,True,16,True,,,2020-07-26 08:27:00,2020
265,0,6,False,373,0,active,True,0,373,2020-07-25 21:35:43+00:00,True,9,True,,,2020-07-26 08:27:00,2020
266,0,16,False,374,0,active,True,0,374,2020-07-26 07:27:14+00:00,True,3,True,,,2020-07-26 08:27:00,2020
267,0,15,False,376,0,active,True,0,376,2020-07-26 08:21:24+00:00,True,0,True,,,2020-07-26 08:27:00,2020
268,0,7,False,377,0,active,True,0,377,2020-07-26 06:01:27+00:00,True,12,True,,,2020-07-26 08:27:00,2020
269,0,4,False,378,0,active,True,0,378,2020-07-26 05:15:41+00:00,True,15,True,,,2020-07-26 08:27:00,2020
270,0,15,False,379,0,active,True,0,379,2020-07-26 03:20:26+00:00,True,0,True,,,2020-07-26 08:27:00,2020
271,0,0,False,380,0,active,True,0,380,2020-07-26 04:17:59+00:00,True,18,True,,,2020-07-26 08:27:00,2020
272,0,4,False,381,0,active,True,0,381,2020-07-26 07:29:24+00:00,True,15,True,,,2020-07-26 08:27:00,2020
273,0,10,True,384,0,active,True,0,384,2020-07-26 04:33:57+00:00,True,9,True,,,2020-07-26 08:27:00,2020
274,0,0,False,385,1,active,True,1,385,2020-07-26 08:17:44+00:00,True,13,True,,,2020-07-26 08:27:00,2020
275,0,13,False,386,0,active,True,0,386,2020-07-26 06:14:29+00:00,True,6,True,,,2020-07-26 08:27:00,2020
276,0,12,False,387,0,active,True,0,387,2020-07-26 03:47:56+00:00,True,3,True,,,2020-07-26 08:27:00,2020
277,0,4,False,388,0,active,True,0,388,2020-07-25 08:55:21+00:00,True,7,True,,,2020-07-26 08:27:00,2020
278,0,10,False,389,0,active,True,0,389,2020-07-26 04:58:03+00:00,True,4,True,,,2020-07-26 08:27:00,2020
279,0,13,False,390,0,active,True,0,390,2020-07-26 07:27:27+00:00,True,2,True,,,2020-07-26 08:27:00,2020
280,0,11,False,391,0,active,True,0,391,2020-07-26 04:35:49+00:00,True,4,True,,,2020-07-26 08:27:00,2020
