,legacy_id,num_bikes_disabled,station_status,is_returning,num_ebikes_available,station_id,num_bikes_available,eightd_has_available_keys,is_installed,num_docks_available,last_reported,num_docks_disabled,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
52,60,0,active,True,0,60,7,False,True,12,2020-07-28 19:14:02+00:00,0,True,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'region': 'BOS', 'valet_revision': 59, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'dock_blocked_count': 0, 'active': True, 'off_dock_count': 34}",2020-07-28 19:20:45,2020
53,61,0,active,True,0,61,9,False,True,10,2020-07-28 19:11:11+00:00,0,True,,,2020-07-28 19:20:45,2020
54,63,0,active,True,0,63,13,False,True,2,2020-07-28 14:10:19+00:00,0,True,,,2020-07-28 19:20:45,2020
55,64,0,active,True,0,64,12,False,True,7,2020-07-28 19:16:22+00:00,0,True,,,2020-07-28 19:20:45,2020
56,65,1,active,True,0,65,9,False,True,13,2020-07-28 18:47:10+00:00,0,True,,,2020-07-28 19:20:45,2020
57,66,0,active,True,0,66,0,False,True,15,2020-07-28 18:30:19+00:00,0,True,,,2020-07-28 19:20:45,2020
58,67,3,active,True,0,67,20,True,True,4,2020-07-28 19:19:45+00:00,0,True,,,2020-07-28 19:20:45,2020
59,68,0,active,True,0,68,7,True,True,12,2020-07-28 19:18:24+00:00,0,True,,,2020-07-28 19:20:45,2020
60,69,1,active,True,0,69,5,True,True,13,2020-07-28 19:08:34+00:00,0,True,,,2020-07-28 19:20:45,2020
61,70,0,active,True,0,70,13,False,True,10,2020-07-28 18:33:36+00:00,0,True,,,2020-07-28 19:20:45,2020
62,71,0,active,True,0,71,14,False,True,9,2020-07-28 18:27:12+00:00,0,True,,,2020-07-28 19:20:45,2020
63,72,0,active,True,0,72,11,False,True,12,2020-07-28 19:18:31+00:00,0,True,,,2020-07-28 19:20:45,2020
64,73,0,active,True,0,73,11,False,True,4,2020-07-28 19:11:54+00:00,0,True,,,2020-07-28 19:20:45,2020
65,74,3,active,True,0,74,14,True,True,2,2020-07-28 19:17:21+00:00,0,True,,,2020-07-28 19:20:45,2020
66,75,1,active,True,0,75,0,False,True,14,2020-07-28 18:01:47+00:00,0,True,,,2020-07-28 19:20:45,2020
67,76,0,active,True,0,76,1,False,True,16,2020-07-28 18:57:25+00:00,0,True,,,2020-07-28 19:20:45,2020
68,77,0,active,True,0,77,8,False,True,7,2020-07-28 19:11:09+00:00,0,True,,,2020-07-28 19:20:45,2020
69,78,1,active,True,0,78,10,False,True,8,2020-07-28 19:18:42+00:00,0,True,,,2020-07-28 19:20:45,2020
70,79,1,active,True,0,79,7,False,True,11,2020-07-28 18:58:08+00:00,0,True,,,2020-07-28 19:20:45,2020
71,80,0,active,True,0,80,29,False,True,6,2020-07-28 19:13:51+00:00,0,True,,,2020-07-28 19:20:45,2020
72,81,0,active,True,0,81,3,False,True,16,2020-07-28 19:08:54+00:00,0,True,,,2020-07-28 19:20:45,2020
73,82,0,active,True,0,82,2,False,True,13,2020-07-28 19:07:09+00:00,0,True,,,2020-07-28 19:20:45,2020
74,84,1,active,True,0,84,3,False,True,11,2020-07-28 18:44:25+00:00,0,True,,,2020-07-28 19:20:45,2020
75,85,0,active,True,0,85,13,False,True,6,2020-07-28 19:11:52+00:00,0,True,,,2020-07-28 19:20:45,2020
76,86,0,active,True,0,86,7,False,True,12,2020-07-28 19:17:30+00:00,0,True,,,2020-07-28 19:20:45,2020
77,87,0,active,True,0,87,2,False,True,13,2020-07-28 19:10:44+00:00,0,True,,,2020-07-28 19:20:45,2020
78,89,2,active,True,0,89,3,False,True,14,2020-07-28 17:47:21+00:00,0,True,,,2020-07-28 19:20:45,2020
79,90,0,active,True,0,90,12,False,True,7,2020-07-28 18:59:06+00:00,0,True,,,2020-07-28 19:20:45,2020
80,91,1,active,True,0,91,8,False,True,10,2020-07-28 19:03:56+00:00,0,True,,,2020-07-28 19:20:45,2020
81,92,1,active,True,0,92,14,False,True,4,2020-07-28 13:05:08+00:00,0,True,,,2020-07-28 19:20:45,2020
82,93,1,active,True,0,93,6,False,True,8,2020-07-28 18:59:54+00:00,0,True,,,2020-07-28 19:20:45,2020
83,94,0,active,True,0,94,9,False,True,2,2020-07-28 19:19:34+00:00,0,True,,,2020-07-28 19:20:45,2020
84,95,1,active,True,0,95,9,False,True,5,2020-07-28 19:04:37+00:00,0,True,,,2020-07-28 19:20:45,2020
85,96,0,active,True,0,96,4,False,True,15,2020-07-28 19:06:56+00:00,0,True,,,2020-07-28 19:20:45,2020
86,97,0,active,True,0,97,2,False,True,17,2020-07-28 19:14:35+00:00,0,True,,,2020-07-28 19:20:45,2020
87,98,0,active,True,0,98,2,False,True,20,2020-07-28 19:16:44+00:00,0,True,,,2020-07-28 19:20:45,2020
88,99,0,active,True,0,99,8,False,True,7,2020-07-28 19:19:21+00:00,0,True,,,2020-07-28 19:20:45,2020
89,100,2,active,True,0,100,16,True,True,7,2020-07-28 19:15:04+00:00,0,True,,,2020-07-28 19:20:45,2020
90,101,0,active,True,0,101,0,False,True,15,2020-07-28 16:27:21+00:00,0,True,,,2020-07-28 19:20:45,2020
91,102,0,active,True,0,102,1,False,True,14,2020-07-28 18:35:14+00:00,0,True,,,2020-07-28 19:20:45,2020
92,103,0,active,True,0,103,3,False,True,12,2020-07-28 18:04:11+00:00,0,True,,,2020-07-28 19:20:45,2020
93,104,0,active,True,0,104,11,False,True,8,2020-07-28 17:31:48+00:00,0,True,,,2020-07-28 19:20:45,2020
94,105,0,active,True,0,105,18,False,True,1,2020-07-28 18:37:33+00:00,0,True,,,2020-07-28 19:20:45,2020
95,106,0,active,True,0,106,9,False,True,6,2020-07-28 12:53:25+00:00,0,True,,,2020-07-28 19:20:45,2020
96,107,1,active,True,0,107,18,False,True,0,2020-07-28 19:11:16+00:00,0,True,,,2020-07-28 19:20:45,2020
97,108,0,active,True,0,108,11,False,True,6,2020-07-28 18:58:51+00:00,0,True,,,2020-07-28 19:20:45,2020
98,109,2,active,True,0,109,22,False,True,11,2020-07-28 18:40:10+00:00,0,True,,,2020-07-28 19:20:45,2020
99,110,3,active,True,0,110,6,False,True,6,2020-07-28 18:21:37+00:00,0,True,,,2020-07-28 19:20:45,2020
100,111,1,active,True,0,111,4,False,True,10,2020-07-28 19:17:30+00:00,0,True,,,2020-07-28 19:20:45,2020
101,112,0,active,True,0,112,8,False,True,7,2020-07-28 19:02:27+00:00,0,True,,,2020-07-28 19:20:45,2020
102,113,0,active,True,0,113,2,False,True,13,2020-07-28 19:09:53+00:00,0,True,,,2020-07-28 19:20:45,2020
103,114,0,active,True,0,114,1,False,True,14,2020-07-28 19:10:25+00:00,0,True,,,2020-07-28 19:20:45,2020
104,115,0,active,True,0,115,8,False,True,11,2020-07-28 18:44:08+00:00,0,True,,,2020-07-28 19:20:45,2020
105,116,0,active,True,0,116,8,False,True,15,2020-07-28 18:53:19+00:00,0,True,,,2020-07-28 19:20:45,2020
106,117,0,active,True,0,117,16,False,True,3,2020-07-28 17:20:54+00:00,0,True,,,2020-07-28 19:20:45,2020
107,118,0,active,True,0,118,13,False,True,6,2020-07-28 18:52:50+00:00,0,True,,,2020-07-28 19:20:45,2020
108,119,0,active,True,0,119,9,False,True,6,2020-07-28 19:07:01+00:00,0,True,,,2020-07-28 19:20:45,2020
109,120,0,active,True,0,120,15,False,True,0,2020-07-28 18:53:53+00:00,0,True,,,2020-07-28 19:20:45,2020
110,121,0,active,True,0,121,3,False,True,14,2020-07-28 18:21:41+00:00,0,True,,,2020-07-28 19:20:45,2020
111,122,0,active,True,0,122,10,False,True,5,2020-07-28 16:36:41+00:00,0,True,,,2020-07-28 19:20:45,2020
112,124,0,active,True,0,124,0,False,True,15,2020-07-28 16:20:53+00:00,0,True,,,2020-07-28 19:20:45,2020
113,125,0,active,True,0,125,2,False,True,13,2020-07-28 19:17:33+00:00,0,True,,,2020-07-28 19:20:45,2020
114,126,0,active,True,0,126,1,False,True,14,2020-07-28 14:46:07+00:00,0,True,,,2020-07-28 19:20:45,2020
115,128,1,active,True,0,128,10,False,True,8,2020-07-28 18:42:19+00:00,0,True,,,2020-07-28 19:20:45,2020
116,129,0,active,True,0,129,6,False,True,13,2020-07-28 19:19:52+00:00,0,True,,,2020-07-28 19:20:45,2020
117,130,0,active,True,0,130,6,False,True,9,2020-07-28 17:28:30+00:00,0,True,,,2020-07-28 19:20:45,2020
118,131,1,active,True,0,131,12,False,True,5,2020-07-28 19:04:35+00:00,0,True,,,2020-07-28 19:20:45,2020
119,133,1,active,True,0,133,1,False,True,21,2020-07-28 15:18:49+00:00,0,True,,,2020-07-28 19:20:45,2020
120,135,1,active,True,0,135,7,False,True,9,2020-07-28 18:42:39+00:00,0,True,,,2020-07-28 19:20:45,2020
121,136,1,active,True,0,136,18,False,True,0,2020-07-28 18:00:55+00:00,0,True,,,2020-07-28 19:20:45,2020
122,137,0,active,True,0,137,2,False,True,13,2020-07-28 15:42:00+00:00,0,True,,,2020-07-28 19:20:45,2020
123,138,1,active,True,0,138,7,False,True,7,2020-07-28 18:20:10+00:00,0,True,,,2020-07-28 19:20:45,2020
124,139,1,active,True,0,139,4,False,True,14,2020-07-28 19:16:38+00:00,0,True,,,2020-07-28 19:20:45,2020
125,140,1,active,True,0,140,8,False,True,8,2020-07-28 19:18:50+00:00,0,True,,,2020-07-28 19:20:45,2020
126,141,1,active,True,0,141,8,False,True,6,2020-07-28 19:05:42+00:00,0,True,,,2020-07-28 19:20:45,2020
127,142,1,active,True,0,142,19,False,True,3,2020-07-28 18:31:53+00:00,0,True,,,2020-07-28 19:20:45,2020
128,143,0,active,True,0,143,6,False,True,17,2020-07-28 18:56:55+00:00,0,True,,,2020-07-28 19:20:45,2020
129,144,0,active,True,0,144,9,False,True,10,2020-07-28 13:10:27+00:00,0,True,,,2020-07-28 19:20:45,2020
130,145,0,active,True,0,145,3,False,True,16,2020-07-28 18:36:43+00:00,0,True,,,2020-07-28 19:20:45,2020
131,146,0,active,True,0,146,5,False,True,14,2020-07-28 18:26:54+00:00,0,True,,,2020-07-28 19:20:45,2020
132,149,0,active,True,0,149,0,True,True,18,2020-07-28 18:36:23+00:00,0,True,,,2020-07-28 19:20:45,2020
133,150,0,active,True,0,150,12,False,True,7,2020-07-28 18:15:42+00:00,0,True,,,2020-07-28 19:20:45,2020
134,151,0,active,True,0,151,12,False,True,7,2020-07-28 19:16:14+00:00,0,True,,,2020-07-28 19:20:45,2020
135,152,0,active,True,0,152,9,True,True,6,2020-07-28 19:18:42+00:00,0,True,,,2020-07-28 19:20:45,2020
136,156,0,active,True,0,156,8,False,True,7,2020-07-28 19:11:59+00:00,0,True,,,2020-07-28 19:20:45,2020
137,157,5,active,True,0,157,4,False,True,6,2020-07-28 19:20:20+00:00,0,True,,,2020-07-28 19:20:45,2020
138,159,1,active,True,0,159,3,False,True,11,2020-07-28 19:10:31+00:00,0,True,,,2020-07-28 19:20:45,2020
139,160,1,active,True,0,160,1,True,True,12,2020-07-28 16:24:05+00:00,0,True,,,2020-07-28 19:20:45,2020
140,161,2,active,True,0,161,14,True,True,7,2020-07-28 19:06:56+00:00,0,True,,,2020-07-28 19:20:45,2020
141,162,0,active,True,0,162,8,False,True,7,2020-07-28 17:42:29+00:00,0,True,,,2020-07-28 19:20:45,2020
142,163,0,active,True,0,163,6,True,True,13,2020-07-28 17:55:31+00:00,0,True,,,2020-07-28 19:20:45,2020
143,167,2,active,True,0,167,9,False,True,4,2020-07-28 17:59:09+00:00,0,True,,,2020-07-28 19:20:45,2020
144,169,1,active,True,0,169,9,False,True,9,2020-07-28 19:00:28+00:00,0,True,,,2020-07-28 19:20:45,2020
145,170,0,active,True,0,170,1,True,True,13,2020-07-28 17:46:22+00:00,0,True,,,2020-07-28 19:20:45,2020
146,171,1,active,True,0,171,1,True,True,21,2020-07-28 14:39:05+00:00,0,True,,,2020-07-28 19:20:45,2020
147,173,1,active,True,0,173,8,True,True,5,2020-07-28 19:19:28+00:00,0,True,,,2020-07-28 19:20:45,2020
148,174,0,active,True,0,174,8,False,True,7,2020-07-28 18:16:28+00:00,0,True,,,2020-07-28 19:20:45,2020
149,175,0,active,True,0,175,0,True,True,17,2020-07-28 16:02:59+00:00,0,True,,,2020-07-28 19:20:45,2020
150,176,0,active,True,0,176,15,False,True,0,2020-07-28 17:22:46+00:00,0,True,,,2020-07-28 19:20:45,2020
151,177,0,active,True,0,177,7,False,True,12,2020-07-28 18:33:37+00:00,0,True,,,2020-07-28 19:20:45,2020
152,178,1,active,True,0,178,0,False,True,18,2020-07-28 19:18:29+00:00,0,True,,,2020-07-28 19:20:45,2020
153,179,0,active,True,0,179,8,False,True,17,2020-07-28 19:02:16+00:00,0,True,,,2020-07-28 19:20:45,2020
154,180,0,active,True,0,180,10,False,True,9,2020-07-28 17:08:28+00:00,0,True,,,2020-07-28 19:20:45,2020
155,181,0,active,True,0,181,8,False,True,11,2020-07-28 17:03:58+00:00,0,True,,,2020-07-28 19:20:45,2020
156,182,0,active,True,0,182,11,True,True,8,2020-07-28 19:20:23+00:00,0,True,,,2020-07-28 19:20:45,2020
157,183,0,active,True,0,183,5,False,True,14,2020-07-28 17:39:07+00:00,0,True,,,2020-07-28 19:20:45,2020
158,184,0,active,True,0,184,10,False,True,9,2020-07-28 19:11:15+00:00,0,True,,,2020-07-28 19:20:45,2020
159,185,0,active,True,0,185,3,False,True,12,2020-07-28 18:16:31+00:00,0,True,,,2020-07-28 19:20:45,2020
160,186,0,active,True,0,186,10,True,True,5,2020-07-28 19:06:43+00:00,0,True,,,2020-07-28 19:20:45,2020
161,187,0,active,True,0,187,8,False,True,7,2020-07-28 18:44:48+00:00,0,True,,,2020-07-28 19:20:45,2020
162,188,0,active,True,0,188,10,False,True,5,2020-07-28 18:42:44+00:00,0,True,,,2020-07-28 19:20:45,2020
163,189,1,active,True,0,189,19,True,True,3,2020-07-28 19:06:59+00:00,0,True,,,2020-07-28 19:20:45,2020
164,190,1,active,True,0,190,17,True,True,19,2020-07-28 19:12:06+00:00,0,True,,,2020-07-28 19:20:45,2020
165,191,0,active,True,0,191,2,False,True,13,2020-07-28 16:18:17+00:00,0,True,,,2020-07-28 19:20:45,2020
166,192,0,active,True,0,192,13,False,True,6,2020-07-28 18:01:37+00:00,0,True,,,2020-07-28 19:20:45,2020
167,193,0,active,True,0,193,12,True,True,3,2020-07-28 18:40:23+00:00,0,True,,,2020-07-28 19:20:45,2020
168,194,0,active,True,0,194,16,False,True,3,2020-07-28 16:49:25+00:00,0,True,,,2020-07-28 19:20:45,2020
169,195,0,active,True,0,195,8,False,True,15,2020-07-28 18:48:50+00:00,0,True,,,2020-07-28 19:20:45,2020
170,196,0,active,True,0,196,0,True,True,10,2020-07-28 18:14:23+00:00,0,True,,,2020-07-28 19:20:45,2020
171,197,0,active,True,0,197,2,False,True,13,2020-07-28 19:07:47+00:00,0,True,,,2020-07-28 19:20:45,2020
172,199,0,active,True,0,199,4,False,True,11,2020-07-28 19:17:23+00:00,0,True,,,2020-07-28 19:20:45,2020
173,200,0,active,True,0,200,15,False,True,4,2020-07-28 18:18:28+00:00,0,True,,,2020-07-28 19:20:45,2020
174,201,0,active,True,0,201,1,False,True,14,2020-07-28 18:49:12+00:00,0,True,,,2020-07-28 19:20:45,2020
175,202,1,active,True,0,202,3,False,True,11,2020-07-28 14:43:09+00:00,0,True,,,2020-07-28 19:20:45,2020
176,203,0,active,True,0,203,2,False,True,13,2020-07-28 08:58:21+00:00,0,True,,,2020-07-28 19:20:45,2020
177,204,0,active,True,0,204,3,False,True,12,2020-07-28 18:47:43+00:00,0,True,,,2020-07-28 19:20:45,2020
178,205,1,active,True,0,205,3,False,True,11,2020-07-28 12:30:54+00:00,0,True,,,2020-07-28 19:20:45,2020
179,206,0,active,True,0,206,15,False,True,8,2020-07-28 19:18:37+00:00,0,True,,,2020-07-28 19:20:45,2020
180,208,0,active,True,0,208,12,True,True,3,2020-07-28 16:23:20+00:00,0,True,,,2020-07-28 19:20:45,2020
181,209,1,active,True,0,209,13,False,True,1,2020-07-28 19:03:30+00:00,0,True,,,2020-07-28 19:20:45,2020
182,210,0,active,True,0,210,0,False,True,15,2020-07-28 13:53:23+00:00,0,True,,,2020-07-28 19:20:45,2020
183,211,1,active,True,0,211,16,False,True,2,2020-07-28 18:10:45+00:00,0,True,,,2020-07-28 19:20:45,2020
184,212,0,active,True,0,212,4,False,True,29,2020-07-28 16:52:01+00:00,0,True,,,2020-07-28 19:20:45,2020
185,213,0,active,True,0,213,9,True,True,7,2020-07-28 15:45:55+00:00,0,True,,,2020-07-28 19:20:45,2020
186,214,0,active,True,0,214,15,False,True,0,2020-07-28 19:02:52+00:00,0,True,,,2020-07-28 19:20:45,2020
187,215,1,active,True,0,215,14,False,True,0,2020-07-28 17:42:05+00:00,0,True,,,2020-07-28 19:20:45,2020
188,216,1,active,True,0,216,15,False,True,3,2020-07-28 12:48:44+00:00,0,True,,,2020-07-28 19:20:45,2020
189,217,0,active,True,0,217,4,False,True,15,2020-07-28 18:10:23+00:00,0,True,,,2020-07-28 19:20:45,2020
190,218,0,active,True,0,218,4,False,True,11,2020-07-28 19:16:48+00:00,0,True,,,2020-07-28 19:20:45,2020
191,219,0,active,True,0,219,12,False,True,3,2020-07-28 18:20:42+00:00,0,True,,,2020-07-28 19:20:45,2020
192,221,2,active,True,0,221,4,False,True,13,2020-07-28 19:11:18+00:00,0,True,,,2020-07-28 19:20:45,2020
193,222,0,active,True,0,222,3,True,True,11,2020-07-28 18:54:18+00:00,0,True,,,2020-07-28 19:20:45,2020
194,224,0,active,True,0,224,8,False,True,9,2020-07-28 19:16:14+00:00,0,True,,,2020-07-28 19:20:45,2020
195,225,1,active,True,0,225,16,False,True,2,2020-07-28 19:06:44+00:00,0,True,,,2020-07-28 19:20:45,2020
196,226,0,active,True,0,226,3,False,True,12,2020-07-28 17:46:26+00:00,0,True,,,2020-07-28 19:20:45,2020
197,227,1,active,True,0,227,6,False,True,12,2020-07-28 19:09:47+00:00,0,True,,,2020-07-28 19:20:45,2020
198,228,0,active,True,0,228,8,False,True,11,2020-07-28 16:56:39+00:00,0,True,,,2020-07-28 19:20:45,2020
199,232,0,active,True,0,232,6,False,True,5,2020-07-28 15:47:15+00:00,0,True,,,2020-07-28 19:20:45,2020
200,233,0,active,True,0,233,10,False,True,5,2020-07-28 18:34:33+00:00,0,True,,,2020-07-28 19:20:45,2020
201,234,0,active,True,0,234,1,False,True,14,2020-07-28 19:11:32+00:00,0,True,,,2020-07-28 19:20:45,2020
202,235,0,active,True,0,235,13,False,True,2,2020-07-28 13:39:34+00:00,0,True,,,2020-07-28 19:20:45,2020
203,236,0,active,True,0,236,6,False,True,9,2020-07-28 19:14:36+00:00,0,True,,,2020-07-28 19:20:45,2020
204,239,0,active,True,0,239,4,False,True,11,2020-07-28 19:18:56+00:00,0,True,,,2020-07-28 19:20:45,2020
205,255,0,active,True,0,255,7,False,True,8,2020-07-28 16:47:53+00:00,0,True,,,2020-07-28 19:20:45,2020
206,258,0,active,True,0,258,7,False,True,8,2020-07-28 13:36:54+00:00,0,True,,,2020-07-28 19:20:45,2020
207,259,1,active,True,0,259,0,False,True,14,2020-07-28 11:55:38+00:00,0,True,,,2020-07-28 19:20:45,2020
208,260,0,active,False,0,260,13,False,True,2,2020-07-28 17:40:18+00:00,0,False,,,2020-07-28 19:20:45,2020
209,271,1,active,True,0,271,6,False,True,8,2020-07-28 17:01:28+00:00,0,True,,,2020-07-28 19:20:45,2020
210,272,0,active,True,0,272,10,False,True,9,2020-07-28 18:04:31+00:00,0,True,,,2020-07-28 19:20:45,2020
211,273,1,active,True,0,273,25,False,True,14,2020-07-28 19:15:50+00:00,0,True,,,2020-07-28 19:20:45,2020
212,279,0,active,True,0,279,10,False,True,9,2020-07-28 19:13:46+00:00,0,True,,,2020-07-28 19:20:45,2020
213,280,0,active,True,0,280,4,False,True,15,2020-07-28 16:33:01+00:00,0,True,,,2020-07-28 19:20:45,2020
214,282,0,active,True,0,282,10,False,True,5,2020-07-28 18:37:36+00:00,0,True,,,2020-07-28 19:20:45,2020
215,296,0,active,True,0,296,8,False,True,15,2020-07-28 19:16:49+00:00,0,True,,,2020-07-28 19:20:45,2020
216,318,1,active,True,0,318,15,False,True,3,2020-07-28 18:59:31+00:00,0,True,,,2020-07-28 19:20:45,2020
217,319,0,active,True,0,319,8,False,True,17,2020-07-28 16:54:46+00:00,0,True,,,2020-07-28 19:20:45,2020
218,327,0,active,True,0,327,9,False,True,6,2020-07-28 17:17:37+00:00,0,True,,,2020-07-28 19:20:45,2020
219,328,0,active,True,0,328,9,False,True,6,2020-07-28 19:15:42+00:00,0,True,,,2020-07-28 19:20:45,2020
