,num_bikes_available,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
135,11,2020-08-01 13:11:34+00:00,True,152,0,active,0,0,152,True,True,True,4,,,2020-08-01 13:29:55,2020
136,5,2020-08-01 12:44:08+00:00,True,156,0,active,0,0,156,True,True,False,10,,,2020-08-01 13:29:55,2020
137,8,2020-08-01 13:29:17+00:00,True,157,1,active,0,0,157,True,True,False,6,,,2020-08-01 13:29:55,2020
138,5,2020-08-01 12:47:51+00:00,True,159,1,active,0,0,159,True,True,False,9,,,2020-08-01 13:29:55,2020
139,11,2020-08-01 12:13:03+00:00,True,160,0,active,0,0,160,True,True,True,3,,,2020-08-01 13:29:55,2020
140,19,2020-08-01 13:28:28+00:00,True,161,0,active,0,0,161,True,True,True,4,,,2020-08-01 13:29:55,2020
141,4,2020-08-01 08:46:55+00:00,True,162,0,active,0,0,162,True,True,False,11,,,2020-08-01 13:29:55,2020
142,9,2020-08-01 13:13:02+00:00,True,163,0,active,0,0,163,True,True,True,10,,,2020-08-01 13:29:55,2020
143,8,2020-08-01 13:09:37+00:00,True,167,1,active,0,0,167,True,True,False,6,,,2020-08-01 13:29:55,2020
144,6,2020-08-01 08:47:27+00:00,True,169,0,active,0,0,169,True,True,False,13,,,2020-08-01 13:29:55,2020
145,2,2020-08-01 08:37:26+00:00,True,170,0,active,0,0,170,True,True,True,12,,,2020-08-01 13:29:55,2020
146,8,2020-08-01 12:45:34+00:00,True,171,0,active,0,0,171,True,True,True,15,,,2020-08-01 13:29:55,2020
147,10,2020-08-01 12:46:56+00:00,True,173,2,active,0,0,173,True,True,True,2,,,2020-08-01 13:29:55,2020
148,11,2020-08-01 10:39:42+00:00,True,174,0,active,0,0,174,True,True,False,4,,,2020-08-01 13:29:55,2020
149,4,2020-08-01 12:37:43+00:00,True,175,1,active,0,0,175,True,True,True,12,,,2020-08-01 13:29:55,2020
150,9,2020-08-01 13:28:41+00:00,True,176,0,active,0,0,176,True,True,False,6,,,2020-08-01 13:29:55,2020
151,11,2020-08-01 12:53:47+00:00,True,177,0,active,0,0,177,True,True,False,8,,,2020-08-01 13:29:55,2020
152,8,2020-08-01 13:22:33+00:00,True,178,0,active,0,0,178,True,True,False,11,,,2020-08-01 13:29:55,2020
153,12,2020-08-01 13:26:38+00:00,True,179,0,active,0,0,179,True,True,False,13,,,2020-08-01 13:29:55,2020
154,12,2020-08-01 13:18:22+00:00,True,180,0,active,0,0,180,True,True,False,7,,,2020-08-01 13:29:55,2020
155,8,2020-08-01 12:31:45+00:00,True,181,1,active,0,0,181,True,True,False,10,,,2020-08-01 13:29:55,2020
156,1,2020-08-01 13:14:46+00:00,True,182,2,active,0,0,182,True,True,True,16,,,2020-08-01 13:29:55,2020
157,9,2020-08-01 13:04:30+00:00,True,183,0,active,0,0,183,True,True,False,10,,,2020-08-01 13:29:55,2020
158,2,2020-08-01 13:02:30+00:00,True,184,0,active,0,0,184,True,True,False,17,,,2020-08-01 13:29:55,2020
159,9,2020-08-01 13:27:35+00:00,True,185,0,active,0,0,185,True,True,False,6,,,2020-08-01 13:29:55,2020
160,0,2020-08-01 12:17:00+00:00,True,186,0,active,0,0,186,True,True,True,15,,,2020-08-01 13:29:55,2020
161,15,2020-08-01 08:43:15+00:00,True,187,0,active,0,0,187,True,True,False,0,,,2020-08-01 13:29:55,2020
162,5,2020-08-01 08:55:01+00:00,True,188,0,active,0,0,188,True,True,False,10,,,2020-08-01 13:29:55,2020
163,5,2020-08-01 13:22:33+00:00,True,189,0,active,0,0,189,True,True,True,18,,,2020-08-01 13:29:55,2020
164,34,2020-08-01 13:21:27+00:00,True,190,2,active,0,0,190,True,True,True,1,,,2020-08-01 13:29:55,2020
165,0,2020-08-01 13:23:47+00:00,True,191,0,active,0,0,191,True,True,False,15,,,2020-08-01 13:29:55,2020
166,6,2020-08-01 12:01:01+00:00,True,192,2,active,0,0,192,True,True,False,11,,,2020-08-01 13:29:55,2020
167,4,2020-08-01 12:51:02+00:00,True,193,0,active,0,0,193,True,True,True,11,,,2020-08-01 13:29:55,2020
168,16,2020-08-01 13:15:13+00:00,True,194,0,active,0,0,194,True,True,False,3,,,2020-08-01 13:29:55,2020
169,21,2020-08-01 11:24:57+00:00,True,195,0,active,0,0,195,True,True,False,2,,,2020-08-01 13:29:55,2020
170,0,2020-08-01 03:39:16+00:00,True,196,1,active,0,0,196,True,True,True,9,,,2020-08-01 13:29:55,2020
171,4,2020-08-01 08:38:33+00:00,True,197,0,active,0,0,197,True,True,False,11,,,2020-08-01 13:29:55,2020
172,9,2020-08-01 08:38:47+00:00,True,199,2,active,0,0,199,True,True,False,4,,,2020-08-01 13:29:55,2020
173,16,2020-08-01 13:12:32+00:00,True,200,0,active,0,0,200,True,True,False,3,,,2020-08-01 13:29:55,2020
174,0,2020-08-01 08:17:21+00:00,True,201,0,active,0,0,201,True,True,False,15,,,2020-08-01 13:29:55,2020
175,2,2020-08-01 10:23:16+00:00,True,202,0,active,0,0,202,True,True,False,13,,,2020-08-01 13:29:55,2020
176,6,2020-08-01 08:08:14+00:00,True,203,0,active,0,0,203,True,True,False,9,,,2020-08-01 13:29:55,2020
177,7,2020-08-01 13:13:54+00:00,True,204,0,active,0,0,204,True,True,False,8,,,2020-08-01 13:29:55,2020
178,7,2020-08-01 08:38:20+00:00,True,205,0,active,0,0,205,True,True,False,8,,,2020-08-01 13:29:55,2020
179,4,2020-08-01 13:28:30+00:00,True,206,0,active,0,0,206,True,True,False,19,,,2020-08-01 13:29:55,2020
180,14,2020-08-01 08:42:02+00:00,True,208,0,active,0,0,208,True,True,True,1,,,2020-08-01 13:29:55,2020
181,10,2020-08-01 08:23:27+00:00,True,209,1,active,0,0,209,True,True,False,4,,,2020-08-01 13:29:55,2020
182,2,2020-08-01 08:57:20+00:00,True,210,0,active,0,0,210,True,True,False,13,,,2020-08-01 13:29:55,2020
183,17,2020-08-01 08:13:35+00:00,True,211,1,active,0,0,211,True,True,False,1,,,2020-08-01 13:29:55,2020
184,15,2020-08-01 12:53:37+00:00,True,212,1,active,0,0,212,True,True,False,17,,,2020-08-01 13:29:55,2020
185,4,2020-08-01 08:43:40+00:00,True,213,0,active,0,0,213,True,True,True,12,,,2020-08-01 13:29:55,2020
186,6,2020-08-01 13:27:23+00:00,True,214,0,active,0,0,214,True,True,False,9,,,2020-08-01 13:29:55,2020
187,10,2020-08-01 04:27:25+00:00,True,215,0,active,0,0,215,True,True,False,5,,,2020-08-01 13:29:55,2020
188,16,2020-08-01 08:27:38+00:00,True,216,0,active,0,0,216,True,True,False,3,,,2020-08-01 13:29:55,2020
189,8,2020-08-01 12:29:26+00:00,True,217,0,active,0,0,217,True,True,False,11,,,2020-08-01 13:29:55,2020
190,0,2020-08-01 13:10:50+00:00,True,218,0,active,0,0,218,True,True,False,15,,,2020-08-01 13:29:55,2020
191,8,2020-08-01 12:44:38+00:00,True,219,1,active,0,0,219,True,True,False,6,,,2020-08-01 13:29:55,2020
192,2,2020-08-01 13:18:40+00:00,True,221,0,active,0,0,221,True,True,False,17,,,2020-08-01 13:29:55,2020
193,4,2020-08-01 11:36:00+00:00,True,222,0,active,0,0,222,True,True,True,10,,,2020-08-01 13:29:55,2020
194,11,2020-08-01 13:06:48+00:00,True,224,2,active,0,0,224,True,True,False,4,,,2020-08-01 13:29:55,2020
195,17,2020-08-01 13:29:03+00:00,True,225,0,active,0,0,225,True,True,False,2,,,2020-08-01 13:29:55,2020
196,13,2020-08-01 13:14:36+00:00,True,226,1,active,0,0,226,True,True,False,1,,,2020-08-01 13:29:55,2020
197,9,2020-08-01 08:32:04+00:00,True,227,0,active,0,0,227,True,True,False,10,,,2020-08-01 13:29:55,2020
198,0,2020-08-01 08:42:05+00:00,True,228,1,active,0,0,228,True,True,False,18,,,2020-08-01 13:29:55,2020
199,4,2020-08-01 08:22:58+00:00,True,232,0,active,0,0,232,True,True,False,7,,,2020-08-01 13:29:55,2020
200,7,2020-08-01 13:21:57+00:00,True,233,2,active,0,0,233,True,True,False,6,,,2020-08-01 13:29:55,2020
201,11,2020-08-01 08:43:31+00:00,True,234,0,active,0,0,234,True,True,False,4,,,2020-08-01 13:29:55,2020
202,7,2020-08-01 13:09:06+00:00,True,235,0,active,0,0,235,True,True,False,8,,,2020-08-01 13:29:55,2020
203,8,2020-08-01 13:25:32+00:00,True,236,0,active,0,0,236,True,True,False,7,,,2020-08-01 13:29:55,2020
204,8,2020-08-01 13:00:48+00:00,True,239,1,active,0,0,239,True,True,False,6,,,2020-08-01 13:29:55,2020
205,12,2020-08-01 08:48:15+00:00,True,255,0,active,0,0,255,True,True,False,3,,,2020-08-01 13:29:55,2020
206,14,2020-08-01 08:47:42+00:00,True,258,0,active,0,0,258,True,True,False,1,,,2020-08-01 13:29:55,2020
207,0,2020-08-01 08:48:07+00:00,True,259,0,active,0,0,259,True,True,False,15,,,2020-08-01 13:29:55,2020
208,1,2020-08-01 12:10:29+00:00,True,260,0,active,0,0,260,True,True,False,14,,,2020-08-01 13:29:55,2020
209,0,2020-08-01 08:57:44+00:00,True,271,0,active,0,0,271,True,True,False,15,,,2020-08-01 13:29:55,2020
210,7,2020-08-01 13:26:27+00:00,True,272,2,active,0,0,272,True,True,False,10,,,2020-08-01 13:29:55,2020
211,30,2020-08-01 13:05:29+00:00,True,273,0,active,0,0,273,True,True,False,10,,,2020-08-01 13:29:55,2020
212,4,2020-08-01 08:52:46+00:00,True,279,0,active,0,0,279,True,True,False,15,,,2020-08-01 13:29:55,2020
213,2,2020-08-01 08:52:02+00:00,True,280,1,active,0,0,280,True,True,False,16,,,2020-08-01 13:29:55,2020
214,12,2020-08-01 08:51:53+00:00,True,282,3,active,0,0,282,True,True,False,0,,,2020-08-01 13:29:55,2020
215,23,2020-08-01 13:25:32+00:00,True,296,0,active,0,0,296,True,True,False,0,,,2020-08-01 13:29:55,2020
216,2,2020-08-01 12:32:00+00:00,True,318,0,active,0,0,318,True,True,False,17,,,2020-08-01 13:29:55,2020
217,1,2020-08-01 13:06:07+00:00,True,319,0,active,0,0,319,True,True,False,24,,,2020-08-01 13:29:55,2020
218,8,2020-08-01 13:20:52+00:00,True,327,0,active,0,0,327,True,True,False,7,,,2020-08-01 13:29:55,2020
219,8,2020-08-01 08:48:31+00:00,True,328,0,active,0,0,328,True,True,False,7,,,2020-08-01 13:29:55,2020
