,eightd_has_available_keys,legacy_id,num_bikes_disabled,num_ebikes_available,num_docks_disabled,is_returning,station_status,is_renting,num_bikes_available,num_docks_available,is_installed,station_id,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
26,True,31,0,0,0,True,active,True,19,0,True,31,2020-08-07 02:03:56+00:00,,,2020-08-07 02:09:05,2020
27,False,32,0,0,0,True,active,True,0,15,True,32,2020-08-07 01:58:01+00:00,,,2020-08-07 02:09:05,2020
28,False,33,0,0,0,True,active,True,16,11,True,33,2020-08-07 01:48:31+00:00,,,2020-08-07 02:09:05,2020
29,False,35,0,0,0,True,active,True,1,22,True,35,2020-08-07 02:08:13+00:00,,,2020-08-07 02:09:05,2020
30,True,36,1,0,0,True,active,True,27,5,True,36,2020-08-07 01:38:11+00:00,,,2020-08-07 02:09:05,2020
31,True,37,1,0,0,True,active,True,6,8,True,37,2020-08-07 00:49:16+00:00,,,2020-08-07 02:09:05,2020
32,False,39,0,0,0,True,active,True,6,17,True,39,2020-08-07 01:56:52+00:00,,,2020-08-07 02:09:05,2020
33,False,40,0,0,0,True,active,True,8,11,True,40,2020-08-07 01:15:28+00:00,,,2020-08-07 02:09:05,2020
34,True,41,0,0,0,True,active,True,25,2,True,41,2020-08-07 02:08:58+00:00,,,2020-08-07 02:09:05,2020
35,False,42,1,0,0,True,active,True,7,15,True,42,2020-08-07 00:59:07+00:00,,,2020-08-07 02:09:05,2020
36,True,43,0,0,0,True,active,True,7,8,True,43,2020-08-07 02:05:10+00:00,,,2020-08-07 02:09:05,2020
37,False,44,0,0,0,True,active,True,7,16,True,44,2020-08-07 02:06:33+00:00,,,2020-08-07 02:09:05,2020
38,False,46,1,0,0,True,active,True,18,0,True,46,2020-08-07 01:36:49+00:00,,,2020-08-07 02:09:05,2020
39,True,47,1,0,0,True,active,True,11,7,True,47,2020-08-07 02:05:21+00:00,,,2020-08-07 02:09:05,2020
40,False,48,0,0,0,True,active,True,1,18,True,48,2020-08-07 00:32:09+00:00,,,2020-08-07 02:09:05,2020
41,False,49,1,0,0,True,active,True,8,9,True,49,2020-08-07 00:47:57+00:00,,,2020-08-07 02:09:05,2020
42,True,50,13,0,2,True,active,True,0,0,True,50,2020-08-07 02:07:47+00:00,,,2020-08-07 02:09:05,2020
43,False,51,0,0,0,True,active,True,0,15,True,51,2020-08-07 00:48:21+00:00,,,2020-08-07 02:09:05,2020
44,True,52,0,0,0,True,active,True,15,8,True,52,2020-08-07 02:04:36+00:00,,,2020-08-07 02:09:05,2020
45,False,53,0,0,0,True,active,True,10,9,True,53,2020-08-07 01:55:09+00:00,,,2020-08-07 02:09:05,2020
46,False,54,0,0,0,True,active,True,10,5,True,54,2020-08-07 01:58:38+00:00,,,2020-08-07 02:09:05,2020
47,False,55,1,0,0,True,active,True,13,1,True,55,2020-08-07 01:58:21+00:00,,,2020-08-07 02:09:05,2020
48,True,56,0,0,0,True,active,True,8,10,True,56,2020-08-07 01:24:15+00:00,,,2020-08-07 02:09:05,2020
49,True,57,2,0,0,True,active,True,11,1,True,57,2020-08-07 01:23:19+00:00,,,2020-08-07 02:09:05,2020
50,True,58,1,0,0,True,active,True,6,12,True,58,2020-08-07 01:47:54+00:00,,,2020-08-07 02:09:05,2020
51,True,59,2,0,0,True,active,True,5,12,True,59,2020-08-07 01:05:43+00:00,,,2020-08-07 02:09:05,2020
52,False,60,0,0,0,True,active,True,2,17,True,60,2020-08-07 02:06:56+00:00,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_count': 3, 'region': 'BOS', 'active': True, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 69, 'off_dock_capacity': 40, 'dock_blocked_count': 0}",2020-08-07 02:09:05,2020
53,False,61,1,0,0,True,active,True,13,5,True,61,2020-08-07 01:57:21+00:00,,,2020-08-07 02:09:05,2020
54,False,63,0,0,0,True,active,True,8,7,True,63,2020-08-07 00:32:26+00:00,,,2020-08-07 02:09:05,2020
55,False,64,0,0,0,True,active,True,11,8,True,64,2020-08-07 02:07:08+00:00,,,2020-08-07 02:09:05,2020
56,False,65,1,0,0,True,active,True,3,19,True,65,2020-08-07 02:07:27+00:00,,,2020-08-07 02:09:05,2020
57,False,66,0,0,0,True,active,True,6,9,True,66,2020-08-07 01:55:42+00:00,,,2020-08-07 02:09:05,2020
58,True,67,1,0,0,True,active,True,2,24,True,67,2020-08-07 02:01:55+00:00,,,2020-08-07 02:09:05,2020
59,True,68,0,0,0,True,active,True,11,8,True,68,2020-08-07 02:06:57+00:00,,,2020-08-07 02:09:05,2020
60,True,69,0,0,0,True,active,True,4,15,True,69,2020-08-07 02:04:15+00:00,,,2020-08-07 02:09:05,2020
61,False,70,1,0,0,True,active,True,22,0,True,70,2020-08-07 01:39:50+00:00,,,2020-08-07 02:09:05,2020
62,False,71,0,0,0,True,active,True,22,1,True,71,2020-08-07 00:42:23+00:00,,,2020-08-07 02:09:05,2020
63,False,72,0,0,0,True,active,True,3,20,True,72,2020-08-07 01:09:37+00:00,,,2020-08-07 02:09:05,2020
64,False,73,2,0,0,True,active,True,9,4,True,73,2020-08-07 01:35:20+00:00,,,2020-08-07 02:09:05,2020
65,False,74,0,0,0,True,active,True,9,10,True,74,2020-08-07 02:03:42+00:00,,,2020-08-07 02:09:05,2020
66,False,75,0,0,0,True,active,True,11,4,True,75,2020-08-07 01:56:08+00:00,,,2020-08-07 02:09:05,2020
67,False,76,1,0,0,True,active,True,6,10,True,76,2020-08-07 02:08:31+00:00,,,2020-08-07 02:09:05,2020
68,False,77,0,0,0,True,active,True,2,13,True,77,2020-08-07 01:44:14+00:00,,,2020-08-07 02:09:05,2020
69,False,78,1,0,0,True,active,True,16,2,True,78,2020-08-07 01:28:52+00:00,,,2020-08-07 02:09:05,2020
70,False,79,0,0,0,True,active,True,16,3,True,79,2020-08-07 01:55:36+00:00,,,2020-08-07 02:09:05,2020
71,False,80,0,0,0,True,active,True,0,35,True,80,2020-08-07 01:43:29+00:00,,,2020-08-07 02:09:05,2020
72,False,81,3,0,0,True,active,True,8,8,True,81,2020-08-07 02:05:34+00:00,,,2020-08-07 02:09:05,2020
73,False,82,0,0,0,True,active,True,8,7,True,82,2020-08-06 23:21:13+00:00,,,2020-08-07 02:09:05,2020
74,False,84,0,0,0,True,active,True,0,15,True,84,2020-08-07 01:58:52+00:00,,,2020-08-07 02:09:05,2020
75,False,85,0,0,0,True,active,True,2,17,True,85,2020-08-07 02:03:05+00:00,,,2020-08-07 02:09:05,2020
76,False,86,1,0,0,True,active,True,9,9,True,86,2020-08-07 02:02:59+00:00,,,2020-08-07 02:09:05,2020
77,False,87,0,0,0,True,active,True,15,0,True,87,2020-08-07 01:45:23+00:00,,,2020-08-07 02:09:05,2020
78,False,89,0,0,0,True,active,True,11,8,True,89,2020-08-07 01:57:25+00:00,,,2020-08-07 02:09:05,2020
79,False,90,0,0,0,True,active,True,4,15,True,90,2020-08-07 01:25:40+00:00,,,2020-08-07 02:09:05,2020
80,False,91,0,0,0,True,active,True,3,16,True,91,2020-08-07 02:02:24+00:00,,,2020-08-07 02:09:05,2020
81,False,92,1,0,0,True,active,True,6,12,True,92,2020-08-07 01:19:31+00:00,,,2020-08-07 02:09:05,2020
82,False,93,1,0,0,True,active,True,8,6,True,93,2020-08-07 02:07:47+00:00,,,2020-08-07 02:09:05,2020
83,False,94,0,0,0,True,active,True,6,5,True,94,2020-08-07 00:28:38+00:00,,,2020-08-07 02:09:05,2020
84,False,95,0,0,0,True,active,True,4,11,True,95,2020-08-07 01:56:20+00:00,,,2020-08-07 02:09:05,2020
85,False,96,0,0,0,True,active,True,4,15,True,96,2020-08-07 01:17:25+00:00,,,2020-08-07 02:09:05,2020
86,False,97,0,0,0,True,active,True,19,0,True,97,2020-08-07 00:56:20+00:00,,,2020-08-07 02:09:05,2020
87,False,98,1,0,0,True,active,True,9,13,True,98,2020-08-07 01:25:59+00:00,,,2020-08-07 02:09:05,2020
88,False,99,0,0,0,True,active,True,12,3,True,99,2020-08-07 02:05:40+00:00,,,2020-08-07 02:09:05,2020
89,True,100,1,0,0,True,active,True,18,6,True,100,2020-08-07 01:32:13+00:00,,,2020-08-07 02:09:05,2020
90,False,101,0,0,0,True,active,True,15,0,True,101,2020-08-07 01:41:34+00:00,,,2020-08-07 02:09:05,2020
91,False,102,1,0,0,True,active,True,8,6,True,102,2020-08-07 01:07:49+00:00,,,2020-08-07 02:09:05,2020
92,False,103,0,0,0,True,active,True,4,11,True,103,2020-08-07 01:53:55+00:00,,,2020-08-07 02:09:05,2020
93,False,104,0,0,0,True,active,True,9,10,True,104,2020-08-07 02:08:38+00:00,,,2020-08-07 02:09:05,2020
94,False,105,1,0,0,True,active,True,12,6,True,105,2020-08-07 01:45:37+00:00,,,2020-08-07 02:09:05,2020
95,False,106,1,0,0,True,active,True,4,10,True,106,2020-08-07 01:57:14+00:00,,,2020-08-07 02:09:05,2020
96,False,107,0,0,0,True,active,True,3,16,True,107,2020-08-07 01:34:16+00:00,,,2020-08-07 02:09:05,2020
97,False,108,0,0,0,True,active,True,6,11,True,108,2020-08-07 02:04:45+00:00,,,2020-08-07 02:09:05,2020
98,False,109,0,0,0,True,active,True,10,25,True,109,2020-08-07 00:21:13+00:00,,,2020-08-07 02:09:05,2020
99,False,110,0,0,0,True,active,True,6,9,True,110,2020-08-07 01:36:46+00:00,,,2020-08-07 02:09:05,2020
100,False,111,0,0,0,True,active,True,6,9,True,111,2020-08-06 23:48:21+00:00,,,2020-08-07 02:09:05,2020
101,False,112,0,0,0,True,active,True,3,12,True,112,2020-08-07 00:44:08+00:00,,,2020-08-07 02:09:05,2020
102,False,113,0,0,0,True,active,True,6,9,True,113,2020-08-07 01:52:14+00:00,,,2020-08-07 02:09:05,2020
103,False,114,1,0,0,True,active,True,12,2,True,114,2020-08-06 23:52:44+00:00,,,2020-08-07 02:09:05,2020
104,False,115,1,0,0,True,active,True,13,5,True,115,2020-08-07 01:47:25+00:00,,,2020-08-07 02:09:05,2020
105,False,116,1,0,0,True,active,True,13,9,True,116,2020-08-07 01:59:28+00:00,,,2020-08-07 02:09:05,2020
106,False,117,0,0,0,True,active,True,19,0,True,117,2020-08-07 01:46:59+00:00,,,2020-08-07 02:09:05,2020
107,False,118,0,0,0,True,active,True,17,2,True,118,2020-08-07 02:06:32+00:00,,,2020-08-07 02:09:05,2020
108,False,119,0,0,0,True,active,True,13,2,True,119,2020-08-07 01:46:36+00:00,,,2020-08-07 02:09:05,2020
109,False,120,0,0,0,True,active,True,3,12,True,120,2020-08-07 01:58:44+00:00,,,2020-08-07 02:09:05,2020
110,False,121,0,0,0,True,active,True,12,5,True,121,2020-08-07 02:04:17+00:00,,,2020-08-07 02:09:05,2020
111,False,122,0,0,0,True,active,True,4,11,True,122,2020-08-07 01:24:19+00:00,,,2020-08-07 02:09:05,2020
112,False,124,0,0,0,True,active,True,6,9,True,124,2020-08-07 01:17:04+00:00,,,2020-08-07 02:09:05,2020
113,False,125,1,0,0,True,active,True,9,5,True,125,2020-08-07 01:05:00+00:00,,,2020-08-07 02:09:05,2020
114,False,126,0,0,0,True,active,True,7,8,True,126,2020-08-06 22:31:13+00:00,,,2020-08-07 02:09:05,2020
115,False,128,1,0,0,True,active,True,16,2,True,128,2020-08-07 01:13:32+00:00,,,2020-08-07 02:09:05,2020
116,False,129,1,0,0,True,active,True,15,3,True,129,2020-08-06 23:13:49+00:00,,,2020-08-07 02:09:05,2020
117,False,130,1,0,0,True,active,True,11,3,True,130,2020-08-07 02:04:42+00:00,,,2020-08-07 02:09:05,2020
118,False,131,2,0,0,True,active,True,8,8,True,131,2020-08-07 01:59:58+00:00,,,2020-08-07 02:09:05,2020
119,False,133,0,0,0,True,active,True,11,12,True,133,2020-08-07 00:34:22+00:00,,,2020-08-07 02:09:05,2020
120,False,135,0,0,0,True,active,True,5,12,True,135,2020-08-07 01:57:54+00:00,,,2020-08-07 02:09:05,2020
121,False,136,0,0,0,True,active,True,3,16,True,136,2020-08-07 00:51:47+00:00,,,2020-08-07 02:09:05,2020
122,False,137,0,0,0,True,active,True,1,14,True,137,2020-08-07 01:40:27+00:00,,,2020-08-07 02:09:05,2020
123,False,138,0,0,0,True,active,True,8,7,True,138,2020-08-07 01:00:03+00:00,,,2020-08-07 02:09:05,2020
124,False,139,0,0,0,True,active,True,8,11,True,139,2020-08-07 01:16:24+00:00,,,2020-08-07 02:09:05,2020
125,False,140,2,0,0,True,active,True,14,1,True,140,2020-08-07 00:41:16+00:00,,,2020-08-07 02:09:05,2020
126,False,141,1,0,0,True,active,True,6,8,True,141,2020-08-07 02:04:28+00:00,,,2020-08-07 02:09:05,2020
127,False,142,2,0,0,True,active,True,9,12,True,142,2020-08-07 01:23:33+00:00,,,2020-08-07 02:09:05,2020
128,False,143,1,0,0,True,active,True,15,7,True,143,2020-08-07 01:53:38+00:00,,,2020-08-07 02:09:05,2020
129,False,144,0,0,0,True,active,True,14,5,True,144,2020-08-07 00:16:25+00:00,,,2020-08-07 02:09:05,2020
130,False,145,0,0,0,True,active,True,3,16,True,145,2020-08-07 01:58:19+00:00,,,2020-08-07 02:09:05,2020
131,False,146,1,0,0,True,active,True,6,12,True,146,2020-08-07 01:39:05+00:00,,,2020-08-07 02:09:05,2020
132,True,149,0,0,0,True,active,True,16,2,True,149,2020-08-07 01:42:48+00:00,,,2020-08-07 02:09:05,2020
133,False,150,1,0,0,True,active,True,6,12,True,150,2020-08-07 02:05:26+00:00,,,2020-08-07 02:09:05,2020
134,False,151,0,0,0,True,active,True,14,5,True,151,2020-08-07 02:02:53+00:00,,,2020-08-07 02:09:05,2020
135,True,152,0,0,0,True,active,True,15,0,True,152,2020-08-07 00:26:23+00:00,,,2020-08-07 02:09:05,2020
136,False,156,0,0,0,True,active,True,6,9,True,156,2020-08-07 00:28:21+00:00,,,2020-08-07 02:09:05,2020
137,False,157,0,0,0,True,active,True,2,13,True,157,2020-08-07 02:00:08+00:00,,,2020-08-07 02:09:05,2020
138,False,159,0,0,0,True,active,True,5,10,True,159,2020-08-07 02:06:37+00:00,,,2020-08-07 02:09:05,2020
139,True,160,0,0,0,True,active,True,1,13,True,160,2020-08-07 00:45:45+00:00,,,2020-08-07 02:09:05,2020
140,True,161,1,0,0,True,active,True,11,11,True,161,2020-08-07 01:59:46+00:00,,,2020-08-07 02:09:05,2020
141,False,162,0,0,0,True,active,True,8,7,True,162,2020-08-07 00:44:46+00:00,,,2020-08-07 02:09:05,2020
142,True,163,0,0,0,True,active,True,6,13,True,163,2020-08-07 01:13:36+00:00,,,2020-08-07 02:09:05,2020
143,False,167,0,0,0,True,active,True,3,12,True,167,2020-08-07 00:21:14+00:00,,,2020-08-07 02:09:05,2020
144,False,169,2,0,0,True,active,True,8,9,True,169,2020-08-07 00:02:04+00:00,,,2020-08-07 02:09:05,2020
145,True,170,0,0,0,True,active,True,0,14,True,170,2020-08-07 02:02:53+00:00,,,2020-08-07 02:09:05,2020
146,True,171,0,0,0,True,active,True,7,16,True,171,2020-08-07 01:13:25+00:00,,,2020-08-07 02:09:05,2020
147,True,173,0,0,0,True,active,True,2,12,True,173,2020-08-07 00:47:13+00:00,,,2020-08-07 02:09:05,2020
148,False,174,1,0,0,True,active,True,2,12,True,174,2020-08-07 02:02:46+00:00,,,2020-08-07 02:09:05,2020
149,True,175,0,0,0,True,active,True,1,16,True,175,2020-08-07 01:12:48+00:00,,,2020-08-07 02:09:05,2020
150,False,176,0,0,0,True,active,True,6,9,True,176,2020-08-07 01:36:47+00:00,,,2020-08-07 02:09:05,2020
151,False,177,0,0,0,True,active,True,2,17,True,177,2020-08-07 01:54:12+00:00,,,2020-08-07 02:09:05,2020
152,False,178,0,0,0,True,active,True,3,16,True,178,2020-08-07 01:53:38+00:00,,,2020-08-07 02:09:05,2020
153,False,179,0,0,0,True,active,True,7,18,True,179,2020-08-07 01:18:05+00:00,,,2020-08-07 02:09:05,2020
154,False,180,0,0,0,True,active,True,11,8,True,180,2020-08-07 00:41:06+00:00,,,2020-08-07 02:09:05,2020
155,False,181,0,0,0,True,active,True,19,0,True,181,2020-08-07 01:07:11+00:00,,,2020-08-07 02:09:05,2020
156,True,182,0,0,0,True,active,True,13,6,True,182,2020-08-07 01:31:43+00:00,,,2020-08-07 02:09:05,2020
157,False,183,0,0,0,True,active,True,4,15,True,183,2020-08-07 00:01:52+00:00,,,2020-08-07 02:09:05,2020
158,False,184,1,0,0,True,active,True,9,9,True,184,2020-08-07 01:31:11+00:00,,,2020-08-07 02:09:05,2020
159,False,185,0,0,0,True,active,True,10,5,True,185,2020-08-07 01:00:54+00:00,,,2020-08-07 02:09:05,2020
160,True,186,1,0,0,True,active,True,8,6,True,186,2020-08-07 02:03:27+00:00,,,2020-08-07 02:09:05,2020
161,False,187,0,0,0,True,active,True,13,2,True,187,2020-08-07 02:05:17+00:00,,,2020-08-07 02:09:05,2020
162,False,188,0,0,0,True,active,True,13,2,True,188,2020-08-07 00:53:53+00:00,,,2020-08-07 02:09:05,2020
163,True,189,0,0,0,True,active,True,13,10,True,189,2020-08-07 01:46:33+00:00,,,2020-08-07 02:09:05,2020
164,True,190,1,0,0,True,active,True,23,13,True,190,2020-08-07 01:55:53+00:00,,,2020-08-07 02:09:05,2020
165,False,191,0,0,0,True,active,True,4,11,True,191,2020-08-06 23:34:32+00:00,,,2020-08-07 02:09:05,2020
166,False,192,0,0,0,True,active,True,7,12,True,192,2020-08-07 01:48:34+00:00,,,2020-08-07 02:09:05,2020
167,True,193,1,0,0,True,active,True,1,13,True,193,2020-08-06 23:50:56+00:00,,,2020-08-07 02:09:05,2020
168,False,194,0,0,0,True,active,True,5,14,True,194,2020-08-07 01:59:47+00:00,,,2020-08-07 02:09:05,2020
169,False,195,2,0,0,True,active,True,9,12,True,195,2020-08-07 01:30:40+00:00,,,2020-08-07 02:09:05,2020
170,True,196,0,0,0,True,active,True,10,0,True,196,2020-08-07 02:01:34+00:00,,,2020-08-07 02:09:05,2020
171,False,197,0,0,0,True,active,True,3,12,True,197,2020-08-06 23:36:42+00:00,,,2020-08-07 02:09:05,2020
172,False,199,0,0,0,True,active,True,5,10,True,199,2020-08-06 23:35:08+00:00,,,2020-08-07 02:09:05,2020
173,False,200,0,0,0,True,active,True,16,3,True,200,2020-08-07 00:17:56+00:00,,,2020-08-07 02:09:05,2020
174,False,201,0,0,0,True,active,True,4,11,True,201,2020-08-06 19:37:33+00:00,,,2020-08-07 02:09:05,2020
175,False,202,0,0,0,True,active,True,6,9,True,202,2020-08-06 22:07:57+00:00,,,2020-08-07 02:09:05,2020
176,False,203,0,0,0,True,active,True,3,12,True,203,2020-08-07 00:32:50+00:00,,,2020-08-07 02:09:05,2020
177,False,204,1,0,0,True,active,True,6,8,True,204,2020-08-07 01:53:42+00:00,,,2020-08-07 02:09:05,2020
178,False,205,0,0,0,True,active,True,8,7,True,205,2020-08-06 22:02:09+00:00,,,2020-08-07 02:09:05,2020
179,True,206,0,0,0,True,active,True,0,23,True,206,2020-08-07 01:17:10+00:00,,,2020-08-07 02:09:05,2020
180,True,208,0,0,0,True,active,True,9,6,True,208,2020-08-07 01:21:52+00:00,,,2020-08-07 02:09:05,2020
181,False,209,0,0,0,True,active,True,10,5,True,209,2020-08-06 23:51:49+00:00,,,2020-08-07 02:09:05,2020
182,False,210,0,0,0,True,active,True,2,13,True,210,2020-08-07 00:17:28+00:00,,,2020-08-07 02:09:05,2020
183,False,211,0,0,0,True,active,True,8,11,True,211,2020-08-07 01:42:13+00:00,,,2020-08-07 02:09:05,2020
184,False,212,0,0,0,True,active,True,18,15,True,212,2020-08-07 02:03:55+00:00,,,2020-08-07 02:09:05,2020
185,True,213,0,0,0,True,active,True,8,8,True,213,2020-08-07 00:39:37+00:00,,,2020-08-07 02:09:05,2020
186,False,214,0,0,0,True,active,True,2,13,True,214,2020-08-07 02:04:07+00:00,,,2020-08-07 02:09:05,2020
187,False,215,0,0,0,True,active,True,11,4,True,215,2020-08-07 00:58:12+00:00,,,2020-08-07 02:09:05,2020
188,False,216,0,0,0,True,active,True,17,2,True,216,2020-08-06 08:37:47+00:00,,,2020-08-07 02:09:05,2020
189,False,217,0,0,0,True,active,True,19,0,True,217,2020-08-07 02:00:42+00:00,,,2020-08-07 02:09:05,2020
190,False,218,0,0,0,True,active,True,9,6,True,218,2020-08-07 01:51:51+00:00,,,2020-08-07 02:09:05,2020
191,False,219,0,0,0,True,active,True,12,3,True,219,2020-08-06 22:40:37+00:00,,,2020-08-07 02:09:05,2020
192,False,221,0,0,0,True,active,True,13,6,True,221,2020-08-07 01:59:55+00:00,,,2020-08-07 02:09:05,2020
193,True,222,0,0,0,True,active,True,2,12,True,222,2020-08-07 01:41:24+00:00,,,2020-08-07 02:09:05,2020
194,False,224,1,0,0,True,active,True,8,8,True,224,2020-08-07 00:41:55+00:00,,,2020-08-07 02:09:05,2020
195,False,225,0,0,0,True,active,True,5,14,True,225,2020-08-07 02:08:52+00:00,,,2020-08-07 02:09:05,2020
196,False,226,0,0,0,True,active,True,4,11,True,226,2020-08-07 01:22:02+00:00,,,2020-08-07 02:09:05,2020
197,False,227,1,0,0,True,active,True,4,14,True,227,2020-08-07 02:03:14+00:00,,,2020-08-07 02:09:05,2020
198,False,228,1,0,0,True,active,True,3,15,True,228,2020-08-07 01:51:29+00:00,,,2020-08-07 02:09:05,2020
199,False,232,0,0,0,True,active,True,1,10,True,232,2020-08-06 23:51:16+00:00,,,2020-08-07 02:09:05,2020
200,False,233,0,0,0,True,active,True,4,11,True,233,2020-08-07 01:28:15+00:00,,,2020-08-07 02:09:05,2020
201,False,234,1,0,0,True,active,True,9,5,True,234,2020-08-07 01:34:02+00:00,,,2020-08-07 02:09:05,2020
202,False,235,1,0,0,True,active,True,0,14,True,235,2020-08-07 01:32:23+00:00,,,2020-08-07 02:09:05,2020
203,False,236,0,0,0,True,active,True,11,4,True,236,2020-08-07 01:16:22+00:00,,,2020-08-07 02:09:05,2020
204,False,239,0,0,0,True,active,True,12,3,True,239,2020-08-07 00:53:54+00:00,,,2020-08-07 02:09:05,2020
205,False,255,0,0,0,True,active,True,12,3,True,255,2020-08-06 08:38:19+00:00,,,2020-08-07 02:09:05,2020
206,False,258,0,0,0,True,active,True,10,5,True,258,2020-08-07 01:20:55+00:00,,,2020-08-07 02:09:05,2020
207,False,259,0,0,0,True,active,True,2,13,True,259,2020-08-06 12:36:54+00:00,,,2020-08-07 02:09:05,2020
208,False,260,0,0,0,False,active,False,9,6,True,260,2020-08-06 20:43:38+00:00,,,2020-08-07 02:09:05,2020
209,False,271,0,0,0,True,active,True,8,7,True,271,2020-08-06 23:47:46+00:00,,,2020-08-07 02:09:05,2020
210,False,272,0,0,0,True,active,True,4,15,True,272,2020-08-07 01:20:48+00:00,,,2020-08-07 02:09:05,2020
211,False,273,0,0,0,True,active,True,25,15,True,273,2020-08-07 02:01:17+00:00,,,2020-08-07 02:09:05,2020
212,False,279,0,0,0,True,active,True,12,7,True,279,2020-08-07 01:52:44+00:00,,,2020-08-07 02:09:05,2020
213,False,280,0,0,0,True,active,True,11,8,True,280,2020-08-06 23:56:19+00:00,,,2020-08-07 02:09:05,2020
214,False,282,0,0,0,True,active,True,12,3,True,282,2020-08-07 01:53:23+00:00,,,2020-08-07 02:09:05,2020
215,False,296,1,0,0,True,active,True,7,15,True,296,2020-08-07 01:57:29+00:00,,,2020-08-07 02:09:05,2020
216,False,318,0,0,0,True,active,True,1,18,True,318,2020-08-07 01:51:09+00:00,,,2020-08-07 02:09:05,2020
217,False,319,0,0,0,True,active,True,14,11,True,319,2020-08-07 00:59:27+00:00,,,2020-08-07 02:09:05,2020
218,False,327,0,0,0,True,active,True,3,12,True,327,2020-08-07 02:01:51+00:00,,,2020-08-07 02:09:05,2020
219,False,328,0,0,0,True,active,True,12,3,True,328,2020-08-07 01:36:17+00:00,,,2020-08-07 02:09:05,2020
220,False,329,1,0,0,True,active,True,5,9,True,329,2020-08-07 01:25:17+00:00,,,2020-08-07 02:09:05,2020
221,False,330,0,0,0,True,active,True,8,7,True,330,2020-08-07 02:00:56+00:00,,,2020-08-07 02:09:05,2020
222,False,331,0,0,0,True,active,True,3,12,True,331,2020-08-07 01:35:07+00:00,,,2020-08-07 02:09:05,2020
