,station_status,legacy_id,num_docks_available,num_bikes_disabled,station_id,num_docks_disabled,is_returning,is_renting,num_bikes_available,is_installed,eightd_has_available_keys,last_reported,num_ebikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
305,active,417,13,0,417,0,True,True,6,True,False,2020-08-21 21:13:50+00:00,0,,,2020-08-21 21:18:25,2020
306,active,419,2,0,419,0,True,True,13,True,False,2020-08-21 21:18:22+00:00,0,,,2020-08-21 21:18:25,2020
307,out_of_service,420,0,0,420,0,False,False,0,False,False,1970-01-02 00:00:00+00:00,0,,,2020-08-21 21:18:25,1970
308,active,421,11,0,421,0,True,True,8,True,False,2020-08-21 20:02:09+00:00,0,,,2020-08-21 21:18:25,2020
309,active,422,10,0,422,0,True,True,5,True,False,2020-08-21 08:57:39+00:00,0,,,2020-08-21 21:18:25,2020
310,active,423,9,0,423,0,True,True,10,True,False,2020-08-21 20:44:37+00:00,0,,,2020-08-21 21:18:25,2020
311,active,424,14,0,424,0,True,True,5,True,False,2020-08-21 20:26:56+00:00,0,,,2020-08-21 21:18:25,2020
312,active,425,15,0,425,0,True,True,1,True,False,2020-08-21 18:48:46+00:00,0,,,2020-08-21 21:18:25,2020
313,active,426,4,0,426,0,True,True,23,True,False,2020-08-21 21:14:53+00:00,0,,,2020-08-21 21:18:25,2020
314,active,427,19,0,427,0,True,True,0,True,False,2020-08-20 16:52:50+00:00,0,,,2020-08-21 21:18:25,2020
315,active,428,18,0,428,0,True,True,1,True,False,2020-08-21 21:03:07+00:00,0,,,2020-08-21 21:18:25,2020
316,active,430,4,0,430,0,True,True,15,True,False,2020-08-20 23:16:43+00:00,0,,,2020-08-21 21:18:25,2020
317,active,431,14,0,431,0,True,True,1,True,False,2020-08-21 16:43:22+00:00,0,,,2020-08-21 21:18:25,2020
318,active,432,12,0,432,0,True,True,7,True,False,2020-08-21 14:48:12+00:00,0,,,2020-08-21 21:18:25,2020
319,active,433,14,0,433,0,True,True,5,True,False,2020-08-21 17:40:20+00:00,0,,,2020-08-21 21:18:25,2020
320,active,434,19,0,434,0,True,True,0,True,False,2020-08-21 08:57:21+00:00,0,,,2020-08-21 21:18:25,2020
321,active,435,7,0,435,0,True,True,8,True,False,2020-08-21 17:31:11+00:00,0,,,2020-08-21 21:18:25,2020
322,active,436,8,0,436,0,True,True,7,True,False,2020-08-21 19:08:00+00:00,0,,,2020-08-21 21:18:25,2020
323,active,437,13,0,437,0,True,True,6,True,False,2020-08-21 21:15:24+00:00,0,,,2020-08-21 21:18:25,2020
324,active,440,6,0,440,0,True,True,11,True,False,2020-08-21 21:11:34+00:00,0,,,2020-08-21 21:18:25,2020
325,active,441,0,0,441,0,True,True,19,True,False,2020-08-21 19:23:16+00:00,0,,,2020-08-21 21:18:25,2020
326,active,442,1,0,442,0,True,True,14,True,False,2020-08-21 18:39:09+00:00,0,,,2020-08-21 21:18:25,2020
327,active,443,16,0,443,0,True,True,3,True,False,2020-08-21 20:16:11+00:00,0,,,2020-08-21 21:18:25,2020
328,active,445,6,0,445,0,True,True,13,True,False,2020-08-21 20:23:48+00:00,0,,,2020-08-21 21:18:25,2020
329,active,446,6,0,446,0,True,True,6,True,False,2020-08-21 21:04:25+00:00,0,,,2020-08-21 21:18:25,2020
330,active,447,18,0,447,0,True,True,1,True,False,2020-08-21 20:33:12+00:00,0,,,2020-08-21 21:18:25,2020
331,active,448,6,0,448,0,True,True,5,True,False,2020-08-21 07:50:58+00:00,0,,,2020-08-21 21:18:25,2020
332,out_of_service,449,0,0,449,0,True,True,0,False,False,1970-01-02 00:00:00+00:00,0,,,2020-08-21 21:18:25,1970
333,active,450,14,0,450,0,True,True,1,True,False,2020-08-21 20:39:43+00:00,0,,,2020-08-21 21:18:25,2020
334,active,451,11,0,451,0,True,True,4,True,False,2020-08-21 21:16:27+00:00,0,,,2020-08-21 21:18:25,2020
335,active,452,6,0,452,0,True,True,9,True,False,2020-08-21 21:08:28+00:00,0,,,2020-08-21 21:18:25,2020
336,active,453,9,2,453,0,True,True,4,True,False,2020-08-21 21:14:12+00:00,0,,,2020-08-21 21:18:25,2020
337,active,454,6,0,454,0,True,True,9,True,False,2020-08-21 20:53:30+00:00,0,,,2020-08-21 21:18:25,2020
338,active,455,6,0,455,0,True,True,6,True,False,2020-08-21 18:54:27+00:00,0,,,2020-08-21 21:18:25,2020
339,active,456,18,0,456,0,True,True,1,True,False,2020-08-21 20:57:38+00:00,0,,,2020-08-21 21:18:25,2020
340,active,457,2,0,457,0,True,True,9,True,False,2020-08-21 18:38:50+00:00,0,,,2020-08-21 21:18:25,2020
341,active,458,4,0,458,0,True,True,7,True,False,2020-08-21 20:50:23+00:00,0,,,2020-08-21 21:18:25,2020
342,active,459,17,1,459,0,True,True,5,True,False,2020-08-21 21:08:47+00:00,0,,,2020-08-21 21:18:25,2020
