,num_ebikes_available,station_id,legacy_id,num_docks_available,eightd_has_available_keys,is_returning,num_bikes_disabled,last_reported,is_renting,is_installed,num_docks_disabled,station_status,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
112,0,124,124,12,False,True,0,2020-07-29 18:12:32+00:00,True,True,0,active,3,,,2020-07-29 18:45:20,2020
113,0,125,125,11,False,True,0,2020-07-29 18:03:04+00:00,True,True,0,active,4,,,2020-07-29 18:45:20,2020
114,0,126,126,14,False,True,0,2020-07-29 17:01:49+00:00,True,True,0,active,1,,,2020-07-29 18:45:20,2020
115,0,128,128,6,False,True,0,2020-07-29 18:40:35+00:00,True,True,0,active,13,,,2020-07-29 18:45:20,2020
116,0,129,129,12,False,True,0,2020-07-29 18:29:23+00:00,True,True,0,active,7,,,2020-07-29 18:45:20,2020
117,0,130,130,8,False,True,0,2020-07-29 17:49:53+00:00,True,True,0,active,7,,,2020-07-29 18:45:20,2020
118,0,131,131,9,False,True,1,2020-07-29 18:27:59+00:00,True,True,0,active,8,,,2020-07-29 18:45:20,2020
119,0,133,133,16,False,True,1,2020-07-29 17:39:10+00:00,True,True,0,active,6,,,2020-07-29 18:45:20,2020
120,0,135,135,9,False,True,0,2020-07-29 17:53:05+00:00,True,True,0,active,8,,,2020-07-29 18:45:20,2020
121,0,136,136,2,False,True,2,2020-07-29 17:58:47+00:00,True,True,0,active,15,,,2020-07-29 18:45:20,2020
122,0,137,137,12,False,True,0,2020-07-29 16:00:11+00:00,True,True,0,active,3,,,2020-07-29 18:45:20,2020
123,0,138,138,5,False,True,0,2020-07-29 17:33:04+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
124,0,139,139,16,False,True,0,2020-07-29 18:33:22+00:00,True,True,0,active,3,,,2020-07-29 18:45:20,2020
125,0,140,140,10,False,True,0,2020-07-29 18:24:22+00:00,True,True,0,active,7,,,2020-07-29 18:45:20,2020
126,0,141,141,8,False,True,0,2020-07-29 18:33:30+00:00,True,True,0,active,7,,,2020-07-29 18:45:20,2020
127,0,142,142,2,False,True,0,2020-07-29 18:30:29+00:00,True,True,0,active,21,,,2020-07-29 18:45:20,2020
128,0,143,143,15,False,True,0,2020-07-29 18:43:54+00:00,True,True,0,active,8,,,2020-07-29 18:45:20,2020
129,0,144,144,10,False,True,0,2020-07-29 17:12:14+00:00,True,True,0,active,9,,,2020-07-29 18:45:20,2020
130,0,145,145,8,False,True,0,2020-07-29 18:39:30+00:00,True,True,0,active,11,,,2020-07-29 18:45:20,2020
131,0,146,146,4,False,True,2,2020-07-29 18:02:26+00:00,True,True,0,active,13,,,2020-07-29 18:45:20,2020
132,0,149,149,5,True,True,0,2020-07-29 18:18:09+00:00,True,True,0,active,13,,,2020-07-29 18:45:20,2020
133,0,150,150,6,False,True,0,2020-07-29 18:25:13+00:00,True,True,0,active,13,,,2020-07-29 18:45:20,2020
134,0,151,151,3,False,True,1,2020-07-29 17:59:28+00:00,True,True,0,active,15,,,2020-07-29 18:45:20,2020
135,0,152,152,5,True,True,0,2020-07-29 18:44:25+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
136,0,156,156,10,False,True,0,2020-07-29 18:14:22+00:00,True,True,0,active,5,,,2020-07-29 18:45:20,2020
137,0,157,157,10,False,True,1,2020-07-29 18:45:17+00:00,True,True,0,active,4,,,2020-07-29 18:45:20,2020
138,0,159,159,11,False,True,2,2020-07-29 18:44:13+00:00,True,True,0,active,2,,,2020-07-29 18:45:20,2020
139,0,160,160,4,True,True,0,2020-07-29 18:34:53+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
140,0,161,161,12,True,True,0,2020-07-29 18:12:29+00:00,True,True,0,active,11,,,2020-07-29 18:45:20,2020
141,0,162,162,11,False,True,0,2020-07-29 14:53:50+00:00,True,True,0,active,4,,,2020-07-29 18:45:20,2020
142,0,163,163,13,True,True,0,2020-07-29 16:44:29+00:00,True,True,0,active,6,,,2020-07-29 18:45:20,2020
143,0,167,167,2,False,True,2,2020-07-29 16:21:57+00:00,True,True,0,active,11,,,2020-07-29 18:45:20,2020
144,0,169,169,11,False,True,0,2020-07-29 17:59:41+00:00,True,True,0,active,8,,,2020-07-29 18:45:20,2020
145,0,170,170,12,True,True,0,2020-07-29 18:08:55+00:00,True,True,0,active,2,,,2020-07-29 18:45:20,2020
146,0,171,171,16,True,True,1,2020-07-29 14:03:30+00:00,True,True,0,active,6,,,2020-07-29 18:45:20,2020
147,0,173,173,6,True,True,2,2020-07-29 18:40:24+00:00,True,True,0,active,6,,,2020-07-29 18:45:20,2020
148,0,174,174,7,False,True,0,2020-07-29 17:37:54+00:00,True,True,0,active,8,,,2020-07-29 18:45:20,2020
149,0,175,175,15,True,True,0,2020-07-29 18:15:12+00:00,True,True,0,active,2,,,2020-07-29 18:45:20,2020
