,is_renting,num_bikes_disabled,station_id,last_reported,num_ebikes_available,num_docks_disabled,is_returning,legacy_id,num_docks_available,station_status,eightd_has_available_keys,num_bikes_available,is_installed,timestamp_of_data_read_request,year_station_last_reported
0,True,1,3,2020-08-12 23:14:11+00:00,0,0,True,3,14,active,False,0,True,2020-08-12 23:20:25,2020
1,True,0,4,2020-08-12 23:00:45+00:00,0,0,True,4,6,active,False,13,True,2020-08-12 23:20:25,2020
2,True,0,5,2020-08-12 23:10:16+00:00,0,0,True,5,13,active,False,2,True,2020-08-12 23:20:25,2020
3,True,1,6,2020-08-12 22:55:30+00:00,0,0,True,6,14,active,False,0,True,2020-08-12 23:20:25,2020
4,True,0,7,2020-08-12 23:19:33+00:00,0,0,True,7,3,active,False,12,True,2020-08-12 23:20:25,2020
5,True,0,8,2020-08-12 23:08:36+00:00,0,0,True,8,19,active,False,0,True,2020-08-12 23:20:25,2020
6,True,1,9,2020-08-12 23:03:23+00:00,0,0,True,9,7,active,False,7,True,2020-08-12 23:20:25,2020
7,True,0,10,2020-08-12 23:03:57+00:00,0,0,True,10,7,active,False,4,True,2020-08-12 23:20:25,2020
8,True,1,11,2020-08-12 22:55:25+00:00,0,0,True,11,14,active,False,0,True,2020-08-12 23:20:25,2020
9,True,0,12,2020-08-12 23:14:36+00:00,0,0,True,12,5,active,True,13,True,2020-08-12 23:20:25,2020
10,True,1,13,2020-08-12 22:55:49+00:00,0,0,True,13,18,active,False,0,True,2020-08-12 23:20:25,2020
11,True,0,14,2020-08-12 22:37:17+00:00,0,0,True,14,25,active,False,0,True,2020-08-12 23:20:25,2020
12,True,0,15,2020-08-12 22:59:12+00:00,0,0,True,15,5,active,False,10,True,2020-08-12 23:20:25,2020
13,True,0,16,2020-08-12 22:48:07+00:00,0,0,True,16,6,active,True,13,True,2020-08-12 23:20:25,2020
14,True,1,17,2020-08-12 23:10:12+00:00,0,0,True,17,11,active,False,3,True,2020-08-12 23:20:25,2020
15,True,0,19,2020-08-12 23:19:44+00:00,0,0,True,19,6,active,False,9,True,2020-08-12 23:20:25,2020
16,True,0,20,2020-08-12 23:14:46+00:00,0,0,True,20,3,active,True,20,True,2020-08-12 23:20:25,2020
17,True,0,21,2020-08-12 23:09:47+00:00,0,0,True,21,0,active,True,18,True,2020-08-12 23:20:25,2020
18,True,1,22,2020-08-12 23:07:23+00:00,0,0,True,22,39,active,True,7,True,2020-08-12 23:20:25,2020
19,True,0,23,2020-08-12 22:59:12+00:00,0,0,True,23,17,active,False,4,True,2020-08-12 23:20:25,2020
20,True,2,24,2020-08-12 23:18:42+00:00,0,0,True,24,2,active,False,15,True,2020-08-12 23:20:25,2020
21,True,1,25,2020-08-12 23:05:19+00:00,0,0,True,25,5,active,False,9,True,2020-08-12 23:20:25,2020
22,True,0,26,2020-08-12 23:18:00+00:00,0,0,True,26,3,active,False,12,True,2020-08-12 23:20:25,2020
23,True,1,27,2020-08-12 23:19:41+00:00,0,0,True,27,11,active,False,11,True,2020-08-12 23:20:25,2020
24,True,0,29,2020-08-12 23:07:17+00:00,0,0,True,29,7,active,False,8,True,2020-08-12 23:20:25,2020
25,True,0,30,2020-08-12 23:18:04+00:00,0,0,True,30,15,active,False,0,True,2020-08-12 23:20:25,2020
26,True,0,31,2020-08-12 21:43:33+00:00,0,0,True,31,15,active,True,4,True,2020-08-12 23:20:25,2020
27,True,0,32,2020-08-12 23:19:46+00:00,0,0,True,32,12,active,False,3,True,2020-08-12 23:20:25,2020
28,True,2,33,2020-08-12 23:18:52+00:00,0,0,True,33,19,active,False,6,True,2020-08-12 23:20:25,2020
29,True,0,35,2020-08-12 23:15:51+00:00,0,0,True,35,12,active,False,11,True,2020-08-12 23:20:25,2020
30,True,0,36,2020-08-12 23:16:53+00:00,0,0,True,36,27,active,True,6,True,2020-08-12 23:20:25,2020
31,True,0,37,2020-08-12 22:02:58+00:00,0,0,True,37,14,active,True,1,True,2020-08-12 23:20:25,2020
32,True,2,39,2020-08-12 23:15:15+00:00,0,0,True,39,21,active,False,0,True,2020-08-12 23:20:25,2020
33,True,1,40,2020-08-12 23:17:17+00:00,0,0,True,40,11,active,False,7,True,2020-08-12 23:20:25,2020
34,True,0,41,2020-08-12 23:10:48+00:00,0,0,True,41,18,active,True,9,True,2020-08-12 23:20:25,2020
35,True,0,42,2020-08-12 23:15:33+00:00,0,0,True,42,12,active,False,11,True,2020-08-12 23:20:25,2020
36,True,0,43,2020-08-12 23:02:06+00:00,0,0,True,43,5,active,True,10,True,2020-08-12 23:20:25,2020
37,True,0,44,2020-08-12 21:51:20+00:00,0,0,True,44,15,active,False,8,True,2020-08-12 23:20:25,2020
38,True,2,46,2020-08-12 23:20:17+00:00,0,0,True,46,5,active,False,12,True,2020-08-12 23:20:25,2020
39,True,0,47,2020-08-12 23:19:24+00:00,0,0,True,47,9,active,True,10,True,2020-08-12 23:20:25,2020
40,True,0,48,2020-08-12 22:30:22+00:00,0,0,True,48,18,active,False,1,True,2020-08-12 23:20:25,2020
41,True,0,49,2020-08-12 23:19:14+00:00,0,0,True,49,8,active,False,10,True,2020-08-12 23:20:25,2020
42,True,0,50,2020-08-12 23:18:56+00:00,0,0,True,50,14,active,True,1,True,2020-08-12 23:20:25,2020
43,True,1,51,2020-08-12 23:11:24+00:00,0,0,True,51,11,active,False,3,True,2020-08-12 23:20:25,2020
44,True,0,52,2020-08-12 23:20:04+00:00,0,0,True,52,18,active,True,5,True,2020-08-12 23:20:25,2020
45,True,1,53,2020-08-12 23:15:19+00:00,0,0,True,53,2,active,False,16,True,2020-08-12 23:20:25,2020
46,True,0,54,2020-08-12 22:57:32+00:00,0,0,True,54,10,active,False,5,True,2020-08-12 23:20:25,2020
47,True,0,55,2020-08-12 23:20:21+00:00,0,0,True,55,4,active,False,11,True,2020-08-12 23:20:25,2020
48,True,1,56,2020-08-12 23:18:08+00:00,0,0,True,56,12,active,True,5,True,2020-08-12 23:20:25,2020
49,True,1,57,2020-08-12 23:06:23+00:00,0,0,True,57,3,active,True,10,True,2020-08-12 23:20:25,2020
50,True,1,58,2020-08-12 23:17:58+00:00,0,0,True,58,3,active,True,15,True,2020-08-12 23:20:25,2020
51,True,0,59,2020-08-12 23:17:40+00:00,0,0,True,59,14,active,True,5,True,2020-08-12 23:20:25,2020
52,True,0,60,2020-08-12 23:14:27+00:00,0,0,True,60,5,active,False,14,True,2020-08-12 23:20:25,2020
53,True,0,61,2020-08-12 23:20:01+00:00,0,0,True,61,14,active,False,5,True,2020-08-12 23:20:25,2020
54,True,0,63,2020-08-12 23:18:00+00:00,0,0,True,63,10,active,False,5,True,2020-08-12 23:20:25,2020
55,True,0,64,2020-08-12 23:18:59+00:00,0,0,True,64,9,active,False,10,True,2020-08-12 23:20:25,2020
56,True,0,65,2020-08-12 22:07:17+00:00,0,0,True,65,23,active,False,0,True,2020-08-12 23:20:25,2020
57,True,1,66,2020-08-12 23:19:01+00:00,0,0,True,66,4,active,False,10,True,2020-08-12 23:20:25,2020
58,True,0,67,2020-08-12 23:18:42+00:00,0,0,True,67,22,active,True,5,True,2020-08-12 23:20:25,2020
59,True,3,68,2020-08-12 23:16:01+00:00,0,0,True,68,3,active,True,13,True,2020-08-12 23:20:25,2020
60,True,0,69,2020-08-12 23:05:08+00:00,0,0,True,69,12,active,True,7,True,2020-08-12 23:20:25,2020
61,True,0,70,2020-08-12 22:52:53+00:00,0,0,True,70,4,active,False,19,True,2020-08-12 23:20:25,2020
62,True,0,71,2020-08-12 23:18:47+00:00,0,0,True,71,1,active,False,22,True,2020-08-12 23:20:25,2020
63,True,0,72,2020-08-12 23:17:28+00:00,0,0,True,72,12,active,False,11,True,2020-08-12 23:20:25,2020
64,True,1,73,2020-08-12 23:16:24+00:00,0,0,True,73,12,active,False,2,True,2020-08-12 23:20:25,2020
65,True,1,74,2020-08-12 23:17:15+00:00,0,0,True,74,3,active,True,15,True,2020-08-12 23:20:25,2020
66,True,0,75,2020-08-12 23:04:15+00:00,0,0,True,75,6,active,False,9,True,2020-08-12 23:20:25,2020
67,True,0,76,2020-08-12 23:10:18+00:00,0,0,True,76,2,active,False,15,True,2020-08-12 23:20:25,2020
68,True,1,77,2020-08-12 23:09:02+00:00,0,0,True,77,4,active,False,10,True,2020-08-12 23:20:25,2020
69,True,0,78,2020-08-12 22:55:23+00:00,0,0,True,78,3,active,False,16,True,2020-08-12 23:20:25,2020
70,True,3,79,2020-08-12 22:58:39+00:00,0,0,True,79,8,active,False,8,True,2020-08-12 23:20:25,2020
71,True,0,80,2020-08-12 23:15:55+00:00,0,0,True,80,30,active,False,5,True,2020-08-12 23:20:25,2020
72,True,1,81,2020-08-12 23:00:08+00:00,0,0,True,81,6,active,False,12,True,2020-08-12 23:20:25,2020
73,True,0,82,2020-08-12 23:11:57+00:00,0,0,True,82,10,active,False,5,True,2020-08-12 23:20:25,2020
74,True,0,84,2020-08-12 23:11:49+00:00,0,0,True,84,9,active,False,6,True,2020-08-12 23:20:25,2020
75,True,0,85,2020-08-12 22:52:11+00:00,0,0,True,85,17,active,False,2,True,2020-08-12 23:20:25,2020
76,True,0,86,2020-08-12 23:18:53+00:00,0,0,True,86,11,active,False,8,True,2020-08-12 23:20:25,2020
77,True,0,87,2020-08-12 23:15:45+00:00,0,0,True,87,2,active,False,13,True,2020-08-12 23:20:25,2020
78,True,0,89,2020-08-12 23:19:50+00:00,0,0,True,89,7,active,False,12,True,2020-08-12 23:20:25,2020
79,True,0,90,2020-08-12 23:10:36+00:00,0,0,True,90,13,active,False,6,True,2020-08-12 23:20:25,2020
80,True,0,91,2020-08-12 23:07:42+00:00,0,0,True,91,19,active,False,0,True,2020-08-12 23:20:25,2020
81,True,1,92,2020-08-12 21:04:15+00:00,0,0,True,92,10,active,False,8,True,2020-08-12 23:20:25,2020
82,True,2,93,2020-08-12 22:51:38+00:00,0,0,True,93,0,active,False,13,True,2020-08-12 23:20:25,2020
83,True,0,94,2020-08-12 23:00:28+00:00,0,0,True,94,7,active,False,4,True,2020-08-12 23:20:25,2020
84,True,0,95,2020-08-12 23:19:32+00:00,0,0,True,95,10,active,False,5,True,2020-08-12 23:20:25,2020
85,True,0,96,2020-08-12 23:01:53+00:00,0,0,True,96,0,active,False,19,True,2020-08-12 23:20:25,2020
86,True,1,97,2020-08-12 23:18:30+00:00,0,0,True,97,6,active,False,12,True,2020-08-12 23:20:25,2020
87,True,1,98,2020-08-12 23:17:22+00:00,0,0,True,98,11,active,False,11,True,2020-08-12 23:20:25,2020
88,True,1,99,2020-08-12 23:07:39+00:00,0,0,True,99,9,active,False,5,True,2020-08-12 23:20:25,2020
89,True,0,100,2020-08-12 23:02:04+00:00,0,0,True,100,0,active,True,25,True,2020-08-12 23:20:25,2020
90,True,0,101,2020-08-12 23:13:52+00:00,0,0,True,101,3,active,False,12,True,2020-08-12 23:20:25,2020
91,True,0,102,2020-08-12 23:06:30+00:00,0,0,True,102,12,active,False,3,True,2020-08-12 23:20:25,2020
92,True,0,103,2020-08-12 22:44:04+00:00,0,0,True,103,14,active,False,1,True,2020-08-12 23:20:25,2020
93,True,0,104,2020-08-12 23:12:58+00:00,0,0,True,104,10,active,False,9,True,2020-08-12 23:20:25,2020
94,True,1,105,2020-08-12 23:20:18+00:00,0,0,True,105,2,active,False,16,True,2020-08-12 23:20:25,2020
95,True,1,106,2020-08-12 15:08:22+00:00,0,0,True,106,11,active,False,3,True,2020-08-12 23:20:25,2020
96,True,0,107,2020-08-12 23:12:42+00:00,0,0,True,107,19,active,False,0,True,2020-08-12 23:20:25,2020
97,True,0,108,2020-08-12 23:18:46+00:00,0,0,True,108,12,active,False,5,True,2020-08-12 23:20:25,2020
98,True,0,109,2020-08-12 23:14:09+00:00,0,0,True,109,27,active,False,8,True,2020-08-12 23:20:25,2020
99,True,0,110,2020-08-12 23:04:42+00:00,0,0,True,110,13,active,False,2,True,2020-08-12 23:20:25,2020
100,True,0,111,2020-08-12 22:17:27+00:00,0,0,True,111,8,active,False,7,True,2020-08-12 23:20:25,2020
101,True,0,112,2020-08-12 22:40:32+00:00,0,0,True,112,1,active,False,14,True,2020-08-12 23:20:25,2020
102,True,0,113,2020-08-12 23:15:32+00:00,0,0,True,113,6,active,False,9,True,2020-08-12 23:20:25,2020
103,True,1,114,2020-08-12 23:04:57+00:00,0,0,True,114,7,active,False,7,True,2020-08-12 23:20:25,2020
104,True,5,115,2020-08-12 23:18:24+00:00,0,0,True,115,1,active,False,13,True,2020-08-12 23:20:25,2020
105,True,0,116,2020-08-12 23:18:36+00:00,0,0,True,116,16,active,False,7,True,2020-08-12 23:20:25,2020
106,True,0,117,2020-08-12 23:14:13+00:00,0,0,True,117,11,active,False,8,True,2020-08-12 23:20:25,2020
107,True,1,118,2020-08-12 23:08:46+00:00,0,0,True,118,13,active,False,5,True,2020-08-12 23:20:25,2020
108,True,0,119,2020-08-12 23:19:27+00:00,0,0,True,119,14,active,False,1,True,2020-08-12 23:20:25,2020
109,True,1,120,2020-08-12 23:20:20+00:00,0,0,True,120,5,active,False,9,True,2020-08-12 23:20:25,2020
110,True,0,121,2020-08-12 23:17:58+00:00,0,0,True,121,12,active,False,5,True,2020-08-12 23:20:25,2020
111,True,0,122,2020-08-12 22:28:34+00:00,0,0,True,122,9,active,False,6,True,2020-08-12 23:20:25,2020
112,True,1,124,2020-08-12 22:05:56+00:00,0,0,True,124,11,active,False,3,True,2020-08-12 23:20:25,2020
113,True,0,125,2020-08-12 23:19:43+00:00,0,0,True,125,4,active,False,11,True,2020-08-12 23:20:25,2020
114,True,0,126,2020-08-12 23:19:18+00:00,0,0,True,126,7,active,False,8,True,2020-08-12 23:20:25,2020
115,True,0,128,2020-08-12 22:50:08+00:00,0,0,True,128,13,active,False,6,True,2020-08-12 23:20:25,2020
116,True,0,129,2020-08-12 22:37:48+00:00,0,0,True,129,6,active,False,13,True,2020-08-12 23:20:25,2020
117,True,0,130,2020-08-12 23:09:56+00:00,0,0,True,130,3,active,False,12,True,2020-08-12 23:20:25,2020
118,True,0,131,2020-08-12 23:10:01+00:00,0,0,True,131,10,active,False,8,True,2020-08-12 23:20:25,2020
119,True,1,133,2020-08-12 22:51:13+00:00,0,0,True,133,9,active,False,13,True,2020-08-12 23:20:25,2020
120,True,0,135,2020-08-12 22:05:32+00:00,0,0,True,135,15,active,False,2,True,2020-08-12 23:20:25,2020
121,True,1,136,2020-08-12 22:08:54+00:00,0,0,True,136,14,active,False,4,True,2020-08-12 23:20:25,2020
122,True,0,137,2020-08-12 23:16:34+00:00,0,0,True,137,10,active,False,5,True,2020-08-12 23:20:25,2020
123,True,1,138,2020-08-12 22:44:36+00:00,0,0,True,138,6,active,False,8,True,2020-08-12 23:20:25,2020
124,True,0,139,2020-08-12 23:19:56+00:00,0,0,True,139,6,active,False,13,True,2020-08-12 23:20:25,2020
125,True,0,140,2020-08-12 23:08:57+00:00,0,0,True,140,4,active,False,13,True,2020-08-12 23:20:25,2020
