,is_returning,num_bikes_available,station_status,eightd_has_available_keys,num_docks_disabled,station_id,num_bikes_disabled,num_docks_available,is_renting,legacy_id,num_ebikes_available,last_reported,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
286,True,6,active,False,0,398,1,12,True,398,0,2020-08-13 22:16:57+00:00,True,,,2020-08-13 22:19:30,2020
287,True,5,active,False,0,399,0,10,True,399,0,2020-08-13 21:56:45+00:00,True,,,2020-08-13 22:19:30,2020
288,True,7,active,False,0,400,0,20,True,400,0,2020-08-13 22:14:16+00:00,True,,,2020-08-13 22:19:30,2020
289,True,5,active,False,0,401,0,10,True,401,0,2020-08-13 20:14:15+00:00,True,,,2020-08-13 22:19:30,2020
290,True,7,active,False,0,402,1,7,True,402,0,2020-08-13 22:14:11+00:00,True,,,2020-08-13 22:19:30,2020
291,True,3,active,False,0,403,1,11,True,403,0,2020-08-13 22:19:13+00:00,True,,,2020-08-13 22:19:30,2020
292,True,11,active,False,0,404,0,5,True,404,0,2020-08-13 22:15:06+00:00,True,,,2020-08-13 22:19:30,2020
293,True,8,active,False,0,405,0,11,True,405,0,2020-08-13 22:04:06+00:00,True,,,2020-08-13 22:19:30,2020
294,True,15,active,False,0,406,0,4,True,406,0,2020-08-13 21:48:24+00:00,True,,,2020-08-13 22:19:30,2020
295,True,1,active,False,0,407,1,17,True,407,0,2020-08-13 22:02:08+00:00,True,,,2020-08-13 22:19:30,2020
296,True,4,active,False,0,408,0,11,True,408,0,2020-08-13 21:57:31+00:00,True,,,2020-08-13 22:19:30,2020
297,True,4,active,False,0,409,0,15,True,409,0,2020-08-13 22:03:26+00:00,True,,,2020-08-13 22:19:30,2020
298,True,10,active,False,0,410,0,9,True,410,0,2020-08-13 21:54:19+00:00,True,,,2020-08-13 22:19:30,2020
299,True,4,active,False,0,411,0,11,True,411,0,2020-08-13 16:34:09+00:00,True,,,2020-08-13 22:19:30,2020
300,True,8,active,False,0,412,0,11,True,412,0,2020-08-13 22:04:00+00:00,True,,,2020-08-13 22:19:30,2020
301,True,12,active,False,0,413,0,7,True,413,0,2020-08-13 22:16:05+00:00,True,,,2020-08-13 22:19:30,2020
302,True,2,active,False,0,414,0,21,True,414,0,2020-08-13 22:17:43+00:00,True,,,2020-08-13 22:19:30,2020
303,True,2,active,False,0,415,0,17,True,415,0,2020-08-13 22:18:46+00:00,True,,,2020-08-13 22:19:30,2020
304,True,1,active,False,0,416,0,14,True,416,0,2020-08-13 22:07:15+00:00,True,,,2020-08-13 22:19:30,2020
305,True,4,active,False,0,417,0,15,True,417,0,2020-08-13 22:11:11+00:00,True,,,2020-08-13 22:19:30,2020
306,True,14,active,False,0,419,0,1,True,419,0,2020-08-13 22:02:53+00:00,True,,,2020-08-13 22:19:30,2020
307,False,0,out_of_service,False,0,420,0,0,False,420,0,1970-01-02 00:00:00+00:00,False,,,2020-08-13 22:19:30,1970
308,True,14,active,False,0,421,0,5,True,421,0,2020-08-13 19:41:23+00:00,True,,,2020-08-13 22:19:30,2020
309,True,4,active,False,0,422,0,11,True,422,0,2020-08-13 12:04:13+00:00,True,,,2020-08-13 22:19:30,2020
310,True,4,active,False,0,423,0,15,True,423,0,2020-08-13 22:06:32+00:00,True,,,2020-08-13 22:19:30,2020
311,True,3,active,False,0,424,0,16,True,424,0,2020-08-13 22:18:12+00:00,True,,,2020-08-13 22:19:30,2020
312,True,4,active,False,0,425,0,12,True,425,0,2020-08-13 20:20:13+00:00,True,,,2020-08-13 22:19:30,2020
313,True,7,active,False,0,426,0,20,True,426,0,2020-08-13 22:15:55+00:00,True,,,2020-08-13 22:19:30,2020
314,True,6,active,False,0,427,0,13,True,427,0,2020-08-13 20:22:39+00:00,True,,,2020-08-13 22:19:30,2020
315,True,4,active,False,0,428,0,15,True,428,0,2020-08-13 21:43:20+00:00,True,,,2020-08-13 22:19:30,2020
316,True,15,active,False,0,430,0,4,True,430,0,2020-08-13 04:03:59+00:00,True,,,2020-08-13 22:19:30,2020
317,True,1,active,False,0,431,0,14,True,431,0,2020-08-13 22:06:14+00:00,True,,,2020-08-13 22:19:30,2020
318,True,7,active,False,0,432,0,12,True,432,0,2020-08-13 22:13:25+00:00,True,,,2020-08-13 22:19:30,2020
319,True,1,active,False,0,433,0,18,True,433,0,2020-08-13 03:26:11+00:00,True,,,2020-08-13 22:19:30,2020
320,True,0,active,False,0,434,0,19,True,434,0,2020-08-13 03:24:35+00:00,True,,,2020-08-13 22:19:30,2020
321,True,4,active,False,0,435,0,11,True,435,0,2020-08-13 17:16:14+00:00,True,,,2020-08-13 22:19:30,2020
322,True,5,active,False,0,436,0,10,True,436,0,2020-08-13 21:03:12+00:00,True,,,2020-08-13 22:19:30,2020
323,True,8,active,False,0,437,1,10,True,437,0,2020-08-13 22:18:29+00:00,True,,,2020-08-13 22:19:30,2020
324,True,12,active,False,0,440,0,5,True,440,0,2020-08-13 22:14:21+00:00,True,,,2020-08-13 22:19:30,2020
325,True,17,active,False,0,441,0,2,True,441,0,2020-08-13 21:11:35+00:00,True,,,2020-08-13 22:19:30,2020
326,True,13,active,False,0,442,1,1,True,442,0,2020-08-13 21:29:23+00:00,True,,,2020-08-13 22:19:30,2020
327,True,3,active,False,0,443,0,16,True,443,0,2020-08-13 21:45:11+00:00,True,,,2020-08-13 22:19:30,2020
328,True,8,active,False,0,445,0,11,True,445,0,2020-08-13 22:19:20+00:00,True,,,2020-08-13 22:19:30,2020
329,True,9,active,False,0,446,1,2,True,446,0,2020-08-13 21:50:08+00:00,True,,,2020-08-13 22:19:30,2020
330,True,7,active,False,0,447,0,12,True,447,0,2020-08-13 18:24:44+00:00,True,,,2020-08-13 22:19:30,2020
331,True,3,active,False,0,448,0,8,True,448,0,2020-08-13 04:03:15+00:00,True,,,2020-08-13 22:19:30,2020
332,True,0,out_of_service,False,0,449,0,0,True,449,0,1970-01-02 00:00:00+00:00,False,,,2020-08-13 22:19:30,1970
333,True,10,active,False,0,450,0,5,True,450,0,2020-08-13 22:18:24+00:00,True,,,2020-08-13 22:19:30,2020
334,True,1,active,False,0,451,0,14,True,451,0,2020-08-13 21:06:51+00:00,True,,,2020-08-13 22:19:30,2020
335,True,12,active,False,0,452,0,3,True,452,0,2020-08-13 22:18:03+00:00,True,,,2020-08-13 22:19:30,2020
336,True,0,active,False,0,453,1,14,True,453,0,2020-08-13 22:00:13+00:00,True,,,2020-08-13 22:19:30,2020
337,True,1,active,False,0,454,1,13,True,454,0,2020-08-13 21:19:28+00:00,True,,,2020-08-13 22:19:30,2020
338,True,0,active,False,0,455,1,11,True,455,0,2020-08-13 21:40:45+00:00,True,,,2020-08-13 22:19:30,2020
339,True,6,active,False,0,456,1,12,True,456,0,2020-08-13 16:08:56+00:00,True,,,2020-08-13 22:19:30,2020
340,True,5,active,False,0,457,0,6,True,457,0,2020-08-13 21:58:02+00:00,True,,,2020-08-13 22:19:30,2020
341,True,9,active,False,0,458,2,0,True,458,0,2020-08-13 22:07:30+00:00,True,,,2020-08-13 22:19:30,2020
