,num_docks_disabled,legacy_id,num_docks_available,is_renting,num_bikes_available,eightd_has_available_keys,is_returning,num_bikes_disabled,last_reported,station_id,num_ebikes_available,station_status,is_installed,timestamp_of_data_read_request,year_station_last_reported
23,0,27,0,True,22,False,True,1,2020-08-11 03:14:45+00:00,27,0,active,True,2020-08-11 03:44:40,2020
24,0,29,8,True,6,False,True,1,2020-08-11 01:42:05+00:00,29,0,active,True,2020-08-11 03:44:40,2020
25,0,30,11,True,4,False,True,0,2020-08-11 03:36:32+00:00,30,0,active,True,2020-08-11 03:44:40,2020
26,0,31,16,True,2,True,True,1,2020-08-11 00:23:37+00:00,31,0,active,True,2020-08-11 03:44:40,2020
27,0,32,15,True,0,False,True,0,2020-08-11 03:05:11+00:00,32,0,active,True,2020-08-11 03:44:40,2020
28,0,33,20,True,7,False,True,0,2020-08-11 03:36:49+00:00,33,0,active,True,2020-08-11 03:44:40,2020
29,0,35,20,True,3,False,True,0,2020-08-11 01:59:50+00:00,35,0,active,True,2020-08-11 03:44:40,2020
30,0,36,21,True,12,True,True,0,2020-08-11 03:33:56+00:00,36,0,active,True,2020-08-11 03:44:40,2020
31,0,37,7,True,8,True,True,0,2020-08-10 23:35:32+00:00,37,0,active,True,2020-08-11 03:44:40,2020
32,0,39,19,True,4,False,True,0,2020-08-11 02:31:06+00:00,39,0,active,True,2020-08-11 03:44:40,2020
33,0,40,5,True,14,False,True,0,2020-08-11 03:24:13+00:00,40,0,active,True,2020-08-11 03:44:40,2020
34,0,41,7,True,18,True,True,2,2020-08-11 03:29:17+00:00,41,0,active,True,2020-08-11 03:44:40,2020
35,0,42,13,True,6,False,True,4,2020-08-11 02:07:52+00:00,42,0,active,True,2020-08-11 03:44:40,2020
36,0,43,10,True,5,True,True,0,2020-08-11 01:53:25+00:00,43,0,active,True,2020-08-11 03:44:40,2020
37,0,44,15,True,7,False,True,1,2020-08-11 00:54:12+00:00,44,0,active,True,2020-08-11 03:44:40,2020
38,0,46,8,True,11,False,True,0,2020-08-11 03:43:03+00:00,46,0,active,True,2020-08-11 03:44:40,2020
39,0,47,6,True,12,True,True,1,2020-08-11 03:40:00+00:00,47,0,active,True,2020-08-11 03:44:40,2020
40,0,48,17,True,2,False,True,0,2020-08-11 01:05:37+00:00,48,0,active,True,2020-08-11 03:44:40,2020
41,0,49,3,True,14,False,True,1,2020-08-11 02:14:57+00:00,49,0,active,True,2020-08-11 03:44:40,2020
42,0,50,9,True,6,True,True,0,2020-08-11 01:19:33+00:00,50,0,active,True,2020-08-11 03:44:40,2020
43,0,51,11,True,3,False,True,1,2020-08-11 01:21:12+00:00,51,0,active,True,2020-08-11 03:44:40,2020
44,0,52,7,True,16,True,True,0,2020-08-11 03:17:44+00:00,52,0,active,True,2020-08-11 03:44:40,2020
45,0,53,6,True,13,False,True,0,2020-08-11 03:24:36+00:00,53,0,active,True,2020-08-11 03:44:40,2020
46,0,54,12,True,3,False,True,0,2020-08-11 02:50:57+00:00,54,0,active,True,2020-08-11 03:44:40,2020
47,0,55,5,True,9,False,True,1,2020-08-11 03:41:36+00:00,55,0,active,True,2020-08-11 03:44:40,2020
48,0,56,10,True,7,True,True,1,2020-08-11 03:22:50+00:00,56,0,active,True,2020-08-11 03:44:40,2020
49,0,57,7,True,7,True,True,0,2020-08-11 03:07:26+00:00,57,0,active,True,2020-08-11 03:44:40,2020
50,0,58,5,True,10,True,True,4,2020-08-11 02:53:41+00:00,58,0,active,True,2020-08-11 03:44:40,2020
51,0,59,13,True,6,True,True,0,2020-08-11 03:00:56+00:00,59,0,active,True,2020-08-11 03:44:40,2020
52,0,60,16,True,3,False,True,0,2020-08-11 03:36:10+00:00,60,0,active,True,2020-08-11 03:44:40,2020
53,0,61,12,True,6,False,True,1,2020-08-11 03:43:14+00:00,61,0,active,True,2020-08-11 03:44:40,2020
54,0,63,9,True,4,False,True,2,2020-08-10 22:55:41+00:00,63,0,active,True,2020-08-11 03:44:40,2020
55,0,64,16,True,3,False,True,0,2020-08-11 02:17:45+00:00,64,0,active,True,2020-08-11 03:44:40,2020
56,0,65,19,True,4,False,True,0,2020-08-10 23:13:48+00:00,65,0,active,True,2020-08-11 03:44:40,2020
57,0,66,0,True,15,False,True,0,2020-08-11 02:52:54+00:00,66,0,active,True,2020-08-11 03:44:40,2020
58,0,67,25,True,2,True,True,0,2020-08-11 03:25:52+00:00,67,0,active,True,2020-08-11 03:44:40,2020
59,0,68,9,True,10,True,True,0,2020-08-11 03:19:42+00:00,68,0,active,True,2020-08-11 03:44:40,2020
60,0,69,9,True,9,True,True,1,2020-08-11 03:08:08+00:00,69,0,active,True,2020-08-11 03:44:40,2020
61,0,70,2,True,21,False,True,0,2020-08-11 01:00:24+00:00,70,0,active,True,2020-08-11 03:44:40,2020
62,0,71,2,True,21,False,True,0,2020-08-11 03:20:40+00:00,71,0,active,True,2020-08-11 03:44:40,2020
63,0,72,23,True,0,False,True,0,2020-08-11 00:52:03+00:00,72,0,active,True,2020-08-11 03:44:40,2020
64,0,73,15,True,0,False,True,0,2020-08-11 02:20:43+00:00,73,0,active,True,2020-08-11 03:44:40,2020
65,0,74,17,True,2,True,True,0,2020-08-11 03:26:31+00:00,74,0,active,True,2020-08-11 03:44:40,2020
66,0,75,11,True,4,False,True,0,2020-08-11 03:28:28+00:00,75,0,active,True,2020-08-11 03:44:40,2020
67,0,76,12,True,5,False,True,0,2020-08-11 03:34:07+00:00,76,0,active,True,2020-08-11 03:44:40,2020
68,0,77,9,True,5,False,True,1,2020-08-11 01:56:46+00:00,77,0,active,True,2020-08-11 03:44:40,2020
69,0,78,17,True,2,False,True,0,2020-08-11 02:41:44+00:00,78,0,active,True,2020-08-11 03:44:40,2020
70,0,79,2,True,14,False,True,3,2020-08-11 03:21:34+00:00,79,0,active,True,2020-08-11 03:44:40,2020
71,0,80,33,True,2,False,True,0,2020-08-11 03:24:27+00:00,80,0,active,True,2020-08-11 03:44:40,2020
72,0,81,13,True,6,False,True,0,2020-08-11 02:10:10+00:00,81,0,active,True,2020-08-11 03:44:40,2020
73,0,82,14,True,1,False,True,0,2020-08-11 01:05:23+00:00,82,0,active,True,2020-08-11 03:44:40,2020
74,0,84,11,True,3,False,True,1,2020-08-11 02:55:07+00:00,84,0,active,True,2020-08-11 03:44:40,2020
75,0,85,19,True,0,False,True,0,2020-08-11 02:45:23+00:00,85,0,active,True,2020-08-11 03:44:40,2020
76,0,86,14,True,5,False,True,0,2020-08-11 03:26:26+00:00,86,0,active,True,2020-08-11 03:44:40,2020
77,0,87,2,True,13,False,True,0,2020-08-11 02:50:41+00:00,87,0,active,True,2020-08-11 03:44:40,2020
78,0,89,11,True,8,False,True,0,2020-08-11 02:41:49+00:00,89,0,active,True,2020-08-11 03:44:40,2020
79,0,90,1,True,17,False,True,1,2020-08-11 03:43:15+00:00,90,0,active,True,2020-08-11 03:44:40,2020
80,0,91,15,True,3,False,True,1,2020-08-11 01:55:48+00:00,91,0,active,True,2020-08-11 03:44:40,2020
81,0,92,10,True,9,False,True,0,2020-08-11 00:43:16+00:00,92,0,active,True,2020-08-11 03:44:40,2020
82,0,93,2,True,12,False,True,1,2020-08-11 02:00:31+00:00,93,0,active,True,2020-08-11 03:44:40,2020
83,0,94,8,True,3,False,True,0,2020-08-11 03:12:29+00:00,94,0,active,True,2020-08-11 03:44:40,2020
84,0,95,5,True,8,False,True,2,2020-08-11 03:04:44+00:00,95,0,active,True,2020-08-11 03:44:40,2020
85,0,96,0,True,19,False,True,0,2020-08-11 03:10:57+00:00,96,0,active,True,2020-08-11 03:44:40,2020
86,0,97,3,True,16,False,True,0,2020-08-11 03:35:01+00:00,97,0,active,True,2020-08-11 03:44:40,2020
87,0,98,16,True,7,False,True,0,2020-08-11 02:55:31+00:00,98,0,active,True,2020-08-11 03:44:40,2020
88,0,99,7,True,8,False,True,0,2020-08-11 01:57:00+00:00,99,0,active,True,2020-08-11 03:44:40,2020
89,0,100,10,True,14,True,True,1,2020-08-11 03:02:11+00:00,100,0,active,True,2020-08-11 03:44:40,2020
90,0,101,0,True,14,False,True,1,2020-08-11 00:41:43+00:00,101,0,active,True,2020-08-11 03:44:40,2020
91,0,102,12,True,3,False,True,0,2020-08-11 03:33:19+00:00,102,0,active,True,2020-08-11 03:44:40,2020
92,0,103,4,True,11,False,True,0,2020-08-11 03:07:29+00:00,103,0,active,True,2020-08-11 03:44:40,2020
93,0,104,10,True,9,False,True,0,2020-08-11 02:28:50+00:00,104,0,active,True,2020-08-11 03:44:40,2020
94,0,105,6,True,11,False,True,2,2020-08-11 03:02:18+00:00,105,0,active,True,2020-08-11 03:44:40,2020
95,0,106,8,True,6,False,True,1,2020-08-10 23:29:51+00:00,106,0,active,True,2020-08-11 03:44:40,2020
96,0,107,8,True,9,False,True,2,2020-08-11 03:18:23+00:00,107,0,active,True,2020-08-11 03:44:40,2020
97,0,108,13,True,4,False,True,0,2020-08-11 03:16:56+00:00,108,0,active,True,2020-08-11 03:44:40,2020
98,0,109,26,True,8,False,True,1,2020-08-11 01:24:03+00:00,109,0,active,True,2020-08-11 03:44:40,2020
99,0,110,12,True,3,False,True,0,2020-08-11 01:24:13+00:00,110,0,active,True,2020-08-11 03:44:40,2020
100,0,111,8,True,7,False,True,0,2020-08-11 02:47:00+00:00,111,0,active,True,2020-08-11 03:44:40,2020
101,0,112,6,True,9,False,True,0,2020-08-11 00:23:13+00:00,112,0,active,True,2020-08-11 03:44:40,2020
102,0,113,1,True,13,False,True,1,2020-08-11 03:31:23+00:00,113,0,active,True,2020-08-11 03:44:40,2020
103,0,114,11,True,3,False,True,1,2020-08-11 02:15:25+00:00,114,0,active,True,2020-08-11 03:44:40,2020
104,0,115,4,True,15,False,True,0,2020-08-11 03:28:29+00:00,115,0,active,True,2020-08-11 03:44:40,2020
105,0,116,4,True,19,False,True,0,2020-08-11 03:30:34+00:00,116,0,active,True,2020-08-11 03:44:40,2020
106,0,117,7,True,12,False,True,0,2020-08-11 01:34:16+00:00,117,0,active,True,2020-08-11 03:44:40,2020
107,0,118,0,True,18,False,True,1,2020-08-11 02:22:40+00:00,118,0,active,True,2020-08-11 03:44:40,2020
108,0,119,13,True,2,False,True,0,2020-08-11 02:00:37+00:00,119,0,active,True,2020-08-11 03:44:40,2020
109,0,120,1,True,9,False,True,5,2020-08-11 02:14:14+00:00,120,0,active,True,2020-08-11 03:44:40,2020
110,0,121,10,True,7,False,True,0,2020-08-11 03:21:27+00:00,121,0,active,True,2020-08-11 03:44:40,2020
111,0,122,4,True,11,False,True,0,2020-08-11 01:13:59+00:00,122,0,active,True,2020-08-11 03:44:40,2020
112,0,124,4,True,11,False,True,0,2020-08-11 00:41:14+00:00,124,0,active,True,2020-08-11 03:44:40,2020
113,0,125,9,True,6,False,True,0,2020-08-11 03:06:56+00:00,125,0,active,True,2020-08-11 03:44:40,2020
114,0,126,11,True,4,False,True,0,2020-08-11 03:07:56+00:00,126,0,active,True,2020-08-11 03:44:40,2020
115,0,128,8,True,11,False,True,0,2020-08-11 03:04:29+00:00,128,0,active,True,2020-08-11 03:44:40,2020
116,0,129,7,True,12,False,True,0,2020-08-11 02:38:45+00:00,129,0,active,True,2020-08-11 03:44:40,2020
117,0,130,3,True,12,False,True,0,2020-08-11 02:12:28+00:00,130,0,active,True,2020-08-11 03:44:40,2020
118,0,131,0,True,18,False,True,0,2020-08-11 02:24:42+00:00,131,0,active,True,2020-08-11 03:44:40,2020
119,0,133,4,True,18,False,True,1,2020-08-11 02:10:17+00:00,133,0,active,True,2020-08-11 03:44:40,2020
120,0,135,12,True,4,False,True,1,2020-08-11 00:11:39+00:00,135,0,active,True,2020-08-11 03:44:40,2020
121,0,136,12,True,6,False,True,1,2020-08-11 00:39:52+00:00,136,0,active,True,2020-08-11 03:44:40,2020
122,0,137,3,True,12,False,True,0,2020-08-11 02:03:19+00:00,137,0,active,True,2020-08-11 03:44:40,2020
123,0,138,1,True,12,False,True,2,2020-08-11 00:52:25+00:00,138,0,active,True,2020-08-11 03:44:40,2020
124,0,139,12,True,6,False,True,1,2020-08-11 03:06:21+00:00,139,0,active,True,2020-08-11 03:44:40,2020
125,0,140,4,True,12,False,True,1,2020-08-11 00:22:55+00:00,140,0,active,True,2020-08-11 03:44:40,2020
126,0,141,8,True,7,False,True,0,2020-08-11 02:21:36+00:00,141,0,active,True,2020-08-11 03:44:40,2020
127,0,142,6,True,17,False,True,0,2020-08-11 00:54:24+00:00,142,0,active,True,2020-08-11 03:44:40,2020
128,0,143,5,True,18,False,True,0,2020-08-11 03:08:33+00:00,143,0,active,True,2020-08-11 03:44:40,2020
129,0,144,5,True,14,False,True,0,2020-08-11 00:35:41+00:00,144,0,active,True,2020-08-11 03:44:40,2020
130,0,145,2,True,17,False,True,0,2020-08-11 01:47:51+00:00,145,0,active,True,2020-08-11 03:44:40,2020
131,0,146,14,True,3,False,True,2,2020-08-11 00:54:41+00:00,146,0,active,True,2020-08-11 03:44:40,2020
132,0,149,3,True,15,True,True,0,2020-08-11 02:19:11+00:00,149,0,active,True,2020-08-11 03:44:40,2020
133,0,150,8,True,10,False,True,1,2020-08-11 03:08:21+00:00,150,0,active,True,2020-08-11 03:44:40,2020
134,0,151,16,True,3,False,True,0,2020-08-11 00:26:50+00:00,151,0,active,True,2020-08-11 03:44:40,2020
135,0,152,1,True,14,True,True,0,2020-08-11 00:37:13+00:00,152,0,active,True,2020-08-11 03:44:40,2020
136,0,156,12,True,3,False,True,0,2020-08-11 03:18:15+00:00,156,0,active,True,2020-08-11 03:44:40,2020
137,0,157,5,True,9,False,True,1,2020-08-11 03:21:18+00:00,157,0,active,True,2020-08-11 03:44:40,2020
138,0,159,8,True,6,False,True,1,2020-08-11 01:46:14+00:00,159,0,active,True,2020-08-11 03:44:40,2020
139,0,160,12,True,2,True,True,0,2020-08-11 03:32:30+00:00,160,0,active,True,2020-08-11 03:44:40,2020
140,0,161,8,True,13,True,True,2,2020-08-11 02:28:31+00:00,161,0,active,True,2020-08-11 03:44:40,2020
141,0,162,9,True,6,False,True,0,2020-08-11 00:33:12+00:00,162,0,active,True,2020-08-11 03:44:40,2020
142,0,163,9,True,10,True,True,0,2020-08-11 02:14:44+00:00,163,0,active,True,2020-08-11 03:44:40,2020
143,0,167,9,True,6,False,True,0,2020-08-11 02:54:06+00:00,167,0,active,True,2020-08-11 03:44:40,2020
144,0,169,4,True,15,False,True,0,2020-08-11 00:20:45+00:00,169,0,active,True,2020-08-11 03:44:40,2020
145,0,170,11,True,3,True,True,0,2020-08-11 00:26:00+00:00,170,0,active,True,2020-08-11 03:44:40,2020
146,0,171,18,True,5,True,True,0,2020-08-11 01:27:24+00:00,171,0,active,True,2020-08-11 03:44:40,2020
147,0,173,4,True,10,True,True,0,2020-08-11 00:24:09+00:00,173,0,active,True,2020-08-11 03:44:40,2020
148,0,174,9,True,6,False,True,0,2020-08-11 02:37:46+00:00,174,0,active,True,2020-08-11 03:44:40,2020
149,0,175,16,True,1,True,True,0,2020-08-11 01:38:46+00:00,175,0,active,True,2020-08-11 03:44:40,2020
150,0,176,1,True,14,False,True,0,2020-08-11 03:37:46+00:00,176,0,active,True,2020-08-11 03:44:40,2020
151,0,177,19,True,0,False,True,0,2020-08-11 03:22:26+00:00,177,0,active,True,2020-08-11 03:44:40,2020
152,0,178,15,True,4,False,True,0,2020-08-11 03:42:26+00:00,178,0,active,True,2020-08-11 03:44:40,2020
153,0,179,13,True,12,False,True,0,2020-08-11 03:44:17+00:00,179,0,active,True,2020-08-11 03:44:40,2020
154,0,180,4,True,15,False,True,0,2020-08-11 00:13:05+00:00,180,0,active,True,2020-08-11 03:44:40,2020
155,0,181,4,True,15,False,True,0,2020-08-11 00:24:18+00:00,181,0,active,True,2020-08-11 03:44:40,2020
156,0,182,13,True,6,True,True,0,2020-08-11 00:42:30+00:00,182,0,active,True,2020-08-11 03:44:40,2020
157,0,183,18,True,1,False,True,0,2020-08-11 00:09:31+00:00,183,0,active,True,2020-08-11 03:44:40,2020
158,0,184,7,True,11,False,True,1,2020-08-11 02:15:47+00:00,184,0,active,True,2020-08-11 03:44:40,2020
159,0,185,10,True,5,False,True,0,2020-08-11 03:40:24+00:00,185,0,active,True,2020-08-11 03:44:40,2020
160,0,186,0,True,13,True,True,2,2020-08-11 02:26:12+00:00,186,0,active,True,2020-08-11 03:44:40,2020
161,0,187,2,True,13,False,True,0,2020-08-11 00:24:38+00:00,187,0,active,True,2020-08-11 03:44:40,2020
162,0,188,5,True,10,False,True,0,2020-08-11 02:14:30+00:00,188,0,active,True,2020-08-11 03:44:40,2020
163,0,189,13,True,9,True,True,1,2020-08-11 02:37:21+00:00,189,0,active,True,2020-08-11 03:44:40,2020
164,0,190,11,True,25,True,True,1,2020-08-11 03:44:04+00:00,190,0,active,True,2020-08-11 03:44:40,2020
165,0,191,12,True,3,False,True,0,2020-08-11 02:19:08+00:00,191,0,active,True,2020-08-11 03:44:40,2020
166,0,192,11,True,8,False,True,0,2020-08-11 02:21:50+00:00,192,0,active,True,2020-08-11 03:44:40,2020
167,0,193,9,True,6,True,True,0,2020-08-11 01:49:48+00:00,193,0,active,True,2020-08-11 03:44:40,2020
168,0,194,16,True,3,False,True,0,2020-08-11 03:06:26+00:00,194,0,active,True,2020-08-11 03:44:40,2020
169,0,195,8,True,15,False,True,0,2020-08-11 02:36:26+00:00,195,0,active,True,2020-08-11 03:44:40,2020
170,0,196,8,True,2,True,True,0,2020-08-11 00:01:56+00:00,196,0,active,True,2020-08-11 03:44:40,2020
171,0,197,14,True,1,False,True,0,2020-08-11 00:47:31+00:00,197,0,active,True,2020-08-11 03:44:40,2020
172,0,199,13,True,2,False,True,0,2020-08-11 01:55:51+00:00,199,0,active,True,2020-08-11 03:44:40,2020
173,0,200,6,True,11,False,True,2,2020-08-11 02:41:33+00:00,200,0,active,True,2020-08-11 03:44:40,2020
174,0,201,13,True,2,False,True,0,2020-08-10 18:33:21+00:00,201,0,active,True,2020-08-11 03:44:40,2020
175,0,202,11,True,4,False,True,0,2020-08-11 02:12:05+00:00,202,0,active,True,2020-08-11 03:44:40,2020
176,0,203,11,True,3,False,True,1,2020-08-11 01:16:49+00:00,203,0,active,True,2020-08-11 03:44:40,2020
177,0,204,12,True,3,False,True,0,2020-08-11 01:31:16+00:00,204,0,active,True,2020-08-11 03:44:40,2020
178,0,205,11,True,4,False,True,0,2020-08-11 02:35:08+00:00,205,0,active,True,2020-08-11 03:44:40,2020
179,0,206,21,True,2,True,True,0,2020-08-11 03:36:04+00:00,206,0,active,True,2020-08-11 03:44:40,2020
180,0,208,11,True,4,True,True,0,2020-08-11 01:06:25+00:00,208,0,active,True,2020-08-11 03:44:40,2020
181,0,209,7,True,8,False,True,0,2020-08-10 22:38:44+00:00,209,0,active,True,2020-08-11 03:44:40,2020
182,0,210,11,True,4,False,True,0,2020-08-10 23:11:11+00:00,210,0,active,True,2020-08-11 03:44:40,2020
183,0,211,14,True,5,False,True,0,2020-08-11 00:57:00+00:00,211,0,active,True,2020-08-11 03:44:40,2020
184,0,212,3,True,30,False,True,0,2020-08-11 03:22:17+00:00,212,0,active,True,2020-08-11 03:44:40,2020
185,0,213,12,True,4,True,True,0,2020-08-11 02:18:20+00:00,213,0,active,True,2020-08-11 03:44:40,2020
186,0,214,10,True,5,False,True,0,2020-08-11 03:30:24+00:00,214,0,active,True,2020-08-11 03:44:40,2020
187,0,215,8,True,7,False,True,0,2020-08-11 02:56:26+00:00,215,0,active,True,2020-08-11 03:44:40,2020
188,0,216,2,True,16,False,True,1,2020-08-10 23:27:09+00:00,216,0,active,True,2020-08-11 03:44:40,2020
189,0,217,6,True,13,False,True,0,2020-08-11 03:09:34+00:00,217,0,active,True,2020-08-11 03:44:40,2020
190,0,218,12,True,2,False,True,1,2020-08-11 01:41:01+00:00,218,0,active,True,2020-08-11 03:44:40,2020
191,0,219,9,True,6,False,True,0,2020-08-11 02:31:39+00:00,219,0,active,True,2020-08-11 03:44:40,2020
192,0,221,6,True,13,False,True,0,2020-08-11 03:41:46+00:00,221,0,active,True,2020-08-11 03:44:40,2020
193,0,222,8,True,6,True,True,0,2020-08-11 02:56:26+00:00,222,0,active,True,2020-08-11 03:44:40,2020
194,0,224,9,True,8,False,True,0,2020-08-11 02:24:48+00:00,224,0,active,True,2020-08-11 03:44:40,2020
195,0,225,6,True,13,False,True,0,2020-08-11 03:12:59+00:00,225,0,active,True,2020-08-11 03:44:40,2020
196,0,226,11,True,4,False,True,0,2020-08-11 02:44:28+00:00,226,0,active,True,2020-08-11 03:44:40,2020
197,0,227,11,True,8,False,True,0,2020-08-11 02:39:41+00:00,227,0,active,True,2020-08-11 03:44:40,2020
198,0,228,8,True,11,False,True,0,2020-08-11 01:13:02+00:00,228,0,active,True,2020-08-11 03:44:40,2020
199,0,232,3,True,8,False,True,0,2020-08-11 01:22:39+00:00,232,0,active,True,2020-08-11 03:44:40,2020
200,0,233,8,True,6,False,True,1,2020-08-11 03:00:56+00:00,233,0,active,True,2020-08-11 03:44:40,2020
201,0,234,13,True,2,False,True,0,2020-08-11 01:44:48+00:00,234,0,active,True,2020-08-11 03:44:40,2020
202,0,235,10,True,5,False,True,0,2020-08-10 20:46:12+00:00,235,0,active,True,2020-08-11 03:44:40,2020
203,0,236,4,True,11,False,True,0,2020-08-11 01:08:14+00:00,236,0,active,True,2020-08-11 03:44:40,2020
204,0,239,4,True,11,False,True,0,2020-08-11 01:32:03+00:00,239,0,active,True,2020-08-11 03:44:40,2020
205,0,255,4,True,11,False,True,0,2020-08-11 01:54:59+00:00,255,0,active,True,2020-08-11 03:44:40,2020
206,0,258,5,True,9,False,True,1,2020-08-11 00:02:39+00:00,258,0,active,True,2020-08-11 03:44:40,2020
207,0,259,0,True,15,False,True,0,2020-08-11 01:07:45+00:00,259,0,active,True,2020-08-11 03:44:40,2020
208,0,260,0,True,15,False,True,0,2020-08-11 02:13:44+00:00,260,0,active,True,2020-08-11 03:44:40,2020
209,0,271,8,True,7,False,True,0,2020-08-11 01:38:56+00:00,271,0,active,True,2020-08-11 03:44:40,2020
210,0,272,12,True,6,False,True,1,2020-08-10 23:07:58+00:00,272,0,active,True,2020-08-11 03:44:40,2020
211,0,273,14,True,21,False,True,5,2020-08-11 02:23:22+00:00,273,0,active,True,2020-08-11 03:44:40,2020
212,0,279,3,True,16,False,True,0,2020-08-11 02:02:36+00:00,279,0,active,True,2020-08-11 03:44:40,2020
213,0,280,10,True,9,False,True,0,2020-08-11 00:34:06+00:00,280,0,active,True,2020-08-11 03:44:40,2020
214,0,282,0,True,13,False,True,2,2020-08-11 00:17:01+00:00,282,0,active,True,2020-08-11 03:44:40,2020
215,0,296,11,True,11,False,True,1,2020-08-11 03:04:33+00:00,296,0,active,True,2020-08-11 03:44:40,2020
216,0,318,11,True,8,False,True,0,2020-08-11 02:49:27+00:00,318,0,active,True,2020-08-11 03:44:40,2020
217,0,319,21,True,4,False,True,0,2020-08-11 03:06:04+00:00,319,0,active,True,2020-08-11 03:44:40,2020
218,0,327,0,True,15,False,True,0,2020-08-11 01:53:42+00:00,327,0,active,True,2020-08-11 03:44:40,2020
219,0,328,13,True,2,False,True,0,2020-08-11 02:55:11+00:00,328,0,active,True,2020-08-11 03:44:40,2020
220,0,329,10,True,5,False,True,0,2020-08-11 02:08:33+00:00,329,0,active,True,2020-08-11 03:44:40,2020
221,0,330,6,True,9,False,True,0,2020-08-11 01:55:30+00:00,330,0,active,True,2020-08-11 03:44:40,2020
222,0,331,6,True,9,False,True,0,2020-08-11 03:39:33+00:00,331,0,active,True,2020-08-11 03:44:40,2020
223,0,332,0,True,14,False,True,1,2020-08-11 01:42:39+00:00,332,0,active,True,2020-08-11 03:44:40,2020
224,0,333,4,True,21,False,True,0,2020-08-11 01:46:52+00:00,333,0,active,True,2020-08-11 03:44:40,2020
225,0,334,1,True,18,False,True,0,2020-08-11 02:36:46+00:00,334,0,active,True,2020-08-11 03:44:40,2020
226,0,335,2,True,17,False,True,0,2020-08-11 03:06:40+00:00,335,0,active,True,2020-08-11 03:44:40,2020
227,0,336,1,True,12,False,True,2,2020-08-11 01:17:58+00:00,336,0,active,True,2020-08-11 03:44:40,2020
228,0,337,1,True,14,False,True,0,2020-08-11 01:26:03+00:00,337,0,active,True,2020-08-11 03:44:40,2020
229,0,338,10,True,5,False,True,0,2020-08-11 03:35:34+00:00,338,0,active,True,2020-08-11 03:44:40,2020
230,0,339,6,True,9,False,True,0,2020-08-11 01:31:00+00:00,339,0,active,True,2020-08-11 03:44:40,2020
231,0,340,1,True,18,False,True,0,2020-08-10 11:22:16+00:00,340,0,active,True,2020-08-11 03:44:40,2020
232,0,341,9,True,6,True,True,0,2020-08-11 01:18:14+00:00,341,0,active,True,2020-08-11 03:44:40,2020
