,num_bikes_available,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
17,5,2020-08-01 01:39:19+00:00,True,21,0,active,0,0,21,True,True,True,13,,,2020-08-01 02:36:35,2020
18,24,2020-08-01 02:02:45+00:00,True,22,2,active,0,0,22,True,True,True,21,,,2020-08-01 02:36:35,2020
19,10,2020-08-01 02:34:55+00:00,True,23,0,active,0,0,23,True,True,True,11,,,2020-08-01 02:36:35,2020
20,2,2020-08-01 02:27:58+00:00,True,24,0,active,0,0,24,True,True,False,17,,,2020-08-01 02:36:35,2020
21,8,2020-08-01 00:58:00+00:00,True,25,1,active,0,0,25,True,True,False,6,,,2020-08-01 02:36:35,2020
22,10,2020-08-01 01:57:40+00:00,True,26,1,active,0,0,26,True,True,False,4,,,2020-08-01 02:36:35,2020
23,4,2020-08-01 02:28:00+00:00,True,27,2,active,0,0,27,True,True,False,17,,,2020-08-01 02:36:35,2020
24,8,2020-07-31 16:37:02+00:00,True,29,0,active,0,0,29,True,True,False,7,,,2020-08-01 02:36:35,2020
25,6,2020-08-01 02:24:12+00:00,True,30,1,active,0,0,30,True,True,False,8,,,2020-08-01 02:36:35,2020
26,17,2020-08-01 02:02:08+00:00,True,31,0,active,0,0,31,True,True,True,2,,,2020-08-01 02:36:35,2020
27,3,2020-08-01 02:27:50+00:00,True,32,3,active,0,0,32,True,True,False,9,,,2020-08-01 02:36:35,2020
28,21,2020-08-01 02:31:40+00:00,True,33,0,active,0,0,33,True,True,False,6,,,2020-08-01 02:36:35,2020
29,4,2020-08-01 00:33:43+00:00,True,35,3,active,0,0,35,True,True,False,16,,,2020-08-01 02:36:35,2020
30,0,2020-08-01 01:56:27+00:00,True,36,0,active,0,0,36,True,True,True,33,,,2020-08-01 02:36:35,2020
31,2,2020-08-01 02:07:20+00:00,True,37,0,active,0,0,37,True,True,True,13,,,2020-08-01 02:36:35,2020
32,9,2020-08-01 01:58:56+00:00,True,39,1,active,0,0,39,True,True,False,13,,,2020-08-01 02:36:35,2020
33,17,2020-08-01 01:26:46+00:00,True,40,0,active,0,0,40,True,True,False,2,,,2020-08-01 02:36:35,2020
34,19,2020-08-01 02:30:16+00:00,True,41,1,active,0,0,41,True,True,True,7,,,2020-08-01 02:36:35,2020
35,21,2020-08-01 02:31:40+00:00,True,42,0,active,0,0,42,True,True,False,2,,,2020-08-01 02:36:35,2020
36,12,2020-08-01 01:22:49+00:00,True,43,0,active,0,0,43,True,True,True,3,,,2020-08-01 02:36:35,2020
37,5,2020-08-01 02:33:50+00:00,True,44,0,active,0,0,44,True,True,False,18,,,2020-08-01 02:36:35,2020
38,11,2020-08-01 02:29:01+00:00,True,46,0,active,0,0,46,True,True,False,8,,,2020-08-01 02:36:35,2020
39,5,2020-08-01 02:32:02+00:00,True,47,0,active,0,0,47,True,True,True,14,,,2020-08-01 02:36:35,2020
40,6,2020-08-01 02:26:07+00:00,True,48,0,active,0,0,48,True,True,False,13,,,2020-08-01 02:36:35,2020
41,8,2020-08-01 02:29:05+00:00,True,49,0,active,0,0,49,True,True,False,10,,,2020-08-01 02:36:35,2020
42,0,2020-08-01 02:07:44+00:00,True,50,0,active,0,0,50,True,True,True,15,,,2020-08-01 02:36:35,2020
43,6,2020-08-01 02:31:36+00:00,True,51,2,active,0,0,51,True,True,False,7,,,2020-08-01 02:36:35,2020
44,6,2020-08-01 02:15:02+00:00,True,52,1,active,0,0,52,True,True,True,16,,,2020-08-01 02:36:35,2020
45,11,2020-08-01 02:36:06+00:00,True,53,1,active,0,0,53,True,True,False,7,,,2020-08-01 02:36:35,2020
46,8,2020-08-01 02:31:52+00:00,True,54,0,active,0,0,54,True,True,False,7,,,2020-08-01 02:36:35,2020
47,1,2020-08-01 02:31:27+00:00,True,55,2,active,0,0,55,True,True,False,12,,,2020-08-01 02:36:35,2020
48,9,2020-08-01 02:20:46+00:00,True,56,0,active,0,0,56,True,True,True,9,,,2020-08-01 02:36:35,2020
49,12,2020-08-01 02:07:08+00:00,True,57,0,active,0,0,57,True,True,True,2,,,2020-08-01 02:36:35,2020
50,10,2020-08-01 02:33:56+00:00,True,58,0,active,0,0,58,True,True,True,9,,,2020-08-01 02:36:35,2020
51,16,2020-08-01 02:35:26+00:00,True,59,0,active,0,0,59,True,True,False,3,,,2020-08-01 02:36:35,2020
52,11,2020-08-01 02:33:36+00:00,True,60,2,active,0,0,60,True,True,False,6,"{'off_dock_capacity': 40, 'valet_revision': 63, 'off_dock_count': 2, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-01 02:36:35,2020
53,11,2020-08-01 02:36:21+00:00,True,61,0,active,0,0,61,True,True,False,8,,,2020-08-01 02:36:35,2020
54,1,2020-08-01 00:38:23+00:00,True,63,0,active,0,0,63,True,True,False,14,,,2020-08-01 02:36:35,2020
55,14,2020-08-01 02:02:49+00:00,True,64,1,active,0,0,64,True,True,False,4,,,2020-08-01 02:36:35,2020
56,13,2020-08-01 01:18:13+00:00,True,65,1,active,0,0,65,True,True,False,9,,,2020-08-01 02:36:35,2020
57,6,2020-08-01 02:26:13+00:00,True,66,1,active,0,0,66,True,True,False,8,,,2020-08-01 02:36:35,2020
58,2,2020-08-01 02:25:50+00:00,True,67,2,active,0,0,67,True,True,True,23,,,2020-08-01 02:36:35,2020
59,8,2020-08-01 02:25:40+00:00,True,68,0,active,0,0,68,True,True,True,11,,,2020-08-01 02:36:35,2020
60,11,2020-08-01 02:18:25+00:00,True,69,0,active,0,0,69,True,True,True,8,,,2020-08-01 02:36:35,2020
61,22,2020-08-01 02:00:54+00:00,True,70,1,active,0,0,70,True,True,False,0,,,2020-08-01 02:36:35,2020
62,22,2020-08-01 01:57:45+00:00,True,71,0,active,0,0,71,True,True,False,1,,,2020-08-01 02:36:35,2020
63,1,2020-08-01 02:36:02+00:00,True,72,0,active,0,0,72,True,True,False,22,,,2020-08-01 02:36:35,2020
64,11,2020-08-01 02:26:07+00:00,True,73,0,active,0,0,73,True,True,False,4,,,2020-08-01 02:36:35,2020
65,15,2020-08-01 02:11:11+00:00,True,74,1,active,0,0,74,True,True,True,3,,,2020-08-01 02:36:35,2020
66,2,2020-08-01 02:25:40+00:00,True,75,0,active,0,0,75,True,True,False,13,,,2020-08-01 02:36:35,2020
67,12,2020-08-01 02:33:01+00:00,True,76,1,active,0,0,76,True,True,False,4,,,2020-08-01 02:36:35,2020
68,7,2020-08-01 01:54:17+00:00,True,77,1,active,0,0,77,True,True,False,7,,,2020-08-01 02:36:35,2020
69,15,2020-08-01 02:27:40+00:00,True,78,2,active,0,0,78,True,True,False,2,,,2020-08-01 02:36:35,2020
70,14,2020-08-01 01:55:55+00:00,True,79,0,active,0,0,79,True,True,False,5,,,2020-08-01 02:36:35,2020
71,1,2020-08-01 02:20:34+00:00,True,80,2,active,0,0,80,True,True,False,32,,,2020-08-01 02:36:35,2020
72,1,2020-08-01 01:59:39+00:00,True,81,0,active,0,0,81,True,True,False,18,,,2020-08-01 02:36:35,2020
73,6,2020-07-31 23:34:40+00:00,True,82,0,active,0,0,82,True,True,False,9,,,2020-08-01 02:36:35,2020
74,1,2020-08-01 02:36:01+00:00,True,84,0,active,0,0,84,True,True,False,14,,,2020-08-01 02:36:35,2020
75,0,2020-08-01 00:16:04+00:00,True,85,0,active,0,0,85,True,True,False,19,,,2020-08-01 02:36:35,2020
76,12,2020-08-01 02:03:03+00:00,True,86,0,active,0,0,86,True,True,False,7,,,2020-08-01 02:36:35,2020
77,10,2020-08-01 01:24:30+00:00,True,87,1,active,0,0,87,True,True,False,4,,,2020-08-01 02:36:35,2020
78,18,2020-08-01 01:55:25+00:00,True,89,0,active,0,0,89,True,True,False,1,,,2020-08-01 02:36:35,2020
79,2,2020-08-01 02:21:27+00:00,True,90,0,active,0,0,90,True,True,False,17,,,2020-08-01 02:36:35,2020
80,4,2020-08-01 02:18:10+00:00,True,91,0,active,0,0,91,True,True,False,15,,,2020-08-01 02:36:35,2020
81,12,2020-07-31 23:47:39+00:00,True,92,0,active,0,0,92,True,True,False,7,,,2020-08-01 02:36:35,2020
82,11,2020-08-01 02:31:31+00:00,True,93,3,active,0,0,93,True,True,False,1,,,2020-08-01 02:36:35,2020
83,10,2020-08-01 01:38:15+00:00,True,94,0,active,0,0,94,True,True,False,1,,,2020-08-01 02:36:35,2020
84,3,2020-08-01 02:29:45+00:00,True,95,0,active,0,0,95,True,True,False,12,,,2020-08-01 02:36:35,2020
85,2,2020-08-01 01:47:06+00:00,True,96,0,active,0,0,96,True,True,False,17,,,2020-08-01 02:36:35,2020
86,6,2020-08-01 02:21:37+00:00,True,97,1,active,0,0,97,True,True,False,12,,,2020-08-01 02:36:35,2020
87,7,2020-08-01 02:35:30+00:00,True,98,1,active,0,0,98,True,True,False,14,,,2020-08-01 02:36:35,2020
88,5,2020-08-01 02:35:43+00:00,True,99,1,active,0,0,99,True,True,False,9,,,2020-08-01 02:36:35,2020
89,13,2020-08-01 02:25:31+00:00,True,100,3,active,0,0,100,True,True,True,9,,,2020-08-01 02:36:35,2020
90,4,2020-08-01 02:08:15+00:00,True,101,0,active,0,0,101,True,True,False,11,,,2020-08-01 02:36:35,2020
91,10,2020-08-01 01:15:32+00:00,True,102,0,active,0,0,102,True,True,False,5,,,2020-08-01 02:36:35,2020
92,3,2020-08-01 01:58:30+00:00,True,103,1,active,0,0,103,True,True,False,11,,,2020-08-01 02:36:35,2020
93,19,2020-08-01 02:28:51+00:00,True,104,0,active,0,0,104,True,True,False,0,,,2020-08-01 02:36:35,2020
94,17,2020-08-01 02:22:42+00:00,True,105,0,active,0,0,105,True,True,False,2,,,2020-08-01 02:36:35,2020
95,5,2020-08-01 00:37:19+00:00,True,106,1,active,0,0,106,True,True,False,9,,,2020-08-01 02:36:35,2020
96,0,2020-08-01 01:47:27+00:00,True,107,0,active,0,0,107,True,True,False,19,,,2020-08-01 02:36:35,2020
97,12,2020-08-01 02:00:47+00:00,True,108,0,active,0,0,108,True,True,False,5,,,2020-08-01 02:36:35,2020
98,25,2020-08-01 02:10:12+00:00,True,109,2,active,0,0,109,True,True,False,8,,,2020-08-01 02:36:35,2020
99,7,2020-08-01 01:55:05+00:00,True,110,1,active,0,0,110,True,True,False,7,,,2020-08-01 02:36:35,2020
100,1,2020-07-31 23:04:28+00:00,True,111,0,active,0,0,111,True,True,False,14,,,2020-08-01 02:36:35,2020
101,4,2020-08-01 02:21:12+00:00,True,112,0,active,0,0,112,True,True,False,11,,,2020-08-01 02:36:35,2020
102,8,2020-08-01 02:27:16+00:00,True,113,1,active,0,0,113,True,True,False,6,,,2020-08-01 02:36:35,2020
103,0,2020-08-01 02:18:23+00:00,True,114,0,active,0,0,114,True,True,False,15,,,2020-08-01 02:36:35,2020
104,13,2020-08-01 02:18:54+00:00,True,115,1,active,0,0,115,True,True,False,5,,,2020-08-01 02:36:35,2020
105,15,2020-08-01 01:46:51+00:00,True,116,0,active,0,0,116,True,True,False,8,,,2020-08-01 02:36:35,2020
106,3,2020-08-01 02:32:06+00:00,True,117,1,active,0,0,117,True,True,False,15,,,2020-08-01 02:36:35,2020
107,15,2020-08-01 01:57:01+00:00,True,118,1,active,0,0,118,True,True,False,3,,,2020-08-01 02:36:35,2020
108,14,2020-08-01 02:14:03+00:00,True,119,1,active,0,0,119,True,True,False,0,,,2020-08-01 02:36:35,2020
109,7,2020-08-01 02:32:27+00:00,True,120,2,active,0,0,120,True,True,False,6,,,2020-08-01 02:36:35,2020
110,6,2020-08-01 02:34:43+00:00,True,121,0,active,0,0,121,True,True,False,11,,,2020-08-01 02:36:35,2020
111,14,2020-08-01 01:54:32+00:00,True,122,0,active,0,0,122,True,True,False,1,,,2020-08-01 02:36:35,2020
112,5,2020-08-01 01:51:02+00:00,True,124,0,active,0,0,124,True,True,False,10,,,2020-08-01 02:36:35,2020
113,7,2020-08-01 01:48:02+00:00,True,125,0,active,0,0,125,True,True,False,8,,,2020-08-01 02:36:35,2020
114,12,2020-08-01 01:15:41+00:00,True,126,0,active,0,0,126,True,True,False,3,,,2020-08-01 02:36:35,2020
115,16,2020-08-01 01:48:00+00:00,True,128,0,active,0,0,128,True,True,False,3,,,2020-08-01 02:36:35,2020
116,10,2020-08-01 02:22:55+00:00,True,129,0,active,0,0,129,True,True,False,9,,,2020-08-01 02:36:35,2020
117,13,2020-08-01 01:36:43+00:00,True,130,0,active,0,0,130,True,True,False,2,,,2020-08-01 02:36:35,2020
118,6,2020-08-01 02:06:20+00:00,True,131,4,active,0,0,131,True,True,False,8,,,2020-08-01 02:36:35,2020
119,12,2020-08-01 01:47:40+00:00,True,133,1,active,0,0,133,True,True,False,10,,,2020-08-01 02:36:35,2020
120,3,2020-07-31 23:18:05+00:00,True,135,0,active,0,0,135,True,True,False,14,,,2020-08-01 02:36:35,2020
121,17,2020-08-01 02:24:04+00:00,True,136,0,active,0,0,136,True,True,False,2,,,2020-08-01 02:36:35,2020
122,3,2020-08-01 02:32:22+00:00,True,137,0,active,0,0,137,True,True,False,12,,,2020-08-01 02:36:35,2020
123,9,2020-08-01 02:03:15+00:00,True,138,0,active,0,0,138,True,True,False,6,,,2020-08-01 02:36:35,2020
124,15,2020-08-01 01:35:10+00:00,True,139,0,active,0,0,139,True,True,False,4,,,2020-08-01 02:36:35,2020
125,4,2020-08-01 02:28:29+00:00,True,140,2,active,0,0,140,True,True,False,11,,,2020-08-01 02:36:35,2020
126,0,2020-08-01 01:30:56+00:00,True,141,0,active,0,0,141,True,True,False,15,,,2020-08-01 02:36:35,2020
127,16,2020-08-01 02:16:40+00:00,True,142,0,active,0,0,142,True,True,False,7,,,2020-08-01 02:36:35,2020
128,12,2020-08-01 02:27:38+00:00,True,143,1,active,0,0,143,True,True,False,10,,,2020-08-01 02:36:35,2020
129,1,2020-08-01 01:01:13+00:00,True,144,0,active,0,0,144,True,True,False,18,,,2020-08-01 02:36:35,2020
130,10,2020-08-01 00:19:58+00:00,True,145,0,active,0,0,145,True,True,False,9,,,2020-08-01 02:36:35,2020
131,16,2020-08-01 02:27:03+00:00,True,146,2,active,0,0,146,True,True,False,1,,,2020-08-01 02:36:35,2020
132,4,2020-08-01 01:58:55+00:00,True,149,0,active,0,0,149,True,True,True,14,,,2020-08-01 02:36:35,2020
133,16,2020-08-01 01:49:33+00:00,True,150,1,active,0,0,150,True,True,False,2,,,2020-08-01 02:36:35,2020
134,4,2020-08-01 02:18:25+00:00,True,151,2,active,0,0,151,True,True,False,13,,,2020-08-01 02:36:35,2020
135,10,2020-08-01 01:35:58+00:00,True,152,0,active,0,0,152,True,True,True,5,,,2020-08-01 02:36:35,2020
136,1,2020-08-01 00:44:43+00:00,True,156,0,active,0,0,156,True,True,False,14,,,2020-08-01 02:36:35,2020
137,4,2020-08-01 02:33:09+00:00,True,157,1,active,0,0,157,True,True,False,10,,,2020-08-01 02:36:35,2020
138,6,2020-08-01 02:03:02+00:00,True,159,1,active,0,0,159,True,True,False,8,,,2020-08-01 02:36:35,2020
139,1,2020-08-01 02:15:44+00:00,True,160,0,active,0,0,160,True,True,True,13,,,2020-08-01 02:36:35,2020
140,22,2020-08-01 02:35:10+00:00,True,161,0,active,0,0,161,True,True,True,1,,,2020-08-01 02:36:35,2020
141,5,2020-08-01 00:50:29+00:00,True,162,0,active,0,0,162,True,True,False,10,,,2020-08-01 02:36:35,2020
142,15,2020-08-01 02:34:39+00:00,True,163,0,active,0,0,163,True,True,True,4,,,2020-08-01 02:36:35,2020
143,2,2020-08-01 02:35:21+00:00,True,167,2,active,0,0,167,True,True,False,11,,,2020-08-01 02:36:35,2020
144,4,2020-08-01 02:00:52+00:00,True,169,0,active,0,0,169,True,True,False,15,,,2020-08-01 02:36:35,2020
145,2,2020-08-01 02:30:11+00:00,True,170,0,active,0,0,170,True,True,True,12,,,2020-08-01 02:36:35,2020
146,7,2020-08-01 00:37:20+00:00,True,171,0,active,0,0,171,True,True,True,16,,,2020-08-01 02:36:35,2020
147,7,2020-08-01 01:45:23+00:00,True,173,2,active,0,0,173,True,True,True,5,,,2020-08-01 02:36:35,2020
148,8,2020-07-31 22:41:56+00:00,True,174,0,active,0,0,174,True,True,False,7,,,2020-08-01 02:36:35,2020
149,8,2020-08-01 02:32:03+00:00,True,175,1,active,0,0,175,True,True,True,8,,,2020-08-01 02:36:35,2020
150,6,2020-08-01 01:27:08+00:00,True,176,0,active,0,0,176,True,True,False,9,,,2020-08-01 02:36:35,2020
151,15,2020-08-01 02:19:09+00:00,True,177,0,active,0,0,177,True,True,False,4,,,2020-08-01 02:36:35,2020
152,4,2020-08-01 02:34:28+00:00,True,178,0,active,0,0,178,True,True,False,15,,,2020-08-01 02:36:35,2020
153,11,2020-08-01 01:55:31+00:00,True,179,2,active,0,0,179,True,True,False,12,,,2020-08-01 02:36:35,2020
154,9,2020-08-01 00:07:53+00:00,True,180,0,active,0,0,180,True,True,False,10,,,2020-08-01 02:36:35,2020
155,6,2020-08-01 00:10:48+00:00,True,181,1,active,0,0,181,True,True,False,12,,,2020-08-01 02:36:35,2020
156,3,2020-08-01 00:52:34+00:00,True,182,2,active,0,0,182,True,True,True,14,,,2020-08-01 02:36:35,2020
157,11,2020-08-01 02:08:48+00:00,True,183,0,active,0,0,183,True,True,False,8,,,2020-08-01 02:36:35,2020
158,3,2020-08-01 02:32:44+00:00,True,184,0,active,0,0,184,True,True,False,16,,,2020-08-01 02:36:35,2020
159,10,2020-08-01 02:29:38+00:00,True,185,0,active,0,0,185,True,True,False,5,,,2020-08-01 02:36:35,2020
160,9,2020-08-01 02:21:49+00:00,True,186,0,active,0,0,186,True,True,True,6,,,2020-08-01 02:36:35,2020
161,14,2020-08-01 00:12:13+00:00,True,187,0,active,0,0,187,True,True,False,1,,,2020-08-01 02:36:35,2020
162,4,2020-08-01 02:22:44+00:00,True,188,0,active,0,0,188,True,True,False,11,,,2020-08-01 02:36:35,2020
163,1,2020-08-01 01:00:44+00:00,True,189,0,active,0,0,189,True,True,True,22,,,2020-08-01 02:36:35,2020
164,26,2020-08-01 02:35:25+00:00,True,190,3,active,0,0,190,True,True,True,8,,,2020-08-01 02:36:35,2020
165,2,2020-07-31 20:45:59+00:00,True,191,0,active,0,0,191,True,True,False,13,,,2020-08-01 02:36:35,2020
166,10,2020-08-01 02:26:20+00:00,True,192,2,active,0,0,192,True,True,False,7,,,2020-08-01 02:36:35,2020
167,5,2020-08-01 01:48:30+00:00,True,193,0,active,0,0,193,True,True,True,10,,,2020-08-01 02:36:35,2020
168,12,2020-08-01 02:34:00+00:00,True,194,0,active,0,0,194,True,True,False,7,,,2020-08-01 02:36:35,2020
169,19,2020-08-01 02:36:01+00:00,True,195,0,active,0,0,195,True,True,False,4,,,2020-08-01 02:36:35,2020
170,1,2020-08-01 02:03:40+00:00,True,196,1,active,0,0,196,True,True,True,8,,,2020-08-01 02:36:35,2020
171,3,2020-08-01 00:15:01+00:00,True,197,0,active,0,0,197,True,True,False,12,,,2020-08-01 02:36:35,2020
172,9,2020-08-01 00:35:33+00:00,True,199,2,active,0,0,199,True,True,False,4,,,2020-08-01 02:36:35,2020
173,12,2020-08-01 02:34:42+00:00,True,200,0,active,0,0,200,True,True,False,7,,,2020-08-01 02:36:35,2020
174,0,2020-08-01 00:25:07+00:00,True,201,0,active,0,0,201,True,True,False,15,,,2020-08-01 02:36:35,2020
175,1,2020-08-01 00:06:34+00:00,True,202,0,active,0,0,202,True,True,False,14,,,2020-08-01 02:36:35,2020
176,6,2020-07-31 22:34:17+00:00,True,203,0,active,0,0,203,True,True,False,9,,,2020-08-01 02:36:35,2020
177,6,2020-08-01 01:36:29+00:00,True,204,0,active,0,0,204,True,True,False,9,,,2020-08-01 02:36:35,2020
178,7,2020-07-31 17:39:13+00:00,True,205,0,active,0,0,205,True,True,False,8,,,2020-08-01 02:36:35,2020
179,9,2020-08-01 02:05:12+00:00,True,206,0,active,0,0,206,True,True,False,14,,,2020-08-01 02:36:35,2020
180,12,2020-07-31 23:39:16+00:00,True,208,0,active,0,0,208,True,True,True,3,,,2020-08-01 02:36:35,2020
181,9,2020-07-31 23:54:16+00:00,True,209,1,active,0,0,209,True,True,False,5,,,2020-08-01 02:36:35,2020
182,2,2020-07-31 22:27:56+00:00,True,210,0,active,0,0,210,True,True,False,13,,,2020-08-01 02:36:35,2020
183,17,2020-08-01 00:22:59+00:00,True,211,1,active,0,0,211,True,True,False,1,,,2020-08-01 02:36:35,2020
184,23,2020-08-01 02:19:40+00:00,True,212,0,active,0,0,212,True,True,False,10,,,2020-08-01 02:36:35,2020
185,5,2020-08-01 00:39:13+00:00,True,213,0,active,0,0,213,True,True,True,11,,,2020-08-01 02:36:35,2020
186,2,2020-08-01 02:27:01+00:00,True,214,0,active,0,0,214,True,True,False,13,,,2020-08-01 02:36:35,2020
187,8,2020-08-01 02:24:23+00:00,True,215,0,active,0,0,215,True,True,False,7,,,2020-08-01 02:36:35,2020
188,16,2020-07-31 23:43:21+00:00,True,216,0,active,0,0,216,True,True,False,3,,,2020-08-01 02:36:35,2020
189,3,2020-08-01 02:12:19+00:00,True,217,0,active,0,0,217,True,True,False,16,,,2020-08-01 02:36:35,2020
190,14,2020-08-01 02:05:43+00:00,True,218,0,active,0,0,218,True,True,False,1,,,2020-08-01 02:36:35,2020
191,10,2020-08-01 00:17:23+00:00,True,219,1,active,0,0,219,True,True,False,4,,,2020-08-01 02:36:35,2020
192,5,2020-08-01 01:59:05+00:00,True,221,0,active,0,0,221,True,True,False,14,,,2020-08-01 02:36:35,2020
193,2,2020-08-01 01:34:51+00:00,True,222,0,active,0,0,222,True,True,True,12,,,2020-08-01 02:36:35,2020
194,10,2020-08-01 00:20:33+00:00,True,224,2,active,0,0,224,True,True,False,5,,,2020-08-01 02:36:35,2020
195,15,2020-08-01 02:34:21+00:00,True,225,0,active,0,0,225,True,True,False,4,,,2020-08-01 02:36:35,2020
196,0,2020-08-01 02:30:36+00:00,True,226,1,active,0,0,226,True,True,False,14,,,2020-08-01 02:36:35,2020
197,6,2020-08-01 02:16:03+00:00,True,227,0,active,0,0,227,True,True,False,13,,,2020-08-01 02:36:35,2020
198,5,2020-08-01 02:13:26+00:00,True,228,0,active,0,0,228,True,True,False,14,,,2020-08-01 02:36:35,2020
199,3,2020-07-31 23:23:50+00:00,True,232,0,active,0,0,232,True,True,False,8,,,2020-08-01 02:36:35,2020
200,12,2020-08-01 01:19:09+00:00,True,233,2,active,0,0,233,True,True,False,1,,,2020-08-01 02:36:35,2020
201,10,2020-08-01 01:33:25+00:00,True,234,0,active,0,0,234,True,True,False,5,,,2020-08-01 02:36:35,2020
202,10,2020-08-01 02:36:25+00:00,True,235,0,active,0,0,235,True,True,False,5,,,2020-08-01 02:36:35,2020
203,9,2020-08-01 02:23:10+00:00,True,236,0,active,0,0,236,True,True,False,6,,,2020-08-01 02:36:35,2020
204,10,2020-08-01 01:50:32+00:00,True,239,1,active,0,0,239,True,True,False,4,,,2020-08-01 02:36:35,2020
205,12,2020-07-31 21:41:07+00:00,True,255,0,active,0,0,255,True,True,False,3,,,2020-08-01 02:36:35,2020
206,14,2020-08-01 02:20:21+00:00,True,258,0,active,0,0,258,True,True,False,1,,,2020-08-01 02:36:35,2020
207,0,2020-07-31 08:31:40+00:00,True,259,0,active,0,0,259,True,True,False,15,,,2020-08-01 02:36:35,2020
208,0,2020-08-01 02:05:08+00:00,True,260,0,active,0,0,260,True,True,False,15,,,2020-08-01 02:36:35,2020
209,0,2020-07-31 21:22:43+00:00,True,271,0,active,0,0,271,True,True,False,15,,,2020-08-01 02:36:35,2020
210,7,2020-07-31 22:36:37+00:00,True,272,2,active,0,0,272,True,True,False,10,,,2020-08-01 02:36:35,2020
211,30,2020-08-01 02:18:40+00:00,True,273,0,active,0,0,273,True,True,False,10,,,2020-08-01 02:36:35,2020
212,5,2020-08-01 01:51:34+00:00,True,279,0,active,0,0,279,True,True,False,14,,,2020-08-01 02:36:35,2020
213,3,2020-08-01 01:41:44+00:00,True,280,1,active,0,0,280,True,True,False,15,,,2020-08-01 02:36:35,2020
214,8,2020-08-01 01:54:27+00:00,True,282,3,active,0,0,282,True,True,False,4,,,2020-08-01 02:36:35,2020
215,20,2020-08-01 02:26:59+00:00,True,296,1,active,0,0,296,True,True,False,2,,,2020-08-01 02:36:35,2020
216,2,2020-08-01 02:25:54+00:00,True,318,0,active,0,0,318,True,True,False,17,,,2020-08-01 02:36:35,2020
217,6,2020-08-01 00:36:43+00:00,True,319,0,active,0,0,319,True,True,False,19,,,2020-08-01 02:36:35,2020
218,4,2020-08-01 02:20:47+00:00,True,327,0,active,0,0,327,True,True,False,11,,,2020-08-01 02:36:35,2020
219,9,2020-08-01 01:34:13+00:00,True,328,0,active,0,0,328,True,True,False,6,,,2020-08-01 02:36:35,2020
