,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,num_docks_disabled,is_returning,num_docks_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
58,8,67,active,0,67,True,2,2020-08-01 05:08:11+00:00,True,0,True,17,True,,,2020-08-01 05:20:00,2020
59,12,68,active,0,68,True,1,2020-08-01 05:17:00+00:00,True,0,True,6,True,,,2020-08-01 05:20:00,2020
60,19,69,active,0,69,True,0,2020-08-01 05:13:31+00:00,True,0,True,0,True,,,2020-08-01 05:20:00,2020
61,21,70,active,0,70,True,1,2020-08-01 03:52:53+00:00,True,0,True,1,False,,,2020-08-01 05:20:00,2020
62,19,71,active,0,71,True,0,2020-08-01 03:32:55+00:00,True,0,True,4,False,,,2020-08-01 05:20:00,2020
63,1,72,active,0,72,True,0,2020-08-01 04:53:46+00:00,True,0,True,22,False,,,2020-08-01 05:20:00,2020
64,7,73,active,0,73,True,0,2020-08-01 04:36:20+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
65,3,74,active,0,74,True,1,2020-08-01 05:09:10+00:00,True,0,True,15,True,,,2020-08-01 05:20:00,2020
66,0,75,active,0,75,True,0,2020-08-01 04:17:31+00:00,True,0,True,15,False,,,2020-08-01 05:20:00,2020
67,12,76,active,0,76,True,0,2020-08-01 05:18:47+00:00,True,0,True,5,False,,,2020-08-01 05:20:00,2020
68,8,77,active,0,77,True,0,2020-08-01 05:10:46+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
69,15,78,active,0,78,True,2,2020-08-01 04:52:34+00:00,True,0,True,2,False,,,2020-08-01 05:20:00,2020
70,17,79,active,0,79,True,0,2020-08-01 04:58:27+00:00,True,0,True,2,False,,,2020-08-01 05:20:00,2020
71,0,80,active,0,80,True,2,2020-08-01 03:00:45+00:00,True,0,True,33,False,,,2020-08-01 05:20:00,2020
72,0,81,active,0,81,True,2,2020-08-01 04:57:18+00:00,True,0,True,17,False,,,2020-08-01 05:20:00,2020
73,7,82,active,0,82,True,0,2020-08-01 03:48:14+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
74,1,84,active,0,84,True,0,2020-08-01 02:36:01+00:00,True,0,True,14,False,,,2020-08-01 05:20:00,2020
75,0,85,active,0,85,True,0,2020-08-01 00:16:04+00:00,True,0,True,19,False,,,2020-08-01 05:20:00,2020
76,6,86,active,0,86,True,0,2020-08-01 05:08:53+00:00,True,0,True,13,False,,,2020-08-01 05:20:00,2020
77,14,87,active,0,87,True,1,2020-08-01 05:05:34+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
78,19,89,active,0,89,True,0,2020-08-01 02:41:19+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
79,8,90,active,0,90,True,0,2020-08-01 04:37:27+00:00,True,0,True,11,False,,,2020-08-01 05:20:00,2020
80,5,91,active,0,91,True,0,2020-08-01 03:59:17+00:00,True,0,True,14,False,,,2020-08-01 05:20:00,2020
81,12,92,active,0,92,True,0,2020-07-31 23:47:39+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
82,12,93,active,0,93,True,3,2020-08-01 03:49:38+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
83,10,94,active,0,94,True,0,2020-08-01 03:09:16+00:00,True,0,True,1,False,,,2020-08-01 05:20:00,2020
84,2,95,active,0,95,True,1,2020-08-01 04:40:38+00:00,True,0,True,12,False,,,2020-08-01 05:20:00,2020
85,5,96,active,0,96,True,0,2020-08-01 04:39:08+00:00,True,0,True,14,False,,,2020-08-01 05:20:00,2020
86,5,97,active,0,97,True,1,2020-08-01 05:10:09+00:00,True,0,True,13,False,,,2020-08-01 05:20:00,2020
87,9,98,active,0,98,True,1,2020-08-01 04:52:38+00:00,True,0,True,12,False,,,2020-08-01 05:20:00,2020
88,7,99,active,0,99,True,1,2020-08-01 04:11:25+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
89,4,100,active,0,100,True,3,2020-08-01 04:52:42+00:00,True,0,True,18,True,,,2020-08-01 05:20:00,2020
90,6,101,active,0,101,True,0,2020-08-01 02:44:49+00:00,True,0,True,9,False,,,2020-08-01 05:20:00,2020
91,9,102,active,0,102,True,0,2020-08-01 04:26:06+00:00,True,0,True,6,False,,,2020-08-01 05:20:00,2020
92,5,103,active,0,103,True,1,2020-08-01 05:03:51+00:00,True,0,True,9,False,,,2020-08-01 05:20:00,2020
93,18,104,active,0,104,True,0,2020-08-01 04:06:44+00:00,True,0,True,1,False,,,2020-08-01 05:20:00,2020
94,18,105,active,0,105,True,0,2020-08-01 05:07:41+00:00,True,0,True,1,False,,,2020-08-01 05:20:00,2020
95,5,106,active,0,106,True,1,2020-08-01 00:37:19+00:00,True,0,True,9,False,,,2020-08-01 05:20:00,2020
96,0,107,active,0,107,True,0,2020-08-01 04:26:03+00:00,True,0,True,19,False,,,2020-08-01 05:20:00,2020
97,15,108,active,0,108,True,0,2020-08-01 04:51:27+00:00,True,0,True,2,False,,,2020-08-01 05:20:00,2020
98,26,109,active,0,109,True,2,2020-08-01 03:06:08+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
99,8,110,active,0,110,True,1,2020-08-01 04:11:41+00:00,True,0,True,6,False,,,2020-08-01 05:20:00,2020
100,0,111,active,0,111,True,0,2020-08-01 04:30:07+00:00,True,0,True,15,False,,,2020-08-01 05:20:00,2020
101,4,112,active,0,112,True,0,2020-08-01 05:02:46+00:00,True,0,True,11,False,,,2020-08-01 05:20:00,2020
102,14,113,active,0,113,True,1,2020-08-01 05:00:58+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
103,0,114,active,0,114,True,0,2020-08-01 02:18:23+00:00,True,0,True,15,False,,,2020-08-01 05:20:00,2020
104,12,115,active,0,115,True,1,2020-08-01 04:22:00+00:00,True,0,True,6,False,,,2020-08-01 05:20:00,2020
105,18,116,active,0,116,True,0,2020-08-01 04:46:28+00:00,True,0,True,5,False,,,2020-08-01 05:20:00,2020
106,5,117,active,0,117,True,1,2020-08-01 03:25:45+00:00,True,0,True,13,False,,,2020-08-01 05:20:00,2020
107,16,118,active,0,118,True,1,2020-08-01 03:09:32+00:00,True,0,True,2,False,,,2020-08-01 05:20:00,2020
108,13,119,active,0,119,True,2,2020-08-01 05:12:35+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
109,10,120,active,0,120,True,2,2020-08-01 03:20:59+00:00,True,0,True,3,False,,,2020-08-01 05:20:00,2020
110,8,121,active,0,121,True,0,2020-08-01 05:18:53+00:00,True,0,True,9,False,,,2020-08-01 05:20:00,2020
111,14,122,active,0,122,True,0,2020-08-01 01:54:32+00:00,True,0,True,1,False,,,2020-08-01 05:20:00,2020
112,5,124,active,0,124,True,0,2020-08-01 01:51:02+00:00,True,0,True,10,False,,,2020-08-01 05:20:00,2020
113,7,125,active,0,125,True,0,2020-08-01 03:24:11+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
114,10,126,active,0,126,True,0,2020-08-01 05:09:18+00:00,True,0,True,5,False,,,2020-08-01 05:20:00,2020
115,19,128,active,0,128,True,0,2020-08-01 04:57:27+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
116,11,129,active,0,129,True,0,2020-08-01 03:35:40+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
117,13,130,active,0,130,True,0,2020-08-01 01:36:43+00:00,True,0,True,2,False,,,2020-08-01 05:20:00,2020
118,9,131,active,0,131,True,4,2020-08-01 05:03:47+00:00,True,0,True,5,False,,,2020-08-01 05:20:00,2020
119,14,133,active,0,133,True,1,2020-08-01 04:07:48+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
120,3,135,active,0,135,True,0,2020-07-31 23:18:05+00:00,True,0,True,14,False,,,2020-08-01 05:20:00,2020
121,16,136,active,0,136,True,0,2020-08-01 03:59:27+00:00,True,0,True,3,False,,,2020-08-01 05:20:00,2020
122,3,137,active,0,137,True,0,2020-08-01 02:32:22+00:00,True,0,True,12,False,,,2020-08-01 05:20:00,2020
123,11,138,active,0,138,True,0,2020-08-01 05:11:38+00:00,True,0,True,4,False,,,2020-08-01 05:20:00,2020
124,18,139,active,0,139,True,0,2020-08-01 04:54:15+00:00,True,0,True,1,False,,,2020-08-01 05:20:00,2020
125,4,140,active,0,140,True,2,2020-08-01 04:33:52+00:00,True,0,True,11,False,,,2020-08-01 05:20:00,2020
126,1,141,active,0,141,True,0,2020-08-01 03:59:43+00:00,True,0,True,14,False,,,2020-08-01 05:20:00,2020
127,16,142,active,0,142,True,0,2020-08-01 02:16:40+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
128,13,143,active,0,143,True,1,2020-08-01 04:23:25+00:00,True,0,True,9,False,,,2020-08-01 05:20:00,2020
129,1,144,active,0,144,True,0,2020-08-01 01:01:13+00:00,True,0,True,18,False,,,2020-08-01 05:20:00,2020
130,15,145,active,0,145,True,0,2020-08-01 04:31:58+00:00,True,0,True,4,False,,,2020-08-01 05:20:00,2020
131,18,146,active,0,146,True,1,2020-08-01 03:28:28+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
132,5,149,active,0,149,True,0,2020-08-01 04:49:51+00:00,True,0,True,13,True,,,2020-08-01 05:20:00,2020
133,14,150,active,0,150,True,1,2020-08-01 03:28:03+00:00,True,0,True,4,False,,,2020-08-01 05:20:00,2020
134,2,151,active,0,151,True,3,2020-08-01 05:11:57+00:00,True,0,True,14,False,,,2020-08-01 05:20:00,2020
135,10,152,active,0,152,True,0,2020-08-01 03:31:54+00:00,True,0,True,5,True,,,2020-08-01 05:20:00,2020
136,2,156,active,0,156,True,0,2020-08-01 04:07:22+00:00,True,0,True,13,False,,,2020-08-01 05:20:00,2020
137,2,157,active,0,157,True,1,2020-08-01 04:58:00+00:00,True,0,True,12,False,,,2020-08-01 05:20:00,2020
138,6,159,active,0,159,True,1,2020-08-01 02:03:02+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
139,6,160,active,0,160,True,0,2020-08-01 04:46:05+00:00,True,0,True,8,True,,,2020-08-01 05:20:00,2020
140,22,161,active,0,161,True,0,2020-08-01 05:04:42+00:00,True,0,True,1,True,,,2020-08-01 05:20:00,2020
141,5,162,active,0,162,True,0,2020-08-01 00:50:29+00:00,True,0,True,10,False,,,2020-08-01 05:20:00,2020
142,17,163,active,0,163,True,0,2020-08-01 04:44:27+00:00,True,0,True,2,True,,,2020-08-01 05:20:00,2020
143,7,167,active,0,167,True,1,2020-08-01 03:53:09+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
144,6,169,active,0,169,True,0,2020-08-01 04:51:18+00:00,True,0,True,13,False,,,2020-08-01 05:20:00,2020
145,2,170,active,0,170,True,0,2020-08-01 02:30:11+00:00,True,0,True,12,True,,,2020-08-01 05:20:00,2020
146,7,171,active,0,171,True,0,2020-08-01 00:37:20+00:00,True,0,True,16,True,,,2020-08-01 05:20:00,2020
147,8,173,active,0,173,True,2,2020-08-01 02:51:54+00:00,True,0,True,4,True,,,2020-08-01 05:20:00,2020
148,11,174,active,0,174,True,0,2020-08-01 03:35:45+00:00,True,0,True,4,False,,,2020-08-01 05:20:00,2020
149,7,175,active,0,175,True,1,2020-08-01 03:04:02+00:00,True,0,True,9,True,,,2020-08-01 05:20:00,2020
150,10,176,active,0,176,True,0,2020-08-01 05:00:49+00:00,True,0,True,5,False,,,2020-08-01 05:20:00,2020
151,11,177,active,0,177,True,0,2020-08-01 05:09:26+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
152,6,178,active,0,178,True,0,2020-08-01 05:11:13+00:00,True,0,True,13,False,,,2020-08-01 05:20:00,2020
153,17,179,active,0,179,True,2,2020-08-01 05:03:31+00:00,True,0,True,6,False,,,2020-08-01 05:20:00,2020
154,8,180,active,0,180,True,0,2020-08-01 03:49:49+00:00,True,0,True,11,False,,,2020-08-01 05:20:00,2020
155,7,181,active,0,181,True,1,2020-08-01 03:38:10+00:00,True,0,True,11,False,,,2020-08-01 05:20:00,2020
156,1,182,active,0,182,True,2,2020-08-01 04:31:03+00:00,True,0,True,16,True,,,2020-08-01 05:20:00,2020
157,12,183,active,0,183,True,0,2020-08-01 04:55:56+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
158,5,184,active,0,184,True,0,2020-08-01 04:59:53+00:00,True,0,True,14,False,,,2020-08-01 05:20:00,2020
159,15,185,active,0,185,True,0,2020-08-01 05:19:12+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
160,7,186,active,0,186,True,0,2020-08-01 04:44:50+00:00,True,0,True,8,True,,,2020-08-01 05:20:00,2020
161,15,187,active,0,187,True,0,2020-08-01 03:33:57+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
162,6,188,active,0,188,True,0,2020-08-01 04:52:14+00:00,True,0,True,9,False,,,2020-08-01 05:20:00,2020
163,1,189,active,0,189,True,0,2020-08-01 04:43:01+00:00,True,0,True,22,True,,,2020-08-01 05:20:00,2020
164,29,190,active,0,190,True,2,2020-08-01 05:09:34+00:00,True,0,True,6,True,,,2020-08-01 05:20:00,2020
165,3,191,active,0,191,True,0,2020-08-01 05:00:48+00:00,True,0,True,12,False,,,2020-08-01 05:20:00,2020
166,7,192,active,0,192,True,2,2020-08-01 04:17:27+00:00,True,0,True,10,False,,,2020-08-01 05:20:00,2020
167,4,193,active,0,193,True,0,2020-08-01 03:06:45+00:00,True,0,True,11,True,,,2020-08-01 05:20:00,2020
168,13,194,active,0,194,True,0,2020-08-01 03:38:15+00:00,True,0,True,6,False,,,2020-08-01 05:20:00,2020
169,23,195,active,0,195,True,0,2020-08-01 04:28:05+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
170,0,196,active,0,196,True,1,2020-08-01 03:39:16+00:00,True,0,True,9,True,,,2020-08-01 05:20:00,2020
171,4,197,active,0,197,True,0,2020-08-01 05:15:00+00:00,True,0,True,11,False,,,2020-08-01 05:20:00,2020
172,9,199,active,0,199,True,2,2020-08-01 00:35:33+00:00,True,0,True,4,False,,,2020-08-01 05:20:00,2020
173,12,200,active,0,200,True,0,2020-08-01 05:00:48+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
174,0,201,active,0,201,True,0,2020-08-01 00:25:07+00:00,True,0,True,15,False,,,2020-08-01 05:20:00,2020
175,3,202,active,0,202,True,0,2020-08-01 03:08:53+00:00,True,0,True,12,False,,,2020-08-01 05:20:00,2020
176,6,203,active,0,203,True,0,2020-07-31 22:34:17+00:00,True,0,True,9,False,,,2020-08-01 05:20:00,2020
177,7,204,active,0,204,True,0,2020-08-01 02:37:36+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
178,7,205,active,0,205,True,0,2020-07-31 17:39:13+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
179,1,206,active,0,206,True,0,2020-08-01 05:12:45+00:00,True,0,True,22,False,,,2020-08-01 05:20:00,2020
180,10,208,active,0,208,True,0,2020-08-01 03:30:14+00:00,True,0,True,5,True,,,2020-08-01 05:20:00,2020
181,10,209,active,0,209,True,1,2020-08-01 04:39:29+00:00,True,0,True,4,False,,,2020-08-01 05:20:00,2020
182,2,210,active,0,210,True,0,2020-07-31 22:27:56+00:00,True,0,True,13,False,,,2020-08-01 05:20:00,2020
183,17,211,active,0,211,True,1,2020-08-01 00:22:59+00:00,True,0,True,1,False,,,2020-08-01 05:20:00,2020
184,16,212,active,0,212,True,1,2020-08-01 03:24:42+00:00,True,0,True,16,False,,,2020-08-01 05:20:00,2020
185,4,213,active,0,213,True,0,2020-08-01 05:19:24+00:00,True,0,True,12,True,,,2020-08-01 05:20:00,2020
186,3,214,active,0,214,True,0,2020-08-01 04:05:56+00:00,True,0,True,12,False,,,2020-08-01 05:20:00,2020
187,10,215,active,0,215,True,0,2020-08-01 04:27:25+00:00,True,0,True,5,False,,,2020-08-01 05:20:00,2020
188,16,216,active,0,216,True,0,2020-07-31 23:43:21+00:00,True,0,True,3,False,,,2020-08-01 05:20:00,2020
189,11,217,active,0,217,True,0,2020-08-01 04:29:20+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
190,3,218,active,0,218,True,0,2020-08-01 04:56:23+00:00,True,0,True,12,False,,,2020-08-01 05:20:00,2020
191,10,219,active,0,219,True,1,2020-08-01 00:17:23+00:00,True,0,True,4,False,,,2020-08-01 05:20:00,2020
192,5,221,active,0,221,True,0,2020-08-01 03:58:36+00:00,True,0,True,14,False,,,2020-08-01 05:20:00,2020
193,2,222,active,0,222,True,0,2020-08-01 05:16:09+00:00,True,0,True,12,True,,,2020-08-01 05:20:00,2020
194,10,224,active,0,224,True,2,2020-08-01 02:46:05+00:00,True,0,True,5,False,,,2020-08-01 05:20:00,2020
195,16,225,active,0,225,True,0,2020-08-01 05:11:29+00:00,True,0,True,3,False,,,2020-08-01 05:20:00,2020
196,6,226,active,0,226,True,1,2020-08-01 04:59:20+00:00,True,0,True,8,False,,,2020-08-01 05:20:00,2020
197,8,227,active,0,227,True,0,2020-08-01 04:48:42+00:00,True,0,True,11,False,,,2020-08-01 05:20:00,2020
198,4,228,active,0,228,True,0,2020-08-01 03:11:49+00:00,True,0,True,15,False,,,2020-08-01 05:20:00,2020
199,4,232,active,0,232,True,0,2020-08-01 04:14:37+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
200,6,233,active,0,233,True,3,2020-08-01 03:49:16+00:00,True,0,True,6,False,,,2020-08-01 05:20:00,2020
201,11,234,active,0,234,True,0,2020-08-01 02:52:44+00:00,True,0,True,4,False,,,2020-08-01 05:20:00,2020
202,9,235,active,0,235,True,0,2020-08-01 04:04:48+00:00,True,0,True,6,False,,,2020-08-01 05:20:00,2020
203,9,236,active,0,236,True,0,2020-08-01 05:01:20+00:00,True,0,True,6,False,,,2020-08-01 05:20:00,2020
204,10,239,active,0,239,True,1,2020-08-01 01:50:32+00:00,True,0,True,4,False,,,2020-08-01 05:20:00,2020
205,12,255,active,0,255,True,0,2020-07-31 21:41:07+00:00,True,0,True,3,False,,,2020-08-01 05:20:00,2020
206,14,258,active,0,258,True,0,2020-08-01 02:20:21+00:00,True,0,True,1,False,,,2020-08-01 05:20:00,2020
207,0,259,active,0,259,True,0,2020-07-31 08:31:40+00:00,True,0,True,15,False,,,2020-08-01 05:20:00,2020
208,0,260,active,0,260,True,0,2020-08-01 02:05:08+00:00,True,0,True,15,False,,,2020-08-01 05:20:00,2020
209,0,271,active,0,271,True,0,2020-07-31 21:22:43+00:00,True,0,True,15,False,,,2020-08-01 05:20:00,2020
210,7,272,active,0,272,True,2,2020-07-31 22:36:37+00:00,True,0,True,10,False,,,2020-08-01 05:20:00,2020
211,30,273,active,0,273,True,0,2020-08-01 04:42:09+00:00,True,0,True,10,False,,,2020-08-01 05:20:00,2020
212,4,279,active,0,279,True,0,2020-08-01 03:57:17+00:00,True,0,True,15,False,,,2020-08-01 05:20:00,2020
213,2,280,active,0,280,True,1,2020-08-01 05:16:10+00:00,True,0,True,16,False,,,2020-08-01 05:20:00,2020
214,11,282,active,0,282,True,3,2020-08-01 04:27:27+00:00,True,0,True,1,False,,,2020-08-01 05:20:00,2020
215,21,296,active,0,296,True,2,2020-08-01 05:05:30+00:00,True,0,True,0,False,,,2020-08-01 05:20:00,2020
216,0,318,active,0,318,True,0,2020-08-01 05:02:46+00:00,True,0,True,19,False,,,2020-08-01 05:20:00,2020
217,6,319,active,0,319,True,0,2020-08-01 00:36:43+00:00,True,0,True,19,False,,,2020-08-01 05:20:00,2020
218,8,327,active,0,327,True,0,2020-08-01 05:16:39+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
219,8,328,active,0,328,True,0,2020-08-01 03:40:04+00:00,True,0,True,7,False,,,2020-08-01 05:20:00,2020
