,is_renting,num_bikes_disabled,num_docks_disabled,station_id,is_installed,num_bikes_available,legacy_id,last_reported,num_docks_available,is_returning,station_status,num_ebikes_available,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,0,0,3,True,14,3,2020-08-08 17:07:54+00:00,1,True,active,0,False,,,2020-08-08 17:10:30,2020
1,True,0,0,4,True,3,4,2020-08-08 17:09:42+00:00,16,True,active,0,False,,,2020-08-08 17:10:30,2020
2,True,0,0,5,True,5,5,2020-08-08 17:01:58+00:00,10,True,active,0,False,,,2020-08-08 17:10:30,2020
3,True,1,0,6,True,0,6,2020-08-08 16:59:15+00:00,14,True,active,0,False,,,2020-08-08 17:10:30,2020
4,True,0,0,7,True,1,7,2020-08-08 16:51:04+00:00,14,True,active,0,False,,,2020-08-08 17:10:30,2020
5,True,1,0,8,True,4,8,2020-08-08 17:03:43+00:00,14,True,active,0,False,,,2020-08-08 17:10:30,2020
6,True,2,0,9,True,9,9,2020-08-08 17:00:52+00:00,4,True,active,0,False,,,2020-08-08 17:10:30,2020
7,True,1,0,10,True,3,10,2020-08-08 16:42:38+00:00,7,True,active,0,False,,,2020-08-08 17:10:30,2020
8,True,1,0,11,True,11,11,2020-08-08 17:10:11+00:00,3,True,active,0,False,"{'off_dock_count': 2, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'active': True, 'off_dock_capacity': 50, 'valet_revision': 81, 'dock_blocked_count': 0}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-08 17:10:30,2020
9,True,0,0,12,True,5,12,2020-08-08 17:05:22+00:00,13,True,active,0,True,,,2020-08-08 17:10:30,2020
10,True,0,0,13,True,9,13,2020-08-08 16:46:11+00:00,10,True,active,0,False,,,2020-08-08 17:10:30,2020
11,True,0,0,14,True,17,14,2020-08-08 16:53:57+00:00,8,True,active,0,False,,,2020-08-08 17:10:30,2020
12,True,0,0,15,True,10,15,2020-08-08 16:55:47+00:00,5,True,active,0,False,,,2020-08-08 17:10:30,2020
13,True,0,0,16,True,15,16,2020-08-08 17:00:25+00:00,4,True,active,0,True,,,2020-08-08 17:10:30,2020
14,True,1,0,17,True,1,17,2020-08-08 16:45:19+00:00,13,True,active,0,False,,,2020-08-08 17:10:30,2020
15,True,0,0,19,True,8,19,2020-08-08 17:09:08+00:00,7,True,active,0,False,,,2020-08-08 17:10:30,2020
16,True,0,0,20,True,14,20,2020-08-08 17:05:42+00:00,9,True,active,0,True,,,2020-08-08 17:10:30,2020
17,True,1,0,21,True,12,21,2020-08-08 17:02:55+00:00,5,True,active,0,True,,,2020-08-08 17:10:30,2020
18,True,1,0,22,True,24,22,2020-08-08 16:39:29+00:00,22,True,active,0,True,,,2020-08-08 17:10:30,2020
19,True,0,0,23,True,0,23,2020-08-08 16:22:03+00:00,21,True,active,0,False,,,2020-08-08 17:10:30,2020
20,True,0,0,24,True,1,24,2020-08-08 17:08:27+00:00,18,True,active,0,False,,,2020-08-08 17:10:30,2020
21,True,0,0,25,True,3,25,2020-08-08 16:52:02+00:00,12,True,active,0,False,,,2020-08-08 17:10:30,2020
22,True,1,0,26,True,6,26,2020-08-08 16:56:35+00:00,8,True,active,0,False,,,2020-08-08 17:10:30,2020
23,True,0,0,27,True,8,27,2020-08-08 16:52:36+00:00,15,True,active,0,False,,,2020-08-08 17:10:30,2020
24,True,2,0,29,True,0,29,2020-08-08 17:04:35+00:00,13,True,active,0,False,,,2020-08-08 17:10:30,2020
25,True,0,0,30,True,2,30,2020-08-08 17:07:58+00:00,13,True,active,0,False,,,2020-08-08 17:10:30,2020
26,True,0,0,31,True,15,31,2020-08-08 15:46:30+00:00,4,True,active,0,True,,,2020-08-08 17:10:30,2020
27,True,2,0,32,True,11,32,2020-08-08 17:01:04+00:00,2,True,active,0,False,,,2020-08-08 17:10:30,2020
28,True,1,0,33,True,5,33,2020-08-08 16:46:06+00:00,21,True,active,0,False,,,2020-08-08 17:10:30,2020
29,True,0,0,35,True,3,35,2020-08-08 16:52:07+00:00,20,True,active,0,False,,,2020-08-08 17:10:30,2020
30,True,0,0,36,True,25,36,2020-08-08 17:02:34+00:00,8,True,active,0,True,,,2020-08-08 17:10:30,2020
31,True,0,0,37,True,0,37,2020-08-08 15:19:23+00:00,15,True,active,0,True,,,2020-08-08 17:10:30,2020
32,True,0,0,39,True,0,39,2020-08-08 16:36:15+00:00,23,True,active,0,False,,,2020-08-08 17:10:30,2020
33,True,1,0,40,True,3,40,2020-08-08 17:05:37+00:00,15,True,active,0,False,,,2020-08-08 17:10:30,2020
34,True,1,0,41,True,4,41,2020-08-08 17:02:37+00:00,22,True,active,0,True,,,2020-08-08 17:10:30,2020
35,True,1,0,42,True,20,42,2020-08-08 17:09:31+00:00,2,True,active,0,False,,,2020-08-08 17:10:30,2020
36,True,0,0,43,True,4,43,2020-08-08 16:56:55+00:00,11,True,active,0,True,,,2020-08-08 17:10:30,2020
37,True,1,0,44,True,9,44,2020-08-08 17:10:26+00:00,13,True,active,0,False,,,2020-08-08 17:10:30,2020
38,True,1,0,46,True,11,46,2020-08-08 17:08:52+00:00,7,True,active,0,False,,,2020-08-08 17:10:30,2020
39,True,1,0,47,True,3,47,2020-08-08 17:08:22+00:00,15,True,active,0,True,,,2020-08-08 17:10:30,2020
40,True,0,0,48,True,14,48,2020-08-08 16:52:54+00:00,5,True,active,0,False,,,2020-08-08 17:10:30,2020
41,True,0,0,49,True,11,49,2020-08-08 17:05:19+00:00,7,True,active,0,False,,,2020-08-08 17:10:30,2020
42,True,0,0,50,True,15,50,2020-08-08 16:24:56+00:00,0,True,active,0,True,,,2020-08-08 17:10:30,2020
43,True,1,0,51,True,0,51,2020-08-08 17:07:21+00:00,14,True,active,0,False,,,2020-08-08 17:10:30,2020
44,True,0,0,52,True,1,52,2020-08-08 17:06:37+00:00,22,True,active,0,True,,,2020-08-08 17:10:30,2020
45,True,0,0,53,True,0,53,2020-08-08 16:33:34+00:00,19,True,active,0,False,,,2020-08-08 17:10:30,2020
46,True,0,0,54,True,3,54,2020-08-08 17:08:02+00:00,12,True,active,0,False,,,2020-08-08 17:10:30,2020
47,True,0,0,55,True,11,55,2020-08-08 17:09:04+00:00,4,True,active,0,False,,,2020-08-08 17:10:30,2020
48,True,0,0,56,True,5,56,2020-08-08 16:03:05+00:00,13,True,active,0,True,,,2020-08-08 17:10:30,2020
49,True,0,0,57,True,4,57,2020-08-08 16:55:41+00:00,10,True,active,0,True,,,2020-08-08 17:10:30,2020
50,True,0,0,58,True,18,58,2020-08-08 17:06:16+00:00,1,True,active,0,True,,,2020-08-08 17:10:30,2020
51,True,0,0,59,True,9,59,2020-08-08 17:08:38+00:00,10,True,active,0,False,,,2020-08-08 17:10:30,2020
52,True,2,0,60,True,16,60,2020-08-08 17:02:42+00:00,1,True,active,0,False,"{'off_dock_count': 3, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'active': True, 'off_dock_capacity': 40, 'valet_revision': 69, 'dock_blocked_count': 0}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-08 17:10:30,2020
