,is_returning,num_bikes_available,is_installed,is_renting,station_status,num_docks_disabled,num_bikes_disabled,legacy_id,num_docks_available,last_reported,num_ebikes_available,station_id,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
246,True,7,True,True,active,0,0,355,10,2020-07-29 02:18:56+00:00,0,355,False,,,2020-07-29 06:44:15,2020
247,True,12,True,True,active,0,0,356,11,2020-07-29 04:01:36+00:00,0,356,False,,,2020-07-29 06:44:15,2020
248,True,14,True,True,active,0,0,357,1,2020-07-29 01:10:50+00:00,0,357,False,,,2020-07-29 06:44:15,2020
249,True,8,True,True,active,0,0,358,11,2020-07-29 03:34:40+00:00,0,358,False,,,2020-07-29 06:44:15,2020
250,True,5,True,True,active,0,0,359,10,2020-07-29 04:16:18+00:00,0,359,False,,,2020-07-29 06:44:15,2020
251,True,12,True,True,active,0,0,360,3,2020-07-29 03:21:59+00:00,0,360,False,,,2020-07-29 06:44:15,2020
252,True,9,True,True,active,0,0,361,10,2020-07-29 04:41:04+00:00,0,361,False,,,2020-07-29 06:44:15,2020
253,True,11,True,True,active,0,0,362,8,2020-07-29 02:07:35+00:00,0,362,False,,,2020-07-29 06:44:15,2020
254,True,17,True,True,active,0,0,363,2,2020-07-29 03:18:43+00:00,0,363,False,,,2020-07-29 06:44:15,2020
255,True,14,True,True,active,0,0,364,5,2020-07-29 02:42:39+00:00,0,364,False,,,2020-07-29 06:44:15,2020
256,True,0,True,True,active,0,0,365,19,2020-07-29 00:26:53+00:00,0,365,False,,,2020-07-29 06:44:15,2020
257,True,13,True,True,active,0,0,366,2,2020-07-29 04:17:09+00:00,0,366,False,,,2020-07-29 06:44:15,2020
258,True,16,True,True,active,0,1,367,2,2020-07-29 04:59:20+00:00,0,367,False,,,2020-07-29 06:44:15,2020
259,True,0,True,True,active,0,0,368,15,2020-07-28 21:51:34+00:00,0,368,False,,,2020-07-29 06:44:15,2020
260,True,9,True,True,active,0,0,369,6,2020-07-29 05:52:31+00:00,0,369,False,,,2020-07-29 06:44:15,2020
261,True,15,True,True,active,0,0,370,4,2020-07-29 02:13:33+00:00,0,370,False,,,2020-07-29 06:44:15,2020
262,True,11,True,True,active,0,0,371,8,2020-07-29 01:07:33+00:00,0,371,False,,,2020-07-29 06:44:15,2020
263,True,13,True,True,active,0,0,372,6,2020-07-29 04:24:19+00:00,0,372,False,,,2020-07-29 06:44:15,2020
264,True,6,True,True,active,0,0,373,9,2020-07-29 03:18:33+00:00,0,373,False,,,2020-07-29 06:44:15,2020
265,True,4,True,True,active,0,0,374,15,2020-07-29 04:18:37+00:00,0,374,False,,,2020-07-29 06:44:15,2020
266,True,9,True,True,active,0,0,376,6,2020-07-29 03:49:12+00:00,0,376,False,,,2020-07-29 06:44:15,2020
267,True,18,True,True,active,0,0,377,1,2020-07-29 01:03:55+00:00,0,377,False,,,2020-07-29 06:44:15,2020
268,True,7,True,True,active,0,1,378,11,2020-07-29 05:11:05+00:00,0,378,False,,,2020-07-29 06:44:15,2020
269,True,14,True,True,active,0,1,379,0,2020-07-29 03:39:21+00:00,0,379,False,,,2020-07-29 06:44:15,2020
270,True,1,True,True,active,0,0,380,17,2020-07-29 05:57:45+00:00,0,380,False,,,2020-07-29 06:44:15,2020
271,True,16,True,True,active,0,0,381,3,2020-07-29 05:45:00+00:00,0,381,False,,,2020-07-29 06:44:15,2020
272,True,5,True,True,active,0,1,384,13,2020-07-29 05:15:08+00:00,0,384,True,,,2020-07-29 06:44:15,2020
273,True,0,True,True,active,1,0,385,14,2020-07-29 01:06:05+00:00,0,385,False,,,2020-07-29 06:44:15,2020
274,True,15,True,True,active,0,0,386,4,2020-07-29 05:50:49+00:00,0,386,False,,,2020-07-29 06:44:15,2020
275,True,12,True,True,active,0,0,387,3,2020-07-29 02:49:23+00:00,0,387,False,,,2020-07-29 06:44:15,2020
276,True,3,True,True,active,0,0,388,8,2020-07-29 00:51:55+00:00,0,388,False,,,2020-07-29 06:44:15,2020
277,True,13,True,True,active,0,0,389,1,2020-07-29 00:26:34+00:00,0,389,False,,,2020-07-29 06:44:15,2020
278,True,14,True,True,active,0,0,390,1,2020-07-29 00:33:49+00:00,0,390,False,,,2020-07-29 06:44:15,2020
279,True,11,True,True,active,0,1,391,3,2020-07-29 04:50:24+00:00,0,391,False,,,2020-07-29 06:44:15,2020
280,True,10,True,True,active,0,0,392,5,2020-07-29 01:11:21+00:00,0,392,False,,,2020-07-29 06:44:15,2020
281,True,6,True,True,active,0,0,393,9,2020-07-28 16:21:03+00:00,0,393,False,,,2020-07-29 06:44:15,2020
282,True,0,True,True,active,0,0,394,14,2020-07-28 22:22:59+00:00,0,394,False,,,2020-07-29 06:44:15,2020
283,True,6,True,True,active,0,0,395,9,2020-07-29 02:23:05+00:00,0,395,False,,,2020-07-29 06:44:15,2020
284,True,10,True,True,active,0,0,396,5,2020-07-29 01:35:16+00:00,0,396,False,,,2020-07-29 06:44:15,2020
285,True,12,True,True,active,0,0,397,3,2020-07-28 23:25:27+00:00,0,397,False,,,2020-07-29 06:44:15,2020
286,True,4,True,True,active,0,0,398,15,2020-07-29 00:58:11+00:00,0,398,False,,,2020-07-29 06:44:15,2020
287,True,2,True,True,active,0,1,399,12,2020-07-29 05:35:48+00:00,0,399,False,,,2020-07-29 06:44:15,2020
288,True,9,True,True,active,0,0,400,18,2020-07-29 03:49:04+00:00,0,400,False,,,2020-07-29 06:44:15,2020
289,True,14,True,True,active,0,0,401,1,2020-07-29 00:43:59+00:00,0,401,False,,,2020-07-29 06:44:15,2020
290,True,3,True,True,active,0,0,402,12,2020-07-29 03:56:43+00:00,0,402,False,,,2020-07-29 06:44:15,2020
291,True,8,True,True,active,0,1,403,6,2020-07-29 01:45:55+00:00,0,403,False,,,2020-07-29 06:44:15,2020
292,True,2,True,True,active,0,0,404,14,2020-07-29 05:25:51+00:00,0,404,False,,,2020-07-29 06:44:15,2020
293,True,14,True,True,active,0,0,405,5,2020-07-29 00:13:52+00:00,0,405,False,,,2020-07-29 06:44:15,2020
294,True,3,True,True,active,0,1,406,11,2020-07-28 23:54:22+00:00,0,406,False,,,2020-07-29 06:44:15,2020
295,True,4,True,True,active,0,0,407,15,2020-07-28 23:22:06+00:00,0,407,False,,,2020-07-29 06:44:15,2020
296,True,12,True,True,active,0,0,408,3,2020-07-29 03:59:41+00:00,0,408,False,,,2020-07-29 06:44:15,2020
297,True,10,True,True,active,0,0,409,9,2020-07-29 02:04:48+00:00,0,409,False,,,2020-07-29 06:44:15,2020
298,True,19,True,True,active,0,0,410,0,2020-07-29 00:15:43+00:00,0,410,False,,,2020-07-29 06:44:15,2020
299,True,15,True,True,active,0,0,411,0,2020-07-29 01:33:43+00:00,0,411,False,,,2020-07-29 06:44:15,2020
300,True,9,True,True,active,0,0,412,10,2020-07-29 04:14:17+00:00,0,412,False,,,2020-07-29 06:44:15,2020
301,True,19,True,True,active,0,0,413,0,2020-07-29 03:18:03+00:00,0,413,False,,,2020-07-29 06:44:15,2020
302,True,5,True,True,active,0,0,414,18,2020-07-29 00:38:56+00:00,0,414,False,,,2020-07-29 06:44:15,2020
303,True,1,True,True,active,0,0,415,18,2020-07-29 03:23:57+00:00,0,415,False,,,2020-07-29 06:44:15,2020
304,True,7,True,True,active,0,1,416,7,2020-07-29 03:53:29+00:00,0,416,False,,,2020-07-29 06:44:15,2020
305,True,16,True,True,active,0,0,417,3,2020-07-29 04:38:23+00:00,0,417,False,,,2020-07-29 06:44:15,2020
306,True,10,True,True,active,0,0,419,5,2020-07-29 01:25:08+00:00,0,419,False,,,2020-07-29 06:44:15,2020
307,False,0,False,False,out_of_service,0,0,420,0,1970-01-02 00:00:00+00:00,0,420,False,,,2020-07-29 06:44:15,1970
308,True,10,True,True,active,0,0,421,9,2020-07-27 08:58:50+00:00,0,421,False,,,2020-07-29 06:44:15,2020
309,True,14,True,True,active,0,0,422,1,2020-07-28 13:43:38+00:00,0,422,False,,,2020-07-29 06:44:15,2020
310,True,9,True,True,active,0,0,423,10,2020-07-28 12:51:15+00:00,0,423,False,,,2020-07-29 06:44:15,2020
311,True,8,True,True,active,0,0,424,11,2020-07-29 03:04:31+00:00,0,424,False,,,2020-07-29 06:44:15,2020
312,True,5,True,True,active,0,0,425,11,2020-07-29 00:45:33+00:00,0,425,False,,,2020-07-29 06:44:15,2020
313,True,0,True,True,active,0,0,426,27,2020-07-29 04:01:36+00:00,0,426,False,,,2020-07-29 06:44:15,2020
314,True,9,True,True,active,0,0,427,10,2020-07-28 23:47:09+00:00,0,427,False,,,2020-07-29 06:44:15,2020
315,True,8,True,True,active,0,0,428,11,2020-07-29 06:30:36+00:00,0,428,False,,,2020-07-29 06:44:15,2020
316,True,15,True,True,active,0,0,430,4,2020-07-28 13:12:35+00:00,0,430,False,,,2020-07-29 06:44:15,2020
317,True,2,True,True,active,0,0,431,13,2020-07-29 00:43:35+00:00,0,431,False,,,2020-07-29 06:44:15,2020
318,True,6,True,True,active,0,0,432,13,2020-07-28 21:23:40+00:00,0,432,False,,,2020-07-29 06:44:15,2020
319,True,1,True,True,active,0,0,433,18,2020-07-28 08:58:29+00:00,0,433,False,,,2020-07-29 06:44:15,2020
320,True,10,True,True,active,0,0,434,9,2020-07-28 06:15:49+00:00,0,434,False,,,2020-07-29 06:44:15,2020
321,True,11,True,True,active,0,1,435,3,2020-07-28 22:55:47+00:00,0,435,False,,,2020-07-29 06:44:15,2020
322,True,6,True,True,active,0,0,436,9,2020-07-29 02:34:55+00:00,0,436,False,,,2020-07-29 06:44:15,2020
323,True,17,True,True,active,0,0,437,2,2020-07-29 04:59:00+00:00,0,437,False,,,2020-07-29 06:44:15,2020
324,True,8,True,True,active,0,0,440,9,2020-07-29 02:20:57+00:00,0,440,False,,,2020-07-29 06:44:15,2020
325,True,19,True,True,active,0,0,441,0,2020-07-29 02:57:36+00:00,0,441,False,,,2020-07-29 06:44:15,2020
326,True,5,True,True,active,0,0,442,10,2020-07-29 00:44:15+00:00,0,442,False,,,2020-07-29 06:44:15,2020
327,True,7,True,True,active,0,0,443,12,2020-07-29 04:04:00+00:00,0,443,False,,,2020-07-29 06:44:15,2020
328,True,18,True,True,active,0,0,445,1,2020-07-29 04:37:22+00:00,0,445,False,,,2020-07-29 06:44:15,2020
329,True,1,True,True,active,0,1,446,10,2020-07-29 03:43:42+00:00,0,446,False,,,2020-07-29 06:44:15,2020
330,True,2,True,True,active,0,0,447,17,2020-07-28 22:11:44+00:00,0,447,False,,,2020-07-29 06:44:15,2020
331,True,0,True,True,active,0,0,448,11,2020-07-28 08:59:00+00:00,0,448,False,,,2020-07-29 06:44:15,2020
332,True,0,False,True,out_of_service,0,0,449,0,1970-01-02 00:00:00+00:00,0,449,False,,,2020-07-29 06:44:15,1970
333,True,6,True,True,active,0,0,450,9,2020-07-29 01:51:37+00:00,0,450,False,,,2020-07-29 06:44:15,2020
334,True,5,True,True,active,0,0,451,10,2020-07-29 02:20:07+00:00,0,451,False,,,2020-07-29 06:44:15,2020
335,True,10,True,True,active,0,0,452,5,2020-07-29 04:58:10+00:00,0,452,False,,,2020-07-29 06:44:15,2020
336,True,1,True,True,active,0,0,453,14,2020-07-29 03:44:27+00:00,0,453,False,,,2020-07-29 06:44:15,2020
337,True,5,True,True,active,0,0,454,10,2020-07-29 02:46:00+00:00,0,454,False,,,2020-07-29 06:44:15,2020
