,num_bikes_available,num_docks_disabled,is_returning,station_status,num_ebikes_available,eightd_has_available_keys,num_docks_available,station_id,num_bikes_disabled,is_renting,is_installed,last_reported,legacy_id,timestamp_of_data_read_request,year_station_last_reported
53,5,0,True,active,0,False,13,61,1,True,True,2020-08-11 02:37:16+00:00,61,2020-08-11 02:53:35,2020
54,4,0,True,active,0,False,9,63,2,True,True,2020-08-10 22:55:41+00:00,63,2020-08-11 02:53:35,2020
55,3,0,True,active,0,False,16,64,0,True,True,2020-08-11 02:17:45+00:00,64,2020-08-11 02:53:35,2020
56,4,0,True,active,0,False,19,65,0,True,True,2020-08-10 23:13:48+00:00,65,2020-08-11 02:53:35,2020
57,15,0,True,active,0,False,0,66,0,True,True,2020-08-11 02:52:54+00:00,66,2020-08-11 02:53:35,2020
58,4,0,True,active,0,True,23,67,0,True,True,2020-08-11 02:22:18+00:00,67,2020-08-11 02:53:35,2020
59,11,0,True,active,0,True,8,68,0,True,True,2020-08-11 02:52:38+00:00,68,2020-08-11 02:53:35,2020
60,8,0,True,active,0,True,10,69,1,True,True,2020-08-11 02:15:22+00:00,69,2020-08-11 02:53:35,2020
61,21,0,True,active,0,False,2,70,0,True,True,2020-08-11 01:00:24+00:00,70,2020-08-11 02:53:35,2020
62,23,0,True,active,0,False,0,71,0,True,True,2020-08-11 01:41:32+00:00,71,2020-08-11 02:53:35,2020
63,0,0,True,active,0,False,23,72,0,True,True,2020-08-11 00:52:03+00:00,72,2020-08-11 02:53:35,2020
64,0,0,True,active,0,False,15,73,0,True,True,2020-08-11 02:20:43+00:00,73,2020-08-11 02:53:35,2020
65,1,0,True,active,0,True,18,74,0,True,True,2020-08-11 02:38:13+00:00,74,2020-08-11 02:53:35,2020
66,2,0,True,active,0,False,13,75,0,True,True,2020-08-11 02:44:45+00:00,75,2020-08-11 02:53:35,2020
67,5,0,True,active,0,False,12,76,0,True,True,2020-08-11 02:23:55+00:00,76,2020-08-11 02:53:35,2020
68,5,0,True,active,0,False,9,77,1,True,True,2020-08-11 01:56:46+00:00,77,2020-08-11 02:53:35,2020
69,2,0,True,active,0,False,17,78,0,True,True,2020-08-11 02:41:44+00:00,78,2020-08-11 02:53:35,2020
70,15,0,True,active,0,False,1,79,3,True,True,2020-08-11 02:49:12+00:00,79,2020-08-11 02:53:35,2020
71,6,0,True,active,0,False,29,80,0,True,True,2020-08-11 02:35:24+00:00,80,2020-08-11 02:53:35,2020
72,6,0,True,active,0,False,13,81,0,True,True,2020-08-11 02:10:10+00:00,81,2020-08-11 02:53:35,2020
73,1,0,True,active,0,False,14,82,0,True,True,2020-08-11 01:05:23+00:00,82,2020-08-11 02:53:35,2020
74,2,0,True,active,0,False,12,84,1,True,True,2020-08-11 02:39:05+00:00,84,2020-08-11 02:53:35,2020
75,0,0,True,active,0,False,19,85,0,True,True,2020-08-11 02:45:23+00:00,85,2020-08-11 02:53:35,2020
76,6,0,True,active,0,False,13,86,0,True,True,2020-08-11 02:30:25+00:00,86,2020-08-11 02:53:35,2020
77,13,0,True,active,0,False,2,87,0,True,True,2020-08-11 02:50:41+00:00,87,2020-08-11 02:53:35,2020
78,8,0,True,active,0,False,11,89,0,True,True,2020-08-11 02:41:49+00:00,89,2020-08-11 02:53:35,2020
79,18,0,True,active,0,False,0,90,1,True,True,2020-08-11 01:15:28+00:00,90,2020-08-11 02:53:35,2020
80,3,0,True,active,0,False,15,91,1,True,True,2020-08-11 01:55:48+00:00,91,2020-08-11 02:53:35,2020
81,9,0,True,active,0,False,10,92,0,True,True,2020-08-11 00:43:16+00:00,92,2020-08-11 02:53:35,2020
82,12,0,True,active,0,False,2,93,1,True,True,2020-08-11 02:00:31+00:00,93,2020-08-11 02:53:35,2020
83,4,0,True,active,0,False,7,94,0,True,True,2020-08-11 02:24:15+00:00,94,2020-08-11 02:53:35,2020
84,6,0,True,active,0,False,7,95,2,True,True,2020-08-11 02:27:12+00:00,95,2020-08-11 02:53:35,2020
85,18,0,True,active,0,False,1,96,0,True,True,2020-08-11 01:31:26+00:00,96,2020-08-11 02:53:35,2020
86,16,0,True,active,0,False,3,97,0,True,True,2020-08-11 01:44:25+00:00,97,2020-08-11 02:53:35,2020
87,8,0,True,active,0,False,15,98,0,True,True,2020-08-11 02:37:30+00:00,98,2020-08-11 02:53:35,2020
88,8,0,True,active,0,False,7,99,0,True,True,2020-08-11 01:57:00+00:00,99,2020-08-11 02:53:35,2020
89,13,0,True,active,0,True,11,100,1,True,True,2020-08-11 02:20:18+00:00,100,2020-08-11 02:53:35,2020
90,14,0,True,active,0,False,0,101,1,True,True,2020-08-11 00:41:43+00:00,101,2020-08-11 02:53:35,2020
91,2,0,True,active,0,False,13,102,0,True,True,2020-08-11 00:30:14+00:00,102,2020-08-11 02:53:35,2020
92,11,0,True,active,0,False,4,103,0,True,True,2020-08-11 02:03:25+00:00,103,2020-08-11 02:53:35,2020
93,9,0,True,active,0,False,10,104,0,True,True,2020-08-11 02:28:50+00:00,104,2020-08-11 02:53:35,2020
94,10,0,True,active,0,False,7,105,2,True,True,2020-08-11 02:24:51+00:00,105,2020-08-11 02:53:35,2020
95,6,0,True,active,0,False,8,106,1,True,True,2020-08-10 23:29:51+00:00,106,2020-08-11 02:53:35,2020
96,8,0,True,active,0,False,9,107,2,True,True,2020-08-11 02:50:18+00:00,107,2020-08-11 02:53:35,2020
97,5,0,True,active,0,False,12,108,0,True,True,2020-08-11 01:52:03+00:00,108,2020-08-11 02:53:35,2020
98,8,0,True,active,0,False,26,109,1,True,True,2020-08-11 01:24:03+00:00,109,2020-08-11 02:53:35,2020
99,3,0,True,active,0,False,12,110,0,True,True,2020-08-11 01:24:13+00:00,110,2020-08-11 02:53:35,2020
100,7,0,True,active,0,False,8,111,0,True,True,2020-08-11 02:47:00+00:00,111,2020-08-11 02:53:35,2020
101,9,0,True,active,0,False,6,112,0,True,True,2020-08-11 00:23:13+00:00,112,2020-08-11 02:53:35,2020
102,12,0,True,active,0,False,2,113,1,True,True,2020-08-11 02:49:35+00:00,113,2020-08-11 02:53:35,2020
103,3,0,True,active,0,False,11,114,1,True,True,2020-08-11 02:15:25+00:00,114,2020-08-11 02:53:35,2020
104,12,0,True,active,0,False,7,115,0,True,True,2020-08-11 02:16:22+00:00,115,2020-08-11 02:53:35,2020
105,19,0,True,active,0,False,4,116,0,True,True,2020-08-11 01:42:12+00:00,116,2020-08-11 02:53:35,2020
106,12,0,True,active,0,False,7,117,0,True,True,2020-08-11 01:34:16+00:00,117,2020-08-11 02:53:35,2020
107,18,0,True,active,0,False,0,118,1,True,True,2020-08-11 02:22:40+00:00,118,2020-08-11 02:53:35,2020
108,2,0,True,active,0,False,13,119,0,True,True,2020-08-11 02:00:37+00:00,119,2020-08-11 02:53:35,2020
109,9,0,True,active,0,False,1,120,5,True,True,2020-08-11 02:14:14+00:00,120,2020-08-11 02:53:35,2020
110,8,0,True,active,0,False,9,121,0,True,True,2020-08-11 02:28:38+00:00,121,2020-08-11 02:53:35,2020
111,11,0,True,active,0,False,4,122,0,True,True,2020-08-11 01:13:59+00:00,122,2020-08-11 02:53:35,2020
112,11,0,True,active,0,False,4,124,0,True,True,2020-08-11 00:41:14+00:00,124,2020-08-11 02:53:35,2020
113,5,0,True,active,0,False,10,125,0,True,True,2020-08-11 02:02:19+00:00,125,2020-08-11 02:53:35,2020
114,5,0,True,active,0,False,10,126,0,True,True,2020-08-11 00:01:29+00:00,126,2020-08-11 02:53:35,2020
115,12,0,True,active,0,False,7,128,0,True,True,2020-08-10 23:00:26+00:00,128,2020-08-11 02:53:35,2020
116,12,0,True,active,0,False,7,129,0,True,True,2020-08-11 02:38:45+00:00,129,2020-08-11 02:53:35,2020
117,12,0,True,active,0,False,3,130,0,True,True,2020-08-11 02:12:28+00:00,130,2020-08-11 02:53:35,2020
118,18,0,True,active,0,False,0,131,0,True,True,2020-08-11 02:24:42+00:00,131,2020-08-11 02:53:35,2020
119,18,0,True,active,0,False,4,133,1,True,True,2020-08-11 02:10:17+00:00,133,2020-08-11 02:53:35,2020
120,4,0,True,active,0,False,12,135,1,True,True,2020-08-11 00:11:39+00:00,135,2020-08-11 02:53:35,2020
121,6,0,True,active,0,False,12,136,1,True,True,2020-08-11 00:39:52+00:00,136,2020-08-11 02:53:35,2020
122,12,0,True,active,0,False,3,137,0,True,True,2020-08-11 02:03:19+00:00,137,2020-08-11 02:53:35,2020
123,12,0,True,active,0,False,1,138,2,True,True,2020-08-11 00:52:25+00:00,138,2020-08-11 02:53:35,2020
124,5,0,True,active,0,False,13,139,1,True,True,2020-08-11 02:29:20+00:00,139,2020-08-11 02:53:35,2020
125,12,0,True,active,0,False,4,140,1,True,True,2020-08-11 00:22:55+00:00,140,2020-08-11 02:53:35,2020
126,7,0,True,active,0,False,8,141,0,True,True,2020-08-11 02:21:36+00:00,141,2020-08-11 02:53:35,2020
127,17,0,True,active,0,False,6,142,0,True,True,2020-08-11 00:54:24+00:00,142,2020-08-11 02:53:35,2020
128,17,0,True,active,0,False,6,143,0,True,True,2020-08-11 02:30:40+00:00,143,2020-08-11 02:53:35,2020
129,14,0,True,active,0,False,5,144,0,True,True,2020-08-11 00:35:41+00:00,144,2020-08-11 02:53:35,2020
130,17,0,True,active,0,False,2,145,0,True,True,2020-08-11 01:47:51+00:00,145,2020-08-11 02:53:35,2020
131,3,0,True,active,0,False,14,146,2,True,True,2020-08-11 00:54:41+00:00,146,2020-08-11 02:53:35,2020
132,15,0,True,active,0,True,3,149,0,True,True,2020-08-11 02:19:11+00:00,149,2020-08-11 02:53:35,2020
133,11,0,True,active,0,False,7,150,1,True,True,2020-08-11 02:49:16+00:00,150,2020-08-11 02:53:35,2020
134,3,0,True,active,0,False,16,151,0,True,True,2020-08-11 00:26:50+00:00,151,2020-08-11 02:53:35,2020
135,14,0,True,active,0,True,1,152,0,True,True,2020-08-11 00:37:13+00:00,152,2020-08-11 02:53:35,2020
136,2,0,True,active,0,False,13,156,0,True,True,2020-08-11 02:39:52+00:00,156,2020-08-11 02:53:35,2020
137,4,0,True,active,0,False,11,157,0,True,True,2020-08-11 02:39:08+00:00,157,2020-08-11 02:53:35,2020
138,6,0,True,active,0,False,8,159,1,True,True,2020-08-11 01:46:14+00:00,159,2020-08-11 02:53:35,2020
139,4,0,True,active,0,True,10,160,0,True,True,2020-08-11 02:37:54+00:00,160,2020-08-11 02:53:35,2020
140,13,0,True,active,0,True,8,161,2,True,True,2020-08-11 02:28:31+00:00,161,2020-08-11 02:53:35,2020
141,6,0,True,active,0,False,9,162,0,True,True,2020-08-11 00:33:12+00:00,162,2020-08-11 02:53:35,2020
142,10,0,True,active,0,True,9,163,0,True,True,2020-08-11 02:14:44+00:00,163,2020-08-11 02:53:35,2020
143,5,0,True,active,0,False,10,167,0,True,True,2020-08-11 02:53:15+00:00,167,2020-08-11 02:53:35,2020
144,15,0,True,active,0,False,4,169,0,True,True,2020-08-11 00:20:45+00:00,169,2020-08-11 02:53:35,2020
145,3,0,True,active,0,True,11,170,0,True,True,2020-08-11 00:26:00+00:00,170,2020-08-11 02:53:35,2020
146,5,0,True,active,0,True,18,171,0,True,True,2020-08-11 01:27:24+00:00,171,2020-08-11 02:53:35,2020
147,10,0,True,active,0,True,4,173,0,True,True,2020-08-11 00:24:09+00:00,173,2020-08-11 02:53:35,2020
148,6,0,True,active,0,False,9,174,0,True,True,2020-08-11 02:37:46+00:00,174,2020-08-11 02:53:35,2020
149,1,0,True,active,0,True,16,175,0,True,True,2020-08-11 01:38:46+00:00,175,2020-08-11 02:53:35,2020
150,15,0,True,active,0,False,0,176,0,True,True,2020-08-11 02:11:23+00:00,176,2020-08-11 02:53:35,2020
151,1,0,True,active,0,False,18,177,0,True,True,2020-08-11 02:00:35+00:00,177,2020-08-11 02:53:35,2020
152,5,0,True,active,0,False,14,178,0,True,True,2020-08-11 02:29:58+00:00,178,2020-08-11 02:53:35,2020
153,15,0,True,active,0,False,10,179,0,True,True,2020-08-11 02:14:48+00:00,179,2020-08-11 02:53:35,2020
154,15,0,True,active,0,False,4,180,0,True,True,2020-08-11 00:13:05+00:00,180,2020-08-11 02:53:35,2020
155,15,0,True,active,0,False,4,181,0,True,True,2020-08-11 00:24:18+00:00,181,2020-08-11 02:53:35,2020
156,6,0,True,active,0,True,13,182,0,True,True,2020-08-11 00:42:30+00:00,182,2020-08-11 02:53:35,2020
157,1,0,True,active,0,False,18,183,0,True,True,2020-08-11 00:09:31+00:00,183,2020-08-11 02:53:35,2020
158,11,0,True,active,0,False,7,184,1,True,True,2020-08-11 02:15:47+00:00,184,2020-08-11 02:53:35,2020
159,5,0,True,active,0,False,10,185,0,True,True,2020-08-11 02:46:22+00:00,185,2020-08-11 02:53:35,2020
160,13,0,True,active,0,True,0,186,2,True,True,2020-08-11 02:26:12+00:00,186,2020-08-11 02:53:35,2020
161,13,0,True,active,0,False,2,187,0,True,True,2020-08-11 00:24:38+00:00,187,2020-08-11 02:53:35,2020
162,10,0,True,active,0,False,5,188,0,True,True,2020-08-11 02:14:30+00:00,188,2020-08-11 02:53:35,2020
163,9,0,True,active,0,True,13,189,1,True,True,2020-08-11 02:37:21+00:00,189,2020-08-11 02:53:35,2020
164,21,0,True,active,0,True,15,190,1,True,True,2020-08-11 02:44:21+00:00,190,2020-08-11 02:53:35,2020
165,3,0,True,active,0,False,12,191,0,True,True,2020-08-11 02:19:08+00:00,191,2020-08-11 02:53:35,2020
166,8,0,True,active,0,False,11,192,0,True,True,2020-08-11 02:21:50+00:00,192,2020-08-11 02:53:35,2020
167,6,0,True,active,0,True,9,193,0,True,True,2020-08-11 01:49:48+00:00,193,2020-08-11 02:53:35,2020
168,2,0,True,active,0,False,17,194,0,True,True,2020-08-11 02:47:45+00:00,194,2020-08-11 02:53:35,2020
169,15,0,True,active,0,False,8,195,0,True,True,2020-08-11 02:36:26+00:00,195,2020-08-11 02:53:35,2020
170,2,0,True,active,0,True,8,196,0,True,True,2020-08-11 00:01:56+00:00,196,2020-08-11 02:53:35,2020
171,1,0,True,active,0,False,14,197,0,True,True,2020-08-11 00:47:31+00:00,197,2020-08-11 02:53:35,2020
172,2,0,True,active,0,False,13,199,0,True,True,2020-08-11 01:55:51+00:00,199,2020-08-11 02:53:35,2020
173,11,0,True,active,0,False,6,200,2,True,True,2020-08-11 02:41:33+00:00,200,2020-08-11 02:53:35,2020
174,2,0,True,active,0,False,13,201,0,True,True,2020-08-10 18:33:21+00:00,201,2020-08-11 02:53:35,2020
175,4,0,True,active,0,False,11,202,0,True,True,2020-08-11 02:12:05+00:00,202,2020-08-11 02:53:35,2020
176,3,0,True,active,0,False,11,203,1,True,True,2020-08-11 01:16:49+00:00,203,2020-08-11 02:53:35,2020
177,3,0,True,active,0,False,12,204,0,True,True,2020-08-11 01:31:16+00:00,204,2020-08-11 02:53:35,2020
178,4,0,True,active,0,False,11,205,0,True,True,2020-08-11 02:35:08+00:00,205,2020-08-11 02:53:35,2020
179,3,0,True,active,0,True,20,206,0,True,True,2020-08-11 02:43:08+00:00,206,2020-08-11 02:53:35,2020
180,4,0,True,active,0,True,11,208,0,True,True,2020-08-11 01:06:25+00:00,208,2020-08-11 02:53:35,2020
181,8,0,True,active,0,False,7,209,0,True,True,2020-08-10 22:38:44+00:00,209,2020-08-11 02:53:35,2020
182,4,0,True,active,0,False,11,210,0,True,True,2020-08-10 23:11:11+00:00,210,2020-08-11 02:53:35,2020
183,5,0,True,active,0,False,14,211,0,True,True,2020-08-11 00:57:00+00:00,211,2020-08-11 02:53:35,2020
184,29,0,True,active,0,False,4,212,0,True,True,2020-08-11 00:39:40+00:00,212,2020-08-11 02:53:35,2020
185,4,0,True,active,0,True,12,213,0,True,True,2020-08-11 02:18:20+00:00,213,2020-08-11 02:53:35,2020
186,8,0,True,active,0,False,7,214,0,True,True,2020-08-11 00:34:50+00:00,214,2020-08-11 02:53:35,2020
187,8,0,True,active,0,False,7,215,0,True,True,2020-08-11 02:05:49+00:00,215,2020-08-11 02:53:35,2020
188,16,0,True,active,0,False,2,216,1,True,True,2020-08-10 23:27:09+00:00,216,2020-08-11 02:53:35,2020
189,12,0,True,active,0,False,7,217,0,True,True,2020-08-11 01:12:43+00:00,217,2020-08-11 02:53:35,2020
190,2,0,True,active,0,False,12,218,1,True,True,2020-08-11 01:41:01+00:00,218,2020-08-11 02:53:35,2020
191,6,0,True,active,0,False,9,219,0,True,True,2020-08-11 02:31:39+00:00,219,2020-08-11 02:53:35,2020
192,11,0,True,active,0,False,8,221,0,True,True,2020-08-11 01:51:47+00:00,221,2020-08-11 02:53:35,2020
193,7,0,True,active,0,True,7,222,0,True,True,2020-08-11 00:49:02+00:00,222,2020-08-11 02:53:35,2020
194,8,0,True,active,0,False,9,224,0,True,True,2020-08-11 02:24:48+00:00,224,2020-08-11 02:53:35,2020
195,12,0,True,active,0,False,7,225,0,True,True,2020-08-11 02:39:33+00:00,225,2020-08-11 02:53:35,2020
196,4,0,True,active,0,False,11,226,0,True,True,2020-08-11 02:44:28+00:00,226,2020-08-11 02:53:35,2020
197,8,0,True,active,0,False,11,227,0,True,True,2020-08-11 02:39:41+00:00,227,2020-08-11 02:53:35,2020
198,11,0,True,active,0,False,8,228,0,True,True,2020-08-11 01:13:02+00:00,228,2020-08-11 02:53:35,2020
199,8,0,True,active,0,False,3,232,0,True,True,2020-08-11 01:22:39+00:00,232,2020-08-11 02:53:35,2020
200,5,0,True,active,0,False,9,233,1,True,True,2020-08-11 02:42:04+00:00,233,2020-08-11 02:53:35,2020
201,2,0,True,active,0,False,13,234,0,True,True,2020-08-11 01:44:48+00:00,234,2020-08-11 02:53:35,2020
202,5,0,True,active,0,False,10,235,0,True,True,2020-08-10 20:46:12+00:00,235,2020-08-11 02:53:35,2020
203,11,0,True,active,0,False,4,236,0,True,True,2020-08-11 01:08:14+00:00,236,2020-08-11 02:53:35,2020
204,11,0,True,active,0,False,4,239,0,True,True,2020-08-11 01:32:03+00:00,239,2020-08-11 02:53:35,2020
205,11,0,True,active,0,False,4,255,0,True,True,2020-08-11 01:54:59+00:00,255,2020-08-11 02:53:35,2020
206,9,0,True,active,0,False,5,258,1,True,True,2020-08-11 00:02:39+00:00,258,2020-08-11 02:53:35,2020
207,15,0,True,active,0,False,0,259,0,True,True,2020-08-11 01:07:45+00:00,259,2020-08-11 02:53:35,2020
208,15,0,True,active,0,False,0,260,0,True,True,2020-08-11 02:13:44+00:00,260,2020-08-11 02:53:35,2020
209,7,0,True,active,0,False,8,271,0,True,True,2020-08-11 01:38:56+00:00,271,2020-08-11 02:53:35,2020
210,6,0,True,active,0,False,12,272,1,True,True,2020-08-10 23:07:58+00:00,272,2020-08-11 02:53:35,2020
211,21,0,True,active,0,False,14,273,5,True,True,2020-08-11 02:23:22+00:00,273,2020-08-11 02:53:35,2020
212,16,0,True,active,0,False,3,279,0,True,True,2020-08-11 02:02:36+00:00,279,2020-08-11 02:53:35,2020
213,9,0,True,active,0,False,10,280,0,True,True,2020-08-11 00:34:06+00:00,280,2020-08-11 02:53:35,2020
214,13,0,True,active,0,False,0,282,2,True,True,2020-08-11 00:17:01+00:00,282,2020-08-11 02:53:35,2020
215,12,0,True,active,0,False,10,296,1,True,True,2020-08-11 01:12:14+00:00,296,2020-08-11 02:53:35,2020
216,8,0,True,active,0,False,11,318,0,True,True,2020-08-11 02:49:27+00:00,318,2020-08-11 02:53:35,2020
217,5,0,True,active,0,False,20,319,0,True,True,2020-08-10 23:16:00+00:00,319,2020-08-11 02:53:35,2020
218,15,0,True,active,0,False,0,327,0,True,True,2020-08-11 01:53:42+00:00,327,2020-08-11 02:53:35,2020
219,4,0,True,active,0,False,11,328,0,True,True,2020-08-11 01:46:32+00:00,328,2020-08-11 02:53:35,2020
220,5,0,True,active,0,False,10,329,0,True,True,2020-08-11 02:08:33+00:00,329,2020-08-11 02:53:35,2020
221,9,0,True,active,0,False,6,330,0,True,True,2020-08-11 01:55:30+00:00,330,2020-08-11 02:53:35,2020
222,8,0,True,active,0,False,7,331,0,True,True,2020-08-11 02:47:36+00:00,331,2020-08-11 02:53:35,2020
223,14,0,True,active,0,False,0,332,1,True,True,2020-08-11 01:42:39+00:00,332,2020-08-11 02:53:35,2020
224,21,0,True,active,0,False,4,333,0,True,True,2020-08-11 01:46:52+00:00,333,2020-08-11 02:53:35,2020
225,18,0,True,active,0,False,1,334,0,True,True,2020-08-11 02:36:46+00:00,334,2020-08-11 02:53:35,2020
226,16,0,True,active,0,False,3,335,0,True,True,2020-08-11 02:34:56+00:00,335,2020-08-11 02:53:35,2020
227,12,0,True,active,0,False,1,336,2,True,True,2020-08-11 01:17:58+00:00,336,2020-08-11 02:53:35,2020
228,14,0,True,active,0,False,1,337,0,True,True,2020-08-11 01:26:03+00:00,337,2020-08-11 02:53:35,2020
229,3,0,True,active,0,False,12,338,0,True,True,2020-08-11 01:37:14+00:00,338,2020-08-11 02:53:35,2020
230,9,0,True,active,0,False,6,339,0,True,True,2020-08-11 01:31:00+00:00,339,2020-08-11 02:53:35,2020
231,18,0,True,active,0,False,1,340,0,True,True,2020-08-10 11:22:16+00:00,340,2020-08-11 02:53:35,2020
232,6,0,True,active,0,True,9,341,0,True,True,2020-08-11 01:18:14+00:00,341,2020-08-11 02:53:35,2020
