,num_bikes_available,valet,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,12,"{'off_dock_capacity': 0, 'valet_revision': 3, 'off_dock_count': 28, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",2020-08-01 19:40:47+00:00,True,296,0,active,0,0,296,True,True,False,11,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-01 19:48:15,2020
1,2,,2020-08-01 19:22:27+00:00,True,3,0,active,0,0,3,True,True,True,13,,2020-08-01 19:48:15,2020
2,4,,2020-08-01 19:33:24+00:00,True,4,0,active,0,0,4,True,True,False,15,,2020-08-01 19:48:15,2020
3,0,,2020-08-01 19:42:44+00:00,True,5,0,active,0,0,5,True,True,False,15,,2020-08-01 19:48:15,2020
4,2,,2020-08-01 19:44:05+00:00,True,6,0,active,0,0,6,True,True,False,13,,2020-08-01 19:48:15,2020
5,8,,2020-08-01 19:38:18+00:00,True,7,0,active,0,0,7,True,True,False,7,,2020-08-01 19:48:15,2020
6,5,,2020-08-01 19:35:17+00:00,True,8,2,active,0,0,8,True,True,False,12,,2020-08-01 19:48:15,2020
7,5,,2020-08-01 19:39:02+00:00,True,9,0,active,0,0,9,True,True,False,10,,2020-08-01 19:48:15,2020
8,3,,2020-08-01 18:51:52+00:00,True,10,1,active,0,0,10,True,True,False,7,,2020-08-01 19:48:15,2020
9,9,,2020-08-01 19:36:34+00:00,True,11,2,active,0,0,11,True,True,False,4,,2020-08-01 19:48:15,2020
10,0,,2020-08-01 19:31:05+00:00,True,12,2,active,0,0,12,True,True,True,16,,2020-08-01 19:48:15,2020
11,19,,2020-08-01 19:05:51+00:00,True,13,0,active,0,0,13,True,True,False,0,,2020-08-01 19:48:15,2020
12,19,,2020-08-01 19:39:24+00:00,True,14,0,active,0,0,14,True,True,False,6,,2020-08-01 19:48:15,2020
13,3,,2020-08-01 19:25:18+00:00,True,15,1,active,0,0,15,True,True,False,11,,2020-08-01 19:48:15,2020
14,13,,2020-08-01 19:46:49+00:00,True,16,1,active,0,0,16,True,True,True,5,,2020-08-01 19:48:15,2020
15,1,,2020-08-01 19:30:04+00:00,True,17,0,active,0,0,17,True,True,False,14,,2020-08-01 19:48:15,2020
16,0,,2020-08-01 18:40:14+00:00,True,19,0,active,0,0,19,True,True,False,15,,2020-08-01 19:48:15,2020
17,11,,2020-08-01 19:46:59+00:00,True,20,0,active,0,0,20,True,True,True,12,,2020-08-01 19:48:15,2020
18,5,,2020-08-01 19:47:43+00:00,True,21,0,active,0,0,21,True,True,True,13,,2020-08-01 19:48:15,2020
19,14,,2020-08-01 19:44:03+00:00,True,22,2,active,0,0,22,True,True,True,31,,2020-08-01 19:48:15,2020
20,3,,2020-08-01 19:40:28+00:00,True,23,0,active,0,0,23,True,True,True,18,,2020-08-01 19:48:15,2020
21,8,,2020-08-01 19:39:10+00:00,True,24,0,active,0,0,24,True,True,False,11,,2020-08-01 19:48:15,2020
22,5,,2020-08-01 19:24:04+00:00,True,25,1,active,0,0,25,True,True,False,9,,2020-08-01 19:48:15,2020
23,2,,2020-08-01 19:25:18+00:00,True,26,0,active,0,0,26,True,True,False,13,,2020-08-01 19:48:15,2020
24,7,,2020-08-01 19:46:21+00:00,True,27,2,active,0,0,27,True,True,False,14,,2020-08-01 19:48:15,2020
25,7,,2020-08-01 17:57:42+00:00,True,29,0,active,0,0,29,True,True,False,8,,2020-08-01 19:48:15,2020
26,1,,2020-08-01 19:41:48+00:00,True,30,2,active,0,0,30,True,True,False,12,,2020-08-01 19:48:15,2020
27,5,,2020-08-01 19:47:37+00:00,True,31,0,active,0,0,31,True,True,True,14,,2020-08-01 19:48:15,2020
28,2,,2020-08-01 19:46:53+00:00,True,32,3,active,0,0,32,True,True,False,10,,2020-08-01 19:48:15,2020
29,8,,2020-08-01 19:42:43+00:00,True,33,1,active,0,0,33,True,True,False,18,,2020-08-01 19:48:15,2020
30,3,,2020-08-01 19:46:28+00:00,True,35,0,active,0,0,35,True,True,False,20,,2020-08-01 19:48:15,2020
31,16,,2020-08-01 19:39:46+00:00,True,36,0,active,0,0,36,True,True,True,17,,2020-08-01 19:48:15,2020
32,7,,2020-08-01 19:43:48+00:00,True,37,0,active,0,0,37,True,True,True,8,,2020-08-01 19:48:15,2020
33,3,,2020-08-01 19:32:32+00:00,True,39,0,active,0,0,39,True,True,False,20,,2020-08-01 19:48:15,2020
34,1,,2020-08-01 19:46:45+00:00,True,40,1,active,0,0,40,True,True,False,17,,2020-08-01 19:48:15,2020
35,15,,2020-08-01 19:47:22+00:00,True,41,2,active,0,0,41,True,True,True,10,,2020-08-01 19:48:15,2020
36,23,,2020-08-01 19:41:07+00:00,True,42,0,active,0,0,42,True,True,False,0,,2020-08-01 19:48:15,2020
37,0,,2020-08-01 19:44:47+00:00,True,43,4,active,0,0,43,True,True,True,11,,2020-08-01 19:48:15,2020
38,9,,2020-08-01 19:34:41+00:00,True,44,0,active,0,0,44,True,True,False,14,,2020-08-01 19:48:15,2020
39,2,,2020-08-01 19:47:08+00:00,True,46,1,active,0,0,46,True,True,False,16,,2020-08-01 19:48:15,2020
40,6,,2020-08-01 19:44:56+00:00,True,47,0,active,0,0,47,True,True,True,13,,2020-08-01 19:48:15,2020
41,8,,2020-08-01 18:54:05+00:00,True,48,0,active,0,0,48,True,True,False,11,,2020-08-01 19:48:15,2020
