,num_ebikes_available,station_id,num_docks_available,num_bikes_disabled,num_docks_disabled,legacy_id,is_renting,eightd_has_available_keys,station_status,num_bikes_available,is_returning,is_installed,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
102,0,113,1,1,0,113,True,False,active,13,True,True,2020-07-31 23:59:15+00:00,,,2020-08-01 00:23:25,2020
103,0,114,13,0,0,114,True,False,active,2,True,True,2020-08-01 00:18:33+00:00,,,2020-08-01 00:23:25,2020
104,0,115,9,1,0,115,True,False,active,9,True,True,2020-08-01 00:14:57+00:00,,,2020-08-01 00:23:25,2020
105,0,116,16,0,0,116,True,False,active,7,True,True,2020-08-01 00:16:50+00:00,,,2020-08-01 00:23:25,2020
106,0,117,17,1,0,117,True,False,active,1,True,True,2020-08-01 00:00:35+00:00,,,2020-08-01 00:23:25,2020
107,0,118,5,1,0,118,True,False,active,13,True,True,2020-08-01 00:19:38+00:00,,,2020-08-01 00:23:25,2020
108,0,119,13,1,0,119,True,False,active,1,True,True,2020-08-01 00:06:36+00:00,,,2020-08-01 00:23:25,2020
109,0,120,4,2,0,120,True,False,active,9,True,True,2020-08-01 00:19:17+00:00,,,2020-08-01 00:23:25,2020
110,0,121,13,0,0,121,True,False,active,4,True,True,2020-08-01 00:22:24+00:00,,,2020-08-01 00:23:25,2020
111,0,122,0,0,0,122,True,False,active,15,True,True,2020-07-31 23:22:38+00:00,,,2020-08-01 00:23:25,2020
112,0,124,10,0,0,124,True,False,active,5,True,True,2020-07-31 22:31:16+00:00,,,2020-08-01 00:23:25,2020
113,0,125,7,0,0,125,True,False,active,8,True,True,2020-08-01 00:17:19+00:00,,,2020-08-01 00:23:25,2020
114,0,126,3,0,0,126,True,False,active,12,True,True,2020-08-01 00:16:08+00:00,,,2020-08-01 00:23:25,2020
115,0,128,5,0,0,128,True,False,active,14,True,True,2020-07-31 23:45:33+00:00,,,2020-08-01 00:23:25,2020
116,0,129,10,0,0,129,True,False,active,9,True,True,2020-08-01 00:12:21+00:00,,,2020-08-01 00:23:25,2020
117,0,130,3,0,0,130,True,False,active,12,True,True,2020-07-31 22:34:07+00:00,,,2020-08-01 00:23:25,2020
118,0,131,13,4,0,131,True,False,active,1,True,True,2020-07-31 23:56:12+00:00,,,2020-08-01 00:23:25,2020
119,0,133,12,1,0,133,True,False,active,10,True,True,2020-08-01 00:02:24+00:00,,,2020-08-01 00:23:25,2020
120,0,135,14,0,0,135,True,False,active,3,True,True,2020-07-31 23:18:05+00:00,,,2020-08-01 00:23:25,2020
121,0,136,0,0,0,136,True,False,active,19,True,True,2020-07-31 22:55:35+00:00,,,2020-08-01 00:23:25,2020
122,0,137,9,0,0,137,True,False,active,6,True,True,2020-07-31 23:09:02+00:00,,,2020-08-01 00:23:25,2020
123,0,138,5,0,0,138,True,False,active,10,True,True,2020-08-01 00:23:16+00:00,,,2020-08-01 00:23:25,2020
124,0,139,4,0,0,139,True,False,active,15,True,True,2020-08-01 00:11:35+00:00,,,2020-08-01 00:23:25,2020
125,0,140,10,2,0,140,True,False,active,5,True,True,2020-08-01 00:20:13+00:00,,,2020-08-01 00:23:25,2020
126,0,141,15,0,0,141,True,False,active,0,True,True,2020-07-31 23:59:55+00:00,,,2020-08-01 00:23:25,2020
127,0,142,10,0,0,142,True,False,active,13,True,True,2020-07-31 23:50:49+00:00,,,2020-08-01 00:23:25,2020
128,0,143,9,1,0,143,True,False,active,13,True,True,2020-08-01 00:19:48+00:00,,,2020-08-01 00:23:25,2020
129,0,144,18,0,0,144,True,False,active,1,True,True,2020-07-31 23:56:57+00:00,,,2020-08-01 00:23:25,2020
130,0,145,9,0,0,145,True,False,active,10,True,True,2020-08-01 00:19:58+00:00,,,2020-08-01 00:23:25,2020
131,0,146,10,1,0,146,True,False,active,8,True,True,2020-08-01 00:06:51+00:00,,,2020-08-01 00:23:25,2020
132,0,149,15,0,0,149,True,True,active,3,True,True,2020-08-01 00:22:04+00:00,,,2020-08-01 00:23:25,2020
133,0,150,8,1,0,150,True,False,active,10,True,True,2020-07-31 23:59:56+00:00,,,2020-08-01 00:23:25,2020
134,0,151,13,2,0,151,True,False,active,4,True,True,2020-07-31 23:21:53+00:00,,,2020-08-01 00:23:25,2020
135,0,152,14,0,0,152,True,True,active,1,True,True,2020-08-01 00:16:04+00:00,,,2020-08-01 00:23:25,2020
136,0,156,13,0,0,156,True,False,active,2,True,True,2020-07-31 22:29:47+00:00,,,2020-08-01 00:23:25,2020
