,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,107,16,0,0,3,0,True,True,True,2020-03-18 22:22:45+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-18 22:29:54,2020
1,190,4,0,1,32,0,True,True,True,2020-03-18 22:25:13+00:00,False,[{'id': 'd97069dd-201c-40db-a4f0-d88159ac4825'}],2020-03-18 22:29:54,2020
2,3,13,0,0,2,0,True,True,True,2020-03-18 22:24:13+00:00,True,,2020-03-18 22:29:54,2020
3,4,0,0,0,19,0,True,True,True,2020-03-18 21:51:31+00:00,False,,2020-03-18 22:29:54,2020
4,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:29:54,1970
5,6,11,0,0,4,0,True,True,True,2020-03-18 22:24:08+00:00,False,,2020-03-18 22:29:54,2020
6,7,7,0,0,8,0,True,True,True,2020-03-18 19:48:30+00:00,False,,2020-03-18 22:29:54,2020
7,8,13,0,0,5,1,True,True,True,2020-03-18 21:47:32+00:00,False,,2020-03-18 22:29:54,2020
8,9,5,0,0,10,0,True,True,True,2020-03-18 22:19:46+00:00,False,,2020-03-18 22:29:54,2020
9,10,8,0,0,3,0,True,True,True,2020-03-18 22:23:41+00:00,False,,2020-03-18 22:29:54,2020
10,11,0,0,0,15,0,True,True,True,2020-03-18 21:52:49+00:00,False,,2020-03-18 22:29:54,2020
11,12,8,0,0,10,0,True,True,True,2020-03-18 22:12:00+00:00,True,,2020-03-18 22:29:54,2020
12,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:29:54,1970
13,14,17,0,0,8,0,True,True,True,2020-03-18 22:14:46+00:00,False,,2020-03-18 22:29:54,2020
14,15,7,0,2,6,0,True,True,True,2020-03-18 21:47:30+00:00,False,,2020-03-18 22:29:54,2020
15,16,10,0,1,8,0,True,True,True,2020-03-18 22:29:49+00:00,True,,2020-03-18 22:29:54,2020
16,17,7,0,0,8,0,True,True,True,2020-03-18 22:14:44+00:00,False,,2020-03-18 22:29:54,2020
17,19,3,0,1,11,0,True,True,True,2020-03-18 22:14:47+00:00,False,,2020-03-18 22:29:54,2020
18,20,13,0,0,10,0,True,True,True,2020-03-18 22:24:48+00:00,True,,2020-03-18 22:29:54,2020
19,21,6,0,0,12,0,True,True,True,2020-03-18 21:50:22+00:00,True,,2020-03-18 22:29:54,2020
20,22,19,0,1,27,0,True,True,True,2020-03-18 22:14:11+00:00,True,,2020-03-18 22:29:54,2020
21,23,13,0,0,8,0,True,True,True,2020-03-18 21:52:13+00:00,True,,2020-03-18 22:29:54,2020
22,24,14,0,0,5,0,True,True,True,2020-03-18 22:06:01+00:00,False,,2020-03-18 22:29:54,2020
23,25,2,0,0,13,0,True,True,True,2020-03-18 22:11:57+00:00,False,,2020-03-18 22:29:54,2020
24,26,13,0,0,2,0,True,True,True,2020-03-18 22:29:04+00:00,False,,2020-03-18 22:29:54,2020
25,27,5,0,0,18,0,True,True,True,2020-03-18 22:14:02+00:00,False,,2020-03-18 22:29:54,2020
