,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,eightd_active_station_services,num_docks_disabled,is_returning,valet,num_docks_available,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
0,15,296,active,0,296,True,1,2020-08-03 04:19:36+00:00,True,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],0,True,"{'region': 'BOS', 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'active': True, 'valet_revision': 3, 'off_dock_count': 0, 'off_dock_capacity': 0, 'dock_blocked_count': 0}",7,False,2020-08-03 04:59:10,2020
1,9,3,active,0,3,True,1,2020-08-03 03:55:23+00:00,True,,0,True,,5,True,2020-08-03 04:59:10,2020
2,7,4,active,0,4,True,0,2020-08-03 03:35:45+00:00,True,,0,True,,12,False,2020-08-03 04:59:10,2020
3,11,5,active,0,5,True,0,2020-08-03 04:41:07+00:00,True,,0,True,,4,False,2020-08-03 04:59:10,2020
4,2,6,active,0,6,True,0,2020-08-03 03:41:22+00:00,True,,0,True,,13,False,2020-08-03 04:59:10,2020
5,7,7,active,0,7,True,1,2020-08-03 03:52:01+00:00,True,,0,True,,7,False,2020-08-03 04:59:10,2020
6,14,8,active,0,8,True,3,2020-08-03 04:27:32+00:00,True,,0,True,,2,False,2020-08-03 04:59:10,2020
7,10,9,active,0,9,True,0,2020-08-03 03:54:13+00:00,True,,0,True,,5,False,2020-08-03 04:59:10,2020
8,1,10,active,0,10,True,1,2020-08-03 02:59:02+00:00,True,,0,True,,9,False,2020-08-03 04:59:10,2020
9,0,11,active,0,11,True,1,2020-08-03 03:54:06+00:00,True,,0,True,,14,False,2020-08-03 04:59:10,2020
10,10,12,active,0,12,True,0,2020-08-03 04:03:40+00:00,True,,0,True,,8,True,2020-08-03 04:59:10,2020
11,13,13,active,0,13,True,0,2020-08-03 04:09:44+00:00,True,,0,True,,6,False,2020-08-03 04:59:10,2020
12,8,14,active,0,14,True,1,2020-08-03 04:18:43+00:00,True,,0,True,,16,False,2020-08-03 04:59:10,2020
13,7,15,active,0,15,True,0,2020-08-03 01:45:49+00:00,True,,0,True,,8,False,2020-08-03 04:59:10,2020
14,8,16,active,0,16,True,0,2020-08-03 02:03:32+00:00,True,,0,True,,11,True,2020-08-03 04:59:10,2020
15,10,17,active,0,17,True,1,2020-08-03 02:44:01+00:00,True,,0,True,,4,False,2020-08-03 04:59:10,2020
16,4,19,active,0,19,True,0,2020-08-03 01:48:39+00:00,True,,0,True,,11,False,2020-08-03 04:59:10,2020
17,14,20,active,0,20,True,1,2020-08-03 04:35:47+00:00,True,,0,True,,8,True,2020-08-03 04:59:10,2020
18,2,21,active,0,21,True,0,2020-08-03 03:51:34+00:00,True,,0,True,,16,True,2020-08-03 04:59:10,2020
19,14,22,active,0,22,True,0,2020-08-03 04:38:41+00:00,True,,0,True,,33,True,2020-08-03 04:59:10,2020
20,0,23,active,0,23,True,0,2020-08-03 03:20:57+00:00,True,,0,True,,21,True,2020-08-03 04:59:10,2020
21,14,24,active,0,24,True,1,2020-08-03 04:56:43+00:00,True,,0,True,,4,False,2020-08-03 04:59:10,2020
22,7,25,active,0,25,True,2,2020-08-03 01:45:58+00:00,True,,0,True,,6,False,2020-08-03 04:59:10,2020
23,0,26,active,0,26,True,0,2020-08-03 04:44:10+00:00,True,,0,True,,15,False,2020-08-03 04:59:10,2020
24,16,27,active,0,27,True,1,2020-08-03 03:59:47+00:00,True,,0,True,,6,False,2020-08-03 04:59:10,2020
25,6,29,active,0,29,True,0,2020-08-02 20:54:08+00:00,True,,0,True,,9,False,2020-08-03 04:59:10,2020
26,10,30,active,0,30,True,4,2020-08-03 04:54:11+00:00,True,,0,True,,1,False,2020-08-03 04:59:10,2020
27,0,31,active,0,31,True,0,2020-08-02 22:34:48+00:00,True,,0,True,,19,True,2020-08-03 04:59:10,2020
28,8,32,active,0,32,True,4,2020-08-03 04:24:06+00:00,True,,0,True,,3,False,2020-08-03 04:59:10,2020
29,1,33,active,0,33,True,2,2020-08-03 04:23:41+00:00,True,,0,True,,24,False,2020-08-03 04:59:10,2020
30,9,35,active,0,35,True,0,2020-08-03 00:03:51+00:00,True,,0,True,,14,False,2020-08-03 04:59:10,2020
31,15,36,active,0,36,True,0,2020-08-03 02:04:05+00:00,True,,0,True,,18,True,2020-08-03 04:59:10,2020
32,11,37,active,0,37,True,0,2020-08-03 03:38:41+00:00,True,,0,True,,4,True,2020-08-03 04:59:10,2020
33,5,39,active,0,39,True,1,2020-08-03 04:46:59+00:00,True,,0,True,,17,False,2020-08-03 04:59:10,2020
34,16,40,active,0,40,True,1,2020-08-03 04:01:06+00:00,True,,0,True,,2,False,2020-08-03 04:59:10,2020
35,18,41,active,0,41,True,5,2020-08-03 04:55:23+00:00,True,,0,True,,4,True,2020-08-03 04:59:10,2020
36,7,42,active,0,42,True,1,2020-08-03 04:11:32+00:00,True,,0,True,,15,False,2020-08-03 04:59:10,2020
37,1,43,active,0,43,True,0,2020-08-03 02:43:48+00:00,True,,0,True,,14,True,2020-08-03 04:59:10,2020
38,0,44,active,0,44,True,0,2020-08-03 03:31:48+00:00,True,,0,True,,23,False,2020-08-03 04:59:10,2020
39,12,46,active,0,46,True,1,2020-08-03 04:44:36+00:00,True,,0,True,,6,False,2020-08-03 04:59:10,2020
40,14,47,active,0,47,True,0,2020-08-03 03:56:06+00:00,True,,0,True,,5,True,2020-08-03 04:59:10,2020
41,3,48,active,0,48,True,0,2020-08-03 01:28:42+00:00,True,,0,True,,16,False,2020-08-03 04:59:10,2020
42,9,49,active,0,49,True,0,2020-08-03 04:53:05+00:00,True,,0,True,,9,False,2020-08-03 04:59:10,2020
43,1,50,active,0,50,True,0,2020-08-03 02:52:38+00:00,True,,0,True,,14,True,2020-08-03 04:59:10,2020
44,14,51,active,0,51,True,0,2020-08-03 02:28:58+00:00,True,,0,True,,1,False,2020-08-03 04:59:10,2020
45,3,52,active,0,52,True,1,2020-08-03 04:09:06+00:00,True,,0,True,,19,True,2020-08-03 04:59:10,2020
46,9,53,active,0,53,True,1,2020-08-03 04:30:35+00:00,True,,0,True,,9,False,2020-08-03 04:59:10,2020
47,8,54,active,0,54,True,0,2020-08-03 04:41:14+00:00,True,,0,True,,7,False,2020-08-03 04:59:10,2020
48,8,55,active,0,55,True,0,2020-08-03 04:56:08+00:00,True,,0,True,,7,False,2020-08-03 04:59:10,2020
49,17,56,active,0,56,True,0,2020-08-03 04:33:22+00:00,True,,0,True,,1,True,2020-08-03 04:59:10,2020
50,6,57,active,0,57,True,0,2020-08-03 01:35:07+00:00,True,,0,True,,8,True,2020-08-03 04:59:10,2020
51,7,58,active,0,58,True,0,2020-08-03 03:16:18+00:00,True,,0,True,,12,True,2020-08-03 04:59:10,2020
52,11,59,active,0,59,True,0,2020-08-03 04:06:54+00:00,True,,0,True,,8,True,2020-08-03 04:59:10,2020
53,9,60,active,0,60,True,0,2020-08-03 04:39:45+00:00,True,,0,True,,10,False,2020-08-03 04:59:10,2020
54,11,61,active,0,61,True,0,2020-08-03 03:32:24+00:00,True,,0,True,,8,False,2020-08-03 04:59:10,2020
55,1,63,active,0,63,True,0,2020-08-03 00:49:30+00:00,True,,0,True,,14,False,2020-08-03 04:59:10,2020
56,14,64,active,0,64,True,0,2020-08-03 02:52:37+00:00,True,,0,True,,5,False,2020-08-03 04:59:10,2020
57,11,65,active,0,65,True,1,2020-08-03 02:08:09+00:00,True,,0,True,,11,False,2020-08-03 04:59:10,2020
58,13,66,active,0,66,True,1,2020-08-03 04:14:29+00:00,True,,0,True,,1,False,2020-08-03 04:59:10,2020
59,2,67,active,0,67,True,1,2020-08-03 04:19:47+00:00,True,,0,True,,24,False,2020-08-03 04:59:10,2020
60,3,68,active,0,68,True,0,2020-08-03 04:10:17+00:00,True,,0,True,,16,True,2020-08-03 04:59:10,2020
61,6,69,active,0,69,True,0,2020-08-03 04:10:30+00:00,True,,0,True,,13,True,2020-08-03 04:59:10,2020
62,12,70,active,0,70,True,0,2020-08-03 02:59:36+00:00,True,,0,True,,11,False,2020-08-03 04:59:10,2020
63,12,71,active,0,71,True,0,2020-08-03 03:27:15+00:00,True,,0,True,,11,False,2020-08-03 04:59:10,2020
64,3,72,active,0,72,True,0,2020-08-03 00:13:29+00:00,True,,0,True,,20,False,2020-08-03 04:59:10,2020
