,num_bikes_available,last_reported,is_renting,num_docks_available,legacy_id,num_docks_disabled,station_status,eightd_has_available_keys,station_id,num_bikes_disabled,num_ebikes_available,is_returning,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
56,6,2020-07-31 17:54:07+00:00,True,17,65,0,active,False,65,0,0,True,True,,,2020-07-31 18:26:05,2020
57,1,2020-07-31 18:20:20+00:00,True,14,66,0,active,False,66,0,0,True,True,,,2020-07-31 18:26:05,2020
58,3,2020-07-31 18:17:47+00:00,True,23,67,0,active,True,67,1,0,True,True,,,2020-07-31 18:26:05,2020
59,7,2020-07-31 18:25:37+00:00,True,11,68,0,active,True,68,1,0,True,True,,,2020-07-31 18:26:05,2020
60,5,2020-07-31 18:17:33+00:00,True,14,69,0,active,True,69,0,0,True,True,,,2020-07-31 18:26:05,2020
61,20,2020-07-31 18:19:07+00:00,True,3,70,0,active,False,70,0,0,True,True,,,2020-07-31 18:26:05,2020
62,14,2020-07-31 18:25:29+00:00,True,9,71,0,active,False,71,0,0,True,True,,,2020-07-31 18:26:05,2020
63,6,2020-07-31 18:16:13+00:00,True,17,72,0,active,False,72,0,0,True,True,,,2020-07-31 18:26:05,2020
64,12,2020-07-31 18:04:42+00:00,True,2,73,0,active,False,73,1,0,True,True,,,2020-07-31 18:26:05,2020
65,13,2020-07-31 18:25:49+00:00,True,6,74,0,active,True,74,0,0,True,True,,,2020-07-31 18:26:05,2020
66,1,2020-07-31 18:19:40+00:00,True,13,75,0,active,False,75,1,0,True,True,,,2020-07-31 18:26:05,2020
67,3,2020-07-31 18:22:43+00:00,True,14,76,0,active,False,76,0,0,True,True,,,2020-07-31 18:26:05,2020
68,1,2020-07-31 17:30:18+00:00,True,14,77,0,active,False,77,0,0,True,True,,,2020-07-31 18:26:05,2020
69,9,2020-07-31 17:46:10+00:00,True,9,78,0,active,False,78,1,0,True,True,,,2020-07-31 18:26:05,2020
70,1,2020-07-31 18:20:45+00:00,True,18,79,0,active,False,79,0,0,True,True,,,2020-07-31 18:26:05,2020
71,34,2020-07-31 18:22:30+00:00,True,0,80,0,active,False,80,1,0,True,True,,,2020-07-31 18:26:05,2020
72,5,2020-07-31 18:17:37+00:00,True,14,81,0,active,False,81,0,0,True,True,,,2020-07-31 18:26:05,2020
73,1,2020-07-31 17:49:59+00:00,True,14,82,0,active,False,82,0,0,True,True,,,2020-07-31 18:26:05,2020
74,2,2020-07-31 18:05:29+00:00,True,13,84,0,active,False,84,0,0,True,True,,,2020-07-31 18:26:05,2020
75,14,2020-07-31 18:07:05+00:00,True,5,85,0,active,False,85,0,0,True,True,,,2020-07-31 18:26:05,2020
76,6,2020-07-31 18:18:37+00:00,True,13,86,0,active,False,86,0,0,True,True,,,2020-07-31 18:26:05,2020
77,7,2020-07-31 17:49:12+00:00,True,8,87,0,active,False,87,0,0,True,True,,,2020-07-31 18:26:05,2020
78,13,2020-07-31 18:24:28+00:00,True,6,89,0,active,False,89,0,0,True,True,,,2020-07-31 18:26:05,2020
79,1,2020-07-31 18:19:03+00:00,True,18,90,0,active,False,90,0,0,True,True,,,2020-07-31 18:26:05,2020
80,17,2020-07-31 18:14:57+00:00,True,2,91,0,active,False,91,0,0,True,True,,,2020-07-31 18:26:05,2020
81,15,2020-07-31 18:12:10+00:00,True,4,92,0,active,False,92,0,0,True,True,,,2020-07-31 18:26:05,2020
82,11,2020-07-31 18:01:10+00:00,True,2,93,0,active,False,93,2,0,True,True,,,2020-07-31 18:26:05,2020
83,7,2020-07-31 17:58:53+00:00,True,4,94,0,active,False,94,0,0,True,True,,,2020-07-31 18:26:05,2020
84,11,2020-07-31 18:15:06+00:00,True,3,95,0,active,False,95,1,0,True,True,,,2020-07-31 18:26:05,2020
85,2,2020-07-31 18:25:03+00:00,True,17,96,0,active,False,96,0,0,True,True,,,2020-07-31 18:26:05,2020
86,9,2020-07-31 17:47:16+00:00,True,10,97,0,active,False,97,0,0,True,True,,,2020-07-31 18:26:05,2020
87,2,2020-07-31 17:25:41+00:00,True,20,98,0,active,False,98,0,0,True,True,,,2020-07-31 18:26:05,2020
88,10,2020-07-31 16:53:35+00:00,True,5,99,0,active,False,99,0,0,True,True,,,2020-07-31 18:26:05,2020
89,13,2020-07-31 18:15:46+00:00,True,11,100,0,active,True,100,1,0,True,True,,,2020-07-31 18:26:05,2020
90,0,2020-07-31 13:22:41+00:00,True,15,101,0,active,False,101,0,0,True,True,,,2020-07-31 18:26:05,2020
91,0,2020-07-31 17:15:10+00:00,True,15,102,0,active,False,102,0,0,True,True,,,2020-07-31 18:26:05,2020
92,0,2020-07-31 17:31:29+00:00,True,14,103,0,active,False,103,1,0,True,True,,,2020-07-31 18:26:05,2020
93,16,2020-07-31 18:04:35+00:00,True,3,104,0,active,False,104,0,0,True,True,,,2020-07-31 18:26:05,2020
94,0,2020-07-31 18:03:43+00:00,True,19,105,0,active,False,105,0,0,True,True,,,2020-07-31 18:26:05,2020
95,5,2020-07-31 17:50:11+00:00,True,9,106,0,active,False,106,1,0,True,True,,,2020-07-31 18:26:05,2020
96,19,2020-07-31 18:25:17+00:00,True,0,107,0,active,False,107,0,0,True,True,,,2020-07-31 18:26:05,2020
97,12,2020-07-31 17:59:52+00:00,True,5,108,0,active,False,108,0,0,True,True,,,2020-07-31 18:26:05,2020
98,25,2020-07-31 14:08:33+00:00,True,8,109,0,active,False,109,2,0,True,True,,,2020-07-31 18:26:05,2020
99,11,2020-07-31 18:20:22+00:00,True,3,110,0,active,False,110,1,0,True,True,,,2020-07-31 18:26:05,2020
100,4,2020-07-31 17:59:37+00:00,True,11,111,0,active,False,111,0,0,True,True,,,2020-07-31 18:26:05,2020
101,4,2020-07-31 15:49:48+00:00,True,11,112,0,active,False,112,0,0,True,True,,,2020-07-31 18:26:05,2020
102,3,2020-07-31 18:08:23+00:00,True,11,113,0,active,False,113,1,0,True,True,,,2020-07-31 18:26:05,2020
103,5,2020-07-31 18:09:26+00:00,True,10,114,0,active,False,114,0,0,True,True,,,2020-07-31 18:26:05,2020
104,7,2020-07-31 18:10:39+00:00,True,11,115,0,active,False,115,1,0,True,True,,,2020-07-31 18:26:05,2020
105,7,2020-07-31 18:19:17+00:00,True,16,116,0,active,False,116,0,0,True,True,,,2020-07-31 18:26:05,2020
106,16,2020-07-31 18:04:25+00:00,True,2,117,0,active,False,117,1,0,True,True,,,2020-07-31 18:26:05,2020
107,6,2020-07-31 17:50:23+00:00,True,12,118,0,active,False,118,1,0,True,True,,,2020-07-31 18:26:05,2020
108,9,2020-07-31 18:23:51+00:00,True,4,119,0,active,False,119,2,0,True,True,,,2020-07-31 18:26:05,2020
109,5,2020-07-31 18:22:58+00:00,True,9,120,0,active,False,120,1,0,True,True,,,2020-07-31 18:26:05,2020
110,1,2020-07-31 18:20:17+00:00,True,16,121,0,active,False,121,0,0,True,True,,,2020-07-31 18:26:05,2020
111,8,2020-07-31 17:26:27+00:00,True,7,122,0,active,False,122,0,0,True,True,,,2020-07-31 18:26:05,2020
112,5,2020-07-31 18:12:05+00:00,True,10,124,0,active,False,124,0,0,True,True,,,2020-07-31 18:26:05,2020
113,0,2020-07-31 18:02:56+00:00,True,15,125,0,active,False,125,0,0,True,True,,,2020-07-31 18:26:05,2020
114,8,2020-07-31 16:33:45+00:00,True,7,126,0,active,False,126,0,0,True,True,,,2020-07-31 18:26:05,2020
115,10,2020-07-31 17:29:42+00:00,True,8,128,0,active,False,128,1,0,True,True,,,2020-07-31 18:26:05,2020
116,9,2020-07-31 15:43:47+00:00,True,10,129,0,active,False,129,0,0,True,True,,,2020-07-31 18:26:05,2020
117,12,2020-07-31 17:09:30+00:00,True,3,130,0,active,False,130,0,0,True,True,,,2020-07-31 18:26:05,2020
118,2,2020-07-31 18:08:42+00:00,True,13,131,0,active,False,131,3,0,True,True,,,2020-07-31 18:26:05,2020
119,9,2020-07-31 18:19:00+00:00,True,14,133,0,active,False,133,0,0,True,True,,,2020-07-31 18:26:05,2020
120,7,2020-07-31 18:20:52+00:00,True,10,135,0,active,False,135,0,0,True,True,,,2020-07-31 18:26:05,2020
121,13,2020-07-31 17:53:43+00:00,True,6,136,0,active,False,136,0,0,True,True,,,2020-07-31 18:26:05,2020
122,5,2020-07-31 16:48:32+00:00,True,10,137,0,active,False,137,0,0,True,True,,,2020-07-31 18:26:05,2020
123,13,2020-07-31 17:51:57+00:00,True,1,138,0,active,False,138,1,0,True,True,,,2020-07-31 18:26:05,2020
124,6,2020-07-31 18:15:13+00:00,True,13,139,0,active,False,139,0,0,True,True,,,2020-07-31 18:26:05,2020
125,6,2020-07-31 18:04:30+00:00,True,11,140,0,active,False,140,0,0,True,True,,,2020-07-31 18:26:05,2020
126,1,2020-07-31 18:17:47+00:00,True,14,141,0,active,False,141,0,0,True,True,,,2020-07-31 18:26:05,2020
127,16,2020-07-31 18:21:13+00:00,True,6,142,0,active,False,142,1,0,True,True,,,2020-07-31 18:26:05,2020
128,11,2020-07-31 17:47:23+00:00,True,11,143,0,active,False,143,1,0,True,True,,,2020-07-31 18:26:05,2020
129,4,2020-07-31 17:34:13+00:00,True,15,144,0,active,False,144,0,0,True,True,,,2020-07-31 18:26:05,2020
130,6,2020-07-31 15:38:31+00:00,True,13,145,0,active,False,145,0,0,True,True,,,2020-07-31 18:26:05,2020
131,14,2020-07-31 18:23:34+00:00,True,5,146,0,active,False,146,0,0,True,True,,,2020-07-31 18:26:05,2020
132,0,2020-07-31 17:51:00+00:00,True,18,149,0,active,True,149,0,0,True,True,,,2020-07-31 18:26:05,2020
133,14,2020-07-31 18:11:25+00:00,True,4,150,0,active,False,150,1,0,True,True,,,2020-07-31 18:26:05,2020
134,7,2020-07-31 18:22:22+00:00,True,10,151,0,active,False,151,2,0,True,True,,,2020-07-31 18:26:05,2020
135,9,2020-07-31 18:23:48+00:00,True,6,152,0,active,True,152,0,0,True,True,,,2020-07-31 18:26:05,2020
136,2,2020-07-31 16:50:07+00:00,True,13,156,0,active,False,156,0,0,True,True,,,2020-07-31 18:26:05,2020
137,6,2020-07-31 18:04:38+00:00,True,8,157,0,active,False,157,1,0,True,True,,,2020-07-31 18:26:05,2020
138,0,2020-07-31 14:28:50+00:00,True,14,159,0,active,False,159,1,0,True,True,,,2020-07-31 18:26:05,2020
139,12,2020-07-31 17:57:20+00:00,True,2,160,0,active,True,160,0,0,True,True,,,2020-07-31 18:26:05,2020
140,12,2020-07-31 18:21:39+00:00,True,11,161,0,active,True,161,0,0,True,True,,,2020-07-31 18:26:05,2020
141,4,2020-07-31 17:49:50+00:00,True,11,162,0,active,False,162,0,0,True,True,,,2020-07-31 18:26:05,2020
142,8,2020-07-31 17:44:42+00:00,True,11,163,0,active,True,163,0,0,True,True,,,2020-07-31 18:26:05,2020
143,10,2020-07-31 18:23:25+00:00,True,4,167,0,active,False,167,1,0,True,True,,,2020-07-31 18:26:05,2020
144,6,2020-07-31 17:28:21+00:00,True,13,169,0,active,False,169,0,0,True,True,,,2020-07-31 18:26:05,2020
145,4,2020-07-31 16:09:04+00:00,True,10,170,0,active,True,170,0,0,True,True,,,2020-07-31 18:26:05,2020
146,6,2020-07-31 13:05:11+00:00,True,17,171,0,active,True,171,0,0,True,True,,,2020-07-31 18:26:05,2020
147,5,2020-07-31 17:18:09+00:00,True,7,173,0,active,True,173,2,0,True,True,,,2020-07-31 18:26:05,2020
148,12,2020-07-31 17:21:46+00:00,True,3,174,0,active,False,174,0,0,True,True,,,2020-07-31 18:26:05,2020
149,8,2020-07-31 18:24:37+00:00,True,9,175,0,active,True,175,0,0,True,True,,,2020-07-31 18:26:05,2020
150,7,2020-07-31 18:13:19+00:00,True,8,176,0,active,False,176,0,0,True,True,,,2020-07-31 18:26:05,2020
151,13,2020-07-31 18:21:08+00:00,True,6,177,0,active,False,177,0,0,True,True,,,2020-07-31 18:26:05,2020
152,10,2020-07-31 18:15:05+00:00,True,9,178,0,active,False,178,0,0,True,True,,,2020-07-31 18:26:05,2020
153,15,2020-07-31 18:18:32+00:00,True,10,179,0,active,False,179,0,0,True,True,,,2020-07-31 18:26:05,2020
154,12,2020-07-31 18:23:51+00:00,True,7,180,0,active,False,180,0,0,True,True,,,2020-07-31 18:26:05,2020
155,6,2020-07-31 17:21:58+00:00,True,12,181,0,active,False,181,1,0,True,True,,,2020-07-31 18:26:05,2020
156,7,2020-07-31 15:42:27+00:00,True,11,182,0,active,True,182,1,0,True,True,,,2020-07-31 18:26:05,2020
157,4,2020-07-31 16:27:57+00:00,True,15,183,0,active,False,183,0,0,True,True,,,2020-07-31 18:26:05,2020
158,16,2020-07-31 18:11:24+00:00,True,3,184,0,active,False,184,0,0,True,True,,,2020-07-31 18:26:05,2020
159,2,2020-07-31 18:01:02+00:00,True,13,185,0,active,False,185,0,0,True,True,,,2020-07-31 18:26:05,2020
160,5,2020-07-31 18:19:03+00:00,True,10,186,0,active,True,186,0,0,True,True,,,2020-07-31 18:26:05,2020
161,10,2020-07-31 18:07:29+00:00,True,5,187,0,active,False,187,0,0,True,True,,,2020-07-31 18:26:05,2020
162,7,2020-07-31 18:17:44+00:00,True,8,188,0,active,False,188,0,0,True,True,,,2020-07-31 18:26:05,2020
163,13,2020-07-31 18:23:37+00:00,True,10,189,0,active,True,189,0,0,True,True,,,2020-07-31 18:26:05,2020
164,20,2020-07-31 18:10:07+00:00,True,15,190,0,active,True,190,2,0,True,True,,,2020-07-31 18:26:05,2020
165,3,2020-07-31 16:35:29+00:00,True,12,191,0,active,False,191,0,0,True,True,,,2020-07-31 18:26:05,2020
166,12,2020-07-31 18:03:30+00:00,True,5,192,0,active,False,192,2,0,True,True,,,2020-07-31 18:26:05,2020
167,7,2020-07-31 17:48:46+00:00,True,8,193,0,active,True,193,0,0,True,True,,,2020-07-31 18:26:05,2020
168,16,2020-07-31 16:58:09+00:00,True,3,194,0,active,False,194,0,0,True,True,,,2020-07-31 18:26:05,2020
169,12,2020-07-31 17:48:13+00:00,True,11,195,0,active,False,195,0,0,True,True,,,2020-07-31 18:26:05,2020
170,0,2020-07-31 16:24:30+00:00,True,9,196,0,active,True,196,1,0,True,True,,,2020-07-31 18:26:05,2020
171,3,2020-07-31 17:12:42+00:00,True,12,197,0,active,False,197,0,0,True,True,,,2020-07-31 18:26:05,2020
172,7,2020-07-31 13:58:03+00:00,True,8,199,0,active,False,199,0,0,True,True,,,2020-07-31 18:26:05,2020
173,11,2020-07-31 17:23:27+00:00,True,8,200,0,active,False,200,0,0,True,True,,,2020-07-31 18:26:05,2020
174,0,2020-07-31 08:12:47+00:00,True,15,201,0,active,False,201,0,0,True,True,,,2020-07-31 18:26:05,2020
175,3,2020-07-31 17:51:56+00:00,True,12,202,0,active,False,202,0,0,True,True,,,2020-07-31 18:26:05,2020
176,6,2020-07-31 16:43:41+00:00,True,9,203,0,active,False,203,0,0,True,True,,,2020-07-31 18:26:05,2020
177,6,2020-07-31 14:06:39+00:00,True,9,204,0,active,False,204,0,0,True,True,,,2020-07-31 18:26:05,2020
178,7,2020-07-31 17:39:13+00:00,True,8,205,0,active,False,205,0,0,True,True,,,2020-07-31 18:26:05,2020
179,19,2020-07-31 18:23:10+00:00,True,4,206,0,active,False,206,0,0,True,True,,,2020-07-31 18:26:05,2020
180,10,2020-07-31 18:13:09+00:00,True,5,208,0,active,True,208,0,0,True,True,,,2020-07-31 18:26:05,2020
181,10,2020-07-31 18:24:14+00:00,True,4,209,0,active,False,209,1,0,True,True,,,2020-07-31 18:26:05,2020
182,2,2020-07-31 12:46:10+00:00,True,13,210,0,active,False,210,0,0,True,True,,,2020-07-31 18:26:05,2020
183,18,2020-07-31 17:03:01+00:00,True,1,211,0,active,False,211,0,0,True,True,,,2020-07-31 18:26:05,2020
184,13,2020-07-31 18:10:21+00:00,True,20,212,0,active,False,212,0,0,True,True,,,2020-07-31 18:26:05,2020
185,2,2020-07-31 16:18:27+00:00,True,14,213,0,active,True,213,0,0,True,True,,,2020-07-31 18:26:05,2020
186,1,2020-07-31 18:18:07+00:00,True,14,214,0,active,False,214,0,0,True,True,,,2020-07-31 18:26:05,2020
187,14,2020-07-31 18:00:40+00:00,True,1,215,0,active,False,215,0,0,True,True,,,2020-07-31 18:26:05,2020
188,16,2020-07-31 08:26:03+00:00,True,3,216,0,active,False,216,0,0,True,True,,,2020-07-31 18:26:05,2020
189,2,2020-07-31 17:41:54+00:00,True,17,217,0,active,False,217,0,0,True,True,,,2020-07-31 18:26:05,2020
190,13,2020-07-31 18:13:29+00:00,True,2,218,0,active,False,218,0,0,True,True,,,2020-07-31 18:26:05,2020
191,10,2020-07-31 15:00:03+00:00,True,4,219,0,active,False,219,1,0,True,True,,,2020-07-31 18:26:05,2020
192,4,2020-07-31 18:03:17+00:00,True,15,221,0,active,False,221,0,0,True,True,,,2020-07-31 18:26:05,2020
193,3,2020-07-31 16:26:29+00:00,True,11,222,0,active,True,222,0,0,True,True,,,2020-07-31 18:26:05,2020
194,11,2020-07-31 16:00:37+00:00,True,6,224,0,active,False,224,0,0,True,True,,,2020-07-31 18:26:05,2020
195,11,2020-07-31 17:20:09+00:00,True,8,225,0,active,False,225,0,0,True,True,,,2020-07-31 18:26:05,2020
196,7,2020-07-31 18:20:24+00:00,True,6,226,0,active,False,226,2,0,True,True,,,2020-07-31 18:26:05,2020
197,6,2020-07-31 18:22:45+00:00,True,13,227,0,active,False,227,0,0,True,True,,,2020-07-31 18:26:05,2020
198,6,2020-07-31 17:32:25+00:00,True,13,228,0,active,False,228,0,0,True,True,,,2020-07-31 18:26:05,2020
199,4,2020-07-31 08:16:55+00:00,True,7,232,0,active,False,232,0,0,True,True,,,2020-07-31 18:26:05,2020
200,6,2020-07-31 17:33:53+00:00,True,8,233,0,active,False,233,1,0,True,True,,,2020-07-31 18:26:05,2020
201,5,2020-07-31 17:55:07+00:00,True,10,234,0,active,False,234,0,0,True,True,,,2020-07-31 18:26:05,2020
202,8,2020-07-31 18:19:18+00:00,True,7,235,0,active,False,235,0,0,True,True,,,2020-07-31 18:26:05,2020
203,11,2020-07-31 17:15:00+00:00,True,4,236,0,active,False,236,0,0,True,True,,,2020-07-31 18:26:05,2020
204,3,2020-07-31 17:31:23+00:00,True,11,239,0,active,False,239,1,0,True,True,,,2020-07-31 18:26:05,2020
205,12,2020-07-31 18:17:27+00:00,True,3,255,0,active,False,255,0,0,True,True,,,2020-07-31 18:26:05,2020
206,10,2020-07-31 17:55:37+00:00,True,5,258,0,active,False,258,0,0,True,True,,,2020-07-31 18:26:05,2020
207,0,2020-07-31 08:31:40+00:00,True,15,259,0,active,False,259,0,0,True,True,,,2020-07-31 18:26:05,2020
208,5,2020-07-31 18:13:59+00:00,True,10,260,0,active,False,260,0,0,True,True,,,2020-07-31 18:26:05,2020
209,1,2020-07-31 17:16:33+00:00,True,14,271,0,active,False,271,0,0,True,True,,,2020-07-31 18:26:05,2020
210,8,2020-07-31 17:53:17+00:00,True,9,272,0,active,False,272,2,0,True,True,,,2020-07-31 18:26:05,2020
211,25,2020-07-31 18:20:17+00:00,True,15,273,0,active,False,273,0,0,True,True,,,2020-07-31 18:26:05,2020
212,7,2020-07-31 18:14:35+00:00,True,12,279,0,active,False,279,0,0,True,True,,,2020-07-31 18:26:05,2020
213,3,2020-07-31 18:23:07+00:00,True,15,280,0,active,False,280,1,0,True,True,,,2020-07-31 18:26:05,2020
214,6,2020-07-31 18:13:45+00:00,True,7,282,0,active,False,282,2,0,True,True,,,2020-07-31 18:26:05,2020
215,11,2020-07-31 18:16:48+00:00,True,11,296,0,active,False,296,1,0,True,True,,,2020-07-31 18:26:05,2020
216,19,2020-07-31 18:24:00+00:00,True,0,318,0,active,False,318,0,0,True,True,,,2020-07-31 18:26:05,2020
217,5,2020-07-31 17:06:08+00:00,True,20,319,0,active,False,319,0,0,True,True,,,2020-07-31 18:26:05,2020
218,13,2020-07-31 18:18:31+00:00,True,2,327,0,active,False,327,0,0,True,True,,,2020-07-31 18:26:05,2020
219,3,2020-07-31 17:28:12+00:00,True,12,328,0,active,False,328,0,0,True,True,,,2020-07-31 18:26:05,2020
