,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,data_read_timestamp,year_station_last_reported
0,3,0,0,0,15,0,True,True,True,2020-03-13 00:42:53+00:00,True,2020-03-13 00:46:50,2020
1,4,19,0,0,0,0,True,True,True,2020-03-13 00:06:53+00:00,False,2020-03-13 00:46:50,2020
2,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 00:46:50,1970
3,6,2,0,1,12,0,True,True,True,2020-03-13 00:41:28+00:00,False,2020-03-13 00:46:50,2020
4,7,8,0,0,7,0,True,True,True,2020-03-13 00:03:51+00:00,False,2020-03-13 00:46:50,2020
5,8,9,0,0,10,0,True,True,True,2020-03-13 00:28:54+00:00,False,2020-03-13 00:46:50,2020
6,9,5,0,1,9,0,True,True,True,2020-03-13 00:19:48+00:00,False,2020-03-13 00:46:50,2020
7,10,2,0,0,9,0,True,True,True,2020-03-13 00:38:10+00:00,False,2020-03-13 00:46:50,2020
8,11,1,0,0,14,0,True,True,True,2020-03-12 23:29:46+00:00,False,2020-03-13 00:46:50,2020
9,12,7,0,0,11,0,True,True,True,2020-03-13 00:19:03+00:00,True,2020-03-13 00:46:50,2020
10,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 00:46:50,1970
11,14,0,0,0,25,0,True,True,True,2020-03-12 22:28:26+00:00,False,2020-03-13 00:46:50,2020
12,15,14,0,0,1,0,True,True,True,2020-03-13 00:43:56+00:00,False,2020-03-13 00:46:50,2020
13,16,14,0,0,5,0,True,True,True,2020-03-13 00:45:39+00:00,True,2020-03-13 00:46:50,2020
14,17,6,0,0,9,0,True,True,True,2020-03-12 23:27:44+00:00,False,2020-03-13 00:46:50,2020
15,19,8,0,2,5,0,True,True,True,2020-03-13 00:23:16+00:00,False,2020-03-13 00:46:50,2020
16,20,17,0,0,6,0,True,True,True,2020-03-13 00:09:57+00:00,True,2020-03-13 00:46:50,2020
17,21,2,0,1,15,0,True,True,True,2020-03-13 00:45:29+00:00,True,2020-03-13 00:46:50,2020
18,22,39,0,0,8,0,True,True,True,2020-03-12 23:51:38+00:00,True,2020-03-13 00:46:50,2020
19,23,0,0,0,21,0,True,True,True,2020-03-12 23:11:12+00:00,True,2020-03-13 00:46:50,2020
20,24,8,0,0,11,0,True,True,True,2020-03-12 21:29:41+00:00,False,2020-03-13 00:46:50,2020
21,25,6,0,0,9,0,True,True,True,2020-03-13 00:44:50+00:00,False,2020-03-13 00:46:50,2020
22,26,6,0,0,9,0,True,True,True,2020-03-12 23:54:10+00:00,False,2020-03-13 00:46:50,2020
23,27,14,0,0,9,0,True,True,True,2020-03-12 23:52:58+00:00,False,2020-03-13 00:46:50,2020
24,29,4,0,0,11,0,True,True,True,2020-03-12 23:01:40+00:00,False,2020-03-13 00:46:50,2020
25,30,2,0,0,13,0,True,True,True,2020-03-13 00:28:39+00:00,False,2020-03-13 00:46:50,2020
26,31,3,0,1,15,0,True,True,True,2020-03-13 00:19:57+00:00,False,2020-03-13 00:46:50,2020
27,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 00:46:50,1970
28,33,0,0,11,0,16,True,True,True,2020-03-13 00:42:08+00:00,True,2020-03-13 00:46:50,2020
29,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,2020-03-13 00:46:50,2019
30,36,10,0,0,23,0,True,True,True,2020-03-13 00:34:50+00:00,True,2020-03-13 00:46:50,2020
31,37,2,0,1,12,0,True,True,True,2020-03-13 00:03:41+00:00,True,2020-03-13 00:46:50,2020
32,39,9,0,0,14,0,True,True,True,2020-03-13 00:16:58+00:00,False,2020-03-13 00:46:50,2020
33,40,2,0,0,17,0,True,True,True,2020-03-13 00:37:43+00:00,False,2020-03-13 00:46:50,2020
34,41,17,0,1,9,0,True,True,True,2020-03-13 00:38:03+00:00,True,2020-03-13 00:46:50,2020
35,42,20,0,2,1,0,True,True,True,2020-03-12 21:31:02+00:00,False,2020-03-13 00:46:50,2020
36,43,8,0,0,7,0,True,True,True,2020-03-12 23:58:29+00:00,False,2020-03-13 00:46:50,2020
37,44,13,0,1,9,0,True,True,True,2020-03-12 23:36:00+00:00,False,2020-03-13 00:46:50,2020
38,46,9,0,2,8,0,True,True,True,2020-03-13 00:45:41+00:00,False,2020-03-13 00:46:50,2020
39,47,7,0,0,12,0,True,True,True,2020-03-13 00:14:09+00:00,True,2020-03-13 00:46:50,2020
40,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,2020-03-13 00:46:50,2020
41,49,7,0,0,11,0,True,True,True,2020-03-13 00:46:43+00:00,False,2020-03-13 00:46:50,2020
42,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-13 00:46:50,1970
43,51,4,0,1,10,0,True,True,True,2020-03-13 00:02:24+00:00,False,2020-03-13 00:46:50,2020
44,52,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-13 00:46:50,1970
45,53,0,0,0,3,0,False,False,False,2020-03-04 20:56:41+00:00,False,2020-03-13 00:46:50,2020
46,54,5,0,0,10,0,True,True,True,2020-03-13 00:14:17+00:00,False,2020-03-13 00:46:50,2020
47,55,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 00:46:50,1970
48,56,3,0,0,15,0,True,True,True,2020-03-12 22:37:41+00:00,False,2020-03-13 00:46:50,2020
49,57,7,0,0,7,0,True,True,True,2020-03-13 00:40:56+00:00,True,2020-03-13 00:46:50,2020
50,58,5,0,0,14,0,True,True,True,2020-03-13 00:19:08+00:00,True,2020-03-13 00:46:50,2020
51,59,9,0,0,10,0,True,True,True,2020-03-13 00:36:38+00:00,True,2020-03-13 00:46:50,2020
52,60,3,0,1,15,0,True,True,True,2020-03-13 00:44:08+00:00,False,2020-03-13 00:46:50,2020
53,61,0,0,0,3,0,False,False,False,2020-03-04 20:12:26+00:00,False,2020-03-13 00:46:50,2020
54,63,11,0,0,4,0,True,True,True,2020-03-12 23:09:28+00:00,False,2020-03-13 00:46:50,2020
55,64,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 00:46:50,1970
56,65,8,0,1,14,0,True,True,True,2020-03-12 22:38:13+00:00,False,2020-03-13 00:46:50,2020
57,66,10,0,0,5,0,True,True,True,2020-03-13 00:09:29+00:00,False,2020-03-13 00:46:50,2020
58,67,17,0,0,10,0,True,True,True,2020-03-13 00:46:42+00:00,True,2020-03-13 00:46:50,2020
59,68,17,0,1,1,0,True,True,True,2020-03-13 00:28:16+00:00,True,2020-03-13 00:46:50,2020
60,69,1,0,3,15,0,True,True,True,2020-03-12 22:41:37+00:00,True,2020-03-13 00:46:50,2020
61,70,1,0,2,20,0,True,True,True,2020-03-13 00:30:40+00:00,False,2020-03-13 00:46:50,2020
62,71,18,0,0,5,0,True,True,True,2020-03-13 00:10:34+00:00,False,2020-03-13 00:46:50,2020
63,72,6,0,0,17,0,True,True,True,2020-03-13 00:11:38+00:00,False,2020-03-13 00:46:50,2020
64,73,8,0,1,6,0,True,True,True,2020-03-12 23:47:56+00:00,False,2020-03-13 00:46:50,2020
65,74,4,0,2,13,0,True,True,True,2020-03-13 00:18:18+00:00,True,2020-03-13 00:46:50,2020
66,75,13,0,0,2,0,True,True,True,2020-03-13 00:46:07+00:00,False,2020-03-13 00:46:50,2020
67,76,15,0,0,2,0,True,True,True,2020-03-13 00:40:23+00:00,False,2020-03-13 00:46:50,2020
68,77,2,0,0,13,0,True,True,True,2020-03-13 00:33:57+00:00,False,2020-03-13 00:46:50,2020
69,78,13,0,0,6,0,True,True,True,2020-03-12 23:41:04+00:00,False,2020-03-13 00:46:50,2020
70,79,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 00:46:50,1970
71,80,26,0,0,9,0,True,True,True,2020-03-13 00:39:20+00:00,False,2020-03-13 00:46:50,2020
72,81,13,0,0,6,0,True,True,True,2020-03-13 00:18:25+00:00,False,2020-03-13 00:46:50,2020
73,82,15,0,0,0,0,True,True,True,2020-03-13 00:07:58+00:00,False,2020-03-13 00:46:50,2020
74,84,4,0,0,11,0,True,True,True,2020-03-13 00:08:01+00:00,False,2020-03-13 00:46:50,2020
75,85,1,0,0,18,0,True,True,True,2020-03-13 00:22:32+00:00,False,2020-03-13 00:46:50,2020
76,86,11,0,0,8,0,True,True,True,2020-03-13 00:05:45+00:00,False,2020-03-13 00:46:50,2020
77,87,9,0,0,6,0,True,True,True,2020-03-13 00:26:43+00:00,False,2020-03-13 00:46:50,2020
78,89,5,0,0,14,0,True,True,True,2020-03-13 00:37:52+00:00,False,2020-03-13 00:46:50,2020
79,90,18,0,0,1,0,True,True,True,2020-03-12 23:57:21+00:00,False,2020-03-13 00:46:50,2020
80,91,2,0,11,6,0,True,True,True,2020-03-12 23:39:49+00:00,False,2020-03-13 00:46:50,2020
81,92,1,0,0,18,0,True,True,True,2020-03-12 22:18:04+00:00,False,2020-03-13 00:46:50,2020
82,93,13,0,1,1,0,True,True,True,2020-03-12 23:24:57+00:00,False,2020-03-13 00:46:50,2020
83,94,8,0,0,3,0,True,True,True,2020-03-13 00:38:01+00:00,False,2020-03-13 00:46:50,2020
84,95,13,0,0,2,0,True,True,True,2020-03-13 00:40:31+00:00,False,2020-03-13 00:46:50,2020
85,96,7,0,0,12,0,True,True,True,2020-03-13 00:35:10+00:00,False,2020-03-13 00:46:50,2020
86,97,3,0,0,16,0,True,True,True,2020-03-13 00:38:13+00:00,False,2020-03-13 00:46:50,2020
87,98,19,0,0,4,0,True,True,True,2020-03-13 00:07:55+00:00,True,2020-03-13 00:46:50,2020
88,99,8,0,0,7,0,True,True,True,2020-03-12 23:47:11+00:00,False,2020-03-13 00:46:50,2020
89,100,2,0,0,23,0,True,True,True,2020-03-13 00:34:51+00:00,True,2020-03-13 00:46:50,2020
90,101,4,0,0,11,0,True,True,True,2020-03-13 00:42:02+00:00,False,2020-03-13 00:46:50,2020
91,102,14,0,0,1,0,True,True,True,2020-03-13 00:24:51+00:00,False,2020-03-13 00:46:50,2020
92,103,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 00:46:50,1970
93,104,4,0,1,14,0,True,True,True,2020-03-13 00:45:49+00:00,False,2020-03-13 00:46:50,2020
94,105,8,0,0,11,0,True,True,True,2020-03-13 00:42:18+00:00,False,2020-03-13 00:46:50,2020
95,106,0,0,0,3,0,False,False,False,2019-11-19 16:56:13+00:00,False,2020-03-13 00:46:50,2019
96,107,2,0,1,16,0,True,True,True,2020-03-13 00:25:15+00:00,False,2020-03-13 00:46:50,2020
97,108,6,0,0,11,0,True,True,True,2020-03-13 00:04:50+00:00,False,2020-03-13 00:46:50,2020
98,109,31,0,0,4,0,True,True,True,2020-03-12 22:58:32+00:00,False,2020-03-13 00:46:50,2020
99,110,3,0,1,11,0,True,True,True,2020-03-12 23:59:32+00:00,False,2020-03-13 00:46:50,2020
100,111,14,0,0,1,0,True,True,True,2020-03-13 00:26:40+00:00,False,2020-03-13 00:46:50,2020
101,112,7,0,0,8,0,True,True,True,2020-03-12 23:42:59+00:00,False,2020-03-13 00:46:50,2020
102,113,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 00:46:50,1970
103,114,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 00:46:50,1970
104,115,17,0,0,2,0,True,True,True,2020-03-13 00:42:22+00:00,False,2020-03-13 00:46:50,2020
105,116,14,0,0,9,0,True,True,True,2020-03-13 00:37:30+00:00,False,2020-03-13 00:46:50,2020
106,117,10,0,1,8,0,True,True,True,2020-03-12 23:55:30+00:00,False,2020-03-13 00:46:50,2020
107,118,15,0,1,3,0,True,True,True,2020-03-13 00:10:46+00:00,False,2020-03-13 00:46:50,2020
108,119,12,0,1,2,0,True,True,True,2020-03-13 00:23:23+00:00,False,2020-03-13 00:46:50,2020
109,120,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-13 00:46:50,1970
110,121,7,0,0,10,0,True,True,True,2020-03-13 00:07:29+00:00,False,2020-03-13 00:46:50,2020
