,num_bikes_disabled,last_reported,legacy_id,eightd_has_available_keys,is_installed,num_docks_available,num_ebikes_available,num_docks_disabled,is_returning,station_status,station_id,is_renting,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
236,1,2020-08-10 00:00:56+00:00,345,False,True,3,0,0,True,active,345,True,15,2020-08-10 00:09:55,2020
237,0,2020-08-10 00:04:39+00:00,346,False,True,13,0,0,True,active,346,True,2,2020-08-10 00:09:55,2020
238,0,2020-08-09 21:35:14+00:00,347,False,True,2,0,0,True,active,347,True,13,2020-08-10 00:09:55,2020
239,1,2020-08-09 20:38:16+00:00,348,False,True,11,0,0,True,active,348,True,3,2020-08-10 00:09:55,2020
240,0,2020-08-09 17:09:11+00:00,349,True,True,12,0,0,True,active,349,True,5,2020-08-10 00:09:55,2020
241,0,2020-08-09 23:22:53+00:00,350,False,True,7,0,0,True,active,350,True,10,2020-08-10 00:09:55,2020
242,0,2020-08-09 23:57:27+00:00,351,False,True,8,0,0,True,active,351,True,7,2020-08-10 00:09:55,2020
243,0,2020-08-10 00:06:56+00:00,352,False,True,2,0,0,True,active,352,True,13,2020-08-10 00:09:55,2020
244,0,2020-08-09 19:30:47+00:00,353,True,True,8,0,0,True,active,353,True,7,2020-08-10 00:09:55,2020
245,0,2020-08-09 23:36:12+00:00,354,False,True,11,0,0,True,active,354,True,4,2020-08-10 00:09:55,2020
246,0,2020-08-09 22:28:53+00:00,355,False,True,2,0,0,True,active,355,True,15,2020-08-10 00:09:55,2020
247,0,2020-08-10 00:02:17+00:00,356,False,True,19,0,0,True,active,356,True,4,2020-08-10 00:09:55,2020
248,0,2020-08-09 23:38:28+00:00,357,False,True,10,0,0,True,active,357,True,5,2020-08-10 00:09:55,2020
249,0,2020-08-09 23:29:18+00:00,358,False,True,9,0,0,True,active,358,True,10,2020-08-10 00:09:55,2020
250,0,2020-08-10 00:03:58+00:00,359,False,True,13,0,0,True,active,359,True,2,2020-08-10 00:09:55,2020
251,0,2020-08-10 00:01:55+00:00,360,False,True,10,0,0,True,active,360,True,5,2020-08-10 00:09:55,2020
252,0,2020-08-10 00:02:01+00:00,361,False,True,1,0,0,True,active,361,True,18,2020-08-10 00:09:55,2020
253,0,2020-08-09 23:38:30+00:00,362,False,True,12,0,0,True,active,362,True,7,2020-08-10 00:09:55,2020
254,2,2020-08-10 00:01:34+00:00,363,False,True,3,0,0,True,active,363,True,14,2020-08-10 00:09:55,2020
255,0,2020-08-10 00:08:14+00:00,364,False,True,15,0,0,True,active,364,True,4,2020-08-10 00:09:55,2020
256,1,2020-08-09 23:59:14+00:00,365,False,True,12,0,0,True,active,365,True,6,2020-08-10 00:09:55,2020
257,0,2020-08-09 23:40:50+00:00,366,False,True,3,0,0,True,active,366,True,12,2020-08-10 00:09:55,2020
258,0,2020-08-09 23:12:24+00:00,367,False,True,1,0,0,True,active,367,True,18,2020-08-10 00:09:55,2020
259,1,2020-08-09 22:28:53+00:00,368,False,True,7,0,0,True,active,368,True,7,2020-08-10 00:09:55,2020
260,2,2020-08-10 00:00:51+00:00,369,False,True,3,0,0,True,active,369,True,10,2020-08-10 00:09:55,2020
261,0,2020-08-10 00:02:56+00:00,370,False,True,13,0,0,True,active,370,True,6,2020-08-10 00:09:55,2020
262,0,2020-08-09 23:57:09+00:00,371,False,True,5,0,0,True,active,371,True,14,2020-08-10 00:09:55,2020
263,1,2020-08-09 23:44:09+00:00,372,False,True,15,0,0,True,active,372,True,3,2020-08-10 00:09:55,2020
264,0,2020-08-09 21:55:02+00:00,373,False,True,9,0,0,True,active,373,True,6,2020-08-10 00:09:55,2020
265,1,2020-08-10 00:03:57+00:00,374,False,True,16,0,0,True,active,374,True,2,2020-08-10 00:09:55,2020
266,0,2020-08-09 22:50:35+00:00,376,False,True,7,0,0,True,active,376,True,8,2020-08-10 00:09:55,2020
267,1,2020-08-09 23:36:24+00:00,377,False,True,9,0,0,True,active,377,True,9,2020-08-10 00:09:55,2020
268,0,2020-08-09 23:31:37+00:00,378,False,True,9,0,0,True,active,378,True,10,2020-08-10 00:09:55,2020
269,0,2020-08-09 23:44:03+00:00,379,False,True,12,0,0,True,active,379,True,3,2020-08-10 00:09:55,2020
270,0,2020-08-09 23:48:37+00:00,380,False,True,9,0,0,True,active,380,True,9,2020-08-10 00:09:55,2020
271,2,2020-08-09 23:59:06+00:00,381,False,True,2,0,0,True,active,381,True,15,2020-08-10 00:09:55,2020
272,1,2020-08-09 23:41:40+00:00,384,True,True,3,0,0,True,active,384,True,15,2020-08-10 00:09:55,2020
273,1,2020-08-09 22:16:05+00:00,385,False,True,8,0,1,True,active,385,True,5,2020-08-10 00:09:55,2020
274,0,2020-08-10 00:06:47+00:00,386,False,True,16,0,0,True,active,386,True,3,2020-08-10 00:09:55,2020
275,1,2020-08-09 23:44:37+00:00,387,False,True,1,0,0,True,active,387,True,13,2020-08-10 00:09:55,2020
276,0,2020-08-10 00:00:47+00:00,388,False,True,2,0,0,True,active,388,True,9,2020-08-10 00:09:55,2020
277,0,2020-08-09 23:11:05+00:00,389,False,True,1,0,0,True,active,389,True,13,2020-08-10 00:09:55,2020
278,0,2020-08-09 21:29:00+00:00,390,False,True,2,0,0,True,active,390,True,13,2020-08-10 00:09:55,2020
279,0,2020-08-09 23:51:24+00:00,391,False,True,3,0,0,True,active,391,True,12,2020-08-10 00:09:55,2020
280,0,2020-08-09 23:37:26+00:00,392,False,True,8,0,0,True,active,392,True,7,2020-08-10 00:09:55,2020
281,1,2020-08-09 23:17:12+00:00,393,False,True,8,0,0,True,active,393,True,6,2020-08-10 00:09:55,2020
282,0,2020-08-09 22:23:59+00:00,394,False,True,13,0,0,True,active,394,True,1,2020-08-10 00:09:55,2020
283,0,2020-08-09 23:11:57+00:00,395,False,True,5,0,0,True,active,395,True,10,2020-08-10 00:09:55,2020
284,0,2020-08-09 21:37:08+00:00,396,False,True,3,0,0,True,active,396,True,12,2020-08-10 00:09:55,2020
285,0,2020-08-09 15:06:31+00:00,397,False,True,6,0,0,True,active,397,True,9,2020-08-10 00:09:55,2020
286,0,2020-08-10 00:03:49+00:00,398,False,True,3,0,0,True,active,398,True,16,2020-08-10 00:09:55,2020
287,0,2020-08-09 22:44:57+00:00,399,False,True,13,0,0,True,active,399,True,2,2020-08-10 00:09:55,2020
288,0,2020-08-09 23:47:56+00:00,400,False,True,15,0,0,True,active,400,True,12,2020-08-10 00:09:55,2020
289,0,2020-08-10 00:07:31+00:00,401,False,True,6,0,0,True,active,401,True,9,2020-08-10 00:09:55,2020
290,0,2020-08-09 23:17:16+00:00,402,False,True,10,0,0,True,active,402,True,5,2020-08-10 00:09:55,2020
291,1,2020-08-09 23:56:32+00:00,403,False,True,10,0,0,True,active,403,True,4,2020-08-10 00:09:55,2020
292,1,2020-08-10 00:00:49+00:00,404,False,True,5,0,0,True,active,404,True,10,2020-08-10 00:09:55,2020
293,0,2020-08-09 23:53:39+00:00,405,False,True,11,0,0,True,active,405,True,8,2020-08-10 00:09:55,2020
294,0,2020-08-10 00:01:12+00:00,406,False,True,2,0,0,True,active,406,True,17,2020-08-10 00:09:55,2020
295,0,2020-08-09 21:55:45+00:00,407,False,True,19,0,0,True,active,407,True,0,2020-08-10 00:09:55,2020
296,0,2020-08-09 22:36:03+00:00,408,False,True,8,0,0,True,active,408,True,7,2020-08-10 00:09:55,2020
297,0,2020-08-09 23:54:31+00:00,409,False,True,4,0,0,True,active,409,True,15,2020-08-10 00:09:55,2020
298,0,2020-08-09 18:15:05+00:00,410,False,True,9,0,0,True,active,410,True,10,2020-08-10 00:09:55,2020
299,0,2020-08-09 18:36:18+00:00,411,False,True,10,0,0,True,active,411,True,5,2020-08-10 00:09:55,2020
300,0,2020-08-09 23:48:14+00:00,412,False,True,1,0,0,True,active,412,True,18,2020-08-10 00:09:55,2020
301,0,2020-08-09 23:59:42+00:00,413,False,True,1,0,0,True,active,413,True,18,2020-08-10 00:09:55,2020
302,0,2020-08-09 23:39:11+00:00,414,False,True,22,0,0,True,active,414,True,1,2020-08-10 00:09:55,2020
303,1,2020-08-09 23:56:18+00:00,415,False,True,1,0,0,True,active,415,True,17,2020-08-10 00:09:55,2020
304,1,2020-08-10 00:01:37+00:00,416,False,True,13,0,0,True,active,416,True,1,2020-08-10 00:09:55,2020
305,0,2020-08-09 23:41:27+00:00,417,False,True,17,0,0,True,active,417,True,2,2020-08-10 00:09:55,2020
306,0,2020-08-09 23:39:54+00:00,419,False,True,2,0,0,True,active,419,True,13,2020-08-10 00:09:55,2020
307,0,1970-01-02 00:00:00+00:00,420,False,False,0,0,0,False,out_of_service,420,False,0,2020-08-10 00:09:55,1970
308,1,2020-08-09 19:04:14+00:00,421,False,True,2,0,0,True,active,421,True,16,2020-08-10 00:09:55,2020
309,0,2020-08-09 15:43:21+00:00,422,False,True,0,0,0,True,active,422,True,15,2020-08-10 00:09:55,2020
310,0,2020-08-09 22:43:47+00:00,423,False,True,18,0,0,True,active,423,True,1,2020-08-10 00:09:55,2020
311,0,2020-08-09 17:27:05+00:00,424,False,True,10,0,0,True,active,424,True,9,2020-08-10 00:09:55,2020
312,0,2020-08-09 23:35:56+00:00,425,False,True,7,0,0,True,active,425,True,9,2020-08-10 00:09:55,2020
313,0,2020-08-10 00:09:49+00:00,426,False,True,13,0,0,True,active,426,True,14,2020-08-10 00:09:55,2020
314,0,2020-08-09 18:38:07+00:00,427,False,True,16,0,0,True,active,427,True,3,2020-08-10 00:09:55,2020
315,0,2020-08-09 22:59:52+00:00,428,False,True,0,0,0,True,active,428,True,19,2020-08-10 00:09:55,2020
316,0,2020-08-09 09:01:21+00:00,430,False,True,4,0,0,True,active,430,True,15,2020-08-10 00:09:55,2020
317,0,2020-08-09 16:27:50+00:00,431,False,True,14,0,0,True,active,431,True,1,2020-08-10 00:09:55,2020
318,0,2020-08-09 11:29:53+00:00,432,False,True,10,0,0,True,active,432,True,9,2020-08-10 00:09:55,2020
319,1,2020-08-10 00:00:51+00:00,433,False,True,17,0,0,True,active,433,True,1,2020-08-10 00:09:55,2020
320,0,2020-08-09 23:08:44+00:00,434,False,True,19,0,0,True,active,434,True,0,2020-08-10 00:09:55,2020
321,0,2020-08-09 22:04:28+00:00,435,False,True,7,0,0,True,active,435,True,8,2020-08-10 00:09:55,2020
322,0,2020-08-09 23:29:20+00:00,436,False,True,15,0,0,True,active,436,True,0,2020-08-10 00:09:55,2020
323,0,2020-08-10 00:09:28+00:00,437,False,True,8,0,0,True,active,437,True,11,2020-08-10 00:09:55,2020
324,0,2020-08-09 23:56:59+00:00,440,False,True,15,0,0,True,active,440,True,2,2020-08-10 00:09:55,2020
325,0,2020-08-09 23:33:14+00:00,441,False,True,11,0,0,True,active,441,True,8,2020-08-10 00:09:55,2020
326,0,2020-08-09 22:05:31+00:00,442,False,True,3,0,0,True,active,442,True,12,2020-08-10 00:09:55,2020
327,0,2020-08-09 23:19:53+00:00,443,False,True,17,0,0,True,active,443,True,2,2020-08-10 00:09:55,2020
328,0,2020-08-10 00:06:55+00:00,445,False,True,12,0,0,True,active,445,True,7,2020-08-10 00:09:55,2020
329,0,2020-08-10 00:06:24+00:00,446,False,True,9,0,0,True,active,446,True,3,2020-08-10 00:09:55,2020
330,0,2020-08-09 09:00:50+00:00,447,False,True,19,0,0,True,active,447,True,0,2020-08-10 00:09:55,2020
331,0,2020-08-09 23:08:55+00:00,448,False,True,9,0,0,True,active,448,True,2,2020-08-10 00:09:55,2020
332,0,1970-01-02 00:00:00+00:00,449,False,False,0,0,0,True,out_of_service,449,True,0,2020-08-10 00:09:55,1970
333,0,2020-08-09 23:56:40+00:00,450,False,True,15,0,0,True,active,450,True,0,2020-08-10 00:09:55,2020
334,0,2020-08-09 23:40:28+00:00,451,False,True,14,0,0,True,active,451,True,1,2020-08-10 00:09:55,2020
335,1,2020-08-09 23:50:59+00:00,452,False,True,3,0,0,True,active,452,True,11,2020-08-10 00:09:55,2020
336,0,2020-08-09 23:12:56+00:00,453,False,True,5,0,0,True,active,453,True,10,2020-08-10 00:09:55,2020
337,1,2020-08-10 00:08:12+00:00,454,False,True,6,0,0,True,active,454,True,8,2020-08-10 00:09:55,2020
338,1,2020-08-09 22:52:27+00:00,455,False,True,8,0,0,True,active,455,True,3,2020-08-10 00:09:55,2020
339,0,2020-08-10 00:05:20+00:00,456,False,True,10,0,0,True,active,456,True,9,2020-08-10 00:09:55,2020
340,0,2020-08-09 23:48:25+00:00,457,False,True,9,0,0,True,active,457,True,2,2020-08-10 00:09:55,2020
341,0,2020-08-09 23:59:51+00:00,458,False,True,9,0,0,True,active,458,True,2,2020-08-10 00:09:55,2020
