,num_docks_available,is_returning,is_renting,last_reported,eightd_has_available_keys,num_docks_disabled,legacy_id,num_bikes_available,num_ebikes_available,is_installed,station_status,station_id,num_bikes_disabled,timestamp_of_data_read_request,year_station_last_reported
31,10,True,True,2020-08-13 00:31:59+00:00,True,0,37,5,0,True,active,37,0,2020-08-13 00:42:20,2020
32,14,True,True,2020-08-13 00:40:02+00:00,False,0,39,9,0,True,active,39,0,2020-08-13 00:42:20,2020
33,10,True,True,2020-08-13 00:40:50+00:00,False,0,40,8,0,True,active,40,1,2020-08-13 00:42:20,2020
34,13,True,True,2020-08-13 00:39:50+00:00,True,0,41,14,0,True,active,41,0,2020-08-13 00:42:20,2020
35,16,True,True,2020-08-13 00:41:52+00:00,False,0,42,7,0,True,active,42,0,2020-08-13 00:42:20,2020
36,3,True,True,2020-08-13 00:04:45+00:00,True,0,43,12,0,True,active,43,0,2020-08-13 00:42:20,2020
37,13,True,True,2020-08-13 00:00:34+00:00,False,0,44,10,0,True,active,44,0,2020-08-13 00:42:20,2020
38,3,True,True,2020-08-13 00:41:50+00:00,False,0,46,14,0,True,active,46,2,2020-08-13 00:42:20,2020
39,1,True,True,2020-08-13 00:29:15+00:00,True,0,47,18,0,True,active,47,0,2020-08-13 00:42:20,2020
40,19,True,True,2020-08-12 23:26:29+00:00,False,0,48,0,0,True,active,48,0,2020-08-13 00:42:20,2020
41,7,True,True,2020-08-13 00:27:32+00:00,False,0,49,11,0,True,active,49,0,2020-08-13 00:42:20,2020
42,14,True,True,2020-08-13 00:39:09+00:00,True,0,50,1,0,True,active,50,0,2020-08-13 00:42:20,2020
43,12,True,True,2020-08-12 23:36:37+00:00,False,0,51,3,0,True,active,51,0,2020-08-13 00:42:20,2020
44,9,True,True,2020-08-13 00:40:40+00:00,True,0,52,14,0,True,active,52,0,2020-08-13 00:42:20,2020
45,1,True,True,2020-08-13 00:24:01+00:00,False,0,53,15,0,True,active,53,3,2020-08-13 00:42:20,2020
46,7,True,True,2020-08-13 00:34:41+00:00,False,0,54,8,0,True,active,54,0,2020-08-13 00:42:20,2020
47,7,True,True,2020-08-13 00:35:33+00:00,False,0,55,7,0,True,active,55,1,2020-08-13 00:42:20,2020
48,15,True,True,2020-08-13 00:25:46+00:00,True,0,56,2,0,True,active,56,1,2020-08-13 00:42:20,2020
49,2,True,True,2020-08-13 00:40:15+00:00,True,0,57,11,0,True,active,57,1,2020-08-13 00:42:20,2020
50,10,True,True,2020-08-13 00:32:42+00:00,True,0,58,8,0,True,active,58,1,2020-08-13 00:42:20,2020
51,17,True,True,2020-08-13 00:05:57+00:00,True,0,59,2,0,True,active,59,0,2020-08-13 00:42:20,2020
52,10,True,True,2020-08-13 00:40:49+00:00,False,0,60,9,0,True,active,60,0,2020-08-13 00:42:20,2020
53,18,True,True,2020-08-13 00:39:50+00:00,False,0,61,1,0,True,active,61,0,2020-08-13 00:42:20,2020
54,12,True,True,2020-08-13 00:36:01+00:00,False,0,63,3,0,True,active,63,0,2020-08-13 00:42:20,2020
55,5,True,True,2020-08-13 00:25:49+00:00,False,0,64,14,0,True,active,64,0,2020-08-13 00:42:20,2020
56,23,True,True,2020-08-12 22:07:17+00:00,False,0,65,0,0,True,active,65,0,2020-08-13 00:42:20,2020
57,0,True,True,2020-08-13 00:19:34+00:00,False,0,66,14,0,True,active,66,1,2020-08-13 00:42:20,2020
58,27,True,True,2020-08-13 00:40:19+00:00,True,0,67,0,0,True,active,67,0,2020-08-13 00:42:20,2020
59,5,True,True,2020-08-13 00:40:31+00:00,True,0,68,12,0,True,active,68,2,2020-08-13 00:42:20,2020
60,11,True,True,2020-08-13 00:38:53+00:00,True,0,69,8,0,True,active,69,0,2020-08-13 00:42:20,2020
61,5,True,True,2020-08-13 00:34:17+00:00,False,0,70,18,0,True,active,70,0,2020-08-13 00:42:20,2020
62,1,True,True,2020-08-13 00:34:03+00:00,False,0,71,22,0,True,active,71,0,2020-08-13 00:42:20,2020
63,16,True,True,2020-08-13 00:36:59+00:00,False,0,72,7,0,True,active,72,0,2020-08-13 00:42:20,2020
64,9,True,True,2020-08-13 00:31:25+00:00,False,0,73,5,0,True,active,73,1,2020-08-13 00:42:20,2020
65,0,True,True,2020-08-13 00:22:12+00:00,True,0,74,18,0,True,active,74,1,2020-08-13 00:42:20,2020
66,3,True,True,2020-08-13 00:27:27+00:00,False,0,75,12,0,True,active,75,0,2020-08-13 00:42:20,2020
67,0,True,True,2020-08-13 00:39:11+00:00,False,0,76,17,0,True,active,76,0,2020-08-13 00:42:20,2020
68,6,True,True,2020-08-13 00:05:10+00:00,False,0,77,8,0,True,active,77,1,2020-08-13 00:42:20,2020
69,5,True,True,2020-08-13 00:11:59+00:00,False,0,78,14,0,True,active,78,0,2020-08-13 00:42:20,2020
70,8,True,True,2020-08-13 00:31:56+00:00,False,0,79,8,0,True,active,79,3,2020-08-13 00:42:20,2020
71,35,True,True,2020-08-12 23:58:46+00:00,False,0,80,0,0,True,active,80,0,2020-08-13 00:42:20,2020
72,6,True,True,2020-08-13 00:39:22+00:00,False,0,81,12,0,True,active,81,1,2020-08-13 00:42:20,2020
73,12,True,True,2020-08-13 00:42:03+00:00,False,0,82,3,0,True,active,82,0,2020-08-13 00:42:20,2020
74,12,True,True,2020-08-13 00:02:32+00:00,False,0,84,3,0,True,active,84,0,2020-08-13 00:42:20,2020
75,19,True,True,2020-08-13 00:20:27+00:00,False,0,85,0,0,True,active,85,0,2020-08-13 00:42:20,2020
76,12,True,True,2020-08-13 00:27:06+00:00,False,0,86,7,0,True,active,86,0,2020-08-13 00:42:20,2020
77,1,True,True,2020-08-13 00:40:54+00:00,False,0,87,14,0,True,active,87,0,2020-08-13 00:42:20,2020
78,8,True,True,2020-08-13 00:30:19+00:00,False,0,89,11,0,True,active,89,0,2020-08-13 00:42:20,2020
79,9,True,True,2020-08-13 00:15:34+00:00,False,0,90,10,0,True,active,90,0,2020-08-13 00:42:20,2020
80,17,True,True,2020-08-13 00:29:49+00:00,False,0,91,2,0,True,active,91,0,2020-08-13 00:42:20,2020
81,10,True,True,2020-08-13 00:00:27+00:00,False,0,92,8,0,True,active,92,1,2020-08-13 00:42:20,2020
82,3,True,True,2020-08-13 00:04:43+00:00,False,0,93,10,0,True,active,93,2,2020-08-13 00:42:20,2020
83,5,True,True,2020-08-13 00:20:55+00:00,False,0,94,6,0,True,active,94,0,2020-08-13 00:42:20,2020
84,11,True,True,2020-08-13 00:34:39+00:00,False,0,95,4,0,True,active,95,0,2020-08-13 00:42:20,2020
85,5,True,True,2020-08-13 00:12:17+00:00,False,0,96,13,0,True,active,96,1,2020-08-13 00:42:20,2020
86,12,True,True,2020-08-13 00:41:36+00:00,False,0,97,6,0,True,active,97,1,2020-08-13 00:42:20,2020
87,9,True,True,2020-08-13 00:24:28+00:00,False,0,98,13,0,True,active,98,1,2020-08-13 00:42:20,2020
88,7,True,True,2020-08-13 00:36:27+00:00,False,0,99,7,0,True,active,99,1,2020-08-13 00:42:20,2020
89,0,True,True,2020-08-13 00:39:27+00:00,True,0,100,24,0,True,active,100,1,2020-08-13 00:42:20,2020
90,3,True,True,2020-08-12 23:13:52+00:00,False,0,101,12,0,True,active,101,0,2020-08-13 00:42:20,2020
91,12,True,True,2020-08-13 00:11:19+00:00,False,0,102,3,0,True,active,102,0,2020-08-13 00:42:20,2020
92,2,True,True,2020-08-13 00:31:39+00:00,False,0,103,13,0,True,active,103,0,2020-08-13 00:42:20,2020
93,10,True,True,2020-08-13 00:34:27+00:00,False,0,104,9,0,True,active,104,0,2020-08-13 00:42:20,2020
94,1,True,True,2020-08-13 00:38:25+00:00,False,0,105,17,0,True,active,105,1,2020-08-13 00:42:20,2020
95,12,True,True,2020-08-12 23:24:22+00:00,False,0,106,2,0,True,active,106,1,2020-08-13 00:42:20,2020
96,19,True,True,2020-08-13 00:41:20+00:00,False,0,107,0,0,True,active,107,0,2020-08-13 00:42:20,2020
97,13,True,True,2020-08-13 00:41:07+00:00,False,0,108,4,0,True,active,108,0,2020-08-13 00:42:20,2020
98,33,True,True,2020-08-13 00:00:16+00:00,False,0,109,2,0,True,active,109,0,2020-08-13 00:42:20,2020
99,14,True,True,2020-08-12 23:54:01+00:00,False,0,110,1,0,True,active,110,0,2020-08-13 00:42:20,2020
100,8,True,True,2020-08-13 00:12:10+00:00,False,0,111,7,0,True,active,111,0,2020-08-13 00:42:20,2020
101,1,True,True,2020-08-13 00:26:24+00:00,False,0,112,14,0,True,active,112,0,2020-08-13 00:42:20,2020
102,9,True,True,2020-08-13 00:33:58+00:00,False,0,113,6,0,True,active,113,0,2020-08-13 00:42:20,2020
103,6,True,True,2020-08-13 00:34:01+00:00,False,0,114,8,0,True,active,114,1,2020-08-13 00:42:20,2020
104,0,True,True,2020-08-12 23:53:56+00:00,False,0,115,14,0,True,active,115,5,2020-08-13 00:42:20,2020
105,5,True,True,2020-08-13 00:29:11+00:00,False,0,116,18,0,True,active,116,0,2020-08-13 00:42:20,2020
106,10,True,True,2020-08-13 00:36:00+00:00,False,0,117,9,0,True,active,117,0,2020-08-13 00:42:20,2020
107,11,True,True,2020-08-13 00:10:59+00:00,False,0,118,7,0,True,active,118,1,2020-08-13 00:42:20,2020
108,4,True,True,2020-08-13 00:37:50+00:00,False,0,119,11,0,True,active,119,0,2020-08-13 00:42:20,2020
109,1,True,True,2020-08-13 00:41:22+00:00,False,0,120,12,0,True,active,120,2,2020-08-13 00:42:20,2020
110,15,True,True,2020-08-13 00:33:55+00:00,False,0,121,2,0,True,active,121,0,2020-08-13 00:42:20,2020
111,8,True,True,2020-08-13 00:34:41+00:00,False,0,122,7,0,True,active,122,0,2020-08-13 00:42:20,2020
112,9,True,True,2020-08-13 00:34:19+00:00,False,0,124,5,0,True,active,124,1,2020-08-13 00:42:20,2020
113,6,True,True,2020-08-13 00:40:46+00:00,False,0,125,8,0,True,active,125,1,2020-08-13 00:42:20,2020
114,9,True,True,2020-08-13 00:11:34+00:00,False,0,126,6,0,True,active,126,0,2020-08-13 00:42:20,2020
115,14,True,True,2020-08-12 23:25:17+00:00,False,0,128,5,0,True,active,128,0,2020-08-13 00:42:20,2020
116,6,True,True,2020-08-12 22:37:48+00:00,False,0,129,13,0,True,active,129,0,2020-08-13 00:42:20,2020
117,3,True,True,2020-08-12 23:31:39+00:00,False,0,130,12,0,True,active,130,0,2020-08-13 00:42:20,2020
118,9,True,True,2020-08-12 23:46:00+00:00,False,0,131,9,0,True,active,131,0,2020-08-13 00:42:20,2020
119,11,True,True,2020-08-13 00:28:26+00:00,False,0,133,11,0,True,active,133,1,2020-08-13 00:42:20,2020
120,15,True,True,2020-08-12 22:05:32+00:00,False,0,135,2,0,True,active,135,0,2020-08-13 00:42:20,2020
121,14,True,True,2020-08-12 22:08:54+00:00,False,0,136,4,0,True,active,136,1,2020-08-13 00:42:20,2020
122,8,True,True,2020-08-13 00:33:08+00:00,False,0,137,7,0,True,active,137,0,2020-08-13 00:42:20,2020
123,4,True,True,2020-08-13 00:40:21+00:00,False,0,138,10,0,True,active,138,1,2020-08-13 00:42:20,2020
124,0,True,True,2020-08-12 23:57:37+00:00,False,0,139,19,0,True,active,139,0,2020-08-13 00:42:20,2020
125,4,True,True,2020-08-12 23:50:57+00:00,False,0,140,13,0,True,active,140,0,2020-08-13 00:42:20,2020
126,11,True,True,2020-08-13 00:29:33+00:00,False,0,141,4,0,True,active,141,0,2020-08-13 00:42:20,2020
127,10,True,True,2020-08-13 00:37:27+00:00,False,0,142,12,0,True,active,142,1,2020-08-13 00:42:20,2020
128,7,True,True,2020-08-13 00:11:19+00:00,False,0,143,14,0,True,active,143,2,2020-08-13 00:42:20,2020
129,7,True,True,2020-08-13 00:19:53+00:00,False,0,144,11,0,True,active,144,1,2020-08-13 00:42:20,2020
130,2,True,True,2020-08-12 23:52:56+00:00,False,0,145,17,0,True,active,145,0,2020-08-13 00:42:20,2020
131,11,True,True,2020-08-13 00:41:09+00:00,False,0,146,8,0,True,active,146,0,2020-08-13 00:42:20,2020
132,11,True,True,2020-08-13 00:40:53+00:00,True,0,149,7,0,True,active,149,0,2020-08-13 00:42:20,2020
133,4,True,True,2020-08-13 00:24:46+00:00,False,0,150,15,0,True,active,150,0,2020-08-13 00:42:20,2020
134,9,True,True,2020-08-12 23:20:45+00:00,False,0,151,9,0,True,active,151,1,2020-08-13 00:42:20,2020
135,14,True,True,2020-08-13 00:08:05+00:00,True,0,152,1,0,True,active,152,0,2020-08-13 00:42:20,2020
136,10,True,True,2020-08-13 00:11:32+00:00,False,0,156,5,0,True,active,156,0,2020-08-13 00:42:20,2020
137,13,True,True,2020-08-13 00:37:47+00:00,False,0,157,1,0,True,active,157,1,2020-08-13 00:42:20,2020
138,7,True,True,2020-08-13 00:33:15+00:00,False,0,159,8,0,True,active,159,0,2020-08-13 00:42:20,2020
139,14,True,True,2020-08-13 00:40:05+00:00,True,0,160,0,0,True,active,160,0,2020-08-13 00:42:20,2020
140,2,True,True,2020-08-13 00:27:09+00:00,True,0,161,19,0,True,active,161,2,2020-08-13 00:42:20,2020
141,11,True,True,2020-08-13 00:33:50+00:00,False,0,162,4,0,True,active,162,0,2020-08-13 00:42:20,2020
142,9,True,True,2020-08-13 00:26:47+00:00,True,0,163,10,0,True,active,163,0,2020-08-13 00:42:20,2020
143,10,True,True,2020-08-13 00:23:54+00:00,False,0,167,5,0,True,active,167,0,2020-08-13 00:42:20,2020
144,8,True,True,2020-08-13 00:38:59+00:00,False,0,169,11,0,True,active,169,0,2020-08-13 00:42:20,2020
145,9,True,True,2020-08-12 23:30:14+00:00,True,0,170,4,0,True,active,170,1,2020-08-13 00:42:20,2020
146,13,True,True,2020-08-12 23:58:34+00:00,True,0,171,10,0,True,active,171,0,2020-08-13 00:42:20,2020
147,4,True,True,2020-08-13 00:16:00+00:00,True,0,173,10,0,True,active,173,0,2020-08-13 00:42:20,2020
148,12,True,True,2020-08-13 00:24:29+00:00,False,0,174,2,0,True,active,174,1,2020-08-13 00:42:20,2020
149,14,True,True,2020-08-13 00:33:27+00:00,True,0,175,2,0,True,active,175,1,2020-08-13 00:42:20,2020
150,1,True,True,2020-08-13 00:39:07+00:00,False,0,176,14,0,True,active,176,0,2020-08-13 00:42:20,2020
151,11,True,True,2020-08-13 00:42:08+00:00,False,0,177,7,0,True,active,177,1,2020-08-13 00:42:20,2020
152,17,True,True,2020-08-13 00:41:07+00:00,False,0,178,2,0,True,active,178,0,2020-08-13 00:42:20,2020
153,12,True,True,2020-08-13 00:22:20+00:00,False,0,179,13,0,True,active,179,0,2020-08-13 00:42:20,2020
154,9,True,True,2020-08-12 23:53:33+00:00,False,0,180,8,0,True,active,180,2,2020-08-13 00:42:20,2020
155,10,True,True,2020-08-13 00:30:43+00:00,False,0,181,9,0,True,active,181,0,2020-08-13 00:42:20,2020
156,18,True,True,2020-08-12 23:42:13+00:00,True,0,182,1,0,True,active,182,0,2020-08-13 00:42:20,2020
157,18,True,True,2020-08-13 00:08:14+00:00,False,0,183,0,0,True,active,183,1,2020-08-13 00:42:20,2020
158,10,True,True,2020-08-13 00:33:44+00:00,False,0,184,9,0,True,active,184,0,2020-08-13 00:42:20,2020
159,12,True,True,2020-08-13 00:27:14+00:00,False,0,185,3,0,True,active,185,0,2020-08-13 00:42:20,2020
160,10,True,True,2020-08-12 23:57:53+00:00,True,0,186,5,0,True,active,186,0,2020-08-13 00:42:20,2020
161,8,True,True,2020-08-13 00:29:52+00:00,False,0,187,7,0,True,active,187,0,2020-08-13 00:42:20,2020
162,0,True,True,2020-08-13 00:00:20+00:00,False,0,188,14,0,True,active,188,1,2020-08-13 00:42:20,2020
163,11,True,True,2020-08-13 00:06:21+00:00,True,0,189,12,0,True,active,189,0,2020-08-13 00:42:20,2020
164,27,True,True,2020-08-13 00:35:13+00:00,True,0,190,8,0,True,active,190,2,2020-08-13 00:42:20,2020
165,10,True,True,2020-08-12 23:35:49+00:00,False,0,191,5,0,True,active,191,0,2020-08-13 00:42:20,2020
166,19,True,True,2020-08-13 00:14:55+00:00,False,0,192,0,0,True,active,192,0,2020-08-13 00:42:20,2020
167,9,True,True,2020-08-13 00:36:34+00:00,False,0,193,4,0,True,active,193,2,2020-08-13 00:42:20,2020
168,18,True,True,2020-08-12 23:35:25+00:00,False,0,194,1,0,True,active,194,0,2020-08-13 00:42:20,2020
169,13,True,True,2020-08-13 00:27:43+00:00,False,0,195,10,0,True,active,195,0,2020-08-13 00:42:20,2020
170,8,True,True,2020-08-12 21:06:46+00:00,True,0,196,2,0,True,active,196,0,2020-08-13 00:42:20,2020
171,10,True,True,2020-08-13 00:19:50+00:00,False,0,197,5,0,True,active,197,0,2020-08-13 00:42:20,2020
172,10,True,True,2020-08-12 22:23:22+00:00,False,0,199,5,0,True,active,199,0,2020-08-13 00:42:20,2020
173,4,True,True,2020-08-13 00:39:43+00:00,False,0,200,14,0,True,active,200,1,2020-08-13 00:42:20,2020
174,15,True,True,2020-08-12 12:04:48+00:00,False,0,201,0,0,True,active,201,0,2020-08-13 00:42:20,2020
175,10,True,True,2020-08-12 23:37:00+00:00,False,0,202,5,0,True,active,202,0,2020-08-13 00:42:20,2020
176,14,True,True,2020-08-12 22:21:20+00:00,False,0,203,1,0,True,active,203,0,2020-08-13 00:42:20,2020
177,13,True,True,2020-08-12 23:45:02+00:00,False,0,204,1,0,True,active,204,1,2020-08-13 00:42:20,2020
178,13,True,True,2020-08-13 00:34:37+00:00,False,0,205,2,0,True,active,205,0,2020-08-13 00:42:20,2020
179,20,True,True,2020-08-13 00:09:00+00:00,True,0,206,2,0,True,active,206,1,2020-08-13 00:42:20,2020
180,11,True,True,2020-08-13 00:00:28+00:00,True,0,208,3,0,True,active,208,1,2020-08-13 00:42:20,2020
181,11,True,True,2020-08-12 19:30:28+00:00,False,0,209,4,0,True,active,209,0,2020-08-13 00:42:20,2020
182,14,True,True,2020-08-12 21:31:14+00:00,False,0,210,1,0,True,active,210,0,2020-08-13 00:42:20,2020
183,15,True,True,2020-08-13 00:06:15+00:00,False,0,211,4,0,True,active,211,0,2020-08-13 00:42:20,2020
184,3,True,True,2020-08-12 23:55:42+00:00,False,0,212,30,0,True,active,212,0,2020-08-13 00:42:20,2020
185,11,True,True,2020-08-13 00:22:10+00:00,True,0,213,5,0,True,active,213,0,2020-08-13 00:42:20,2020
186,13,True,True,2020-08-13 00:13:51+00:00,False,0,214,2,0,True,active,214,0,2020-08-13 00:42:20,2020
187,6,True,True,2020-08-12 23:24:33+00:00,False,0,215,8,0,True,active,215,1,2020-08-13 00:42:20,2020
188,0,True,True,2020-08-12 21:12:33+00:00,False,0,216,18,0,True,active,216,1,2020-08-13 00:42:20,2020
189,7,True,True,2020-08-13 00:23:01+00:00,False,0,217,12,0,True,active,217,0,2020-08-13 00:42:20,2020
190,3,True,True,2020-08-13 00:42:14+00:00,False,0,218,12,0,True,active,218,0,2020-08-13 00:42:20,2020
191,9,True,True,2020-08-12 23:57:55+00:00,False,0,219,5,0,True,active,219,1,2020-08-13 00:42:20,2020
192,9,True,True,2020-08-13 00:01:33+00:00,False,0,221,10,0,True,active,221,0,2020-08-13 00:42:20,2020
193,9,True,True,2020-08-13 00:19:35+00:00,True,0,222,5,0,True,active,222,0,2020-08-13 00:42:20,2020
194,2,True,True,2020-08-13 00:28:02+00:00,False,0,224,13,0,True,active,224,2,2020-08-13 00:42:20,2020
195,13,True,True,2020-08-13 00:31:06+00:00,False,0,225,6,0,True,active,225,0,2020-08-13 00:42:20,2020
196,14,True,True,2020-08-13 00:22:37+00:00,False,0,226,1,0,True,active,226,0,2020-08-13 00:42:20,2020
197,4,True,True,2020-08-13 00:40:49+00:00,False,0,227,12,0,True,active,227,3,2020-08-13 00:42:20,2020
198,17,True,True,2020-08-12 23:31:20+00:00,False,0,228,1,0,True,active,228,1,2020-08-13 00:42:20,2020
199,4,True,True,2020-08-13 00:10:48+00:00,False,0,232,7,0,True,active,232,0,2020-08-13 00:42:20,2020
200,9,False,False,2020-08-12 18:16:55+00:00,False,0,233,6,0,True,active,233,0,2020-08-13 00:42:20,2020
201,12,True,True,2020-08-13 00:37:43+00:00,False,0,234,3,0,True,active,234,0,2020-08-13 00:42:20,2020
202,9,True,True,2020-08-13 00:24:48+00:00,False,0,235,6,0,True,active,235,0,2020-08-13 00:42:20,2020
203,4,True,True,2020-08-13 00:12:40+00:00,False,0,236,11,0,True,active,236,0,2020-08-13 00:42:20,2020
204,6,True,True,2020-08-13 00:18:31+00:00,False,0,239,9,0,True,active,239,0,2020-08-13 00:42:20,2020
205,6,True,True,2020-08-12 21:50:25+00:00,False,0,255,9,0,True,active,255,0,2020-08-13 00:42:20,2020
206,9,True,True,2020-08-13 00:27:43+00:00,False,0,258,6,0,True,active,258,0,2020-08-13 00:42:20,2020
207,5,True,True,2020-08-13 00:22:22+00:00,False,0,259,10,0,True,active,259,0,2020-08-13 00:42:20,2020
208,3,False,False,2020-08-12 20:35:39+00:00,False,0,260,12,0,True,active,260,0,2020-08-13 00:42:20,2020
209,11,True,True,2020-08-12 22:03:53+00:00,False,0,271,4,0,True,active,271,0,2020-08-13 00:42:20,2020
210,13,True,True,2020-08-12 23:45:57+00:00,False,0,272,5,0,True,active,272,1,2020-08-13 00:42:20,2020
211,27,True,True,2020-08-13 00:29:23+00:00,False,0,273,13,0,True,active,273,0,2020-08-13 00:42:20,2020
212,1,True,True,2020-08-12 23:43:57+00:00,False,0,279,18,0,True,active,279,0,2020-08-13 00:42:20,2020
213,12,True,True,2020-08-13 00:09:04+00:00,False,0,280,7,0,True,active,280,0,2020-08-13 00:42:20,2020
214,4,True,True,2020-08-13 00:22:07+00:00,False,0,282,10,0,True,active,282,1,2020-08-13 00:42:20,2020
215,16,True,True,2020-08-13 00:37:43+00:00,False,0,296,7,0,True,active,296,0,2020-08-13 00:42:20,2020
216,19,True,True,2020-08-13 00:29:18+00:00,False,0,318,0,0,True,active,318,0,2020-08-13 00:42:20,2020
217,22,True,True,2020-08-13 00:27:12+00:00,False,0,319,3,0,True,active,319,0,2020-08-13 00:42:20,2020
218,8,True,True,2020-08-13 00:07:19+00:00,False,0,327,7,0,True,active,327,0,2020-08-13 00:42:20,2020
219,0,True,True,2020-08-13 00:37:43+00:00,False,0,328,14,0,True,active,328,1,2020-08-13 00:42:20,2020
220,8,True,True,2020-08-13 00:40:46+00:00,False,0,329,7,0,True,active,329,0,2020-08-13 00:42:20,2020
221,7,True,True,2020-08-13 00:04:12+00:00,False,0,330,8,0,True,active,330,0,2020-08-13 00:42:20,2020
222,15,True,True,2020-08-13 00:25:07+00:00,False,0,331,0,0,True,active,331,0,2020-08-13 00:42:20,2020
223,5,True,True,2020-08-13 00:34:15+00:00,False,0,332,9,0,True,active,332,1,2020-08-13 00:42:20,2020
224,2,True,True,2020-08-13 00:20:01+00:00,False,0,333,23,0,True,active,333,0,2020-08-13 00:42:20,2020
225,1,True,True,2020-08-13 00:21:12+00:00,False,0,334,16,0,True,active,334,2,2020-08-13 00:42:20,2020
226,7,True,True,2020-08-13 00:13:11+00:00,False,0,335,12,0,True,active,335,0,2020-08-13 00:42:20,2020
227,10,True,True,2020-08-13 00:21:42+00:00,False,0,336,5,0,True,active,336,0,2020-08-13 00:42:20,2020
228,0,True,True,2020-08-12 22:00:39+00:00,False,0,337,15,0,True,active,337,0,2020-08-13 00:42:20,2020
229,6,True,True,2020-08-13 00:14:51+00:00,False,0,338,8,0,True,active,338,1,2020-08-13 00:42:20,2020
230,0,True,True,2020-08-13 00:33:01+00:00,False,0,339,15,0,True,active,339,0,2020-08-13 00:42:20,2020
231,1,True,True,2020-08-12 08:52:43+00:00,False,0,340,18,0,True,active,340,0,2020-08-13 00:42:20,2020
232,4,True,True,2020-08-13 00:05:27+00:00,True,0,341,10,0,True,active,341,1,2020-08-13 00:42:20,2020
