,is_returning,station_status,num_bikes_available,num_docks_disabled,legacy_id,eightd_has_available_keys,is_installed,num_docks_available,is_renting,last_reported,station_id,num_ebikes_available,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
35,True,active,14,0,42,False,True,4,True,2020-08-10 19:01:34+00:00,42,0,5,,,2020-08-10 19:24:10,2020
36,True,active,8,0,43,True,True,7,True,2020-08-10 19:21:49+00:00,43,0,0,,,2020-08-10 19:24:10,2020
37,True,active,6,0,44,False,True,16,True,2020-08-10 19:21:41+00:00,44,0,1,,,2020-08-10 19:24:10,2020
38,True,active,3,0,46,False,True,14,True,2020-08-10 19:17:52+00:00,46,0,2,,,2020-08-10 19:24:10,2020
39,True,active,2,0,47,True,True,16,True,2020-08-10 19:12:06+00:00,47,0,1,,,2020-08-10 19:24:10,2020
40,True,active,12,0,48,False,True,7,True,2020-08-10 19:04:50+00:00,48,0,0,,,2020-08-10 19:24:10,2020
41,True,active,7,0,49,False,True,11,True,2020-08-10 19:20:31+00:00,49,0,0,,,2020-08-10 19:24:10,2020
42,True,active,13,0,50,True,True,2,True,2020-08-10 19:16:53+00:00,50,0,0,,,2020-08-10 19:24:10,2020
43,True,active,5,0,51,False,True,10,True,2020-08-10 19:12:54+00:00,51,0,0,,,2020-08-10 19:24:10,2020
44,True,active,7,0,52,True,True,15,True,2020-08-10 19:13:29+00:00,52,0,1,,,2020-08-10 19:24:10,2020
45,True,active,10,0,53,False,True,8,True,2020-08-10 19:18:48+00:00,53,0,1,,,2020-08-10 19:24:10,2020
46,True,active,9,0,54,False,True,5,True,2020-08-10 19:02:12+00:00,54,0,1,,,2020-08-10 19:24:10,2020
47,True,active,8,0,55,False,True,6,True,2020-08-10 19:15:25+00:00,55,0,1,,,2020-08-10 19:24:10,2020
48,True,active,4,0,56,True,True,14,True,2020-08-10 17:49:18+00:00,56,0,0,,,2020-08-10 19:24:10,2020
49,True,active,5,0,57,True,True,9,True,2020-08-10 19:18:50+00:00,57,0,0,,,2020-08-10 19:24:10,2020
50,True,active,10,0,58,True,True,5,True,2020-08-10 19:14:32+00:00,58,0,4,,,2020-08-10 19:24:10,2020
51,True,active,4,0,59,True,True,15,True,2020-08-10 19:19:26+00:00,59,0,0,,,2020-08-10 19:24:10,2020
52,True,active,0,0,60,False,True,19,True,2020-08-10 19:18:14+00:00,60,0,0,"{'off_dock_count': 41, 'region': 'BOS', 'active': True, 'valet_revision': 71, 'dock_blocked_count': 0, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-10 19:24:10,2020
53,True,active,18,0,61,False,True,0,True,2020-08-10 19:19:08+00:00,61,0,1,,,2020-08-10 19:24:10,2020
54,True,active,2,0,63,False,True,11,True,2020-08-10 17:35:03+00:00,63,0,2,,,2020-08-10 19:24:10,2020
55,True,active,5,0,64,False,True,14,True,2020-08-10 18:32:24+00:00,64,0,0,,,2020-08-10 19:24:10,2020
56,True,active,5,0,65,False,True,18,True,2020-08-10 18:32:13+00:00,65,0,0,,,2020-08-10 19:24:10,2020
57,True,active,1,0,66,False,True,14,True,2020-08-10 19:22:09+00:00,66,0,0,,,2020-08-10 19:24:10,2020
58,True,active,17,0,67,True,True,8,True,2020-08-10 19:12:58+00:00,67,0,2,,,2020-08-10 19:24:10,2020
59,True,active,9,0,68,True,True,10,True,2020-08-10 19:17:30+00:00,68,0,0,,,2020-08-10 19:24:10,2020
60,True,active,0,0,69,True,True,19,True,2020-08-10 18:28:57+00:00,69,0,0,,,2020-08-10 19:24:10,2020
61,True,active,20,0,70,False,True,3,True,2020-08-10 19:20:56+00:00,70,0,0,,,2020-08-10 19:24:10,2020
62,True,active,17,0,71,False,True,6,True,2020-08-10 18:32:36+00:00,71,0,0,,,2020-08-10 19:24:10,2020
63,True,active,13,0,72,False,True,10,True,2020-08-10 18:27:50+00:00,72,0,0,,,2020-08-10 19:24:10,2020
64,True,active,13,0,73,False,True,2,True,2020-08-10 19:14:48+00:00,73,0,0,,,2020-08-10 19:24:10,2020
65,True,active,17,0,74,True,True,1,True,2020-08-10 19:19:28+00:00,74,0,1,,,2020-08-10 19:24:10,2020
66,True,active,0,0,75,False,True,15,True,2020-08-10 17:33:07+00:00,75,0,0,,,2020-08-10 19:24:10,2020
67,True,active,3,0,76,False,True,14,True,2020-08-10 19:06:23+00:00,76,0,0,,,2020-08-10 19:24:10,2020
68,True,active,3,0,77,False,True,11,True,2020-08-10 19:21:46+00:00,77,0,1,,,2020-08-10 19:24:10,2020
69,True,active,5,0,78,False,True,14,True,2020-08-10 18:16:06+00:00,78,0,0,,,2020-08-10 19:24:10,2020
70,True,active,11,0,79,False,True,6,True,2020-08-10 19:00:00+00:00,79,0,2,,,2020-08-10 19:24:10,2020
71,True,active,32,0,80,False,True,3,True,2020-08-10 19:11:25+00:00,80,0,0,,,2020-08-10 19:24:10,2020
72,True,active,16,0,81,False,True,3,True,2020-08-10 19:14:33+00:00,81,0,0,,,2020-08-10 19:24:10,2020
73,True,active,0,0,82,False,True,15,True,2020-08-10 11:23:19+00:00,82,0,0,,,2020-08-10 19:24:10,2020
74,True,active,13,0,84,False,True,2,True,2020-08-10 18:31:13+00:00,84,0,0,,,2020-08-10 19:24:10,2020
75,True,active,16,0,85,False,True,3,True,2020-08-10 19:21:46+00:00,85,0,0,,,2020-08-10 19:24:10,2020
76,True,active,4,0,86,False,True,15,True,2020-08-10 19:05:32+00:00,86,0,0,,,2020-08-10 19:24:10,2020
77,True,active,2,0,87,False,True,13,True,2020-08-10 19:06:14+00:00,87,0,0,,,2020-08-10 19:24:10,2020
78,True,active,9,0,89,False,True,10,True,2020-08-10 19:11:43+00:00,89,0,0,,,2020-08-10 19:24:10,2020
79,True,active,6,0,90,False,True,12,True,2020-08-10 19:20:47+00:00,90,0,1,,,2020-08-10 19:24:10,2020
80,True,active,13,0,91,False,True,5,True,2020-08-10 19:23:11+00:00,91,0,1,,,2020-08-10 19:24:10,2020
81,True,active,16,0,92,False,True,3,True,2020-08-10 18:13:06+00:00,92,0,0,,,2020-08-10 19:24:10,2020
82,True,active,10,0,93,False,True,3,True,2020-08-10 19:12:00+00:00,93,0,2,,,2020-08-10 19:24:10,2020
83,True,active,8,0,94,False,True,2,True,2020-08-10 17:03:56+00:00,94,0,1,,,2020-08-10 19:24:10,2020
84,True,active,1,0,95,False,True,13,True,2020-08-10 18:11:24+00:00,95,0,1,,,2020-08-10 19:24:10,2020
85,True,active,12,0,96,False,True,7,True,2020-08-10 19:22:36+00:00,96,0,0,,,2020-08-10 19:24:10,2020
86,True,active,12,0,97,False,True,6,True,2020-08-10 18:54:29+00:00,97,0,1,,,2020-08-10 19:24:10,2020
87,True,active,9,0,98,False,True,14,True,2020-08-10 19:22:10+00:00,98,0,0,,,2020-08-10 19:24:10,2020
88,True,active,1,0,99,False,True,14,True,2020-08-10 19:06:45+00:00,99,0,0,,,2020-08-10 19:24:10,2020
89,True,active,9,0,100,True,True,16,True,2020-08-10 19:03:30+00:00,100,0,0,,,2020-08-10 19:24:10,2020
90,True,active,12,0,101,False,True,2,True,2020-08-10 17:30:37+00:00,101,0,1,,,2020-08-10 19:24:10,2020
91,True,active,0,0,102,False,True,15,True,2020-08-10 18:00:03+00:00,102,0,0,,,2020-08-10 19:24:10,2020
92,True,active,3,0,103,False,True,12,True,2020-08-10 17:15:46+00:00,103,0,0,,,2020-08-10 19:24:10,2020
93,True,active,8,0,104,False,True,11,True,2020-08-10 18:58:53+00:00,104,0,0,,,2020-08-10 19:24:10,2020
94,True,active,0,0,105,False,True,18,True,2020-08-10 18:58:23+00:00,105,0,1,,,2020-08-10 19:24:10,2020
95,True,active,6,0,106,False,True,9,True,2020-08-10 16:47:30+00:00,106,0,0,,,2020-08-10 19:24:10,2020
96,True,active,17,0,107,False,True,2,True,2020-08-10 19:23:27+00:00,107,0,0,,,2020-08-10 19:24:10,2020
97,True,active,11,0,108,False,True,6,True,2020-08-10 19:16:38+00:00,108,0,0,,,2020-08-10 19:24:10,2020
98,True,active,6,0,109,False,True,28,True,2020-08-10 12:58:19+00:00,109,0,1,,,2020-08-10 19:24:10,2020
99,True,active,7,0,110,False,True,7,True,2020-08-10 18:54:28+00:00,110,0,1,,,2020-08-10 19:24:10,2020
100,True,active,6,0,111,False,True,9,True,2020-08-10 17:51:48+00:00,111,0,0,,,2020-08-10 19:24:10,2020
101,True,active,11,0,112,False,True,4,True,2020-08-10 18:30:04+00:00,112,0,0,,,2020-08-10 19:24:10,2020
102,True,active,2,0,113,False,True,12,True,2020-08-10 18:56:06+00:00,113,0,1,,,2020-08-10 19:24:10,2020
103,True,active,2,0,114,False,True,12,True,2020-08-10 19:17:11+00:00,114,0,1,,,2020-08-10 19:24:10,2020
104,True,active,16,0,115,False,True,3,True,2020-08-10 19:03:29+00:00,115,0,0,,,2020-08-10 19:24:10,2020
105,True,active,0,0,116,False,True,23,True,2020-08-10 19:19:04+00:00,116,0,0,,,2020-08-10 19:24:10,2020
106,True,active,14,0,117,False,True,4,True,2020-08-10 19:09:09+00:00,117,0,1,,,2020-08-10 19:24:10,2020
107,True,active,12,0,118,False,True,6,True,2020-08-10 18:42:08+00:00,118,0,1,,,2020-08-10 19:24:10,2020
108,True,active,1,0,119,False,True,14,True,2020-08-10 17:55:41+00:00,119,0,0,,,2020-08-10 19:24:10,2020
109,True,active,9,0,120,False,True,3,True,2020-08-10 19:22:08+00:00,120,0,3,,,2020-08-10 19:24:10,2020
110,True,active,2,0,121,False,True,15,True,2020-08-10 19:23:46+00:00,121,0,0,,,2020-08-10 19:24:10,2020
111,True,active,10,0,122,False,True,5,True,2020-08-10 19:04:53+00:00,122,0,0,,,2020-08-10 19:24:10,2020
112,True,active,12,0,124,False,True,3,True,2020-08-10 18:29:29+00:00,124,0,0,,,2020-08-10 19:24:10,2020
113,True,active,1,0,125,False,True,14,True,2020-08-10 19:14:56+00:00,125,0,0,,,2020-08-10 19:24:10,2020
114,True,active,3,0,126,False,True,12,True,2020-08-10 18:56:48+00:00,126,0,0,,,2020-08-10 19:24:10,2020
115,True,active,10,0,128,False,True,9,True,2020-08-10 19:12:12+00:00,128,0,0,,,2020-08-10 19:24:10,2020
116,True,active,8,0,129,False,True,11,True,2020-08-10 18:56:18+00:00,129,0,0,,,2020-08-10 19:24:10,2020
117,True,active,13,0,130,False,True,2,True,2020-08-10 19:06:06+00:00,130,0,0,,,2020-08-10 19:24:10,2020
118,True,active,8,0,131,False,True,10,True,2020-08-10 19:23:06+00:00,131,0,0,,,2020-08-10 19:24:10,2020
119,True,active,9,0,133,False,True,13,True,2020-08-10 18:27:25+00:00,133,0,1,,,2020-08-10 19:24:10,2020
120,True,active,2,0,135,False,True,14,True,2020-08-10 18:55:13+00:00,135,0,1,,,2020-08-10 19:24:10,2020
121,True,active,12,0,136,False,True,5,True,2020-08-10 18:13:54+00:00,136,0,2,,,2020-08-10 19:24:10,2020
122,True,active,7,0,137,False,True,8,True,2020-08-10 16:18:05+00:00,137,0,0,,,2020-08-10 19:24:10,2020
123,True,active,9,0,138,False,True,4,True,2020-08-10 19:20:19+00:00,138,0,2,,,2020-08-10 19:24:10,2020
124,True,active,1,0,139,False,True,18,True,2020-08-10 19:14:58+00:00,139,0,0,,,2020-08-10 19:24:10,2020
125,True,active,15,0,140,False,True,2,True,2020-08-10 18:59:48+00:00,140,0,0,,,2020-08-10 19:24:10,2020
126,True,active,4,0,141,False,True,11,True,2020-08-10 19:16:05+00:00,141,0,0,,,2020-08-10 19:24:10,2020
127,True,active,15,0,142,False,True,8,True,2020-08-10 19:00:14+00:00,142,0,0,,,2020-08-10 19:24:10,2020
128,True,active,17,0,143,False,True,6,True,2020-08-10 18:41:58+00:00,143,0,0,,,2020-08-10 19:24:10,2020
129,True,active,18,0,144,False,True,0,True,2020-08-10 16:38:48+00:00,144,0,1,,,2020-08-10 19:24:10,2020
130,True,active,11,0,145,False,True,8,True,2020-08-10 18:45:58+00:00,145,0,0,,,2020-08-10 19:24:10,2020
131,True,active,10,0,146,False,True,6,True,2020-08-10 19:11:24+00:00,146,0,3,,,2020-08-10 19:24:10,2020
132,True,active,2,0,149,True,True,16,True,2020-08-10 19:05:57+00:00,149,0,0,,,2020-08-10 19:24:10,2020
133,True,active,8,0,150,False,True,11,True,2020-08-10 19:00:14+00:00,150,0,0,,,2020-08-10 19:24:10,2020
134,True,active,9,0,151,False,True,10,True,2020-08-10 18:49:16+00:00,151,0,0,,,2020-08-10 19:24:10,2020
135,True,active,12,0,152,True,True,3,True,2020-08-10 19:16:55+00:00,152,0,0,,,2020-08-10 19:24:10,2020
136,True,active,2,0,156,False,True,13,True,2020-08-10 17:51:59+00:00,156,0,0,,,2020-08-10 19:24:10,2020
137,True,active,11,0,157,False,True,4,True,2020-08-10 19:06:41+00:00,157,0,0,,,2020-08-10 19:24:10,2020
138,True,active,0,0,159,False,True,14,True,2020-08-10 18:45:55+00:00,159,0,1,,,2020-08-10 19:24:10,2020
139,True,active,3,0,160,True,True,11,True,2020-08-10 19:13:37+00:00,160,0,0,,,2020-08-10 19:24:10,2020
140,True,active,8,0,161,True,True,14,True,2020-08-10 18:21:49+00:00,161,0,1,,,2020-08-10 19:24:10,2020
141,True,active,5,0,162,False,True,10,True,2020-08-10 19:21:48+00:00,162,0,0,,,2020-08-10 19:24:10,2020
142,True,active,15,0,163,True,True,4,True,2020-08-10 19:19:12+00:00,163,0,0,,,2020-08-10 19:24:10,2020
143,True,active,1,0,167,False,True,14,True,2020-08-10 18:56:37+00:00,167,0,0,,,2020-08-10 19:24:10,2020
144,True,active,12,0,169,False,True,7,True,2020-08-10 19:18:41+00:00,169,0,0,,,2020-08-10 19:24:10,2020
145,True,active,4,0,170,True,True,10,True,2020-08-10 15:39:53+00:00,170,0,0,,,2020-08-10 19:24:10,2020
146,True,active,3,0,171,True,True,20,True,2020-08-10 14:00:50+00:00,171,0,0,,,2020-08-10 19:24:10,2020
147,True,active,8,0,173,True,True,6,True,2020-08-10 18:41:49+00:00,173,0,0,,,2020-08-10 19:24:10,2020
148,True,active,0,0,174,False,True,15,True,2020-08-10 18:18:11+00:00,174,0,0,,,2020-08-10 19:24:10,2020
149,True,active,0,0,175,True,True,17,True,2020-08-10 18:00:58+00:00,175,0,0,,,2020-08-10 19:24:10,2020
150,True,active,10,0,176,False,True,5,True,2020-08-10 19:18:25+00:00,176,0,0,,,2020-08-10 19:24:10,2020
151,True,active,7,0,177,False,True,12,True,2020-08-10 19:09:09+00:00,177,0,0,,,2020-08-10 19:24:10,2020
152,True,active,11,0,178,False,True,8,True,2020-08-10 19:17:22+00:00,178,0,0,,,2020-08-10 19:24:10,2020
153,True,active,12,0,179,False,True,13,True,2020-08-10 19:18:36+00:00,179,0,0,,,2020-08-10 19:24:10,2020
154,True,active,16,0,180,False,True,3,True,2020-08-10 18:52:53+00:00,180,0,0,,,2020-08-10 19:24:10,2020
155,True,active,5,0,181,False,True,14,True,2020-08-10 18:12:17+00:00,181,0,0,,,2020-08-10 19:24:10,2020
156,True,active,5,0,182,True,True,14,True,2020-08-10 19:15:53+00:00,182,0,0,,,2020-08-10 19:24:10,2020
157,True,active,4,0,183,False,True,15,True,2020-08-10 18:15:38+00:00,183,0,0,,,2020-08-10 19:24:10,2020
158,True,active,3,0,184,False,True,16,True,2020-08-10 19:19:29+00:00,184,0,0,,,2020-08-10 19:24:10,2020
159,True,active,5,0,185,False,True,9,True,2020-08-10 18:19:16+00:00,185,0,1,,,2020-08-10 19:24:10,2020
160,True,active,8,0,186,True,True,5,True,2020-08-10 19:13:37+00:00,186,0,2,,,2020-08-10 19:24:10,2020
161,True,active,9,0,187,False,True,6,True,2020-08-10 14:43:17+00:00,187,0,0,,,2020-08-10 19:24:10,2020
