,station_status,station_id,eightd_has_available_keys,is_returning,is_installed,last_reported,num_bikes_available,num_bikes_disabled,num_ebikes_available,is_renting,num_docks_available,num_docks_disabled,legacy_id,timestamp_of_data_read_request,year_station_last_reported
40,active,48,False,True,True,2020-08-13 04:03:53+00:00,0,0,0,True,19,0,48,2020-08-13 07:51:25,2020
41,active,49,False,True,True,2020-08-13 04:30:45+00:00,8,0,0,True,10,0,49,2020-08-13 07:51:25,2020
42,active,50,True,True,True,2020-08-13 03:25:11+00:00,0,0,0,True,15,0,50,2020-08-13 07:51:25,2020
43,active,51,False,True,True,2020-08-13 07:44:00+00:00,2,0,0,True,13,0,51,2020-08-13 07:51:25,2020
44,active,52,True,True,True,2020-08-13 04:48:38+00:00,22,0,0,True,1,0,52,2020-08-13 07:51:25,2020
45,active,53,False,True,True,2020-08-13 05:06:18+00:00,9,1,0,True,9,0,53,2020-08-13 07:51:25,2020
46,active,54,False,True,True,2020-08-13 04:02:05+00:00,6,0,0,True,9,0,54,2020-08-13 07:51:25,2020
47,active,55,False,True,True,2020-08-13 05:36:06+00:00,7,0,0,True,8,0,55,2020-08-13 07:51:25,2020
48,active,56,True,True,True,2020-08-13 03:17:02+00:00,6,1,0,True,11,0,56,2020-08-13 07:51:25,2020
49,active,57,True,True,True,2020-08-13 03:16:33+00:00,13,1,0,True,0,0,57,2020-08-13 07:51:25,2020
50,active,58,True,True,True,2020-08-13 04:01:30+00:00,6,1,0,True,12,0,58,2020-08-13 07:51:25,2020
51,active,59,True,True,True,2020-08-13 04:39:51+00:00,1,0,0,True,18,0,59,2020-08-13 07:51:25,2020
52,active,60,False,True,True,2020-08-13 06:37:55+00:00,3,0,0,True,16,0,60,2020-08-13 07:51:25,2020
53,active,61,False,True,True,2020-08-13 05:32:01+00:00,4,0,0,True,15,0,61,2020-08-13 07:51:25,2020
54,active,63,False,True,True,2020-08-13 03:22:10+00:00,4,0,0,True,11,0,63,2020-08-13 07:51:25,2020
55,active,64,False,True,True,2020-08-13 04:04:08+00:00,13,0,0,True,6,0,64,2020-08-13 07:51:25,2020
56,active,65,False,True,True,2020-08-13 03:15:46+00:00,1,0,0,True,22,0,65,2020-08-13 07:51:25,2020
57,active,66,False,True,True,2020-08-13 03:15:13+00:00,14,1,0,True,0,0,66,2020-08-13 07:51:25,2020
58,active,67,True,True,True,2020-08-13 06:15:11+00:00,0,0,0,True,27,0,67,2020-08-13 07:51:25,2020
59,active,68,True,True,True,2020-08-13 06:15:13+00:00,3,1,0,True,15,0,68,2020-08-13 07:51:25,2020
60,active,69,True,True,True,2020-08-13 05:56:25+00:00,13,0,0,True,6,0,69,2020-08-13 07:51:25,2020
61,active,70,False,True,True,2020-08-13 06:34:47+00:00,9,1,0,True,13,0,70,2020-08-13 07:51:25,2020
62,active,71,False,True,True,2020-08-13 05:00:53+00:00,22,0,0,True,1,0,71,2020-08-13 07:51:25,2020
63,active,72,False,True,True,2020-08-13 04:00:37+00:00,2,0,0,True,21,0,72,2020-08-13 07:51:25,2020
64,active,73,False,True,True,2020-08-13 03:32:01+00:00,0,1,0,True,14,0,73,2020-08-13 07:51:25,2020
65,active,74,True,True,True,2020-08-13 06:04:27+00:00,4,3,0,True,12,0,74,2020-08-13 07:51:25,2020
66,active,75,False,True,True,2020-08-13 03:39:40+00:00,12,0,0,True,3,0,75,2020-08-13 07:51:25,2020
67,active,76,False,True,True,2020-08-13 04:23:47+00:00,17,0,0,True,0,0,76,2020-08-13 07:51:25,2020
68,active,77,False,True,True,2020-08-13 03:15:35+00:00,13,1,0,True,1,0,77,2020-08-13 07:51:25,2020
69,active,78,False,True,True,2020-08-13 07:31:08+00:00,15,0,0,True,4,0,78,2020-08-13 07:51:25,2020
70,active,79,False,True,True,2020-08-13 03:17:14+00:00,11,2,0,True,6,0,79,2020-08-13 07:51:25,2020
71,active,80,False,True,True,2020-08-13 03:59:19+00:00,1,0,0,True,34,0,80,2020-08-13 07:51:25,2020
72,active,81,False,True,True,2020-08-13 07:04:11+00:00,11,2,0,True,6,0,81,2020-08-13 07:51:25,2020
73,active,82,False,True,True,2020-08-13 07:27:48+00:00,4,0,0,True,11,0,82,2020-08-13 07:51:25,2020
74,active,84,False,True,True,2020-08-13 05:34:39+00:00,3,0,0,True,12,0,84,2020-08-13 07:51:25,2020
75,active,85,False,True,True,2020-08-13 00:20:27+00:00,0,0,0,True,19,0,85,2020-08-13 07:51:25,2020
76,active,86,False,True,True,2020-08-13 04:34:57+00:00,2,0,0,True,17,0,86,2020-08-13 07:51:25,2020
77,active,87,False,True,True,2020-08-13 04:24:36+00:00,15,0,0,True,0,0,87,2020-08-13 07:51:25,2020
78,active,89,False,True,True,2020-08-13 06:58:36+00:00,10,1,0,True,8,0,89,2020-08-13 07:51:25,2020
79,active,90,False,True,True,2020-08-13 04:08:59+00:00,12,0,0,True,7,0,90,2020-08-13 07:51:25,2020
80,active,91,False,True,True,2020-08-13 05:33:03+00:00,2,1,0,True,16,0,91,2020-08-13 07:51:25,2020
81,active,92,False,True,True,2020-08-13 03:16:38+00:00,8,1,0,True,10,0,92,2020-08-13 07:51:25,2020
82,active,93,False,True,True,2020-08-13 03:15:19+00:00,13,2,0,True,0,0,93,2020-08-13 07:51:25,2020
83,active,94,False,True,True,2020-08-13 04:47:36+00:00,4,0,0,True,7,0,94,2020-08-13 07:51:25,2020
84,active,95,False,True,True,2020-08-13 04:38:06+00:00,6,0,0,True,9,0,95,2020-08-13 07:51:25,2020
85,active,96,False,True,True,2020-08-13 04:20:25+00:00,14,0,0,True,5,0,96,2020-08-13 07:51:25,2020
86,active,97,False,True,True,2020-08-13 05:51:19+00:00,15,1,0,True,3,0,97,2020-08-13 07:51:25,2020
87,active,98,False,True,True,2020-08-13 03:15:45+00:00,9,1,0,True,13,0,98,2020-08-13 07:51:25,2020
88,active,99,False,True,True,2020-08-13 06:47:47+00:00,9,1,0,True,5,0,99,2020-08-13 07:51:25,2020
89,active,100,True,True,True,2020-08-13 07:09:32+00:00,22,1,0,True,2,0,100,2020-08-13 07:51:25,2020
90,active,101,False,True,True,2020-08-13 03:17:09+00:00,13,0,0,True,2,0,101,2020-08-13 07:51:25,2020
91,active,102,False,True,True,2020-08-13 03:37:27+00:00,9,0,0,True,6,0,102,2020-08-13 07:51:25,2020
92,active,103,False,True,True,2020-08-13 03:15:49+00:00,15,0,0,True,0,0,103,2020-08-13 07:51:25,2020
93,active,104,False,True,True,2020-08-13 03:39:02+00:00,7,0,0,True,12,0,104,2020-08-13 07:51:25,2020
94,active,105,False,True,True,2020-08-13 03:16:18+00:00,18,1,0,True,0,0,105,2020-08-13 07:51:25,2020
95,active,106,False,True,True,2020-08-13 04:03:18+00:00,2,1,0,True,12,0,106,2020-08-13 07:51:25,2020
96,active,107,False,True,True,2020-08-13 06:21:12+00:00,0,0,0,True,19,0,107,2020-08-13 07:51:25,2020
97,active,108,False,True,True,2020-08-13 04:18:32+00:00,0,0,0,True,17,0,108,2020-08-13 07:51:25,2020
98,active,109,False,True,True,2020-08-13 04:29:09+00:00,3,0,0,True,32,0,109,2020-08-13 07:51:25,2020
99,active,110,False,True,True,2020-08-13 04:49:10+00:00,2,0,0,True,13,0,110,2020-08-13 07:51:25,2020
100,active,111,False,True,True,2020-08-13 03:15:19+00:00,6,0,0,True,9,0,111,2020-08-13 07:51:25,2020
101,active,112,False,True,True,2020-08-13 03:15:20+00:00,15,0,0,True,0,0,112,2020-08-13 07:51:25,2020
102,active,113,False,True,True,2020-08-13 03:26:00+00:00,13,0,0,True,2,0,113,2020-08-13 07:51:25,2020
103,active,114,False,True,True,2020-08-13 03:24:42+00:00,7,1,0,True,7,0,114,2020-08-13 07:51:25,2020
104,active,115,False,True,True,2020-08-13 05:14:26+00:00,12,4,0,True,3,0,115,2020-08-13 07:51:25,2020
105,active,116,False,True,True,2020-08-13 04:05:41+00:00,20,0,0,True,3,0,116,2020-08-13 07:51:25,2020
106,active,117,False,True,True,2020-08-13 06:38:24+00:00,7,0,0,True,12,0,117,2020-08-13 07:51:25,2020
107,active,118,False,True,True,2020-08-13 05:35:18+00:00,10,1,0,True,8,0,118,2020-08-13 07:51:25,2020
108,active,119,False,True,True,2020-08-13 03:21:13+00:00,15,0,0,True,0,0,119,2020-08-13 07:51:25,2020
109,active,120,False,True,True,2020-08-13 06:03:37+00:00,1,1,0,True,13,0,120,2020-08-13 07:51:25,2020
110,active,121,False,True,True,2020-08-13 03:21:09+00:00,3,0,0,True,14,0,121,2020-08-13 07:51:25,2020
111,active,122,False,True,True,2020-08-13 06:41:55+00:00,10,0,0,True,5,0,122,2020-08-13 07:51:25,2020
112,active,124,False,True,True,2020-08-13 03:16:16+00:00,6,1,0,True,8,0,124,2020-08-13 07:51:25,2020
113,active,125,False,True,True,2020-08-13 04:02:17+00:00,13,0,0,True,2,0,125,2020-08-13 07:51:25,2020
114,active,126,False,True,True,2020-08-13 03:35:17+00:00,7,1,0,True,7,0,126,2020-08-13 07:51:25,2020
115,active,128,False,True,True,2020-08-13 07:03:41+00:00,4,1,0,True,14,0,128,2020-08-13 07:51:25,2020
116,active,129,False,True,True,2020-08-13 03:28:06+00:00,14,0,0,True,5,0,129,2020-08-13 07:51:25,2020
117,active,130,False,True,True,2020-08-13 04:03:05+00:00,12,0,0,True,3,0,130,2020-08-13 07:51:25,2020
118,active,131,False,True,True,2020-08-13 04:12:34+00:00,15,0,0,True,3,0,131,2020-08-13 07:51:25,2020
119,active,133,False,True,True,2020-08-13 06:06:24+00:00,12,0,0,True,11,0,133,2020-08-13 07:51:25,2020
120,active,135,False,True,True,2020-08-13 03:23:50+00:00,2,0,0,True,15,0,135,2020-08-13 07:51:25,2020
121,active,136,False,True,True,2020-08-13 03:24:14+00:00,4,1,0,True,14,0,136,2020-08-13 07:51:25,2020
122,active,137,False,True,True,2020-08-13 03:23:15+00:00,11,0,0,True,4,0,137,2020-08-13 07:51:25,2020
123,active,138,False,True,True,2020-08-13 03:34:24+00:00,12,1,0,True,2,0,138,2020-08-13 07:51:25,2020
124,active,139,False,True,True,2020-08-13 05:13:58+00:00,17,0,0,True,2,0,139,2020-08-13 07:51:25,2020
125,active,140,False,True,True,2020-08-13 06:38:34+00:00,13,0,0,True,4,0,140,2020-08-13 07:51:25,2020
126,active,141,False,True,True,2020-08-13 05:38:12+00:00,6,0,0,True,9,0,141,2020-08-13 07:51:25,2020
127,active,142,False,True,True,2020-08-13 03:23:31+00:00,11,1,0,True,11,0,142,2020-08-13 07:51:25,2020
128,active,143,False,True,True,2020-08-13 05:56:05+00:00,16,4,0,True,3,0,143,2020-08-13 07:51:25,2020
129,active,144,False,True,True,2020-08-13 03:23:40+00:00,10,1,0,True,8,0,144,2020-08-13 07:51:25,2020
130,active,145,False,True,True,2020-08-13 03:40:14+00:00,18,0,0,True,1,0,145,2020-08-13 07:51:25,2020
131,active,146,False,True,True,2020-08-13 03:24:37+00:00,12,1,0,True,6,0,146,2020-08-13 07:51:25,2020
132,active,149,True,True,True,2020-08-13 06:37:45+00:00,11,0,0,True,7,0,149,2020-08-13 07:51:25,2020
133,active,150,False,True,True,2020-08-13 03:24:08+00:00,15,0,0,True,4,0,150,2020-08-13 07:51:25,2020
134,active,151,False,True,True,2020-08-13 03:53:22+00:00,5,0,0,True,14,0,151,2020-08-13 07:51:25,2020
135,active,152,True,True,True,2020-08-13 03:54:15+00:00,5,0,0,True,10,0,152,2020-08-13 07:51:25,2020
136,active,156,False,True,True,2020-08-13 04:36:52+00:00,6,0,0,True,9,0,156,2020-08-13 07:51:25,2020
137,active,157,False,True,True,2020-08-13 05:22:27+00:00,1,1,0,True,13,0,157,2020-08-13 07:51:25,2020
138,active,159,False,True,True,2020-08-13 04:31:04+00:00,15,0,0,True,0,0,159,2020-08-13 07:51:25,2020
139,active,160,True,True,True,2020-08-13 05:13:52+00:00,7,0,0,True,7,0,160,2020-08-13 07:51:25,2020
140,active,161,True,True,True,2020-08-13 06:35:11+00:00,21,2,0,True,0,0,161,2020-08-13 07:51:25,2020
141,active,162,False,True,True,2020-08-13 03:24:31+00:00,4,0,0,True,11,0,162,2020-08-13 07:51:25,2020
142,active,163,True,True,True,2020-08-13 03:23:49+00:00,8,0,0,True,11,0,163,2020-08-13 07:51:25,2020
143,active,167,False,True,True,2020-08-13 04:04:32+00:00,5,0,0,True,10,0,167,2020-08-13 07:51:25,2020
144,active,169,False,True,True,2020-08-13 02:45:56+00:00,14,0,0,True,5,0,169,2020-08-13 07:51:25,2020
145,active,170,True,True,True,2020-08-13 06:20:39+00:00,4,0,0,True,10,0,170,2020-08-13 07:51:25,2020
146,active,171,True,True,True,2020-08-12 23:58:34+00:00,10,0,0,True,13,0,171,2020-08-13 07:51:25,2020
147,active,173,True,True,True,2020-08-13 03:24:57+00:00,9,0,0,True,5,0,173,2020-08-13 07:51:25,2020
148,active,174,False,True,True,2020-08-13 05:03:39+00:00,6,1,0,True,8,0,174,2020-08-13 07:51:25,2020
149,active,175,True,True,True,2020-08-13 06:50:36+00:00,10,1,0,True,6,0,175,2020-08-13 07:51:25,2020
150,active,176,False,True,True,2020-08-13 03:23:48+00:00,14,0,0,True,1,0,176,2020-08-13 07:51:25,2020
151,active,177,False,True,True,2020-08-13 05:40:35+00:00,4,0,0,True,15,0,177,2020-08-13 07:51:25,2020
152,active,178,False,True,True,2020-08-13 06:47:38+00:00,4,0,0,True,15,0,178,2020-08-13 07:51:25,2020
153,active,179,False,True,True,2020-08-13 06:27:52+00:00,14,0,0,True,11,0,179,2020-08-13 07:51:25,2020
154,active,180,False,True,True,2020-08-13 03:43:23+00:00,7,0,0,True,12,0,180,2020-08-13 07:51:25,2020
155,active,181,False,True,True,2020-08-13 03:24:55+00:00,12,0,0,True,7,0,181,2020-08-13 07:51:25,2020
156,active,182,True,True,True,2020-08-13 03:24:10+00:00,1,0,0,True,18,0,182,2020-08-13 07:51:25,2020
157,active,183,False,True,True,2020-08-13 04:05:18+00:00,3,1,0,True,15,0,183,2020-08-13 07:51:25,2020
158,active,184,False,True,True,2020-08-13 03:23:51+00:00,11,0,0,True,8,0,184,2020-08-13 07:51:25,2020
159,active,185,False,True,True,2020-08-13 05:16:23+00:00,8,0,0,True,7,0,185,2020-08-13 07:51:25,2020
160,active,186,True,True,True,2020-08-13 06:35:41+00:00,6,0,0,True,9,0,186,2020-08-13 07:51:25,2020
161,active,187,False,True,True,2020-08-13 03:24:24+00:00,7,0,0,True,8,0,187,2020-08-13 07:51:25,2020
162,active,188,False,True,True,2020-08-13 03:24:30+00:00,14,1,0,True,0,0,188,2020-08-13 07:51:25,2020
163,active,189,True,True,True,2020-08-13 03:24:02+00:00,0,0,0,True,23,0,189,2020-08-13 07:51:25,2020
164,active,190,True,True,True,2020-08-13 03:58:36+00:00,10,1,0,True,26,0,190,2020-08-13 07:51:25,2020
165,active,191,False,True,True,2020-08-13 05:21:44+00:00,7,0,0,True,8,0,191,2020-08-13 07:51:25,2020
166,active,192,False,True,True,2020-08-13 03:24:20+00:00,0,0,0,True,19,0,192,2020-08-13 07:51:25,2020
167,active,193,True,True,True,2020-08-13 05:41:59+00:00,3,0,0,True,12,0,193,2020-08-13 07:51:25,2020
168,active,194,False,True,True,2020-08-13 04:34:42+00:00,2,0,0,True,17,0,194,2020-08-13 07:51:25,2020
169,active,195,False,True,True,2020-08-13 03:21:44+00:00,15,0,0,True,8,0,195,2020-08-13 07:51:25,2020
170,active,196,True,True,True,2020-08-13 07:50:55+00:00,1,0,0,True,9,0,196,2020-08-13 07:51:25,2020
171,active,197,False,True,True,2020-08-13 03:23:40+00:00,5,1,0,True,9,0,197,2020-08-13 07:51:25,2020
172,active,199,False,True,True,2020-08-13 04:03:08+00:00,4,0,0,True,11,0,199,2020-08-13 07:51:25,2020
173,active,200,False,True,True,2020-08-13 05:18:34+00:00,15,1,0,True,3,0,200,2020-08-13 07:51:25,2020
174,active,201,False,True,True,2020-08-13 03:24:32+00:00,0,0,0,True,15,0,201,2020-08-13 07:51:25,2020
175,active,202,False,True,True,2020-08-13 03:24:58+00:00,5,0,0,True,10,0,202,2020-08-13 07:51:25,2020
176,active,203,False,True,True,2020-08-13 03:23:40+00:00,1,0,0,True,14,0,203,2020-08-13 07:51:25,2020
177,active,204,False,True,True,2020-08-13 04:10:02+00:00,0,1,0,True,14,0,204,2020-08-13 07:51:25,2020
178,active,205,False,True,True,2020-08-13 03:23:54+00:00,2,0,0,True,13,0,205,2020-08-13 07:51:25,2020
179,active,206,True,True,True,2020-08-13 04:00:20+00:00,0,1,0,True,22,0,206,2020-08-13 07:51:25,2020
180,active,208,True,True,True,2020-08-13 05:58:12+00:00,6,1,0,True,8,0,208,2020-08-13 07:51:25,2020
181,active,209,False,True,True,2020-08-13 04:02:38+00:00,5,0,0,True,10,0,209,2020-08-13 07:51:25,2020
182,active,210,False,True,True,2020-08-13 04:34:35+00:00,3,0,0,True,12,0,210,2020-08-13 07:51:25,2020
183,active,211,False,True,True,2020-08-13 04:03:01+00:00,4,0,0,True,15,0,211,2020-08-13 07:51:25,2020
184,active,212,False,True,True,2020-08-13 03:56:57+00:00,31,0,0,True,2,0,212,2020-08-13 07:51:25,2020
185,active,213,True,True,True,2020-08-13 03:28:10+00:00,3,0,0,True,13,0,213,2020-08-13 07:51:25,2020
186,active,214,False,True,True,2020-08-13 03:58:45+00:00,4,0,0,True,11,0,214,2020-08-13 07:51:25,2020
187,active,215,False,True,True,2020-08-13 04:14:07+00:00,5,1,0,True,9,0,215,2020-08-13 07:51:25,2020
188,active,216,False,True,True,2020-08-13 04:04:19+00:00,18,1,0,True,0,0,216,2020-08-13 07:51:25,2020
189,active,217,False,True,True,2020-08-13 05:03:57+00:00,12,0,0,True,7,0,217,2020-08-13 07:51:25,2020
190,active,218,False,True,True,2020-08-13 07:07:11+00:00,1,0,0,True,14,0,218,2020-08-13 07:51:25,2020
191,active,219,False,True,True,2020-08-13 03:29:42+00:00,6,1,0,True,8,0,219,2020-08-13 07:51:25,2020
192,active,221,False,True,True,2020-08-13 03:24:30+00:00,15,0,0,True,4,0,221,2020-08-13 07:51:25,2020
193,active,222,True,True,True,2020-08-13 03:23:22+00:00,8,0,0,True,6,0,222,2020-08-13 07:51:25,2020
194,active,224,False,True,True,2020-08-13 07:35:27+00:00,14,2,0,True,1,0,224,2020-08-13 07:51:25,2020
195,active,225,False,True,True,2020-08-13 05:17:09+00:00,14,1,0,True,4,0,225,2020-08-13 07:51:25,2020
196,active,226,False,True,True,2020-08-13 04:47:21+00:00,4,0,0,True,11,0,226,2020-08-13 07:51:25,2020
197,active,227,False,True,True,2020-08-13 06:14:17+00:00,10,3,0,True,6,0,227,2020-08-13 07:51:25,2020
198,active,228,False,True,True,2020-08-13 03:23:32+00:00,1,1,0,True,17,0,228,2020-08-13 07:51:25,2020
199,active,232,False,True,True,2020-08-13 03:23:26+00:00,7,0,0,True,4,0,232,2020-08-13 07:51:25,2020
200,active,233,False,False,True,2020-08-12 18:16:55+00:00,6,0,0,False,9,0,233,2020-08-13 07:51:25,2020
201,active,234,False,True,True,2020-08-13 03:23:49+00:00,5,0,0,True,10,0,234,2020-08-13 07:51:25,2020
202,active,235,False,True,True,2020-08-13 03:23:39+00:00,10,0,0,True,5,0,235,2020-08-13 07:51:25,2020
203,active,236,False,True,True,2020-08-13 03:24:05+00:00,11,0,0,True,4,0,236,2020-08-13 07:51:25,2020
204,active,239,False,True,True,2020-08-13 03:23:57+00:00,13,0,0,True,2,0,239,2020-08-13 07:51:25,2020
205,active,255,False,True,True,2020-08-13 04:03:35+00:00,9,0,0,True,6,0,255,2020-08-13 07:51:25,2020
206,active,258,False,True,True,2020-08-13 03:24:46+00:00,10,0,0,True,5,0,258,2020-08-13 07:51:25,2020
207,active,259,False,True,True,2020-08-13 04:03:59+00:00,14,0,0,True,1,0,259,2020-08-13 07:51:25,2020
208,active,260,False,False,True,2020-08-12 20:35:39+00:00,12,0,0,False,3,0,260,2020-08-13 07:51:25,2020
209,active,271,False,True,True,2020-08-13 04:27:56+00:00,3,0,0,True,12,0,271,2020-08-13 07:51:25,2020
210,active,272,False,True,True,2020-08-13 06:47:02+00:00,5,1,0,True,13,0,272,2020-08-13 07:51:25,2020
211,active,273,False,True,True,2020-08-13 03:46:05+00:00,15,0,0,True,25,0,273,2020-08-13 07:51:25,2020
212,active,279,False,True,True,2020-08-13 03:24:03+00:00,18,0,0,True,1,0,279,2020-08-13 07:51:25,2020
213,active,280,False,True,True,2020-08-13 03:45:58+00:00,8,0,0,True,11,0,280,2020-08-13 07:51:25,2020
214,active,282,False,True,True,2020-08-13 03:23:49+00:00,10,1,0,True,4,0,282,2020-08-13 07:51:25,2020
215,active,296,False,True,True,2020-08-13 05:11:00+00:00,15,0,0,True,8,0,296,2020-08-13 07:51:25,2020
216,active,318,False,True,True,2020-08-13 04:58:28+00:00,3,0,0,True,16,0,318,2020-08-13 07:51:25,2020
217,active,319,False,True,True,2020-08-13 04:19:05+00:00,2,0,0,True,23,0,319,2020-08-13 07:51:25,2020
218,active,327,False,True,True,2020-08-13 03:22:42+00:00,9,0,0,True,6,0,327,2020-08-13 07:51:25,2020
219,active,328,False,True,True,2020-08-13 03:55:30+00:00,11,1,0,True,3,0,328,2020-08-13 07:51:25,2020
220,active,329,False,True,True,2020-08-13 04:16:03+00:00,8,0,0,True,7,0,329,2020-08-13 07:51:25,2020
221,active,330,False,True,True,2020-08-13 05:13:50+00:00,5,0,0,True,10,0,330,2020-08-13 07:51:25,2020
222,active,331,False,True,True,2020-08-13 07:36:51+00:00,3,1,0,True,11,0,331,2020-08-13 07:51:25,2020
223,active,332,False,True,True,2020-08-13 03:28:16+00:00,14,1,0,True,0,0,332,2020-08-13 07:51:25,2020
224,active,333,False,True,True,2020-08-13 06:48:44+00:00,20,0,0,True,5,0,333,2020-08-13 07:51:25,2020
225,active,334,False,True,True,2020-08-13 03:37:19+00:00,16,2,0,True,1,0,334,2020-08-13 07:51:25,2020
226,active,335,False,True,True,2020-08-13 06:17:57+00:00,16,0,0,True,3,0,335,2020-08-13 07:51:25,2020
227,active,336,False,True,True,2020-08-13 03:25:37+00:00,4,0,0,True,11,0,336,2020-08-13 07:51:25,2020
228,active,337,False,True,True,2020-08-13 03:25:15+00:00,15,0,0,True,0,0,337,2020-08-13 07:51:25,2020
229,active,338,False,True,True,2020-08-13 05:42:18+00:00,13,1,0,True,1,0,338,2020-08-13 07:51:25,2020
230,active,339,False,True,True,2020-08-13 03:25:16+00:00,15,0,0,True,0,0,339,2020-08-13 07:51:25,2020
231,active,340,False,True,True,2020-08-13 03:25:14+00:00,18,0,0,True,1,0,340,2020-08-13 07:51:25,2020
232,active,341,True,True,True,2020-08-13 03:47:05+00:00,11,1,0,True,3,0,341,2020-08-13 07:51:25,2020
