,num_docks_available,num_ebikes_available,station_id,num_docks_disabled,station_status,legacy_id,num_bikes_disabled,eightd_has_available_keys,is_installed,num_bikes_available,is_renting,is_returning,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
37,11,0,44,0,active,44,0,False,True,12,True,True,2020-07-31 19:56:34+00:00,,,2020-07-31 19:58:00,2020
38,19,0,46,0,active,46,0,False,True,0,True,True,2020-07-31 19:57:28+00:00,,,2020-07-31 19:58:00,2020
39,8,0,47,0,active,47,0,True,True,11,True,True,2020-07-31 19:55:14+00:00,,,2020-07-31 19:58:00,2020
40,7,0,48,0,active,48,1,False,True,11,True,True,2020-07-31 19:52:19+00:00,,,2020-07-31 19:58:00,2020
41,16,0,49,0,active,49,0,False,True,2,True,True,2020-07-31 19:56:25+00:00,,,2020-07-31 19:58:00,2020
42,9,0,50,0,active,50,1,True,True,5,True,True,2020-07-31 19:52:57+00:00,,,2020-07-31 19:58:00,2020
43,9,0,51,0,active,51,1,False,True,5,True,True,2020-07-31 19:57:42+00:00,,,2020-07-31 19:58:00,2020
44,10,0,52,0,active,52,1,True,True,12,True,True,2020-07-31 19:53:28+00:00,,,2020-07-31 19:58:00,2020
45,16,0,53,0,active,53,1,False,True,2,True,True,2020-07-31 19:52:58+00:00,,,2020-07-31 19:58:00,2020
46,15,0,54,0,active,54,0,False,True,0,True,True,2020-07-31 18:55:31+00:00,,,2020-07-31 19:58:00,2020
47,11,0,55,0,active,55,0,False,True,4,True,True,2020-07-31 19:56:27+00:00,,,2020-07-31 19:58:00,2020
48,11,0,56,0,active,56,0,True,True,7,True,True,2020-07-31 19:09:49+00:00,,,2020-07-31 19:58:00,2020
49,12,0,57,0,active,57,0,True,True,2,True,True,2020-07-31 19:57:56+00:00,,,2020-07-31 19:58:00,2020
50,15,0,58,0,active,58,0,True,True,4,True,True,2020-07-31 19:56:55+00:00,,,2020-07-31 19:58:00,2020
51,12,0,59,0,active,59,0,True,True,7,True,True,2020-07-31 19:52:23+00:00,,,2020-07-31 19:58:00,2020
52,11,0,60,0,active,60,0,False,True,8,True,True,2020-07-31 19:57:41+00:00,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 63, 'active': True, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 19, 'dock_blocked_count': 0, 'region': 'BOS'}",2020-07-31 19:58:00,2020
53,4,0,61,0,active,61,0,False,True,15,True,True,2020-07-31 19:57:56+00:00,,,2020-07-31 19:58:00,2020
54,8,0,63,0,active,63,0,False,True,7,True,True,2020-07-31 18:13:46+00:00,,,2020-07-31 19:58:00,2020
55,0,0,64,0,active,64,1,False,True,18,True,True,2020-07-31 19:35:31+00:00,,,2020-07-31 19:58:00,2020
56,18,0,65,0,active,65,0,False,True,5,True,True,2020-07-31 18:31:35+00:00,,,2020-07-31 19:58:00,2020
57,12,0,66,0,active,66,0,False,True,3,True,True,2020-07-31 19:56:17+00:00,,,2020-07-31 19:58:00,2020
58,21,0,67,0,active,67,2,True,True,4,True,True,2020-07-31 19:56:25+00:00,,,2020-07-31 19:58:00,2020
59,14,0,68,0,active,68,0,True,True,5,True,True,2020-07-31 19:52:36+00:00,,,2020-07-31 19:58:00,2020
60,17,0,69,0,active,69,0,True,True,2,True,True,2020-07-31 19:54:30+00:00,,,2020-07-31 19:58:00,2020
61,0,0,70,0,active,70,2,False,True,21,True,True,2020-07-31 19:56:26+00:00,,,2020-07-31 19:58:00,2020
62,8,0,71,0,active,71,0,False,True,15,True,True,2020-07-31 19:52:45+00:00,,,2020-07-31 19:58:00,2020
63,19,0,72,0,active,72,0,False,True,4,True,True,2020-07-31 19:27:33+00:00,,,2020-07-31 19:58:00,2020
64,0,0,73,0,active,73,1,False,True,14,True,True,2020-07-31 19:45:32+00:00,,,2020-07-31 19:58:00,2020
65,0,0,74,0,active,74,0,True,True,19,True,True,2020-07-31 19:50:02+00:00,,,2020-07-31 19:58:00,2020
66,12,0,75,0,active,75,0,False,True,3,True,True,2020-07-31 19:39:24+00:00,,,2020-07-31 19:58:00,2020
67,16,0,76,0,active,76,0,False,True,1,True,True,2020-07-31 19:11:22+00:00,,,2020-07-31 19:58:00,2020
68,8,0,77,0,active,77,0,False,True,7,True,True,2020-07-31 19:05:03+00:00,,,2020-07-31 19:58:00,2020
69,8,0,78,0,active,78,1,False,True,10,True,True,2020-07-31 19:47:13+00:00,,,2020-07-31 19:58:00,2020
70,18,0,79,0,active,79,0,False,True,1,True,True,2020-07-31 19:50:46+00:00,,,2020-07-31 19:58:00,2020
71,1,0,80,0,active,80,2,False,True,32,True,True,2020-07-31 19:49:03+00:00,,,2020-07-31 19:58:00,2020
72,9,0,81,0,active,81,0,False,True,10,True,True,2020-07-31 19:51:55+00:00,,,2020-07-31 19:58:00,2020
73,15,0,82,0,active,82,0,False,True,0,True,True,2020-07-31 19:03:34+00:00,,,2020-07-31 19:58:00,2020
74,11,0,84,0,active,84,0,False,True,4,True,True,2020-07-31 19:48:33+00:00,,,2020-07-31 19:58:00,2020
75,7,0,85,0,active,85,0,False,True,12,True,True,2020-07-31 19:55:49+00:00,,,2020-07-31 19:58:00,2020
76,16,0,86,0,active,86,0,False,True,3,True,True,2020-07-31 19:38:44+00:00,,,2020-07-31 19:58:00,2020
77,6,0,87,0,active,87,0,False,True,9,True,True,2020-07-31 19:56:44+00:00,,,2020-07-31 19:58:00,2020
78,2,0,89,0,active,89,0,False,True,17,True,True,2020-07-31 19:41:44+00:00,,,2020-07-31 19:58:00,2020
79,16,0,90,0,active,90,0,False,True,3,True,True,2020-07-31 19:38:03+00:00,,,2020-07-31 19:58:00,2020
80,10,0,91,0,active,91,1,False,True,8,True,True,2020-07-31 19:56:18+00:00,,,2020-07-31 19:58:00,2020
81,6,0,92,0,active,92,0,False,True,13,True,True,2020-07-31 19:29:28+00:00,,,2020-07-31 19:58:00,2020
82,1,0,93,0,active,93,2,False,True,12,True,True,2020-07-31 19:41:47+00:00,,,2020-07-31 19:58:00,2020
83,6,0,94,0,active,94,0,False,True,5,True,True,2020-07-31 19:15:33+00:00,,,2020-07-31 19:58:00,2020
84,6,0,95,0,active,95,0,False,True,9,True,True,2020-07-31 19:45:16+00:00,,,2020-07-31 19:58:00,2020
85,14,0,96,0,active,96,0,False,True,5,True,True,2020-07-31 19:21:20+00:00,,,2020-07-31 19:58:00,2020
86,15,0,97,0,active,97,0,False,True,4,True,True,2020-07-31 19:35:11+00:00,,,2020-07-31 19:58:00,2020
87,17,0,98,0,active,98,0,False,True,5,True,True,2020-07-31 19:48:51+00:00,,,2020-07-31 19:58:00,2020
88,9,0,99,0,active,99,0,False,True,6,True,True,2020-07-31 19:24:48+00:00,,,2020-07-31 19:58:00,2020
89,14,0,100,0,active,100,1,True,True,10,True,True,2020-07-31 19:54:45+00:00,,,2020-07-31 19:58:00,2020
90,15,0,101,0,active,101,0,False,True,0,True,True,2020-07-31 13:22:41+00:00,,,2020-07-31 19:58:00,2020
91,15,0,102,0,active,102,0,False,True,0,True,True,2020-07-31 17:15:10+00:00,,,2020-07-31 19:58:00,2020
92,13,0,103,0,active,103,1,False,True,1,True,True,2020-07-31 19:26:00+00:00,,,2020-07-31 19:58:00,2020
93,5,0,104,0,active,104,0,False,True,14,True,True,2020-07-31 19:30:12+00:00,,,2020-07-31 19:58:00,2020
94,15,0,105,0,active,105,0,False,True,4,True,True,2020-07-31 19:56:44+00:00,,,2020-07-31 19:58:00,2020
95,9,0,106,0,active,106,1,False,True,5,True,True,2020-07-31 19:20:34+00:00,,,2020-07-31 19:58:00,2020
96,1,0,107,0,active,107,0,False,True,18,True,True,2020-07-31 19:53:29+00:00,,,2020-07-31 19:58:00,2020
97,4,0,108,0,active,108,0,False,True,13,True,True,2020-07-31 19:14:35+00:00,,,2020-07-31 19:58:00,2020
98,8,0,109,0,active,109,2,False,True,25,True,True,2020-07-31 18:31:32+00:00,,,2020-07-31 19:58:00,2020
99,3,0,110,0,active,110,1,False,True,11,True,True,2020-07-31 19:54:54+00:00,,,2020-07-31 19:58:00,2020
100,12,0,111,0,active,111,0,False,True,3,True,True,2020-07-31 19:19:42+00:00,,,2020-07-31 19:58:00,2020
101,11,0,112,0,active,112,0,False,True,4,True,True,2020-07-31 15:49:48+00:00,,,2020-07-31 19:58:00,2020
102,8,0,113,0,active,113,0,False,True,7,True,True,2020-07-31 19:41:41+00:00,,,2020-07-31 19:58:00,2020
103,10,0,114,0,active,114,0,False,True,5,True,True,2020-07-31 19:39:53+00:00,,,2020-07-31 19:58:00,2020
104,8,0,115,0,active,115,1,False,True,10,True,True,2020-07-31 19:50:28+00:00,,,2020-07-31 19:58:00,2020
105,15,0,116,0,active,116,0,False,True,8,True,True,2020-07-31 19:53:47+00:00,,,2020-07-31 19:58:00,2020
106,6,0,117,0,active,117,1,False,True,12,True,True,2020-07-31 19:55:49+00:00,,,2020-07-31 19:58:00,2020
107,10,0,118,0,active,118,1,False,True,8,True,True,2020-07-31 19:10:00+00:00,,,2020-07-31 19:58:00,2020
108,5,0,119,0,active,119,1,False,True,9,True,True,2020-07-31 19:36:30+00:00,,,2020-07-31 19:58:00,2020
109,11,0,120,0,active,120,1,False,True,3,True,True,2020-07-31 19:54:16+00:00,,,2020-07-31 19:58:00,2020
110,16,0,121,0,active,121,0,False,True,1,True,True,2020-07-31 19:56:05+00:00,,,2020-07-31 19:58:00,2020
111,9,0,122,0,active,122,0,False,True,6,True,True,2020-07-31 19:44:43+00:00,,,2020-07-31 19:58:00,2020
112,9,0,124,0,active,124,0,False,True,6,True,True,2020-07-31 18:32:13+00:00,,,2020-07-31 19:58:00,2020
113,13,0,125,0,active,125,0,False,True,2,True,True,2020-07-31 19:25:43+00:00,,,2020-07-31 19:58:00,2020
114,7,0,126,0,active,126,0,False,True,8,True,True,2020-07-31 19:51:30+00:00,,,2020-07-31 19:58:00,2020
115,7,0,128,0,active,128,0,False,True,12,True,True,2020-07-31 19:57:26+00:00,,,2020-07-31 19:58:00,2020
116,11,0,129,0,active,129,0,False,True,8,True,True,2020-07-31 19:33:19+00:00,,,2020-07-31 19:58:00,2020
117,2,0,130,0,active,130,0,False,True,13,True,True,2020-07-31 19:37:14+00:00,,,2020-07-31 19:58:00,2020
118,11,0,131,0,active,131,3,False,True,4,True,True,2020-07-31 19:37:51+00:00,,,2020-07-31 19:58:00,2020
119,11,0,133,0,active,133,0,False,True,12,True,True,2020-07-31 19:51:40+00:00,,,2020-07-31 19:58:00,2020
120,12,0,135,0,active,135,0,False,True,5,True,True,2020-07-31 18:48:55+00:00,,,2020-07-31 19:58:00,2020
121,5,0,136,0,active,136,0,False,True,14,True,True,2020-07-31 18:41:04+00:00,,,2020-07-31 19:58:00,2020
122,10,0,137,0,active,137,0,False,True,5,True,True,2020-07-31 19:48:44+00:00,,,2020-07-31 19:58:00,2020
123,4,0,138,0,active,138,0,False,True,11,True,True,2020-07-31 19:55:02+00:00,,,2020-07-31 19:58:00,2020
124,17,0,139,0,active,139,0,False,True,2,True,True,2020-07-31 19:48:44+00:00,,,2020-07-31 19:58:00,2020
125,9,0,140,0,active,140,0,False,True,8,True,True,2020-07-31 19:06:02+00:00,,,2020-07-31 19:58:00,2020
126,13,0,141,0,active,141,0,False,True,2,True,True,2020-07-31 19:52:11+00:00,,,2020-07-31 19:58:00,2020
127,6,0,142,0,active,142,1,False,True,16,True,True,2020-07-31 19:32:57+00:00,,,2020-07-31 19:58:00,2020
128,11,0,143,0,active,143,2,False,True,10,True,True,2020-07-31 19:22:21+00:00,,,2020-07-31 19:58:00,2020
129,15,0,144,0,active,144,0,False,True,4,True,True,2020-07-31 19:29:44+00:00,,,2020-07-31 19:58:00,2020
130,12,0,145,0,active,145,0,False,True,7,True,True,2020-07-31 19:21:11+00:00,,,2020-07-31 19:58:00,2020
131,1,0,146,0,active,146,0,False,True,18,True,True,2020-07-31 19:52:44+00:00,,,2020-07-31 19:58:00,2020
132,17,0,149,0,active,149,0,True,True,1,True,True,2020-07-31 18:56:35+00:00,,,2020-07-31 19:58:00,2020
133,3,0,150,0,active,150,1,False,True,15,True,True,2020-07-31 19:22:00+00:00,,,2020-07-31 19:58:00,2020
134,5,0,151,0,active,151,2,False,True,12,True,True,2020-07-31 19:25:09+00:00,,,2020-07-31 19:58:00,2020
135,6,0,152,0,active,152,0,True,True,9,True,True,2020-07-31 19:55:09+00:00,,,2020-07-31 19:58:00,2020
136,15,0,156,0,active,156,0,False,True,0,True,True,2020-07-31 19:50:13+00:00,,,2020-07-31 19:58:00,2020
137,2,0,157,0,active,157,1,False,True,12,True,True,2020-07-31 19:57:14+00:00,,,2020-07-31 19:58:00,2020
138,14,0,159,0,active,159,1,False,True,0,True,True,2020-07-31 19:56:34+00:00,,,2020-07-31 19:58:00,2020
139,3,0,160,0,active,160,0,True,True,11,True,True,2020-07-31 19:37:25+00:00,,,2020-07-31 19:58:00,2020
140,11,0,161,0,active,161,0,True,True,12,True,True,2020-07-31 19:56:51+00:00,,,2020-07-31 19:58:00,2020
141,10,0,162,0,active,162,0,False,True,5,True,True,2020-07-31 19:30:05+00:00,,,2020-07-31 19:58:00,2020
142,12,0,163,0,active,163,0,True,True,7,True,True,2020-07-31 18:58:06+00:00,,,2020-07-31 19:58:00,2020
143,1,0,167,0,active,167,1,False,True,13,True,True,2020-07-31 19:41:58+00:00,,,2020-07-31 19:58:00,2020
144,13,0,169,0,active,169,0,False,True,6,True,True,2020-07-31 19:40:44+00:00,,,2020-07-31 19:58:00,2020
145,10,0,170,0,active,170,0,True,True,4,True,True,2020-07-31 16:09:04+00:00,,,2020-07-31 19:58:00,2020
146,17,0,171,0,active,171,0,True,True,6,True,True,2020-07-31 13:05:11+00:00,,,2020-07-31 19:58:00,2020
147,6,0,173,0,active,173,2,True,True,6,True,True,2020-07-31 19:01:18+00:00,,,2020-07-31 19:58:00,2020
148,3,0,174,0,active,174,0,False,True,12,True,True,2020-07-31 17:21:46+00:00,,,2020-07-31 19:58:00,2020
149,9,0,175,0,active,175,0,True,True,8,True,True,2020-07-31 19:50:01+00:00,,,2020-07-31 19:58:00,2020
150,9,0,176,0,active,176,0,False,True,6,True,True,2020-07-31 19:30:04+00:00,,,2020-07-31 19:58:00,2020
151,8,0,177,0,active,177,0,False,True,11,True,True,2020-07-31 19:56:50+00:00,,,2020-07-31 19:58:00,2020
152,16,0,178,0,active,178,0,False,True,3,True,True,2020-07-31 19:57:01+00:00,,,2020-07-31 19:58:00,2020
153,13,0,179,0,active,179,1,False,True,11,True,True,2020-07-31 19:41:37+00:00,,,2020-07-31 19:58:00,2020
154,11,0,180,0,active,180,0,False,True,8,True,True,2020-07-31 19:51:10+00:00,,,2020-07-31 19:58:00,2020
155,14,0,181,0,active,181,1,False,True,4,True,True,2020-07-31 19:46:47+00:00,,,2020-07-31 19:58:00,2020
156,11,0,182,0,active,182,1,True,True,7,True,True,2020-07-31 19:43:14+00:00,,,2020-07-31 19:58:00,2020
157,15,0,183,0,active,183,0,False,True,4,True,True,2020-07-31 19:18:22+00:00,,,2020-07-31 19:58:00,2020
158,7,0,184,0,active,184,0,False,True,12,True,True,2020-07-31 19:54:51+00:00,,,2020-07-31 19:58:00,2020
159,15,0,185,0,active,185,0,False,True,0,True,True,2020-07-31 19:22:43+00:00,,,2020-07-31 19:58:00,2020
160,4,0,186,0,active,186,0,True,True,11,True,True,2020-07-31 19:50:22+00:00,,,2020-07-31 19:58:00,2020
161,5,0,187,0,active,187,0,False,True,10,True,True,2020-07-31 18:07:29+00:00,,,2020-07-31 19:58:00,2020
162,8,0,188,0,active,188,0,False,True,7,True,True,2020-07-31 19:06:47+00:00,,,2020-07-31 19:58:00,2020
163,15,0,189,0,active,189,0,True,True,8,True,True,2020-07-31 19:52:45+00:00,,,2020-07-31 19:58:00,2020
164,14,0,190,0,active,190,3,True,True,20,True,True,2020-07-31 19:54:45+00:00,,,2020-07-31 19:58:00,2020
165,12,0,191,0,active,191,0,False,True,3,True,True,2020-07-31 19:45:11+00:00,,,2020-07-31 19:58:00,2020
166,5,0,192,0,active,192,2,False,True,12,True,True,2020-07-31 19:47:41+00:00,,,2020-07-31 19:58:00,2020
167,8,0,193,0,active,193,0,True,True,7,True,True,2020-07-31 17:48:46+00:00,,,2020-07-31 19:58:00,2020
168,5,0,194,0,active,194,0,False,True,14,True,True,2020-07-31 19:33:38+00:00,,,2020-07-31 19:58:00,2020
169,6,0,195,0,active,195,0,False,True,17,True,True,2020-07-31 19:57:59+00:00,,,2020-07-31 19:58:00,2020
170,8,0,196,0,active,196,1,True,True,1,True,True,2020-07-31 19:10:47+00:00,,,2020-07-31 19:58:00,2020
171,12,0,197,0,active,197,0,False,True,3,True,True,2020-07-31 17:12:42+00:00,,,2020-07-31 19:58:00,2020
172,8,0,199,0,active,199,2,False,True,5,True,True,2020-07-31 18:45:24+00:00,,,2020-07-31 19:58:00,2020
173,3,0,200,0,active,200,0,False,True,16,True,True,2020-07-31 19:32:15+00:00,,,2020-07-31 19:58:00,2020
174,15,0,201,0,active,201,0,False,True,0,True,True,2020-07-31 08:12:47+00:00,,,2020-07-31 19:58:00,2020
175,14,0,202,0,active,202,0,False,True,1,True,True,2020-07-31 19:42:20+00:00,,,2020-07-31 19:58:00,2020
176,10,0,203,0,active,203,0,False,True,5,True,True,2020-07-31 19:53:34+00:00,,,2020-07-31 19:58:00,2020
177,9,0,204,0,active,204,0,False,True,6,True,True,2020-07-31 14:06:39+00:00,,,2020-07-31 19:58:00,2020
178,8,0,205,0,active,205,0,False,True,7,True,True,2020-07-31 17:39:13+00:00,,,2020-07-31 19:58:00,2020
179,4,0,206,0,active,206,0,False,True,19,True,True,2020-07-31 19:38:56+00:00,,,2020-07-31 19:58:00,2020
180,5,0,208,0,active,208,0,True,True,10,True,True,2020-07-31 19:23:45+00:00,,,2020-07-31 19:58:00,2020
181,4,0,209,0,active,209,1,False,True,10,True,True,2020-07-31 18:24:14+00:00,,,2020-07-31 19:58:00,2020
182,13,0,210,0,active,210,0,False,True,2,True,True,2020-07-31 12:46:10+00:00,,,2020-07-31 19:58:00,2020
183,1,0,211,0,active,211,0,False,True,18,True,True,2020-07-31 18:55:08+00:00,,,2020-07-31 19:58:00,2020
184,22,0,212,0,active,212,0,False,True,11,True,True,2020-07-31 19:43:05+00:00,,,2020-07-31 19:58:00,2020
185,11,0,213,0,active,213,0,True,True,5,True,True,2020-07-31 19:54:23+00:00,,,2020-07-31 19:58:00,2020
186,13,0,214,0,active,214,0,False,True,2,True,True,2020-07-31 19:26:57+00:00,,,2020-07-31 19:58:00,2020
187,2,0,215,0,active,215,0,False,True,13,True,True,2020-07-31 19:47:04+00:00,,,2020-07-31 19:58:00,2020
188,3,0,216,0,active,216,0,False,True,16,True,True,2020-07-31 08:26:03+00:00,,,2020-07-31 19:58:00,2020
189,14,0,217,0,active,217,0,False,True,5,True,True,2020-07-31 18:46:36+00:00,,,2020-07-31 19:58:00,2020
190,1,0,218,0,active,218,0,False,True,14,True,True,2020-07-31 19:52:21+00:00,,,2020-07-31 19:58:00,2020
191,4,0,219,0,active,219,1,False,True,10,True,True,2020-07-31 15:00:03+00:00,,,2020-07-31 19:58:00,2020
192,16,0,221,0,active,221,0,False,True,3,True,True,2020-07-31 19:56:36+00:00,,,2020-07-31 19:58:00,2020
193,12,0,222,0,active,222,1,True,True,1,True,True,2020-07-31 19:50:51+00:00,,,2020-07-31 19:58:00,2020
194,7,0,224,0,active,224,0,False,True,10,True,True,2020-07-31 18:53:01+00:00,,,2020-07-31 19:58:00,2020
195,12,0,225,0,active,225,0,False,True,7,True,True,2020-07-31 19:46:11+00:00,,,2020-07-31 19:58:00,2020
196,5,0,226,0,active,226,1,False,True,9,True,True,2020-07-31 19:50:24+00:00,,,2020-07-31 19:58:00,2020
197,16,0,227,0,active,227,1,False,True,2,True,True,2020-07-31 19:42:46+00:00,,,2020-07-31 19:58:00,2020
198,6,0,228,0,active,228,0,False,True,13,True,True,2020-07-31 19:55:48+00:00,,,2020-07-31 19:58:00,2020
199,7,0,232,0,active,232,0,False,True,4,True,True,2020-07-31 08:16:55+00:00,,,2020-07-31 19:58:00,2020
200,9,0,233,0,active,233,1,False,True,5,True,True,2020-07-31 19:54:26+00:00,,,2020-07-31 19:58:00,2020
201,11,0,234,0,active,234,0,False,True,4,True,True,2020-07-31 19:45:34+00:00,,,2020-07-31 19:58:00,2020
202,6,0,235,0,active,235,0,False,True,9,True,True,2020-07-31 18:55:04+00:00,,,2020-07-31 19:58:00,2020
203,9,0,236,0,active,236,0,False,True,6,True,True,2020-07-31 19:35:27+00:00,,,2020-07-31 19:58:00,2020
204,8,0,239,0,active,239,1,False,True,6,True,True,2020-07-31 19:48:57+00:00,,,2020-07-31 19:58:00,2020
205,3,0,255,0,active,255,0,False,True,12,True,True,2020-07-31 18:17:27+00:00,,,2020-07-31 19:58:00,2020
206,4,0,258,0,active,258,0,False,True,11,True,True,2020-07-31 19:26:15+00:00,,,2020-07-31 19:58:00,2020
207,15,0,259,0,active,259,0,False,True,0,True,True,2020-07-31 08:31:40+00:00,,,2020-07-31 19:58:00,2020
208,10,0,260,0,active,260,0,False,True,5,True,True,2020-07-31 18:13:59+00:00,,,2020-07-31 19:58:00,2020
209,14,0,271,0,active,271,0,False,True,1,True,True,2020-07-31 17:16:33+00:00,,,2020-07-31 19:58:00,2020
210,9,0,272,0,active,272,2,False,True,8,True,True,2020-07-31 17:53:17+00:00,,,2020-07-31 19:58:00,2020
211,15,0,273,0,active,273,0,False,True,25,True,True,2020-07-31 19:53:57+00:00,,,2020-07-31 19:58:00,2020
212,14,0,279,0,active,279,0,False,True,5,True,True,2020-07-31 19:50:20+00:00,,,2020-07-31 19:58:00,2020
213,16,0,280,0,active,280,1,False,True,2,True,True,2020-07-31 19:00:41+00:00,,,2020-07-31 19:58:00,2020
214,9,0,282,0,active,282,2,False,True,4,True,True,2020-07-31 19:39:04+00:00,,,2020-07-31 19:58:00,2020
215,7,0,296,0,active,296,1,False,True,15,True,True,2020-07-31 19:56:30+00:00,,,2020-07-31 19:58:00,2020
216,3,0,318,0,active,318,0,False,True,16,True,True,2020-07-31 19:53:28+00:00,,,2020-07-31 19:58:00,2020
217,16,0,319,0,active,319,0,False,True,9,True,True,2020-07-31 19:46:59+00:00,,,2020-07-31 19:58:00,2020
218,3,0,327,0,active,327,0,False,True,12,True,True,2020-07-31 19:06:12+00:00,,,2020-07-31 19:58:00,2020
219,10,0,328,0,active,328,0,False,True,5,True,True,2020-07-31 19:41:46+00:00,,,2020-07-31 19:58:00,2020
