,station_id,num_docks_available,num_docks_disabled,station_status,is_installed,legacy_id,num_bikes_disabled,is_renting,num_ebikes_available,is_returning,last_reported,eightd_has_available_keys,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
310,423,9,0,active,True,423,0,True,0,True,2020-08-21 22:57:05+00:00,False,10,2020-08-22 01:13:00,2020
311,424,11,0,active,True,424,0,True,0,True,2020-08-22 01:01:51+00:00,False,8,2020-08-22 01:13:00,2020
312,425,16,0,active,True,425,0,True,0,True,2020-08-21 22:36:22+00:00,False,0,2020-08-22 01:13:00,2020
313,426,13,0,active,True,426,0,True,0,True,2020-08-22 00:24:28+00:00,False,14,2020-08-22 01:13:00,2020
314,427,18,0,active,True,427,0,True,0,True,2020-08-22 00:13:48+00:00,False,1,2020-08-22 01:13:00,2020
315,428,17,0,active,True,428,0,True,0,True,2020-08-22 01:04:13+00:00,False,2,2020-08-22 01:13:00,2020
316,430,4,0,active,True,430,0,True,0,True,2020-08-20 23:16:43+00:00,False,15,2020-08-22 01:13:00,2020
317,431,14,0,active,True,431,0,True,0,True,2020-08-21 16:43:22+00:00,False,1,2020-08-22 01:13:00,2020
318,432,11,0,active,True,432,0,True,0,True,2020-08-22 00:31:25+00:00,False,8,2020-08-22 01:13:00,2020
319,433,14,0,active,True,433,0,True,0,True,2020-08-22 00:40:57+00:00,False,5,2020-08-22 01:13:00,2020
320,434,17,0,active,True,434,0,True,0,True,2020-08-22 01:09:46+00:00,False,2,2020-08-22 01:13:00,2020
321,435,7,0,active,True,435,0,True,0,True,2020-08-21 17:31:11+00:00,False,8,2020-08-22 01:13:00,2020
322,436,10,0,active,True,436,0,True,0,True,2020-08-22 01:00:24+00:00,False,5,2020-08-22 01:13:00,2020
323,437,16,0,active,True,437,0,True,0,True,2020-08-22 01:12:08+00:00,False,3,2020-08-22 01:13:00,2020
324,440,9,0,active,True,440,0,True,0,True,2020-08-22 01:03:32+00:00,False,8,2020-08-22 01:13:00,2020
325,441,3,0,active,True,441,0,True,0,True,2020-08-21 23:14:24+00:00,False,16,2020-08-22 01:13:00,2020
326,442,1,0,active,True,442,0,True,0,True,2020-08-21 22:49:06+00:00,False,14,2020-08-22 01:13:00,2020
327,443,16,0,active,True,443,0,True,0,True,2020-08-22 00:59:04+00:00,False,3,2020-08-22 01:13:00,2020
328,445,0,0,active,True,445,0,True,0,True,2020-08-22 00:29:54+00:00,False,19,2020-08-22 01:13:00,2020
329,446,12,0,active,True,446,0,True,0,True,2020-08-22 00:22:51+00:00,False,0,2020-08-22 01:13:00,2020
330,447,19,0,active,True,447,0,True,0,True,2020-08-21 23:40:27+00:00,False,0,2020-08-22 01:13:00,2020
331,448,6,0,active,True,448,0,True,0,True,2020-08-21 07:50:58+00:00,False,5,2020-08-22 01:13:00,2020
332,449,0,0,out_of_service,False,449,0,True,0,True,1970-01-02 00:00:00+00:00,False,0,2020-08-22 01:13:00,1970
333,450,12,0,active,True,450,0,True,0,True,2020-08-22 00:46:31+00:00,False,3,2020-08-22 01:13:00,2020
334,451,13,0,active,True,451,0,True,0,True,2020-08-22 00:56:43+00:00,False,2,2020-08-22 01:13:00,2020
335,452,5,0,active,True,452,0,True,0,True,2020-08-22 01:11:30+00:00,False,10,2020-08-22 01:13:00,2020
336,453,5,0,active,True,453,2,True,0,True,2020-08-22 00:27:06+00:00,False,8,2020-08-22 01:13:00,2020
337,454,11,0,active,True,454,0,True,0,True,2020-08-22 01:08:43+00:00,False,4,2020-08-22 01:13:00,2020
338,455,3,0,active,True,455,0,True,0,True,2020-08-22 00:08:29+00:00,False,9,2020-08-22 01:13:00,2020
339,456,15,0,active,True,456,0,True,0,True,2020-08-22 00:03:29+00:00,False,4,2020-08-22 01:13:00,2020
340,457,2,0,active,True,457,0,True,0,True,2020-08-21 22:39:07+00:00,False,9,2020-08-22 01:13:00,2020
341,458,2,0,active,True,458,0,True,0,True,2020-08-22 00:01:37+00:00,False,9,2020-08-22 01:13:00,2020
342,459,12,0,active,True,459,1,True,0,True,2020-08-22 00:43:11+00:00,False,10,2020-08-22 01:13:00,2020
