,num_docks_disabled,legacy_id,last_reported,eightd_has_available_keys,is_installed,num_ebikes_available,is_returning,is_renting,num_bikes_available,num_docks_available,num_bikes_disabled,station_status,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
232,0,340,2020-07-25 00:52:00+00:00,False,True,0,True,True,13,5,1,active,340,,,2020-07-26 03:10:40,2020
233,0,341,2020-07-26 00:12:43+00:00,True,True,0,True,True,5,10,0,active,341,,,2020-07-26 03:10:40,2020
234,0,342,2020-07-26 03:06:37+00:00,False,True,0,True,True,13,1,1,active,342,,,2020-07-26 03:10:40,2020
235,0,343,2020-07-24 19:59:38+00:00,False,True,0,True,True,3,11,1,active,343,,,2020-07-26 03:10:40,2020
236,0,344,2020-07-26 01:05:11+00:00,False,True,0,True,True,2,17,0,active,344,,,2020-07-26 03:10:40,2020
237,0,345,2020-07-26 02:21:36+00:00,False,True,0,True,True,18,1,0,active,345,,,2020-07-26 03:10:40,2020
238,0,346,2020-07-26 02:30:59+00:00,False,True,0,True,True,2,13,0,active,346,,,2020-07-26 03:10:40,2020
239,0,347,2020-07-25 17:44:05+00:00,False,True,0,True,True,5,10,0,active,347,,,2020-07-26 03:10:40,2020
240,0,348,2020-07-25 20:11:32+00:00,False,True,0,True,True,9,6,0,active,348,,,2020-07-26 03:10:40,2020
241,0,349,2020-07-25 21:50:41+00:00,True,True,0,True,True,2,15,0,active,349,,,2020-07-26 03:10:40,2020
242,0,350,2020-07-25 22:38:52+00:00,False,True,0,True,True,3,14,0,active,350,,,2020-07-26 03:10:40,2020
243,0,351,2020-07-26 01:46:22+00:00,False,True,0,True,True,3,11,1,active,351,,,2020-07-26 03:10:40,2020
244,0,352,2020-07-26 01:52:20+00:00,False,True,0,True,True,2,13,0,active,352,,,2020-07-26 03:10:40,2020
245,0,353,2020-07-25 23:54:28+00:00,True,True,0,True,True,14,1,0,active,353,,,2020-07-26 03:10:40,2020
246,0,354,2020-07-26 01:57:53+00:00,False,True,0,True,True,1,14,0,active,354,,,2020-07-26 03:10:40,2020
247,0,355,2020-07-26 01:38:15+00:00,False,True,0,True,True,8,9,0,active,355,,,2020-07-26 03:10:40,2020
248,0,356,2020-07-26 02:07:49+00:00,False,True,0,True,True,0,23,0,active,356,,,2020-07-26 03:10:40,2020
249,0,357,2020-07-26 02:49:56+00:00,False,True,0,True,True,14,1,0,active,357,,,2020-07-26 03:10:40,2020
250,0,358,2020-07-26 02:19:18+00:00,False,True,0,True,True,5,14,0,active,358,,,2020-07-26 03:10:40,2020
251,0,359,2020-07-26 02:52:34+00:00,False,True,0,True,True,2,13,0,active,359,,,2020-07-26 03:10:40,2020
252,0,360,2020-07-26 02:24:05+00:00,False,True,0,True,True,2,13,0,active,360,,,2020-07-26 03:10:40,2020
253,0,361,2020-07-26 03:09:48+00:00,False,True,0,True,True,10,8,1,active,361,,,2020-07-26 03:10:40,2020
254,0,362,2020-07-26 02:33:44+00:00,False,True,0,True,True,5,12,2,active,362,,,2020-07-26 03:10:40,2020
255,0,363,2020-07-26 03:03:08+00:00,False,True,0,True,True,3,16,0,active,363,,,2020-07-26 03:10:40,2020
256,0,364,2020-07-26 03:03:12+00:00,False,True,0,True,True,7,12,0,active,364,,,2020-07-26 03:10:40,2020
257,0,365,2020-07-26 00:29:19+00:00,False,True,0,True,True,19,0,0,active,365,,,2020-07-26 03:10:40,2020
258,0,366,2020-07-26 02:14:49+00:00,False,True,0,True,True,15,0,0,active,366,,,2020-07-26 03:10:40,2020
259,0,367,2020-07-26 02:26:31+00:00,False,True,0,True,True,19,0,0,active,367,,,2020-07-26 03:10:40,2020
260,0,368,2020-07-26 02:28:05+00:00,False,True,0,True,True,4,11,0,active,368,,,2020-07-26 03:10:40,2020
261,0,369,2020-07-26 03:05:42+00:00,False,True,0,True,True,12,3,0,active,369,,,2020-07-26 03:10:40,2020
