,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,107,14,0,0,5,0,True,True,True,2020-03-23 20:18:12+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-23 20:29:03,2020
1,3,7,0,0,8,0,True,True,True,2020-03-23 18:29:04+00:00,True,,2020-03-23 20:29:03,2020
2,4,5,0,0,14,0,True,True,True,2020-03-23 18:32:03+00:00,False,,2020-03-23 20:29:03,2020
3,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-23 20:29:03,1970
4,6,9,0,0,6,0,True,True,True,2020-03-23 18:59:06+00:00,False,,2020-03-23 20:29:03,2020
5,7,1,0,0,14,0,True,True,True,2020-03-23 18:39:19+00:00,False,,2020-03-23 20:29:03,2020
6,8,7,0,3,9,0,True,True,True,2020-03-23 19:05:21+00:00,False,,2020-03-23 20:29:03,2020
7,9,14,0,0,1,0,True,True,True,2020-03-23 19:25:00+00:00,False,,2020-03-23 20:29:03,2020
8,10,5,0,0,6,0,True,True,True,2020-03-23 19:23:06+00:00,False,,2020-03-23 20:29:03,2020
9,11,6,0,1,8,0,True,True,True,2020-03-23 19:44:37+00:00,False,,2020-03-23 20:29:03,2020
10,12,14,0,0,4,0,True,True,True,2020-03-23 17:47:46+00:00,True,,2020-03-23 20:29:03,2020
11,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-23 20:29:03,1970
12,14,9,0,0,16,0,True,True,True,2020-03-23 19:57:56+00:00,False,,2020-03-23 20:29:03,2020
13,15,11,0,1,3,0,True,True,True,2020-03-23 16:32:19+00:00,False,,2020-03-23 20:29:03,2020
14,16,11,0,0,8,0,True,True,True,2020-03-23 17:02:35+00:00,True,,2020-03-23 20:29:03,2020
15,17,8,0,0,7,0,True,True,True,2020-03-23 19:51:49+00:00,False,,2020-03-23 20:29:03,2020
16,19,6,0,0,9,0,True,True,True,2020-03-23 19:44:52+00:00,False,,2020-03-23 20:29:03,2020
17,20,14,0,1,8,0,True,True,True,2020-03-23 18:01:42+00:00,True,,2020-03-23 20:29:03,2020
18,21,13,0,1,4,0,True,True,True,2020-03-23 18:28:24+00:00,True,,2020-03-23 20:29:03,2020
19,22,14,0,0,33,0,True,True,True,2020-03-23 18:49:44+00:00,True,,2020-03-23 20:29:03,2020
