,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,data_read_timestamp,year_station_last_reported
0,24,12,0,0,7,0,True,True,True,2020-03-12 18:43:33+00:00,False,[{'id': '0fd751fa-5612-4b6a-a1a9-e4f2228f7662'}],2020-03-12 18:54:56,2020
1,107,19,0,0,0,0,True,True,True,2020-03-12 18:47:21+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-12 18:54:56,2020
2,3,4,0,0,11,0,True,True,True,2020-03-12 17:07:08+00:00,True,,2020-03-12 18:54:56,2020
3,4,0,0,0,19,0,True,True,True,2020-03-12 17:43:20+00:00,False,,2020-03-12 18:54:56,2020
4,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-12 18:54:56,1970
5,6,11,0,0,4,0,True,True,True,2020-03-12 18:42:10+00:00,False,,2020-03-12 18:54:56,2020
6,7,8,0,0,7,0,True,True,True,2020-03-12 17:46:43+00:00,False,,2020-03-12 18:54:56,2020
7,8,0,0,0,19,0,True,True,True,2020-03-12 17:52:43+00:00,False,,2020-03-12 18:54:56,2020
8,9,8,0,1,6,0,True,True,True,2020-03-12 18:54:04+00:00,False,,2020-03-12 18:54:56,2020
9,10,8,0,0,3,0,True,True,True,2020-03-12 18:29:09+00:00,False,,2020-03-12 18:54:56,2020
10,11,13,0,1,1,0,True,True,True,2020-03-12 18:53:52+00:00,False,,2020-03-12 18:54:56,2020
11,12,8,0,0,10,0,True,True,True,2020-03-12 18:53:18+00:00,True,,2020-03-12 18:54:56,2020
12,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-12 18:54:56,1970
13,14,17,0,0,8,0,True,True,True,2020-03-12 18:46:54+00:00,False,,2020-03-12 18:54:56,2020
14,15,7,0,1,7,0,True,True,True,2020-03-12 18:52:54+00:00,False,,2020-03-12 18:54:56,2020
15,16,8,0,0,11,0,True,True,True,2020-03-12 18:36:22+00:00,True,,2020-03-12 18:54:56,2020
16,17,3,0,0,12,0,True,True,True,2020-03-12 18:33:02+00:00,False,,2020-03-12 18:54:56,2020
17,19,4,0,2,9,0,True,True,True,2020-03-12 18:42:44+00:00,False,,2020-03-12 18:54:56,2020
18,20,13,0,0,10,0,True,True,True,2020-03-12 18:17:45+00:00,True,,2020-03-12 18:54:56,2020
19,21,11,0,1,6,0,True,True,True,2020-03-12 18:22:07+00:00,True,,2020-03-12 18:54:56,2020
20,22,38,0,1,8,0,True,True,True,2020-03-12 18:51:40+00:00,True,,2020-03-12 18:54:56,2020
21,23,15,0,0,6,0,True,True,True,2020-03-12 18:37:17+00:00,True,,2020-03-12 18:54:56,2020
22,25,0,0,0,15,0,True,True,True,2020-03-12 18:50:49+00:00,False,,2020-03-12 18:54:56,2020
23,26,2,0,0,13,0,True,True,True,2020-03-12 18:38:29+00:00,False,,2020-03-12 18:54:56,2020
24,27,1,0,0,22,0,True,True,True,2020-03-12 18:36:11+00:00,False,,2020-03-12 18:54:56,2020
25,29,5,0,0,10,0,True,True,True,2020-03-12 18:37:34+00:00,False,,2020-03-12 18:54:56,2020
26,30,8,0,0,7,0,True,True,True,2020-03-12 17:33:12+00:00,False,,2020-03-12 18:54:56,2020
27,31,11,0,1,7,0,True,True,True,2020-03-12 16:55:39+00:00,False,,2020-03-12 18:54:56,2020
28,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-12 18:54:56,1970
29,33,9,0,2,16,0,True,True,True,2020-03-12 18:53:24+00:00,True,,2020-03-12 18:54:56,2020
30,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,,2020-03-12 18:54:56,2019
31,36,18,0,0,15,0,True,True,True,2020-03-12 18:40:29+00:00,True,,2020-03-12 18:54:56,2020
32,37,7,0,1,7,0,True,True,True,2020-03-12 17:57:35+00:00,True,,2020-03-12 18:54:56,2020
33,39,8,0,0,15,0,True,True,True,2020-03-12 18:51:51+00:00,False,,2020-03-12 18:54:56,2020
34,40,5,0,0,14,0,True,True,True,2020-03-12 18:47:26+00:00,False,,2020-03-12 18:54:56,2020
35,41,21,0,0,6,0,True,True,True,2020-03-12 18:47:41+00:00,True,,2020-03-12 18:54:56,2020
36,42,21,0,2,0,0,True,True,True,2020-03-12 17:08:43+00:00,False,,2020-03-12 18:54:56,2020
37,43,10,0,0,5,0,True,True,True,2020-03-12 18:54:27+00:00,False,,2020-03-12 18:54:56,2020
38,44,21,0,0,2,0,True,True,True,2020-03-12 18:16:48+00:00,False,,2020-03-12 18:54:56,2020
39,46,16,0,0,3,0,True,True,True,2020-03-12 18:52:50+00:00,False,,2020-03-12 18:54:56,2020
40,47,1,0,0,18,0,True,True,True,2020-03-12 18:12:45+00:00,True,,2020-03-12 18:54:56,2020
41,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,,2020-03-12 18:54:56,2020
42,49,10,0,0,8,0,True,True,True,2020-03-12 18:22:01+00:00,False,,2020-03-12 18:54:56,2020
43,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-12 18:54:56,1970
44,51,6,0,0,9,0,True,True,True,2020-03-12 17:13:35+00:00,False,,2020-03-12 18:54:56,2020
