,station_id,num_docks_available,eightd_has_available_keys,num_ebikes_available,is_renting,num_bikes_disabled,is_installed,station_status,last_reported,num_bikes_available,legacy_id,is_returning,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,3,12,False,0,True,0,True,active,2020-08-06 11:23:33+00:00,3,3,True,0,,,2020-08-06 12:20:15,2020
1,4,3,False,0,True,0,True,active,2020-08-06 12:12:06+00:00,16,4,True,0,,,2020-08-06 12:20:15,2020
2,5,5,False,0,True,0,True,active,2020-08-06 12:09:41+00:00,10,5,True,0,,,2020-08-06 12:20:15,2020
3,6,1,False,0,True,1,True,active,2020-08-06 12:11:52+00:00,13,6,True,0,,,2020-08-06 12:20:15,2020
4,7,13,False,0,True,0,True,active,2020-08-06 09:01:23+00:00,2,7,True,0,,,2020-08-06 12:20:15,2020
5,8,11,False,0,True,1,True,active,2020-08-06 12:07:26+00:00,7,8,True,0,,,2020-08-06 12:20:15,2020
6,9,2,False,0,True,0,True,active,2020-08-06 12:03:20+00:00,13,9,True,0,,,2020-08-06 12:20:15,2020
7,10,7,False,0,True,0,True,active,2020-08-06 11:43:21+00:00,4,10,True,0,,,2020-08-06 12:20:15,2020
8,11,7,False,0,True,1,True,active,2020-08-06 12:19:23+00:00,7,11,True,0,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 79, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50, 'region': 'BOS', 'active': True, 'off_dock_count': 53, 'dock_blocked_count': 0}",2020-08-06 12:20:15,2020
9,12,3,True,0,True,0,True,active,2020-08-06 11:56:17+00:00,15,12,True,0,,,2020-08-06 12:20:15,2020
10,13,14,False,0,True,1,True,active,2020-08-06 12:19:47+00:00,4,13,True,0,,,2020-08-06 12:20:15,2020
11,14,16,False,0,True,1,True,active,2020-08-06 12:06:48+00:00,8,14,True,0,,,2020-08-06 12:20:15,2020
12,15,8,False,0,True,0,True,active,2020-08-06 12:08:57+00:00,7,15,True,0,,,2020-08-06 12:20:15,2020
13,16,15,True,0,True,0,True,active,2020-08-06 12:19:45+00:00,4,16,True,0,,,2020-08-06 12:20:15,2020
14,17,13,False,0,True,0,True,active,2020-08-06 10:05:52+00:00,2,17,True,0,,,2020-08-06 12:20:15,2020
