,legacy_id,is_returning,eightd_has_available_keys,last_reported,num_bikes_available,station_id,num_ebikes_available,num_docks_disabled,is_renting,num_bikes_disabled,station_status,num_docks_available,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
102,113,True,False,2020-08-06 23:46:02+00:00,8,113,0,0,True,0,active,7,True,,,2020-08-07 00:06:25,2020
103,114,True,False,2020-08-06 23:52:44+00:00,12,114,0,0,True,1,active,2,True,,,2020-08-07 00:06:25,2020
104,115,True,False,2020-08-06 23:49:04+00:00,14,115,0,0,True,1,active,4,True,,,2020-08-07 00:06:25,2020
105,116,True,False,2020-08-07 00:01:23+00:00,3,116,0,0,True,1,active,19,True,,,2020-08-07 00:06:25,2020
106,117,True,False,2020-08-06 23:41:55+00:00,19,117,0,0,True,0,active,0,True,,,2020-08-07 00:06:25,2020
107,118,True,False,2020-08-07 00:04:35+00:00,15,118,0,0,True,0,active,4,True,,,2020-08-07 00:06:25,2020
108,119,True,False,2020-08-07 00:02:39+00:00,3,119,0,0,True,0,active,12,True,,,2020-08-07 00:06:25,2020
109,120,True,False,2020-08-07 00:02:24+00:00,0,120,0,0,True,0,active,15,True,,,2020-08-07 00:06:25,2020
110,121,True,False,2020-08-07 00:01:36+00:00,4,121,0,0,True,0,active,13,True,,,2020-08-07 00:06:25,2020
111,122,True,False,2020-08-06 23:56:22+00:00,1,122,0,0,True,0,active,14,True,,,2020-08-07 00:06:25,2020
112,124,True,False,2020-08-06 20:22:30+00:00,5,124,0,0,True,0,active,10,True,,,2020-08-07 00:06:25,2020
113,125,True,False,2020-08-06 23:36:28+00:00,7,125,0,0,True,1,active,7,True,,,2020-08-07 00:06:25,2020
114,126,True,False,2020-08-06 22:31:13+00:00,7,126,0,0,True,0,active,8,True,,,2020-08-07 00:06:25,2020
115,128,True,False,2020-08-06 23:35:35+00:00,15,128,0,0,True,1,active,3,True,,,2020-08-07 00:06:25,2020
116,129,True,False,2020-08-06 23:13:49+00:00,15,129,0,0,True,1,active,3,True,,,2020-08-07 00:06:25,2020
117,130,True,False,2020-08-06 22:29:50+00:00,10,130,0,0,True,1,active,4,True,,,2020-08-07 00:06:25,2020
118,131,True,False,2020-08-06 23:48:11+00:00,4,131,0,0,True,2,active,12,True,,,2020-08-07 00:06:25,2020
119,133,True,False,2020-08-06 23:52:49+00:00,11,133,0,0,True,0,active,12,True,,,2020-08-07 00:06:25,2020
120,135,True,False,2020-08-06 23:42:21+00:00,9,135,0,0,True,0,active,8,True,,,2020-08-07 00:06:25,2020
121,136,True,False,2020-08-06 23:09:30+00:00,0,136,0,0,True,0,active,19,True,,,2020-08-07 00:06:25,2020
122,137,True,False,2020-08-06 21:42:29+00:00,0,137,0,0,True,0,active,15,True,,,2020-08-07 00:06:25,2020
123,138,True,False,2020-08-06 23:50:08+00:00,7,138,0,0,True,0,active,8,True,,,2020-08-07 00:06:25,2020
124,139,True,False,2020-08-07 00:01:12+00:00,4,139,0,0,True,0,active,15,True,,,2020-08-07 00:06:25,2020
125,140,True,False,2020-08-07 00:02:17+00:00,15,140,0,0,True,2,active,0,True,,,2020-08-07 00:06:25,2020
126,141,True,False,2020-08-06 23:59:11+00:00,8,141,0,0,True,0,active,7,True,,,2020-08-07 00:06:25,2020
127,142,True,False,2020-08-06 23:52:55+00:00,8,142,0,0,True,2,active,13,True,,,2020-08-07 00:06:25,2020
128,143,True,False,2020-08-06 23:48:35+00:00,4,143,0,0,True,1,active,18,True,,,2020-08-07 00:06:25,2020
129,144,True,False,2020-08-06 23:49:12+00:00,15,144,0,0,True,0,active,4,True,,,2020-08-07 00:06:25,2020
130,145,True,False,2020-08-06 22:58:34+00:00,3,145,0,0,True,0,active,16,True,,,2020-08-07 00:06:25,2020
131,146,True,False,2020-08-06 23:56:33+00:00,5,146,0,0,True,2,active,12,True,,,2020-08-07 00:06:25,2020
132,149,True,True,2020-08-06 23:47:47+00:00,15,149,0,0,True,0,active,3,True,,,2020-08-07 00:06:25,2020
133,150,True,False,2020-08-06 22:54:52+00:00,3,150,0,0,True,1,active,15,True,,,2020-08-07 00:06:25,2020
134,151,True,False,2020-08-06 23:35:05+00:00,13,151,0,0,True,0,active,6,True,,,2020-08-07 00:06:25,2020
135,152,True,True,2020-08-07 00:00:05+00:00,11,152,0,0,True,0,active,4,True,,,2020-08-07 00:06:25,2020
136,156,True,False,2020-08-06 23:33:11+00:00,4,156,0,0,True,0,active,11,True,,,2020-08-07 00:06:25,2020
137,157,True,False,2020-08-07 00:06:12+00:00,8,157,0,0,True,0,active,7,True,,,2020-08-07 00:06:25,2020
138,159,True,False,2020-08-06 23:19:13+00:00,2,159,0,0,True,0,active,13,True,,,2020-08-07 00:06:25,2020
139,160,True,True,2020-08-06 23:48:01+00:00,1,160,0,0,True,0,active,13,True,,,2020-08-07 00:06:25,2020
140,161,True,True,2020-08-06 23:56:24+00:00,4,161,0,0,True,0,active,19,True,,,2020-08-07 00:06:25,2020
141,162,True,False,2020-08-06 23:48:04+00:00,11,162,0,0,True,0,active,4,True,,,2020-08-07 00:06:25,2020
142,163,True,True,2020-08-06 23:47:40+00:00,17,163,0,0,True,0,active,2,True,,,2020-08-07 00:06:25,2020
143,167,True,False,2020-08-06 23:28:48+00:00,3,167,0,0,True,0,active,12,True,,,2020-08-07 00:06:25,2020
144,169,True,False,2020-08-07 00:02:04+00:00,8,169,0,0,True,2,active,9,True,,,2020-08-07 00:06:25,2020
145,170,True,True,2020-08-07 00:05:25+00:00,0,170,0,0,True,0,active,14,True,,,2020-08-07 00:06:25,2020
146,171,True,True,2020-08-06 22:07:41+00:00,8,171,0,0,True,0,active,15,True,,,2020-08-07 00:06:25,2020
147,173,True,True,2020-08-06 23:29:17+00:00,3,173,0,0,True,0,active,11,True,,,2020-08-07 00:06:25,2020
148,174,True,False,2020-08-06 23:55:55+00:00,2,174,0,0,True,1,active,12,True,,,2020-08-07 00:06:25,2020
149,175,True,True,2020-08-06 23:29:10+00:00,1,175,0,0,True,0,active,16,True,,,2020-08-07 00:06:25,2020
150,176,True,False,2020-08-06 23:41:58+00:00,5,176,0,0,True,0,active,10,True,,,2020-08-07 00:06:25,2020
151,177,True,False,2020-08-06 23:55:19+00:00,7,177,0,0,True,0,active,12,True,,,2020-08-07 00:06:25,2020
152,178,True,False,2020-08-07 00:01:47+00:00,4,178,0,0,True,1,active,14,True,,,2020-08-07 00:06:25,2020
153,179,True,False,2020-08-07 00:06:14+00:00,4,179,0,0,True,0,active,21,True,,,2020-08-07 00:06:25,2020
154,180,True,False,2020-08-06 23:55:49+00:00,12,180,0,0,True,0,active,7,True,,,2020-08-07 00:06:25,2020
155,181,True,False,2020-08-06 23:58:55+00:00,18,181,0,0,True,0,active,1,True,,,2020-08-07 00:06:25,2020
156,182,True,True,2020-08-06 23:45:37+00:00,14,182,0,0,True,0,active,5,True,,,2020-08-07 00:06:25,2020
157,183,True,False,2020-08-07 00:01:52+00:00,4,183,0,0,True,0,active,15,True,,,2020-08-07 00:06:25,2020
158,184,True,False,2020-08-07 00:01:02+00:00,6,184,0,0,True,1,active,12,True,,,2020-08-07 00:06:25,2020
159,185,True,False,2020-08-06 23:49:44+00:00,5,185,0,0,True,0,active,10,True,,,2020-08-07 00:06:25,2020
160,186,True,True,2020-08-07 00:05:29+00:00,6,186,0,0,True,1,active,8,True,,,2020-08-07 00:06:25,2020
161,187,True,False,2020-08-06 23:51:07+00:00,10,187,0,0,True,0,active,5,True,,,2020-08-07 00:06:25,2020
162,188,True,False,2020-08-06 23:59:57+00:00,13,188,0,0,True,0,active,2,True,,,2020-08-07 00:06:25,2020
163,189,True,True,2020-08-07 00:04:30+00:00,17,189,0,0,True,1,active,5,True,,,2020-08-07 00:06:25,2020
164,190,True,True,2020-08-06 23:57:14+00:00,20,190,0,0,True,2,active,15,True,,,2020-08-07 00:06:25,2020
165,191,True,False,2020-08-06 23:34:32+00:00,4,191,0,0,True,0,active,11,True,,,2020-08-07 00:06:25,2020
166,192,True,False,2020-08-06 23:59:40+00:00,8,192,0,0,True,0,active,11,True,,,2020-08-07 00:06:25,2020
167,193,True,True,2020-08-06 23:50:56+00:00,1,193,0,0,True,1,active,13,True,,,2020-08-07 00:06:25,2020
168,194,True,False,2020-08-06 22:54:47+00:00,0,194,0,0,True,0,active,19,True,,,2020-08-07 00:06:25,2020
169,195,True,False,2020-08-06 23:57:27+00:00,5,195,0,0,True,2,active,16,True,,,2020-08-07 00:06:25,2020
170,196,True,True,2020-08-06 23:31:31+00:00,8,196,0,0,True,0,active,2,True,,,2020-08-07 00:06:25,2020
171,197,True,False,2020-08-06 23:36:42+00:00,3,197,0,0,True,0,active,12,True,,,2020-08-07 00:06:25,2020
172,199,True,False,2020-08-06 23:35:08+00:00,5,199,0,0,True,0,active,10,True,,,2020-08-07 00:06:25,2020
173,200,True,False,2020-08-06 23:02:18+00:00,17,200,0,0,True,0,active,2,True,,,2020-08-07 00:06:25,2020
174,201,True,False,2020-08-06 19:37:33+00:00,4,201,0,0,True,0,active,11,True,,,2020-08-07 00:06:25,2020
175,202,True,False,2020-08-06 22:07:57+00:00,6,202,0,0,True,0,active,9,True,,,2020-08-07 00:06:25,2020
176,203,True,False,2020-08-06 23:06:51+00:00,5,203,0,0,True,0,active,10,True,,,2020-08-07 00:06:25,2020
177,204,True,False,2020-08-06 22:46:28+00:00,4,204,0,0,True,1,active,10,True,,,2020-08-07 00:06:25,2020
178,205,True,False,2020-08-06 22:02:09+00:00,8,205,0,0,True,0,active,7,True,,,2020-08-07 00:06:25,2020
179,206,True,True,2020-08-06 23:33:33+00:00,3,206,0,0,True,0,active,20,True,,,2020-08-07 00:06:25,2020
180,208,True,True,2020-08-06 23:56:15+00:00,8,208,0,0,True,0,active,7,True,,,2020-08-07 00:06:25,2020
181,209,True,False,2020-08-06 23:51:49+00:00,10,209,0,0,True,0,active,5,True,,,2020-08-07 00:06:25,2020
182,210,True,False,2020-08-06 21:59:30+00:00,1,210,0,0,True,0,active,14,True,,,2020-08-07 00:06:25,2020
183,211,True,False,2020-08-06 23:38:55+00:00,11,211,0,0,True,0,active,8,True,,,2020-08-07 00:06:25,2020
184,212,True,False,2020-08-06 23:40:37+00:00,14,212,0,0,True,0,active,19,True,,,2020-08-07 00:06:25,2020
185,213,True,True,2020-08-07 00:03:03+00:00,5,213,0,0,True,0,active,11,True,,,2020-08-07 00:06:25,2020
186,214,True,False,2020-08-06 23:56:25+00:00,3,214,0,0,True,0,active,12,True,,,2020-08-07 00:06:25,2020
187,215,True,False,2020-08-06 23:58:19+00:00,13,215,0,0,True,0,active,2,True,,,2020-08-07 00:06:25,2020
188,216,True,False,2020-08-06 08:37:47+00:00,17,216,0,0,True,0,active,2,True,,,2020-08-07 00:06:25,2020
189,217,True,False,2020-08-06 23:59:52+00:00,17,217,0,0,True,0,active,2,True,,,2020-08-07 00:06:25,2020
190,218,True,False,2020-08-07 00:05:41+00:00,13,218,0,0,True,2,active,0,True,,,2020-08-07 00:06:25,2020
191,219,True,False,2020-08-06 22:40:37+00:00,12,219,0,0,True,0,active,3,True,,,2020-08-07 00:06:25,2020
192,221,True,False,2020-08-06 23:49:37+00:00,6,221,0,0,True,1,active,12,True,,,2020-08-07 00:06:25,2020
193,222,True,True,2020-08-06 23:28:38+00:00,2,222,0,0,True,0,active,12,True,,,2020-08-07 00:06:25,2020
194,224,True,False,2020-08-06 23:34:02+00:00,9,224,0,0,True,1,active,7,True,,,2020-08-07 00:06:25,2020
195,225,True,False,2020-08-07 00:01:54+00:00,3,225,0,0,True,0,active,16,True,,,2020-08-07 00:06:25,2020
196,226,True,False,2020-08-06 23:56:06+00:00,2,226,0,0,True,0,active,13,True,,,2020-08-07 00:06:25,2020
197,227,True,False,2020-08-06 23:57:24+00:00,6,227,0,0,True,1,active,12,True,,,2020-08-07 00:06:25,2020
198,228,True,False,2020-08-07 00:05:30+00:00,3,228,0,0,True,1,active,15,True,,,2020-08-07 00:06:25,2020
199,232,True,False,2020-08-06 23:51:16+00:00,1,232,0,0,True,0,active,10,True,,,2020-08-07 00:06:25,2020
200,233,True,False,2020-08-06 23:50:15+00:00,3,233,0,0,True,0,active,12,True,,,2020-08-07 00:06:25,2020
201,234,True,False,2020-08-06 23:17:20+00:00,7,234,0,0,True,0,active,8,True,,,2020-08-07 00:06:25,2020
202,235,True,False,2020-08-06 22:00:43+00:00,0,235,0,0,True,1,active,14,True,,,2020-08-07 00:06:25,2020
203,236,True,False,2020-08-06 23:51:34+00:00,10,236,0,0,True,0,active,5,True,,,2020-08-07 00:06:25,2020
204,239,True,False,2020-08-07 00:02:39+00:00,10,239,0,0,True,0,active,5,True,,,2020-08-07 00:06:25,2020
205,255,True,False,2020-08-06 08:38:19+00:00,12,255,0,0,True,0,active,3,True,,,2020-08-07 00:06:25,2020
206,258,True,False,2020-08-06 22:45:14+00:00,9,258,0,0,True,0,active,6,True,,,2020-08-07 00:06:25,2020
207,259,True,False,2020-08-06 12:36:54+00:00,2,259,0,0,True,0,active,13,True,,,2020-08-07 00:06:25,2020
208,260,False,False,2020-08-06 20:43:38+00:00,9,260,0,0,False,0,active,6,True,,,2020-08-07 00:06:25,2020
209,271,True,False,2020-08-06 23:47:46+00:00,8,271,0,0,True,0,active,7,True,,,2020-08-07 00:06:25,2020
210,272,True,False,2020-08-06 22:38:32+00:00,4,272,0,0,True,0,active,15,True,,,2020-08-07 00:06:25,2020
211,273,True,False,2020-08-06 23:52:58+00:00,22,273,0,0,True,0,active,18,True,,,2020-08-07 00:06:25,2020
212,279,True,False,2020-08-06 23:59:13+00:00,13,279,0,0,True,0,active,6,True,,,2020-08-07 00:06:25,2020
213,280,True,False,2020-08-06 23:56:19+00:00,11,280,0,0,True,0,active,8,True,,,2020-08-07 00:06:25,2020
214,282,True,False,2020-08-06 23:57:51+00:00,7,282,0,0,True,0,active,8,True,,,2020-08-07 00:06:25,2020
215,296,True,False,2020-08-06 23:54:49+00:00,5,296,0,0,True,1,active,17,True,,,2020-08-07 00:06:25,2020
216,318,True,False,2020-08-06 23:42:29+00:00,2,318,0,0,True,0,active,17,True,,,2020-08-07 00:06:25,2020
217,319,True,False,2020-08-06 23:19:50+00:00,13,319,0,0,True,0,active,12,True,,,2020-08-07 00:06:25,2020
218,327,True,False,2020-08-06 23:42:28+00:00,1,327,0,0,True,0,active,14,True,,,2020-08-07 00:06:25,2020
219,328,True,False,2020-08-06 23:43:45+00:00,10,328,0,0,True,0,active,5,True,,,2020-08-07 00:06:25,2020
220,329,True,False,2020-08-06 23:56:36+00:00,6,329,0,0,True,1,active,8,True,,,2020-08-07 00:06:25,2020
221,330,True,False,2020-08-06 23:56:34+00:00,6,330,0,0,True,0,active,9,True,,,2020-08-07 00:06:25,2020
222,331,True,False,2020-08-07 00:05:49+00:00,0,331,0,0,True,0,active,15,True,,,2020-08-07 00:06:25,2020
