,legacy_id,is_returning,eightd_has_available_keys,last_reported,num_bikes_available,station_id,num_ebikes_available,num_docks_disabled,is_renting,num_bikes_disabled,station_status,num_docks_available,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
31,37,True,True,2020-08-06 22:10:11+00:00,5,37,0,0,True,1,active,9,True,,,2020-08-06 22:13:05,2020
32,39,True,False,2020-08-06 22:06:44+00:00,0,39,0,0,True,0,active,23,True,,,2020-08-06 22:13:05,2020
33,40,True,False,2020-08-06 22:11:04+00:00,1,40,0,0,True,0,active,18,True,,,2020-08-06 22:13:05,2020
34,41,True,True,2020-08-06 22:11:17+00:00,8,41,0,0,True,0,active,19,True,,,2020-08-06 22:13:05,2020
35,42,True,False,2020-08-06 22:04:02+00:00,6,42,0,0,True,1,active,16,True,,,2020-08-06 22:13:05,2020
36,43,True,True,2020-08-06 22:02:24+00:00,10,43,0,0,True,0,active,5,True,,,2020-08-06 22:13:05,2020
37,44,True,False,2020-08-06 21:43:35+00:00,11,44,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
38,46,True,False,2020-08-06 22:10:30+00:00,15,46,0,0,True,1,active,3,True,,,2020-08-06 22:13:05,2020
39,47,True,True,2020-08-06 22:09:58+00:00,7,47,0,0,True,1,active,11,True,,,2020-08-06 22:13:05,2020
40,48,True,False,2020-08-06 22:11:12+00:00,7,48,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
41,49,True,False,2020-08-06 22:08:39+00:00,4,49,0,0,True,1,active,13,True,,,2020-08-06 22:13:05,2020
42,50,True,True,2020-08-06 22:03:37+00:00,12,50,0,0,True,0,active,3,True,,,2020-08-06 22:13:05,2020
43,51,True,False,2020-08-06 22:11:35+00:00,3,51,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
44,52,True,True,2020-08-06 22:12:57+00:00,20,52,0,0,True,0,active,3,True,,,2020-08-06 22:13:05,2020
45,53,True,False,2020-08-06 22:07:05+00:00,18,53,0,0,True,0,active,1,True,,,2020-08-06 22:13:05,2020
46,54,True,False,2020-08-06 22:12:30+00:00,14,54,0,0,True,0,active,1,True,,,2020-08-06 22:13:05,2020
47,55,True,False,2020-08-06 22:09:26+00:00,9,55,0,0,True,1,active,5,True,,,2020-08-06 22:13:05,2020
48,56,True,True,2020-08-06 22:07:35+00:00,5,56,0,0,True,0,active,13,True,,,2020-08-06 22:13:05,2020
49,57,True,True,2020-08-06 22:11:21+00:00,2,57,0,0,True,1,active,11,True,,,2020-08-06 22:13:05,2020
50,58,True,True,2020-08-06 22:12:40+00:00,7,58,0,0,True,1,active,11,True,,,2020-08-06 22:13:05,2020
51,59,True,True,2020-08-06 22:10:19+00:00,6,59,0,0,True,2,active,11,True,,,2020-08-06 22:13:05,2020
52,60,True,False,2020-08-06 22:11:15+00:00,14,60,0,0,True,0,active,5,True,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'active': True, 'region': 'BOS', 'off_dock_count': 19, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'dock_blocked_count': 0, 'valet_revision': 69, 'off_dock_capacity': 40}",2020-08-06 22:13:05,2020
53,61,True,False,2020-08-06 22:11:04+00:00,16,61,0,0,True,0,active,3,True,,,2020-08-06 22:13:05,2020
54,63,True,False,2020-08-06 22:00:11+00:00,6,63,0,0,True,0,active,9,True,,,2020-08-06 22:13:05,2020
55,64,True,False,2020-08-06 21:42:47+00:00,1,64,0,0,True,0,active,18,True,,,2020-08-06 22:13:05,2020
56,65,True,False,2020-08-06 21:55:23+00:00,4,65,0,0,True,1,active,18,True,,,2020-08-06 22:13:05,2020
57,66,True,False,2020-08-06 22:12:05+00:00,8,66,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
58,67,True,True,2020-08-06 22:07:32+00:00,12,67,0,0,True,1,active,14,True,,,2020-08-06 22:13:05,2020
59,68,True,True,2020-08-06 22:12:56+00:00,9,68,0,0,True,0,active,10,True,,,2020-08-06 22:13:05,2020
60,69,True,True,2020-08-06 22:11:04+00:00,13,69,0,0,True,1,active,5,True,,,2020-08-06 22:13:05,2020
61,70,True,False,2020-08-06 21:31:34+00:00,22,70,0,0,True,0,active,1,True,,,2020-08-06 22:13:05,2020
62,71,True,False,2020-08-06 22:08:13+00:00,19,71,0,0,True,0,active,4,True,,,2020-08-06 22:13:05,2020
63,72,True,False,2020-08-06 22:10:53+00:00,15,72,0,0,True,0,active,8,True,,,2020-08-06 22:13:05,2020
64,73,True,False,2020-08-06 21:56:37+00:00,5,73,0,0,True,1,active,9,True,,,2020-08-06 22:13:05,2020
65,74,True,True,2020-08-06 22:08:06+00:00,13,74,0,0,True,0,active,6,True,,,2020-08-06 22:13:05,2020
66,75,True,False,2020-08-06 22:12:37+00:00,14,75,0,0,True,0,active,1,True,,,2020-08-06 22:13:05,2020
67,76,True,False,2020-08-06 22:12:32+00:00,9,76,0,0,True,0,active,8,True,,,2020-08-06 22:13:05,2020
68,77,True,False,2020-08-06 20:33:56+00:00,3,77,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
69,78,True,False,2020-08-06 22:06:08+00:00,5,78,0,0,True,1,active,13,True,,,2020-08-06 22:13:05,2020
70,79,True,False,2020-08-06 22:10:54+00:00,10,79,0,0,True,0,active,9,True,,,2020-08-06 22:13:05,2020
71,80,True,False,2020-08-06 22:04:58+00:00,19,80,0,0,True,0,active,16,True,,,2020-08-06 22:13:05,2020
72,81,True,False,2020-08-06 22:11:33+00:00,3,81,0,0,True,1,active,15,True,,,2020-08-06 22:13:05,2020
73,82,True,False,2020-08-06 22:03:30+00:00,3,82,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
74,84,True,False,2020-08-06 21:59:01+00:00,7,84,0,0,True,0,active,8,True,,,2020-08-06 22:13:05,2020
75,85,True,False,2020-08-06 22:05:40+00:00,14,85,0,0,True,0,active,5,True,,,2020-08-06 22:13:05,2020
76,86,True,False,2020-08-06 22:04:08+00:00,10,86,0,0,True,1,active,8,True,,,2020-08-06 22:13:05,2020
77,87,True,False,2020-08-06 22:06:58+00:00,14,87,0,0,True,0,active,1,True,,,2020-08-06 22:13:05,2020
78,89,True,False,2020-08-06 21:53:30+00:00,12,89,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
79,90,True,False,2020-08-06 22:05:31+00:00,8,90,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
80,91,True,False,2020-08-06 22:05:39+00:00,5,91,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
81,92,True,False,2020-08-06 21:42:19+00:00,9,92,0,0,True,1,active,9,True,,,2020-08-06 22:13:05,2020
82,93,True,False,2020-08-06 21:52:59+00:00,14,93,0,0,True,1,active,0,True,,,2020-08-06 22:13:05,2020
83,94,True,False,2020-08-06 22:04:45+00:00,6,94,0,0,True,0,active,5,True,,,2020-08-06 22:13:05,2020
84,95,True,False,2020-08-06 22:04:25+00:00,6,95,0,0,True,0,active,9,True,,,2020-08-06 22:13:05,2020
85,96,True,False,2020-08-06 22:11:58+00:00,6,96,0,0,True,0,active,13,True,,,2020-08-06 22:13:05,2020
86,97,True,False,2020-08-06 21:40:26+00:00,4,97,0,0,True,0,active,15,True,,,2020-08-06 22:13:05,2020
87,98,True,False,2020-08-06 22:00:33+00:00,8,98,0,0,True,1,active,14,True,,,2020-08-06 22:13:05,2020
88,99,True,False,2020-08-06 21:56:10+00:00,15,99,0,0,True,0,active,0,True,,,2020-08-06 22:13:05,2020
89,100,True,True,2020-08-06 22:11:40+00:00,23,100,0,0,True,1,active,1,True,,,2020-08-06 22:13:05,2020
90,101,True,False,2020-08-06 20:49:52+00:00,12,101,0,0,True,0,active,3,True,,,2020-08-06 22:13:05,2020
91,102,True,False,2020-08-06 22:09:58+00:00,8,102,0,0,True,1,active,6,True,,,2020-08-06 22:13:05,2020
92,103,True,False,2020-08-06 21:40:29+00:00,1,103,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
93,104,True,False,2020-08-06 22:12:49+00:00,1,104,0,0,True,0,active,18,True,,,2020-08-06 22:13:05,2020
94,105,True,False,2020-08-06 22:11:53+00:00,6,105,0,0,True,0,active,13,True,,,2020-08-06 22:13:05,2020
95,106,True,False,2020-08-06 19:51:08+00:00,5,106,0,0,True,1,active,9,True,,,2020-08-06 22:13:05,2020
96,107,True,False,2020-08-06 22:11:06+00:00,4,107,0,0,True,0,active,15,True,,,2020-08-06 22:13:05,2020
97,108,True,False,2020-08-06 21:33:55+00:00,12,108,0,0,True,0,active,5,True,,,2020-08-06 22:13:05,2020
98,109,True,False,2020-08-06 18:32:49+00:00,8,109,0,0,True,0,active,27,True,,,2020-08-06 22:13:05,2020
99,110,True,False,2020-08-06 22:04:35+00:00,3,110,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
100,111,True,False,2020-08-06 21:52:55+00:00,3,111,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
101,112,True,False,2020-08-06 21:55:32+00:00,3,112,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
102,113,True,False,2020-08-06 22:01:04+00:00,7,113,0,0,True,0,active,8,True,,,2020-08-06 22:13:05,2020
103,114,True,False,2020-08-06 21:58:37+00:00,12,114,0,0,True,1,active,2,True,,,2020-08-06 22:13:05,2020
104,115,True,False,2020-08-06 22:10:29+00:00,17,115,0,0,True,1,active,1,True,,,2020-08-06 22:13:05,2020
105,116,True,False,2020-08-06 22:04:43+00:00,6,116,0,0,True,1,active,16,True,,,2020-08-06 22:13:05,2020
106,117,True,False,2020-08-06 21:51:54+00:00,17,117,0,0,True,0,active,2,True,,,2020-08-06 22:13:05,2020
107,118,True,False,2020-08-06 21:48:43+00:00,16,118,0,0,True,0,active,3,True,,,2020-08-06 22:13:05,2020
108,119,True,False,2020-08-06 22:11:49+00:00,4,119,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
109,120,True,False,2020-08-06 22:01:01+00:00,0,120,0,0,True,0,active,15,True,,,2020-08-06 22:13:05,2020
110,121,True,False,2020-08-06 22:11:41+00:00,3,121,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
111,122,True,False,2020-08-06 20:55:52+00:00,2,122,0,0,True,0,active,13,True,,,2020-08-06 22:13:05,2020
112,124,True,False,2020-08-06 20:22:30+00:00,5,124,0,0,True,0,active,10,True,,,2020-08-06 22:13:05,2020
113,125,True,False,2020-08-06 22:12:20+00:00,2,125,0,0,True,1,active,12,True,,,2020-08-06 22:13:05,2020
114,126,True,False,2020-08-06 21:28:18+00:00,6,126,0,0,True,0,active,9,True,,,2020-08-06 22:13:05,2020
115,128,True,False,2020-08-06 21:54:28+00:00,14,128,0,0,True,1,active,4,True,,,2020-08-06 22:13:05,2020
116,129,True,False,2020-08-06 21:53:18+00:00,13,129,0,0,True,1,active,5,True,,,2020-08-06 22:13:05,2020
117,130,True,False,2020-08-06 21:40:38+00:00,9,130,0,0,True,1,active,5,True,,,2020-08-06 22:13:05,2020
118,131,True,False,2020-08-06 21:46:06+00:00,5,131,0,0,True,2,active,11,True,,,2020-08-06 22:13:05,2020
119,133,True,False,2020-08-06 22:02:29+00:00,7,133,0,0,True,0,active,16,True,,,2020-08-06 22:13:05,2020
120,135,True,False,2020-08-06 21:44:46+00:00,9,135,0,0,True,0,active,8,True,,,2020-08-06 22:13:05,2020
121,136,True,False,2020-08-06 22:04:59+00:00,4,136,0,0,True,0,active,15,True,,,2020-08-06 22:13:05,2020
122,137,True,False,2020-08-06 21:42:29+00:00,0,137,0,0,True,0,active,15,True,,,2020-08-06 22:13:05,2020
123,138,True,False,2020-08-06 19:46:14+00:00,4,138,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
124,139,True,False,2020-08-06 22:10:13+00:00,5,139,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
125,140,True,False,2020-08-06 22:12:23+00:00,12,140,0,0,True,2,active,3,True,,,2020-08-06 22:13:05,2020
126,141,True,False,2020-08-06 21:57:15+00:00,4,141,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
127,142,True,False,2020-08-06 22:00:27+00:00,5,142,0,0,True,2,active,16,True,,,2020-08-06 22:13:05,2020
128,143,True,False,2020-08-06 22:12:35+00:00,5,143,0,0,True,0,active,18,True,,,2020-08-06 22:13:05,2020
129,144,True,False,2020-08-06 21:36:38+00:00,13,144,0,0,True,0,active,6,True,,,2020-08-06 22:13:05,2020
130,145,True,False,2020-08-06 22:06:01+00:00,2,145,0,0,True,0,active,17,True,,,2020-08-06 22:13:05,2020
131,146,True,False,2020-08-06 22:10:14+00:00,5,146,0,0,True,1,active,13,True,,,2020-08-06 22:13:05,2020
132,149,True,True,2020-08-06 22:06:34+00:00,16,149,0,0,True,0,active,2,True,,,2020-08-06 22:13:05,2020
133,150,True,False,2020-08-06 21:43:39+00:00,2,150,0,0,True,1,active,16,True,,,2020-08-06 22:13:05,2020
134,151,True,False,2020-08-06 22:08:22+00:00,12,151,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
135,152,True,True,2020-08-06 21:47:06+00:00,15,152,0,0,True,0,active,0,True,,,2020-08-06 22:13:05,2020
136,156,True,False,2020-08-06 20:29:09+00:00,0,156,0,0,True,0,active,15,True,,,2020-08-06 22:13:05,2020
137,157,True,False,2020-08-06 22:07:18+00:00,4,157,0,0,True,1,active,10,True,,,2020-08-06 22:13:05,2020
138,159,True,False,2020-08-06 22:03:47+00:00,5,159,0,0,True,0,active,10,True,,,2020-08-06 22:13:05,2020
139,160,True,True,2020-08-06 22:07:01+00:00,7,160,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
140,161,True,True,2020-08-06 22:11:18+00:00,17,161,0,0,True,0,active,6,True,,,2020-08-06 22:13:05,2020
141,162,True,False,2020-08-06 21:32:53+00:00,10,162,0,0,True,0,active,5,True,,,2020-08-06 22:13:05,2020
142,163,True,True,2020-08-06 21:48:00+00:00,5,163,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
143,167,True,False,2020-08-06 22:12:41+00:00,1,167,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
144,169,True,False,2020-08-06 21:45:19+00:00,10,169,0,0,True,2,active,7,True,,,2020-08-06 22:13:05,2020
145,170,True,True,2020-08-06 16:10:57+00:00,2,170,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
146,171,True,True,2020-08-06 22:07:41+00:00,8,171,0,0,True,0,active,15,True,,,2020-08-06 22:13:05,2020
147,173,True,True,2020-08-06 22:12:35+00:00,5,173,0,0,True,0,active,9,True,,,2020-08-06 22:13:05,2020
148,174,True,False,2020-08-06 21:44:19+00:00,0,174,0,0,True,1,active,14,True,,,2020-08-06 22:13:05,2020
149,175,True,True,2020-08-06 21:48:47+00:00,0,175,0,0,True,0,active,17,True,,,2020-08-06 22:13:05,2020
150,176,True,False,2020-08-06 22:01:50+00:00,1,176,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
151,177,True,False,2020-08-06 22:02:22+00:00,19,177,0,0,True,0,active,0,True,,,2020-08-06 22:13:05,2020
152,178,True,False,2020-08-06 22:10:57+00:00,0,178,0,0,True,0,active,19,True,,,2020-08-06 22:13:05,2020
153,179,True,False,2020-08-06 22:09:29+00:00,5,179,0,0,True,0,active,20,True,,,2020-08-06 22:13:05,2020
154,180,True,False,2020-08-06 22:11:57+00:00,9,180,0,0,True,0,active,10,True,,,2020-08-06 22:13:05,2020
155,181,True,False,2020-08-06 21:59:13+00:00,16,181,0,0,True,0,active,3,True,,,2020-08-06 22:13:05,2020
156,182,True,True,2020-08-06 21:17:33+00:00,14,182,0,0,True,0,active,5,True,,,2020-08-06 22:13:05,2020
157,183,True,False,2020-08-06 22:07:45+00:00,4,183,0,0,True,0,active,15,True,,,2020-08-06 22:13:05,2020
158,184,True,False,2020-08-06 22:11:58+00:00,10,184,0,0,True,1,active,8,True,,,2020-08-06 22:13:05,2020
159,185,True,False,2020-08-06 21:53:43+00:00,4,185,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
160,186,True,True,2020-08-06 22:09:59+00:00,13,186,0,0,True,1,active,1,True,,,2020-08-06 22:13:05,2020
161,187,True,False,2020-08-06 20:50:36+00:00,8,187,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
162,188,True,False,2020-08-06 21:41:53+00:00,11,188,0,0,True,0,active,4,True,,,2020-08-06 22:13:05,2020
163,189,True,True,2020-08-06 22:12:17+00:00,19,189,0,0,True,0,active,4,True,,,2020-08-06 22:13:05,2020
164,190,True,True,2020-08-06 22:12:30+00:00,19,190,0,0,True,1,active,17,True,,,2020-08-06 22:13:05,2020
165,191,True,False,2020-08-06 22:02:02+00:00,1,191,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
166,192,True,False,2020-08-06 21:47:32+00:00,11,192,0,0,True,0,active,8,True,,,2020-08-06 22:13:05,2020
167,193,True,True,2020-08-06 21:03:21+00:00,0,193,0,0,True,1,active,14,True,,,2020-08-06 22:13:05,2020
168,194,True,False,2020-08-06 21:54:06+00:00,3,194,0,0,True,0,active,16,True,,,2020-08-06 22:13:05,2020
169,195,True,False,2020-08-06 21:48:43+00:00,5,195,0,0,True,2,active,16,True,,,2020-08-06 22:13:05,2020
170,196,True,True,2020-08-06 21:55:12+00:00,6,196,0,0,True,0,active,4,True,,,2020-08-06 22:13:05,2020
171,197,True,False,2020-08-06 21:18:22+00:00,2,197,0,0,True,0,active,13,True,,,2020-08-06 22:13:05,2020
172,199,True,False,2020-08-06 19:52:44+00:00,4,199,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
173,200,True,False,2020-08-06 22:02:18+00:00,19,200,0,0,True,0,active,0,True,,,2020-08-06 22:13:05,2020
174,201,True,False,2020-08-06 19:37:33+00:00,4,201,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
175,202,True,False,2020-08-06 22:07:57+00:00,6,202,0,0,True,0,active,9,True,,,2020-08-06 22:13:05,2020
176,203,True,False,2020-08-06 21:46:03+00:00,6,203,0,0,True,0,active,9,True,,,2020-08-06 22:13:05,2020
177,204,True,False,2020-08-06 21:23:49+00:00,5,204,0,0,True,1,active,9,True,,,2020-08-06 22:13:05,2020
178,205,True,False,2020-08-06 22:02:09+00:00,8,205,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
179,206,True,True,2020-08-06 22:10:24+00:00,6,206,0,0,True,0,active,17,True,,,2020-08-06 22:13:05,2020
180,208,True,True,2020-08-06 18:59:26+00:00,13,208,0,0,True,0,active,2,True,,,2020-08-06 22:13:05,2020
181,209,True,False,2020-08-06 22:12:43+00:00,8,209,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
182,210,True,False,2020-08-06 21:59:30+00:00,1,210,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
183,211,True,False,2020-08-06 21:51:27+00:00,12,211,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
184,212,True,False,2020-08-06 20:53:17+00:00,17,212,0,0,True,1,active,15,True,,,2020-08-06 22:13:05,2020
185,213,True,True,2020-08-06 21:08:21+00:00,9,213,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
186,214,True,False,2020-08-06 22:12:17+00:00,3,214,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
187,215,True,False,2020-08-06 22:12:26+00:00,10,215,0,0,True,0,active,5,True,,,2020-08-06 22:13:05,2020
188,216,True,False,2020-08-06 08:37:47+00:00,17,216,0,0,True,0,active,2,True,,,2020-08-06 22:13:05,2020
189,217,True,False,2020-08-06 22:12:15+00:00,18,217,0,0,True,0,active,1,True,,,2020-08-06 22:13:05,2020
190,218,True,False,2020-08-06 22:12:16+00:00,11,218,0,0,True,0,active,4,True,,,2020-08-06 22:13:05,2020
191,219,True,False,2020-08-06 20:32:55+00:00,13,219,0,0,True,0,active,2,True,,,2020-08-06 22:13:05,2020
192,221,True,False,2020-08-06 22:10:24+00:00,13,221,0,0,True,0,active,6,True,,,2020-08-06 22:13:05,2020
193,222,True,True,2020-08-06 22:11:07+00:00,3,222,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
194,224,True,False,2020-08-06 21:39:46+00:00,7,224,0,0,True,1,active,9,True,,,2020-08-06 22:13:05,2020
195,225,True,False,2020-08-06 21:52:32+00:00,2,225,0,0,True,0,active,17,True,,,2020-08-06 22:13:05,2020
196,226,True,False,2020-08-06 22:06:23+00:00,1,226,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
197,227,True,False,2020-08-06 22:06:46+00:00,6,227,0,0,True,1,active,12,True,,,2020-08-06 22:13:05,2020
198,228,True,False,2020-08-06 21:08:47+00:00,6,228,0,0,True,0,active,13,True,,,2020-08-06 22:13:05,2020
199,232,True,False,2020-08-06 12:04:12+00:00,1,232,0,0,True,0,active,10,True,,,2020-08-06 22:13:05,2020
200,233,True,False,2020-08-06 22:10:30+00:00,10,233,0,0,True,0,active,5,True,,,2020-08-06 22:13:05,2020
201,234,True,False,2020-08-06 21:23:00+00:00,8,234,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
202,235,True,False,2020-08-06 22:00:43+00:00,0,235,0,0,True,1,active,14,True,,,2020-08-06 22:13:05,2020
203,236,True,False,2020-08-06 22:08:12+00:00,10,236,0,0,True,0,active,5,True,,,2020-08-06 22:13:05,2020
204,239,True,False,2020-08-06 22:04:15+00:00,8,239,0,0,True,0,active,7,True,,,2020-08-06 22:13:05,2020
205,255,True,False,2020-08-06 08:38:19+00:00,12,255,0,0,True,0,active,3,True,,,2020-08-06 22:13:05,2020
206,258,True,False,2020-08-06 21:59:34+00:00,4,258,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
207,259,True,False,2020-08-06 12:36:54+00:00,2,259,0,0,True,0,active,13,True,,,2020-08-06 22:13:05,2020
208,260,False,False,2020-08-06 20:43:38+00:00,9,260,0,0,False,0,active,6,True,,,2020-08-06 22:13:05,2020
209,271,True,False,2020-08-06 21:39:45+00:00,6,271,0,0,True,0,active,9,True,,,2020-08-06 22:13:05,2020
210,272,True,False,2020-08-06 22:08:33+00:00,5,272,0,0,True,0,active,14,True,,,2020-08-06 22:13:05,2020
211,273,True,False,2020-08-06 22:07:59+00:00,25,273,0,0,True,0,active,15,True,,,2020-08-06 22:13:05,2020
212,279,True,False,2020-08-06 22:11:26+00:00,9,279,0,0,True,0,active,10,True,,,2020-08-06 22:13:05,2020
213,280,True,False,2020-08-06 21:47:59+00:00,8,280,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
214,282,True,False,2020-08-06 22:01:11+00:00,3,282,0,0,True,0,active,12,True,,,2020-08-06 22:13:05,2020
215,296,True,False,2020-08-06 22:08:43+00:00,4,296,0,0,True,1,active,18,True,,,2020-08-06 22:13:05,2020
216,318,True,False,2020-08-06 21:42:37+00:00,0,318,0,0,True,0,active,19,True,,,2020-08-06 22:13:05,2020
217,319,True,False,2020-08-06 22:10:05+00:00,16,319,0,0,True,0,active,9,True,,,2020-08-06 22:13:05,2020
218,327,True,False,2020-08-06 21:44:20+00:00,0,327,0,0,True,0,active,15,True,,,2020-08-06 22:13:05,2020
219,328,True,False,2020-08-06 21:19:14+00:00,4,328,0,0,True,0,active,11,True,,,2020-08-06 22:13:05,2020
