,is_returning,num_bikes_available,station_status,eightd_has_available_keys,num_docks_disabled,station_id,num_bikes_disabled,num_docks_available,is_renting,legacy_id,num_ebikes_available,last_reported,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
17,True,2,active,True,0,21,2,14,True,21,0,2020-08-13 17:18:43+00:00,True,,,2020-08-13 17:33:15,2020
18,True,5,active,True,0,22,0,42,True,22,0,2020-08-13 17:22:04+00:00,True,,,2020-08-13 17:33:15,2020
19,True,8,active,False,0,23,0,13,True,23,0,2020-08-13 17:15:40+00:00,True,,,2020-08-13 17:33:15,2020
20,True,14,active,False,0,24,1,4,True,24,0,2020-08-13 17:17:51+00:00,True,,,2020-08-13 17:33:15,2020
21,True,5,active,False,0,25,1,9,True,25,0,2020-08-13 17:24:27+00:00,True,,,2020-08-13 17:33:15,2020
22,True,9,active,False,0,26,1,5,True,26,0,2020-08-13 17:18:26+00:00,True,,,2020-08-13 17:33:15,2020
23,True,17,active,False,0,27,0,6,True,27,0,2020-08-13 16:54:42+00:00,True,,,2020-08-13 17:33:15,2020
24,True,10,active,False,0,29,0,5,True,29,0,2020-08-13 16:18:17+00:00,True,,,2020-08-13 17:33:15,2020
25,True,13,active,False,0,30,1,1,True,30,0,2020-08-13 17:32:32+00:00,True,,,2020-08-13 17:33:15,2020
26,True,6,active,True,0,31,0,13,True,31,0,2020-08-13 17:25:51+00:00,True,,,2020-08-13 17:33:15,2020
27,True,6,active,False,0,32,0,9,True,32,0,2020-08-13 17:28:40+00:00,True,,,2020-08-13 17:33:15,2020
28,True,4,active,False,0,33,0,23,True,33,0,2020-08-13 17:15:40+00:00,True,,,2020-08-13 17:33:15,2020
29,True,11,active,False,0,35,0,12,True,35,0,2020-08-13 17:25:27+00:00,True,,,2020-08-13 17:33:15,2020
30,True,17,active,True,0,36,0,16,True,36,0,2020-08-13 17:27:49+00:00,True,,,2020-08-13 17:33:15,2020
31,True,2,active,True,0,37,0,13,True,37,0,2020-08-13 14:09:27+00:00,True,,,2020-08-13 17:33:15,2020
32,True,17,active,False,0,39,0,6,True,39,0,2020-08-13 17:29:27+00:00,True,,,2020-08-13 17:33:15,2020
33,True,10,active,False,0,40,0,9,True,40,0,2020-08-13 17:32:55+00:00,True,,,2020-08-13 17:33:15,2020
34,True,7,active,True,0,41,0,20,True,41,0,2020-08-13 17:31:26+00:00,True,,,2020-08-13 17:33:15,2020
35,True,16,active,False,0,42,1,6,True,42,0,2020-08-13 17:20:17+00:00,True,,,2020-08-13 17:33:15,2020
36,True,9,active,True,0,43,0,6,True,43,0,2020-08-13 16:55:59+00:00,True,,,2020-08-13 17:33:15,2020
37,True,4,active,False,0,44,0,19,True,44,0,2020-08-13 16:44:57+00:00,True,,,2020-08-13 17:33:15,2020
38,True,6,active,False,0,46,0,13,True,46,0,2020-08-13 17:28:59+00:00,True,,,2020-08-13 17:33:15,2020
39,True,6,active,True,0,47,0,13,True,47,0,2020-08-13 17:16:22+00:00,True,,,2020-08-13 17:33:15,2020
40,True,14,active,False,0,48,0,5,True,48,0,2020-08-13 17:17:55+00:00,True,,,2020-08-13 17:33:15,2020
41,True,10,active,False,0,49,0,8,True,49,0,2020-08-13 17:32:42+00:00,True,,,2020-08-13 17:33:15,2020
42,True,13,active,True,0,50,0,2,True,50,0,2020-08-13 17:20:01+00:00,True,,,2020-08-13 17:33:15,2020
43,True,8,active,False,0,51,0,7,True,51,0,2020-08-13 16:35:20+00:00,True,,,2020-08-13 17:33:15,2020
44,True,15,active,True,0,52,0,8,True,52,0,2020-08-13 17:30:19+00:00,True,,,2020-08-13 17:33:15,2020
45,True,7,active,False,0,53,0,12,True,53,0,2020-08-13 17:27:40+00:00,True,,,2020-08-13 17:33:15,2020
46,True,11,active,False,0,54,0,4,True,54,0,2020-08-13 17:17:20+00:00,True,,,2020-08-13 17:33:15,2020
47,True,9,active,False,0,55,0,6,True,55,0,2020-08-13 17:02:25+00:00,True,,,2020-08-13 17:33:15,2020
48,True,3,active,True,0,56,1,14,True,56,0,2020-08-13 16:28:49+00:00,True,,,2020-08-13 17:33:15,2020
49,True,4,active,True,0,57,1,9,True,57,0,2020-08-13 17:26:04+00:00,True,,,2020-08-13 17:33:15,2020
50,True,9,active,True,0,58,1,9,True,58,0,2020-08-13 17:25:53+00:00,True,,,2020-08-13 17:33:15,2020
51,True,4,active,True,0,59,0,15,True,59,0,2020-08-13 17:32:55+00:00,True,,,2020-08-13 17:33:15,2020
52,True,2,active,False,0,60,0,17,True,60,0,2020-08-13 17:32:22+00:00,True,,,2020-08-13 17:33:15,2020
53,True,14,active,False,0,61,1,4,True,61,0,2020-08-13 17:29:37+00:00,True,,,2020-08-13 17:33:15,2020
54,True,2,active,False,0,63,0,13,True,63,0,2020-08-13 16:32:02+00:00,True,,,2020-08-13 17:33:15,2020
55,True,12,active,False,0,64,1,6,True,64,0,2020-08-13 17:26:52+00:00,True,,,2020-08-13 17:33:15,2020
56,True,4,active,False,0,65,0,19,True,65,0,2020-08-13 15:18:05+00:00,True,,,2020-08-13 17:33:15,2020
57,True,1,active,False,0,66,1,13,True,66,0,2020-08-13 16:54:07+00:00,True,,,2020-08-13 17:33:15,2020
58,True,13,active,True,0,67,0,14,True,67,0,2020-08-13 17:25:07+00:00,True,,,2020-08-13 17:33:15,2020
59,True,6,active,True,0,68,1,12,True,68,0,2020-08-13 17:28:10+00:00,True,,,2020-08-13 17:33:15,2020
60,True,3,active,True,0,69,0,16,True,69,0,2020-08-13 16:59:17+00:00,True,,,2020-08-13 17:33:15,2020
61,True,14,active,False,0,70,1,8,True,70,0,2020-08-13 17:27:04+00:00,True,,,2020-08-13 17:33:15,2020
62,True,14,active,False,0,71,0,9,True,71,0,2020-08-13 17:07:01+00:00,True,,,2020-08-13 17:33:15,2020
63,True,18,active,False,0,72,0,5,True,72,0,2020-08-13 15:48:42+00:00,True,,,2020-08-13 17:33:15,2020
64,True,5,active,False,0,73,1,9,True,73,0,2020-08-13 17:32:48+00:00,True,,,2020-08-13 17:33:15,2020
65,True,12,active,True,0,74,2,5,True,74,0,2020-08-13 17:32:04+00:00,True,,,2020-08-13 17:33:15,2020
66,True,10,active,False,0,75,0,5,True,75,0,2020-08-13 16:55:13+00:00,True,,,2020-08-13 17:33:15,2020
67,True,5,active,False,0,76,0,12,True,76,0,2020-08-13 17:28:02+00:00,True,,,2020-08-13 17:33:15,2020
68,True,4,active,False,0,77,1,10,True,77,0,2020-08-13 16:38:39+00:00,True,,,2020-08-13 17:33:15,2020
69,True,19,active,False,0,78,0,0,True,78,0,2020-08-13 17:31:04+00:00,True,,,2020-08-13 17:33:15,2020
70,True,9,active,False,0,79,2,8,True,79,0,2020-08-13 17:10:14+00:00,True,,,2020-08-13 17:33:15,2020
71,True,31,active,False,0,80,3,1,True,80,0,2020-08-13 17:16:39+00:00,True,,,2020-08-13 17:33:15,2020
72,True,9,active,False,0,81,2,8,True,81,0,2020-08-13 17:23:07+00:00,True,,,2020-08-13 17:33:15,2020
73,True,1,active,False,0,82,0,14,True,82,0,2020-08-13 17:31:14+00:00,True,,,2020-08-13 17:33:15,2020
74,True,7,active,False,0,84,0,8,True,84,0,2020-08-13 17:23:29+00:00,True,,,2020-08-13 17:33:15,2020
75,True,16,active,False,0,85,0,3,True,85,0,2020-08-13 17:13:03+00:00,True,,,2020-08-13 17:33:15,2020
76,True,11,active,False,0,86,0,8,True,86,0,2020-08-13 16:42:51+00:00,True,,,2020-08-13 17:33:15,2020
77,True,5,active,False,0,87,0,10,True,87,0,2020-08-13 17:31:30+00:00,True,,,2020-08-13 17:33:15,2020
78,True,9,active,False,0,89,0,10,True,89,0,2020-08-13 17:00:03+00:00,True,,,2020-08-13 17:33:15,2020
79,True,4,active,False,0,90,0,15,True,90,0,2020-08-13 17:12:30+00:00,True,,,2020-08-13 17:33:15,2020
80,True,16,active,False,0,91,0,3,True,91,0,2020-08-13 17:28:11+00:00,True,,,2020-08-13 17:33:15,2020
81,True,10,active,False,0,92,0,9,True,92,0,2020-08-13 16:36:00+00:00,True,,,2020-08-13 17:33:15,2020
82,True,4,active,False,0,93,2,9,True,93,0,2020-08-13 17:19:04+00:00,True,,,2020-08-13 17:33:15,2020
83,True,2,active,False,0,94,0,9,True,94,0,2020-08-13 16:21:45+00:00,True,,,2020-08-13 17:33:15,2020
84,True,5,active,False,0,95,0,10,True,95,0,2020-08-13 17:12:08+00:00,True,,,2020-08-13 17:33:15,2020
85,True,9,active,False,0,96,0,10,True,96,0,2020-08-13 17:32:37+00:00,True,,,2020-08-13 17:33:15,2020
86,True,7,active,False,0,97,1,11,True,97,0,2020-08-13 17:30:14+00:00,True,,,2020-08-13 17:33:15,2020
87,True,3,active,False,0,98,0,20,True,98,0,2020-08-13 17:29:06+00:00,True,,,2020-08-13 17:33:15,2020
88,True,12,active,False,0,99,0,3,True,99,0,2020-08-13 16:22:56+00:00,True,,,2020-08-13 17:33:15,2020
89,True,12,active,True,0,100,1,12,True,100,0,2020-08-13 17:09:42+00:00,True,,,2020-08-13 17:33:15,2020
90,True,13,active,False,0,101,0,2,True,101,0,2020-08-13 16:34:33+00:00,True,,,2020-08-13 17:33:15,2020
91,True,5,active,False,0,102,0,10,True,102,0,2020-08-13 16:14:56+00:00,True,,,2020-08-13 17:33:15,2020
92,True,7,active,False,0,103,0,8,True,103,0,2020-08-13 17:03:29+00:00,True,,,2020-08-13 17:33:15,2020
93,True,0,active,False,0,104,0,19,True,104,0,2020-08-13 17:07:32+00:00,True,,,2020-08-13 17:33:15,2020
94,True,19,active,False,0,105,0,0,True,105,0,2020-08-13 17:08:45+00:00,True,,,2020-08-13 17:33:15,2020
95,True,0,active,False,0,106,1,14,True,106,0,2020-08-13 16:34:07+00:00,True,,,2020-08-13 17:33:15,2020
96,True,19,active,False,0,107,0,0,True,107,0,2020-08-13 17:32:40+00:00,True,,,2020-08-13 17:33:15,2020
97,True,6,active,False,0,108,0,11,True,108,0,2020-08-13 17:14:02+00:00,True,,,2020-08-13 17:33:15,2020
98,True,2,active,False,0,109,0,33,True,109,0,2020-08-13 15:55:09+00:00,True,,,2020-08-13 17:33:15,2020
99,True,2,active,False,0,110,0,13,True,110,0,2020-08-13 17:26:35+00:00,True,,,2020-08-13 17:33:15,2020
100,True,6,active,False,0,111,0,9,True,111,0,2020-08-13 17:08:26+00:00,True,,,2020-08-13 17:33:15,2020
101,True,12,active,False,0,112,0,3,True,112,0,2020-08-13 17:31:13+00:00,True,,,2020-08-13 17:33:15,2020
102,True,9,active,False,0,113,0,6,True,113,0,2020-08-13 16:50:51+00:00,True,,,2020-08-13 17:33:15,2020
103,True,3,active,False,0,114,1,11,True,114,0,2020-08-13 17:03:31+00:00,True,,,2020-08-13 17:33:15,2020
104,True,11,active,False,0,115,3,5,True,115,0,2020-08-13 17:27:56+00:00,True,,,2020-08-13 17:33:15,2020
105,True,6,active,False,0,116,0,17,True,116,0,2020-08-13 16:47:55+00:00,True,,,2020-08-13 17:33:15,2020
106,True,6,active,False,0,117,0,13,True,117,0,2020-08-13 17:17:45+00:00,True,,,2020-08-13 17:33:15,2020
107,True,12,active,False,0,118,1,6,True,118,0,2020-08-13 17:12:44+00:00,True,,,2020-08-13 17:33:15,2020
108,True,6,active,False,0,119,0,9,True,119,0,2020-08-13 17:31:35+00:00,True,,,2020-08-13 17:33:15,2020
109,True,1,active,False,0,120,0,14,True,120,0,2020-08-13 17:27:52+00:00,True,,,2020-08-13 17:33:15,2020
110,True,1,active,False,0,121,0,16,True,121,0,2020-08-13 16:30:04+00:00,True,,,2020-08-13 17:33:15,2020
111,True,9,active,False,0,122,0,6,True,122,0,2020-08-13 16:30:26+00:00,True,,,2020-08-13 17:33:15,2020
112,True,4,active,False,0,124,0,11,True,124,0,2020-08-13 12:40:21+00:00,True,,,2020-08-13 17:33:15,2020
113,True,2,active,False,0,125,0,13,True,125,0,2020-08-13 16:47:08+00:00,True,,,2020-08-13 17:33:15,2020
114,True,7,active,False,0,126,1,7,True,126,0,2020-08-13 12:21:58+00:00,True,,,2020-08-13 17:33:15,2020
115,True,5,active,False,0,128,0,14,True,128,0,2020-08-13 17:26:01+00:00,True,,,2020-08-13 17:33:15,2020
116,True,13,active,False,0,129,0,6,True,129,0,2020-08-13 15:42:30+00:00,True,,,2020-08-13 17:33:15,2020
117,True,14,active,False,0,130,0,1,True,130,0,2020-08-13 17:24:47+00:00,True,,,2020-08-13 17:33:15,2020
118,True,6,active,False,0,131,0,12,True,131,0,2020-08-13 17:13:25+00:00,True,,,2020-08-13 17:33:15,2020
119,True,1,active,False,0,133,0,22,True,133,0,2020-08-13 15:08:45+00:00,True,,,2020-08-13 17:33:15,2020
120,True,4,active,False,0,135,0,13,True,135,0,2020-08-13 16:32:21+00:00,True,,,2020-08-13 17:33:15,2020
121,True,10,active,False,0,136,1,8,True,136,0,2020-08-13 17:00:14+00:00,True,,,2020-08-13 17:33:15,2020
122,True,6,active,False,0,137,0,9,True,137,0,2020-08-13 17:31:11+00:00,True,,,2020-08-13 17:33:15,2020
123,True,12,active,False,0,138,2,1,True,138,0,2020-08-13 17:26:50+00:00,True,,,2020-08-13 17:33:15,2020
124,True,4,active,False,0,139,2,13,True,139,0,2020-08-13 17:15:47+00:00,True,,,2020-08-13 17:33:15,2020
125,True,14,active,False,0,140,0,3,True,140,0,2020-08-13 15:53:34+00:00,True,,,2020-08-13 17:33:15,2020
126,True,5,active,False,0,141,0,10,True,141,0,2020-08-13 17:23:20+00:00,True,,,2020-08-13 17:33:15,2020
127,True,12,active,False,0,142,2,9,True,142,0,2020-08-13 16:45:21+00:00,True,,,2020-08-13 17:33:15,2020
128,True,13,active,False,0,143,3,7,True,143,0,2020-08-13 17:20:07+00:00,True,,,2020-08-13 17:33:15,2020
129,True,7,active,False,0,144,1,11,True,144,0,2020-08-13 17:26:18+00:00,True,,,2020-08-13 17:33:15,2020
130,True,15,active,False,0,145,0,4,True,145,0,2020-08-13 16:51:00+00:00,True,,,2020-08-13 17:33:15,2020
131,True,14,active,False,0,146,0,5,True,146,0,2020-08-13 17:32:20+00:00,True,,,2020-08-13 17:33:15,2020
132,True,7,active,True,0,149,1,10,True,149,0,2020-08-13 16:58:38+00:00,True,,,2020-08-13 17:33:15,2020
133,True,13,active,False,0,150,0,6,True,150,0,2020-08-13 16:44:07+00:00,True,,,2020-08-13 17:33:15,2020
134,True,13,active,False,0,151,1,5,True,151,0,2020-08-13 16:31:11+00:00,True,,,2020-08-13 17:33:15,2020
135,True,4,active,True,0,152,0,11,True,152,0,2020-08-13 17:22:50+00:00,True,,,2020-08-13 17:33:15,2020
136,True,5,active,False,0,156,0,10,True,156,0,2020-08-13 17:07:34+00:00,True,,,2020-08-13 17:33:15,2020
137,True,7,active,False,0,157,1,7,True,157,0,2020-08-13 17:27:45+00:00,True,,,2020-08-13 17:33:15,2020
138,True,8,active,False,0,159,0,7,True,159,0,2020-08-13 16:48:18+00:00,True,,,2020-08-13 17:33:15,2020
139,True,7,active,True,0,160,0,7,True,160,0,2020-08-13 17:23:57+00:00,True,,,2020-08-13 17:33:15,2020
140,True,7,active,True,0,161,2,14,True,161,0,2020-08-13 17:29:50+00:00,True,,,2020-08-13 17:33:15,2020
141,True,4,active,False,0,162,0,11,True,162,0,2020-08-13 13:45:52+00:00,True,,,2020-08-13 17:33:15,2020
142,True,14,active,True,0,163,0,5,True,163,0,2020-08-13 17:16:48+00:00,True,,,2020-08-13 17:33:15,2020
143,True,2,active,False,0,167,0,13,True,167,0,2020-08-13 17:11:11+00:00,True,,,2020-08-13 17:33:15,2020
144,True,8,active,False,0,169,0,11,True,169,0,2020-08-13 17:25:48+00:00,True,,,2020-08-13 17:33:15,2020
145,True,7,active,True,0,170,0,7,True,170,0,2020-08-13 16:34:52+00:00,True,,,2020-08-13 17:33:15,2020
146,True,9,active,True,0,171,0,14,True,171,0,2020-08-13 15:54:46+00:00,True,,,2020-08-13 17:33:15,2020
147,True,9,active,True,0,173,0,5,True,173,0,2020-08-13 17:11:37+00:00,True,,,2020-08-13 17:33:15,2020
148,True,6,active,False,0,174,1,8,True,174,0,2020-08-13 16:46:43+00:00,True,,,2020-08-13 17:33:15,2020
149,True,5,active,True,0,175,1,11,True,175,0,2020-08-13 17:30:30+00:00,True,,,2020-08-13 17:33:15,2020
150,True,7,active,False,0,176,0,8,True,176,0,2020-08-13 17:26:40+00:00,True,,,2020-08-13 17:33:15,2020
151,True,6,active,False,0,177,0,13,True,177,0,2020-08-13 17:29:40+00:00,True,,,2020-08-13 17:33:15,2020
152,True,9,active,False,0,178,1,9,True,178,0,2020-08-13 17:19:28+00:00,True,,,2020-08-13 17:33:15,2020
153,True,17,active,False,0,179,0,8,True,179,0,2020-08-13 17:14:49+00:00,True,,,2020-08-13 17:33:15,2020
154,True,12,active,False,0,180,0,7,True,180,0,2020-08-13 17:14:55+00:00,True,,,2020-08-13 17:33:15,2020
155,True,7,active,False,0,181,0,12,True,181,0,2020-08-13 16:40:54+00:00,True,,,2020-08-13 17:33:15,2020
156,True,2,active,True,0,182,0,17,True,182,0,2020-08-13 17:09:28+00:00,True,,,2020-08-13 17:33:15,2020
157,True,7,active,False,0,183,1,11,True,183,0,2020-08-13 17:27:17+00:00,True,,,2020-08-13 17:33:15,2020
158,True,11,active,False,0,184,2,6,True,184,0,2020-08-13 16:58:34+00:00,True,,,2020-08-13 17:33:15,2020
159,True,10,active,False,0,185,0,5,True,185,0,2020-08-13 17:29:53+00:00,True,,,2020-08-13 17:33:15,2020
160,True,9,active,True,0,186,0,6,True,186,0,2020-08-13 17:23:32+00:00,True,,,2020-08-13 17:33:15,2020
161,True,6,active,False,0,187,0,9,True,187,0,2020-08-13 12:54:47+00:00,True,,,2020-08-13 17:33:15,2020
162,True,12,active,False,0,188,1,2,True,188,0,2020-08-13 16:43:53+00:00,True,,,2020-08-13 17:33:15,2020
163,True,7,active,True,0,189,0,16,True,189,0,2020-08-13 17:28:01+00:00,True,,,2020-08-13 17:33:15,2020
164,True,9,active,True,0,190,1,27,True,190,0,2020-08-13 17:26:11+00:00,True,,,2020-08-13 17:33:15,2020
165,True,6,active,False,0,191,0,9,True,191,0,2020-08-13 14:52:24+00:00,True,,,2020-08-13 17:33:15,2020
166,True,7,active,False,0,192,1,11,True,192,0,2020-08-13 17:15:26+00:00,True,,,2020-08-13 17:33:15,2020
167,True,3,active,True,0,193,1,11,True,193,0,2020-08-13 17:10:57+00:00,True,,,2020-08-13 17:33:15,2020
168,True,2,active,False,0,194,0,17,True,194,0,2020-08-13 17:26:15+00:00,True,,,2020-08-13 17:33:15,2020
169,True,4,active,False,0,195,1,18,True,195,0,2020-08-13 16:58:22+00:00,True,,,2020-08-13 17:33:15,2020
170,True,0,active,True,0,196,0,10,True,196,0,2020-08-13 13:50:14+00:00,True,,,2020-08-13 17:33:15,2020
171,True,2,active,False,0,197,1,12,True,197,0,2020-08-13 15:45:48+00:00,True,,,2020-08-13 17:33:15,2020
172,True,2,active,False,0,199,0,13,True,199,0,2020-08-13 16:46:42+00:00,True,,,2020-08-13 17:33:15,2020
173,True,12,active,False,0,200,1,6,True,200,0,2020-08-13 17:11:48+00:00,True,,,2020-08-13 17:33:15,2020
174,True,9,active,False,0,201,0,6,True,201,0,2020-08-13 16:34:54+00:00,True,,,2020-08-13 17:33:15,2020
175,True,4,active,False,0,202,0,11,True,202,0,2020-08-13 15:48:13+00:00,True,,,2020-08-13 17:33:15,2020
176,True,0,active,False,0,203,0,15,True,203,0,2020-08-13 14:09:27+00:00,True,,,2020-08-13 17:33:15,2020
177,True,0,active,False,0,204,1,14,True,204,0,2020-08-13 04:10:02+00:00,True,,,2020-08-13 17:33:15,2020
178,True,1,active,False,0,205,0,14,True,205,0,2020-08-13 12:19:03+00:00,True,,,2020-08-13 17:33:15,2020
179,True,11,active,True,0,206,1,11,True,206,0,2020-08-13 17:08:04+00:00,True,,,2020-08-13 17:33:15,2020
180,True,7,active,True,0,208,0,8,True,208,0,2020-08-13 13:08:39+00:00,True,,,2020-08-13 17:33:15,2020
181,True,7,active,False,0,209,0,8,True,209,0,2020-08-13 11:56:39+00:00,True,,,2020-08-13 17:33:15,2020
182,True,4,active,False,0,210,0,11,True,210,0,2020-08-13 16:34:19+00:00,True,,,2020-08-13 17:33:15,2020
183,True,4,active,False,0,211,0,15,True,211,0,2020-08-13 17:22:25+00:00,True,,,2020-08-13 17:33:15,2020
184,True,32,active,False,0,212,0,1,True,212,0,2020-08-13 13:03:24+00:00,True,,,2020-08-13 17:33:15,2020
185,True,3,active,True,0,213,0,13,True,213,0,2020-08-13 03:28:10+00:00,True,,,2020-08-13 17:33:15,2020
186,True,3,active,False,0,214,0,12,True,214,0,2020-08-13 17:27:40+00:00,True,,,2020-08-13 17:33:15,2020
187,True,5,active,False,0,215,0,10,True,215,0,2020-08-13 10:44:35+00:00,True,,,2020-08-13 17:33:15,2020
188,True,17,active,False,0,216,1,1,True,216,0,2020-08-13 16:40:48+00:00,True,,,2020-08-13 17:33:15,2020
189,True,9,active,False,0,217,0,10,True,217,0,2020-08-13 14:58:04+00:00,True,,,2020-08-13 17:33:15,2020
190,True,5,active,False,0,218,0,10,True,218,0,2020-08-13 17:24:15+00:00,True,,,2020-08-13 17:33:15,2020
191,True,7,active,False,0,219,1,7,True,219,0,2020-08-13 11:05:56+00:00,True,,,2020-08-13 17:33:15,2020
192,True,7,active,False,0,221,0,12,True,221,0,2020-08-13 17:01:23+00:00,True,,,2020-08-13 17:33:15,2020
193,True,1,active,True,0,222,0,13,True,222,0,2020-08-13 16:59:40+00:00,True,,,2020-08-13 17:33:15,2020
194,True,14,active,False,0,224,1,2,True,224,0,2020-08-13 17:22:32+00:00,True,,,2020-08-13 17:33:15,2020
195,True,8,active,False,0,225,0,11,True,225,0,2020-08-13 17:25:53+00:00,True,,,2020-08-13 17:33:15,2020
196,True,4,active,False,0,226,0,11,True,226,0,2020-08-13 17:24:22+00:00,True,,,2020-08-13 17:33:15,2020
197,True,11,active,False,0,227,3,5,True,227,0,2020-08-13 17:32:44+00:00,True,,,2020-08-13 17:33:15,2020
198,True,7,active,False,0,228,0,12,True,228,0,2020-08-13 17:17:40+00:00,True,,,2020-08-13 17:33:15,2020
199,True,7,active,False,0,232,0,4,True,232,0,2020-08-13 03:23:26+00:00,True,,,2020-08-13 17:33:15,2020
200,True,13,active,False,0,233,0,2,True,233,0,2020-08-13 16:44:05+00:00,True,,,2020-08-13 17:33:15,2020
201,True,0,active,False,0,234,0,15,True,234,0,2020-08-13 13:57:01+00:00,True,,,2020-08-13 17:33:15,2020
202,True,8,active,False,0,235,0,7,True,235,0,2020-08-13 15:24:29+00:00,True,,,2020-08-13 17:33:15,2020
203,True,11,active,False,0,236,0,4,True,236,0,2020-08-13 17:16:58+00:00,True,,,2020-08-13 17:33:15,2020
204,True,5,active,False,0,239,0,10,True,239,0,2020-08-13 17:28:23+00:00,True,,,2020-08-13 17:33:15,2020
205,True,10,active,False,0,255,0,5,True,255,0,2020-08-13 12:33:28+00:00,True,,,2020-08-13 17:33:15,2020
206,True,11,active,False,0,258,0,4,True,258,0,2020-08-13 12:17:43+00:00,True,,,2020-08-13 17:33:15,2020
207,True,13,active,False,0,259,0,2,True,259,0,2020-08-13 13:03:23+00:00,True,,,2020-08-13 17:33:15,2020
208,True,15,active,False,0,260,0,0,True,260,0,2020-08-13 16:54:23+00:00,True,,,2020-08-13 17:33:15,2020
209,True,9,active,False,0,271,0,6,True,271,0,2020-08-13 17:09:04+00:00,True,,,2020-08-13 17:33:15,2020
210,True,6,active,False,0,272,1,12,True,272,0,2020-08-13 17:30:54+00:00,True,,,2020-08-13 17:33:15,2020
211,True,16,active,False,0,273,0,24,True,273,0,2020-08-13 15:55:32+00:00,True,,,2020-08-13 17:33:15,2020
212,True,17,active,False,0,279,0,2,True,279,0,2020-08-13 16:48:23+00:00,True,,,2020-08-13 17:33:15,2020
213,True,9,active,False,0,280,1,9,True,280,0,2020-08-13 17:03:45+00:00,True,,,2020-08-13 17:33:15,2020
214,True,2,active,False,0,282,1,12,True,282,0,2020-08-13 17:15:08+00:00,True,,,2020-08-13 17:33:15,2020
215,True,14,active,False,0,296,0,9,True,296,0,2020-08-13 15:45:41+00:00,True,,,2020-08-13 17:33:15,2020
216,True,17,active,False,0,318,1,1,True,318,0,2020-08-13 17:29:09+00:00,True,,,2020-08-13 17:33:15,2020
217,True,3,active,False,0,319,0,22,True,319,0,2020-08-13 15:51:18+00:00,True,,,2020-08-13 17:33:15,2020
218,True,8,active,False,0,327,0,7,True,327,0,2020-08-13 16:54:50+00:00,True,,,2020-08-13 17:33:15,2020
219,True,8,active,False,0,328,1,6,True,328,0,2020-08-13 17:26:52+00:00,True,,,2020-08-13 17:33:15,2020
220,True,12,active,False,0,329,1,2,True,329,0,2020-08-13 17:19:42+00:00,True,,,2020-08-13 17:33:15,2020
221,True,3,active,False,0,330,0,12,True,330,0,2020-08-13 17:31:34+00:00,True,,,2020-08-13 17:33:15,2020
222,True,7,active,False,0,331,1,7,True,331,0,2020-08-13 16:57:26+00:00,True,,,2020-08-13 17:33:15,2020
