,station_id,last_reported,num_ebikes_available,num_bikes_disabled,legacy_id,num_bikes_available,num_docks_available,is_installed,num_docks_disabled,station_status,eightd_has_available_keys,is_renting,is_returning,timestamp_of_data_read_request,year_station_last_reported
22,26,2020-08-12 22:07:43+00:00,0,0,26,12,3,True,0,active,False,True,True,2020-08-12 22:08:55,2020
23,27,2020-08-12 21:57:18+00:00,0,1,27,16,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
24,29,2020-08-12 21:40:24+00:00,0,0,29,9,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
25,30,2020-08-12 21:59:22+00:00,0,0,30,6,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
26,31,2020-08-12 21:43:33+00:00,0,0,31,4,15,True,0,active,True,True,True,2020-08-12 22:08:55,2020
27,32,2020-08-12 22:05:13+00:00,0,1,32,12,2,True,0,active,False,True,True,2020-08-12 22:08:55,2020
28,33,2020-08-12 22:08:44+00:00,0,2,33,5,20,True,0,active,False,True,True,2020-08-12 22:08:55,2020
29,35,2020-08-12 22:06:38+00:00,0,0,35,11,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
30,36,2020-08-12 22:06:04+00:00,0,0,36,10,23,True,0,active,True,True,True,2020-08-12 22:08:55,2020
31,37,2020-08-12 22:02:58+00:00,0,0,37,1,14,True,0,active,True,True,True,2020-08-12 22:08:55,2020
32,39,2020-08-12 21:59:26+00:00,0,2,39,0,21,True,0,active,False,True,True,2020-08-12 22:08:55,2020
33,40,2020-08-12 22:00:58+00:00,0,1,40,2,16,True,0,active,False,True,True,2020-08-12 22:08:55,2020
34,41,2020-08-12 22:05:48+00:00,0,0,41,3,24,True,0,active,True,True,True,2020-08-12 22:08:55,2020
35,42,2020-08-12 21:58:50+00:00,0,0,42,7,16,True,0,active,False,True,True,2020-08-12 22:08:55,2020
36,43,2020-08-12 21:56:47+00:00,0,0,43,10,5,True,0,active,True,True,True,2020-08-12 22:08:55,2020
37,44,2020-08-12 21:51:20+00:00,0,0,44,8,15,True,0,active,False,True,True,2020-08-12 22:08:55,2020
38,46,2020-08-12 22:04:47+00:00,0,2,46,9,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
39,47,2020-08-12 22:07:45+00:00,0,0,47,6,13,True,0,active,True,True,True,2020-08-12 22:08:55,2020
40,48,2020-08-12 22:07:40+00:00,0,0,48,2,17,True,0,active,False,True,True,2020-08-12 22:08:55,2020
41,49,2020-08-12 21:41:45+00:00,0,0,49,14,4,True,0,active,False,True,True,2020-08-12 22:08:55,2020
42,50,2020-08-12 22:07:08+00:00,0,0,50,3,12,True,0,active,True,True,True,2020-08-12 22:08:55,2020
43,51,2020-08-12 22:07:15+00:00,0,0,51,7,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
44,52,2020-08-12 22:08:07+00:00,0,1,52,8,14,True,0,active,True,True,True,2020-08-12 22:08:55,2020
45,53,2020-08-12 22:04:52+00:00,0,1,53,5,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
46,54,2020-08-12 22:03:08+00:00,0,0,54,8,7,True,0,active,False,True,True,2020-08-12 22:08:55,2020
47,55,2020-08-12 22:06:31+00:00,0,0,55,14,1,True,0,active,False,True,True,2020-08-12 22:08:55,2020
48,56,2020-08-12 21:20:57+00:00,0,1,56,6,11,True,0,active,True,True,True,2020-08-12 22:08:55,2020
49,57,2020-08-12 22:04:31+00:00,0,1,57,11,2,True,0,active,True,True,True,2020-08-12 22:08:55,2020
50,58,2020-08-12 22:06:31+00:00,0,2,58,13,4,True,0,active,True,True,True,2020-08-12 22:08:55,2020
51,59,2020-08-12 21:36:16+00:00,0,0,59,2,17,True,0,active,True,True,True,2020-08-12 22:08:55,2020
52,60,2020-08-12 22:08:41+00:00,0,0,60,13,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
53,61,2020-08-12 22:05:12+00:00,0,1,61,13,5,True,0,active,False,True,True,2020-08-12 22:08:55,2020
54,63,2020-08-12 21:58:55+00:00,0,0,63,2,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
55,64,2020-08-12 22:00:00+00:00,0,0,64,8,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
56,65,2020-08-12 22:07:17+00:00,0,0,65,0,23,True,0,active,False,True,True,2020-08-12 22:08:55,2020
57,66,2020-08-12 21:59:20+00:00,0,1,66,8,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
58,67,2020-08-12 22:08:34+00:00,0,0,67,8,19,True,0,active,True,True,True,2020-08-12 22:08:55,2020
59,68,2020-08-12 22:07:42+00:00,0,2,68,11,6,True,0,active,True,True,True,2020-08-12 22:08:55,2020
60,69,2020-08-12 21:43:44+00:00,0,0,69,3,16,True,0,active,True,True,True,2020-08-12 22:08:55,2020
61,70,2020-08-12 21:47:40+00:00,0,0,70,17,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
62,71,2020-08-12 21:54:11+00:00,0,0,71,23,0,True,0,active,False,True,True,2020-08-12 22:08:55,2020
63,72,2020-08-12 21:55:16+00:00,0,0,72,9,14,True,0,active,False,True,True,2020-08-12 22:08:55,2020
64,73,2020-08-12 21:46:25+00:00,0,2,73,6,7,True,0,active,False,True,True,2020-08-12 22:08:55,2020
65,74,2020-08-12 22:04:41+00:00,0,1,74,13,5,True,0,active,True,True,True,2020-08-12 22:08:55,2020
66,75,2020-08-12 21:48:40+00:00,0,0,75,1,14,True,0,active,False,True,True,2020-08-12 22:08:55,2020
67,76,2020-08-12 22:00:23+00:00,0,0,76,9,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
68,77,2020-08-12 21:19:28+00:00,0,1,77,11,3,True,0,active,False,True,True,2020-08-12 22:08:55,2020
69,78,2020-08-12 21:47:09+00:00,0,0,78,14,5,True,0,active,False,True,True,2020-08-12 22:08:55,2020
70,79,2020-08-12 22:03:32+00:00,0,2,79,4,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
71,80,2020-08-12 22:06:43+00:00,0,1,80,13,21,True,0,active,False,True,True,2020-08-12 22:08:55,2020
72,81,2020-08-12 22:06:22+00:00,0,0,81,14,5,True,0,active,False,True,True,2020-08-12 22:08:55,2020
73,82,2020-08-12 22:07:31+00:00,0,0,82,1,14,True,0,active,False,True,True,2020-08-12 22:08:55,2020
74,84,2020-08-12 22:02:11+00:00,0,0,84,5,10,True,0,active,False,True,True,2020-08-12 22:08:55,2020
75,85,2020-08-12 22:04:44+00:00,0,0,85,2,17,True,0,active,False,True,True,2020-08-12 22:08:55,2020
76,86,2020-08-12 22:04:45+00:00,0,0,86,6,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
77,87,2020-08-12 22:04:49+00:00,0,0,87,10,5,True,0,active,False,True,True,2020-08-12 22:08:55,2020
78,89,2020-08-12 22:04:36+00:00,0,0,89,12,7,True,0,active,False,True,True,2020-08-12 22:08:55,2020
79,90,2020-08-12 21:59:51+00:00,0,1,90,17,1,True,0,active,False,True,True,2020-08-12 22:08:55,2020
80,91,2020-08-12 22:07:49+00:00,0,1,91,3,15,True,0,active,False,True,True,2020-08-12 22:08:55,2020
81,92,2020-08-12 21:04:15+00:00,0,1,92,8,10,True,0,active,False,True,True,2020-08-12 22:08:55,2020
82,93,2020-08-12 22:05:18+00:00,0,2,93,11,2,True,0,active,False,True,True,2020-08-12 22:08:55,2020
83,94,2020-08-12 22:00:02+00:00,0,0,94,2,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
84,95,2020-08-12 21:58:26+00:00,0,0,95,6,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
85,96,2020-08-12 21:52:27+00:00,0,0,96,10,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
86,97,2020-08-12 21:44:00+00:00,0,1,97,7,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
87,98,2020-08-12 21:56:21+00:00,0,0,98,12,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
88,99,2020-08-12 22:04:10+00:00,0,0,99,4,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
89,100,2020-08-12 22:06:51+00:00,0,0,100,25,0,True,0,active,True,True,True,2020-08-12 22:08:55,2020
90,101,2020-08-12 21:57:31+00:00,0,0,101,9,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
91,102,2020-08-12 22:05:36+00:00,0,0,102,1,14,True,0,active,False,True,True,2020-08-12 22:08:55,2020
92,103,2020-08-12 21:15:32+00:00,0,0,103,0,15,True,0,active,False,True,True,2020-08-12 22:08:55,2020
93,104,2020-08-12 22:04:35+00:00,0,0,104,9,10,True,0,active,False,True,True,2020-08-12 22:08:55,2020
94,105,2020-08-12 22:01:37+00:00,0,0,105,19,0,True,0,active,False,True,True,2020-08-12 22:08:55,2020
95,106,2020-08-12 15:08:22+00:00,0,1,106,3,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
96,107,2020-08-12 22:08:34+00:00,0,0,107,5,14,True,0,active,False,True,True,2020-08-12 22:08:55,2020
97,108,2020-08-12 21:58:16+00:00,0,0,108,6,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
98,109,2020-08-12 20:31:51+00:00,0,0,109,8,27,True,0,active,False,True,True,2020-08-12 22:08:55,2020
99,110,2020-08-12 22:04:52+00:00,0,0,110,1,14,True,0,active,False,True,True,2020-08-12 22:08:55,2020
100,111,2020-08-12 18:04:12+00:00,0,0,111,8,7,True,0,active,False,True,True,2020-08-12 22:08:55,2020
101,112,2020-08-12 22:04:32+00:00,0,0,112,14,1,True,0,active,False,True,True,2020-08-12 22:08:55,2020
102,113,2020-08-12 22:04:54+00:00,0,0,113,10,5,True,0,active,False,True,True,2020-08-12 22:08:55,2020
103,114,2020-08-12 21:48:01+00:00,0,1,114,4,10,True,0,active,False,True,True,2020-08-12 22:08:55,2020
104,115,2020-08-12 21:55:08+00:00,0,4,115,13,2,True,0,active,False,True,True,2020-08-12 22:08:55,2020
105,116,2020-08-12 22:00:46+00:00,0,0,116,9,14,True,0,active,False,True,True,2020-08-12 22:08:55,2020
106,117,2020-08-12 21:21:21+00:00,0,0,117,11,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
107,118,2020-08-12 21:59:49+00:00,0,1,118,12,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
108,119,2020-08-12 22:08:40+00:00,0,0,119,3,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
109,120,2020-08-12 22:00:48+00:00,0,0,120,12,3,True,0,active,False,True,True,2020-08-12 22:08:55,2020
110,121,2020-08-12 21:58:29+00:00,0,0,121,5,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
111,122,2020-08-12 22:02:55+00:00,0,0,122,6,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
112,124,2020-08-12 22:05:56+00:00,0,1,124,3,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
113,125,2020-08-12 22:02:02+00:00,0,0,125,3,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
114,126,2020-08-12 19:50:45+00:00,0,0,126,8,7,True,0,active,False,True,True,2020-08-12 22:08:55,2020
115,128,2020-08-12 21:44:01+00:00,0,0,128,6,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
116,129,2020-08-12 22:07:59+00:00,0,0,129,13,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
117,130,2020-08-12 21:54:28+00:00,0,0,130,13,2,True,0,active,False,True,True,2020-08-12 22:08:55,2020
118,131,2020-08-12 21:55:25+00:00,0,0,131,10,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
119,133,2020-08-12 21:58:32+00:00,0,1,133,10,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
120,135,2020-08-12 22:05:32+00:00,0,0,135,2,15,True,0,active,False,True,True,2020-08-12 22:08:55,2020
121,136,2020-08-12 22:06:49+00:00,0,1,136,5,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
122,137,2020-08-12 21:26:02+00:00,0,0,137,6,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
123,138,2020-08-12 22:06:10+00:00,0,1,138,10,4,True,0,active,False,True,True,2020-08-12 22:08:55,2020
124,139,2020-08-12 22:04:47+00:00,0,0,139,11,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
125,140,2020-08-12 21:52:50+00:00,0,0,140,11,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
126,141,2020-08-12 22:04:58+00:00,0,0,141,8,7,True,0,active,False,True,True,2020-08-12 22:08:55,2020
127,142,2020-08-12 22:01:28+00:00,0,1,142,13,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
128,143,2020-08-12 21:24:36+00:00,0,0,143,17,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
129,144,2020-08-12 21:25:59+00:00,0,1,144,12,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
130,145,2020-08-12 21:53:18+00:00,0,0,145,16,3,True,0,active,False,True,True,2020-08-12 22:08:55,2020
131,146,2020-08-12 22:01:42+00:00,0,0,146,14,5,True,0,active,False,True,True,2020-08-12 22:08:55,2020
132,149,2020-08-12 21:59:17+00:00,0,0,149,4,14,True,0,active,True,True,True,2020-08-12 22:08:55,2020
133,150,2020-08-12 22:05:30+00:00,0,0,150,15,4,True,0,active,False,True,True,2020-08-12 22:08:55,2020
134,151,2020-08-12 21:53:17+00:00,0,1,151,12,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
135,152,2020-08-12 22:04:36+00:00,0,0,152,1,14,True,0,active,True,True,True,2020-08-12 22:08:55,2020
136,156,2020-08-12 21:34:27+00:00,0,0,156,4,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
137,157,2020-08-12 22:08:26+00:00,0,2,157,7,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
138,159,2020-08-12 21:49:49+00:00,0,0,159,7,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
139,160,2020-08-12 21:43:59+00:00,0,0,160,2,12,True,0,active,True,True,True,2020-08-12 22:08:55,2020
140,161,2020-08-12 22:06:56+00:00,0,1,161,11,11,True,0,active,True,True,True,2020-08-12 22:08:55,2020
141,162,2020-08-12 21:49:04+00:00,0,0,162,4,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
142,163,2020-08-12 21:52:19+00:00,0,0,163,12,7,True,0,active,True,True,True,2020-08-12 22:08:55,2020
143,167,2020-08-12 21:52:29+00:00,0,0,167,2,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
144,169,2020-08-12 22:02:01+00:00,0,0,169,10,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
145,170,2020-08-12 20:08:48+00:00,0,1,170,2,11,True,0,active,True,True,True,2020-08-12 22:08:55,2020
146,171,2020-08-12 15:34:14+00:00,0,0,171,7,16,True,0,active,True,True,True,2020-08-12 22:08:55,2020
147,173,2020-08-12 22:08:20+00:00,0,0,173,8,6,True,0,active,True,True,True,2020-08-12 22:08:55,2020
148,174,2020-08-12 21:34:54+00:00,0,1,174,0,14,True,0,active,False,True,True,2020-08-12 22:08:55,2020
149,175,2020-08-12 22:06:02+00:00,0,1,175,4,12,True,0,active,True,True,True,2020-08-12 22:08:55,2020
150,176,2020-08-12 21:59:24+00:00,0,0,176,11,4,True,0,active,False,True,True,2020-08-12 22:08:55,2020
151,177,2020-08-12 22:07:40+00:00,0,1,177,9,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
152,178,2020-08-12 21:58:49+00:00,0,0,178,1,18,True,0,active,False,True,True,2020-08-12 22:08:55,2020
153,179,2020-08-12 22:07:19+00:00,0,0,179,16,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
154,180,2020-08-12 21:46:20+00:00,0,1,180,11,7,True,0,active,False,True,True,2020-08-12 22:08:55,2020
155,181,2020-08-12 21:13:11+00:00,0,0,181,7,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
156,182,2020-08-12 22:07:47+00:00,0,0,182,2,17,True,0,active,True,True,True,2020-08-12 22:08:55,2020
157,183,2020-08-12 22:04:09+00:00,0,0,183,0,19,True,0,active,False,True,True,2020-08-12 22:08:55,2020
158,184,2020-08-12 22:07:34+00:00,0,0,184,7,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
159,185,2020-08-12 21:57:30+00:00,0,0,185,3,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
160,186,2020-08-12 22:03:35+00:00,0,0,186,5,10,True,0,active,True,True,True,2020-08-12 22:08:55,2020
161,187,2020-08-12 22:02:05+00:00,0,0,187,5,10,True,0,active,False,True,True,2020-08-12 22:08:55,2020
162,188,2020-08-12 21:10:14+00:00,0,1,188,14,0,True,0,active,False,True,True,2020-08-12 22:08:55,2020
163,189,2020-08-12 21:47:26+00:00,0,1,189,11,11,True,0,active,True,True,True,2020-08-12 22:08:55,2020
164,190,2020-08-12 22:07:00+00:00,0,0,190,14,23,True,0,active,True,True,True,2020-08-12 22:08:55,2020
165,191,2020-08-12 21:45:01+00:00,0,0,191,6,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
166,192,2020-08-12 21:59:32+00:00,0,1,192,7,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
167,193,2020-08-12 21:47:09+00:00,0,2,193,7,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
168,194,2020-08-12 21:50:55+00:00,0,0,194,1,18,True,0,active,False,True,True,2020-08-12 22:08:55,2020
169,195,2020-08-12 22:08:25+00:00,0,0,195,11,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
170,196,2020-08-12 21:06:46+00:00,0,0,196,2,8,True,0,active,True,True,True,2020-08-12 22:08:55,2020
171,197,2020-08-12 21:42:21+00:00,0,0,197,7,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
172,199,2020-08-12 19:48:41+00:00,0,0,199,3,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
173,200,2020-08-12 21:58:02+00:00,0,1,200,13,5,True,0,active,False,True,True,2020-08-12 22:08:55,2020
174,201,2020-08-12 12:04:48+00:00,0,0,201,0,15,True,0,active,False,True,True,2020-08-12 22:08:55,2020
175,202,2020-08-12 21:52:19+00:00,0,0,202,4,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
176,203,2020-08-12 22:00:55+00:00,0,0,203,2,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
177,204,2020-08-12 12:58:21+00:00,0,0,204,0,15,True,0,active,False,True,True,2020-08-12 22:08:55,2020
178,205,2020-08-12 18:58:44+00:00,0,0,205,4,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
179,206,2020-08-12 22:08:19+00:00,0,1,206,4,18,True,0,active,True,True,True,2020-08-12 22:08:55,2020
180,208,2020-08-12 21:45:00+00:00,0,1,208,4,10,True,0,active,True,True,True,2020-08-12 22:08:55,2020
181,209,2020-08-12 19:30:28+00:00,0,0,209,4,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
182,210,2020-08-12 21:31:14+00:00,0,0,210,1,14,True,0,active,False,True,True,2020-08-12 22:08:55,2020
183,211,2020-08-12 20:53:36+00:00,0,0,211,5,14,True,0,active,False,True,True,2020-08-12 22:08:55,2020
184,212,2020-08-12 22:08:38+00:00,0,0,212,29,4,True,0,active,False,True,True,2020-08-12 22:08:55,2020
185,213,2020-08-12 18:15:14+00:00,0,0,213,5,11,True,0,active,True,True,True,2020-08-12 22:08:55,2020
186,214,2020-08-12 20:46:31+00:00,0,0,214,2,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
187,215,2020-08-12 21:26:53+00:00,0,1,215,6,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
188,216,2020-08-12 21:12:33+00:00,0,1,216,18,0,True,0,active,False,True,True,2020-08-12 22:08:55,2020
189,217,2020-08-12 22:01:22+00:00,0,0,217,14,5,True,0,active,False,True,True,2020-08-12 22:08:55,2020
190,218,2020-08-12 22:00:19+00:00,0,0,218,15,0,True,0,active,False,True,True,2020-08-12 22:08:55,2020
191,219,2020-08-12 20:23:38+00:00,0,1,219,5,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
192,221,2020-08-12 22:02:46+00:00,0,0,221,6,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
193,222,2020-08-12 21:42:57+00:00,0,0,222,9,5,True,0,active,True,True,True,2020-08-12 22:08:55,2020
194,224,2020-08-12 20:10:39+00:00,0,1,224,15,1,True,0,active,False,True,True,2020-08-12 22:08:55,2020
195,225,2020-08-12 22:01:14+00:00,0,0,225,1,18,True,0,active,False,True,True,2020-08-12 22:08:55,2020
196,226,2020-08-12 22:03:46+00:00,0,0,226,5,10,True,0,active,False,True,True,2020-08-12 22:08:55,2020
197,227,2020-08-12 22:06:04+00:00,0,3,227,8,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
198,228,2020-08-12 21:05:28+00:00,0,0,228,2,17,True,0,active,False,True,True,2020-08-12 22:08:55,2020
199,232,2020-08-12 08:08:09+00:00,0,0,232,8,3,True,0,active,False,True,True,2020-08-12 22:08:55,2020
200,233,2020-08-12 18:16:55+00:00,0,0,233,6,9,True,0,active,False,False,False,2020-08-12 22:08:55,2020
201,234,2020-08-12 21:07:05+00:00,0,0,234,2,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
202,235,2020-08-12 22:00:46+00:00,0,0,235,2,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
203,236,2020-08-12 21:43:05+00:00,0,0,236,13,2,True,0,active,False,True,True,2020-08-12 22:08:55,2020
204,239,2020-08-12 21:38:43+00:00,0,0,239,0,15,True,0,active,False,True,True,2020-08-12 22:08:55,2020
205,255,2020-08-12 21:50:25+00:00,0,0,255,9,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
206,258,2020-08-12 08:54:13+00:00,0,0,258,10,5,True,0,active,False,True,True,2020-08-12 22:08:55,2020
207,259,2020-08-12 08:53:25+00:00,0,0,259,15,0,True,0,active,False,True,True,2020-08-12 22:08:55,2020
208,260,2020-08-12 20:35:39+00:00,0,0,260,12,3,True,0,active,False,True,True,2020-08-12 22:08:55,2020
209,271,2020-08-12 22:03:53+00:00,0,0,271,4,11,True,0,active,False,True,True,2020-08-12 22:08:55,2020
210,272,2020-08-12 20:00:47+00:00,0,1,272,6,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
211,273,2020-08-12 21:36:34+00:00,0,0,273,16,24,True,0,active,False,True,True,2020-08-12 22:08:55,2020
212,279,2020-08-12 21:39:41+00:00,0,0,279,19,0,True,0,active,False,True,True,2020-08-12 22:08:55,2020
213,280,2020-08-12 21:56:53+00:00,0,0,280,6,13,True,0,active,False,True,True,2020-08-12 22:08:55,2020
214,282,2020-08-12 21:56:21+00:00,0,1,282,5,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
215,296,2020-08-12 22:08:14+00:00,0,0,296,5,18,True,0,active,False,True,True,2020-08-12 22:08:55,2020
216,318,2020-08-12 21:35:41+00:00,0,0,318,9,10,True,0,active,False,True,True,2020-08-12 22:08:55,2020
217,319,2020-08-12 22:07:38+00:00,0,0,319,1,24,True,0,active,False,True,True,2020-08-12 22:08:55,2020
218,327,2020-08-12 21:35:26+00:00,0,0,327,0,15,True,0,active,False,True,True,2020-08-12 22:08:55,2020
219,328,2020-08-12 21:27:55+00:00,0,1,328,7,7,True,0,active,False,True,True,2020-08-12 22:08:55,2020
220,329,2020-08-12 22:03:48+00:00,0,0,329,7,8,True,0,active,False,True,True,2020-08-12 22:08:55,2020
221,330,2020-08-12 21:49:16+00:00,0,0,330,10,5,True,0,active,False,True,True,2020-08-12 22:08:55,2020
222,331,2020-08-12 21:55:03+00:00,0,0,331,9,6,True,0,active,False,True,True,2020-08-12 22:08:55,2020
223,332,2020-08-12 21:53:22+00:00,0,1,332,10,4,True,0,active,False,True,True,2020-08-12 22:08:55,2020
224,333,2020-08-12 20:44:25+00:00,0,0,333,21,4,True,0,active,False,True,True,2020-08-12 22:08:55,2020
225,334,2020-08-12 21:13:26+00:00,0,2,334,15,2,True,0,active,False,True,True,2020-08-12 22:08:55,2020
226,335,2020-08-12 22:07:00+00:00,0,0,335,7,12,True,0,active,False,True,True,2020-08-12 22:08:55,2020
227,336,2020-08-12 21:01:46+00:00,0,0,336,6,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
228,337,2020-08-12 22:00:39+00:00,0,0,337,15,0,True,0,active,False,True,True,2020-08-12 22:08:55,2020
229,338,2020-08-12 21:57:25+00:00,0,1,338,5,9,True,0,active,False,True,True,2020-08-12 22:08:55,2020
230,339,2020-08-12 22:02:29+00:00,0,0,339,14,1,True,0,active,False,True,True,2020-08-12 22:08:55,2020
231,340,2020-08-12 08:52:43+00:00,0,0,340,18,1,True,0,active,False,True,True,2020-08-12 22:08:55,2020
232,341,2020-08-12 20:57:28+00:00,0,1,341,8,6,True,0,active,True,True,True,2020-08-12 22:08:55,2020
