,is_renting,num_bikes_available,eightd_has_available_keys,station_status,num_bikes_disabled,last_reported,legacy_id,is_returning,num_ebikes_available,num_docks_disabled,num_docks_available,station_id,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,1,True,active,0,2020-07-26 04:44:49+00:00,3,True,0,0,14,3,True,,,2020-07-26 07:35:50,2020
1,True,19,False,active,0,2020-07-26 04:09:56+00:00,4,True,0,0,0,4,True,,,2020-07-26 07:35:50,2020
2,True,14,False,active,0,2020-07-26 06:01:58+00:00,5,True,0,0,1,5,True,,,2020-07-26 07:35:50,2020
3,True,2,False,active,1,2020-07-26 05:57:24+00:00,6,True,0,0,12,6,True,,,2020-07-26 07:35:50,2020
4,True,3,False,active,1,2020-07-26 07:27:43+00:00,7,True,0,0,11,7,True,,,2020-07-26 07:35:50,2020
5,True,18,False,active,0,2020-07-26 06:45:12+00:00,8,True,0,0,1,8,True,,,2020-07-26 07:35:50,2020
6,True,10,False,active,1,2020-07-26 04:01:34+00:00,9,True,0,0,4,9,True,,,2020-07-26 07:35:50,2020
7,True,2,False,active,0,2020-07-26 05:31:00+00:00,10,True,0,0,9,10,True,,,2020-07-26 07:35:50,2020
8,True,1,False,active,0,2020-07-26 03:58:33+00:00,11,True,0,0,14,11,True,"{'dock_blocked_count': 0, 'active': True, 'region': 'BOS', 'off_dock_capacity': 50, 'valet_revision': 69, 'off_dock_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-26 07:35:50,2020
9,True,2,True,active,0,2020-07-26 05:55:03+00:00,12,True,0,0,16,12,True,,,2020-07-26 07:35:50,2020
10,True,6,False,active,1,2020-07-26 04:30:12+00:00,13,True,0,0,12,13,True,,,2020-07-26 07:35:50,2020
11,True,0,False,active,1,2020-07-26 04:03:36+00:00,14,True,0,0,24,14,True,,,2020-07-26 07:35:50,2020
12,True,11,False,active,0,2020-07-26 04:21:08+00:00,15,True,0,0,4,15,True,,,2020-07-26 07:35:50,2020
13,True,18,True,active,1,2020-07-26 06:45:50+00:00,16,True,0,0,0,16,True,,,2020-07-26 07:35:50,2020
14,True,14,False,active,1,2020-07-26 05:31:40+00:00,17,True,0,0,0,17,True,,,2020-07-26 07:35:50,2020
15,True,9,False,active,0,2020-07-26 04:31:47+00:00,19,True,0,0,6,19,True,,,2020-07-26 07:35:50,2020
16,True,6,True,active,0,2020-07-26 06:58:13+00:00,20,True,0,0,17,20,True,,,2020-07-26 07:35:50,2020
17,True,9,True,active,0,2020-07-26 06:06:37+00:00,21,True,0,0,9,21,True,,,2020-07-26 07:35:50,2020
18,True,0,True,active,1,2020-07-26 03:52:40+00:00,22,True,0,0,46,22,True,,,2020-07-26 07:35:50,2020
19,True,5,False,active,0,2020-07-26 06:50:45+00:00,23,True,0,0,16,23,True,,,2020-07-26 07:35:50,2020
20,True,0,False,active,0,2020-07-26 06:19:20+00:00,24,True,0,0,19,24,True,,,2020-07-26 07:35:50,2020
21,True,15,False,active,0,2020-07-26 03:57:06+00:00,25,True,0,0,0,25,True,,,2020-07-26 07:35:50,2020
22,True,15,False,active,0,2020-07-26 05:04:50+00:00,26,True,0,0,0,26,True,,,2020-07-26 07:35:50,2020
23,True,16,False,active,2,2020-07-26 06:00:53+00:00,27,True,0,0,5,27,True,,,2020-07-26 07:35:50,2020
24,True,14,False,active,1,2020-07-26 05:15:04+00:00,29,True,0,0,0,29,True,,,2020-07-26 07:35:50,2020
25,True,15,False,active,0,2020-07-26 05:42:56+00:00,30,True,0,0,0,30,True,,,2020-07-26 07:35:50,2020
26,True,1,True,active,0,2020-07-26 04:53:50+00:00,31,True,0,0,18,31,True,,,2020-07-26 07:35:50,2020
27,True,9,False,active,4,2020-07-26 05:36:23+00:00,32,True,0,0,2,32,True,,,2020-07-26 07:35:50,2020
28,True,6,False,active,1,2020-07-26 06:34:42+00:00,33,True,0,0,20,33,True,,,2020-07-26 07:35:50,2020
29,True,1,False,active,1,2020-07-26 05:34:34+00:00,35,True,0,0,21,35,True,,,2020-07-26 07:35:50,2020
30,True,25,True,active,0,2020-07-26 06:52:10+00:00,36,True,0,0,8,36,True,,,2020-07-26 07:35:50,2020
