,eightd_has_available_keys,num_bikes_available,station_status,last_reported,num_docks_disabled,is_renting,is_returning,legacy_id,num_bikes_disabled,station_id,num_docks_available,is_installed,num_ebikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
43,False,0,active,2020-08-08 15:32:53+00:00,0,True,True,51,1,51,14,True,0,,,2020-08-08 16:09:20,2020
44,True,6,active,2020-08-08 16:00:52+00:00,0,True,True,52,0,52,17,True,0,,,2020-08-08 16:09:20,2020
45,False,0,active,2020-08-08 16:05:28+00:00,0,True,True,53,0,53,19,True,0,,,2020-08-08 16:09:20,2020
46,False,7,active,2020-08-08 16:09:00+00:00,0,True,True,54,0,54,8,True,0,,,2020-08-08 16:09:20,2020
47,False,8,active,2020-08-08 15:54:48+00:00,0,True,True,55,0,55,7,True,0,,,2020-08-08 16:09:20,2020
48,True,5,active,2020-08-08 16:03:05+00:00,0,True,True,56,0,56,13,True,0,,,2020-08-08 16:09:20,2020
49,True,7,active,2020-08-08 16:00:05+00:00,0,True,True,57,0,57,7,True,0,,,2020-08-08 16:09:20,2020
50,True,19,active,2020-08-08 16:06:07+00:00,0,True,True,58,0,58,0,True,0,,,2020-08-08 16:09:20,2020
51,False,5,active,2020-08-08 15:59:11+00:00,0,True,True,59,0,59,14,True,0,,,2020-08-08 16:09:20,2020
52,False,15,active,2020-08-08 16:08:32+00:00,0,True,True,60,2,60,2,True,0,"{'off_dock_capacity': 40, 'dock_blocked_count': 0, 'region': 'BOS', 'active': True, 'valet_revision': 69, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 3}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-08 16:09:20,2020
53,False,6,active,2020-08-08 16:02:51+00:00,0,True,True,61,1,61,12,True,0,,,2020-08-08 16:09:20,2020
54,False,4,active,2020-08-08 15:39:51+00:00,0,True,True,63,0,63,11,True,0,,,2020-08-08 16:09:20,2020
55,False,1,active,2020-08-08 15:37:19+00:00,0,True,True,64,0,64,18,True,0,,,2020-08-08 16:09:20,2020
56,False,9,active,2020-08-08 13:02:18+00:00,0,True,True,65,0,65,14,True,0,,,2020-08-08 16:09:20,2020
57,False,2,active,2020-08-08 15:53:00+00:00,0,True,True,66,0,66,13,True,0,,,2020-08-08 16:09:20,2020
58,True,0,active,2020-08-08 15:51:31+00:00,0,True,True,67,0,67,27,True,0,,,2020-08-08 16:09:20,2020
59,True,13,active,2020-08-08 16:03:32+00:00,0,True,True,68,1,68,5,True,0,,,2020-08-08 16:09:20,2020
60,True,19,active,2020-08-08 16:04:47+00:00,0,True,True,69,0,69,0,True,0,,,2020-08-08 16:09:20,2020
61,False,18,active,2020-08-08 16:02:03+00:00,0,True,True,70,2,70,3,True,0,,,2020-08-08 16:09:20,2020
62,False,14,active,2020-08-08 15:07:41+00:00,0,True,True,71,0,71,9,True,0,,,2020-08-08 16:09:20,2020
63,False,2,active,2020-08-08 15:58:28+00:00,0,True,True,72,0,72,21,True,0,,,2020-08-08 16:09:20,2020
64,False,11,active,2020-08-08 16:05:32+00:00,0,True,True,73,0,73,4,True,0,,,2020-08-08 16:09:20,2020
65,True,13,active,2020-08-08 16:05:58+00:00,0,True,True,74,1,74,5,True,0,,,2020-08-08 16:09:20,2020
66,False,8,active,2020-08-08 16:06:41+00:00,0,True,True,75,0,75,7,True,0,,,2020-08-08 16:09:20,2020
67,False,11,active,2020-08-08 16:08:26+00:00,0,True,True,76,0,76,6,True,0,,,2020-08-08 16:09:20,2020
68,False,7,active,2020-08-08 14:52:41+00:00,0,True,True,77,0,77,8,True,0,,,2020-08-08 16:09:20,2020
69,False,17,active,2020-08-08 16:09:01+00:00,0,True,True,78,1,78,1,True,0,,,2020-08-08 16:09:20,2020
70,False,2,active,2020-08-08 15:48:31+00:00,0,True,True,79,1,79,16,True,0,,,2020-08-08 16:09:20,2020
71,False,13,active,2020-08-08 15:08:50+00:00,0,True,True,80,1,80,21,True,0,,,2020-08-08 16:09:20,2020
72,False,11,active,2020-08-08 16:07:44+00:00,0,True,True,81,0,81,8,True,0,,,2020-08-08 16:09:20,2020
73,False,0,active,2020-08-08 16:04:35+00:00,0,True,True,82,0,82,15,True,0,,,2020-08-08 16:09:20,2020
74,False,9,active,2020-08-08 16:05:30+00:00,0,True,True,84,0,84,6,True,0,,,2020-08-08 16:09:20,2020
75,False,6,active,2020-08-08 15:56:47+00:00,0,True,True,85,1,85,12,True,0,,,2020-08-08 16:09:20,2020
76,False,4,active,2020-08-08 15:59:50+00:00,0,True,True,86,0,86,15,True,0,,,2020-08-08 16:09:20,2020
77,False,5,active,2020-08-08 15:53:39+00:00,0,True,True,87,1,87,9,True,0,,,2020-08-08 16:09:20,2020
78,False,6,active,2020-08-08 15:49:04+00:00,0,True,True,89,0,89,13,True,0,,,2020-08-08 16:09:20,2020
79,False,4,active,2020-08-08 15:39:23+00:00,0,True,True,90,1,90,14,True,0,,,2020-08-08 16:09:20,2020
80,False,2,active,2020-08-08 16:07:24+00:00,0,True,True,91,2,91,15,True,0,,,2020-08-08 16:09:20,2020
81,False,8,active,2020-08-08 15:00:50+00:00,0,True,True,92,0,92,11,True,0,,,2020-08-08 16:09:20,2020
82,False,11,active,2020-08-08 14:27:02+00:00,0,True,True,93,1,93,3,True,0,,,2020-08-08 16:09:20,2020
83,False,5,active,2020-08-08 15:53:46+00:00,0,True,True,94,0,94,6,True,0,,,2020-08-08 16:09:20,2020
84,False,3,active,2020-08-08 16:05:17+00:00,0,True,True,95,0,95,12,True,0,,,2020-08-08 16:09:20,2020
85,False,10,active,2020-08-08 15:39:16+00:00,0,True,True,96,0,96,9,True,0,,,2020-08-08 16:09:20,2020
86,False,4,active,2020-08-08 16:02:55+00:00,0,True,True,97,1,97,14,True,0,,,2020-08-08 16:09:20,2020
87,False,6,active,2020-08-08 15:55:24+00:00,0,True,True,98,0,98,17,True,0,,,2020-08-08 16:09:20,2020
88,False,13,active,2020-08-08 16:05:16+00:00,0,True,True,99,0,99,2,True,0,,,2020-08-08 16:09:20,2020
89,True,11,active,2020-08-08 15:51:49+00:00,0,True,True,100,1,100,13,True,0,,,2020-08-08 16:09:20,2020
90,False,14,active,2020-08-08 08:55:26+00:00,0,True,True,101,0,101,1,True,0,,,2020-08-08 16:09:20,2020
91,False,12,active,2020-08-08 15:03:42+00:00,0,True,True,102,3,102,0,True,0,,,2020-08-08 16:09:20,2020
92,False,12,active,2020-08-08 15:07:42+00:00,0,True,True,103,0,103,3,True,0,,,2020-08-08 16:09:20,2020
93,False,11,active,2020-08-08 15:24:55+00:00,0,True,True,104,0,104,8,True,0,,,2020-08-08 16:09:20,2020
94,False,11,active,2020-08-08 15:59:11+00:00,0,True,True,105,0,105,8,True,0,,,2020-08-08 16:09:20,2020
95,False,5,active,2020-08-08 13:06:47+00:00,0,True,True,106,0,106,10,True,0,,,2020-08-08 16:09:20,2020
96,False,12,active,2020-08-08 16:06:06+00:00,0,True,True,107,0,107,7,True,0,,,2020-08-08 16:09:20,2020
97,False,4,active,2020-08-08 12:44:32+00:00,0,True,True,108,0,108,13,True,0,,,2020-08-08 16:09:20,2020
98,False,15,active,2020-08-08 14:53:40+00:00,0,True,True,109,0,109,20,True,0,,,2020-08-08 16:09:20,2020
99,False,6,active,2020-08-08 15:40:18+00:00,0,True,True,110,0,110,9,True,0,,,2020-08-08 16:09:20,2020
100,False,3,active,2020-08-08 15:14:28+00:00,0,True,True,111,0,111,12,True,0,,,2020-08-08 16:09:20,2020
101,False,5,active,2020-08-08 15:47:53+00:00,0,True,True,112,0,112,10,True,0,,,2020-08-08 16:09:20,2020
102,False,1,active,2020-08-08 15:51:08+00:00,0,True,True,113,0,113,14,True,0,,,2020-08-08 16:09:20,2020
103,False,4,active,2020-08-08 15:51:26+00:00,0,True,True,114,0,114,11,True,0,,,2020-08-08 16:09:20,2020
104,False,12,active,2020-08-08 15:50:22+00:00,0,True,True,115,0,115,7,True,0,,,2020-08-08 16:09:20,2020
105,False,11,active,2020-08-08 16:07:16+00:00,0,True,True,116,1,116,11,True,0,,,2020-08-08 16:09:20,2020
106,False,16,active,2020-08-08 14:42:44+00:00,0,True,True,117,1,117,2,True,0,,,2020-08-08 16:09:20,2020
107,False,12,active,2020-08-08 15:41:03+00:00,0,True,True,118,0,118,7,True,0,,,2020-08-08 16:09:20,2020
108,False,9,active,2020-08-08 15:50:46+00:00,0,True,True,119,0,119,6,True,0,,,2020-08-08 16:09:20,2020
109,False,3,active,2020-08-08 16:07:10+00:00,0,True,True,120,2,120,10,True,0,,,2020-08-08 16:09:20,2020
110,False,9,active,2020-08-08 16:04:48+00:00,0,True,True,121,0,121,8,True,0,,,2020-08-08 16:09:20,2020
111,False,13,active,2020-08-08 16:03:32+00:00,0,True,True,122,0,122,2,True,0,,,2020-08-08 16:09:20,2020
112,False,8,active,2020-08-08 15:30:46+00:00,0,True,True,124,1,124,6,True,0,,,2020-08-08 16:09:20,2020
113,False,2,active,2020-08-08 15:50:47+00:00,0,True,True,125,0,125,13,True,0,,,2020-08-08 16:09:20,2020
114,False,9,active,2020-08-08 15:52:23+00:00,0,True,True,126,0,126,6,True,0,,,2020-08-08 16:09:20,2020
115,False,10,active,2020-08-08 15:29:03+00:00,0,True,True,128,0,128,9,True,0,,,2020-08-08 16:09:20,2020
116,False,12,active,2020-08-08 15:18:28+00:00,0,True,True,129,0,129,7,True,0,,,2020-08-08 16:09:20,2020
117,False,9,active,2020-08-08 15:11:51+00:00,0,True,True,130,0,130,6,True,0,,,2020-08-08 16:09:20,2020
118,False,8,active,2020-08-08 16:00:08+00:00,0,True,True,131,0,131,10,True,0,,,2020-08-08 16:09:20,2020
119,False,11,active,2020-08-08 15:54:16+00:00,0,True,True,133,0,133,12,True,0,,,2020-08-08 16:09:20,2020
120,False,4,active,2020-08-08 12:57:00+00:00,0,True,True,135,1,135,12,True,0,,,2020-08-08 16:09:20,2020
121,False,4,active,2020-08-08 15:00:03+00:00,0,True,True,136,1,136,14,True,0,,,2020-08-08 16:09:20,2020
122,False,7,active,2020-08-08 16:01:23+00:00,0,True,True,137,0,137,8,True,0,,,2020-08-08 16:09:20,2020
123,False,12,active,2020-08-08 16:05:47+00:00,0,True,True,138,1,138,2,True,0,,,2020-08-08 16:09:20,2020
124,False,3,active,2020-08-08 16:05:48+00:00,0,True,True,139,0,139,16,True,0,,,2020-08-08 16:09:20,2020
125,False,0,active,2020-08-08 14:27:37+00:00,0,False,True,140,17,140,0,True,0,,,2020-08-08 16:09:20,2020
126,False,6,active,2020-08-08 16:04:15+00:00,0,True,True,141,0,141,9,True,0,,,2020-08-08 16:09:20,2020
127,False,11,active,2020-08-08 16:03:43+00:00,0,True,True,142,0,142,12,True,0,,,2020-08-08 16:09:20,2020
128,False,5,active,2020-08-08 15:54:09+00:00,0,True,True,143,0,143,18,True,0,,,2020-08-08 16:09:20,2020
129,False,12,active,2020-08-08 16:04:43+00:00,0,True,True,144,0,144,7,True,0,,,2020-08-08 16:09:20,2020
130,False,9,active,2020-08-08 15:48:38+00:00,0,True,True,145,0,145,10,True,0,,,2020-08-08 16:09:20,2020
131,False,16,active,2020-08-08 15:56:10+00:00,0,True,True,146,1,146,2,True,0,,,2020-08-08 16:09:20,2020
132,True,15,active,2020-08-08 16:07:50+00:00,0,True,True,149,1,149,2,True,0,,,2020-08-08 16:09:20,2020
133,False,10,active,2020-08-08 15:28:51+00:00,0,True,True,150,0,150,9,True,0,,,2020-08-08 16:09:20,2020
134,False,9,active,2020-08-08 15:53:13+00:00,0,True,True,151,0,151,10,True,0,,,2020-08-08 16:09:20,2020
135,True,9,active,2020-08-08 16:06:59+00:00,0,True,True,152,0,152,6,True,0,,,2020-08-08 16:09:20,2020
136,False,0,active,2020-08-08 15:03:38+00:00,0,True,True,156,1,156,14,True,0,,,2020-08-08 16:09:20,2020
137,False,2,active,2020-08-08 15:56:01+00:00,0,True,True,157,1,157,12,True,0,,,2020-08-08 16:09:20,2020
138,False,1,active,2020-08-08 15:20:37+00:00,0,True,True,159,1,159,13,True,0,,,2020-08-08 16:09:20,2020
139,True,1,active,2020-08-08 16:08:54+00:00,0,True,True,160,0,160,13,True,0,,,2020-08-08 16:09:20,2020
140,True,14,active,2020-08-08 16:08:47+00:00,0,True,True,161,0,161,9,True,0,,,2020-08-08 16:09:20,2020
141,False,4,active,2020-08-08 15:24:52+00:00,0,True,True,162,1,162,10,True,0,,,2020-08-08 16:09:20,2020
142,True,11,active,2020-08-08 15:54:35+00:00,0,True,True,163,1,163,7,True,0,,,2020-08-08 16:09:20,2020
143,False,3,active,2020-08-08 14:57:32+00:00,0,True,True,167,0,167,12,True,0,,,2020-08-08 16:09:20,2020
144,False,13,active,2020-08-08 15:55:39+00:00,0,True,True,169,0,169,6,True,0,,,2020-08-08 16:09:20,2020
145,True,0,active,2020-08-08 14:15:37+00:00,0,True,True,170,0,170,14,True,0,,,2020-08-08 16:09:20,2020
146,True,6,active,2020-08-07 22:04:23+00:00,0,True,True,171,0,171,17,True,0,,,2020-08-08 16:09:20,2020
147,True,4,active,2020-08-08 16:08:40+00:00,0,True,True,173,0,173,10,True,0,,,2020-08-08 16:09:20,2020
148,False,0,active,2020-08-08 15:53:53+00:00,0,True,True,174,0,174,15,True,0,,,2020-08-08 16:09:20,2020
149,True,1,active,2020-08-08 16:08:44+00:00,0,True,True,175,0,175,16,True,0,,,2020-08-08 16:09:20,2020
150,False,4,active,2020-08-08 16:03:53+00:00,0,True,True,176,0,176,11,True,0,,,2020-08-08 16:09:20,2020
151,False,15,active,2020-08-08 16:05:11+00:00,0,True,True,177,0,177,4,True,0,,,2020-08-08 16:09:20,2020
152,False,2,active,2020-08-08 15:41:00+00:00,0,True,True,178,1,178,16,True,0,,,2020-08-08 16:09:20,2020
153,False,14,active,2020-08-08 16:06:38+00:00,0,True,True,179,1,179,10,True,0,,,2020-08-08 16:09:20,2020
154,False,14,active,2020-08-08 15:33:32+00:00,0,True,True,180,0,180,5,True,0,,,2020-08-08 16:09:20,2020
155,False,14,active,2020-08-08 15:58:16+00:00,0,True,True,181,0,181,5,True,0,,,2020-08-08 16:09:20,2020
156,True,16,active,2020-08-08 15:55:47+00:00,0,True,True,182,0,182,3,True,0,,,2020-08-08 16:09:20,2020
157,False,3,active,2020-08-08 16:03:52+00:00,0,True,True,183,0,183,16,True,0,,,2020-08-08 16:09:20,2020
158,False,6,active,2020-08-08 16:07:32+00:00,0,True,True,184,1,184,12,True,0,,,2020-08-08 16:09:20,2020
159,False,9,active,2020-08-08 15:53:15+00:00,0,True,True,185,2,185,4,True,0,,,2020-08-08 16:09:20,2020
160,True,0,active,2020-08-08 15:24:56+00:00,0,True,True,186,2,186,13,True,0,,,2020-08-08 16:09:20,2020
161,False,15,active,2020-08-08 15:56:19+00:00,0,True,True,187,0,187,0,True,0,,,2020-08-08 16:09:20,2020
162,False,8,active,2020-08-08 16:05:29+00:00,0,True,True,188,0,188,7,True,0,,,2020-08-08 16:09:20,2020
163,True,6,active,2020-08-08 15:59:00+00:00,0,True,True,189,0,189,17,True,0,,,2020-08-08 16:09:20,2020
164,True,24,active,2020-08-08 16:06:57+00:00,0,True,True,190,1,190,12,True,0,,,2020-08-08 16:09:20,2020
165,False,1,active,2020-08-08 12:33:13+00:00,0,True,True,191,0,191,14,True,0,,,2020-08-08 16:09:20,2020
166,False,0,active,2020-08-08 15:21:23+00:00,0,True,True,192,0,192,19,True,0,,,2020-08-08 16:09:20,2020
167,True,5,active,2020-08-08 15:50:30+00:00,0,True,True,193,0,193,10,True,0,,,2020-08-08 16:09:20,2020
168,False,2,active,2020-08-08 15:45:43+00:00,0,True,True,194,0,194,17,True,0,,,2020-08-08 16:09:20,2020
169,False,8,active,2020-08-08 15:33:03+00:00,0,True,True,195,2,195,13,True,0,,,2020-08-08 16:09:20,2020
170,True,7,active,2020-08-08 16:01:27+00:00,0,True,True,196,0,196,3,True,0,,,2020-08-08 16:09:20,2020
171,False,1,active,2020-08-08 14:45:41+00:00,0,True,True,197,0,197,14,True,0,,,2020-08-08 16:09:20,2020
172,False,0,active,2020-08-08 10:40:39+00:00,0,True,True,199,0,199,15,True,0,,,2020-08-08 16:09:20,2020
173,False,12,active,2020-08-08 15:10:33+00:00,0,True,True,200,0,200,7,True,0,,,2020-08-08 16:09:20,2020
174,False,3,active,2020-08-08 15:04:55+00:00,0,True,True,201,0,201,12,True,0,,,2020-08-08 16:09:20,2020
175,False,8,active,2020-08-08 14:20:17+00:00,0,True,True,202,0,202,7,True,0,,,2020-08-08 16:09:20,2020
176,False,4,active,2020-08-08 13:28:00+00:00,0,True,True,203,0,203,11,True,0,,,2020-08-08 16:09:20,2020
177,False,8,active,2020-08-08 12:07:18+00:00,0,True,True,204,0,204,7,True,0,,,2020-08-08 16:09:20,2020
178,False,8,active,2020-08-08 02:26:11+00:00,0,True,True,205,0,205,7,True,0,,,2020-08-08 16:09:20,2020
179,True,11,active,2020-08-08 15:59:25+00:00,0,True,True,206,0,206,12,True,0,,,2020-08-08 16:09:20,2020
180,True,5,active,2020-08-08 16:01:32+00:00,0,True,True,208,0,208,10,True,0,,,2020-08-08 16:09:20,2020
181,False,12,active,2020-08-08 14:16:10+00:00,0,True,True,209,0,209,3,True,0,,,2020-08-08 16:09:20,2020
182,False,4,active,2020-08-08 14:20:21+00:00,0,True,True,210,0,210,11,True,0,,,2020-08-08 16:09:20,2020
183,False,12,active,2020-08-08 15:39:00+00:00,0,True,True,211,0,211,7,True,0,,,2020-08-08 16:09:20,2020
184,False,18,active,2020-08-08 15:47:43+00:00,0,True,True,212,0,212,15,True,0,,,2020-08-08 16:09:20,2020
185,True,4,active,2020-08-08 12:13:59+00:00,0,True,True,213,0,213,12,True,0,,,2020-08-08 16:09:20,2020
186,False,13,active,2020-08-08 15:59:10+00:00,0,True,True,214,0,214,2,True,0,,,2020-08-08 16:09:20,2020
187,False,7,active,2020-08-08 15:18:47+00:00,0,True,True,215,1,215,7,True,0,,,2020-08-08 16:09:20,2020
188,False,14,active,2020-08-08 08:45:22+00:00,0,True,True,216,0,216,5,True,0,,,2020-08-08 16:09:20,2020
189,False,12,active,2020-08-08 15:47:56+00:00,0,True,True,217,0,217,7,True,0,,,2020-08-08 16:09:20,2020
190,False,3,active,2020-08-08 16:05:08+00:00,0,True,True,218,0,218,12,True,0,,,2020-08-08 16:09:20,2020
191,False,8,active,2020-08-08 15:29:08+00:00,0,True,True,219,0,219,7,True,0,,,2020-08-08 16:09:20,2020
192,False,18,active,2020-08-08 16:08:52+00:00,0,True,True,221,0,221,1,True,0,,,2020-08-08 16:09:20,2020
193,True,0,active,2020-08-08 16:04:32+00:00,0,True,True,222,0,222,14,True,0,,,2020-08-08 16:09:20,2020
194,False,12,active,2020-08-08 15:50:00+00:00,0,True,True,224,0,224,5,True,0,,,2020-08-08 16:09:20,2020
195,False,8,active,2020-08-08 16:04:52+00:00,0,True,True,225,1,225,10,True,0,,,2020-08-08 16:09:20,2020
196,False,0,active,2020-08-08 15:35:07+00:00,0,True,True,226,0,226,15,True,0,,,2020-08-08 16:09:20,2020
197,False,6,active,2020-08-08 15:52:19+00:00,0,True,True,227,0,227,13,True,0,,,2020-08-08 16:09:20,2020
198,False,1,active,2020-08-08 15:46:55+00:00,0,True,True,228,0,228,18,True,0,,,2020-08-08 16:09:20,2020
199,False,2,active,2020-08-08 08:49:05+00:00,0,True,True,232,0,232,9,True,0,,,2020-08-08 16:09:20,2020
200,False,8,active,2020-08-08 16:07:55+00:00,0,True,True,233,1,233,6,True,0,,,2020-08-08 16:09:20,2020
201,False,4,active,2020-08-08 16:05:05+00:00,0,True,True,234,0,234,11,True,0,,,2020-08-08 16:09:20,2020
202,False,0,active,2020-08-08 15:28:07+00:00,0,True,True,235,1,235,14,True,0,,,2020-08-08 16:09:20,2020
203,False,12,active,2020-08-08 15:51:24+00:00,0,True,True,236,1,236,2,True,0,,,2020-08-08 16:09:20,2020
204,False,10,active,2020-08-08 15:16:40+00:00,0,True,True,239,0,239,5,True,0,,,2020-08-08 16:09:20,2020
205,False,11,active,2020-08-08 08:58:53+00:00,0,True,True,255,0,255,4,True,0,,,2020-08-08 16:09:20,2020
206,False,9,active,2020-08-08 08:55:08+00:00,0,True,True,258,0,258,6,True,0,,,2020-08-08 16:09:20,2020
207,False,14,active,2020-08-08 15:38:31+00:00,0,True,True,259,0,259,1,True,0,,,2020-08-08 16:09:20,2020
208,False,12,active,2020-08-08 12:29:08+00:00,0,True,True,260,1,260,2,True,0,,,2020-08-08 16:09:20,2020
209,False,2,active,2020-08-08 14:17:57+00:00,0,True,True,271,0,271,13,True,0,,,2020-08-08 16:09:20,2020
210,False,6,active,2020-08-08 12:45:38+00:00,0,True,True,272,0,272,13,True,0,,,2020-08-08 16:09:20,2020
211,False,27,active,2020-08-08 16:03:32+00:00,0,True,True,273,1,273,12,True,0,,,2020-08-08 16:09:20,2020
212,False,14,active,2020-08-08 15:47:07+00:00,0,True,True,279,0,279,5,True,0,,,2020-08-08 16:09:20,2020
213,False,10,active,2020-08-08 14:51:29+00:00,0,True,True,280,0,280,9,True,0,,,2020-08-08 16:09:20,2020
214,False,8,active,2020-08-08 16:03:38+00:00,0,True,True,282,0,282,7,True,0,,,2020-08-08 16:09:20,2020
215,False,14,active,2020-08-08 15:59:13+00:00,0,True,True,296,1,296,8,True,0,,,2020-08-08 16:09:20,2020
216,False,2,active,2020-08-08 15:57:27+00:00,0,True,True,318,1,318,16,True,0,,,2020-08-08 16:09:20,2020
217,False,10,active,2020-08-08 12:19:07+00:00,0,True,True,319,0,319,15,True,0,,,2020-08-08 16:09:20,2020
218,False,10,active,2020-08-08 14:59:21+00:00,0,True,True,327,0,327,5,True,0,,,2020-08-08 16:09:20,2020
219,False,10,active,2020-08-08 16:05:52+00:00,0,True,True,328,0,328,5,True,0,,,2020-08-08 16:09:20,2020
