,is_renting,num_bikes_disabled,num_docks_disabled,station_id,is_installed,num_bikes_available,legacy_id,last_reported,num_docks_available,is_returning,station_status,num_ebikes_available,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
27,True,2,0,32,True,7,32,2020-08-09 19:51:06+00:00,6,True,active,0,False,2020-08-09 19:54:40,2020
28,True,1,0,33,True,13,33,2020-08-09 19:50:30+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
29,True,0,0,35,True,12,35,2020-08-09 19:51:44+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
30,True,0,0,36,True,15,36,2020-08-09 19:38:42+00:00,18,True,active,0,True,2020-08-09 19:54:40,2020
31,True,0,0,37,True,4,37,2020-08-09 19:51:05+00:00,11,True,active,0,True,2020-08-09 19:54:40,2020
32,True,1,0,39,True,8,39,2020-08-09 19:39:52+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
33,True,3,0,40,True,10,40,2020-08-09 19:54:09+00:00,6,True,active,0,False,2020-08-09 19:54:40,2020
34,True,1,0,41,True,0,41,2020-08-09 19:26:21+00:00,26,True,active,0,True,2020-08-09 19:54:40,2020
35,True,0,0,42,True,19,42,2020-08-09 19:53:09+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
36,True,1,0,43,True,5,43,2020-08-09 19:51:07+00:00,9,True,active,0,True,2020-08-09 19:54:40,2020
37,True,1,0,44,True,8,44,2020-08-09 19:41:52+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
38,True,1,0,46,True,17,46,2020-08-09 19:47:14+00:00,1,True,active,0,False,2020-08-09 19:54:40,2020
39,True,1,0,47,True,5,47,2020-08-09 19:46:10+00:00,13,True,active,0,True,2020-08-09 19:54:40,2020
40,True,0,0,48,True,2,48,2020-08-09 18:49:31+00:00,17,True,active,0,False,2020-08-09 19:54:40,2020
41,True,0,0,49,True,15,49,2020-08-09 19:38:00+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
42,True,0,0,50,True,7,50,2020-08-09 19:37:56+00:00,8,True,active,0,True,2020-08-09 19:54:40,2020
43,True,0,0,51,True,4,51,2020-08-09 19:50:19+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
44,True,1,0,52,True,1,52,2020-08-09 19:54:26+00:00,21,True,active,0,True,2020-08-09 19:54:40,2020
45,True,1,0,53,True,17,53,2020-08-09 19:37:18+00:00,1,True,active,0,False,2020-08-09 19:54:40,2020
46,True,0,0,54,True,7,54,2020-08-09 19:53:45+00:00,8,True,active,0,False,2020-08-09 19:54:40,2020
47,True,1,0,55,True,13,55,2020-08-09 19:54:10+00:00,1,True,active,0,False,2020-08-09 19:54:40,2020
48,True,0,0,56,True,1,56,2020-08-09 19:46:47+00:00,17,True,active,0,True,2020-08-09 19:54:40,2020
49,True,0,0,57,True,12,57,2020-08-09 19:33:34+00:00,2,True,active,0,True,2020-08-09 19:54:40,2020
50,True,3,0,58,True,11,58,2020-08-09 19:54:27+00:00,5,True,active,0,True,2020-08-09 19:54:40,2020
51,True,0,0,59,True,2,59,2020-08-09 19:34:52+00:00,17,True,active,0,True,2020-08-09 19:54:40,2020
52,True,1,0,60,True,15,60,2020-08-09 19:49:42+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
53,True,2,0,61,True,12,61,2020-08-09 19:47:44+00:00,5,True,active,0,False,2020-08-09 19:54:40,2020
54,True,2,0,63,True,6,63,2020-08-09 19:34:56+00:00,7,True,active,0,False,2020-08-09 19:54:40,2020
55,True,0,0,64,True,2,64,2020-08-09 19:43:44+00:00,17,True,active,0,False,2020-08-09 19:54:40,2020
56,True,0,0,65,True,0,65,2020-08-09 19:25:31+00:00,23,True,active,0,False,2020-08-09 19:54:40,2020
57,True,0,0,66,True,1,66,2020-08-09 19:30:39+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
58,True,1,0,67,True,4,67,2020-08-09 19:37:13+00:00,22,True,active,0,True,2020-08-09 19:54:40,2020
59,True,1,0,68,True,9,68,2020-08-09 19:53:43+00:00,9,True,active,0,True,2020-08-09 19:54:40,2020
60,True,0,0,69,True,1,69,2020-08-09 19:54:05+00:00,18,True,active,0,True,2020-08-09 19:54:40,2020
61,True,1,0,70,True,19,70,2020-08-09 19:22:46+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
62,True,0,0,71,True,20,71,2020-08-09 19:52:15+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
63,True,0,0,72,True,12,72,2020-08-09 19:45:22+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
64,True,0,0,73,True,8,73,2020-08-09 19:45:05+00:00,7,True,active,0,False,2020-08-09 19:54:40,2020
65,True,2,0,74,True,8,74,2020-08-09 19:53:06+00:00,9,True,active,0,True,2020-08-09 19:54:40,2020
66,True,1,0,75,True,8,75,2020-08-09 19:51:46+00:00,6,True,active,0,False,2020-08-09 19:54:40,2020
67,True,1,0,76,True,1,76,2020-08-09 19:47:25+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
68,True,1,0,77,True,1,77,2020-08-09 19:40:42+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
69,True,0,0,78,True,17,78,2020-08-09 19:46:44+00:00,2,True,active,0,False,2020-08-09 19:54:40,2020
70,True,2,0,79,True,6,79,2020-08-09 19:44:03+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
71,True,0,0,80,True,15,80,2020-08-09 19:53:34+00:00,20,True,active,0,False,2020-08-09 19:54:40,2020
72,True,0,0,81,True,8,81,2020-08-09 19:47:19+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
73,True,0,0,82,True,0,82,2020-08-09 16:57:00+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
74,True,1,0,84,True,8,84,2020-08-09 19:53:48+00:00,6,True,active,0,False,2020-08-09 19:54:40,2020
75,True,1,0,85,True,10,85,2020-08-09 19:18:34+00:00,8,True,active,0,False,2020-08-09 19:54:40,2020
76,True,0,0,86,True,4,86,2020-08-09 19:48:20+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
77,True,1,0,87,True,2,87,2020-08-09 19:48:41+00:00,12,True,active,0,False,2020-08-09 19:54:40,2020
78,True,0,0,89,True,8,89,2020-08-09 18:42:56+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
79,True,0,0,90,True,10,90,2020-08-09 19:45:15+00:00,9,True,active,0,False,2020-08-09 19:54:40,2020
80,True,0,0,91,True,5,91,2020-08-09 19:40:10+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
81,True,0,0,92,True,12,92,2020-08-09 18:41:38+00:00,7,True,active,0,False,2020-08-09 19:54:40,2020
82,True,1,0,93,True,10,93,2020-08-09 19:41:42+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
83,True,0,0,94,True,5,94,2020-08-09 18:36:43+00:00,6,True,active,0,False,2020-08-09 19:54:40,2020
84,True,1,0,95,True,1,95,2020-08-09 19:39:53+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
85,True,0,0,96,True,9,96,2020-08-09 19:53:07+00:00,10,True,active,0,False,2020-08-09 19:54:40,2020
86,True,2,0,97,True,16,97,2020-08-09 19:51:43+00:00,1,True,active,0,False,2020-08-09 19:54:40,2020
87,True,0,0,98,True,2,98,2020-08-09 19:44:00+00:00,21,True,active,0,False,2020-08-09 19:54:40,2020
88,True,0,0,99,True,6,99,2020-08-09 19:13:29+00:00,9,True,active,0,False,2020-08-09 19:54:40,2020
89,True,1,0,100,True,15,100,2020-08-09 19:34:13+00:00,9,True,active,0,True,2020-08-09 19:54:40,2020
90,True,1,0,101,True,11,101,2020-08-09 19:40:36+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
91,True,1,0,102,True,9,102,2020-08-09 19:49:31+00:00,5,True,active,0,False,2020-08-09 19:54:40,2020
92,True,0,0,103,True,3,103,2020-08-09 19:53:07+00:00,12,True,active,0,False,2020-08-09 19:54:40,2020
93,True,0,0,104,True,17,104,2020-08-09 19:41:42+00:00,2,True,active,0,False,2020-08-09 19:54:40,2020
94,True,2,0,105,True,1,105,2020-08-09 19:48:09+00:00,16,True,active,0,False,2020-08-09 19:54:40,2020
95,True,0,0,106,True,8,106,2020-08-09 19:03:03+00:00,7,True,active,0,False,2020-08-09 19:54:40,2020
96,True,0,0,107,True,4,107,2020-08-09 19:52:46+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
97,True,0,0,108,True,2,108,2020-08-09 19:26:58+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
98,True,0,0,109,True,7,109,2020-08-09 19:50:21+00:00,28,True,active,0,False,2020-08-09 19:54:40,2020
99,True,0,0,110,True,2,110,2020-08-09 19:41:52+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
100,True,0,0,111,True,0,111,2020-08-09 17:34:59+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
101,True,0,0,112,True,12,112,2020-08-09 18:55:48+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
102,True,1,0,113,True,14,113,2020-08-09 17:21:25+00:00,0,True,active,0,False,2020-08-09 19:54:40,2020
103,True,0,0,114,True,1,114,2020-08-09 19:20:56+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
104,True,0,0,115,True,16,115,2020-08-09 19:46:56+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
105,True,0,0,116,True,5,116,2020-08-09 19:43:21+00:00,18,True,active,0,False,2020-08-09 19:54:40,2020
106,True,0,0,117,True,8,117,2020-08-09 19:14:17+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
107,True,1,0,118,True,15,118,2020-08-09 18:58:01+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
108,True,1,0,119,True,13,119,2020-08-09 19:53:20+00:00,1,True,active,0,False,2020-08-09 19:54:40,2020
109,True,5,0,120,True,4,120,2020-08-09 19:53:31+00:00,6,True,active,0,False,2020-08-09 19:54:40,2020
110,True,0,0,121,True,4,121,2020-08-09 19:41:35+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
111,True,0,0,122,True,11,122,2020-08-09 19:43:08+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
112,True,0,0,124,True,11,124,2020-08-09 19:14:43+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
113,True,0,0,125,True,15,125,2020-08-09 19:44:37+00:00,0,True,active,0,False,2020-08-09 19:54:40,2020
114,True,0,0,126,True,7,126,2020-08-09 19:09:09+00:00,8,True,active,0,False,2020-08-09 19:54:40,2020
115,True,0,0,128,True,17,128,2020-08-09 19:13:55+00:00,2,True,active,0,False,2020-08-09 19:54:40,2020
116,True,0,0,129,True,6,129,2020-08-09 18:28:53+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
117,True,0,0,130,True,12,130,2020-08-09 19:29:02+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
118,True,0,0,131,True,13,131,2020-08-09 19:52:34+00:00,5,True,active,0,False,2020-08-09 19:54:40,2020
119,True,0,0,133,True,23,133,2020-08-09 18:57:41+00:00,0,True,active,0,False,2020-08-09 19:54:40,2020
120,True,1,0,135,True,2,135,2020-08-08 22:25:34+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
121,True,1,0,136,True,6,136,2020-08-09 19:48:32+00:00,12,True,active,0,False,2020-08-09 19:54:40,2020
122,True,0,0,137,True,5,137,2020-08-09 19:36:34+00:00,10,True,active,0,False,2020-08-09 19:54:40,2020
123,True,1,0,138,True,7,138,2020-08-09 19:46:32+00:00,7,True,active,0,False,2020-08-09 19:54:40,2020
124,True,0,0,139,True,0,139,2020-08-09 19:54:21+00:00,19,True,active,0,False,2020-08-09 19:54:40,2020
125,True,0,0,140,True,17,140,2020-08-09 19:41:32+00:00,0,True,active,0,False,2020-08-09 19:54:40,2020
126,True,1,0,141,True,0,141,2020-08-09 19:25:55+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
127,True,0,0,142,True,8,142,2020-08-09 19:47:39+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
128,True,0,0,143,True,15,143,2020-08-09 19:49:12+00:00,8,True,active,0,False,2020-08-09 19:54:40,2020
129,True,1,0,144,True,14,144,2020-08-09 19:51:31+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
130,True,0,0,145,True,15,145,2020-08-09 19:19:13+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
131,True,2,0,146,True,12,146,2020-08-09 19:52:14+00:00,5,True,active,0,False,2020-08-09 19:54:40,2020
132,True,1,0,149,True,11,149,2020-08-09 19:52:53+00:00,6,True,active,0,True,2020-08-09 19:54:40,2020
133,True,1,0,150,True,5,150,2020-08-09 19:32:40+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
134,True,0,0,151,True,1,151,2020-08-09 19:44:59+00:00,18,True,active,0,False,2020-08-09 19:54:40,2020
135,True,0,0,152,True,11,152,2020-08-09 19:30:03+00:00,4,True,active,0,True,2020-08-09 19:54:40,2020
136,True,0,0,156,True,2,156,2020-08-09 18:13:32+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
137,True,0,0,157,True,7,157,2020-08-09 19:48:19+00:00,8,True,active,0,False,2020-08-09 19:54:40,2020
138,True,0,0,159,True,0,159,2020-08-09 18:22:18+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
139,True,0,0,160,True,7,160,2020-08-09 19:43:17+00:00,7,True,active,0,True,2020-08-09 19:54:40,2020
140,True,1,0,161,True,9,161,2020-08-09 19:14:43+00:00,13,True,active,0,True,2020-08-09 19:54:40,2020
141,True,0,0,162,True,8,162,2020-08-09 19:42:19+00:00,7,True,active,0,False,2020-08-09 19:54:40,2020
142,True,0,0,163,True,4,163,2020-08-09 19:24:04+00:00,15,True,active,0,True,2020-08-09 19:54:40,2020
143,True,0,0,167,True,1,167,2020-08-09 19:22:54+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
144,True,0,0,169,True,17,169,2020-08-09 19:35:38+00:00,2,True,active,0,False,2020-08-09 19:54:40,2020
145,True,0,0,170,True,0,170,2020-08-09 17:19:21+00:00,14,True,active,0,True,2020-08-09 19:54:40,2020
146,True,0,0,171,True,6,171,2020-08-09 19:42:39+00:00,17,True,active,0,True,2020-08-09 19:54:40,2020
147,True,0,0,173,True,12,173,2020-08-09 19:21:02+00:00,2,True,active,0,True,2020-08-09 19:54:40,2020
148,True,0,0,174,True,1,174,2020-08-09 18:22:45+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
149,True,0,0,175,True,1,175,2020-08-09 19:36:44+00:00,16,True,active,0,True,2020-08-09 19:54:40,2020
150,True,0,0,176,True,8,176,2020-08-09 19:43:47+00:00,7,True,active,0,False,2020-08-09 19:54:40,2020
151,True,0,0,177,True,3,177,2020-08-09 19:01:06+00:00,16,True,active,0,False,2020-08-09 19:54:40,2020
152,True,0,0,178,True,2,178,2020-08-09 19:51:22+00:00,17,True,active,0,False,2020-08-09 19:54:40,2020
153,True,0,0,179,True,6,179,2020-08-09 19:49:18+00:00,19,True,active,0,False,2020-08-09 19:54:40,2020
154,True,0,0,180,True,5,180,2020-08-09 19:50:17+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
155,True,0,0,181,True,8,181,2020-08-09 18:54:31+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
156,True,0,0,182,True,12,182,2020-08-09 19:37:09+00:00,7,True,active,0,True,2020-08-09 19:54:40,2020
157,True,0,0,183,True,2,183,2020-08-09 19:14:04+00:00,17,True,active,0,False,2020-08-09 19:54:40,2020
158,True,0,0,184,True,2,184,2020-08-09 19:42:07+00:00,17,True,active,0,False,2020-08-09 19:54:40,2020
159,True,0,0,185,True,0,185,2020-08-09 19:41:44+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
160,True,3,0,186,True,7,186,2020-08-09 19:44:02+00:00,5,True,active,0,True,2020-08-09 19:54:40,2020
161,True,0,0,187,True,12,187,2020-08-09 18:36:12+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
162,True,0,0,188,True,9,188,2020-08-09 18:26:39+00:00,6,True,active,0,False,2020-08-09 19:54:40,2020
163,True,0,0,189,True,3,189,2020-08-09 19:52:52+00:00,20,True,active,0,True,2020-08-09 19:54:40,2020
164,True,2,0,190,True,13,190,2020-08-09 19:51:31+00:00,22,True,active,0,True,2020-08-09 19:54:40,2020
165,True,0,0,191,True,1,191,2020-08-09 16:38:50+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
166,True,0,0,192,True,10,192,2020-08-09 19:37:46+00:00,9,True,active,0,False,2020-08-09 19:54:40,2020
167,True,0,0,193,True,1,193,2020-08-09 19:40:44+00:00,14,True,active,0,True,2020-08-09 19:54:40,2020
168,True,0,0,194,True,2,194,2020-08-09 18:39:02+00:00,17,True,active,0,False,2020-08-09 19:54:40,2020
169,True,0,0,195,True,14,195,2020-08-09 19:51:57+00:00,9,True,active,0,False,2020-08-09 19:54:40,2020
170,True,0,0,196,True,3,196,2020-08-09 19:42:59+00:00,7,True,active,0,True,2020-08-09 19:54:40,2020
171,True,0,0,197,True,1,197,2020-08-09 19:44:33+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
172,True,0,0,199,True,1,199,2020-08-09 18:47:56+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
173,True,1,0,200,True,5,200,2020-08-09 19:20:07+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
174,True,0,0,201,True,3,201,2020-08-09 15:06:41+00:00,12,True,active,0,False,2020-08-09 19:54:40,2020
175,True,0,0,202,True,9,202,2020-08-09 19:51:03+00:00,6,True,active,0,False,2020-08-09 19:54:40,2020
176,True,1,0,203,True,1,203,2020-08-09 08:36:20+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
177,True,0,0,204,True,4,204,2020-08-09 18:56:56+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
178,True,0,0,205,True,6,205,2020-08-09 11:16:33+00:00,9,True,active,0,False,2020-08-09 19:54:40,2020
179,True,0,0,206,True,3,206,2020-08-09 19:40:11+00:00,20,True,active,0,True,2020-08-09 19:54:40,2020
180,True,0,0,208,True,2,208,2020-08-09 19:30:23+00:00,13,True,active,0,True,2020-08-09 19:54:40,2020
181,True,0,0,209,True,11,209,2020-08-09 19:45:47+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
182,True,0,0,210,True,2,210,2020-08-09 19:39:21+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
183,True,0,0,211,True,11,211,2020-08-09 19:29:38+00:00,8,True,active,0,False,2020-08-09 19:54:40,2020
184,True,0,0,212,True,18,212,2020-08-09 19:33:27+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
185,True,0,0,213,True,6,213,2020-08-09 19:40:35+00:00,10,True,active,0,True,2020-08-09 19:54:40,2020
186,True,0,0,214,True,12,214,2020-08-09 19:31:14+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
187,True,0,0,215,True,8,215,2020-08-09 18:21:25+00:00,7,True,active,0,False,2020-08-09 19:54:40,2020
188,True,0,0,216,True,15,216,2020-08-09 19:48:34+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
189,True,0,0,217,True,15,217,2020-08-09 19:18:52+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
190,True,1,0,218,True,11,218,2020-08-09 19:49:08+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
191,True,0,0,219,True,4,219,2020-08-09 17:49:19+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
192,True,2,0,221,True,8,221,2020-08-09 19:53:41+00:00,9,True,active,0,False,2020-08-09 19:54:40,2020
193,True,0,0,222,True,1,222,2020-08-09 19:50:56+00:00,13,True,active,0,True,2020-08-09 19:54:40,2020
194,True,0,0,224,True,11,224,2020-08-09 18:32:44+00:00,6,True,active,0,False,2020-08-09 19:54:40,2020
195,True,1,0,225,True,6,225,2020-08-09 19:01:22+00:00,12,True,active,0,False,2020-08-09 19:54:40,2020
196,True,0,0,226,True,4,226,2020-08-09 19:54:22+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
197,True,0,0,227,True,3,227,2020-08-09 19:35:53+00:00,16,True,active,0,False,2020-08-09 19:54:40,2020
198,True,0,0,228,True,1,228,2020-08-09 19:10:37+00:00,18,True,active,0,False,2020-08-09 19:54:40,2020
199,True,1,0,232,True,3,232,2020-08-09 13:16:48+00:00,7,True,active,0,False,2020-08-09 19:54:40,2020
200,True,1,0,233,True,6,233,2020-08-09 19:42:34+00:00,8,True,active,0,False,2020-08-09 19:54:40,2020
201,True,0,0,234,True,1,234,2020-08-09 18:52:47+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
202,True,1,0,235,True,5,235,2020-08-09 19:46:08+00:00,9,True,active,0,False,2020-08-09 19:54:40,2020
203,True,1,0,236,True,8,236,2020-08-09 19:25:05+00:00,6,True,active,0,False,2020-08-09 19:54:40,2020
204,True,2,0,239,True,3,239,2020-08-09 19:30:53+00:00,10,True,active,0,False,2020-08-09 19:54:40,2020
205,True,0,0,255,True,11,255,2020-08-09 09:01:15+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
206,True,0,0,258,True,13,258,2020-08-09 18:51:59+00:00,2,True,active,0,False,2020-08-09 19:54:40,2020
207,True,0,0,259,True,14,259,2020-08-09 16:59:55+00:00,1,True,active,0,False,2020-08-09 19:54:40,2020
208,True,0,0,260,True,15,260,2020-08-09 17:32:05+00:00,0,True,active,0,False,2020-08-09 19:54:40,2020
209,True,0,0,271,True,4,271,2020-08-09 16:26:57+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
210,True,0,0,272,True,6,272,2020-08-09 19:52:05+00:00,13,True,active,0,False,2020-08-09 19:54:40,2020
211,True,2,0,273,True,21,273,2020-08-09 19:48:16+00:00,17,True,active,0,False,2020-08-09 19:54:40,2020
212,True,0,0,279,True,19,279,2020-08-09 19:13:22+00:00,0,True,active,0,False,2020-08-09 19:54:40,2020
213,True,0,0,280,True,4,280,2020-08-09 19:32:50+00:00,15,True,active,0,False,2020-08-09 19:54:40,2020
214,True,0,0,282,True,14,282,2020-08-09 19:46:31+00:00,1,True,active,0,False,2020-08-09 19:54:40,2020
215,True,0,0,296,True,12,296,2020-08-09 19:53:28+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
216,True,0,0,318,True,8,318,2020-08-09 19:44:15+00:00,11,True,active,0,False,2020-08-09 19:54:40,2020
217,True,0,0,319,True,8,319,2020-08-09 19:53:41+00:00,17,True,active,0,False,2020-08-09 19:54:40,2020
218,True,0,0,327,True,13,327,2020-08-09 19:24:07+00:00,2,True,active,0,False,2020-08-09 19:54:40,2020
219,True,0,0,328,True,7,328,2020-08-09 19:39:35+00:00,8,True,active,0,False,2020-08-09 19:54:40,2020
220,True,0,0,329,True,12,329,2020-08-09 19:31:21+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
221,True,0,0,330,True,12,330,2020-08-09 19:36:01+00:00,3,True,active,0,False,2020-08-09 19:54:40,2020
222,True,0,0,331,True,10,331,2020-08-09 19:49:12+00:00,5,True,active,0,False,2020-08-09 19:54:40,2020
223,True,2,0,332,True,11,332,2020-08-09 19:44:19+00:00,2,True,active,0,False,2020-08-09 19:54:40,2020
224,True,0,0,333,True,25,333,2020-08-09 19:41:46+00:00,0,True,active,0,False,2020-08-09 19:54:40,2020
225,True,0,0,334,True,10,334,2020-08-09 19:29:53+00:00,9,True,active,0,False,2020-08-09 19:54:40,2020
226,True,0,0,335,True,7,335,2020-08-09 19:39:35+00:00,12,True,active,0,False,2020-08-09 19:54:40,2020
227,True,2,0,336,True,12,336,2020-08-09 19:26:35+00:00,1,True,active,0,False,2020-08-09 19:54:40,2020
228,True,0,0,337,True,14,337,2020-08-09 18:22:52+00:00,1,True,active,0,False,2020-08-09 19:54:40,2020
229,True,0,0,338,True,1,338,2020-08-09 19:15:57+00:00,14,True,active,0,False,2020-08-09 19:54:40,2020
230,True,0,0,339,True,11,339,2020-08-09 18:18:27+00:00,4,True,active,0,False,2020-08-09 19:54:40,2020
231,True,0,0,340,True,17,340,2020-08-09 08:56:11+00:00,2,True,active,0,False,2020-08-09 19:54:40,2020
232,True,0,0,341,True,4,341,2020-08-09 08:55:00+00:00,11,True,active,0,True,2020-08-09 19:54:40,2020
