,num_bikes_disabled,is_returning,is_renting,num_docks_available,legacy_id,num_docks_disabled,is_installed,station_status,num_bikes_available,last_reported,num_ebikes_available,station_id,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,0,True,True,12,3,0,True,active,3,2020-07-31 11:51:39+00:00,0,3,True,,,2020-07-31 12:18:30,2020
1,0,True,True,4,4,0,True,active,15,2020-07-31 11:34:48+00:00,0,4,False,,,2020-07-31 12:18:30,2020
2,0,True,True,4,5,0,True,active,11,2020-07-31 12:14:49+00:00,0,5,False,,,2020-07-31 12:18:30,2020
3,0,True,True,9,6,0,True,active,6,2020-07-31 12:17:23+00:00,0,6,False,,,2020-07-31 12:18:30,2020
4,1,True,True,2,7,0,True,active,12,2020-07-31 11:59:50+00:00,0,7,False,,,2020-07-31 12:18:30,2020
5,2,True,True,5,8,0,True,active,12,2020-07-31 12:10:46+00:00,0,8,False,,,2020-07-31 12:18:30,2020
6,0,True,True,4,9,0,True,active,11,2020-07-31 12:03:11+00:00,0,9,False,,,2020-07-31 12:18:30,2020
7,0,True,True,1,10,0,True,active,10,2020-07-31 11:53:38+00:00,0,10,False,,,2020-07-31 12:18:30,2020
8,0,True,True,3,11,0,True,active,12,2020-07-31 12:14:55+00:00,0,11,False,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 75, 'off_dock_capacity': 50, 'off_dock_count': 41, 'dock_blocked_count': 0, 'active': True, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS'}",2020-07-31 12:18:30,2020
9,2,True,True,16,12,0,True,active,0,2020-07-31 12:16:01+00:00,0,12,True,,,2020-07-31 12:18:30,2020
10,0,True,True,2,13,0,True,active,17,2020-07-31 12:17:09+00:00,0,13,False,,,2020-07-31 12:18:30,2020
11,0,True,True,18,14,0,True,active,7,2020-07-31 12:03:55+00:00,0,14,False,,,2020-07-31 12:18:30,2020
12,3,True,True,1,15,0,True,active,11,2020-07-31 12:09:15+00:00,0,15,False,,,2020-07-31 12:18:30,2020
13,1,True,True,14,16,0,True,active,4,2020-07-31 12:11:55+00:00,0,16,True,,,2020-07-31 12:18:30,2020
14,0,True,True,6,17,0,True,active,9,2020-07-31 11:31:35+00:00,0,17,False,,,2020-07-31 12:18:30,2020
15,0,True,True,5,19,0,True,active,10,2020-07-31 10:04:12+00:00,0,19,False,,,2020-07-31 12:18:30,2020
16,0,True,True,16,20,0,True,active,7,2020-07-31 11:43:39+00:00,0,20,True,,,2020-07-31 12:18:30,2020
17,0,True,True,11,21,0,True,active,7,2020-07-31 12:02:20+00:00,0,21,True,,,2020-07-31 12:18:30,2020
18,1,True,True,38,22,0,True,active,8,2020-07-31 12:14:01+00:00,0,22,True,,,2020-07-31 12:18:30,2020
19,0,True,True,16,23,0,True,active,5,2020-07-31 12:06:20+00:00,0,23,True,,,2020-07-31 12:18:30,2020
20,0,True,True,11,24,0,True,active,8,2020-07-31 12:16:41+00:00,0,24,False,,,2020-07-31 12:18:30,2020
21,1,True,True,8,25,0,True,active,6,2020-07-31 12:07:58+00:00,0,25,False,,,2020-07-31 12:18:30,2020
22,3,True,True,10,26,0,True,active,2,2020-07-31 12:17:25+00:00,0,26,False,,,2020-07-31 12:18:30,2020
23,3,True,True,8,27,0,True,active,12,2020-07-31 12:08:34+00:00,0,27,False,,,2020-07-31 12:18:30,2020
24,0,True,True,9,29,0,True,active,6,2020-07-31 08:32:25+00:00,0,29,False,,,2020-07-31 12:18:30,2020
25,0,True,True,0,30,0,True,active,15,2020-07-31 12:06:13+00:00,0,30,False,,,2020-07-31 12:18:30,2020
26,1,True,True,1,31,0,True,active,17,2020-07-31 10:49:35+00:00,0,31,True,,,2020-07-31 12:18:30,2020
27,2,True,True,8,32,0,True,active,5,2020-07-31 12:17:19+00:00,0,32,False,,,2020-07-31 12:18:30,2020
28,0,True,True,8,33,0,True,active,19,2020-07-31 12:15:50+00:00,0,33,False,,,2020-07-31 12:18:30,2020
29,0,True,True,13,35,0,True,active,10,2020-07-31 12:05:56+00:00,0,35,False,,,2020-07-31 12:18:30,2020
30,0,True,True,28,36,0,True,active,5,2020-07-31 12:15:37+00:00,0,36,True,,,2020-07-31 12:18:30,2020
31,0,True,True,14,37,0,True,active,1,2020-07-31 08:51:14+00:00,0,37,True,,,2020-07-31 12:18:30,2020
32,2,True,True,10,39,0,True,active,11,2020-07-31 12:12:41+00:00,0,39,False,,,2020-07-31 12:18:30,2020
33,0,True,True,5,40,0,True,active,14,2020-07-31 12:10:19+00:00,0,40,False,,,2020-07-31 12:18:30,2020
34,1,True,True,5,41,0,True,active,21,2020-07-31 12:16:20+00:00,0,41,True,,,2020-07-31 12:18:30,2020
35,1,True,True,10,42,0,True,active,12,2020-07-31 12:14:39+00:00,0,42,False,,,2020-07-31 12:18:30,2020
36,0,True,True,8,43,0,True,active,7,2020-07-31 12:13:58+00:00,0,43,True,,,2020-07-31 12:18:30,2020
37,0,True,True,1,44,0,True,active,22,2020-07-31 08:56:19+00:00,0,44,False,,,2020-07-31 12:18:30,2020
38,0,True,True,8,46,0,True,active,11,2020-07-31 11:52:23+00:00,0,46,False,,,2020-07-31 12:18:30,2020
39,0,True,True,18,47,0,True,active,1,2020-07-31 12:16:01+00:00,0,47,True,,,2020-07-31 12:18:30,2020
40,0,True,True,11,48,0,True,active,8,2020-07-31 11:54:23+00:00,0,48,False,,,2020-07-31 12:18:30,2020
41,0,True,True,12,49,0,True,active,6,2020-07-31 12:12:35+00:00,0,49,False,,,2020-07-31 12:18:30,2020
42,0,True,True,11,50,0,True,active,4,2020-07-31 12:01:02+00:00,0,50,True,,,2020-07-31 12:18:30,2020
43,1,True,True,12,51,0,True,active,2,2020-07-31 12:15:17+00:00,0,51,False,,,2020-07-31 12:18:30,2020
44,1,True,True,18,52,0,True,active,4,2020-07-31 12:04:09+00:00,0,52,True,,,2020-07-31 12:18:30,2020
45,0,True,True,18,53,0,True,active,1,2020-07-31 12:13:56+00:00,0,53,False,,,2020-07-31 12:18:30,2020
46,0,True,True,15,54,0,True,active,0,2020-07-31 11:42:41+00:00,0,54,False,,,2020-07-31 12:18:30,2020
47,0,False,False,4,55,0,True,active,11,2020-07-31 06:56:01+00:00,0,55,False,,,2020-07-31 12:18:30,2020
48,0,True,True,9,56,0,True,active,9,2020-07-31 10:09:02+00:00,0,56,True,,,2020-07-31 12:18:30,2020
49,0,True,True,10,57,0,True,active,4,2020-07-31 12:04:36+00:00,0,57,True,,,2020-07-31 12:18:30,2020
50,0,True,True,13,58,0,True,active,6,2020-07-31 12:08:35+00:00,0,58,True,,,2020-07-31 12:18:30,2020
51,0,True,True,6,59,0,True,active,13,2020-07-31 12:16:29+00:00,0,59,True,,,2020-07-31 12:18:30,2020
