,is_returning,is_installed,is_renting,num_docks_available,station_id,legacy_id,last_reported,num_docks_disabled,num_bikes_disabled,station_status,num_bikes_available,num_ebikes_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,True,True,True,8,3,3,2020-07-29 16:22:06+00:00,0,0,active,7,0,True,,,2020-07-29 16:42:45,2020
1,True,True,True,12,4,4,2020-07-29 16:42:28+00:00,0,0,active,7,0,False,,,2020-07-29 16:42:45,2020
2,True,True,True,9,5,5,2020-07-29 16:22:07+00:00,0,0,active,6,0,False,,,2020-07-29 16:42:45,2020
3,True,True,True,2,6,6,2020-07-29 16:40:47+00:00,0,0,active,13,0,False,,,2020-07-29 16:42:45,2020
4,True,True,True,12,7,7,2020-07-29 16:19:34+00:00,0,0,active,3,0,False,,,2020-07-29 16:42:45,2020
5,True,True,True,11,8,8,2020-07-29 16:42:26+00:00,0,1,active,7,0,False,,,2020-07-29 16:42:45,2020
6,True,True,True,13,9,9,2020-07-29 16:37:13+00:00,0,1,active,1,0,False,,,2020-07-29 16:42:45,2020
7,True,True,True,5,10,10,2020-07-29 16:39:10+00:00,0,1,active,5,0,False,,,2020-07-29 16:42:45,2020
8,True,True,True,12,11,11,2020-07-29 16:42:27+00:00,0,1,active,2,0,False,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_capacity': 50, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'dock_blocked_count': 0, 'active': True, 'valet_revision': 69, 'region': 'BOS', 'off_dock_count': 58}",2020-07-29 16:42:45,2020
9,True,True,True,9,12,12,2020-07-29 16:26:02+00:00,0,0,active,9,0,True,,,2020-07-29 16:42:45,2020
10,True,True,True,1,13,13,2020-07-29 16:24:09+00:00,0,0,active,18,0,False,,,2020-07-29 16:42:45,2020
11,True,True,True,5,14,14,2020-07-29 16:42:00+00:00,0,0,active,20,0,False,,,2020-07-29 16:42:45,2020
12,True,True,True,6,15,15,2020-07-29 15:54:07+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
13,True,True,True,10,16,16,2020-07-29 16:11:39+00:00,0,1,active,8,0,True,,,2020-07-29 16:42:45,2020
14,True,True,True,3,17,17,2020-07-29 16:41:19+00:00,0,0,active,12,0,False,,,2020-07-29 16:42:45,2020
15,True,True,True,13,19,19,2020-07-29 15:51:11+00:00,0,0,active,2,0,False,,,2020-07-29 16:42:45,2020
16,True,True,True,14,20,20,2020-07-29 16:41:22+00:00,0,1,active,8,0,True,,,2020-07-29 16:42:45,2020
17,True,True,True,12,21,21,2020-07-29 16:32:17+00:00,0,0,active,6,0,False,,,2020-07-29 16:42:45,2020
18,True,True,True,41,22,22,2020-07-29 16:39:30+00:00,0,0,active,6,0,True,,,2020-07-29 16:42:45,2020
19,True,True,True,12,23,23,2020-07-29 16:35:35+00:00,0,0,active,9,0,True,,,2020-07-29 16:42:45,2020
20,True,True,True,11,24,24,2020-07-29 15:32:02+00:00,0,1,active,7,0,False,,,2020-07-29 16:42:45,2020
21,True,True,True,4,25,25,2020-07-29 16:18:03+00:00,0,0,active,11,0,False,,,2020-07-29 16:42:45,2020
22,True,True,True,2,26,26,2020-07-29 16:30:59+00:00,0,1,active,12,0,False,,,2020-07-29 16:42:45,2020
23,True,True,True,14,27,27,2020-07-29 16:07:06+00:00,0,1,active,8,0,False,,,2020-07-29 16:42:45,2020
24,True,True,True,3,29,29,2020-07-29 13:23:58+00:00,0,0,active,12,0,False,,,2020-07-29 16:42:45,2020
25,True,True,True,1,30,30,2020-07-29 16:28:22+00:00,0,0,active,14,0,False,,,2020-07-29 16:42:45,2020
26,True,True,True,11,31,31,2020-07-29 14:56:24+00:00,0,1,active,7,0,True,,,2020-07-29 16:42:45,2020
27,True,True,True,11,32,32,2020-07-29 16:42:28+00:00,0,0,active,4,0,False,,,2020-07-29 16:42:45,2020
28,True,True,True,6,33,33,2020-07-29 16:42:30+00:00,0,0,active,21,0,False,,,2020-07-29 16:42:45,2020
29,True,True,True,13,35,35,2020-07-29 16:41:03+00:00,0,0,active,10,0,False,,,2020-07-29 16:42:45,2020
30,True,True,True,10,36,36,2020-07-29 16:24:49+00:00,0,0,active,23,0,True,,,2020-07-29 16:42:45,2020
31,True,True,True,15,37,37,2020-07-29 13:17:22+00:00,0,0,active,0,0,True,,,2020-07-29 16:42:45,2020
32,True,True,True,12,39,39,2020-07-29 16:34:54+00:00,0,1,active,10,0,False,,,2020-07-29 16:42:45,2020
33,True,True,True,7,40,40,2020-07-29 16:27:35+00:00,0,0,active,12,0,False,,,2020-07-29 16:42:45,2020
34,True,True,True,15,41,41,2020-07-29 16:40:38+00:00,0,1,active,11,0,True,,,2020-07-29 16:42:45,2020
35,True,True,True,13,42,42,2020-07-29 16:33:17+00:00,0,1,active,9,0,False,,,2020-07-29 16:42:45,2020
36,True,True,True,7,43,43,2020-07-29 16:36:39+00:00,0,0,active,8,0,True,,,2020-07-29 16:42:45,2020
37,True,True,True,6,44,44,2020-07-29 14:43:56+00:00,0,0,active,17,0,False,,,2020-07-29 16:42:45,2020
38,True,True,True,8,46,46,2020-07-29 16:41:50+00:00,0,1,active,10,0,False,,,2020-07-29 16:42:45,2020
39,True,True,True,16,47,47,2020-07-29 16:32:28+00:00,0,0,active,3,0,True,,,2020-07-29 16:42:45,2020
40,True,True,True,3,48,48,2020-07-29 16:20:34+00:00,0,1,active,15,0,False,,,2020-07-29 16:42:45,2020
41,True,True,True,10,49,49,2020-07-29 16:39:12+00:00,0,0,active,8,0,False,,,2020-07-29 16:42:45,2020
42,True,True,True,1,50,50,2020-07-29 15:57:42+00:00,0,0,active,14,0,True,,,2020-07-29 16:42:45,2020
43,True,True,True,6,51,51,2020-07-29 16:03:16+00:00,0,3,active,6,0,False,,,2020-07-29 16:42:45,2020
44,True,True,True,17,52,52,2020-07-29 16:35:30+00:00,0,0,active,6,0,True,,,2020-07-29 16:42:45,2020
45,True,True,True,13,53,53,2020-07-29 16:15:25+00:00,0,0,active,6,0,False,,,2020-07-29 16:42:45,2020
46,True,True,True,12,54,54,2020-07-29 16:22:46+00:00,0,0,active,3,0,False,,,2020-07-29 16:42:45,2020
47,True,True,True,7,55,55,2020-07-29 16:05:16+00:00,0,2,active,6,0,False,,,2020-07-29 16:42:45,2020
48,True,True,True,4,56,56,2020-07-29 16:35:36+00:00,0,0,active,14,0,True,,,2020-07-29 16:42:45,2020
49,True,True,True,6,57,57,2020-07-29 16:11:30+00:00,0,0,active,8,0,True,,,2020-07-29 16:42:45,2020
50,True,True,True,11,58,58,2020-07-29 16:38:14+00:00,0,1,active,7,0,True,,,2020-07-29 16:42:45,2020
51,True,True,True,11,59,59,2020-07-29 16:42:32+00:00,0,0,active,8,0,True,,,2020-07-29 16:42:45,2020
52,True,True,True,15,60,60,2020-07-29 16:38:14+00:00,0,0,active,4,0,False,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'dock_blocked_count': 0, 'active': True, 'valet_revision': 61, 'region': 'BOS', 'off_dock_count': 28}",2020-07-29 16:42:45,2020
53,True,True,True,7,61,61,2020-07-29 16:19:37+00:00,0,0,active,12,0,False,,,2020-07-29 16:42:45,2020
54,True,True,True,0,63,63,2020-07-29 10:45:40+00:00,0,0,active,15,0,False,,,2020-07-29 16:42:45,2020
55,True,True,True,8,64,64,2020-07-29 16:35:46+00:00,0,1,active,10,0,False,,,2020-07-29 16:42:45,2020
56,True,True,True,15,65,65,2020-07-29 15:24:17+00:00,0,1,active,7,0,False,,,2020-07-29 16:42:45,2020
57,True,True,True,13,66,66,2020-07-29 16:16:17+00:00,0,0,active,2,0,False,,,2020-07-29 16:42:45,2020
58,True,True,True,15,67,67,2020-07-29 16:36:18+00:00,0,3,active,9,0,True,,,2020-07-29 16:42:45,2020
59,True,True,True,12,68,68,2020-07-29 16:40:46+00:00,0,1,active,6,0,True,,,2020-07-29 16:42:45,2020
60,True,True,True,17,69,69,2020-07-29 16:26:56+00:00,0,1,active,1,0,True,,,2020-07-29 16:42:45,2020
61,True,True,True,20,70,70,2020-07-29 16:21:28+00:00,0,0,active,3,0,False,,,2020-07-29 16:42:45,2020
62,True,True,True,8,71,71,2020-07-29 16:29:23+00:00,0,0,active,15,0,False,,,2020-07-29 16:42:45,2020
63,True,True,True,15,72,72,2020-07-29 16:37:27+00:00,0,0,active,8,0,False,,,2020-07-29 16:42:45,2020
64,True,True,True,7,73,73,2020-07-29 16:38:14+00:00,0,1,active,7,0,False,,,2020-07-29 16:42:45,2020
65,True,True,True,10,74,74,2020-07-29 16:41:29+00:00,0,1,active,8,0,True,,,2020-07-29 16:42:45,2020
66,True,True,True,8,75,75,2020-07-29 15:41:13+00:00,0,0,active,7,0,False,,,2020-07-29 16:42:45,2020
67,True,True,True,17,76,76,2020-07-29 16:29:31+00:00,0,0,active,0,0,False,,,2020-07-29 16:42:45,2020
68,True,True,True,15,77,77,2020-07-29 16:00:58+00:00,0,0,active,0,0,False,,,2020-07-29 16:42:45,2020
69,True,True,True,10,78,78,2020-07-29 16:32:07+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
70,True,True,True,13,79,79,2020-07-29 16:37:26+00:00,0,0,active,6,0,False,,,2020-07-29 16:42:45,2020
71,True,True,True,4,80,80,2020-07-29 16:39:28+00:00,0,2,active,29,0,False,,,2020-07-29 16:42:45,2020
72,True,True,True,14,81,81,2020-07-29 16:24:39+00:00,0,0,active,5,0,False,,,2020-07-29 16:42:45,2020
73,True,True,True,10,82,82,2020-07-29 16:41:26+00:00,0,0,active,5,0,False,,,2020-07-29 16:42:45,2020
74,True,True,True,6,84,84,2020-07-29 16:41:50+00:00,0,1,active,8,0,False,,,2020-07-29 16:42:45,2020
75,True,True,True,1,85,85,2020-07-29 16:13:35+00:00,0,1,active,17,0,False,,,2020-07-29 16:42:45,2020
76,True,True,True,12,86,86,2020-07-29 16:31:29+00:00,0,0,active,7,0,False,,,2020-07-29 16:42:45,2020
77,True,True,True,10,87,87,2020-07-29 16:30:31+00:00,0,0,active,5,0,False,,,2020-07-29 16:42:45,2020
78,True,True,True,8,89,89,2020-07-29 14:53:02+00:00,0,0,active,11,0,False,,,2020-07-29 16:42:45,2020
79,True,True,True,8,90,90,2020-07-29 16:36:15+00:00,0,0,active,11,0,False,,,2020-07-29 16:42:45,2020
80,True,True,True,1,91,91,2020-07-29 16:39:31+00:00,0,3,active,15,0,False,,,2020-07-29 16:42:45,2020
81,True,True,True,6,92,92,2020-07-29 15:59:01+00:00,0,1,active,12,0,False,,,2020-07-29 16:42:45,2020
82,True,True,True,9,93,93,2020-07-29 12:40:38+00:00,0,1,active,5,0,False,,,2020-07-29 16:42:45,2020
83,True,True,True,2,94,94,2020-07-29 15:50:21+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
84,True,True,True,9,95,95,2020-07-29 14:50:08+00:00,0,1,active,5,0,False,,,2020-07-29 16:42:45,2020
85,True,True,True,16,96,96,2020-07-29 14:13:20+00:00,0,0,active,3,0,False,,,2020-07-29 16:42:45,2020
86,True,True,True,10,97,97,2020-07-29 16:27:53+00:00,0,1,active,8,0,False,,,2020-07-29 16:42:45,2020
87,True,True,True,14,98,98,2020-07-29 16:29:53+00:00,0,0,active,8,0,False,,,2020-07-29 16:42:45,2020
88,True,True,True,5,99,99,2020-07-29 16:24:16+00:00,0,2,active,8,0,False,,,2020-07-29 16:42:45,2020
89,True,True,True,7,100,100,2020-07-29 16:01:46+00:00,0,1,active,17,0,True,,,2020-07-29 16:42:45,2020
90,True,True,True,13,101,101,2020-07-29 16:29:21+00:00,0,0,active,2,0,False,,,2020-07-29 16:42:45,2020
91,True,True,True,11,102,102,2020-07-29 13:58:28+00:00,0,0,active,4,0,False,,,2020-07-29 16:42:45,2020
92,True,True,True,14,103,103,2020-07-29 16:26:48+00:00,0,0,active,1,0,False,,,2020-07-29 16:42:45,2020
93,True,True,True,9,104,104,2020-07-29 15:42:42+00:00,0,1,active,9,0,False,,,2020-07-29 16:42:45,2020
94,True,True,True,9,105,105,2020-07-29 16:21:12+00:00,0,2,active,8,0,False,,,2020-07-29 16:42:45,2020
95,True,True,True,4,106,106,2020-07-29 12:13:40+00:00,0,0,active,11,0,False,,,2020-07-29 16:42:45,2020
96,True,True,True,12,107,107,2020-07-29 16:22:44+00:00,0,1,active,6,0,False,,,2020-07-29 16:42:45,2020
97,True,True,True,1,108,108,2020-07-29 16:39:19+00:00,0,0,active,16,0,False,,,2020-07-29 16:42:45,2020
98,True,True,True,14,109,109,2020-07-29 16:13:59+00:00,0,2,active,19,0,False,,,2020-07-29 16:42:45,2020
99,True,True,True,9,110,110,2020-07-29 16:38:59+00:00,0,0,active,6,0,False,,,2020-07-29 16:42:45,2020
100,True,True,True,15,111,111,2020-07-29 15:28:41+00:00,0,0,active,0,0,False,,,2020-07-29 16:42:45,2020
101,True,True,True,6,112,112,2020-07-29 16:17:58+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
102,True,True,True,13,113,113,2020-07-29 14:34:19+00:00,0,0,active,2,0,False,,,2020-07-29 16:42:45,2020
103,True,True,True,12,114,114,2020-07-29 15:28:20+00:00,0,0,active,3,0,False,,,2020-07-29 16:42:45,2020
