,eightd_has_available_keys,num_ebikes_available,num_docks_disabled,num_bikes_available,station_id,is_returning,num_bikes_disabled,num_docks_available,station_status,legacy_id,is_installed,is_renting,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
13,True,0,0,9,16,True,0,10,active,16,True,True,2020-08-20 19:09:23+00:00,,,2020-08-20 19:28:15,2020
14,False,0,0,1,17,True,2,12,active,17,True,True,2020-08-20 19:18:39+00:00,,,2020-08-20 19:28:15,2020
15,False,0,0,3,19,True,0,12,active,19,True,True,2020-08-20 19:22:13+00:00,,,2020-08-20 19:28:15,2020
16,True,0,0,1,20,True,0,22,active,20,True,True,2020-08-20 19:20:25+00:00,,,2020-08-20 19:28:15,2020
17,True,0,0,2,21,True,0,16,active,21,True,True,2020-08-20 19:25:52+00:00,,,2020-08-20 19:28:15,2020
18,True,0,0,17,22,True,0,30,active,22,True,True,2020-08-20 19:26:32+00:00,,,2020-08-20 19:28:15,2020
19,False,0,0,11,23,True,0,10,active,23,True,True,2020-08-20 19:22:33+00:00,,,2020-08-20 19:28:15,2020
20,False,0,0,16,24,True,1,2,active,24,True,True,2020-08-20 19:25:53+00:00,,,2020-08-20 19:28:15,2020
21,False,0,0,6,25,True,1,8,active,25,True,True,2020-08-20 19:21:54+00:00,,,2020-08-20 19:28:15,2020
22,False,0,0,6,26,True,2,7,active,26,True,True,2020-08-20 19:00:56+00:00,,,2020-08-20 19:28:15,2020
23,False,0,0,18,27,True,1,4,active,27,True,True,2020-08-20 19:27:58+00:00,,,2020-08-20 19:28:15,2020
24,False,0,0,2,29,True,1,12,active,29,True,True,2020-08-20 19:00:06+00:00,,,2020-08-20 19:28:15,2020
25,False,0,0,7,30,True,0,8,active,30,True,True,2020-08-20 19:16:59+00:00,,,2020-08-20 19:28:15,2020
26,True,0,0,0,31,True,0,19,active,31,True,True,2020-08-20 17:26:50+00:00,,,2020-08-20 19:28:15,2020
27,False,0,0,12,32,True,1,2,active,32,True,True,2020-08-20 19:21:40+00:00,,,2020-08-20 19:28:15,2020
28,False,0,0,23,33,True,0,4,active,33,True,True,2020-08-20 19:26:51+00:00,,,2020-08-20 19:28:15,2020
29,False,0,0,19,35,True,1,3,active,35,True,True,2020-08-20 19:14:58+00:00,,,2020-08-20 19:28:15,2020
30,True,0,0,24,36,True,0,9,active,36,True,True,2020-08-20 19:25:24+00:00,,,2020-08-20 19:28:15,2020
31,True,0,0,12,37,True,0,3,active,37,True,True,2020-08-20 18:07:21+00:00,,,2020-08-20 19:28:15,2020
32,False,0,0,6,39,True,0,17,active,39,True,True,2020-08-20 19:15:29+00:00,,,2020-08-20 19:28:15,2020
33,False,0,0,2,40,True,0,17,active,40,True,True,2020-08-20 19:28:14+00:00,,,2020-08-20 19:28:15,2020
34,True,0,0,6,41,True,1,20,active,41,True,True,2020-08-20 19:24:18+00:00,,,2020-08-20 19:28:15,2020
35,False,0,0,7,42,True,2,14,active,42,True,True,2020-08-20 19:28:12+00:00,,,2020-08-20 19:28:15,2020
36,True,0,0,10,43,True,0,5,active,43,True,True,2020-08-20 19:05:11+00:00,,,2020-08-20 19:28:15,2020
37,False,0,0,10,44,True,0,13,active,44,True,True,2020-08-20 19:14:48+00:00,,,2020-08-20 19:28:15,2020
38,False,0,0,3,46,True,0,16,active,46,True,True,2020-08-20 19:26:04+00:00,,,2020-08-20 19:28:15,2020
39,True,0,0,2,47,True,0,17,active,47,True,True,2020-08-20 19:28:04+00:00,,,2020-08-20 19:28:15,2020
40,False,0,0,15,48,True,0,4,active,48,True,True,2020-08-20 19:25:41+00:00,,,2020-08-20 19:28:15,2020
41,False,0,0,14,49,True,0,4,active,49,True,True,2020-08-20 19:18:51+00:00,,,2020-08-20 19:28:15,2020
42,True,0,0,6,50,True,1,8,active,50,True,True,2020-08-20 19:26:49+00:00,,,2020-08-20 19:28:15,2020
43,False,0,0,13,51,True,1,1,active,51,True,True,2020-08-20 18:55:20+00:00,,,2020-08-20 19:28:15,2020
44,True,0,0,11,52,True,0,12,active,52,True,True,2020-08-20 19:28:09+00:00,,,2020-08-20 19:28:15,2020
45,False,0,0,0,53,True,0,19,active,53,True,True,2020-08-20 19:25:44+00:00,,,2020-08-20 19:28:15,2020
46,False,0,0,2,54,True,0,13,active,54,True,True,2020-08-20 19:03:05+00:00,,,2020-08-20 19:28:15,2020
47,False,0,0,2,55,True,1,12,active,55,True,True,2020-08-20 19:17:18+00:00,,,2020-08-20 19:28:15,2020
48,False,0,0,7,56,True,0,11,active,56,True,True,2020-08-20 19:28:11+00:00,,,2020-08-20 19:28:15,2020
49,True,0,0,1,57,True,0,13,active,57,True,True,2020-08-20 19:12:28+00:00,,,2020-08-20 19:28:15,2020
50,True,0,0,2,58,True,1,16,active,58,True,True,2020-08-20 19:22:27+00:00,,,2020-08-20 19:28:15,2020
51,True,0,0,12,59,True,0,7,active,59,True,True,2020-08-20 19:14:17+00:00,,,2020-08-20 19:28:15,2020
52,False,0,0,3,60,True,0,16,active,60,True,True,2020-08-20 19:26:33+00:00,,,2020-08-20 19:28:15,2020
53,False,0,0,9,61,True,0,10,active,61,True,True,2020-08-20 19:06:19+00:00,,,2020-08-20 19:28:15,2020
54,False,0,0,1,63,True,0,14,active,63,True,True,2020-08-20 19:15:21+00:00,,,2020-08-20 19:28:15,2020
55,False,0,0,15,64,True,0,4,active,64,True,True,2020-08-20 19:09:26+00:00,,,2020-08-20 19:28:15,2020
56,False,0,0,6,65,True,0,17,active,65,True,True,2020-08-20 12:51:35+00:00,,,2020-08-20 19:28:15,2020
57,False,0,0,0,66,True,0,15,active,66,True,True,2020-08-20 19:12:55+00:00,,,2020-08-20 19:28:15,2020
58,True,0,0,18,67,True,0,9,active,67,True,True,2020-08-20 19:26:11+00:00,,,2020-08-20 19:28:15,2020
59,True,0,0,12,68,True,1,6,active,68,True,True,2020-08-20 19:27:51+00:00,,,2020-08-20 19:28:15,2020
60,True,0,0,9,69,True,0,10,active,69,True,True,2020-08-20 19:08:15+00:00,,,2020-08-20 19:28:15,2020
61,False,0,0,19,70,True,0,4,active,70,True,True,2020-08-20 19:13:28+00:00,,,2020-08-20 19:28:15,2020
62,False,0,0,16,71,True,1,6,active,71,True,True,2020-08-20 18:41:45+00:00,,,2020-08-20 19:28:15,2020
63,False,0,0,10,72,True,0,13,active,72,True,True,2020-08-20 18:38:11+00:00,,,2020-08-20 19:28:15,2020
64,False,0,0,0,73,True,0,15,active,73,True,True,2020-08-20 19:08:13+00:00,,,2020-08-20 19:28:15,2020
65,True,0,0,15,74,True,0,4,active,74,True,True,2020-08-20 19:18:56+00:00,,,2020-08-20 19:28:15,2020
66,False,0,0,1,75,True,0,14,active,75,True,True,2020-08-20 19:25:58+00:00,,,2020-08-20 19:28:15,2020
67,False,0,0,12,76,True,0,5,active,76,True,True,2020-08-20 19:24:45+00:00,,,2020-08-20 19:28:15,2020
68,False,0,0,3,77,True,0,12,active,77,True,True,2020-08-20 18:42:28+00:00,,,2020-08-20 19:28:15,2020
69,False,0,0,13,78,True,0,6,active,78,True,True,2020-08-20 19:26:30+00:00,,,2020-08-20 19:28:15,2020
70,False,0,0,6,79,True,1,12,active,79,True,True,2020-08-20 19:26:25+00:00,,,2020-08-20 19:28:15,2020
71,False,0,0,32,80,True,1,2,active,80,True,True,2020-08-20 19:19:23+00:00,,,2020-08-20 19:28:15,2020
72,False,0,0,1,81,True,0,18,active,81,True,True,2020-08-20 19:22:39+00:00,,,2020-08-20 19:28:15,2020
73,False,0,0,4,82,True,0,11,active,82,True,True,2020-08-20 17:26:33+00:00,,,2020-08-20 19:28:15,2020
74,False,0,0,5,84,True,0,10,active,84,True,True,2020-08-20 19:14:08+00:00,,,2020-08-20 19:28:15,2020
75,False,0,0,13,85,True,0,6,active,85,True,True,2020-08-20 19:16:47+00:00,,,2020-08-20 19:28:15,2020
76,False,0,0,2,86,True,0,17,active,86,True,True,2020-08-20 19:08:49+00:00,,,2020-08-20 19:28:15,2020
77,False,0,0,5,87,True,0,10,active,87,True,True,2020-08-20 19:12:50+00:00,,,2020-08-20 19:28:15,2020
78,False,0,0,9,89,True,0,10,active,89,True,True,2020-08-20 18:03:50+00:00,,,2020-08-20 19:28:15,2020
79,False,0,0,3,90,True,0,16,active,90,True,True,2020-08-20 19:24:51+00:00,,,2020-08-20 19:28:15,2020
80,False,0,0,15,91,True,1,3,active,91,True,True,2020-08-20 19:20:15+00:00,,,2020-08-20 19:28:15,2020
81,False,0,0,10,92,True,1,8,active,92,True,True,2020-08-20 13:33:55+00:00,,,2020-08-20 19:28:15,2020
82,False,0,0,10,93,True,0,5,active,93,True,True,2020-08-20 19:19:29+00:00,,,2020-08-20 19:28:15,2020
83,False,0,0,9,94,True,1,1,active,94,True,True,2020-08-20 19:18:11+00:00,,,2020-08-20 19:28:15,2020
84,False,0,0,8,95,True,1,6,active,95,True,True,2020-08-20 19:13:27+00:00,,,2020-08-20 19:28:15,2020
85,False,0,0,9,96,True,1,9,active,96,True,True,2020-08-20 18:48:48+00:00,,,2020-08-20 19:28:15,2020
86,False,0,0,4,97,True,0,15,active,97,True,True,2020-08-20 19:15:07+00:00,,,2020-08-20 19:28:15,2020
87,False,0,0,10,98,True,0,13,active,98,True,True,2020-08-20 19:02:55+00:00,,,2020-08-20 19:28:15,2020
88,False,0,0,8,99,True,2,5,active,99,True,True,2020-08-20 19:26:28+00:00,,,2020-08-20 19:28:15,2020
89,True,0,0,13,100,True,0,12,active,100,True,True,2020-08-20 18:44:45+00:00,,,2020-08-20 19:28:15,2020
90,False,0,0,7,101,True,0,8,active,101,True,True,2020-08-20 18:31:01+00:00,,,2020-08-20 19:28:15,2020
91,False,0,0,2,102,True,0,13,active,102,True,True,2020-08-20 19:13:57+00:00,,,2020-08-20 19:28:15,2020
92,False,0,0,15,103,True,0,0,active,103,True,True,2020-08-20 18:32:27+00:00,,,2020-08-20 19:28:15,2020
93,False,0,0,1,104,True,0,18,active,104,True,True,2020-08-20 18:20:46+00:00,,,2020-08-20 19:28:15,2020
94,False,0,0,5,105,True,0,14,active,105,True,True,2020-08-20 19:25:19+00:00,,,2020-08-20 19:28:15,2020
95,False,0,0,6,106,True,0,9,active,106,True,True,2020-08-20 17:41:37+00:00,,,2020-08-20 19:28:15,2020
96,False,0,0,15,107,True,1,3,active,107,True,True,2020-08-20 19:27:42+00:00,,,2020-08-20 19:28:15,2020
97,False,0,0,5,108,True,0,12,active,108,True,True,2020-08-20 19:27:26+00:00,,,2020-08-20 19:28:15,2020
98,False,0,0,4,109,True,0,31,active,109,True,True,2020-08-20 17:25:56+00:00,,,2020-08-20 19:28:15,2020
99,False,0,0,4,110,True,0,11,active,110,True,True,2020-08-20 18:48:11+00:00,,,2020-08-20 19:28:15,2020
100,False,0,0,5,111,True,0,10,active,111,True,True,2020-08-20 18:13:42+00:00,,,2020-08-20 19:28:15,2020
101,False,0,0,5,112,True,0,10,active,112,True,True,2020-08-20 17:54:54+00:00,,,2020-08-20 19:28:15,2020
102,False,0,0,10,113,True,1,4,active,113,True,True,2020-08-20 19:24:48+00:00,,,2020-08-20 19:28:15,2020
103,False,0,0,5,114,True,0,10,active,114,True,True,2020-08-20 19:07:58+00:00,,,2020-08-20 19:28:15,2020
104,False,0,0,6,115,True,0,13,active,115,True,True,2020-08-20 19:22:04+00:00,,,2020-08-20 19:28:15,2020
105,False,0,0,1,116,True,0,22,active,116,True,True,2020-08-20 19:26:26+00:00,,,2020-08-20 19:28:15,2020
106,False,0,0,0,117,True,0,19,active,117,True,True,2020-08-20 18:16:13+00:00,,,2020-08-20 19:28:15,2020
107,False,0,0,5,118,True,0,14,active,118,True,True,2020-08-20 19:19:09+00:00,,,2020-08-20 19:28:15,2020
108,False,0,0,3,119,True,0,12,active,119,True,True,2020-08-20 19:03:03+00:00,,,2020-08-20 19:28:15,2020
109,False,0,0,8,120,True,0,7,active,120,True,True,2020-08-20 19:23:25+00:00,,,2020-08-20 19:28:15,2020
110,False,0,0,7,121,True,1,9,active,121,True,True,2020-08-20 19:10:48+00:00,,,2020-08-20 19:28:15,2020
111,False,0,0,14,122,True,0,1,active,122,True,True,2020-08-20 19:00:41+00:00,,,2020-08-20 19:28:15,2020
112,False,0,0,2,124,True,0,13,active,124,True,True,2020-08-20 15:12:18+00:00,,,2020-08-20 19:28:15,2020
113,False,0,0,0,125,True,1,14,active,125,True,True,2020-08-20 18:33:16+00:00,,,2020-08-20 19:28:15,2020
114,False,0,0,12,126,True,2,1,active,126,True,True,2020-08-20 19:28:06+00:00,,,2020-08-20 19:28:15,2020
115,False,0,0,9,128,True,0,10,active,128,True,True,2020-08-20 18:08:12+00:00,,,2020-08-20 19:28:15,2020
116,False,0,0,0,129,True,0,19,active,129,True,True,2020-08-20 18:31:53+00:00,,,2020-08-20 19:28:15,2020
117,False,0,0,13,130,True,0,2,active,130,True,True,2020-08-20 19:18:58+00:00,,,2020-08-20 19:28:15,2020
118,False,0,0,6,131,True,0,12,active,131,True,True,2020-08-20 19:05:14+00:00,,,2020-08-20 19:28:15,2020
119,False,0,0,12,133,True,1,10,active,133,True,True,2020-08-20 18:52:00+00:00,,,2020-08-20 19:28:15,2020
120,False,0,0,3,135,True,0,14,active,135,True,True,2020-08-20 18:24:51+00:00,,,2020-08-20 19:28:15,2020
121,False,0,0,4,136,True,0,15,active,136,True,True,2020-08-20 18:38:19+00:00,,,2020-08-20 19:28:15,2020
122,False,0,0,6,137,True,0,9,active,137,True,True,2020-08-20 18:07:44+00:00,,,2020-08-20 19:28:15,2020
123,False,0,0,11,138,True,0,4,active,138,True,True,2020-08-20 18:57:38+00:00,,,2020-08-20 19:28:15,2020
124,False,0,0,3,139,True,0,16,active,139,True,True,2020-08-20 19:20:18+00:00,,,2020-08-20 19:28:15,2020
125,False,0,0,10,140,True,0,7,active,140,True,True,2020-08-20 17:29:26+00:00,,,2020-08-20 19:28:15,2020
126,False,0,0,5,141,True,0,10,active,141,True,True,2020-08-20 19:19:04+00:00,,,2020-08-20 19:28:15,2020
127,False,0,0,17,142,True,0,6,active,142,True,True,2020-08-20 19:22:41+00:00,,,2020-08-20 19:28:15,2020
128,False,0,0,6,143,True,0,17,active,143,True,True,2020-08-20 19:05:57+00:00,,,2020-08-20 19:28:15,2020
129,False,0,0,16,144,True,0,3,active,144,True,True,2020-08-20 18:36:36+00:00,,,2020-08-20 19:28:15,2020
130,False,0,0,10,145,True,0,9,active,145,True,True,2020-08-20 18:39:43+00:00,,,2020-08-20 19:28:15,2020
131,False,0,0,10,146,True,0,9,active,146,True,True,2020-08-20 19:24:56+00:00,,,2020-08-20 19:28:15,2020
132,True,0,0,6,149,True,1,11,active,149,True,True,2020-08-20 18:53:59+00:00,,,2020-08-20 19:28:15,2020
133,False,0,0,10,150,True,0,9,active,150,True,True,2020-08-20 19:15:29+00:00,,,2020-08-20 19:28:15,2020
134,False,0,0,8,151,True,0,11,active,151,True,True,2020-08-20 19:25:12+00:00,,,2020-08-20 19:28:15,2020
135,True,0,0,9,152,True,0,6,active,152,True,True,2020-08-20 19:25:50+00:00,,,2020-08-20 19:28:15,2020
136,False,0,0,6,156,True,1,8,active,156,True,True,2020-08-20 19:15:14+00:00,,,2020-08-20 19:28:15,2020
137,False,0,0,4,157,True,0,11,active,157,True,True,2020-08-20 19:28:09+00:00,,,2020-08-20 19:28:15,2020
138,False,0,0,0,159,True,0,15,active,159,True,True,2020-08-20 18:46:25+00:00,,,2020-08-20 19:28:15,2020
139,True,0,0,0,160,True,0,14,active,160,True,True,2020-08-20 18:11:44+00:00,,,2020-08-20 19:28:15,2020
140,True,0,0,16,161,True,0,7,active,161,True,True,2020-08-20 18:50:10+00:00,,,2020-08-20 19:28:15,2020
141,False,0,0,7,162,True,0,8,active,162,True,True,2020-08-20 13:50:21+00:00,,,2020-08-20 19:28:15,2020
142,True,0,0,13,163,True,0,6,active,163,True,True,2020-08-20 18:52:20+00:00,,,2020-08-20 19:28:15,2020
143,False,0,0,8,167,True,0,7,active,167,True,True,2020-08-20 18:17:58+00:00,,,2020-08-20 19:28:15,2020
144,False,0,0,4,169,True,0,15,active,169,True,True,2020-08-20 18:59:11+00:00,,,2020-08-20 19:28:15,2020
145,True,0,0,8,170,True,0,6,active,170,True,True,2020-08-20 18:42:46+00:00,,,2020-08-20 19:28:15,2020
146,True,0,0,7,171,True,0,16,active,171,True,True,2020-08-20 16:46:26+00:00,,,2020-08-20 19:28:15,2020
147,True,0,0,6,173,True,0,8,active,173,True,True,2020-08-20 18:33:25+00:00,,,2020-08-20 19:28:15,2020
148,False,0,0,5,174,True,0,10,active,174,True,True,2020-08-20 18:16:08+00:00,,,2020-08-20 19:28:15,2020
149,True,0,0,4,175,True,2,11,active,175,True,True,2020-08-20 19:14:21+00:00,,,2020-08-20 19:28:15,2020
150,False,0,0,7,176,True,0,8,active,176,True,True,2020-08-20 19:14:20+00:00,,,2020-08-20 19:28:15,2020
151,False,0,0,13,177,True,2,4,active,177,True,True,2020-08-20 19:26:52+00:00,,,2020-08-20 19:28:15,2020
152,False,0,0,0,178,True,0,19,active,178,True,True,2020-08-20 19:19:32+00:00,,,2020-08-20 19:28:15,2020
153,False,0,0,2,179,True,1,22,active,179,True,True,2020-08-20 19:26:44+00:00,,,2020-08-20 19:28:15,2020
154,False,0,0,19,180,True,0,0,active,180,True,True,2020-08-20 18:53:52+00:00,,,2020-08-20 19:28:15,2020
155,False,0,0,3,181,True,0,16,active,181,True,True,2020-08-20 17:44:11+00:00,,,2020-08-20 19:28:15,2020
156,True,0,0,6,182,True,0,13,active,182,True,True,2020-08-20 19:22:23+00:00,,,2020-08-20 19:28:15,2020
157,False,0,0,10,183,True,0,9,active,183,True,True,2020-08-20 18:50:03+00:00,,,2020-08-20 19:28:15,2020
158,False,0,0,0,184,True,0,19,active,184,True,True,2020-08-20 19:17:12+00:00,,,2020-08-20 19:28:15,2020
159,False,0,0,4,185,True,0,11,active,185,True,True,2020-08-20 19:18:02+00:00,,,2020-08-20 19:28:15,2020
160,True,0,0,6,186,True,0,9,active,186,True,True,2020-08-20 19:27:07+00:00,,,2020-08-20 19:28:15,2020
161,False,0,0,1,187,True,0,14,active,187,True,True,2020-08-20 18:46:17+00:00,,,2020-08-20 19:28:15,2020
162,False,0,0,12,188,True,0,3,active,188,True,True,2020-08-20 17:44:42+00:00,,,2020-08-20 19:28:15,2020
163,True,0,0,17,189,True,0,6,active,189,True,True,2020-08-20 19:17:21+00:00,,,2020-08-20 19:28:15,2020
164,True,0,0,3,190,True,2,32,active,190,True,True,2020-08-20 19:16:46+00:00,,,2020-08-20 19:28:15,2020
165,False,0,0,1,191,True,0,14,active,191,True,True,2020-08-20 18:01:01+00:00,,,2020-08-20 19:28:15,2020
166,False,0,0,15,192,True,0,4,active,192,True,True,2020-08-20 19:25:46+00:00,,,2020-08-20 19:28:15,2020
167,True,0,0,0,193,True,0,15,active,193,True,True,2020-08-20 18:45:30+00:00,,,2020-08-20 19:28:15,2020
168,False,0,0,4,194,True,0,15,active,194,True,True,2020-08-20 18:17:28+00:00,,,2020-08-20 19:28:15,2020
169,False,0,0,6,195,True,0,17,active,195,True,True,2020-08-20 19:27:46+00:00,,,2020-08-20 19:28:15,2020
170,False,0,0,0,196,True,0,10,active,196,True,True,2020-08-20 17:54:52+00:00,,,2020-08-20 19:28:15,2020
171,False,0,0,8,197,True,1,6,active,197,True,True,2020-08-20 18:42:19+00:00,,,2020-08-20 19:28:15,2020
172,False,0,0,8,199,True,0,7,active,199,True,True,2020-08-20 14:19:54+00:00,,,2020-08-20 19:28:15,2020
173,False,0,0,13,200,True,0,6,active,200,True,True,2020-08-20 19:09:27+00:00,,,2020-08-20 19:28:15,2020
174,False,0,0,4,201,True,0,11,active,201,True,True,2020-08-20 12:47:08+00:00,,,2020-08-20 19:28:15,2020
175,False,0,0,2,202,True,0,13,active,202,True,True,2020-08-20 16:31:46+00:00,,,2020-08-20 19:28:15,2020
176,False,0,0,6,203,True,0,9,active,203,True,True,2020-08-20 16:40:31+00:00,,,2020-08-20 19:28:15,2020
177,False,0,0,4,204,True,0,11,active,204,True,True,2020-08-20 17:38:42+00:00,,,2020-08-20 19:28:15,2020
178,False,0,0,2,205,True,0,13,active,205,True,True,2020-08-20 17:59:34+00:00,,,2020-08-20 19:28:15,2020
179,True,0,0,10,206,True,0,13,active,206,True,True,2020-08-20 19:19:31+00:00,,,2020-08-20 19:28:15,2020
180,True,0,0,11,208,True,0,4,active,208,True,True,2020-08-20 18:36:23+00:00,,,2020-08-20 19:28:15,2020
181,False,0,0,14,209,True,1,0,active,209,True,True,2020-08-20 18:22:54+00:00,,,2020-08-20 19:28:15,2020
182,False,0,0,0,210,True,1,14,active,210,True,True,2020-08-20 18:49:02+00:00,,,2020-08-20 19:28:15,2020
183,False,0,0,8,211,True,0,11,active,211,True,True,2020-08-20 18:15:14+00:00,,,2020-08-20 19:28:15,2020
184,False,0,0,9,212,True,0,24,active,212,True,True,2020-08-20 19:18:19+00:00,,,2020-08-20 19:28:15,2020
185,True,0,0,3,213,True,0,13,active,213,True,True,2020-08-20 18:37:30+00:00,,,2020-08-20 19:28:15,2020
186,False,0,0,6,214,True,0,9,active,214,True,True,2020-08-20 19:15:17+00:00,,,2020-08-20 19:28:15,2020
187,False,0,0,6,215,True,4,5,active,215,True,True,2020-08-20 18:47:02+00:00,,,2020-08-20 19:28:15,2020
188,False,0,0,11,216,True,0,8,active,216,True,True,2020-08-20 16:50:46+00:00,,,2020-08-20 19:28:15,2020
189,False,0,0,3,217,True,0,16,active,217,True,True,2020-08-20 19:19:26+00:00,,,2020-08-20 19:28:15,2020
190,False,0,0,5,218,True,0,10,active,218,True,True,2020-08-20 19:28:12+00:00,,,2020-08-20 19:28:15,2020
191,False,0,0,2,219,True,0,13,active,219,True,True,2020-08-20 09:16:47+00:00,,,2020-08-20 19:28:15,2020
192,False,0,0,8,221,True,2,9,active,221,True,True,2020-08-20 19:26:38+00:00,,,2020-08-20 19:28:15,2020
193,True,0,0,4,222,True,1,9,active,222,True,True,2020-08-20 18:44:26+00:00,,,2020-08-20 19:28:15,2020
194,False,0,0,13,224,True,1,3,active,224,True,True,2020-08-20 19:16:05+00:00,,,2020-08-20 19:28:15,2020
195,False,0,0,10,225,True,2,7,active,225,True,True,2020-08-20 19:21:05+00:00,,,2020-08-20 19:28:15,2020
196,False,0,0,4,226,True,0,11,active,226,True,True,2020-08-20 19:24:58+00:00,,,2020-08-20 19:28:15,2020
197,False,0,0,10,227,True,0,9,active,227,True,True,2020-08-20 19:17:38+00:00,,,2020-08-20 19:28:15,2020
198,False,0,0,9,228,True,0,10,active,228,True,True,2020-08-20 18:31:56+00:00,,,2020-08-20 19:28:15,2020
199,False,0,0,2,232,True,0,9,active,232,True,True,2020-08-20 18:27:13+00:00,,,2020-08-20 19:28:15,2020
200,False,0,0,10,233,True,0,5,active,233,True,True,2020-08-20 19:20:48+00:00,,,2020-08-20 19:28:15,2020
201,False,0,0,5,234,True,0,10,active,234,True,True,2020-08-20 17:55:44+00:00,,,2020-08-20 19:28:15,2020
202,False,0,0,7,235,True,0,8,active,235,True,True,2020-08-20 15:14:09+00:00,,,2020-08-20 19:28:15,2020
203,False,0,0,10,236,True,0,5,active,236,True,True,2020-08-20 18:40:39+00:00,,,2020-08-20 19:28:15,2020
204,False,0,0,3,239,True,1,11,active,239,True,True,2020-08-20 19:23:15+00:00,,,2020-08-20 19:28:15,2020
205,False,0,0,6,255,True,0,9,active,255,True,True,2020-08-19 14:52:54+00:00,,,2020-08-20 19:28:15,2020
206,False,0,0,11,258,True,0,4,active,258,True,True,2020-08-20 17:37:25+00:00,,,2020-08-20 19:28:15,2020
207,False,0,0,9,259,True,0,6,active,259,True,True,2020-08-20 08:49:49+00:00,,,2020-08-20 19:28:15,2020
208,False,0,0,7,260,True,0,8,active,260,True,True,2020-08-20 15:48:04+00:00,,,2020-08-20 19:28:15,2020
209,False,0,0,9,271,True,0,6,active,271,True,True,2020-08-20 17:32:17+00:00,,,2020-08-20 19:28:15,2020
210,False,0,0,11,272,True,0,8,active,272,True,True,2020-08-20 17:34:45+00:00,,,2020-08-20 19:28:15,2020
211,False,0,0,31,273,True,0,9,active,273,True,True,2020-08-20 18:55:31+00:00,,,2020-08-20 19:28:15,2020
212,False,0,0,17,279,True,0,2,active,279,True,True,2020-08-20 18:53:55+00:00,,,2020-08-20 19:28:15,2020
213,False,0,0,4,280,True,0,15,active,280,True,True,2020-08-20 18:43:05+00:00,,,2020-08-20 19:28:15,2020
214,False,0,0,7,282,True,0,8,active,282,True,True,2020-08-20 19:27:12+00:00,,,2020-08-20 19:28:15,2020
215,False,0,0,18,296,True,1,4,active,296,True,True,2020-08-20 18:50:42+00:00,,,2020-08-20 19:28:15,2020
216,False,0,0,14,318,True,0,5,active,318,True,True,2020-08-20 19:21:53+00:00,,,2020-08-20 19:28:15,2020
217,False,0,0,4,319,True,0,21,active,319,True,True,2020-08-20 19:11:30+00:00,,,2020-08-20 19:28:15,2020
218,False,0,0,8,327,True,0,7,active,327,True,True,2020-08-20 19:27:32+00:00,,,2020-08-20 19:28:15,2020
219,False,0,0,4,328,True,0,11,active,328,True,True,2020-08-20 19:25:48+00:00,,,2020-08-20 19:28:15,2020
220,False,0,0,4,329,True,1,10,active,329,True,True,2020-08-20 18:44:02+00:00,,,2020-08-20 19:28:15,2020
221,False,0,0,3,330,True,0,12,active,330,True,True,2020-08-20 19:14:06+00:00,,,2020-08-20 19:28:15,2020
222,False,0,0,6,331,True,0,9,active,331,True,True,2020-08-20 19:01:32+00:00,,,2020-08-20 19:28:15,2020
