,station_id,last_reported,num_docks_disabled,station_status,num_bikes_disabled,is_installed,num_ebikes_available,is_renting,is_returning,num_docks_available,legacy_id,eightd_has_available_keys,num_bikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,3,2020-08-06 14:51:37+00:00,0,active,0,True,0,True,True,7,3,False,8,,,2020-08-06 14:53:30,2020
1,4,2020-08-06 14:49:48+00:00,0,active,0,True,0,True,True,7,4,False,12,,,2020-08-06 14:53:30,2020
2,5,2020-08-06 14:38:40+00:00,0,active,1,True,0,True,True,10,5,False,4,,,2020-08-06 14:53:30,2020
3,6,2020-08-06 14:52:28+00:00,0,active,2,True,0,True,True,2,6,False,11,,,2020-08-06 14:53:30,2020
4,7,2020-08-06 14:50:10+00:00,0,active,0,True,0,True,True,9,7,False,6,,,2020-08-06 14:53:30,2020
5,8,2020-08-06 14:01:20+00:00,0,active,1,True,0,True,True,15,8,False,3,,,2020-08-06 14:53:30,2020
6,9,2020-08-06 14:44:21+00:00,0,active,0,True,0,True,True,0,9,False,15,,,2020-08-06 14:53:30,2020
7,10,2020-08-06 14:06:45+00:00,0,active,0,True,0,True,True,3,10,False,8,,,2020-08-06 14:53:30,2020
8,11,2020-08-06 14:39:42+00:00,0,active,1,True,0,True,True,0,11,False,14,"{'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'valet_revision': 79, 'off_dock_capacity': 50, 'active': True, 'dock_blocked_count': 0, 'off_dock_count': 47}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-06 14:53:30,2020
9,12,2020-08-06 14:30:47+00:00,0,active,0,True,0,True,True,4,12,True,14,,,2020-08-06 14:53:30,2020
10,13,2020-08-06 14:49:13+00:00,0,active,0,True,0,True,True,1,13,False,18,,,2020-08-06 14:53:30,2020
11,14,2020-08-06 14:45:46+00:00,0,active,2,True,0,True,True,1,14,False,22,,,2020-08-06 14:53:30,2020
12,15,2020-08-06 14:36:13+00:00,0,active,0,True,0,True,True,9,15,False,6,,,2020-08-06 14:53:30,2020
13,16,2020-08-06 14:34:14+00:00,0,active,0,True,0,True,True,16,16,True,3,,,2020-08-06 14:53:30,2020
14,17,2020-08-06 14:10:24+00:00,0,active,0,True,0,True,True,15,17,False,0,,,2020-08-06 14:53:30,2020
15,19,2020-08-06 14:37:44+00:00,0,active,0,True,0,True,True,10,19,False,5,,,2020-08-06 14:53:30,2020
16,20,2020-08-06 14:39:41+00:00,0,active,0,True,0,True,True,16,20,True,7,,,2020-08-06 14:53:30,2020
17,21,2020-08-06 14:07:55+00:00,0,active,0,True,0,True,True,14,21,True,4,,,2020-08-06 14:53:30,2020
18,22,2020-08-06 14:26:27+00:00,0,active,0,True,0,True,True,28,22,True,19,,,2020-08-06 14:53:30,2020
19,23,2020-08-06 14:47:07+00:00,0,active,0,True,0,True,True,3,23,True,18,,,2020-08-06 14:53:30,2020
20,24,2020-08-06 14:50:02+00:00,0,active,0,True,0,True,True,9,24,False,10,,,2020-08-06 14:53:30,2020
21,25,2020-08-06 14:49:32+00:00,0,active,0,True,0,True,True,10,25,False,5,,,2020-08-06 14:53:30,2020
22,26,2020-08-06 14:34:12+00:00,0,active,1,True,0,True,True,13,26,False,1,,,2020-08-06 14:53:30,2020
23,27,2020-08-06 14:51:56+00:00,0,active,2,True,0,True,True,7,27,False,14,,,2020-08-06 14:53:30,2020
24,29,2020-08-06 11:51:54+00:00,0,active,1,True,0,True,True,7,29,False,7,,,2020-08-06 14:53:30,2020
25,30,2020-08-06 14:45:50+00:00,0,active,0,True,0,True,True,2,30,False,13,,,2020-08-06 14:53:30,2020
26,31,2020-08-06 14:48:28+00:00,0,active,0,True,0,True,True,17,31,True,2,,,2020-08-06 14:53:30,2020
27,32,2020-08-06 14:51:18+00:00,0,active,1,True,0,True,True,11,32,False,3,,,2020-08-06 14:53:30,2020
28,33,2020-08-06 14:27:22+00:00,0,active,0,True,0,True,True,16,33,False,11,,,2020-08-06 14:53:30,2020
29,35,2020-08-06 14:49:41+00:00,0,active,0,True,0,True,True,13,35,False,10,,,2020-08-06 14:53:30,2020
30,36,2020-08-06 14:35:14+00:00,0,active,0,True,0,True,True,6,36,True,27,,,2020-08-06 14:53:30,2020
31,37,2020-08-06 14:36:03+00:00,0,active,0,True,0,True,True,5,37,True,10,,,2020-08-06 14:53:30,2020
32,39,2020-08-06 14:40:56+00:00,0,active,0,True,0,True,True,1,39,False,22,,,2020-08-06 14:53:30,2020
33,40,2020-08-06 14:43:14+00:00,0,active,0,True,0,True,True,14,40,False,5,,,2020-08-06 14:53:30,2020
34,41,2020-08-06 14:52:39+00:00,0,active,0,True,0,True,True,15,41,True,12,,,2020-08-06 14:53:30,2020
35,42,2020-08-06 14:49:30+00:00,0,active,2,True,0,True,True,9,42,False,12,,,2020-08-06 14:53:30,2020
36,43,2020-08-06 14:18:13+00:00,0,active,0,True,0,True,True,2,43,True,13,,,2020-08-06 14:53:30,2020
37,44,2020-08-06 14:38:58+00:00,0,active,0,True,0,True,True,6,44,False,17,,,2020-08-06 14:53:30,2020
38,46,2020-08-06 14:45:47+00:00,0,active,0,True,0,True,True,14,46,False,5,,,2020-08-06 14:53:30,2020
39,47,2020-08-06 14:43:14+00:00,0,active,0,True,0,True,True,14,47,True,5,,,2020-08-06 14:53:30,2020
40,48,2020-08-06 14:23:39+00:00,0,active,0,True,0,True,True,8,48,False,11,,,2020-08-06 14:53:30,2020
41,49,2020-08-06 13:53:53+00:00,0,active,0,True,0,True,True,5,49,False,13,,,2020-08-06 14:53:30,2020
42,50,2020-08-06 14:41:17+00:00,0,active,0,True,0,True,True,4,50,True,11,,,2020-08-06 14:53:30,2020
43,51,2020-08-06 13:59:38+00:00,0,active,0,True,0,True,True,12,51,False,3,,,2020-08-06 14:53:30,2020
44,52,2020-08-06 14:34:20+00:00,0,active,0,True,0,True,True,21,52,True,2,,,2020-08-06 14:53:30,2020
45,53,2020-08-06 14:30:27+00:00,0,active,1,True,0,True,True,17,53,False,1,,,2020-08-06 14:53:30,2020
46,54,2020-08-06 14:45:33+00:00,0,active,1,True,0,True,True,3,54,False,11,,,2020-08-06 14:53:30,2020
47,55,2020-08-06 14:08:52+00:00,0,active,2,True,0,True,True,3,55,False,10,,,2020-08-06 14:53:30,2020
48,56,2020-08-06 12:40:50+00:00,0,active,0,True,0,True,True,10,56,True,8,,,2020-08-06 14:53:30,2020
49,57,2020-08-06 14:50:50+00:00,0,active,1,True,0,True,True,6,57,True,7,,,2020-08-06 14:53:30,2020
50,58,2020-08-06 14:47:43+00:00,0,active,0,True,0,True,True,5,58,True,14,,,2020-08-06 14:53:30,2020
51,59,2020-08-06 14:03:34+00:00,0,active,0,True,0,True,True,5,59,True,14,,,2020-08-06 14:53:30,2020
52,60,2020-08-06 14:35:56+00:00,0,active,0,True,0,True,True,16,60,False,3,"{'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'valet_revision': 69, 'off_dock_capacity': 40, 'active': True, 'dock_blocked_count': 0, 'off_dock_count': 36}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-06 14:53:30,2020
53,61,2020-08-06 14:20:19+00:00,0,active,0,True,0,True,True,5,61,False,14,,,2020-08-06 14:53:30,2020
54,63,2020-08-06 14:08:33+00:00,0,active,0,True,0,True,True,14,63,False,1,,,2020-08-06 14:53:30,2020
55,64,2020-08-06 14:25:59+00:00,0,active,0,True,0,True,True,14,64,False,5,,,2020-08-06 14:53:30,2020
56,65,2020-08-06 13:09:20+00:00,0,active,1,True,0,True,True,18,65,False,4,,,2020-08-06 14:53:30,2020
57,66,2020-08-06 14:24:55+00:00,0,active,0,True,0,True,True,12,66,False,3,,,2020-08-06 14:53:30,2020
