,legacy_id,num_docks_available,station_id,last_reported,is_renting,station_status,eightd_has_available_keys,num_bikes_disabled,num_ebikes_available,is_returning,num_docks_disabled,num_bikes_available,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,3,15,3,2020-08-06 23:03:52+00:00,True,active,False,0,0,True,0,0,True,,,2020-08-06 23:14:25,2020
1,4,4,4,2020-08-06 23:14:01+00:00,True,active,False,0,0,True,0,15,True,,,2020-08-06 23:14:25,2020
2,5,11,5,2020-08-06 23:14:11+00:00,True,active,False,1,0,True,0,3,True,,,2020-08-06 23:14:25,2020
3,6,12,6,2020-08-06 23:11:54+00:00,True,active,False,1,0,True,0,2,True,,,2020-08-06 23:14:25,2020
4,7,4,7,2020-08-06 23:12:22+00:00,True,active,False,0,0,True,0,11,True,,,2020-08-06 23:14:25,2020
5,8,13,8,2020-08-06 23:13:01+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-06 23:14:25,2020
6,9,3,9,2020-08-06 23:14:14+00:00,True,active,False,1,0,True,0,11,True,,,2020-08-06 23:14:25,2020
7,10,4,10,2020-08-06 23:09:40+00:00,True,active,False,0,0,True,0,7,True,,,2020-08-06 23:14:25,2020
8,11,14,11,2020-08-06 23:10:04+00:00,True,active,False,1,0,True,0,0,True,,,2020-08-06 23:14:25,2020
9,12,2,12,2020-08-06 23:02:39+00:00,True,active,True,0,0,True,0,16,True,,,2020-08-06 23:14:25,2020
10,13,19,13,2020-08-06 22:48:00+00:00,True,active,False,0,0,True,0,0,True,,,2020-08-06 23:14:25,2020
11,14,23,14,2020-08-06 23:05:12+00:00,True,active,False,2,0,True,0,0,True,,,2020-08-06 23:14:25,2020
12,15,2,15,2020-08-06 23:04:47+00:00,True,active,False,0,0,True,0,13,True,,,2020-08-06 23:14:25,2020
13,16,12,16,2020-08-06 23:13:15+00:00,True,active,True,0,0,True,0,7,True,,,2020-08-06 23:14:25,2020
14,17,10,17,2020-08-06 23:14:03+00:00,True,active,False,1,0,True,0,4,True,,,2020-08-06 23:14:25,2020
15,19,12,19,2020-08-06 22:54:14+00:00,True,active,False,0,0,True,0,3,True,,,2020-08-06 23:14:25,2020
16,20,17,20,2020-08-06 23:13:40+00:00,True,active,True,1,0,True,0,5,True,,,2020-08-06 23:14:25,2020
17,21,9,21,2020-08-06 23:01:56+00:00,True,active,True,0,0,True,0,9,True,,,2020-08-06 23:14:25,2020
18,22,45,22,2020-08-06 22:54:36+00:00,True,active,True,1,0,True,0,1,True,,,2020-08-06 23:14:25,2020
19,23,9,23,2020-08-06 23:10:40+00:00,True,active,True,0,0,True,0,12,True,,,2020-08-06 23:14:25,2020
20,24,0,24,2020-08-06 22:44:26+00:00,True,active,False,2,0,True,0,17,True,,,2020-08-06 23:14:25,2020
21,25,9,25,2020-08-06 22:59:13+00:00,True,active,False,1,0,True,0,5,True,,,2020-08-06 23:14:25,2020
22,26,6,26,2020-08-06 23:13:44+00:00,True,active,False,1,0,True,0,8,True,,,2020-08-06 23:14:25,2020
23,27,9,27,2020-08-06 23:07:02+00:00,True,active,False,1,0,True,0,13,True,,,2020-08-06 23:14:25,2020
24,29,6,29,2020-08-06 22:17:46+00:00,True,active,False,2,0,True,0,7,True,,,2020-08-06 23:14:25,2020
25,30,15,30,2020-08-06 22:54:40+00:00,True,active,False,0,0,True,0,0,True,,,2020-08-06 23:14:25,2020
26,31,1,31,2020-08-06 23:12:21+00:00,True,active,True,0,0,True,0,18,True,,,2020-08-06 23:14:25,2020
27,32,8,32,2020-08-06 23:13:10+00:00,True,active,False,0,0,True,0,7,True,,,2020-08-06 23:14:25,2020
28,33,9,33,2020-08-06 23:05:49+00:00,True,active,False,0,0,True,0,18,True,,,2020-08-06 23:14:25,2020
29,35,18,35,2020-08-06 23:04:06+00:00,True,active,False,0,0,True,0,5,True,,,2020-08-06 23:14:25,2020
30,36,7,36,2020-08-06 22:59:00+00:00,True,active,True,1,0,True,0,25,True,,,2020-08-06 23:14:25,2020
31,37,9,37,2020-08-06 22:10:11+00:00,True,active,True,1,0,True,0,5,True,,,2020-08-06 23:14:25,2020
32,39,23,39,2020-08-06 23:03:04+00:00,True,active,False,0,0,True,0,0,True,,,2020-08-06 23:14:25,2020
33,40,19,40,2020-08-06 23:02:03+00:00,True,active,False,0,0,True,0,0,True,,,2020-08-06 23:14:25,2020
34,41,24,41,2020-08-06 23:11:57+00:00,True,active,True,0,0,True,0,3,True,,,2020-08-06 23:14:25,2020
35,42,12,42,2020-08-06 23:09:02+00:00,True,active,False,1,0,True,0,10,True,,,2020-08-06 23:14:25,2020
36,43,5,43,2020-08-06 23:08:28+00:00,True,active,True,0,0,True,0,10,True,,,2020-08-06 23:14:25,2020
37,44,15,44,2020-08-06 23:04:13+00:00,True,active,False,0,0,True,0,8,True,,,2020-08-06 23:14:25,2020
38,46,7,46,2020-08-06 23:13:40+00:00,True,active,False,1,0,True,0,11,True,,,2020-08-06 23:14:25,2020
