,last_reported,num_ebikes_available,num_bikes_disabled,legacy_id,is_installed,num_bikes_available,is_renting,eightd_has_available_keys,station_id,station_status,num_docks_available,num_docks_disabled,is_returning,timestamp_of_data_read_request,year_station_last_reported
112,2020-08-11 22:38:21+00:00,0,0,124,True,7,True,False,124,active,8,0,True,2020-08-12 02:19:25,2020
113,2020-08-12 01:42:55+00:00,0,0,125,True,7,True,False,125,active,8,0,True,2020-08-12 02:19:25,2020
114,2020-08-11 23:36:21+00:00,0,0,126,True,5,True,False,126,active,10,0,True,2020-08-12 02:19:25,2020
115,2020-08-12 00:43:13+00:00,0,1,128,True,6,True,False,128,active,12,0,True,2020-08-12 02:19:25,2020
116,2020-08-12 02:16:52+00:00,0,0,129,True,10,True,False,129,active,9,0,True,2020-08-12 02:19:25,2020
117,2020-08-12 02:05:39+00:00,0,0,130,True,12,True,False,130,active,3,0,True,2020-08-12 02:19:25,2020
118,2020-08-12 01:50:19+00:00,0,0,131,True,15,True,False,131,active,3,0,True,2020-08-12 02:19:25,2020
119,2020-08-12 02:05:08+00:00,0,0,133,True,14,True,False,133,active,9,0,True,2020-08-12 02:19:25,2020
120,2020-08-11 23:27:11+00:00,0,0,135,True,5,True,False,135,active,12,0,True,2020-08-12 02:19:25,2020
121,2020-08-12 00:50:09+00:00,0,0,136,True,2,True,False,136,active,17,0,True,2020-08-12 02:19:25,2020
122,2020-08-12 02:18:05+00:00,0,0,137,True,8,True,False,137,active,7,0,True,2020-08-12 02:19:25,2020
123,2020-08-12 00:35:21+00:00,0,1,138,True,13,True,False,138,active,1,0,True,2020-08-12 02:19:25,2020
124,2020-08-12 02:16:23+00:00,0,0,139,True,14,True,False,139,active,5,0,True,2020-08-12 02:19:25,2020
125,2020-08-12 01:16:00+00:00,0,0,140,True,17,True,False,140,active,0,0,True,2020-08-12 02:19:25,2020
126,2020-08-12 02:00:26+00:00,0,0,141,True,12,True,False,141,active,3,0,True,2020-08-12 02:19:25,2020
127,2020-08-11 23:51:08+00:00,0,1,142,True,12,True,False,142,active,10,0,True,2020-08-12 02:19:25,2020
128,2020-08-12 01:53:48+00:00,0,1,143,True,17,True,False,143,active,5,0,True,2020-08-12 02:19:25,2020
129,2020-08-12 01:08:03+00:00,0,1,144,True,16,True,False,144,active,2,0,True,2020-08-12 02:19:25,2020
130,2020-08-12 00:57:32+00:00,0,0,145,True,18,True,False,145,active,1,0,True,2020-08-12 02:19:25,2020
131,2020-08-12 02:07:46+00:00,0,0,146,True,9,True,False,146,active,10,0,True,2020-08-12 02:19:25,2020
132,2020-08-12 02:13:43+00:00,0,0,149,True,18,True,True,149,active,0,0,True,2020-08-12 02:19:25,2020
133,2020-08-12 01:54:03+00:00,0,1,150,True,16,True,False,150,active,2,0,True,2020-08-12 02:19:25,2020
134,2020-08-12 02:01:41+00:00,0,0,151,True,6,True,False,151,active,13,0,True,2020-08-12 02:19:25,2020
135,2020-08-12 00:59:42+00:00,0,0,152,True,5,True,True,152,active,10,0,True,2020-08-12 02:19:25,2020
136,2020-08-12 02:03:59+00:00,0,0,156,True,4,True,False,156,active,11,0,True,2020-08-12 02:19:25,2020
137,2020-08-12 02:18:03+00:00,0,1,157,True,0,True,False,157,active,14,0,True,2020-08-12 02:19:25,2020
138,2020-08-12 00:13:53+00:00,0,1,159,True,6,True,False,159,active,8,0,True,2020-08-12 02:19:25,2020
139,2020-08-12 01:46:07+00:00,0,0,160,True,1,True,True,160,active,13,0,True,2020-08-12 02:19:25,2020
140,2020-08-12 02:11:17+00:00,0,1,161,True,12,True,True,161,active,10,0,True,2020-08-12 02:19:25,2020
141,2020-08-12 00:57:50+00:00,0,0,162,True,5,True,False,162,active,10,0,True,2020-08-12 02:19:25,2020
142,2020-08-12 02:04:02+00:00,0,0,163,True,9,True,True,163,active,10,0,True,2020-08-12 02:19:25,2020
143,2020-08-12 02:07:53+00:00,0,0,167,True,4,True,False,167,active,11,0,True,2020-08-12 02:19:25,2020
144,2020-08-12 01:12:55+00:00,0,0,169,True,14,True,False,169,active,5,0,True,2020-08-12 02:19:25,2020
145,2020-08-12 02:10:08+00:00,0,1,170,True,1,True,True,170,active,12,0,True,2020-08-12 02:19:25,2020
146,2020-08-12 00:25:43+00:00,0,0,171,True,9,True,True,171,active,14,0,True,2020-08-12 02:19:25,2020
147,2020-08-12 01:40:39+00:00,0,0,173,True,9,True,True,173,active,5,0,True,2020-08-12 02:19:25,2020
148,2020-08-12 01:39:59+00:00,0,1,174,True,9,True,False,174,active,5,0,True,2020-08-12 02:19:25,2020
149,2020-08-12 02:13:37+00:00,0,0,175,True,7,True,True,175,active,10,0,True,2020-08-12 02:19:25,2020
150,2020-08-12 01:55:11+00:00,0,0,176,True,13,True,False,176,active,2,0,True,2020-08-12 02:19:25,2020
151,2020-08-12 02:16:00+00:00,0,0,177,True,6,True,False,177,active,13,0,True,2020-08-12 02:19:25,2020
