,last_reported,num_bikes_available,station_id,is_installed,is_renting,num_ebikes_available,num_docks_available,legacy_id,eightd_has_available_keys,station_status,is_returning,num_bikes_disabled,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,2020-07-29 02:44:15+00:00,2,3,True,True,0,13,3,True,active,True,0,0,,,2020-07-29 03:20:20,2020
1,2020-07-29 02:40:21+00:00,12,4,True,True,0,7,4,False,active,True,0,0,,,2020-07-29 03:20:20,2020
2,2020-07-29 03:13:16+00:00,6,5,True,True,0,9,5,False,active,True,0,0,,,2020-07-29 03:20:20,2020
3,2020-07-29 02:41:37+00:00,6,6,True,True,0,9,6,False,active,True,0,0,,,2020-07-29 03:20:20,2020
4,2020-07-29 01:18:59+00:00,1,7,True,True,0,14,7,False,active,True,0,0,,,2020-07-29 03:20:20,2020
5,2020-07-29 03:12:35+00:00,15,8,True,True,0,3,8,False,active,True,1,0,,,2020-07-29 03:20:20,2020
6,2020-07-29 02:30:54+00:00,3,9,True,True,0,11,9,False,active,True,1,0,,,2020-07-29 03:20:20,2020
7,2020-07-29 02:56:54+00:00,8,10,True,True,0,3,10,False,active,True,0,0,,,2020-07-29 03:20:20,2020
8,2020-07-29 03:03:41+00:00,0,11,True,True,0,12,11,False,active,True,3,0,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 69, 'dock_blocked_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 2, 'region': 'BOS', 'off_dock_capacity': 50, 'active': True}",2020-07-29 03:20:20,2020
9,2020-07-29 02:44:59+00:00,3,12,True,True,0,15,12,True,active,True,0,0,,,2020-07-29 03:20:20,2020
10,2020-07-29 03:01:14+00:00,1,13,True,True,0,18,13,False,active,True,0,0,,,2020-07-29 03:20:20,2020
11,2020-07-29 01:55:26+00:00,0,14,True,True,0,25,14,False,active,True,0,0,,,2020-07-29 03:20:20,2020
12,2020-07-29 02:19:41+00:00,8,15,True,True,0,7,15,False,active,True,0,0,,,2020-07-29 03:20:20,2020
13,2020-07-29 03:04:42+00:00,7,16,True,True,0,10,16,True,active,True,2,0,,,2020-07-29 03:20:20,2020
14,2020-07-29 02:53:39+00:00,14,17,True,True,0,1,17,False,active,True,0,0,,,2020-07-29 03:20:20,2020
15,2020-07-29 03:20:05+00:00,14,19,True,True,0,1,19,False,active,True,0,0,,,2020-07-29 03:20:20,2020
16,2020-07-29 02:50:55+00:00,21,20,True,True,0,2,20,True,active,True,0,0,,,2020-07-29 03:20:20,2020
17,2020-07-29 02:37:16+00:00,7,21,True,True,0,9,21,True,active,True,2,0,,,2020-07-29 03:20:20,2020
18,2020-07-29 03:20:08+00:00,0,22,True,True,0,47,22,False,active,True,0,0,,,2020-07-29 03:20:20,2020
19,2020-07-29 02:11:28+00:00,2,23,True,True,0,19,23,True,active,True,0,0,,,2020-07-29 03:20:20,2020
20,2020-07-29 01:59:15+00:00,1,24,True,True,0,18,24,False,active,True,0,0,,,2020-07-29 03:20:20,2020
21,2020-07-29 02:30:10+00:00,15,25,True,True,0,0,25,False,active,True,0,0,,,2020-07-29 03:20:20,2020
22,2020-07-29 02:34:44+00:00,12,26,True,True,0,3,26,False,active,True,0,0,,,2020-07-29 03:20:20,2020
23,2020-07-29 03:19:08+00:00,11,27,True,True,0,12,27,False,active,True,0,0,,,2020-07-29 03:20:20,2020
24,2020-07-29 01:16:11+00:00,9,29,True,True,0,6,29,False,active,True,0,0,,,2020-07-29 03:20:20,2020
25,2020-07-29 03:19:54+00:00,3,30,True,True,0,12,30,False,active,True,0,0,,,2020-07-29 03:20:20,2020
26,2020-07-29 01:23:08+00:00,4,31,True,True,0,14,31,True,active,True,1,0,,,2020-07-29 03:20:20,2020
27,2020-07-29 03:16:00+00:00,3,32,True,True,0,12,32,False,active,True,0,0,,,2020-07-29 03:20:20,2020
28,2020-07-29 03:09:48+00:00,8,33,True,True,0,17,33,False,active,True,2,0,,,2020-07-29 03:20:20,2020
29,2020-07-29 01:27:12+00:00,2,35,True,True,0,20,35,False,active,True,1,0,,,2020-07-29 03:20:20,2020
30,2020-07-29 02:54:48+00:00,21,36,True,True,0,10,36,True,active,True,2,0,,,2020-07-29 03:20:20,2020
31,2020-07-29 01:10:00+00:00,2,37,True,True,0,13,37,True,active,True,0,0,,,2020-07-29 03:20:20,2020
32,2020-07-29 03:07:24+00:00,8,39,True,True,0,14,39,False,active,True,1,0,,,2020-07-29 03:20:20,2020
33,2020-07-29 01:41:45+00:00,18,40,True,True,0,0,40,False,active,True,1,0,,,2020-07-29 03:20:20,2020
34,2020-07-29 03:16:19+00:00,14,41,True,True,0,12,41,True,active,True,1,0,,,2020-07-29 03:20:20,2020
35,2020-07-29 01:59:42+00:00,7,42,True,True,0,16,42,False,active,True,0,0,,,2020-07-29 03:20:20,2020
36,2020-07-29 01:36:20+00:00,2,43,True,True,0,13,43,True,active,True,0,0,,,2020-07-29 03:20:20,2020
37,2020-07-29 00:15:25+00:00,12,44,True,True,0,11,44,False,active,True,0,0,,,2020-07-29 03:20:20,2020
38,2020-07-29 03:17:25+00:00,10,46,True,True,0,8,46,False,active,True,1,0,,,2020-07-29 03:20:20,2020
39,2020-07-29 03:17:55+00:00,10,47,True,True,0,9,47,True,active,True,0,0,,,2020-07-29 03:20:20,2020
40,2020-07-29 02:03:41+00:00,0,48,True,True,0,18,48,False,active,True,1,0,,,2020-07-29 03:20:20,2020
41,2020-07-29 02:26:01+00:00,3,49,True,True,0,14,49,False,active,True,1,0,,,2020-07-29 03:20:20,2020
42,2020-07-29 02:38:37+00:00,5,50,True,True,0,10,50,True,active,True,0,0,,,2020-07-29 03:20:20,2020
43,2020-07-29 02:42:21+00:00,6,51,True,True,0,7,51,False,active,True,2,0,,,2020-07-29 03:20:20,2020
44,2020-07-29 03:01:46+00:00,18,52,True,True,0,5,52,True,active,True,0,0,,,2020-07-29 03:20:20,2020
45,2020-07-29 03:03:01+00:00,14,53,True,True,0,4,53,False,active,True,1,0,,,2020-07-29 03:20:20,2020
46,2020-07-29 03:11:52+00:00,7,54,True,True,0,8,54,False,active,True,0,0,,,2020-07-29 03:20:20,2020
47,2020-07-29 03:13:48+00:00,5,55,True,True,0,10,55,False,active,True,0,0,,,2020-07-29 03:20:20,2020
48,2020-07-29 01:50:13+00:00,18,56,True,True,0,0,56,True,active,True,0,0,,,2020-07-29 03:20:20,2020
49,2020-07-29 03:11:56+00:00,3,57,True,True,0,11,57,True,active,True,0,0,,,2020-07-29 03:20:20,2020
50,2020-07-29 03:19:47+00:00,12,58,True,True,0,6,58,True,active,True,1,0,,,2020-07-29 03:20:20,2020
51,2020-07-29 02:43:07+00:00,2,59,True,True,0,17,59,True,active,True,0,0,,,2020-07-29 03:20:20,2020
52,2020-07-29 02:57:14+00:00,3,60,True,True,0,16,60,False,active,True,0,0,,,2020-07-29 03:20:20,2020
53,2020-07-29 02:59:32+00:00,1,61,True,True,0,18,61,False,active,True,0,0,,,2020-07-29 03:20:20,2020
54,2020-07-29 01:51:36+00:00,14,63,True,True,0,1,63,False,active,True,0,0,,,2020-07-29 03:20:20,2020
55,2020-07-29 03:00:02+00:00,5,64,True,True,0,14,64,False,active,True,0,0,,,2020-07-29 03:20:20,2020
56,2020-07-29 02:13:08+00:00,8,65,True,True,0,13,65,False,active,True,2,0,,,2020-07-29 03:20:20,2020
57,2020-07-29 02:51:35+00:00,14,66,True,True,0,1,66,False,active,True,0,0,,,2020-07-29 03:20:20,2020
58,2020-07-29 03:09:06+00:00,5,67,True,True,0,20,67,True,active,True,2,0,,,2020-07-29 03:20:20,2020
59,2020-07-29 02:50:43+00:00,4,68,True,True,0,15,68,True,active,True,0,0,,,2020-07-29 03:20:20,2020
60,2020-07-29 03:10:31+00:00,8,69,True,True,0,6,69,True,active,True,5,0,,,2020-07-29 03:20:20,2020
61,2020-07-29 03:02:39+00:00,8,70,True,True,0,15,70,False,active,True,0,0,,,2020-07-29 03:20:20,2020
62,2020-07-29 00:54:15+00:00,16,71,True,True,0,7,71,False,active,True,0,0,,,2020-07-29 03:20:20,2020
63,2020-07-29 02:23:50+00:00,10,72,True,True,0,13,72,False,active,True,0,0,,,2020-07-29 03:20:20,2020
64,2020-07-29 03:13:31+00:00,8,73,True,True,0,5,73,False,active,True,2,0,,,2020-07-29 03:20:20,2020
65,2020-07-29 03:08:06+00:00,2,74,True,True,0,17,74,True,active,True,0,0,,,2020-07-29 03:20:20,2020
66,2020-07-29 02:44:32+00:00,4,75,True,True,0,10,75,False,active,True,1,0,,,2020-07-29 03:20:20,2020
67,2020-07-29 03:19:18+00:00,8,76,True,True,0,9,76,False,active,True,0,0,,,2020-07-29 03:20:20,2020
68,2020-07-29 01:46:51+00:00,8,77,True,True,0,6,77,False,active,True,1,0,,,2020-07-29 03:20:20,2020
69,2020-07-29 02:26:16+00:00,15,78,True,True,0,4,78,False,active,True,0,0,,,2020-07-29 03:20:20,2020
70,2020-07-29 02:28:39+00:00,11,79,True,True,0,8,79,False,active,True,0,0,,,2020-07-29 03:20:20,2020
71,2020-07-29 03:15:09+00:00,0,80,True,True,0,35,80,False,active,True,0,0,,,2020-07-29 03:20:20,2020
72,2020-07-29 03:05:40+00:00,2,81,True,True,0,17,81,False,active,True,0,0,,,2020-07-29 03:20:20,2020
73,2020-07-29 00:11:05+00:00,1,82,True,True,0,14,82,False,active,True,0,0,,,2020-07-29 03:20:20,2020
74,2020-07-29 03:03:00+00:00,3,84,True,True,0,11,84,False,active,True,1,0,,,2020-07-29 03:20:20,2020
75,2020-07-29 02:49:01+00:00,5,85,True,True,0,14,85,False,active,True,0,0,,,2020-07-29 03:20:20,2020
76,2020-07-29 02:28:50+00:00,14,86,True,True,0,5,86,False,active,True,0,0,,,2020-07-29 03:20:20,2020
77,2020-07-29 02:13:31+00:00,15,87,True,True,0,0,87,False,active,True,0,0,,,2020-07-29 03:20:20,2020
78,2020-07-29 02:09:24+00:00,10,89,True,True,0,9,89,False,active,True,0,0,,,2020-07-29 03:20:20,2020
79,2020-07-29 03:00:22+00:00,18,90,True,True,0,1,90,False,active,True,0,0,,,2020-07-29 03:20:20,2020
80,2020-07-29 02:47:52+00:00,2,91,True,True,0,14,91,False,active,True,3,0,,,2020-07-29 03:20:20,2020
81,2020-07-29 00:51:31+00:00,12,92,True,True,0,6,92,False,active,True,1,0,,,2020-07-29 03:20:20,2020
82,2020-07-29 00:49:43+00:00,5,93,True,True,0,9,93,False,active,True,1,0,,,2020-07-29 03:20:20,2020
83,2020-07-29 01:55:29+00:00,10,94,True,True,0,1,94,False,active,True,0,0,,,2020-07-29 03:20:20,2020
84,2020-07-29 03:16:16+00:00,7,95,True,True,0,5,95,False,active,True,3,0,,,2020-07-29 03:20:20,2020
85,2020-07-29 02:26:49+00:00,6,96,True,True,0,13,96,False,active,True,0,0,,,2020-07-29 03:20:20,2020
86,2020-07-29 03:04:45+00:00,4,97,True,True,0,15,97,False,active,True,0,0,,,2020-07-29 03:20:20,2020
87,2020-07-29 03:06:05+00:00,19,98,True,True,0,3,98,False,active,True,0,0,,,2020-07-29 03:20:20,2020
88,2020-07-29 03:16:07+00:00,11,99,True,True,0,4,99,False,active,True,0,0,,,2020-07-29 03:20:20,2020
89,2020-07-29 02:37:26+00:00,22,100,True,True,0,1,100,True,active,True,2,0,,,2020-07-29 03:20:20,2020
90,2020-07-28 23:46:49+00:00,1,101,True,True,0,14,101,False,active,True,0,0,,,2020-07-29 03:20:20,2020
91,2020-07-29 01:45:27+00:00,5,102,True,True,0,10,102,False,active,True,0,0,,,2020-07-29 03:20:20,2020
92,2020-07-29 02:30:33+00:00,4,103,True,True,0,11,103,False,active,True,0,0,,,2020-07-29 03:20:20,2020
93,2020-07-29 02:51:48+00:00,7,104,True,True,0,11,104,False,active,True,1,0,,,2020-07-29 03:20:20,2020
94,2020-07-29 02:46:49+00:00,13,105,True,True,0,4,105,False,active,True,2,0,,,2020-07-29 03:20:20,2020
95,2020-07-29 02:34:53+00:00,11,106,True,True,0,4,106,False,active,True,0,0,,,2020-07-29 03:20:20,2020
96,2020-07-29 03:02:46+00:00,0,107,True,True,0,18,107,False,active,True,1,0,,,2020-07-29 03:20:20,2020
97,2020-07-29 02:44:12+00:00,9,108,True,True,0,8,108,False,active,True,0,0,,,2020-07-29 03:20:20,2020
98,2020-07-28 21:11:31+00:00,22,109,True,True,0,11,109,False,active,True,2,0,,,2020-07-29 03:20:20,2020
99,2020-07-29 02:57:24+00:00,1,110,True,True,0,14,110,False,active,True,0,0,,,2020-07-29 03:20:20,2020
100,2020-07-29 00:54:38+00:00,3,111,True,True,0,11,111,False,active,True,1,0,,,2020-07-29 03:20:20,2020
101,2020-07-29 00:58:28+00:00,8,112,True,True,0,7,112,False,active,True,0,0,,,2020-07-29 03:20:20,2020
