,num_docks_available,legacy_id,num_bikes_available,is_installed,is_returning,station_status,num_docks_disabled,is_renting,eightd_has_available_keys,last_reported,station_id,num_bikes_disabled,num_ebikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,4,3,11,True,True,active,0,True,False,2020-08-13 16:29:56+00:00,3,0,0,,,2020-08-13 16:42:10,2020
1,11,4,8,True,True,active,0,True,False,2020-08-13 16:07:40+00:00,4,0,0,,,2020-08-13 16:42:10,2020
2,11,5,4,True,True,active,0,True,False,2020-08-13 16:39:01+00:00,5,0,0,,,2020-08-13 16:42:10,2020
3,10,6,4,True,True,active,0,True,False,2020-08-13 16:30:05+00:00,6,1,0,,,2020-08-13 16:42:10,2020
4,8,7,7,True,True,active,0,True,False,2020-08-13 16:40:41+00:00,7,0,0,,,2020-08-13 16:42:10,2020
5,12,8,7,True,True,active,0,True,False,2020-08-13 16:27:48+00:00,8,0,0,,,2020-08-13 16:42:10,2020
6,2,9,12,True,True,active,0,True,False,2020-08-13 16:33:46+00:00,9,1,0,,,2020-08-13 16:42:10,2020
7,4,10,6,True,True,active,0,True,False,2020-08-13 15:35:14+00:00,10,1,0,,,2020-08-13 16:42:10,2020
8,7,11,7,True,True,active,0,True,False,2020-08-13 16:33:45+00:00,11,1,0,,,2020-08-13 16:42:10,2020
9,11,12,6,True,True,active,0,True,True,2020-08-13 16:31:25+00:00,12,1,0,,,2020-08-13 16:42:10,2020
10,12,13,7,True,True,active,0,True,False,2020-08-13 16:38:59+00:00,13,0,0,,,2020-08-13 16:42:10,2020
11,6,14,19,True,True,active,0,True,False,2020-08-13 16:40:56+00:00,14,0,0,,,2020-08-13 16:42:10,2020
12,7,15,8,True,True,active,0,True,False,2020-08-13 16:23:28+00:00,15,0,0,,,2020-08-13 16:42:10,2020
13,6,16,13,True,True,active,0,True,True,2020-08-13 16:40:02+00:00,16,0,0,,,2020-08-13 16:42:10,2020
14,11,17,3,True,True,active,0,True,False,2020-08-13 15:26:19+00:00,17,1,0,,,2020-08-13 16:42:10,2020
15,12,19,2,True,True,active,0,True,False,2020-08-13 15:31:57+00:00,19,1,0,,,2020-08-13 16:42:10,2020
16,16,20,7,True,True,active,0,True,True,2020-08-13 16:07:00+00:00,20,0,0,,,2020-08-13 16:42:10,2020
17,15,21,3,True,True,active,0,True,True,2020-08-13 16:34:08+00:00,21,0,0,,,2020-08-13 16:42:10,2020
18,36,22,11,True,True,active,0,True,True,2020-08-13 16:40:07+00:00,22,0,0,,,2020-08-13 16:42:10,2020
19,11,23,10,True,True,active,0,True,False,2020-08-13 16:39:18+00:00,23,0,0,,,2020-08-13 16:42:10,2020
20,3,24,15,True,True,active,0,True,False,2020-08-13 16:37:15+00:00,24,1,0,,,2020-08-13 16:42:10,2020
21,7,25,7,True,True,active,0,True,False,2020-08-13 16:37:11+00:00,25,1,0,,,2020-08-13 16:42:10,2020
22,3,26,12,True,True,active,0,True,False,2020-08-13 15:18:47+00:00,26,0,0,,,2020-08-13 16:42:10,2020
23,7,27,16,True,True,active,0,True,False,2020-08-13 16:26:41+00:00,27,0,0,,,2020-08-13 16:42:10,2020
24,5,29,10,True,True,active,0,True,False,2020-08-13 16:18:17+00:00,29,0,0,,,2020-08-13 16:42:10,2020
25,0,30,14,True,True,active,0,True,False,2020-08-13 16:14:48+00:00,30,1,0,,,2020-08-13 16:42:10,2020
26,14,31,5,True,True,active,0,True,True,2020-08-13 16:23:13+00:00,31,0,0,,,2020-08-13 16:42:10,2020
27,5,32,10,True,True,active,0,True,False,2020-08-13 16:30:37+00:00,32,0,0,,,2020-08-13 16:42:10,2020
28,20,33,7,True,True,active,0,True,False,2020-08-13 16:30:34+00:00,33,0,0,,,2020-08-13 16:42:10,2020
29,14,35,9,True,True,active,0,True,False,2020-08-13 16:34:38+00:00,35,0,0,,,2020-08-13 16:42:10,2020
30,16,36,17,True,True,active,0,True,True,2020-08-13 16:36:44+00:00,36,0,0,,,2020-08-13 16:42:10,2020
31,13,37,2,True,True,active,0,True,True,2020-08-13 14:09:27+00:00,37,0,0,,,2020-08-13 16:42:10,2020
32,6,39,17,True,True,active,0,True,False,2020-08-13 16:37:19+00:00,39,0,0,,,2020-08-13 16:42:10,2020
33,11,40,7,True,True,active,0,True,False,2020-08-13 16:25:48+00:00,40,1,0,,,2020-08-13 16:42:10,2020
34,20,41,7,True,True,active,0,True,True,2020-08-13 16:30:56+00:00,41,0,0,,,2020-08-13 16:42:10,2020
35,7,42,15,True,True,active,0,True,False,2020-08-13 16:37:51+00:00,42,1,0,,,2020-08-13 16:42:10,2020
36,5,43,10,True,True,active,0,True,True,2020-08-13 16:21:10+00:00,43,0,0,,,2020-08-13 16:42:10,2020
37,18,44,5,True,True,active,0,True,False,2020-08-13 16:39:50+00:00,44,0,0,,,2020-08-13 16:42:10,2020
38,16,46,3,True,True,active,0,True,False,2020-08-13 16:38:38+00:00,46,0,0,,,2020-08-13 16:42:10,2020
39,15,47,4,True,True,active,0,True,True,2020-08-13 16:40:07+00:00,47,0,0,,,2020-08-13 16:42:10,2020
40,9,48,10,True,True,active,0,True,False,2020-08-13 13:26:27+00:00,48,0,0,,,2020-08-13 16:42:10,2020
41,9,49,9,True,True,active,0,True,False,2020-08-13 16:21:32+00:00,49,0,0,,,2020-08-13 16:42:10,2020
42,4,50,11,True,True,active,0,True,True,2020-08-13 16:39:39+00:00,50,0,0,,,2020-08-13 16:42:10,2020
43,7,51,8,True,True,active,0,True,False,2020-08-13 16:35:20+00:00,51,0,0,,,2020-08-13 16:42:10,2020
44,11,52,12,True,True,active,0,True,True,2020-08-13 16:39:53+00:00,52,0,0,,,2020-08-13 16:42:10,2020
45,14,53,5,True,True,active,0,True,False,2020-08-13 16:36:09+00:00,53,0,0,,,2020-08-13 16:42:10,2020
46,3,54,12,True,True,active,0,True,False,2020-08-13 16:35:10+00:00,54,0,0,,,2020-08-13 16:42:10,2020
47,4,55,11,True,True,active,0,True,False,2020-08-13 16:40:21+00:00,55,0,0,,,2020-08-13 16:42:10,2020
48,14,56,3,True,True,active,0,True,True,2020-08-13 16:28:49+00:00,56,1,0,,,2020-08-13 16:42:10,2020
49,10,57,3,True,True,active,0,True,True,2020-08-13 16:27:33+00:00,57,1,0,,,2020-08-13 16:42:10,2020
50,10,58,8,True,True,active,0,True,True,2020-08-13 16:32:35+00:00,58,1,0,,,2020-08-13 16:42:10,2020
51,15,59,4,True,True,active,0,True,True,2020-08-13 16:14:27+00:00,59,0,0,,,2020-08-13 16:42:10,2020
52,19,60,0,True,True,active,0,True,False,2020-08-13 16:35:28+00:00,60,0,0,"{'dock_blocked_count': 0, 'off_dock_count': 29, 'active': True, 'off_dock_capacity': 40, 'valet_revision': 75, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-13 16:42:10,2020
53,4,61,14,True,True,active,0,True,False,2020-08-13 16:31:13+00:00,61,1,0,,,2020-08-13 16:42:10,2020
54,13,63,2,True,True,active,0,True,False,2020-08-13 16:32:02+00:00,63,0,0,,,2020-08-13 16:42:10,2020
55,7,64,11,True,True,active,0,True,False,2020-08-13 16:39:36+00:00,64,1,0,,,2020-08-13 16:42:10,2020
56,19,65,4,True,True,active,0,True,False,2020-08-13 15:18:05+00:00,65,0,0,,,2020-08-13 16:42:10,2020
57,14,66,0,True,True,active,0,True,False,2020-08-13 16:40:48+00:00,66,1,0,,,2020-08-13 16:42:10,2020
58,16,67,11,True,True,active,0,True,True,2020-08-13 16:05:08+00:00,67,0,0,,,2020-08-13 16:42:10,2020
59,11,68,6,True,True,active,0,True,True,2020-08-13 15:45:35+00:00,68,2,0,,,2020-08-13 16:42:10,2020
60,18,69,1,True,True,active,0,True,True,2020-08-13 16:37:25+00:00,69,0,0,,,2020-08-13 16:42:10,2020
61,9,70,13,True,True,active,0,True,False,2020-08-13 16:38:31+00:00,70,1,0,,,2020-08-13 16:42:10,2020
62,7,71,16,True,True,active,0,True,False,2020-08-13 16:26:55+00:00,71,0,0,,,2020-08-13 16:42:10,2020
63,5,72,18,True,True,active,0,True,False,2020-08-13 15:48:42+00:00,72,0,0,,,2020-08-13 16:42:10,2020
64,9,73,5,True,True,active,0,True,False,2020-08-13 15:54:22+00:00,73,1,0,,,2020-08-13 16:42:10,2020
65,5,74,12,True,True,active,0,True,True,2020-08-13 16:39:29+00:00,74,2,0,,,2020-08-13 16:42:10,2020
66,4,75,11,True,True,active,0,True,False,2020-08-13 15:49:25+00:00,75,0,0,,,2020-08-13 16:42:10,2020
67,8,76,9,True,True,active,0,True,False,2020-08-13 16:06:02+00:00,76,0,0,,,2020-08-13 16:42:10,2020
68,10,77,4,True,True,active,0,True,False,2020-08-13 16:38:39+00:00,77,1,0,,,2020-08-13 16:42:10,2020
69,4,78,15,True,True,active,0,True,False,2020-08-13 16:09:21+00:00,78,0,0,,,2020-08-13 16:42:10,2020
70,7,79,10,True,True,active,0,True,False,2020-08-13 16:39:02+00:00,79,2,0,,,2020-08-13 16:42:10,2020
71,3,80,29,True,True,active,0,True,False,2020-08-13 16:34:19+00:00,80,3,0,,,2020-08-13 16:42:10,2020
72,9,81,7,True,True,active,0,True,False,2020-08-13 16:27:55+00:00,81,3,0,,,2020-08-13 16:42:10,2020
73,14,82,1,True,True,active,0,True,False,2020-08-13 13:12:40+00:00,82,0,0,,,2020-08-13 16:42:10,2020
74,11,84,4,True,True,active,0,True,False,2020-08-13 16:39:40+00:00,84,0,0,,,2020-08-13 16:42:10,2020
75,2,85,17,True,True,active,0,True,False,2020-08-13 16:22:54+00:00,85,0,0,,,2020-08-13 16:42:10,2020
76,9,86,10,True,True,active,0,True,False,2020-08-13 16:37:47+00:00,86,0,0,,,2020-08-13 16:42:10,2020
77,10,87,5,True,True,active,0,True,False,2020-08-13 16:22:48+00:00,87,0,0,,,2020-08-13 16:42:10,2020
78,11,89,8,True,True,active,0,True,False,2020-08-13 16:01:15+00:00,89,0,0,,,2020-08-13 16:42:10,2020
79,14,90,5,True,True,active,0,True,False,2020-08-13 16:35:12+00:00,90,0,0,,,2020-08-13 16:42:10,2020
80,6,91,13,True,True,active,0,True,False,2020-08-13 16:33:18+00:00,91,0,0,,,2020-08-13 16:42:10,2020
81,9,92,10,True,True,active,0,True,False,2020-08-13 16:36:00+00:00,92,0,0,,,2020-08-13 16:42:10,2020
82,8,93,5,True,True,active,0,True,False,2020-08-13 13:34:54+00:00,93,2,0,,,2020-08-13 16:42:10,2020
83,9,94,2,True,True,active,0,True,False,2020-08-13 16:21:45+00:00,94,0,0,,,2020-08-13 16:42:10,2020
84,11,95,4,True,True,active,0,True,False,2020-08-13 16:41:07+00:00,95,0,0,,,2020-08-13 16:42:10,2020
85,10,96,8,True,True,active,0,True,False,2020-08-13 16:37:19+00:00,96,1,0,,,2020-08-13 16:42:10,2020
86,12,97,6,True,True,active,0,True,False,2020-08-13 16:39:15+00:00,97,1,0,,,2020-08-13 16:42:10,2020
87,23,98,0,True,True,active,0,True,False,2020-08-13 16:41:45+00:00,98,0,0,,,2020-08-13 16:42:10,2020
88,3,99,12,True,True,active,0,True,False,2020-08-13 16:22:56+00:00,99,0,0,,,2020-08-13 16:42:10,2020
89,12,100,12,True,True,active,0,True,True,2020-08-13 16:31:07+00:00,100,1,0,,,2020-08-13 16:42:10,2020
90,2,101,13,True,True,active,0,True,False,2020-08-13 16:34:33+00:00,101,0,0,,,2020-08-13 16:42:10,2020
91,10,102,5,True,True,active,0,True,False,2020-08-13 16:14:56+00:00,102,0,0,,,2020-08-13 16:42:10,2020
92,9,103,6,True,True,active,0,True,False,2020-08-13 16:17:05+00:00,103,0,0,,,2020-08-13 16:42:10,2020
93,18,104,1,True,True,active,0,True,False,2020-08-13 16:36:04+00:00,104,0,0,,,2020-08-13 16:42:10,2020
94,2,105,17,True,True,active,0,True,False,2020-08-13 16:18:30+00:00,105,0,0,,,2020-08-13 16:42:10,2020
95,14,106,0,True,True,active,0,True,False,2020-08-13 16:34:07+00:00,106,1,0,,,2020-08-13 16:42:10,2020
96,1,107,18,True,True,active,0,True,False,2020-08-13 16:40:53+00:00,107,0,0,,,2020-08-13 16:42:10,2020
97,10,108,7,True,True,active,0,True,False,2020-08-13 16:09:05+00:00,108,0,0,,,2020-08-13 16:42:10,2020
98,33,109,2,True,True,active,0,True,False,2020-08-13 15:55:09+00:00,109,0,0,,,2020-08-13 16:42:10,2020
99,13,110,2,True,True,active,0,True,False,2020-08-13 15:36:44+00:00,110,0,0,,,2020-08-13 16:42:10,2020
100,9,111,6,True,True,active,0,True,False,2020-08-13 13:05:02+00:00,111,0,0,,,2020-08-13 16:42:10,2020
101,2,112,13,True,True,active,0,True,False,2020-08-13 16:20:44+00:00,112,0,0,,,2020-08-13 16:42:10,2020
102,7,113,8,True,True,active,0,True,False,2020-08-13 15:06:45+00:00,113,0,0,,,2020-08-13 16:42:10,2020
103,10,114,4,True,True,active,0,True,False,2020-08-13 16:28:03+00:00,114,1,0,,,2020-08-13 16:42:10,2020
104,2,115,13,True,True,active,0,True,False,2020-08-13 16:31:18+00:00,115,4,0,,,2020-08-13 16:42:10,2020
105,16,116,7,True,True,active,0,True,False,2020-08-13 15:57:33+00:00,116,0,0,,,2020-08-13 16:42:10,2020
106,11,117,8,True,True,active,0,True,False,2020-08-13 16:26:35+00:00,117,0,0,,,2020-08-13 16:42:10,2020
107,6,118,12,True,True,active,0,True,False,2020-08-13 13:25:57+00:00,118,1,0,,,2020-08-13 16:42:10,2020
108,8,119,7,True,True,active,0,True,False,2020-08-13 16:18:03+00:00,119,0,0,,,2020-08-13 16:42:10,2020
109,14,120,1,True,True,active,0,True,False,2020-08-13 16:01:24+00:00,120,0,0,,,2020-08-13 16:42:10,2020
110,16,121,1,True,True,active,0,True,False,2020-08-13 16:30:04+00:00,121,0,0,,,2020-08-13 16:42:10,2020
111,6,122,9,True,True,active,0,True,False,2020-08-13 16:30:26+00:00,122,0,0,,,2020-08-13 16:42:10,2020
112,11,124,4,True,True,active,0,True,False,2020-08-13 12:40:21+00:00,124,0,0,,,2020-08-13 16:42:10,2020
113,12,125,3,True,True,active,0,True,False,2020-08-13 15:02:04+00:00,125,0,0,,,2020-08-13 16:42:10,2020
114,7,126,7,True,True,active,0,True,False,2020-08-13 12:21:58+00:00,126,1,0,,,2020-08-13 16:42:10,2020
115,15,128,4,True,True,active,0,True,False,2020-08-13 16:00:06+00:00,128,0,0,,,2020-08-13 16:42:10,2020
116,6,129,13,True,True,active,0,True,False,2020-08-13 15:42:30+00:00,129,0,0,,,2020-08-13 16:42:10,2020
117,2,130,13,True,True,active,0,True,False,2020-08-13 10:22:02+00:00,130,0,0,,,2020-08-13 16:42:10,2020
118,10,131,8,True,True,active,0,True,False,2020-08-13 16:21:30+00:00,131,0,0,,,2020-08-13 16:42:10,2020
119,22,133,1,True,True,active,0,True,False,2020-08-13 15:08:45+00:00,133,0,0,,,2020-08-13 16:42:10,2020
120,13,135,4,True,True,active,0,True,False,2020-08-13 16:32:21+00:00,135,0,0,,,2020-08-13 16:42:10,2020
121,7,136,11,True,True,active,0,True,False,2020-08-13 15:32:48+00:00,136,1,0,,,2020-08-13 16:42:10,2020
122,11,137,4,True,True,active,0,True,False,2020-08-13 16:26:48+00:00,137,0,0,,,2020-08-13 16:42:10,2020
123,1,138,12,True,True,active,0,True,False,2020-08-13 16:35:54+00:00,138,2,0,,,2020-08-13 16:42:10,2020
124,11,139,6,True,True,active,0,True,False,2020-08-13 16:30:35+00:00,139,2,0,,,2020-08-13 16:42:10,2020
125,3,140,14,True,True,active,0,True,False,2020-08-13 15:53:34+00:00,140,0,0,,,2020-08-13 16:42:10,2020
126,10,141,5,True,True,active,0,True,False,2020-08-13 16:07:45+00:00,141,0,0,,,2020-08-13 16:42:10,2020
127,10,142,11,True,True,active,0,True,False,2020-08-13 15:00:39+00:00,142,2,0,,,2020-08-13 16:42:10,2020
128,5,143,16,True,True,active,0,True,False,2020-08-13 16:36:20+00:00,143,2,0,,,2020-08-13 16:42:10,2020
129,9,144,9,True,True,active,0,True,False,2020-08-13 14:58:08+00:00,144,1,0,,,2020-08-13 16:42:10,2020
130,3,145,16,True,True,active,0,True,False,2020-08-13 16:31:09+00:00,145,0,0,,,2020-08-13 16:42:10,2020
131,4,146,15,True,True,active,0,True,False,2020-08-13 16:20:23+00:00,146,0,0,,,2020-08-13 16:42:10,2020
132,11,149,6,True,True,active,0,True,True,2020-08-13 16:35:52+00:00,149,1,0,,,2020-08-13 16:42:10,2020
133,5,150,14,True,True,active,0,True,False,2020-08-13 16:18:53+00:00,150,0,0,,,2020-08-13 16:42:10,2020
134,5,151,13,True,True,active,0,True,False,2020-08-13 16:31:11+00:00,151,1,0,,,2020-08-13 16:42:10,2020
135,10,152,5,True,True,active,0,True,True,2020-08-13 16:10:13+00:00,152,0,0,,,2020-08-13 16:42:10,2020
136,9,156,6,True,True,active,0,True,False,2020-08-13 15:26:47+00:00,156,0,0,,,2020-08-13 16:42:10,2020
137,6,157,8,True,True,active,0,True,False,2020-08-13 16:31:34+00:00,157,1,0,,,2020-08-13 16:42:10,2020
138,6,159,9,True,True,active,0,True,False,2020-08-13 15:44:07+00:00,159,0,0,,,2020-08-13 16:42:10,2020
139,6,160,8,True,True,active,0,True,True,2020-08-13 15:16:42+00:00,160,0,0,,,2020-08-13 16:42:10,2020
140,15,161,6,True,True,active,0,True,True,2020-08-13 15:51:32+00:00,161,2,0,,,2020-08-13 16:42:10,2020
141,11,162,4,True,True,active,0,True,False,2020-08-13 13:45:52+00:00,162,0,0,,,2020-08-13 16:42:10,2020
142,10,163,9,True,True,active,0,True,True,2020-08-13 15:50:16+00:00,163,0,0,,,2020-08-13 16:42:10,2020
