,station_id,last_reported,num_bikes_available,num_docks_available,is_installed,legacy_id,station_status,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,num_bikes_disabled,is_returning,is_renting,timestamp_of_data_read_request,year_station_last_reported
296,408,2020-08-14 23:11:13+00:00,2,13,True,408,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
297,409,2020-08-14 23:42:38+00:00,6,13,True,409,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
298,410,2020-08-14 23:40:16+00:00,12,7,True,410,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
299,411,2020-08-14 21:07:05+00:00,5,10,True,411,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
300,412,2020-08-14 23:19:28+00:00,10,9,True,412,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
301,413,2020-08-14 23:54:35+00:00,2,16,True,413,active,0,False,0,1,True,True,2020-08-15 00:02:10,2020
302,414,2020-08-14 22:07:35+00:00,5,18,True,414,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
303,415,2020-08-14 23:56:31+00:00,3,16,True,415,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
304,416,2020-08-14 23:50:05+00:00,1,14,True,416,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
305,417,2020-08-14 23:59:51+00:00,13,6,True,417,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
306,419,2020-08-14 23:23:40+00:00,9,6,True,419,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
307,420,1970-01-02 00:00:00+00:00,0,0,False,420,out_of_service,0,False,0,0,False,False,2020-08-15 00:02:10,1970
308,421,2020-08-14 23:30:36+00:00,16,3,True,421,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
309,422,2020-08-14 20:38:14+00:00,5,10,True,422,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
310,423,2020-08-14 21:35:48+00:00,5,14,True,423,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
311,424,2020-08-14 23:57:54+00:00,2,17,True,424,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
312,425,2020-08-14 20:43:02+00:00,7,9,True,425,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
313,426,2020-08-14 23:35:17+00:00,4,23,True,426,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
314,427,2020-08-14 20:52:51+00:00,5,14,True,427,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
315,428,2020-08-14 23:58:57+00:00,0,19,True,428,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
316,430,2020-08-14 11:57:27+00:00,15,4,True,430,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
317,431,2020-08-14 15:56:24+00:00,2,13,True,431,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
318,432,2020-08-14 23:00:32+00:00,9,10,True,432,active,0,False,0,0,True,True,2020-08-15 00:02:10,2020
