,num_docks_disabled,last_reported,num_ebikes_available,station_status,num_docks_available,is_installed,num_bikes_disabled,eightd_has_available_keys,num_bikes_available,legacy_id,is_returning,station_id,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
187,0,2020-08-15 18:57:28+00:00,0,active,6,True,1,False,8,215,True,215,True,,,2020-08-15 19:06:05,2020
188,0,2020-08-15 13:51:48+00:00,0,active,0,True,1,False,18,216,True,216,True,,,2020-08-15 19:06:05,2020
189,0,2020-08-15 18:20:27+00:00,0,active,10,True,0,False,9,217,True,217,True,,,2020-08-15 19:06:05,2020
190,0,2020-08-15 18:36:00+00:00,0,active,3,True,0,False,12,218,True,218,True,,,2020-08-15 19:06:05,2020
191,0,2020-08-15 17:26:12+00:00,0,active,14,True,0,False,1,219,True,219,True,,,2020-08-15 19:06:05,2020
192,0,2020-08-15 18:51:09+00:00,0,active,9,True,0,False,10,221,True,221,True,,,2020-08-15 19:06:05,2020
193,0,2020-08-15 19:04:15+00:00,0,active,10,True,0,True,4,222,True,222,True,,,2020-08-15 19:06:05,2020
194,0,2020-08-15 18:54:09+00:00,0,active,0,True,2,False,15,224,True,224,True,,,2020-08-15 19:06:05,2020
195,0,2020-08-15 18:15:15+00:00,0,active,12,True,1,False,6,225,True,225,True,,,2020-08-15 19:06:05,2020
196,0,2020-08-15 19:05:07+00:00,0,active,14,True,0,False,1,226,True,226,True,,,2020-08-15 19:06:05,2020
197,0,2020-08-15 18:36:00+00:00,0,active,0,True,1,False,18,227,True,227,True,,,2020-08-15 19:06:05,2020
198,0,2020-08-15 14:01:47+00:00,0,active,19,True,0,False,0,228,True,228,True,,,2020-08-15 19:06:05,2020
199,0,2020-08-15 17:01:48+00:00,0,active,8,True,0,False,3,232,True,232,True,,,2020-08-15 19:06:05,2020
200,0,2020-08-15 18:59:29+00:00,0,active,11,True,1,False,3,233,True,233,True,,,2020-08-15 19:06:05,2020
201,0,2020-08-15 18:43:16+00:00,0,active,14,True,1,False,0,234,True,234,True,,,2020-08-15 19:06:05,2020
202,0,2020-08-15 18:28:03+00:00,0,active,3,True,0,False,12,235,True,235,True,,,2020-08-15 19:06:05,2020
203,0,2020-08-15 18:48:43+00:00,0,active,4,True,0,False,11,236,True,236,True,,,2020-08-15 19:06:05,2020
204,0,2020-08-15 18:44:48+00:00,0,active,15,True,0,False,0,239,True,239,True,,,2020-08-15 19:06:05,2020
205,0,2020-08-15 14:15:01+00:00,0,active,4,True,0,False,11,255,True,255,True,,,2020-08-15 19:06:05,2020
206,0,2020-08-15 18:45:11+00:00,0,active,8,True,1,False,6,258,True,258,True,,,2020-08-15 19:06:05,2020
207,0,2020-08-15 14:02:58+00:00,0,active,4,True,0,False,11,259,True,259,True,,,2020-08-15 19:06:05,2020
208,0,2020-08-15 18:30:46+00:00,0,active,3,True,0,False,12,260,True,260,True,,,2020-08-15 19:06:05,2020
209,0,2020-08-15 18:46:31+00:00,0,active,9,True,0,False,6,271,True,271,True,,,2020-08-15 19:06:05,2020
