,station_id,is_renting,num_ebikes_available,num_bikes_disabled,eightd_has_available_keys,last_reported,eightd_active_station_services,num_docks_disabled,is_returning,valet,legacy_id,is_installed,num_bikes_available,num_docks_available,station_status,timestamp_of_data_read_request,year_station_last_reported
0,296,True,0,0,False,2020-08-01 22:57:26+00:00,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],0,True,"{'off_dock_capacity': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'off_dock_count': 10, 'active': True, 'dock_blocked_count': 0, 'valet_revision': 3, 'region': 'BOS'}",296,True,8,15,active,2020-08-01 23:22:45,2020
1,3,True,0,0,True,2020-08-01 23:17:08+00:00,,0,True,,3,True,3,12,active,2020-08-01 23:22:45,2020
2,4,True,0,0,False,2020-08-01 23:13:58+00:00,,0,True,,4,True,1,18,active,2020-08-01 23:22:45,2020
3,5,True,0,0,False,2020-08-01 23:19:07+00:00,,0,True,,5,True,0,15,active,2020-08-01 23:22:45,2020
4,6,True,0,0,False,2020-08-01 22:58:19+00:00,,0,True,,6,True,5,10,active,2020-08-01 23:22:45,2020
5,7,True,0,0,False,2020-08-01 23:11:03+00:00,,0,True,,7,True,11,4,active,2020-08-01 23:22:45,2020
6,8,True,0,2,False,2020-08-01 23:09:51+00:00,,0,True,,8,True,6,11,active,2020-08-01 23:22:45,2020
7,9,True,0,0,False,2020-08-01 23:21:34+00:00,,0,True,,9,True,3,12,active,2020-08-01 23:22:45,2020
8,10,True,0,1,False,2020-08-01 23:21:32+00:00,,0,True,,10,True,2,8,active,2020-08-01 23:22:45,2020
9,11,True,0,1,False,2020-08-01 23:19:07+00:00,,0,True,,11,True,1,13,active,2020-08-01 23:22:45,2020
10,12,True,0,2,True,2020-08-01 23:02:28+00:00,,0,True,,12,True,0,16,active,2020-08-01 23:22:45,2020
11,13,True,0,0,False,2020-08-01 23:22:32+00:00,,0,True,,13,True,11,8,active,2020-08-01 23:22:45,2020
12,14,True,0,1,False,2020-08-01 23:14:41+00:00,,0,True,,14,True,6,18,active,2020-08-01 23:22:45,2020
13,15,True,0,1,False,2020-08-01 23:20:44+00:00,,0,True,,15,True,5,9,active,2020-08-01 23:22:45,2020
14,16,True,0,1,True,2020-08-01 23:08:21+00:00,,0,True,,16,True,13,5,active,2020-08-01 23:22:45,2020
15,17,True,0,0,False,2020-08-01 23:13:35+00:00,,0,True,,17,True,1,14,active,2020-08-01 23:22:45,2020
16,19,True,0,1,False,2020-08-01 23:16:43+00:00,,0,True,,19,True,2,12,active,2020-08-01 23:22:45,2020
17,20,True,0,0,True,2020-08-01 23:19:57+00:00,,0,True,,20,True,2,21,active,2020-08-01 23:22:45,2020
18,21,True,0,0,True,2020-08-01 23:06:25+00:00,,0,True,,21,True,9,9,active,2020-08-01 23:22:45,2020
19,22,True,0,2,True,2020-08-01 23:21:34+00:00,,0,True,,22,True,4,41,active,2020-08-01 23:22:45,2020
20,23,True,0,0,True,2020-08-01 23:12:53+00:00,,0,True,,23,True,2,19,active,2020-08-01 23:22:45,2020
21,24,True,0,1,False,2020-08-01 23:07:21+00:00,,0,True,,24,True,18,0,active,2020-08-01 23:22:45,2020
22,25,True,0,1,False,2020-08-01 23:08:13+00:00,,0,True,,25,True,1,13,active,2020-08-01 23:22:45,2020
23,26,True,0,0,False,2020-08-01 23:05:12+00:00,,0,True,,26,True,4,11,active,2020-08-01 23:22:45,2020
24,27,True,0,4,False,2020-08-01 23:12:18+00:00,,0,True,,27,True,0,19,active,2020-08-01 23:22:45,2020
25,29,True,0,0,False,2020-08-01 22:55:33+00:00,,0,True,,29,True,6,9,active,2020-08-01 23:22:45,2020
26,30,True,0,2,False,2020-08-01 22:53:40+00:00,,0,True,,30,True,0,13,active,2020-08-01 23:22:45,2020
27,31,True,0,2,True,2020-08-01 23:16:51+00:00,,0,True,,31,True,15,2,active,2020-08-01 23:22:45,2020
28,32,True,0,3,False,2020-08-01 23:19:26+00:00,,0,True,,32,True,4,8,active,2020-08-01 23:22:45,2020
29,33,True,0,1,False,2020-08-01 23:21:04+00:00,,0,True,,33,True,19,7,active,2020-08-01 23:22:45,2020
30,35,True,0,0,False,2020-08-01 23:18:54+00:00,,0,True,,35,True,5,18,active,2020-08-01 23:22:45,2020
31,36,True,0,0,True,2020-08-01 23:17:27+00:00,,0,True,,36,True,13,20,active,2020-08-01 23:22:45,2020
