,eightd_has_available_keys,num_bikes_disabled,num_docks_available,is_installed,is_renting,station_status,station_id,num_bikes_available,legacy_id,num_ebikes_available,is_returning,last_reported,num_docks_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,0,15,True,True,active,3,0,3,0,True,2020-07-31 01:48:14+00:00,0,,,2020-07-31 02:27:00,2020
1,False,0,1,True,True,active,4,18,4,0,True,2020-07-31 01:54:31+00:00,0,,,2020-07-31 02:27:00,2020
2,False,0,1,True,True,active,5,14,5,0,True,2020-07-31 02:22:32+00:00,0,,,2020-07-31 02:27:00,2020
3,False,0,13,True,True,active,6,2,6,0,True,2020-07-31 02:18:31+00:00,0,,,2020-07-31 02:27:00,2020
4,False,1,6,True,True,active,7,8,7,0,True,2020-07-31 02:24:32+00:00,0,,,2020-07-31 02:27:00,2020
5,False,2,1,True,True,active,8,16,8,0,True,2020-07-31 02:00:00+00:00,0,,,2020-07-31 02:27:00,2020
6,False,0,6,True,True,active,9,9,9,0,True,2020-07-31 02:15:19+00:00,0,,,2020-07-31 02:27:00,2020
7,False,0,3,True,True,active,10,8,10,0,True,2020-07-31 02:23:42+00:00,0,,,2020-07-31 02:27:00,2020
8,False,0,15,True,True,active,11,0,11,0,True,2020-07-31 00:27:33+00:00,0,,,2020-07-31 02:27:00,2020
9,True,1,17,True,True,active,12,0,12,0,True,2020-07-31 02:22:10+00:00,0,,,2020-07-31 02:27:00,2020
10,False,0,16,True,True,active,13,3,13,0,True,2020-07-31 02:14:35+00:00,0,,,2020-07-31 02:27:00,2020
11,False,0,25,True,True,active,14,0,14,0,True,2020-07-31 01:44:00+00:00,0,,,2020-07-31 02:27:00,2020
12,False,1,3,True,True,active,15,11,15,0,True,2020-07-31 01:11:40+00:00,0,,,2020-07-31 02:27:00,2020
13,True,2,16,True,True,active,16,1,16,0,True,2020-07-31 02:15:21+00:00,0,,,2020-07-31 02:27:00,2020
14,False,0,11,True,True,active,17,4,17,0,True,2020-07-31 02:25:32+00:00,0,,,2020-07-31 02:27:00,2020
15,False,0,6,True,True,active,19,9,19,0,True,2020-07-31 01:53:37+00:00,0,,,2020-07-31 02:27:00,2020
16,True,0,9,True,True,active,20,14,20,0,True,2020-07-31 02:22:14+00:00,0,,,2020-07-31 02:27:00,2020
17,True,0,14,True,True,active,21,4,21,0,True,2020-07-31 02:22:33+00:00,0,,,2020-07-31 02:27:00,2020
18,True,0,39,True,True,active,22,8,22,0,True,2020-07-31 01:56:52+00:00,0,,,2020-07-31 02:27:00,2020
19,True,0,19,True,True,active,23,2,23,0,True,2020-07-31 01:39:32+00:00,0,,,2020-07-31 02:27:00,2020
20,False,0,6,True,True,active,24,13,24,0,True,2020-07-31 02:25:09+00:00,0,,,2020-07-31 02:27:00,2020
21,False,0,5,True,True,active,25,10,25,0,True,2020-07-31 02:19:26+00:00,0,,,2020-07-31 02:27:00,2020
22,False,2,10,True,True,active,26,3,26,0,True,2020-07-31 02:01:59+00:00,0,,,2020-07-31 02:27:00,2020
23,False,2,2,True,True,active,27,19,27,0,True,2020-07-31 02:26:19+00:00,0,,,2020-07-31 02:27:00,2020
24,False,0,9,True,True,active,29,6,29,0,True,2020-07-31 00:21:00+00:00,0,,,2020-07-31 02:27:00,2020
25,False,0,12,True,True,active,30,3,30,0,True,2020-07-31 02:22:41+00:00,0,,,2020-07-31 02:27:00,2020
26,True,1,1,True,True,active,31,17,31,0,True,2020-07-31 01:50:36+00:00,0,,,2020-07-31 02:27:00,2020
27,False,2,9,True,True,active,32,4,32,0,True,2020-07-31 02:15:12+00:00,0,,,2020-07-31 02:27:00,2020
28,False,1,7,True,True,active,33,19,33,0,True,2020-07-31 02:06:43+00:00,0,,,2020-07-31 02:27:00,2020
29,False,0,17,True,True,active,35,6,35,0,True,2020-07-31 01:46:18+00:00,0,,,2020-07-31 02:27:00,2020
30,True,0,30,True,True,active,36,3,36,0,True,2020-07-31 00:46:54+00:00,0,,,2020-07-31 02:27:00,2020
31,True,0,14,True,True,active,37,1,37,0,True,2020-07-31 01:20:58+00:00,0,,,2020-07-31 02:27:00,2020
32,False,0,16,True,True,active,39,7,39,0,True,2020-07-31 02:22:52+00:00,0,,,2020-07-31 02:27:00,2020
33,False,0,1,True,True,active,40,18,40,0,True,2020-07-31 02:15:34+00:00,0,,,2020-07-31 02:27:00,2020
34,True,1,4,True,True,active,41,22,41,0,True,2020-07-31 02:17:19+00:00,0,,,2020-07-31 02:27:00,2020
35,False,0,10,True,True,active,42,13,42,0,True,2020-07-31 00:48:53+00:00,0,,,2020-07-31 02:27:00,2020
36,True,0,4,True,True,active,43,11,43,0,True,2020-07-31 01:59:22+00:00,0,,,2020-07-31 02:27:00,2020
37,False,0,2,True,True,active,44,21,44,0,True,2020-07-31 01:31:22+00:00,0,,,2020-07-31 02:27:00,2020
38,False,0,1,True,True,active,46,18,46,0,True,2020-07-31 02:23:24+00:00,0,,,2020-07-31 02:27:00,2020
39,True,1,6,True,True,active,47,12,47,0,True,2020-07-31 02:22:34+00:00,0,,,2020-07-31 02:27:00,2020
40,False,0,14,True,True,active,48,5,48,0,True,2020-07-31 01:56:19+00:00,0,,,2020-07-31 02:27:00,2020
41,False,0,18,True,True,active,49,0,49,0,True,2020-07-31 01:58:28+00:00,0,,,2020-07-31 02:27:00,2020
42,True,0,15,True,True,active,50,0,50,0,True,2020-07-31 00:20:13+00:00,0,,,2020-07-31 02:27:00,2020
43,False,2,10,True,True,active,51,3,51,0,True,2020-07-31 02:13:43+00:00,0,,,2020-07-31 02:27:00,2020
44,True,1,13,True,True,active,52,9,52,0,True,2020-07-31 02:10:18+00:00,0,,,2020-07-31 02:27:00,2020
45,False,0,18,True,True,active,53,1,53,0,True,2020-07-31 02:21:59+00:00,0,,,2020-07-31 02:27:00,2020
