,num_docks_available,legacy_id,num_bikes_available,is_installed,is_returning,station_status,num_docks_disabled,is_renting,eightd_has_available_keys,last_reported,station_id,num_bikes_disabled,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
21,9,25,5,True,True,active,0,True,False,2020-08-13 18:21:12+00:00,25,1,0,2020-08-13 18:24:15,2020
22,3,26,11,True,True,active,0,True,False,2020-08-13 18:06:17+00:00,26,1,0,2020-08-13 18:24:15,2020
23,6,27,17,True,True,active,0,True,False,2020-08-13 18:20:06+00:00,27,0,0,2020-08-13 18:24:15,2020
24,6,29,9,True,True,active,0,True,False,2020-08-13 18:19:21+00:00,29,0,0,2020-08-13 18:24:15,2020
25,2,30,12,True,True,active,0,True,False,2020-08-13 17:43:05+00:00,30,1,0,2020-08-13 18:24:15,2020
26,13,31,6,True,True,active,0,True,True,2020-08-13 17:25:51+00:00,31,0,0,2020-08-13 18:24:15,2020
27,7,32,7,True,True,active,0,True,False,2020-08-13 18:15:50+00:00,32,1,0,2020-08-13 18:24:15,2020
28,23,33,4,True,True,active,0,True,False,2020-08-13 18:23:59+00:00,33,0,0,2020-08-13 18:24:15,2020
29,6,35,17,True,True,active,0,True,False,2020-08-13 18:22:21+00:00,35,0,0,2020-08-13 18:24:15,2020
30,14,36,19,True,True,active,0,True,True,2020-08-13 18:22:30+00:00,36,0,0,2020-08-13 18:24:15,2020
31,13,37,2,True,True,active,0,True,True,2020-08-13 14:09:27+00:00,37,0,0,2020-08-13 18:24:15,2020
32,5,39,18,True,True,active,0,True,False,2020-08-13 17:58:32+00:00,39,0,0,2020-08-13 18:24:15,2020
33,9,40,10,True,True,active,0,True,False,2020-08-13 18:17:28+00:00,40,0,0,2020-08-13 18:24:15,2020
34,17,41,10,True,True,active,0,True,True,2020-08-13 18:12:28+00:00,41,0,0,2020-08-13 18:24:15,2020
35,3,42,19,True,True,active,0,True,False,2020-08-13 18:18:26+00:00,42,1,0,2020-08-13 18:24:15,2020
36,3,43,12,True,True,active,0,True,True,2020-08-13 18:21:06+00:00,43,0,0,2020-08-13 18:24:15,2020
37,22,44,1,True,True,active,0,True,False,2020-08-13 18:13:32+00:00,44,0,0,2020-08-13 18:24:15,2020
38,9,46,9,True,True,active,0,True,False,2020-08-13 18:22:27+00:00,46,1,0,2020-08-13 18:24:15,2020
39,14,47,5,True,True,active,0,True,True,2020-08-13 18:17:17+00:00,47,0,0,2020-08-13 18:24:15,2020
40,7,48,12,True,True,active,0,True,False,2020-08-13 18:01:03+00:00,48,0,0,2020-08-13 18:24:15,2020
41,8,49,10,True,True,active,0,True,False,2020-08-13 18:14:33+00:00,49,0,0,2020-08-13 18:24:15,2020
42,2,50,13,True,True,active,0,True,True,2020-08-13 18:18:36+00:00,50,0,0,2020-08-13 18:24:15,2020
43,9,51,6,True,True,active,0,True,False,2020-08-13 17:43:15+00:00,51,0,0,2020-08-13 18:24:15,2020
44,10,52,13,True,True,active,0,True,True,2020-08-13 18:21:43+00:00,52,0,0,2020-08-13 18:24:15,2020
45,9,53,10,True,True,active,0,True,False,2020-08-13 18:21:49+00:00,53,0,0,2020-08-13 18:24:15,2020
46,2,54,13,True,True,active,0,True,False,2020-08-13 18:18:27+00:00,54,0,0,2020-08-13 18:24:15,2020
47,8,55,7,True,True,active,0,True,False,2020-08-13 18:18:16+00:00,55,0,0,2020-08-13 18:24:15,2020
48,13,56,4,True,True,active,0,True,True,2020-08-13 17:37:45+00:00,56,1,0,2020-08-13 18:24:15,2020
49,9,57,4,True,True,active,0,True,True,2020-08-13 18:17:07+00:00,57,1,0,2020-08-13 18:24:15,2020
50,9,58,9,True,True,active,0,True,True,2020-08-13 18:21:41+00:00,58,1,0,2020-08-13 18:24:15,2020
51,17,59,2,True,True,active,0,True,True,2020-08-13 17:52:30+00:00,59,0,0,2020-08-13 18:24:15,2020
52,13,60,6,True,True,active,0,True,False,2020-08-13 18:20:56+00:00,60,0,0,2020-08-13 18:24:15,2020
53,5,61,13,True,True,active,0,True,False,2020-08-13 18:22:10+00:00,61,1,0,2020-08-13 18:24:15,2020
54,11,63,4,True,True,active,0,True,False,2020-08-13 18:06:42+00:00,63,0,0,2020-08-13 18:24:15,2020
55,6,64,12,True,True,active,0,True,False,2020-08-13 17:26:52+00:00,64,1,0,2020-08-13 18:24:15,2020
56,18,65,5,True,True,active,0,True,False,2020-08-13 17:39:01+00:00,65,0,0,2020-08-13 18:24:15,2020
57,13,66,1,True,True,active,0,True,False,2020-08-13 18:13:08+00:00,66,1,0,2020-08-13 18:24:15,2020
58,13,67,14,True,True,active,0,True,True,2020-08-13 18:15:48+00:00,67,0,0,2020-08-13 18:24:15,2020
59,14,68,4,True,True,active,0,True,True,2020-08-13 18:19:25+00:00,68,1,0,2020-08-13 18:24:15,2020
60,18,69,1,True,True,active,0,True,True,2020-08-13 18:18:54+00:00,69,0,0,2020-08-13 18:24:15,2020
61,9,70,14,True,True,active,0,True,False,2020-08-13 18:18:25+00:00,70,0,0,2020-08-13 18:24:15,2020
62,9,71,14,True,True,active,0,True,False,2020-08-13 17:07:01+00:00,71,0,0,2020-08-13 18:24:15,2020
63,4,72,19,True,True,active,0,True,False,2020-08-13 18:23:20+00:00,72,0,0,2020-08-13 18:24:15,2020
64,8,73,6,True,True,active,0,True,False,2020-08-13 18:22:16+00:00,73,1,0,2020-08-13 18:24:15,2020
65,4,74,13,True,True,active,0,True,True,2020-08-13 18:22:34+00:00,74,2,0,2020-08-13 18:24:15,2020
66,7,75,8,True,True,active,0,True,False,2020-08-13 18:13:53+00:00,75,0,0,2020-08-13 18:24:15,2020
67,10,76,7,True,True,active,0,True,False,2020-08-13 18:08:37+00:00,76,0,0,2020-08-13 18:24:15,2020
68,10,77,4,True,True,active,0,True,False,2020-08-13 16:38:39+00:00,77,1,0,2020-08-13 18:24:15,2020
69,0,78,19,True,True,active,0,True,False,2020-08-13 17:31:04+00:00,78,0,0,2020-08-13 18:24:15,2020
70,8,79,9,True,True,active,0,True,False,2020-08-13 17:10:14+00:00,79,2,0,2020-08-13 18:24:15,2020
71,4,80,29,True,True,active,0,True,False,2020-08-13 18:23:05+00:00,80,2,0,2020-08-13 18:24:15,2020
72,8,81,9,True,True,active,0,True,False,2020-08-13 18:12:14+00:00,81,2,0,2020-08-13 18:24:15,2020
73,15,82,0,True,True,active,0,True,False,2020-08-13 17:59:36+00:00,82,0,0,2020-08-13 18:24:15,2020
74,6,84,9,True,True,active,0,True,False,2020-08-13 17:44:38+00:00,84,0,0,2020-08-13 18:24:15,2020
75,1,85,18,True,True,active,0,True,False,2020-08-13 18:20:41+00:00,85,0,0,2020-08-13 18:24:15,2020
76,8,86,11,True,True,active,0,True,False,2020-08-13 18:11:25+00:00,86,0,0,2020-08-13 18:24:15,2020
77,11,87,4,True,True,active,0,True,False,2020-08-13 18:11:25+00:00,87,0,0,2020-08-13 18:24:15,2020
78,12,89,7,True,True,active,0,True,False,2020-08-13 17:46:23+00:00,89,0,0,2020-08-13 18:24:15,2020
79,13,90,6,True,True,active,0,True,False,2020-08-13 18:03:26+00:00,90,0,0,2020-08-13 18:24:15,2020
80,1,91,18,True,True,active,0,True,False,2020-08-13 18:20:15+00:00,91,0,0,2020-08-13 18:24:15,2020
81,9,92,10,True,True,active,0,True,False,2020-08-13 16:36:00+00:00,92,0,0,2020-08-13 18:24:15,2020
82,10,93,5,True,True,active,0,True,False,2020-08-13 18:09:34+00:00,93,0,0,2020-08-13 18:24:15,2020
83,8,94,3,True,True,active,0,True,False,2020-08-13 18:19:51+00:00,94,0,0,2020-08-13 18:24:15,2020
84,13,95,2,True,True,active,0,True,False,2020-08-13 18:09:32+00:00,95,0,0,2020-08-13 18:24:15,2020
85,10,96,9,True,True,active,0,True,False,2020-08-13 17:32:37+00:00,96,0,0,2020-08-13 18:24:15,2020
86,12,97,6,True,True,active,0,True,False,2020-08-13 17:38:22+00:00,97,1,0,2020-08-13 18:24:15,2020
87,19,98,4,True,True,active,0,True,False,2020-08-13 18:23:51+00:00,98,0,0,2020-08-13 18:24:15,2020
88,4,99,10,True,True,active,0,True,False,2020-08-13 18:04:58+00:00,99,1,0,2020-08-13 18:24:15,2020
89,13,100,11,True,True,active,0,True,True,2020-08-13 17:46:49+00:00,100,1,0,2020-08-13 18:24:15,2020
90,2,101,13,True,True,active,0,True,False,2020-08-13 16:34:33+00:00,101,0,0,2020-08-13 18:24:15,2020
91,10,102,5,True,True,active,0,True,False,2020-08-13 18:09:49+00:00,102,0,0,2020-08-13 18:24:15,2020
92,8,103,7,True,True,active,0,True,False,2020-08-13 17:03:29+00:00,103,0,0,2020-08-13 18:24:15,2020
93,16,104,3,True,True,active,0,True,False,2020-08-13 18:15:55+00:00,104,0,0,2020-08-13 18:24:15,2020
94,0,105,19,True,True,active,0,True,False,2020-08-13 18:18:40+00:00,105,0,0,2020-08-13 18:24:15,2020
95,14,106,0,True,True,active,0,True,False,2020-08-13 16:34:07+00:00,106,1,0,2020-08-13 18:24:15,2020
96,0,107,19,True,True,active,0,True,False,2020-08-13 18:22:34+00:00,107,0,0,2020-08-13 18:24:15,2020
97,11,108,6,True,True,active,0,True,False,2020-08-13 18:03:54+00:00,108,0,0,2020-08-13 18:24:15,2020
98,32,109,3,True,True,active,0,True,False,2020-08-13 17:37:41+00:00,109,0,0,2020-08-13 18:24:15,2020
99,14,110,1,True,True,active,0,True,False,2020-08-13 17:41:57+00:00,110,0,0,2020-08-13 18:24:15,2020
100,9,111,6,True,True,active,0,True,False,2020-08-13 17:08:26+00:00,111,0,0,2020-08-13 18:24:15,2020
101,3,112,12,True,True,active,0,True,False,2020-08-13 17:31:13+00:00,112,0,0,2020-08-13 18:24:15,2020
102,7,113,8,True,True,active,0,True,False,2020-08-13 18:15:47+00:00,113,0,0,2020-08-13 18:24:15,2020
103,11,114,3,True,True,active,0,True,False,2020-08-13 17:03:31+00:00,114,1,0,2020-08-13 18:24:15,2020
104,4,115,12,True,True,active,0,True,False,2020-08-13 18:16:25+00:00,115,3,0,2020-08-13 18:24:15,2020
105,19,116,4,True,True,active,0,True,False,2020-08-13 18:08:10+00:00,116,0,0,2020-08-13 18:24:15,2020
106,12,117,7,True,True,active,0,True,False,2020-08-13 18:08:06+00:00,117,0,0,2020-08-13 18:24:15,2020
107,6,118,12,True,True,active,0,True,False,2020-08-13 17:12:44+00:00,118,1,0,2020-08-13 18:24:15,2020
108,6,119,9,True,True,active,0,True,False,2020-08-13 18:20:58+00:00,119,0,0,2020-08-13 18:24:15,2020
109,13,120,2,True,True,active,0,True,False,2020-08-13 17:55:41+00:00,120,0,0,2020-08-13 18:24:15,2020
110,17,121,0,True,True,active,0,True,False,2020-08-13 17:57:40+00:00,121,0,0,2020-08-13 18:24:15,2020
111,7,122,8,True,True,active,0,True,False,2020-08-13 18:08:12+00:00,122,0,0,2020-08-13 18:24:15,2020
112,12,124,3,True,True,active,0,True,False,2020-08-13 17:58:22+00:00,124,0,0,2020-08-13 18:24:15,2020
113,11,125,3,True,True,active,0,True,False,2020-08-13 18:13:29+00:00,125,1,0,2020-08-13 18:24:15,2020
114,7,126,7,True,True,active,0,True,False,2020-08-13 12:21:58+00:00,126,1,0,2020-08-13 18:24:15,2020
115,14,128,5,True,True,active,0,True,False,2020-08-13 17:26:01+00:00,128,0,0,2020-08-13 18:24:15,2020
116,6,129,13,True,True,active,0,True,False,2020-08-13 18:20:44+00:00,129,0,0,2020-08-13 18:24:15,2020
117,1,130,14,True,True,active,0,True,False,2020-08-13 17:24:47+00:00,130,0,0,2020-08-13 18:24:15,2020
118,13,131,4,True,True,active,0,True,False,2020-08-13 18:23:41+00:00,131,1,0,2020-08-13 18:24:15,2020
119,22,133,1,True,True,active,0,True,False,2020-08-13 15:08:45+00:00,133,0,0,2020-08-13 18:24:15,2020
120,13,135,4,True,True,active,0,True,False,2020-08-13 16:32:21+00:00,135,0,0,2020-08-13 18:24:15,2020
121,7,136,11,True,True,active,0,True,False,2020-08-13 18:22:22+00:00,136,1,0,2020-08-13 18:24:15,2020
122,9,137,6,True,True,active,0,True,False,2020-08-13 17:31:11+00:00,137,0,0,2020-08-13 18:24:15,2020
123,2,138,11,True,True,active,0,True,False,2020-08-13 17:45:45+00:00,138,2,0,2020-08-13 18:24:15,2020
124,16,139,2,True,True,active,0,True,False,2020-08-13 17:57:44+00:00,139,1,0,2020-08-13 18:24:15,2020
125,3,140,14,True,True,active,0,True,False,2020-08-13 15:53:34+00:00,140,0,0,2020-08-13 18:24:15,2020
126,11,141,4,True,True,active,0,True,False,2020-08-13 18:11:51+00:00,141,0,0,2020-08-13 18:24:15,2020
127,10,142,12,True,True,active,0,True,False,2020-08-13 18:20:12+00:00,142,1,0,2020-08-13 18:24:15,2020
128,10,143,10,True,True,active,0,True,False,2020-08-13 18:14:15+00:00,143,3,0,2020-08-13 18:24:15,2020
129,12,144,7,True,True,active,0,True,False,2020-08-13 18:19:30+00:00,144,0,0,2020-08-13 18:24:15,2020
130,4,145,15,True,True,active,0,True,False,2020-08-13 16:51:00+00:00,145,0,0,2020-08-13 18:24:15,2020
131,8,146,11,True,True,active,0,True,False,2020-08-13 18:22:16+00:00,146,0,0,2020-08-13 18:24:15,2020
132,11,149,6,True,True,active,0,True,True,2020-08-13 18:12:06+00:00,149,1,0,2020-08-13 18:24:15,2020
133,6,150,13,True,True,active,0,True,False,2020-08-13 18:18:27+00:00,150,0,0,2020-08-13 18:24:15,2020
134,6,151,12,True,True,active,0,True,False,2020-08-13 17:46:34+00:00,151,1,0,2020-08-13 18:24:15,2020
135,11,152,4,True,True,active,0,True,True,2020-08-13 17:22:50+00:00,152,0,0,2020-08-13 18:24:15,2020
136,9,156,6,True,True,active,0,True,False,2020-08-13 17:34:03+00:00,156,0,0,2020-08-13 18:24:15,2020
137,10,157,3,True,True,active,0,True,False,2020-08-13 18:17:18+00:00,157,2,0,2020-08-13 18:24:15,2020
138,6,159,9,True,True,active,0,True,False,2020-08-13 18:18:30+00:00,159,0,0,2020-08-13 18:24:15,2020
139,8,160,6,True,True,active,0,True,True,2020-08-13 18:20:33+00:00,160,0,0,2020-08-13 18:24:15,2020
140,15,161,6,True,True,active,0,True,True,2020-08-13 18:02:25+00:00,161,2,0,2020-08-13 18:24:15,2020
141,11,162,4,True,True,active,0,True,False,2020-08-13 13:45:52+00:00,162,0,0,2020-08-13 18:24:15,2020
142,9,163,10,True,True,active,0,True,True,2020-08-13 18:14:56+00:00,163,0,0,2020-08-13 18:24:15,2020
143,13,167,2,True,True,active,0,True,False,2020-08-13 17:11:11+00:00,167,0,0,2020-08-13 18:24:15,2020
144,11,169,8,True,True,active,0,True,False,2020-08-13 17:25:48+00:00,169,0,0,2020-08-13 18:24:15,2020
145,7,170,7,True,True,active,0,True,True,2020-08-13 16:34:52+00:00,170,0,0,2020-08-13 18:24:15,2020
146,15,171,8,True,True,active,0,True,True,2020-08-13 17:52:09+00:00,171,0,0,2020-08-13 18:24:15,2020
147,3,173,11,True,True,active,0,True,True,2020-08-13 18:15:35+00:00,173,0,0,2020-08-13 18:24:15,2020
148,10,174,4,True,True,active,0,True,False,2020-08-13 18:15:19+00:00,174,1,0,2020-08-13 18:24:15,2020
149,12,175,4,True,True,active,0,True,True,2020-08-13 17:44:40+00:00,175,1,0,2020-08-13 18:24:15,2020
150,8,176,7,True,True,active,0,True,False,2020-08-13 17:26:40+00:00,176,0,0,2020-08-13 18:24:15,2020
151,13,177,6,True,True,active,0,True,False,2020-08-13 18:14:26+00:00,177,0,0,2020-08-13 18:24:15,2020
152,7,178,11,True,True,active,0,True,False,2020-08-13 18:19:40+00:00,178,1,0,2020-08-13 18:24:15,2020
153,7,179,18,True,True,active,0,True,False,2020-08-13 18:01:35+00:00,179,0,0,2020-08-13 18:24:15,2020
154,7,180,12,True,True,active,0,True,False,2020-08-13 18:22:05+00:00,180,0,0,2020-08-13 18:24:15,2020
155,12,181,7,True,True,active,0,True,False,2020-08-13 16:40:54+00:00,181,0,0,2020-08-13 18:24:15,2020
156,18,182,1,True,True,active,0,True,True,2020-08-13 18:09:30+00:00,182,0,0,2020-08-13 18:24:15,2020
157,10,183,8,True,True,active,0,True,False,2020-08-13 18:09:36+00:00,183,1,0,2020-08-13 18:24:15,2020
158,5,184,14,True,True,active,0,True,False,2020-08-13 18:18:48+00:00,184,0,0,2020-08-13 18:24:15,2020
159,6,185,9,True,True,active,0,True,False,2020-08-13 18:23:18+00:00,185,0,0,2020-08-13 18:24:15,2020
160,7,186,8,True,True,active,0,True,True,2020-08-13 18:19:01+00:00,186,0,0,2020-08-13 18:24:15,2020
161,11,187,4,True,True,active,0,True,False,2020-08-13 18:15:15+00:00,187,0,0,2020-08-13 18:24:15,2020
162,2,188,12,True,True,active,0,True,False,2020-08-13 18:07:12+00:00,188,1,0,2020-08-13 18:24:15,2020
163,14,189,9,True,True,active,0,True,True,2020-08-13 18:21:13+00:00,189,0,0,2020-08-13 18:24:15,2020
164,25,190,11,True,True,active,0,True,True,2020-08-13 18:15:26+00:00,190,1,0,2020-08-13 18:24:15,2020
165,9,191,6,True,True,active,0,True,False,2020-08-13 14:52:24+00:00,191,0,0,2020-08-13 18:24:15,2020
166,11,192,7,True,True,active,0,True,False,2020-08-13 17:15:26+00:00,192,1,0,2020-08-13 18:24:15,2020
167,12,193,2,True,True,active,0,True,True,2020-08-13 18:21:06+00:00,193,1,0,2020-08-13 18:24:15,2020
168,18,194,1,True,True,active,0,True,False,2020-08-13 17:56:44+00:00,194,0,0,2020-08-13 18:24:15,2020
169,17,195,5,True,True,active,0,True,False,2020-08-13 18:19:57+00:00,195,1,0,2020-08-13 18:24:15,2020
170,10,196,0,True,True,active,0,True,True,2020-08-13 13:50:14+00:00,196,0,0,2020-08-13 18:24:15,2020
171,12,197,2,True,True,active,0,True,False,2020-08-13 15:45:48+00:00,197,1,0,2020-08-13 18:24:15,2020
172,13,199,2,True,True,active,0,True,False,2020-08-13 16:46:42+00:00,199,0,0,2020-08-13 18:24:15,2020
173,6,200,12,True,True,active,0,True,False,2020-08-13 17:11:48+00:00,200,1,0,2020-08-13 18:24:15,2020
174,6,201,9,True,True,active,0,True,False,2020-08-13 16:34:54+00:00,201,0,0,2020-08-13 18:24:15,2020
175,11,202,4,True,True,active,0,True,False,2020-08-13 18:15:01+00:00,202,0,0,2020-08-13 18:24:15,2020
176,15,203,0,True,True,active,0,True,False,2020-08-13 14:09:27+00:00,203,0,0,2020-08-13 18:24:15,2020
177,14,204,0,True,True,active,0,True,False,2020-08-13 04:10:02+00:00,204,1,0,2020-08-13 18:24:15,2020
178,13,205,2,True,True,active,0,True,False,2020-08-13 18:00:17+00:00,205,0,0,2020-08-13 18:24:15,2020
179,12,206,10,True,True,active,0,True,True,2020-08-13 18:13:31+00:00,206,1,0,2020-08-13 18:24:15,2020
180,8,208,7,True,True,active,0,True,True,2020-08-13 18:21:29+00:00,208,0,0,2020-08-13 18:24:15,2020
181,9,209,6,True,True,active,0,True,False,2020-08-13 17:43:17+00:00,209,0,0,2020-08-13 18:24:15,2020
182,11,210,4,True,True,active,0,True,False,2020-08-13 16:34:19+00:00,210,0,0,2020-08-13 18:24:15,2020
183,14,211,5,True,True,active,0,True,False,2020-08-13 18:17:44+00:00,211,0,0,2020-08-13 18:24:15,2020
184,1,212,32,True,True,active,0,True,False,2020-08-13 13:03:24+00:00,212,0,0,2020-08-13 18:24:15,2020
185,13,213,3,True,True,active,0,True,True,2020-08-13 03:28:10+00:00,213,0,0,2020-08-13 18:24:15,2020
186,13,214,2,True,True,active,0,True,False,2020-08-13 18:10:42+00:00,214,0,0,2020-08-13 18:24:15,2020
187,10,215,5,True,True,active,0,True,False,2020-08-13 10:44:35+00:00,215,0,0,2020-08-13 18:24:15,2020
188,1,216,17,True,True,active,0,True,False,2020-08-13 16:40:48+00:00,216,1,0,2020-08-13 18:24:15,2020
189,9,217,10,True,True,active,0,True,False,2020-08-13 17:51:40+00:00,217,0,0,2020-08-13 18:24:15,2020
190,10,218,5,True,True,active,0,True,False,2020-08-13 18:10:32+00:00,218,0,0,2020-08-13 18:24:15,2020
191,7,219,7,True,True,active,0,True,False,2020-08-13 11:05:56+00:00,219,1,0,2020-08-13 18:24:15,2020
192,14,221,5,True,True,active,0,True,False,2020-08-13 18:23:01+00:00,221,0,0,2020-08-13 18:24:15,2020
193,12,222,2,True,True,active,0,True,True,2020-08-13 18:11:52+00:00,222,0,0,2020-08-13 18:24:15,2020
194,2,224,14,True,True,active,0,True,False,2020-08-13 17:45:24+00:00,224,1,0,2020-08-13 18:24:15,2020
195,12,225,7,True,True,active,0,True,False,2020-08-13 18:05:28+00:00,225,0,0,2020-08-13 18:24:15,2020
196,13,226,2,True,True,active,0,True,False,2020-08-13 17:53:16+00:00,226,0,0,2020-08-13 18:24:15,2020
197,3,227,13,True,True,active,0,True,False,2020-08-13 17:48:12+00:00,227,3,0,2020-08-13 18:24:15,2020
198,12,228,7,True,True,active,0,True,False,2020-08-13 17:17:40+00:00,228,0,0,2020-08-13 18:24:15,2020
199,4,232,7,True,True,active,0,True,False,2020-08-13 03:23:26+00:00,232,0,0,2020-08-13 18:24:15,2020
200,1,233,14,True,True,active,0,True,False,2020-08-13 17:53:14+00:00,233,0,0,2020-08-13 18:24:15,2020
201,15,234,0,True,True,active,0,True,False,2020-08-13 13:57:01+00:00,234,0,0,2020-08-13 18:24:15,2020
202,7,235,8,True,True,active,0,True,False,2020-08-13 15:24:29+00:00,235,0,0,2020-08-13 18:24:15,2020
203,5,236,10,True,True,active,0,True,False,2020-08-13 18:09:49+00:00,236,0,0,2020-08-13 18:24:15,2020
204,9,239,6,True,True,active,0,True,False,2020-08-13 18:21:22+00:00,239,0,0,2020-08-13 18:24:15,2020
205,5,255,10,True,True,active,0,True,False,2020-08-13 12:33:28+00:00,255,0,0,2020-08-13 18:24:15,2020
206,4,258,11,True,True,active,0,True,False,2020-08-13 12:17:43+00:00,258,0,0,2020-08-13 18:24:15,2020
207,2,259,13,True,True,active,0,True,False,2020-08-13 13:03:23+00:00,259,0,0,2020-08-13 18:24:15,2020
208,0,260,15,True,True,active,0,True,False,2020-08-13 16:54:23+00:00,260,0,0,2020-08-13 18:24:15,2020
209,6,271,9,True,True,active,0,True,False,2020-08-13 18:08:38+00:00,271,0,0,2020-08-13 18:24:15,2020
210,11,272,7,True,True,active,0,True,False,2020-08-13 17:47:42+00:00,272,1,0,2020-08-13 18:24:15,2020
211,26,273,14,True,True,active,0,True,False,2020-08-13 17:59:03+00:00,273,0,0,2020-08-13 18:24:15,2020
212,2,279,17,True,True,active,0,True,False,2020-08-13 16:48:23+00:00,279,0,0,2020-08-13 18:24:15,2020
213,8,280,10,True,True,active,0,True,False,2020-08-13 17:57:28+00:00,280,1,0,2020-08-13 18:24:15,2020
214,11,282,3,True,True,active,0,True,False,2020-08-13 18:14:20+00:00,282,1,0,2020-08-13 18:24:15,2020
215,8,296,15,True,True,active,0,True,False,2020-08-13 18:15:28+00:00,296,0,0,2020-08-13 18:24:15,2020
216,0,318,18,True,True,active,0,True,False,2020-08-13 18:07:14+00:00,318,1,0,2020-08-13 18:24:15,2020
217,22,319,3,True,True,active,0,True,False,2020-08-13 15:51:18+00:00,319,0,0,2020-08-13 18:24:15,2020
218,6,327,9,True,True,active,0,True,False,2020-08-13 18:06:44+00:00,327,0,0,2020-08-13 18:24:15,2020
219,6,328,8,True,True,active,0,True,False,2020-08-13 17:26:52+00:00,328,1,0,2020-08-13 18:24:15,2020
220,3,329,11,True,True,active,0,True,False,2020-08-13 17:58:11+00:00,329,1,0,2020-08-13 18:24:15,2020
221,11,330,4,True,True,active,0,True,False,2020-08-13 17:58:52+00:00,330,0,0,2020-08-13 18:24:15,2020
222,7,331,7,True,True,active,0,True,False,2020-08-13 16:57:26+00:00,331,1,0,2020-08-13 18:24:15,2020
223,11,332,3,True,True,active,0,True,False,2020-08-13 18:22:29+00:00,332,1,0,2020-08-13 18:24:15,2020
224,6,333,19,True,True,active,0,True,False,2020-08-13 18:10:58+00:00,333,0,0,2020-08-13 18:24:15,2020
225,0,334,17,True,True,active,0,True,False,2020-08-13 13:43:03+00:00,334,2,0,2020-08-13 18:24:15,2020
226,9,335,10,True,True,active,0,True,False,2020-08-13 18:18:02+00:00,335,0,0,2020-08-13 18:24:15,2020
227,10,336,5,True,True,active,0,True,False,2020-08-13 16:28:17+00:00,336,0,0,2020-08-13 18:24:15,2020
228,0,337,15,True,True,active,0,True,False,2020-08-13 12:05:52+00:00,337,0,0,2020-08-13 18:24:15,2020
229,14,338,0,True,True,active,0,True,False,2020-08-13 18:12:59+00:00,338,1,0,2020-08-13 18:24:15,2020
230,0,339,15,True,True,active,0,True,False,2020-08-13 03:25:16+00:00,339,0,0,2020-08-13 18:24:15,2020
231,1,340,18,True,True,active,0,True,False,2020-08-13 03:25:14+00:00,340,0,0,2020-08-13 18:24:15,2020
232,2,341,12,True,True,active,0,True,True,2020-08-13 12:53:49+00:00,341,1,0,2020-08-13 18:24:15,2020
