,station_id,last_reported,num_docks_disabled,station_status,num_bikes_disabled,is_installed,num_ebikes_available,is_renting,is_returning,num_docks_available,legacy_id,eightd_has_available_keys,num_bikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
21,25,2020-08-06 13:10:35+00:00,0,active,0,True,0,True,True,15,25,False,0,,,2020-08-06 13:11:25,2020
22,26,2020-08-06 12:59:50+00:00,0,active,1,True,0,True,True,13,26,False,1,,,2020-08-06 13:11:25,2020
23,27,2020-08-06 12:55:00+00:00,0,active,2,True,0,True,True,7,27,False,14,,,2020-08-06 13:11:25,2020
24,29,2020-08-06 11:51:54+00:00,0,active,1,True,0,True,True,7,29,False,7,,,2020-08-06 13:11:25,2020
25,30,2020-08-06 13:10:21+00:00,0,active,0,True,0,True,True,1,30,False,14,,,2020-08-06 13:11:25,2020
26,31,2020-08-06 12:21:19+00:00,0,active,0,True,0,True,True,17,31,True,2,,,2020-08-06 13:11:25,2020
27,32,2020-08-06 12:58:20+00:00,0,active,1,True,0,True,True,12,32,False,2,,,2020-08-06 13:11:25,2020
28,33,2020-08-06 12:29:23+00:00,0,active,0,True,0,True,True,19,33,False,8,,,2020-08-06 13:11:25,2020
29,35,2020-08-06 12:59:38+00:00,0,active,0,True,0,True,True,13,35,False,10,,,2020-08-06 13:11:25,2020
30,36,2020-08-06 12:52:37+00:00,0,active,0,True,0,True,True,6,36,True,27,,,2020-08-06 13:11:25,2020
31,37,2020-08-06 12:23:20+00:00,0,active,0,True,0,True,True,3,37,True,12,,,2020-08-06 13:11:25,2020
32,39,2020-08-06 13:10:20+00:00,0,active,0,True,0,True,True,5,39,False,18,,,2020-08-06 13:11:25,2020
33,40,2020-08-06 13:10:02+00:00,0,active,1,True,0,True,True,17,40,False,1,,,2020-08-06 13:11:25,2020
34,41,2020-08-06 13:06:36+00:00,0,active,0,True,0,True,True,6,41,True,21,,,2020-08-06 13:11:25,2020
35,42,2020-08-06 13:09:59+00:00,0,active,1,True,0,True,True,12,42,False,10,,,2020-08-06 13:11:25,2020
36,43,2020-08-06 12:19:41+00:00,0,active,0,True,0,True,True,1,43,True,14,,,2020-08-06 13:11:25,2020
37,44,2020-08-06 13:05:28+00:00,0,active,0,True,0,True,True,6,44,False,17,,,2020-08-06 13:11:25,2020
38,46,2020-08-06 13:09:49+00:00,0,active,1,True,0,True,True,11,46,False,7,,,2020-08-06 13:11:25,2020
39,47,2020-08-06 12:46:26+00:00,0,active,0,True,0,True,True,19,47,True,0,,,2020-08-06 13:11:25,2020
40,48,2020-08-06 12:56:51+00:00,0,active,0,True,0,True,True,6,48,False,13,,,2020-08-06 13:11:25,2020
41,49,2020-08-06 12:37:01+00:00,0,active,0,True,0,True,True,4,49,False,14,,,2020-08-06 13:11:25,2020
42,50,2020-08-06 12:34:58+00:00,0,active,1,True,0,True,True,3,50,True,11,,,2020-08-06 13:11:25,2020
43,51,2020-08-06 11:52:05+00:00,0,active,0,True,0,True,True,11,51,False,4,,,2020-08-06 13:11:25,2020
44,52,2020-08-06 12:52:50+00:00,0,active,0,True,0,True,True,20,52,True,3,,,2020-08-06 13:11:25,2020
45,53,2020-08-06 13:06:53+00:00,0,active,0,True,0,True,True,15,53,False,4,,,2020-08-06 13:11:25,2020
46,54,2020-08-06 12:49:32+00:00,0,active,1,True,0,True,True,5,54,False,9,,,2020-08-06 13:11:25,2020
47,55,2020-08-06 13:10:06+00:00,0,active,2,True,0,True,True,2,55,False,11,,,2020-08-06 13:11:25,2020
48,56,2020-08-06 12:40:50+00:00,0,active,0,True,0,True,True,10,56,True,8,,,2020-08-06 13:11:25,2020
49,57,2020-08-06 13:07:16+00:00,0,active,1,True,0,True,True,5,57,True,8,,,2020-08-06 13:11:25,2020
50,58,2020-08-06 12:27:48+00:00,0,active,0,True,0,True,True,3,58,True,16,,,2020-08-06 13:11:25,2020
51,59,2020-08-06 12:52:38+00:00,0,active,0,True,0,True,True,5,59,True,14,,,2020-08-06 13:11:25,2020
52,60,2020-08-06 13:10:56+00:00,0,active,0,True,0,True,True,14,60,False,5,"{'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'valet_revision': 69, 'off_dock_capacity': 40, 'active': True, 'dock_blocked_count': 0, 'off_dock_count': 26}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-06 13:11:25,2020
53,61,2020-08-06 13:01:33+00:00,0,active,0,True,0,True,True,5,61,False,14,,,2020-08-06 13:11:25,2020
54,63,2020-08-06 12:36:50+00:00,0,active,0,True,0,True,True,13,63,False,2,,,2020-08-06 13:11:25,2020
55,64,2020-08-06 13:09:38+00:00,0,active,0,True,0,True,True,13,64,False,6,,,2020-08-06 13:11:25,2020
56,65,2020-08-06 13:09:20+00:00,0,active,1,True,0,True,True,18,65,False,4,,,2020-08-06 13:11:25,2020
57,66,2020-08-06 12:59:28+00:00,0,active,0,True,0,True,True,9,66,False,6,,,2020-08-06 13:11:25,2020
58,67,2020-08-06 13:09:50+00:00,0,active,0,True,0,True,True,22,67,True,5,,,2020-08-06 13:11:25,2020
59,68,2020-08-06 12:58:12+00:00,0,active,1,True,0,True,True,0,68,True,18,,,2020-08-06 13:11:25,2020
60,69,2020-08-06 13:10:02+00:00,0,active,1,True,0,True,True,9,69,True,9,,,2020-08-06 13:11:25,2020
61,70,2020-08-06 13:00:12+00:00,0,active,0,True,0,True,True,7,70,False,16,,,2020-08-06 13:11:25,2020
62,71,2020-08-06 12:53:09+00:00,0,active,0,True,0,True,True,5,71,False,18,,,2020-08-06 13:11:25,2020
63,72,2020-08-06 12:22:23+00:00,0,active,0,True,0,True,True,21,72,False,2,,,2020-08-06 13:11:25,2020
64,73,2020-08-06 12:53:52+00:00,0,active,1,True,0,True,True,7,73,False,7,,,2020-08-06 13:11:25,2020
65,74,2020-08-06 12:56:44+00:00,0,active,1,True,0,True,True,13,74,True,5,,,2020-08-06 13:11:25,2020
66,75,2020-08-06 13:04:36+00:00,0,active,0,True,0,True,True,7,75,False,8,,,2020-08-06 13:11:25,2020
67,76,2020-08-06 13:06:03+00:00,0,active,0,True,0,True,True,2,76,False,15,,,2020-08-06 13:11:25,2020
68,77,2020-08-06 13:06:09+00:00,0,active,0,True,0,True,True,7,77,False,8,,,2020-08-06 13:11:25,2020
69,78,2020-08-06 13:09:55+00:00,0,active,1,True,0,True,True,5,78,False,13,,,2020-08-06 13:11:25,2020
70,79,2020-08-06 13:10:01+00:00,0,active,0,True,0,True,True,12,79,False,7,,,2020-08-06 13:11:25,2020
71,80,2020-08-06 13:10:39+00:00,0,active,0,True,0,True,True,21,80,False,14,,,2020-08-06 13:11:25,2020
72,81,2020-08-06 13:09:58+00:00,0,active,1,True,0,True,True,4,81,False,14,,,2020-08-06 13:11:25,2020
73,82,2020-08-06 12:26:46+00:00,0,active,0,True,0,True,True,11,82,False,4,,,2020-08-06 13:11:25,2020
74,84,2020-08-06 12:54:28+00:00,0,active,0,True,0,True,True,8,84,False,7,,,2020-08-06 13:11:25,2020
75,85,2020-08-06 13:07:19+00:00,0,active,0,True,0,True,True,8,85,False,11,,,2020-08-06 13:11:25,2020
76,86,2020-08-06 13:01:17+00:00,0,active,1,True,0,True,True,9,86,False,9,,,2020-08-06 13:11:25,2020
77,87,2020-08-06 12:59:10+00:00,0,active,0,True,0,True,True,9,87,False,6,,,2020-08-06 13:11:25,2020
78,89,2020-08-06 12:49:27+00:00,0,active,1,True,0,True,True,7,89,False,11,,,2020-08-06 13:11:25,2020
79,90,2020-08-06 13:07:59+00:00,0,active,0,True,0,True,True,10,90,False,9,,,2020-08-06 13:11:25,2020
80,91,2020-08-06 13:02:51+00:00,0,active,0,True,0,True,True,4,91,False,15,,,2020-08-06 13:11:25,2020
81,92,2020-08-06 11:42:01+00:00,0,active,1,True,0,True,True,8,92,False,10,,,2020-08-06 13:11:25,2020
82,93,2020-08-06 12:05:40+00:00,0,active,1,True,0,True,True,5,93,False,9,,,2020-08-06 13:11:25,2020
83,94,2020-08-06 12:55:49+00:00,0,active,1,True,0,True,True,7,94,False,3,,,2020-08-06 13:11:25,2020
84,95,2020-08-06 13:02:57+00:00,0,active,0,True,0,True,True,11,95,False,4,,,2020-08-06 13:11:25,2020
85,96,2020-08-06 12:57:01+00:00,0,active,0,True,0,True,True,13,96,False,6,,,2020-08-06 13:11:25,2020
86,97,2020-08-06 13:01:03+00:00,0,active,0,True,0,True,True,15,97,False,4,,,2020-08-06 13:11:25,2020
87,98,2020-08-06 12:48:14+00:00,0,active,1,True,0,True,True,14,98,False,8,,,2020-08-06 13:11:25,2020
88,99,2020-08-06 13:06:23+00:00,0,active,0,True,0,True,True,2,99,False,13,,,2020-08-06 13:11:25,2020
89,100,2020-08-06 13:00:36+00:00,0,active,1,True,0,True,True,7,100,True,17,,,2020-08-06 13:11:25,2020
90,101,2020-08-06 12:15:28+00:00,0,active,0,True,0,True,True,1,101,False,14,,,2020-08-06 13:11:25,2020
91,102,2020-08-06 13:10:08+00:00,0,active,0,True,0,True,True,3,102,False,12,,,2020-08-06 13:11:25,2020
92,103,2020-08-06 12:59:51+00:00,0,active,0,True,0,True,True,12,103,False,3,,,2020-08-06 13:11:25,2020
93,104,2020-08-06 13:04:49+00:00,0,active,0,True,0,True,True,17,104,False,2,,,2020-08-06 13:11:25,2020
94,105,2020-08-06 13:11:07+00:00,0,active,0,True,0,True,True,12,105,False,7,,,2020-08-06 13:11:25,2020
95,106,2020-08-06 12:58:58+00:00,0,active,1,True,0,True,True,12,106,False,2,,,2020-08-06 13:11:25,2020
96,107,2020-08-06 13:10:36+00:00,0,active,1,True,0,True,True,8,107,False,10,,,2020-08-06 13:11:25,2020
97,108,2020-08-06 12:45:55+00:00,0,active,0,True,0,True,True,13,108,False,4,,,2020-08-06 13:11:25,2020
98,109,2020-08-06 12:05:38+00:00,0,active,0,True,0,True,True,27,109,False,8,,,2020-08-06 13:11:25,2020
99,110,2020-08-06 13:05:47+00:00,0,active,0,True,0,True,True,5,110,False,10,,,2020-08-06 13:11:25,2020
100,111,2020-08-06 12:39:33+00:00,0,active,0,True,0,True,True,14,111,False,1,,,2020-08-06 13:11:25,2020
101,112,2020-08-06 12:10:47+00:00,0,active,0,True,0,True,True,7,112,False,8,,,2020-08-06 13:11:25,2020
102,113,2020-08-06 13:03:20+00:00,0,active,0,True,0,True,True,4,113,False,11,,,2020-08-06 13:11:25,2020
103,114,2020-08-06 12:33:42+00:00,0,active,1,True,0,True,True,3,114,False,11,,,2020-08-06 13:11:25,2020
104,115,2020-08-06 12:39:54+00:00,0,active,1,True,0,True,True,3,115,False,15,,,2020-08-06 13:11:25,2020
105,116,2020-08-06 13:11:14+00:00,0,active,1,True,0,True,True,15,116,False,7,,,2020-08-06 13:11:25,2020
106,117,2020-08-06 12:42:45+00:00,0,active,0,True,0,True,True,4,117,False,15,,,2020-08-06 13:11:25,2020
107,118,2020-08-06 12:41:14+00:00,0,active,0,True,0,True,True,5,118,False,14,,,2020-08-06 13:11:25,2020
108,119,2020-08-06 13:10:22+00:00,0,active,0,True,0,True,True,11,119,False,4,,,2020-08-06 13:11:25,2020
109,120,2020-08-06 12:58:15+00:00,0,active,2,True,0,True,True,8,120,False,5,,,2020-08-06 13:11:25,2020
110,121,2020-08-06 12:43:41+00:00,0,active,0,True,0,True,True,9,121,False,8,,,2020-08-06 13:11:25,2020
111,122,2020-08-06 13:09:49+00:00,0,active,0,True,0,True,True,12,122,False,3,,,2020-08-06 13:11:25,2020
112,124,2020-08-06 11:42:52+00:00,0,active,0,True,0,True,True,10,124,False,5,,,2020-08-06 13:11:25,2020
113,125,2020-08-06 12:44:03+00:00,0,active,1,True,0,True,True,9,125,False,5,,,2020-08-06 13:11:25,2020
114,126,2020-08-06 08:48:13+00:00,0,active,0,True,0,True,True,12,126,False,3,,,2020-08-06 13:11:25,2020
115,128,2020-08-06 12:04:35+00:00,0,active,0,True,0,True,True,5,128,False,14,,,2020-08-06 13:11:25,2020
116,129,2020-08-06 13:11:04+00:00,0,active,0,True,0,True,True,1,129,False,18,,,2020-08-06 13:11:25,2020
117,130,2020-08-06 12:54:33+00:00,0,active,1,True,0,True,True,2,130,False,12,,,2020-08-06 13:11:25,2020
118,131,2020-08-06 12:18:05+00:00,0,active,2,True,0,True,True,5,131,False,11,,,2020-08-06 13:11:25,2020
119,133,2020-08-06 12:47:28+00:00,0,active,1,True,0,True,True,11,133,False,11,,,2020-08-06 13:11:25,2020
120,135,2020-08-06 12:56:54+00:00,0,active,0,True,0,True,True,6,135,False,11,,,2020-08-06 13:11:25,2020
121,136,2020-08-06 12:56:26+00:00,0,active,0,True,0,True,True,14,136,False,5,,,2020-08-06 13:11:25,2020
122,137,2020-08-06 12:34:26+00:00,0,active,0,True,0,True,True,13,137,False,2,,,2020-08-06 13:11:25,2020
123,138,2020-08-06 12:01:42+00:00,0,active,1,True,0,True,True,12,138,False,2,,,2020-08-06 13:11:25,2020
124,139,2020-08-06 13:08:05+00:00,0,active,0,True,0,True,True,16,139,False,3,,,2020-08-06 13:11:25,2020
125,140,2020-08-06 12:44:41+00:00,0,active,0,True,0,True,True,3,140,False,14,,,2020-08-06 13:11:25,2020
126,141,2020-08-06 13:03:24+00:00,0,active,0,True,0,True,True,9,141,False,6,,,2020-08-06 13:11:25,2020
127,142,2020-08-06 12:48:52+00:00,0,active,3,True,0,True,True,8,142,False,12,,,2020-08-06 13:11:25,2020
128,143,2020-08-06 12:56:36+00:00,0,active,0,True,0,True,True,18,143,False,5,,,2020-08-06 13:11:25,2020
129,144,2020-08-06 11:27:05+00:00,0,active,0,True,0,True,True,12,144,False,7,,,2020-08-06 13:11:25,2020
130,145,2020-08-06 13:07:39+00:00,0,active,0,True,0,True,True,15,145,False,4,,,2020-08-06 13:11:25,2020
131,146,2020-08-06 12:12:42+00:00,0,active,1,True,0,True,True,9,146,False,9,,,2020-08-06 13:11:25,2020
132,149,2020-08-06 13:10:44+00:00,0,active,0,True,0,True,True,5,149,True,13,,,2020-08-06 13:11:25,2020
133,150,2020-08-06 12:16:11+00:00,0,active,0,True,0,True,True,19,150,False,0,,,2020-08-06 13:11:25,2020
134,151,2020-08-06 13:03:18+00:00,0,active,0,True,0,True,True,8,151,False,11,,,2020-08-06 13:11:25,2020
135,152,2020-08-06 12:59:56+00:00,0,active,0,True,0,True,True,3,152,True,12,,,2020-08-06 13:11:25,2020
136,156,2020-08-06 12:44:50+00:00,0,active,0,True,0,True,True,12,156,False,3,,,2020-08-06 13:11:25,2020
137,157,2020-08-06 12:44:22+00:00,0,active,1,True,0,True,True,5,157,False,9,,,2020-08-06 13:11:25,2020
138,159,2020-08-06 12:43:20+00:00,0,active,0,True,0,True,True,10,159,False,5,,,2020-08-06 13:11:25,2020
139,160,2020-08-06 13:00:02+00:00,0,active,0,True,0,True,True,6,160,True,8,,,2020-08-06 13:11:25,2020
140,161,2020-08-06 12:52:21+00:00,0,active,0,True,0,True,True,4,161,True,19,,,2020-08-06 13:11:25,2020
141,162,2020-08-06 08:03:24+00:00,0,active,0,True,0,True,True,6,162,False,9,,,2020-08-06 13:11:25,2020
142,163,2020-08-06 13:03:37+00:00,0,active,0,True,0,True,True,13,163,True,6,,,2020-08-06 13:11:25,2020
143,167,2020-08-06 11:54:27+00:00,0,active,0,True,0,True,True,13,167,False,2,,,2020-08-06 13:11:25,2020
144,169,2020-08-06 13:07:58+00:00,0,active,1,True,0,True,True,6,169,False,12,,,2020-08-06 13:11:25,2020
145,170,2020-08-05 18:31:26+00:00,0,active,0,True,0,True,True,14,170,True,0,,,2020-08-06 13:11:25,2020
146,171,2020-08-06 12:48:23+00:00,0,active,0,True,0,True,True,17,171,True,6,,,2020-08-06 13:11:25,2020
147,173,2020-08-06 12:18:43+00:00,0,active,0,True,0,True,True,8,173,True,6,,,2020-08-06 13:11:25,2020
148,174,2020-08-06 10:53:46+00:00,0,active,2,True,0,True,True,11,174,False,2,,,2020-08-06 13:11:25,2020
149,175,2020-08-06 12:42:01+00:00,0,active,0,True,0,True,True,15,175,True,2,,,2020-08-06 13:11:25,2020
150,176,2020-08-06 12:54:48+00:00,0,active,0,True,0,True,True,8,176,False,7,,,2020-08-06 13:11:25,2020
151,177,2020-08-06 13:08:58+00:00,0,active,0,True,0,True,True,9,177,False,10,,,2020-08-06 13:11:25,2020
152,178,2020-08-06 13:07:44+00:00,0,active,0,True,0,True,True,15,178,False,4,,,2020-08-06 13:11:25,2020
153,179,2020-08-06 12:56:38+00:00,0,active,0,True,0,True,True,21,179,False,4,,,2020-08-06 13:11:25,2020
154,180,2020-08-06 11:10:57+00:00,0,active,0,True,0,True,True,4,180,False,15,,,2020-08-06 13:11:25,2020
155,181,2020-08-06 12:51:11+00:00,0,active,0,True,0,True,True,5,181,False,14,,,2020-08-06 13:11:25,2020
156,182,2020-08-06 12:31:03+00:00,0,active,0,True,0,True,True,11,182,True,8,,,2020-08-06 13:11:25,2020
157,183,2020-08-06 12:55:20+00:00,0,active,0,True,0,True,True,9,183,False,10,,,2020-08-06 13:11:25,2020
158,184,2020-08-06 13:00:01+00:00,0,active,1,True,0,True,True,8,184,False,10,,,2020-08-06 13:11:25,2020
159,185,2020-08-06 13:06:14+00:00,0,active,0,True,0,True,True,9,185,False,6,,,2020-08-06 13:11:25,2020
160,186,2020-08-06 12:53:52+00:00,0,active,0,True,0,True,True,15,186,True,0,,,2020-08-06 13:11:25,2020
161,187,2020-08-06 13:10:35+00:00,0,active,0,True,0,True,True,3,187,False,12,,,2020-08-06 13:11:25,2020
162,188,2020-08-06 11:14:26+00:00,0,active,0,True,0,True,True,3,188,False,12,,,2020-08-06 13:11:25,2020
163,189,2020-08-06 13:08:43+00:00,0,active,1,True,0,True,True,15,189,True,7,,,2020-08-06 13:11:25,2020
164,190,2020-08-06 13:09:52+00:00,0,active,1,True,0,True,True,25,190,True,11,,,2020-08-06 13:11:25,2020
165,191,2020-08-06 12:55:07+00:00,0,active,0,True,0,True,True,15,191,False,0,,,2020-08-06 13:11:25,2020
166,192,2020-08-06 12:42:51+00:00,0,active,0,True,0,True,True,0,192,False,19,,,2020-08-06 13:11:25,2020
167,193,2020-08-06 13:09:39+00:00,0,active,1,True,0,True,True,12,193,True,2,,,2020-08-06 13:11:25,2020
168,194,2020-08-06 13:00:04+00:00,0,active,0,True,0,True,True,13,194,False,6,,,2020-08-06 13:11:25,2020
169,195,2020-08-06 12:20:53+00:00,0,active,1,True,0,True,True,16,195,False,6,,,2020-08-06 13:11:25,2020
170,196,2020-08-06 12:34:24+00:00,0,active,0,True,0,True,True,9,196,True,1,,,2020-08-06 13:11:25,2020
171,197,2020-08-06 08:53:33+00:00,0,active,0,True,0,True,True,13,197,False,2,,,2020-08-06 13:11:25,2020
172,199,2020-08-06 09:57:11+00:00,0,active,0,True,0,True,True,12,199,False,3,,,2020-08-06 13:11:25,2020
173,200,2020-08-06 13:01:44+00:00,0,active,1,True,0,True,True,6,200,False,12,,,2020-08-06 13:11:25,2020
174,201,2020-08-06 12:11:07+00:00,0,active,0,True,0,True,True,11,201,False,4,,,2020-08-06 13:11:25,2020
175,202,2020-08-06 12:31:13+00:00,0,active,0,True,0,True,True,8,202,False,7,,,2020-08-06 13:11:25,2020
176,203,2020-08-06 08:26:46+00:00,0,active,0,True,0,True,True,10,203,False,5,,,2020-08-06 13:11:25,2020
177,204,2020-08-06 08:42:29+00:00,0,active,1,True,0,True,True,6,204,False,8,,,2020-08-06 13:11:25,2020
178,205,2020-08-06 08:56:51+00:00,0,active,0,True,0,True,True,7,205,False,8,,,2020-08-06 13:11:25,2020
179,206,2020-08-06 01:50:08+00:00,0,active,0,True,0,False,False,23,206,False,0,,,2020-08-06 13:11:25,2020
180,208,2020-08-06 10:38:07+00:00,0,active,0,True,0,True,True,4,208,True,11,,,2020-08-06 13:11:25,2020
181,209,2020-08-06 08:36:42+00:00,0,active,0,True,0,True,True,10,209,False,5,,,2020-08-06 13:11:25,2020
182,210,2020-08-06 12:16:05+00:00,0,active,0,True,0,True,True,14,210,False,1,,,2020-08-06 13:11:25,2020
183,211,2020-08-06 13:04:51+00:00,0,active,0,True,0,True,True,8,211,False,11,,,2020-08-06 13:11:25,2020
184,212,2020-08-06 10:35:29+00:00,0,active,0,True,0,True,True,15,212,False,18,,,2020-08-06 13:11:25,2020
185,213,2020-08-06 12:54:37+00:00,0,active,0,True,0,True,True,11,213,True,5,,,2020-08-06 13:11:25,2020
186,214,2020-08-06 12:49:54+00:00,0,active,0,True,0,True,True,3,214,False,12,,,2020-08-06 13:11:25,2020
187,215,2020-08-06 13:07:48+00:00,0,active,0,True,0,True,True,6,215,False,9,,,2020-08-06 13:11:25,2020
188,216,2020-08-06 08:37:47+00:00,0,active,0,True,0,True,True,2,216,False,17,,,2020-08-06 13:11:25,2020
189,217,2020-08-06 13:07:38+00:00,0,active,0,True,0,True,True,2,217,False,17,,,2020-08-06 13:11:25,2020
190,218,2020-08-06 12:43:00+00:00,0,active,1,True,0,True,True,14,218,False,0,,,2020-08-06 13:11:25,2020
191,219,2020-08-06 08:13:18+00:00,0,active,0,True,0,True,True,2,219,False,13,,,2020-08-06 13:11:25,2020
192,221,2020-08-06 12:55:53+00:00,0,active,2,True,0,True,True,9,221,False,8,,,2020-08-06 13:11:25,2020
193,222,2020-08-06 12:45:18+00:00,0,active,0,True,0,True,True,11,222,True,3,,,2020-08-06 13:11:25,2020
194,224,2020-08-06 13:02:48+00:00,0,active,1,True,0,True,True,6,224,False,10,,,2020-08-06 13:11:25,2020
195,225,2020-08-06 13:06:31+00:00,0,active,0,True,0,True,True,14,225,False,5,,,2020-08-06 13:11:25,2020
196,226,2020-08-06 13:02:11+00:00,0,active,0,True,0,True,True,7,226,False,8,,,2020-08-06 13:11:25,2020
197,227,2020-08-06 12:49:05+00:00,0,active,0,True,0,True,True,13,227,False,6,,,2020-08-06 13:11:25,2020
198,228,2020-08-06 13:03:25+00:00,0,active,0,True,0,True,True,18,228,False,1,,,2020-08-06 13:11:25,2020
199,232,2020-08-06 12:04:12+00:00,0,active,0,True,0,True,True,10,232,False,1,,,2020-08-06 13:11:25,2020
200,233,2020-08-06 12:34:06+00:00,0,active,0,True,0,True,True,5,233,False,10,,,2020-08-06 13:11:25,2020
201,234,2020-08-06 12:59:10+00:00,0,active,0,True,0,True,True,14,234,False,1,,,2020-08-06 13:11:25,2020
202,235,2020-08-06 11:54:36+00:00,0,active,1,True,0,True,True,11,235,False,3,,,2020-08-06 13:11:25,2020
203,236,2020-08-06 13:04:45+00:00,0,active,0,True,0,True,True,6,236,False,9,,,2020-08-06 13:11:25,2020
204,239,2020-08-06 12:58:39+00:00,0,active,0,True,0,True,True,4,239,False,11,,,2020-08-06 13:11:25,2020
205,255,2020-08-06 08:38:19+00:00,0,active,0,True,0,True,True,3,255,False,12,,,2020-08-06 13:11:25,2020
206,258,2020-08-06 10:01:26+00:00,0,active,0,True,0,True,True,8,258,False,7,,,2020-08-06 13:11:25,2020
207,259,2020-08-06 12:36:54+00:00,0,active,0,True,0,True,True,13,259,False,2,,,2020-08-06 13:11:25,2020
208,260,2020-08-06 08:38:29+00:00,0,active,0,True,0,True,True,8,260,False,7,,,2020-08-06 13:11:25,2020
209,271,2020-08-06 09:56:30+00:00,0,active,0,True,0,True,True,8,271,False,7,,,2020-08-06 13:11:25,2020
210,272,2020-08-06 08:51:50+00:00,0,active,0,True,0,True,True,13,272,False,6,,,2020-08-06 13:11:25,2020
211,273,2020-08-06 12:25:03+00:00,0,active,1,True,0,True,True,19,273,False,20,,,2020-08-06 13:11:25,2020
212,279,2020-08-06 11:48:37+00:00,0,active,0,True,0,True,True,11,279,False,8,,,2020-08-06 13:11:25,2020
213,280,2020-08-06 12:44:00+00:00,0,active,0,True,0,True,True,14,280,False,5,,,2020-08-06 13:11:25,2020
214,282,2020-08-06 13:05:03+00:00,0,active,1,True,0,True,True,5,282,False,9,,,2020-08-06 13:11:25,2020
215,296,2020-08-06 13:08:53+00:00,0,active,1,True,0,True,True,7,296,False,15,,,2020-08-06 13:11:25,2020
216,318,2020-08-06 13:05:46+00:00,0,active,0,True,0,True,True,8,318,False,11,,,2020-08-06 13:11:25,2020
217,319,2020-08-06 13:07:03+00:00,0,active,0,True,0,True,True,10,319,False,15,,,2020-08-06 13:11:25,2020
218,327,2020-08-06 11:38:21+00:00,0,active,0,True,0,True,True,12,327,False,3,,,2020-08-06 13:11:25,2020
219,328,2020-08-06 08:32:04+00:00,0,active,0,True,0,True,True,10,328,False,5,,,2020-08-06 13:11:25,2020
