,num_bikes_available,is_installed,legacy_id,station_status,eightd_has_available_keys,num_docks_available,num_ebikes_available,is_renting,is_returning,last_reported,station_id,num_docks_disabled,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,4,True,3,active,True,11,0,True,True,2020-08-05 11:45:19+00:00,3,0,0,,,2020-08-05 11:56:50,2020
1,8,True,4,active,False,11,0,True,True,2020-08-05 11:53:05+00:00,4,0,0,,,2020-08-05 11:56:50,2020
2,10,True,5,active,False,5,0,True,True,2020-08-05 11:49:28+00:00,5,0,0,,,2020-08-05 11:56:50,2020
3,7,True,6,active,False,8,0,True,True,2020-08-05 11:52:03+00:00,6,0,0,,,2020-08-05 11:56:50,2020
4,8,True,7,active,False,7,0,True,True,2020-08-05 11:54:29+00:00,7,0,0,,,2020-08-05 11:56:50,2020
5,11,True,8,active,False,8,0,True,True,2020-08-05 11:55:18+00:00,8,0,0,,,2020-08-05 11:56:50,2020
6,8,True,9,active,False,7,0,True,True,2020-08-05 08:20:56+00:00,9,0,0,,,2020-08-05 11:56:50,2020
7,1,True,10,active,False,10,0,True,True,2020-08-05 08:31:07+00:00,10,0,0,,,2020-08-05 11:56:50,2020
8,9,True,11,active,False,6,0,True,True,2020-08-05 11:55:46+00:00,11,0,0,"{'off_dock_count': 37, 'dock_blocked_count': 0, 'active': True, 'off_dock_capacity': 50, 'region': 'BOS', 'valet_revision': 79, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-05 11:56:50,2020
9,7,True,12,active,True,11,0,True,True,2020-08-05 11:28:18+00:00,12,0,0,,,2020-08-05 11:56:50,2020
10,19,True,13,active,False,0,0,True,True,2020-08-05 11:47:33+00:00,13,0,0,,,2020-08-05 11:56:50,2020
11,5,True,14,active,False,20,0,True,True,2020-08-05 11:54:52+00:00,14,0,0,,,2020-08-05 11:56:50,2020
12,9,True,15,active,False,6,0,True,True,2020-08-05 11:23:19+00:00,15,0,0,,,2020-08-05 11:56:50,2020
13,13,True,16,active,True,6,0,True,True,2020-08-05 11:41:28+00:00,16,0,0,,,2020-08-05 11:56:50,2020
14,1,True,17,active,False,14,0,True,True,2020-08-05 11:56:21+00:00,17,0,0,,,2020-08-05 11:56:50,2020
15,11,True,19,active,False,4,0,True,True,2020-08-05 11:16:04+00:00,19,0,0,,,2020-08-05 11:56:50,2020
16,11,True,20,active,True,12,0,True,True,2020-08-05 10:36:22+00:00,20,0,0,,,2020-08-05 11:56:50,2020
17,1,True,21,active,True,16,0,True,True,2020-08-05 11:48:03+00:00,21,0,1,,,2020-08-05 11:56:50,2020
18,7,True,22,active,True,38,0,True,True,2020-08-05 11:42:27+00:00,22,0,2,,,2020-08-05 11:56:50,2020
19,4,True,23,active,True,17,0,True,True,2020-08-05 11:23:19+00:00,23,0,0,,,2020-08-05 11:56:50,2020
20,2,True,24,active,False,17,0,True,True,2020-08-05 05:01:06+00:00,24,0,0,,,2020-08-05 11:56:50,2020
21,3,True,25,active,False,12,0,True,True,2020-08-05 11:52:31+00:00,25,0,0,,,2020-08-05 11:56:50,2020
22,4,True,26,active,False,10,0,True,True,2020-08-05 11:35:58+00:00,26,0,1,,,2020-08-05 11:56:50,2020
23,13,True,27,active,False,10,0,True,True,2020-08-05 11:54:18+00:00,27,0,0,,,2020-08-05 11:56:50,2020
24,11,True,29,active,False,4,0,True,True,2020-08-05 11:36:22+00:00,29,0,0,,,2020-08-05 11:56:50,2020
25,7,True,30,active,False,8,0,True,True,2020-08-05 11:44:01+00:00,30,0,0,,,2020-08-05 11:56:50,2020
26,7,True,31,active,True,12,0,True,True,2020-08-05 11:53:35+00:00,31,0,0,,,2020-08-05 11:56:50,2020
27,14,True,32,active,False,0,0,True,True,2020-08-05 11:53:34+00:00,32,0,1,,,2020-08-05 11:56:50,2020
28,7,True,33,active,False,20,0,True,True,2020-08-05 11:48:54+00:00,33,0,0,,,2020-08-05 11:56:50,2020
29,3,True,35,active,False,20,0,True,True,2020-08-05 11:48:17+00:00,35,0,0,,,2020-08-05 11:56:50,2020
30,17,True,36,active,True,16,0,True,True,2020-08-05 11:25:12+00:00,36,0,0,,,2020-08-05 11:56:50,2020
31,10,True,37,active,True,5,0,True,True,2020-08-05 08:40:58+00:00,37,0,0,,,2020-08-05 11:56:50,2020
32,5,True,39,active,False,18,0,True,True,2020-08-05 11:54:19+00:00,39,0,0,,,2020-08-05 11:56:50,2020
33,10,True,40,active,False,9,0,True,True,2020-08-05 11:49:30+00:00,40,0,0,,,2020-08-05 11:56:50,2020
34,11,True,41,active,True,15,0,True,True,2020-08-05 11:48:03+00:00,41,1,0,,,2020-08-05 11:56:50,2020
35,1,True,42,active,False,22,0,True,True,2020-08-05 11:48:47+00:00,42,0,0,,,2020-08-05 11:56:50,2020
36,8,True,43,active,True,7,0,True,True,2020-08-05 11:29:35+00:00,43,0,0,,,2020-08-05 11:56:50,2020
37,15,True,44,active,False,8,0,True,True,2020-08-05 08:57:01+00:00,44,0,0,,,2020-08-05 11:56:50,2020
38,2,True,46,active,False,17,0,True,True,2020-08-05 11:55:17+00:00,46,0,0,,,2020-08-05 11:56:50,2020
39,10,True,47,active,True,9,0,True,True,2020-08-05 11:51:33+00:00,47,0,0,,,2020-08-05 11:56:50,2020
40,6,True,48,active,False,13,0,True,True,2020-08-05 11:53:14+00:00,48,0,0,,,2020-08-05 11:56:50,2020
41,12,True,49,active,False,5,0,True,True,2020-08-05 11:29:52+00:00,49,0,1,,,2020-08-05 11:56:50,2020
42,8,True,50,active,True,6,0,True,True,2020-08-05 11:44:16+00:00,50,0,1,,,2020-08-05 11:56:50,2020
43,6,True,51,active,False,9,0,True,True,2020-08-05 11:44:18+00:00,51,0,0,,,2020-08-05 11:56:50,2020
44,9,True,52,active,True,14,0,True,True,2020-08-05 11:43:18+00:00,52,0,0,,,2020-08-05 11:56:50,2020
45,10,True,53,active,False,9,0,True,True,2020-08-05 11:12:31+00:00,53,0,0,,,2020-08-05 11:56:50,2020
