,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,eightd_active_station_services,num_docks_disabled,is_returning,valet,num_docks_available,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
0,14,296,active,0,296,True,0,2020-08-01 21:09:39+00:00,True,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],0,True,"{'region': 'BOS', 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'active': True, 'valet_revision': 3, 'off_dock_count': 20, 'off_dock_capacity': 0, 'dock_blocked_count': 0}",9,False,2020-08-01 21:10:00,2020
1,1,3,active,0,3,True,0,2020-08-01 20:38:11+00:00,True,,0,True,,14,True,2020-08-01 21:10:00,2020
2,0,4,active,0,4,True,0,2020-08-01 21:01:21+00:00,True,,0,True,,19,False,2020-08-01 21:10:00,2020
3,0,5,active,0,5,True,0,2020-08-01 21:06:34+00:00,True,,0,True,,15,False,2020-08-01 21:10:00,2020
4,0,6,active,0,6,True,0,2020-08-01 20:36:31+00:00,True,,0,True,,15,False,2020-08-01 21:10:00,2020
5,6,7,active,0,7,True,0,2020-08-01 20:55:57+00:00,True,,0,True,,9,False,2020-08-01 21:10:00,2020
6,1,8,active,0,8,True,2,2020-08-01 21:03:11+00:00,True,,0,True,,16,False,2020-08-01 21:10:00,2020
7,5,9,active,0,9,True,0,2020-08-01 20:48:42+00:00,True,,0,True,,10,False,2020-08-01 21:10:00,2020
8,1,10,active,0,10,True,1,2020-08-01 21:09:13+00:00,True,,0,True,,9,False,2020-08-01 21:10:00,2020
9,3,11,active,0,11,True,2,2020-08-01 21:05:46+00:00,True,,0,True,,10,False,2020-08-01 21:10:00,2020
10,1,12,active,0,12,True,2,2020-08-01 21:04:35+00:00,True,,0,True,,15,True,2020-08-01 21:10:00,2020
11,18,13,active,0,13,True,0,2020-08-01 21:07:58+00:00,True,,0,True,,1,False,2020-08-01 21:10:00,2020
12,14,14,active,0,14,True,1,2020-08-01 21:03:14+00:00,True,,0,True,,10,False,2020-08-01 21:10:00,2020
13,5,15,active,0,15,True,1,2020-08-01 21:02:05+00:00,True,,0,True,,9,False,2020-08-01 21:10:00,2020
14,14,16,active,0,16,True,1,2020-08-01 21:07:37+00:00,True,,0,True,,4,True,2020-08-01 21:10:00,2020
15,0,17,active,0,17,True,0,2020-08-01 20:48:50+00:00,True,,0,True,,15,False,2020-08-01 21:10:00,2020
16,6,19,active,0,19,True,0,2020-08-01 21:07:27+00:00,True,,0,True,,9,False,2020-08-01 21:10:00,2020
17,17,20,active,0,20,True,0,2020-08-01 20:57:12+00:00,True,,0,True,,6,True,2020-08-01 21:10:00,2020
