,num_docks_disabled,is_installed,num_ebikes_available,num_bikes_disabled,last_reported,num_docks_available,is_renting,is_returning,num_bikes_available,eightd_has_available_keys,legacy_id,station_id,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
43,0,True,0,1,2020-08-20 15:46:26+00:00,5,True,True,9,False,51,51,active,,,2020-08-20 16:24:15,2020
44,0,True,0,0,2020-08-20 16:23:31+00:00,20,True,True,3,True,52,52,active,,,2020-08-20 16:24:15,2020
45,0,True,0,0,2020-08-20 16:06:39+00:00,14,True,True,5,False,53,53,active,,,2020-08-20 16:24:15,2020
46,0,True,0,0,2020-08-20 16:01:48+00:00,9,True,True,6,False,54,54,active,,,2020-08-20 16:24:15,2020
47,0,True,0,1,2020-08-20 15:40:11+00:00,14,True,True,0,False,55,55,active,,,2020-08-20 16:24:15,2020
48,0,True,0,0,2020-08-20 16:02:41+00:00,12,True,True,6,False,56,56,active,,,2020-08-20 16:24:15,2020
49,0,True,0,0,2020-08-20 16:21:24+00:00,12,True,True,2,True,57,57,active,,,2020-08-20 16:24:15,2020
50,0,True,0,1,2020-08-20 16:14:49+00:00,18,True,True,0,True,58,58,active,,,2020-08-20 16:24:15,2020
51,0,True,0,0,2020-08-20 16:19:04+00:00,6,True,True,13,True,59,59,active,,,2020-08-20 16:24:15,2020
52,0,True,0,0,2020-08-20 16:23:17+00:00,15,True,True,4,False,60,60,active,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_count': 33, 'active': True, 'off_dock_capacity': 40, 'region': 'BOS', 'dock_blocked_count': 0, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 85}",2020-08-20 16:24:15,2020
53,0,True,0,0,2020-08-20 16:23:00+00:00,13,True,True,6,False,61,61,active,,,2020-08-20 16:24:15,2020
54,0,True,0,0,2020-08-20 16:19:04+00:00,10,True,True,5,False,63,63,active,,,2020-08-20 16:24:15,2020
55,0,True,0,0,2020-08-20 15:48:47+00:00,3,True,True,16,False,64,64,active,,,2020-08-20 16:24:15,2020
56,0,True,0,0,2020-08-20 12:51:35+00:00,17,True,True,6,False,65,65,active,,,2020-08-20 16:24:15,2020
57,0,True,0,0,2020-08-20 16:14:22+00:00,9,True,True,6,False,66,66,active,,,2020-08-20 16:24:15,2020
58,0,True,0,0,2020-08-20 16:21:40+00:00,12,True,True,15,True,67,67,active,,,2020-08-20 16:24:15,2020
59,0,True,0,1,2020-08-20 16:19:10+00:00,3,True,True,15,True,68,68,active,,,2020-08-20 16:24:15,2020
60,0,True,0,0,2020-08-20 16:18:02+00:00,9,True,True,10,True,69,69,active,,,2020-08-20 16:24:15,2020
61,0,True,0,0,2020-08-20 15:41:21+00:00,1,True,True,22,False,70,70,active,,,2020-08-20 16:24:15,2020
62,0,True,0,0,2020-08-20 13:15:13+00:00,3,True,True,20,False,71,71,active,,,2020-08-20 16:24:15,2020
63,0,True,0,0,2020-08-20 15:57:11+00:00,6,True,True,17,False,72,72,active,,,2020-08-20 16:24:15,2020
64,0,True,0,0,2020-08-20 16:23:31+00:00,11,True,True,4,False,73,73,active,,,2020-08-20 16:24:15,2020
65,0,True,0,1,2020-08-20 16:22:11+00:00,18,True,True,0,True,74,74,active,,,2020-08-20 16:24:15,2020
66,0,True,0,0,2020-08-20 16:11:14+00:00,11,True,True,4,False,75,75,active,,,2020-08-20 16:24:15,2020
67,0,True,0,1,2020-08-20 16:18:52+00:00,7,True,True,9,False,76,76,active,,,2020-08-20 16:24:15,2020
68,0,True,0,0,2020-08-20 15:14:41+00:00,15,True,True,0,False,77,77,active,,,2020-08-20 16:24:15,2020
69,0,True,0,1,2020-08-20 15:37:52+00:00,6,True,True,12,False,78,78,active,,,2020-08-20 16:24:15,2020
70,0,True,0,1,2020-08-20 16:21:19+00:00,9,True,True,9,False,79,79,active,,,2020-08-20 16:24:15,2020
71,0,True,0,0,2020-08-20 16:10:11+00:00,11,True,True,24,False,80,80,active,,,2020-08-20 16:24:15,2020
72,0,True,0,0,2020-08-20 16:19:39+00:00,14,True,True,5,False,81,81,active,,,2020-08-20 16:24:15,2020
73,0,True,0,0,2020-08-20 15:52:48+00:00,8,True,True,7,False,82,82,active,,,2020-08-20 16:24:15,2020
74,0,True,0,0,2020-08-20 16:23:24+00:00,9,True,True,6,False,84,84,active,,,2020-08-20 16:24:15,2020
75,0,True,0,0,2020-08-20 16:17:05+00:00,6,True,True,13,False,85,85,active,,,2020-08-20 16:24:15,2020
76,0,True,0,0,2020-08-20 16:22:57+00:00,16,True,True,3,False,86,86,active,,,2020-08-20 16:24:15,2020
77,0,True,0,0,2020-08-20 16:13:31+00:00,11,True,True,4,False,87,87,active,,,2020-08-20 16:24:15,2020
78,0,True,0,0,2020-08-20 16:01:20+00:00,10,True,True,9,False,89,89,active,,,2020-08-20 16:24:15,2020
79,0,True,0,0,2020-08-20 16:07:59+00:00,16,True,True,3,False,90,90,active,,,2020-08-20 16:24:15,2020
80,0,True,0,0,2020-08-20 16:21:33+00:00,2,True,True,17,False,91,91,active,,,2020-08-20 16:24:15,2020
81,0,True,0,1,2020-08-20 13:33:55+00:00,8,True,True,10,False,92,92,active,,,2020-08-20 16:24:15,2020
82,0,True,0,0,2020-08-20 15:56:38+00:00,7,True,True,8,False,93,93,active,,,2020-08-20 16:24:15,2020
83,0,True,0,1,2020-08-20 15:40:39+00:00,0,True,True,10,False,94,94,active,,,2020-08-20 16:24:15,2020
84,0,True,0,2,2020-08-20 16:21:31+00:00,5,True,True,8,False,95,95,active,,,2020-08-20 16:24:15,2020
85,0,True,0,1,2020-08-20 16:18:15+00:00,9,True,True,9,False,96,96,active,,,2020-08-20 16:24:15,2020
86,0,True,0,0,2020-08-20 16:02:29+00:00,14,True,True,5,False,97,97,active,,,2020-08-20 16:24:15,2020
87,0,True,0,0,2020-08-20 16:21:48+00:00,21,True,True,2,False,98,98,active,,,2020-08-20 16:24:15,2020
88,0,True,0,2,2020-08-20 13:34:28+00:00,4,True,True,9,False,99,99,active,,,2020-08-20 16:24:15,2020
89,0,True,0,0,2020-08-20 16:19:54+00:00,9,True,True,16,True,100,100,active,,,2020-08-20 16:24:15,2020
90,0,True,0,0,2020-08-20 16:04:48+00:00,9,True,True,6,False,101,101,active,,,2020-08-20 16:24:15,2020
91,0,True,0,0,2020-08-20 16:15:50+00:00,14,True,True,1,False,102,102,active,,,2020-08-20 16:24:15,2020
92,0,True,0,0,2020-08-20 16:13:46+00:00,4,True,True,11,False,103,103,active,,,2020-08-20 16:24:15,2020
93,0,True,0,0,2020-08-20 14:24:15+00:00,16,True,True,3,False,104,104,active,,,2020-08-20 16:24:15,2020
94,0,True,0,2,2020-08-20 16:19:35+00:00,17,True,True,0,False,105,105,active,,,2020-08-20 16:24:15,2020
95,0,True,0,0,2020-08-20 16:03:21+00:00,10,True,True,5,False,106,106,active,,,2020-08-20 16:24:15,2020
96,0,True,0,1,2020-08-20 16:23:06+00:00,7,True,True,11,False,107,107,active,,,2020-08-20 16:24:15,2020
97,0,True,0,0,2020-08-20 16:16:28+00:00,12,True,True,5,False,108,108,active,,,2020-08-20 16:24:15,2020
98,0,True,0,0,2020-08-20 16:20:27+00:00,31,True,True,4,False,109,109,active,,,2020-08-20 16:24:15,2020
99,0,True,0,0,2020-08-20 16:16:53+00:00,10,True,True,5,False,110,110,active,,,2020-08-20 16:24:15,2020
100,0,True,0,0,2020-08-20 13:01:13+00:00,11,True,True,4,False,111,111,active,,,2020-08-20 16:24:15,2020
101,0,True,0,0,2020-08-20 13:42:47+00:00,9,True,True,6,False,112,112,active,,,2020-08-20 16:24:15,2020
102,0,True,0,1,2020-08-20 16:21:00+00:00,1,True,True,13,False,113,113,active,,,2020-08-20 16:24:15,2020
103,0,True,0,0,2020-08-20 13:46:04+00:00,8,True,True,7,False,114,114,active,,,2020-08-20 16:24:15,2020
104,0,True,0,0,2020-08-20 16:00:42+00:00,10,True,True,9,False,115,115,active,,,2020-08-20 16:24:15,2020
105,0,True,0,0,2020-08-20 16:14:07+00:00,22,True,True,1,False,116,116,active,,,2020-08-20 16:24:15,2020
106,0,True,0,0,2020-08-20 16:05:33+00:00,18,True,True,1,False,117,117,active,,,2020-08-20 16:24:15,2020
107,0,True,0,0,2020-08-20 16:13:01+00:00,11,True,True,8,False,118,118,active,,,2020-08-20 16:24:15,2020
108,0,True,0,0,2020-08-20 15:55:30+00:00,11,True,True,4,False,119,119,active,,,2020-08-20 16:24:15,2020
109,0,True,0,0,2020-08-20 16:20:09+00:00,5,True,True,10,False,120,120,active,,,2020-08-20 16:24:15,2020
110,0,True,0,1,2020-08-20 16:18:36+00:00,11,True,True,5,False,121,121,active,,,2020-08-20 16:24:15,2020
111,0,True,0,1,2020-08-20 16:14:05+00:00,4,True,True,10,False,122,122,active,,,2020-08-20 16:24:15,2020
112,0,True,0,0,2020-08-20 15:12:18+00:00,13,True,True,2,False,124,124,active,,,2020-08-20 16:24:15,2020
113,0,True,0,1,2020-08-20 16:12:24+00:00,13,True,True,1,False,125,125,active,,,2020-08-20 16:24:15,2020
114,0,True,0,1,2020-08-20 16:19:52+00:00,3,True,True,11,False,126,126,active,,,2020-08-20 16:24:15,2020
115,0,True,0,0,2020-08-20 14:58:59+00:00,10,True,True,9,False,128,128,active,,,2020-08-20 16:24:15,2020
116,0,True,0,0,2020-08-20 15:51:06+00:00,15,True,True,4,False,129,129,active,,,2020-08-20 16:24:15,2020
117,0,True,0,0,2020-08-20 14:10:36+00:00,1,True,True,14,False,130,130,active,,,2020-08-20 16:24:15,2020
118,0,True,0,0,2020-08-20 16:03:47+00:00,13,True,True,5,False,131,131,active,,,2020-08-20 16:24:15,2020
119,0,True,0,1,2020-08-20 14:25:35+00:00,7,True,True,15,False,133,133,active,,,2020-08-20 16:24:15,2020
120,0,True,0,0,2020-08-20 15:50:31+00:00,13,True,True,4,False,135,135,active,,,2020-08-20 16:24:15,2020
121,0,True,0,0,2020-08-20 14:40:29+00:00,14,True,True,5,False,136,136,active,,,2020-08-20 16:24:15,2020
122,0,True,0,0,2020-08-20 13:35:23+00:00,9,True,True,6,False,137,137,active,,,2020-08-20 16:24:15,2020
123,0,True,0,0,2020-08-20 15:35:04+00:00,0,True,True,15,False,138,138,active,,,2020-08-20 16:24:15,2020
124,0,True,0,0,2020-08-20 15:14:24+00:00,19,True,True,0,False,139,139,active,,,2020-08-20 16:24:15,2020
125,0,True,0,0,2020-08-20 15:39:58+00:00,7,True,True,10,False,140,140,active,,,2020-08-20 16:24:15,2020
126,0,True,0,0,2020-08-20 16:20:28+00:00,7,True,True,8,False,141,141,active,,,2020-08-20 16:24:15,2020
127,0,True,0,0,2020-08-20 15:44:53+00:00,6,True,True,17,False,142,142,active,,,2020-08-20 16:24:15,2020
128,0,True,0,0,2020-08-20 16:12:40+00:00,14,True,True,9,False,143,143,active,,,2020-08-20 16:24:15,2020
129,0,True,0,0,2020-08-20 16:14:17+00:00,6,True,True,13,False,144,144,active,,,2020-08-20 16:24:15,2020
130,0,True,0,0,2020-08-20 16:02:12+00:00,9,True,True,10,False,145,145,active,,,2020-08-20 16:24:15,2020
131,0,True,0,0,2020-08-20 16:17:37+00:00,6,True,True,13,False,146,146,active,,,2020-08-20 16:24:15,2020
132,0,True,0,1,2020-08-20 15:52:28+00:00,11,True,True,6,True,149,149,active,,,2020-08-20 16:24:15,2020
133,0,True,0,1,2020-08-20 16:13:41+00:00,8,True,True,10,False,150,150,active,,,2020-08-20 16:24:15,2020
134,0,True,0,0,2020-08-20 16:08:23+00:00,9,True,True,10,False,151,151,active,,,2020-08-20 16:24:15,2020
135,0,True,0,0,2020-08-20 16:22:32+00:00,5,True,True,10,True,152,152,active,,,2020-08-20 16:24:15,2020
136,0,True,0,1,2020-08-20 15:54:16+00:00,6,True,True,8,False,156,156,active,,,2020-08-20 16:24:15,2020
137,0,True,0,0,2020-08-20 16:13:51+00:00,9,True,True,6,False,157,157,active,,,2020-08-20 16:24:15,2020
138,0,True,0,0,2020-08-20 15:07:33+00:00,14,True,True,1,False,159,159,active,,,2020-08-20 16:24:15,2020
139,0,True,0,0,2020-08-20 15:47:44+00:00,6,True,True,8,True,160,160,active,,,2020-08-20 16:24:15,2020
140,0,True,0,1,2020-08-20 16:22:33+00:00,10,True,True,12,True,161,161,active,,,2020-08-20 16:24:15,2020
141,0,True,0,0,2020-08-20 13:50:21+00:00,8,True,True,7,False,162,162,active,,,2020-08-20 16:24:15,2020
142,0,True,0,0,2020-08-20 16:09:08+00:00,7,True,True,12,True,163,163,active,,,2020-08-20 16:24:15,2020
143,0,True,0,0,2020-08-20 14:10:20+00:00,8,True,True,7,False,167,167,active,,,2020-08-20 16:24:15,2020
144,0,True,0,0,2020-08-20 16:08:43+00:00,13,True,True,6,False,169,169,active,,,2020-08-20 16:24:15,2020
145,0,True,0,0,2020-08-20 16:11:01+00:00,6,True,True,8,True,170,170,active,,,2020-08-20 16:24:15,2020
146,0,True,0,0,2020-08-20 14:32:12+00:00,18,True,True,5,True,171,171,active,,,2020-08-20 16:24:15,2020
147,0,True,0,0,2020-08-20 15:57:50+00:00,10,True,True,4,True,173,173,active,,,2020-08-20 16:24:15,2020
148,0,True,0,1,2020-08-20 15:42:08+00:00,7,True,True,7,False,174,174,active,,,2020-08-20 16:24:15,2020
149,0,True,0,2,2020-08-20 14:11:50+00:00,9,True,True,6,True,175,175,active,,,2020-08-20 16:24:15,2020
150,0,True,0,0,2020-08-20 15:45:44+00:00,6,True,True,9,False,176,176,active,,,2020-08-20 16:24:15,2020
151,0,True,0,1,2020-08-20 16:10:51+00:00,8,True,True,10,False,177,177,active,,,2020-08-20 16:24:15,2020
152,0,True,0,1,2020-08-20 16:23:28+00:00,8,True,True,10,False,178,178,active,,,2020-08-20 16:24:15,2020
153,0,True,0,1,2020-08-20 16:12:01+00:00,10,True,True,14,False,179,179,active,,,2020-08-20 16:24:15,2020
154,0,True,0,0,2020-08-20 15:44:23+00:00,1,True,True,18,False,180,180,active,,,2020-08-20 16:24:15,2020
155,0,True,0,0,2020-08-20 15:25:03+00:00,15,True,True,4,False,181,181,active,,,2020-08-20 16:24:15,2020
156,0,True,0,0,2020-08-20 15:43:22+00:00,17,True,True,2,True,182,182,active,,,2020-08-20 16:24:15,2020
157,0,True,0,0,2020-08-20 16:09:08+00:00,10,True,True,9,False,183,183,active,,,2020-08-20 16:24:15,2020
158,0,True,0,0,2020-08-20 16:20:12+00:00,13,True,True,6,False,184,184,active,,,2020-08-20 16:24:15,2020
159,0,True,0,0,2020-08-20 16:22:38+00:00,12,True,True,3,False,185,185,active,,,2020-08-20 16:24:15,2020
160,0,True,0,0,2020-08-20 14:34:25+00:00,9,True,True,6,True,186,186,active,,,2020-08-20 16:24:15,2020
161,0,True,0,0,2020-08-20 14:55:18+00:00,12,True,True,3,False,187,187,active,,,2020-08-20 16:24:15,2020
162,0,True,0,0,2020-08-20 15:34:58+00:00,3,True,True,12,False,188,188,active,,,2020-08-20 16:24:15,2020
163,0,True,0,0,2020-08-20 16:18:59+00:00,21,True,True,2,True,189,189,active,,,2020-08-20 16:24:15,2020
164,0,True,0,0,2020-08-20 16:19:21+00:00,29,True,True,8,True,190,190,active,,,2020-08-20 16:24:15,2020
165,0,True,0,0,2020-08-20 16:23:32+00:00,14,True,True,1,False,191,191,active,,,2020-08-20 16:24:15,2020
166,0,True,0,0,2020-08-20 16:03:28+00:00,6,True,True,13,False,192,192,active,,,2020-08-20 16:24:15,2020
167,0,True,0,0,2020-08-20 15:28:14+00:00,14,True,True,1,True,193,193,active,,,2020-08-20 16:24:15,2020
168,0,True,0,0,2020-08-20 14:16:46+00:00,14,True,True,5,False,194,194,active,,,2020-08-20 16:24:15,2020
169,0,True,0,0,2020-08-20 16:16:38+00:00,23,True,True,0,False,195,195,active,,,2020-08-20 16:24:15,2020
170,0,True,0,0,2020-08-20 15:41:27+00:00,9,True,True,1,False,196,196,active,,,2020-08-20 16:24:15,2020
171,0,True,0,1,2020-08-20 12:09:36+00:00,7,True,True,7,False,197,197,active,,,2020-08-20 16:24:15,2020
172,0,True,0,0,2020-08-20 14:19:54+00:00,7,True,True,8,False,199,199,active,,,2020-08-20 16:24:15,2020
173,0,True,0,0,2020-08-20 16:15:55+00:00,5,True,True,14,False,200,200,active,,,2020-08-20 16:24:15,2020
174,0,True,0,0,2020-08-20 12:47:08+00:00,11,True,True,4,False,201,201,active,,,2020-08-20 16:24:15,2020
175,0,True,0,0,2020-08-20 16:16:23+00:00,12,True,True,3,False,202,202,active,,,2020-08-20 16:24:15,2020
176,0,True,0,0,2020-08-20 15:47:53+00:00,8,True,True,7,False,203,203,active,,,2020-08-20 16:24:15,2020
177,0,True,0,0,2020-08-20 14:47:14+00:00,9,True,True,6,False,204,204,active,,,2020-08-20 16:24:15,2020
178,0,True,0,0,2020-08-20 11:38:19+00:00,14,True,True,1,False,205,205,active,,,2020-08-20 16:24:15,2020
179,0,True,0,0,2020-08-20 15:24:26+00:00,10,True,True,13,True,206,206,active,,,2020-08-20 16:24:15,2020
180,0,True,0,0,2020-08-20 15:40:21+00:00,3,True,True,12,True,208,208,active,,,2020-08-20 16:24:15,2020
181,0,True,0,1,2020-08-20 14:43:40+00:00,1,True,True,13,False,209,209,active,,,2020-08-20 16:24:15,2020
182,0,True,0,1,2020-08-20 09:06:47+00:00,12,True,True,2,False,210,210,active,,,2020-08-20 16:24:15,2020
183,0,True,0,0,2020-08-20 14:16:42+00:00,10,True,True,9,False,211,211,active,,,2020-08-20 16:24:15,2020
184,0,True,0,0,2020-08-20 16:06:13+00:00,26,True,True,7,False,212,212,active,,,2020-08-20 16:24:15,2020
185,0,True,0,0,2020-08-20 15:02:43+00:00,15,True,True,1,True,213,213,active,,,2020-08-20 16:24:15,2020
186,0,True,0,0,2020-08-20 16:17:39+00:00,8,True,True,7,False,214,214,active,,,2020-08-20 16:24:15,2020
187,0,True,0,2,2020-08-20 13:40:57+00:00,3,True,True,10,False,215,215,active,,,2020-08-20 16:24:15,2020
188,0,True,0,0,2020-08-20 11:05:27+00:00,8,True,True,11,False,216,216,active,,,2020-08-20 16:24:15,2020
189,0,True,0,0,2020-08-20 15:39:55+00:00,15,True,True,4,False,217,217,active,,,2020-08-20 16:24:15,2020
190,0,True,0,0,2020-08-20 16:23:08+00:00,7,True,True,8,False,218,218,active,,,2020-08-20 16:24:15,2020
191,0,True,0,0,2020-08-20 09:16:47+00:00,13,True,True,2,False,219,219,active,,,2020-08-20 16:24:15,2020
192,0,True,0,2,2020-08-20 14:46:19+00:00,11,True,True,6,False,221,221,active,,,2020-08-20 16:24:15,2020
193,0,True,0,1,2020-08-20 15:45:23+00:00,11,True,True,2,True,222,222,active,,,2020-08-20 16:24:15,2020
194,0,True,0,1,2020-08-20 16:14:47+00:00,7,True,True,9,False,224,224,active,,,2020-08-20 16:24:15,2020
195,0,True,0,2,2020-08-20 15:48:24+00:00,10,True,True,7,False,225,225,active,,,2020-08-20 16:24:15,2020
196,0,True,0,0,2020-08-20 16:20:06+00:00,10,True,True,5,False,226,226,active,,,2020-08-20 16:24:15,2020
197,0,True,0,0,2020-08-20 16:00:18+00:00,10,True,True,9,False,227,227,active,,,2020-08-20 16:24:15,2020
198,0,True,0,0,2020-08-20 16:13:43+00:00,17,True,True,2,False,228,228,active,,,2020-08-20 16:24:15,2020
199,0,True,0,0,2020-08-20 08:55:09+00:00,9,True,True,2,False,232,232,active,,,2020-08-20 16:24:15,2020
200,0,True,0,0,2020-08-20 16:11:59+00:00,2,True,True,13,False,233,233,active,,,2020-08-20 16:24:15,2020
201,0,True,0,0,2020-08-20 13:31:47+00:00,11,True,True,4,False,234,234,active,,,2020-08-20 16:24:15,2020
202,0,True,0,0,2020-08-20 15:14:09+00:00,8,True,True,7,False,235,235,active,,,2020-08-20 16:24:15,2020
203,0,True,0,0,2020-08-20 15:26:35+00:00,1,True,True,14,False,236,236,active,,,2020-08-20 16:24:15,2020
204,0,True,0,1,2020-08-20 15:54:50+00:00,10,True,True,4,False,239,239,active,,,2020-08-20 16:24:15,2020
205,0,True,0,0,2020-08-19 14:52:54+00:00,9,True,True,6,False,255,255,active,,,2020-08-20 16:24:15,2020
206,0,True,0,0,2020-08-20 15:16:56+00:00,3,True,True,12,False,258,258,active,,,2020-08-20 16:24:15,2020
207,0,True,0,0,2020-08-20 08:49:49+00:00,6,True,True,9,False,259,259,active,,,2020-08-20 16:24:15,2020
208,0,True,0,0,2020-08-20 15:48:04+00:00,8,True,True,7,False,260,260,active,,,2020-08-20 16:24:15,2020
209,0,True,0,0,2020-08-20 16:04:58+00:00,7,True,True,8,False,271,271,active,,,2020-08-20 16:24:15,2020
210,0,True,0,0,2020-08-20 08:59:48+00:00,9,True,True,10,False,272,272,active,,,2020-08-20 16:24:15,2020
211,0,True,0,0,2020-08-20 16:19:09+00:00,12,True,True,28,False,273,273,active,,,2020-08-20 16:24:15,2020
212,0,True,0,0,2020-08-20 16:05:59+00:00,4,True,True,15,False,279,279,active,,,2020-08-20 16:24:15,2020
213,0,True,0,0,2020-08-20 16:10:31+00:00,18,True,True,1,False,280,280,active,,,2020-08-20 16:24:15,2020
214,0,True,0,1,2020-08-20 15:51:13+00:00,7,True,True,7,False,282,282,active,,,2020-08-20 16:24:15,2020
215,0,True,0,1,2020-08-20 16:03:32+00:00,4,True,True,18,False,296,296,active,,,2020-08-20 16:24:15,2020
216,0,True,0,0,2020-08-20 16:17:45+00:00,7,True,True,12,False,318,318,active,,,2020-08-20 16:24:15,2020
217,0,True,0,0,2020-08-20 14:30:45+00:00,21,True,True,4,False,319,319,active,,,2020-08-20 16:24:15,2020
218,0,True,0,0,2020-08-20 16:14:40+00:00,5,True,True,10,False,327,327,active,,,2020-08-20 16:24:15,2020
219,0,True,0,0,2020-08-20 16:12:16+00:00,13,True,True,2,False,328,328,active,,,2020-08-20 16:24:15,2020
220,0,True,0,1,2020-08-20 14:51:09+00:00,8,True,True,6,False,329,329,active,,,2020-08-20 16:24:15,2020
221,0,True,0,0,2020-08-20 16:11:15+00:00,10,True,True,5,False,330,330,active,,,2020-08-20 16:24:15,2020
222,0,True,0,0,2020-08-20 16:20:59+00:00,10,True,True,5,False,331,331,active,,,2020-08-20 16:24:15,2020
