,num_ebikes_available,num_docks_available,num_bikes_disabled,is_renting,station_id,is_returning,station_status,legacy_id,is_installed,num_docks_disabled,last_reported,num_bikes_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
163,0,14,0,True,189,True,active,189,True,0,2020-08-20 21:06:59+00:00,9,True,,,2020-08-20 21:10:35,2020
164,0,33,0,True,190,True,active,190,True,0,2020-08-20 21:06:41+00:00,4,True,,,2020-08-20 21:10:35,2020
165,0,14,0,True,191,True,active,191,True,0,2020-08-20 21:10:29+00:00,1,False,,,2020-08-20 21:10:35,2020
166,0,7,0,True,192,True,active,192,True,0,2020-08-20 20:47:32+00:00,12,False,,,2020-08-20 21:10:35,2020
167,0,13,0,True,193,True,active,193,True,0,2020-08-20 20:56:14+00:00,2,True,,,2020-08-20 21:10:35,2020
168,0,17,0,True,194,True,active,194,True,0,2020-08-20 20:58:03+00:00,2,False,,,2020-08-20 21:10:35,2020
169,0,22,0,True,195,True,active,195,True,0,2020-08-20 21:09:29+00:00,1,False,,,2020-08-20 21:10:35,2020
170,0,9,0,True,196,True,active,196,True,0,2020-08-20 21:08:35+00:00,1,False,,,2020-08-20 21:10:35,2020
171,0,7,1,True,197,True,active,197,True,0,2020-08-20 20:10:46+00:00,7,False,,,2020-08-20 21:10:35,2020
172,0,7,0,True,199,True,active,199,True,0,2020-08-20 14:19:54+00:00,8,False,,,2020-08-20 21:10:35,2020
173,0,3,0,True,200,True,active,200,True,0,2020-08-20 21:09:58+00:00,16,False,,,2020-08-20 21:10:35,2020
174,0,11,0,True,201,True,active,201,True,0,2020-08-20 12:47:08+00:00,4,False,,,2020-08-20 21:10:35,2020
175,0,10,0,True,202,True,active,202,True,0,2020-08-20 20:59:46+00:00,5,False,,,2020-08-20 21:10:35,2020
176,0,9,0,True,203,True,active,203,True,0,2020-08-20 16:40:31+00:00,6,False,,,2020-08-20 21:10:35,2020
177,0,12,0,True,204,True,active,204,True,0,2020-08-20 20:01:48+00:00,3,False,,,2020-08-20 21:10:35,2020
178,0,13,0,True,205,True,active,205,True,0,2020-08-20 17:59:34+00:00,2,False,,,2020-08-20 21:10:35,2020
179,0,21,0,True,206,True,active,206,True,0,2020-08-20 20:49:54+00:00,2,True,,,2020-08-20 21:10:35,2020
180,0,4,1,True,208,True,active,208,True,0,2020-08-20 20:51:54+00:00,10,True,,,2020-08-20 21:10:35,2020
