,num_docks_available,station_status,last_reported,num_bikes_disabled,num_docks_disabled,num_bikes_available,num_ebikes_available,is_installed,station_id,legacy_id,is_renting,eightd_has_available_keys,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
218,11,active,2020-08-18 16:45:55+00:00,0,0,4,0,True,327,327,True,False,True,,,2020-08-18 17:52:50,2020
219,6,active,2020-08-18 16:57:47+00:00,0,0,9,0,True,328,328,True,False,True,,,2020-08-18 17:52:50,2020
220,1,active,2020-08-18 15:27:07+00:00,1,0,13,0,True,329,329,True,False,True,,,2020-08-18 17:52:50,2020
221,12,active,2020-08-18 17:29:41+00:00,1,0,2,0,True,330,330,True,False,True,,,2020-08-18 17:52:50,2020
222,9,active,2020-08-18 17:45:46+00:00,0,0,6,0,True,331,331,True,False,True,,,2020-08-18 17:52:50,2020
223,13,active,2020-08-18 17:52:31+00:00,1,0,1,0,True,332,332,True,False,True,,,2020-08-18 17:52:50,2020
224,2,active,2020-08-18 15:01:47+00:00,0,0,23,0,True,333,333,True,False,True,,,2020-08-18 17:52:50,2020
225,3,active,2020-08-18 16:30:49+00:00,0,0,16,0,True,334,334,True,False,True,,,2020-08-18 17:52:50,2020
226,14,active,2020-08-18 17:42:54+00:00,0,0,5,0,True,335,335,True,False,True,,,2020-08-18 17:52:50,2020
227,11,active,2020-08-18 08:33:19+00:00,0,0,4,0,True,336,336,True,False,True,,,2020-08-18 17:52:50,2020
228,2,active,2020-08-18 16:03:33+00:00,0,0,13,0,True,337,337,True,False,True,,,2020-08-18 17:52:50,2020
229,11,active,2020-08-18 17:18:37+00:00,0,0,4,0,True,338,338,True,False,True,,,2020-08-18 17:52:50,2020
230,8,active,2020-08-18 15:42:46+00:00,0,0,7,0,True,339,339,True,False,True,,,2020-08-18 17:52:50,2020
231,1,active,2020-08-18 08:28:52+00:00,0,0,18,0,True,340,340,True,False,True,,,2020-08-18 17:52:50,2020
232,3,active,2020-08-18 08:32:50+00:00,0,0,12,0,True,341,341,True,True,True,,,2020-08-18 17:52:50,2020
233,14,active,2020-08-18 17:46:03+00:00,0,0,1,0,True,342,342,True,False,True,,,2020-08-18 17:52:50,2020
234,11,active,2020-08-18 11:13:56+00:00,1,0,3,0,True,343,343,True,False,True,,,2020-08-18 17:52:50,2020
235,14,active,2020-08-18 16:15:44+00:00,0,0,5,0,True,344,344,True,False,True,,,2020-08-18 17:52:50,2020
236,8,active,2020-08-18 17:38:25+00:00,2,0,9,0,True,345,345,True,False,True,,,2020-08-18 17:52:50,2020
237,10,active,2020-08-18 17:42:21+00:00,0,0,5,0,True,346,346,True,False,True,,,2020-08-18 17:52:50,2020
238,11,active,2020-08-18 12:28:24+00:00,0,0,4,0,True,347,347,True,False,True,,,2020-08-18 17:52:50,2020
239,12,active,2020-08-18 15:37:06+00:00,0,0,3,0,True,348,348,True,False,True,,,2020-08-18 17:52:50,2020
240,12,active,2020-08-18 08:32:49+00:00,0,0,5,0,True,349,349,True,False,True,,,2020-08-18 17:52:50,2020
241,1,active,2020-08-18 13:56:30+00:00,0,0,16,0,True,350,350,True,False,True,,,2020-08-18 17:52:50,2020
242,5,active,2020-08-18 17:40:09+00:00,0,0,10,0,True,351,351,True,False,True,,,2020-08-18 17:52:50,2020
243,10,active,2020-08-18 17:35:32+00:00,0,0,5,0,True,352,352,True,False,True,,,2020-08-18 17:52:50,2020
244,6,active,2020-08-18 08:34:23+00:00,0,0,9,0,True,353,353,True,True,True,,,2020-08-18 17:52:50,2020
245,10,active,2020-08-18 17:34:09+00:00,0,0,5,0,True,354,354,True,False,True,,,2020-08-18 17:52:50,2020
246,0,active,2020-08-18 12:34:40+00:00,0,0,17,0,True,355,355,True,False,True,,,2020-08-18 17:52:50,2020
247,14,active,2020-08-18 17:20:37+00:00,0,0,9,0,True,356,356,True,False,True,,,2020-08-18 17:52:50,2020
248,8,active,2020-08-18 17:24:30+00:00,0,0,7,0,True,357,357,True,False,True,,,2020-08-18 17:52:50,2020
249,4,active,2020-08-18 16:35:24+00:00,0,0,15,0,True,358,358,True,False,True,,,2020-08-18 17:52:50,2020
250,12,active,2020-08-18 17:47:04+00:00,2,0,1,0,True,359,359,True,False,True,,,2020-08-18 17:52:50,2020
251,9,active,2020-08-18 17:44:57+00:00,1,0,5,0,True,360,360,True,False,True,,,2020-08-18 17:52:50,2020
252,11,active,2020-08-18 17:48:07+00:00,0,0,8,0,True,361,361,True,False,True,,,2020-08-18 17:52:50,2020
253,4,active,2020-08-18 17:04:10+00:00,0,0,15,0,True,362,362,True,False,True,,,2020-08-18 17:52:50,2020
254,15,active,2020-08-18 17:51:23+00:00,0,0,4,0,True,363,363,True,False,True,,,2020-08-18 17:52:50,2020
255,10,active,2020-08-18 17:32:00+00:00,1,0,8,0,True,364,364,True,False,True,,,2020-08-18 17:52:50,2020
256,10,active,2020-08-18 17:43:24+00:00,0,0,9,0,True,365,365,True,False,True,,,2020-08-18 17:52:50,2020
257,8,active,2020-08-18 17:42:16+00:00,0,0,7,0,True,366,366,True,False,True,,,2020-08-18 17:52:50,2020
258,2,active,2020-08-18 17:36:49+00:00,0,0,17,0,True,367,367,True,False,True,,,2020-08-18 17:52:50,2020
259,10,active,2020-08-18 14:38:47+00:00,0,0,5,0,True,368,368,True,False,True,,,2020-08-18 17:52:50,2020
260,14,active,2020-08-18 17:25:44+00:00,0,0,1,0,True,369,369,True,False,True,,,2020-08-18 17:52:50,2020
261,7,active,2020-08-18 17:44:28+00:00,0,0,12,0,True,370,370,True,False,True,,,2020-08-18 17:52:50,2020
262,12,active,2020-08-18 16:40:54+00:00,0,0,7,0,True,371,371,True,False,True,,,2020-08-18 17:52:50,2020
263,10,active,2020-08-18 17:49:30+00:00,1,0,8,0,True,372,372,True,False,True,,,2020-08-18 17:52:50,2020
264,7,active,2020-08-18 13:27:24+00:00,0,0,8,0,True,373,373,True,False,True,,,2020-08-18 17:52:50,2020
265,9,active,2020-08-18 17:33:26+00:00,1,0,9,0,True,374,374,True,False,True,,,2020-08-18 17:52:50,2020
266,3,active,2020-08-18 17:10:59+00:00,0,0,12,0,True,376,376,True,False,True,,,2020-08-18 17:52:50,2020
267,12,active,2020-08-18 17:15:25+00:00,0,0,7,0,True,377,377,True,False,True,,,2020-08-18 17:52:50,2020
268,16,active,2020-08-18 17:43:15+00:00,0,0,3,0,True,378,378,True,False,True,,,2020-08-18 17:52:50,2020
269,10,active,2020-08-18 17:23:12+00:00,1,0,4,0,True,379,379,True,False,True,,,2020-08-18 17:52:50,2020
270,3,active,2020-08-18 17:25:41+00:00,2,0,13,0,True,380,380,True,False,True,,,2020-08-18 17:52:50,2020
271,16,active,2020-08-18 17:52:19+00:00,0,0,3,0,True,381,381,True,False,True,,,2020-08-18 17:52:50,2020
272,14,active,2020-08-18 17:45:09+00:00,0,0,5,0,True,384,384,True,True,True,,,2020-08-18 17:52:50,2020
273,0,active,2020-08-18 17:48:28+00:00,0,1,14,0,True,385,385,True,False,True,,,2020-08-18 17:52:50,2020
274,12,active,2020-08-18 17:45:06+00:00,0,0,7,0,True,386,386,True,False,True,,,2020-08-18 17:52:50,2020
275,0,active,2020-08-18 08:53:57+00:00,0,0,15,0,True,387,387,True,False,True,,,2020-08-18 17:52:50,2020
276,2,active,2020-08-18 17:03:04+00:00,0,0,9,0,True,388,388,True,False,True,,,2020-08-18 17:52:50,2020
277,6,active,2020-08-17 23:10:34+00:00,0,0,8,0,True,389,389,True,False,True,,,2020-08-18 17:52:50,2020
278,7,active,2020-08-18 15:43:58+00:00,0,0,8,0,True,390,390,True,False,True,,,2020-08-18 17:52:50,2020
279,1,active,2020-08-18 13:31:28+00:00,0,0,14,0,True,391,391,True,False,True,,,2020-08-18 17:52:50,2020
280,8,active,2020-08-18 14:01:48+00:00,0,0,7,0,True,392,392,True,False,True,,,2020-08-18 17:52:50,2020
281,8,active,2020-08-18 10:52:53+00:00,0,0,7,0,True,393,393,True,False,True,,,2020-08-18 17:52:50,2020
282,14,active,2020-08-18 08:58:30+00:00,0,0,0,0,True,394,394,True,False,True,,,2020-08-18 17:52:50,2020
283,4,active,2020-08-18 15:20:59+00:00,0,0,11,0,True,395,395,True,False,True,,,2020-08-18 17:52:50,2020
284,4,active,2020-08-18 08:58:51+00:00,0,0,11,0,True,396,396,True,False,True,,,2020-08-18 17:52:50,2020
285,9,active,2020-08-18 10:31:02+00:00,1,0,5,0,True,397,397,True,False,True,,,2020-08-18 17:52:50,2020
286,6,active,2020-08-18 17:06:38+00:00,0,0,13,0,True,398,398,True,False,True,,,2020-08-18 17:52:50,2020
287,6,active,2020-08-18 17:35:33+00:00,0,0,9,0,True,399,399,True,False,True,,,2020-08-18 17:52:50,2020
288,8,active,2020-08-18 17:07:13+00:00,0,0,19,0,True,400,400,True,False,True,,,2020-08-18 17:52:50,2020
289,8,active,2020-08-18 17:05:21+00:00,0,0,7,0,True,401,401,True,False,True,,,2020-08-18 17:52:50,2020
290,14,active,2020-08-18 17:52:24+00:00,0,0,1,0,True,402,402,True,False,True,,,2020-08-18 17:52:50,2020
291,11,active,2020-08-18 17:45:54+00:00,1,0,3,0,True,403,403,True,False,True,,,2020-08-18 17:52:50,2020
292,14,active,2020-08-18 17:18:59+00:00,0,0,2,0,True,404,404,True,False,True,,,2020-08-18 17:52:50,2020
293,6,active,2020-08-18 09:43:46+00:00,0,0,13,0,True,405,405,True,False,True,,,2020-08-18 17:52:50,2020
294,3,active,2020-08-18 17:11:02+00:00,0,0,16,0,True,406,406,True,False,True,,,2020-08-18 17:52:50,2020
295,18,active,2020-08-18 16:50:24+00:00,0,0,1,0,True,407,407,True,False,True,,,2020-08-18 17:52:50,2020
296,10,active,2020-08-18 17:14:00+00:00,0,0,5,0,True,408,408,True,False,True,,,2020-08-18 17:52:50,2020
297,16,active,2020-08-18 16:58:50+00:00,0,0,3,0,True,409,409,True,False,True,,,2020-08-18 17:52:50,2020
298,13,active,2020-08-18 13:53:29+00:00,0,0,6,0,True,410,410,True,False,True,,,2020-08-18 17:52:50,2020
299,11,active,2020-08-18 16:26:38+00:00,0,0,4,0,True,411,411,True,False,True,,,2020-08-18 17:52:50,2020
300,13,active,2020-08-18 17:17:50+00:00,0,0,6,0,True,412,412,True,False,True,,,2020-08-18 17:52:50,2020
301,14,active,2020-08-18 17:40:41+00:00,0,0,5,0,True,413,413,True,False,True,,,2020-08-18 17:52:50,2020
302,18,active,2020-08-18 17:15:18+00:00,0,0,5,0,True,414,414,True,False,True,,,2020-08-18 17:52:50,2020
303,10,active,2020-08-18 16:25:28+00:00,0,0,9,0,True,415,415,True,False,True,,,2020-08-18 17:52:50,2020
304,0,active,2020-08-18 17:51:05+00:00,3,0,12,0,True,416,416,True,False,True,,,2020-08-18 17:52:50,2020
305,14,active,2020-08-18 17:43:08+00:00,0,0,5,0,True,417,417,True,False,True,,,2020-08-18 17:52:50,2020
306,6,active,2020-08-18 17:12:48+00:00,0,0,9,0,True,419,419,True,False,True,,,2020-08-18 17:52:50,2020
307,0,out_of_service,1970-01-02 00:00:00+00:00,0,0,0,0,False,420,420,False,False,False,,,2020-08-18 17:52:50,1970
308,0,active,2020-08-17 16:27:03+00:00,0,0,19,0,True,421,421,True,False,True,,,2020-08-18 17:52:50,2020
309,8,active,2020-08-18 15:24:57+00:00,1,0,6,0,True,422,422,True,False,True,,,2020-08-18 17:52:50,2020
310,11,active,2020-08-18 16:00:59+00:00,0,0,8,0,True,423,423,True,False,True,,,2020-08-18 17:52:50,2020
311,17,active,2020-08-18 17:08:57+00:00,0,0,2,0,True,424,424,True,False,True,,,2020-08-18 17:52:50,2020
312,16,active,2020-08-18 14:02:27+00:00,0,0,0,0,True,425,425,True,False,True,,,2020-08-18 17:52:50,2020
313,10,active,2020-08-18 17:15:46+00:00,0,0,17,0,True,426,426,True,False,True,,,2020-08-18 17:52:50,2020
314,18,active,2020-08-18 14:14:07+00:00,0,0,1,0,True,427,427,True,False,True,,,2020-08-18 17:52:50,2020
315,11,active,2020-08-18 14:29:00+00:00,1,0,7,0,True,428,428,True,False,True,,,2020-08-18 17:52:50,2020
316,4,active,2020-08-18 08:58:29+00:00,0,0,15,0,True,430,430,True,False,True,,,2020-08-18 17:52:50,2020
317,14,active,2020-08-18 15:50:09+00:00,0,0,1,0,True,431,431,True,False,True,,,2020-08-18 17:52:50,2020
318,13,active,2020-08-18 17:46:10+00:00,0,0,6,0,True,432,432,True,False,True,,,2020-08-18 17:52:50,2020
319,16,active,2020-08-18 08:58:55+00:00,0,0,3,0,True,433,433,True,False,True,,,2020-08-18 17:52:50,2020
320,18,active,2020-08-17 22:58:38+00:00,0,0,1,0,True,434,434,True,False,True,,,2020-08-18 17:52:50,2020
321,5,active,2020-08-18 17:31:27+00:00,0,0,10,0,True,435,435,True,False,True,,,2020-08-18 17:52:50,2020
322,14,active,2020-08-18 16:38:30+00:00,0,0,1,0,True,436,436,True,False,True,,,2020-08-18 17:52:50,2020
323,17,active,2020-08-18 17:47:29+00:00,0,0,2,0,True,437,437,True,False,True,,,2020-08-18 17:52:50,2020
324,4,active,2020-08-18 16:38:00+00:00,0,0,13,0,True,440,440,True,False,True,,,2020-08-18 17:52:50,2020
325,9,active,2020-08-18 17:27:09+00:00,1,0,9,0,True,441,441,True,False,True,,,2020-08-18 17:52:50,2020
326,2,active,2020-08-18 15:26:51+00:00,0,0,13,0,True,442,442,True,False,True,,,2020-08-18 17:52:50,2020
327,12,active,2020-08-18 16:54:33+00:00,0,0,7,0,True,443,443,True,False,True,,,2020-08-18 17:52:50,2020
328,4,active,2020-08-18 17:50:43+00:00,0,0,15,0,True,445,445,True,False,True,,,2020-08-18 17:52:50,2020
329,8,active,2020-08-18 17:45:01+00:00,0,0,4,0,True,446,446,True,False,True,,,2020-08-18 17:52:50,2020
330,16,active,2020-08-18 15:17:20+00:00,0,0,3,0,True,447,447,True,False,True,,,2020-08-18 17:52:50,2020
331,4,active,2020-08-18 08:58:50+00:00,0,0,7,0,True,448,448,True,False,True,,,2020-08-18 17:52:50,2020
332,0,out_of_service,1970-01-02 00:00:00+00:00,0,0,0,0,False,449,449,True,False,True,,,2020-08-18 17:52:50,1970
333,2,active,2020-08-18 17:32:17+00:00,0,0,13,0,True,450,450,True,False,True,,,2020-08-18 17:52:50,2020
334,9,active,2020-08-18 17:50:05+00:00,0,0,6,0,True,451,451,True,False,True,,,2020-08-18 17:52:50,2020
335,15,active,2020-08-18 17:22:32+00:00,0,0,0,0,True,452,452,True,False,True,,,2020-08-18 17:52:50,2020
336,12,active,2020-08-18 15:57:50+00:00,1,0,2,0,True,453,453,True,False,True,,,2020-08-18 17:52:50,2020
337,9,active,2020-08-18 17:25:52+00:00,0,0,6,0,True,454,454,True,False,True,,,2020-08-18 17:52:50,2020
338,6,active,2020-08-18 12:00:19+00:00,0,0,6,0,True,455,455,True,False,True,,,2020-08-18 17:52:50,2020
339,17,active,2020-08-18 15:53:48+00:00,0,0,2,0,True,456,456,True,False,True,,,2020-08-18 17:52:50,2020
340,1,active,2020-08-18 14:03:27+00:00,0,0,10,0,True,457,457,True,False,True,,,2020-08-18 17:52:50,2020
341,5,active,2020-08-18 15:32:55+00:00,1,0,5,0,True,458,458,True,False,True,,,2020-08-18 17:52:50,2020
