,eightd_has_available_keys,is_renting,is_returning,num_ebikes_available,station_status,num_bikes_disabled,station_id,num_docks_disabled,is_installed,last_reported,num_docks_available,legacy_id,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
180,True,True,True,0,active,0,208,0,True,2020-08-13 23:24:18+00:00,6,208,9,,,2020-08-13 23:51:30,2020
181,False,True,True,0,active,0,209,0,True,2020-08-13 22:18:03+00:00,7,209,8,,,2020-08-13 23:51:30,2020
182,False,True,True,0,active,0,210,0,True,2020-08-13 16:34:19+00:00,11,210,4,,,2020-08-13 23:51:30,2020
183,False,True,True,0,active,0,211,0,True,2020-08-13 23:26:59+00:00,13,211,6,,,2020-08-13 23:51:30,2020
184,False,True,True,0,active,0,212,0,True,2020-08-13 23:27:06+00:00,17,212,16,,,2020-08-13 23:51:30,2020
185,True,True,True,0,active,0,213,0,True,2020-08-13 23:18:30+00:00,11,213,5,,,2020-08-13 23:51:30,2020
186,False,True,True,0,active,0,214,0,True,2020-08-13 23:49:43+00:00,13,214,2,,,2020-08-13 23:51:30,2020
187,False,True,True,0,active,0,215,0,True,2020-08-13 23:26:48+00:00,10,215,5,,,2020-08-13 23:51:30,2020
188,False,True,True,0,active,1,216,0,True,2020-08-13 22:08:51+00:00,0,216,18,,,2020-08-13 23:51:30,2020
189,False,True,True,0,active,0,217,0,True,2020-08-13 23:08:54+00:00,10,217,9,,,2020-08-13 23:51:30,2020
190,False,True,True,0,active,0,218,0,True,2020-08-13 23:36:08+00:00,0,218,15,,,2020-08-13 23:51:30,2020
191,False,True,True,0,active,1,219,0,True,2020-08-13 22:31:41+00:00,9,219,5,,,2020-08-13 23:51:30,2020
192,False,True,True,0,active,0,221,0,True,2020-08-13 23:48:08+00:00,10,221,9,,,2020-08-13 23:51:30,2020
193,True,True,True,0,active,0,222,0,True,2020-08-13 23:24:37+00:00,13,222,1,,,2020-08-13 23:51:30,2020
194,False,True,True,0,active,2,224,0,True,2020-08-13 23:27:44+00:00,3,224,12,,,2020-08-13 23:51:30,2020
195,False,True,True,0,active,0,225,0,True,2020-08-13 23:50:40+00:00,13,225,6,,,2020-08-13 23:51:30,2020
196,False,True,True,0,active,0,226,0,True,2020-08-13 23:43:08+00:00,15,226,0,,,2020-08-13 23:51:30,2020
197,False,True,True,0,active,3,227,0,True,2020-08-13 23:30:10+00:00,7,227,9,,,2020-08-13 23:51:30,2020
198,False,True,True,0,active,1,228,0,True,2020-08-13 23:35:07+00:00,17,228,1,,,2020-08-13 23:51:30,2020
199,False,True,True,0,active,0,232,0,True,2020-08-13 22:59:36+00:00,5,232,6,,,2020-08-13 23:51:30,2020
200,False,True,True,0,active,0,233,0,True,2020-08-13 23:41:08+00:00,7,233,8,,,2020-08-13 23:51:30,2020
201,False,True,True,0,active,0,234,0,True,2020-08-13 22:38:34+00:00,15,234,0,,,2020-08-13 23:51:30,2020
202,False,True,True,0,active,0,235,0,True,2020-08-13 21:34:16+00:00,8,235,7,,,2020-08-13 23:51:30,2020
203,False,True,True,0,active,0,236,0,True,2020-08-13 23:33:35+00:00,4,236,11,,,2020-08-13 23:51:30,2020
204,False,True,True,0,active,0,239,0,True,2020-08-13 23:50:01+00:00,14,239,1,,,2020-08-13 23:51:30,2020
205,False,True,True,0,active,0,255,0,True,2020-08-13 12:33:28+00:00,5,255,10,,,2020-08-13 23:51:30,2020
206,False,True,True,0,active,0,258,0,True,2020-08-13 23:47:09+00:00,1,258,14,,,2020-08-13 23:51:30,2020
207,False,True,True,0,active,0,259,0,True,2020-08-13 18:35:59+00:00,1,259,14,,,2020-08-13 23:51:30,2020
208,False,True,True,0,active,0,260,0,True,2020-08-13 23:02:45+00:00,0,260,15,,,2020-08-13 23:51:30,2020
209,False,True,True,0,active,0,271,0,True,2020-08-13 19:07:23+00:00,6,271,9,,,2020-08-13 23:51:30,2020
210,False,True,True,0,active,1,272,0,True,2020-08-13 22:50:46+00:00,11,272,7,,,2020-08-13 23:51:30,2020
211,False,True,True,0,active,0,273,0,True,2020-08-13 23:41:11+00:00,25,273,15,,,2020-08-13 23:51:30,2020
212,False,True,True,0,active,0,279,0,True,2020-08-13 23:24:32+00:00,0,279,19,,,2020-08-13 23:51:30,2020
213,False,True,True,0,active,1,280,0,True,2020-08-13 22:59:21+00:00,10,280,8,,,2020-08-13 23:51:30,2020
214,False,True,True,0,active,1,282,0,True,2020-08-13 23:50:51+00:00,4,282,10,,,2020-08-13 23:51:30,2020
215,False,True,True,0,active,0,296,0,True,2020-08-13 23:50:28+00:00,15,296,8,,,2020-08-13 23:51:30,2020
216,False,True,True,0,active,1,318,0,True,2020-08-13 23:47:25+00:00,17,318,1,,,2020-08-13 23:51:30,2020
217,False,True,True,0,active,0,319,0,True,2020-08-13 23:23:52+00:00,25,319,0,,,2020-08-13 23:51:30,2020
218,False,True,True,0,active,0,327,0,True,2020-08-13 23:03:24+00:00,15,327,0,,,2020-08-13 23:51:30,2020
219,False,True,True,0,active,2,328,0,True,2020-08-13 23:18:02+00:00,0,328,13,,,2020-08-13 23:51:30,2020
220,False,True,True,0,active,1,329,0,True,2020-08-13 23:14:31+00:00,2,329,12,,,2020-08-13 23:51:30,2020
