,num_bikes_available,last_reported,is_renting,num_docks_available,legacy_id,num_docks_disabled,station_status,eightd_has_available_keys,station_id,num_bikes_disabled,num_ebikes_available,is_returning,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
218,6,2020-07-31 21:14:57+00:00,True,9,327,0,active,False,327,0,0,True,True,,,2020-07-31 21:19:50,2020
219,6,2020-07-31 21:15:40+00:00,True,9,328,0,active,False,328,0,0,True,True,,,2020-07-31 21:19:50,2020
220,10,2020-07-31 21:08:57+00:00,True,5,329,0,active,False,329,0,0,True,True,,,2020-07-31 21:19:50,2020
221,4,2020-07-31 21:00:35+00:00,True,11,330,0,active,False,330,0,0,True,True,,,2020-07-31 21:19:50,2020
222,9,2020-07-31 21:13:17+00:00,True,4,331,0,active,False,331,2,0,True,True,,,2020-07-31 21:19:50,2020
223,9,2020-07-31 21:19:07+00:00,True,6,332,0,active,False,332,0,0,True,True,,,2020-07-31 21:19:50,2020
224,18,2020-07-31 20:53:12+00:00,True,7,333,0,active,False,333,0,0,True,True,,,2020-07-31 21:19:50,2020
225,12,2020-07-31 21:15:16+00:00,True,7,334,0,active,False,334,0,0,True,True,,,2020-07-31 21:19:50,2020
226,9,2020-07-31 21:16:58+00:00,True,10,335,0,active,False,335,0,0,True,True,,,2020-07-31 21:19:50,2020
227,10,2020-07-31 20:37:31+00:00,True,5,336,0,active,False,336,0,0,True,True,,,2020-07-31 21:19:50,2020
228,10,2020-07-31 19:55:26+00:00,True,4,337,0,active,False,337,1,0,True,True,,,2020-07-31 21:19:50,2020
229,2,2020-07-31 20:57:56+00:00,True,12,338,0,active,False,338,1,0,True,True,,,2020-07-31 21:19:50,2020
230,9,2020-07-31 20:49:05+00:00,True,6,339,0,active,False,339,0,0,True,True,,,2020-07-31 21:19:50,2020
231,13,2020-07-31 21:05:32+00:00,True,6,340,0,active,False,340,0,0,True,True,,,2020-07-31 21:19:50,2020
232,7,2020-07-31 16:13:56+00:00,True,8,341,0,active,True,341,0,0,True,True,,,2020-07-31 21:19:50,2020
233,6,2020-07-31 21:17:03+00:00,True,9,342,0,active,False,342,0,0,True,True,,,2020-07-31 21:19:50,2020
234,4,2020-07-31 08:32:11+00:00,True,10,343,0,active,False,343,1,0,True,True,,,2020-07-31 21:19:50,2020
235,0,2020-07-31 21:03:28+00:00,True,19,344,0,active,False,344,0,0,True,True,,,2020-07-31 21:19:50,2020
236,4,2020-07-31 20:21:02+00:00,True,15,345,0,active,False,345,0,0,True,True,,,2020-07-31 21:19:50,2020
237,1,2020-07-31 19:23:59+00:00,True,14,346,0,active,False,346,0,0,True,True,,,2020-07-31 21:19:50,2020
238,4,2020-07-31 17:59:16+00:00,True,11,347,0,active,False,347,0,0,True,True,,,2020-07-31 21:19:50,2020
239,10,2020-07-31 19:00:57+00:00,True,3,348,0,active,False,348,2,0,True,True,,,2020-07-31 21:19:50,2020
240,11,2020-07-31 16:49:12+00:00,True,6,349,0,active,True,349,0,0,True,True,,,2020-07-31 21:19:50,2020
241,2,2020-07-31 18:38:22+00:00,True,15,350,0,active,False,350,0,0,True,True,,,2020-07-31 21:19:50,2020
242,6,2020-07-31 20:40:04+00:00,True,8,351,0,active,False,351,1,0,True,True,,,2020-07-31 21:19:50,2020
243,4,2020-07-31 21:18:45+00:00,True,11,352,0,active,False,352,0,0,True,True,,,2020-07-31 21:19:50,2020
244,11,2020-07-31 17:28:08+00:00,True,4,353,0,active,True,353,0,0,True,True,,,2020-07-31 21:19:50,2020
245,1,2020-07-31 20:42:22+00:00,True,14,354,0,active,False,354,0,0,True,True,,,2020-07-31 21:19:50,2020
246,9,2020-07-31 19:14:50+00:00,True,8,355,0,active,False,355,0,0,True,True,,,2020-07-31 21:19:50,2020
247,22,2020-07-31 20:58:28+00:00,True,1,356,0,active,False,356,0,0,True,True,,,2020-07-31 21:19:50,2020
248,11,2020-07-31 21:17:44+00:00,True,4,357,0,active,False,357,0,0,True,True,,,2020-07-31 21:19:50,2020
249,7,2020-07-31 19:23:47+00:00,True,12,358,0,active,False,358,0,0,True,True,,,2020-07-31 21:19:50,2020
250,0,2020-07-31 20:46:49+00:00,True,15,359,0,active,False,359,0,0,True,True,,,2020-07-31 21:19:50,2020
251,0,2020-07-31 19:03:32+00:00,True,15,360,0,active,False,360,0,0,True,True,,,2020-07-31 21:19:50,2020
252,6,2020-07-31 21:17:43+00:00,True,13,361,0,active,False,361,0,0,True,True,,,2020-07-31 21:19:50,2020
253,19,2020-07-31 21:03:00+00:00,True,0,362,0,active,False,362,0,0,True,True,,,2020-07-31 21:19:50,2020
254,11,2020-07-31 21:12:16+00:00,True,8,363,0,active,False,363,0,0,True,True,,,2020-07-31 21:19:50,2020
255,6,2020-07-31 20:41:29+00:00,True,12,364,0,active,False,364,1,0,True,True,,,2020-07-31 21:19:50,2020
256,5,2020-07-31 20:55:22+00:00,True,14,365,0,active,False,365,0,0,True,True,,,2020-07-31 21:19:50,2020
257,2,2020-07-31 21:18:22+00:00,True,13,366,0,active,False,366,0,0,True,True,,,2020-07-31 21:19:50,2020
258,19,2020-07-31 19:42:30+00:00,True,0,367,0,active,False,367,0,0,True,True,,,2020-07-31 21:19:50,2020
259,1,2020-07-31 19:25:20+00:00,True,13,368,0,active,False,368,1,0,True,True,,,2020-07-31 21:19:50,2020
260,9,2020-07-31 21:12:45+00:00,True,6,369,0,active,False,369,0,0,True,True,,,2020-07-31 21:19:50,2020
261,13,2020-07-31 21:18:40+00:00,True,6,370,0,active,False,370,0,0,True,True,,,2020-07-31 21:19:50,2020
262,7,2020-07-31 19:24:22+00:00,True,11,371,0,active,False,371,1,0,True,True,,,2020-07-31 21:19:50,2020
263,3,2020-07-31 21:19:44+00:00,True,15,372,0,active,False,372,1,0,True,True,,,2020-07-31 21:19:50,2020
264,9,2020-07-31 19:19:59+00:00,True,6,373,0,active,False,373,0,0,True,True,,,2020-07-31 21:19:50,2020
265,3,2020-07-31 21:16:17+00:00,True,15,374,0,active,False,374,1,0,True,True,,,2020-07-31 21:19:50,2020
266,1,2020-07-31 20:46:17+00:00,True,14,376,0,active,False,376,0,0,True,True,,,2020-07-31 21:19:50,2020
267,11,2020-07-31 21:05:52+00:00,True,8,377,0,active,False,377,0,0,True,True,,,2020-07-31 21:19:50,2020
268,5,2020-07-31 20:36:59+00:00,True,13,378,0,active,False,378,1,0,True,True,,,2020-07-31 21:19:50,2020
269,1,2020-07-31 21:18:28+00:00,True,14,379,0,active,False,379,0,0,True,True,,,2020-07-31 21:19:50,2020
270,11,2020-07-31 21:16:13+00:00,True,7,380,0,active,False,380,0,0,True,True,,,2020-07-31 21:19:50,2020
271,8,2020-07-31 21:15:51+00:00,True,11,381,0,active,False,381,0,0,True,True,,,2020-07-31 21:19:50,2020
272,9,2020-07-31 21:19:26+00:00,True,10,384,0,active,True,384,0,0,True,True,,,2020-07-31 21:19:50,2020
273,13,2020-07-31 20:21:38+00:00,True,1,385,1,active,False,385,0,0,True,True,,,2020-07-31 21:19:50,2020
274,6,2020-07-31 21:06:09+00:00,True,13,386,0,active,False,386,0,0,True,True,,,2020-07-31 21:19:50,2020
275,10,2020-07-31 21:10:36+00:00,True,5,387,0,active,False,387,0,0,True,True,,,2020-07-31 21:19:50,2020
276,4,2020-07-31 08:46:35+00:00,True,7,388,0,active,False,388,0,0,True,True,,,2020-07-31 21:19:50,2020
277,10,2020-07-31 19:44:20+00:00,True,4,389,0,active,False,389,0,0,True,True,,,2020-07-31 21:19:50,2020
278,12,2020-07-31 18:38:39+00:00,True,3,390,0,active,False,390,0,0,True,True,,,2020-07-31 21:19:50,2020
279,13,2020-07-31 08:51:47+00:00,True,2,391,0,active,False,391,0,0,True,True,,,2020-07-31 21:19:50,2020
280,8,2020-07-31 21:08:19+00:00,True,7,392,0,active,False,392,0,0,True,True,,,2020-07-31 21:19:50,2020
281,4,2020-07-31 14:15:16+00:00,True,9,393,0,active,False,393,2,0,True,True,,,2020-07-31 21:19:50,2020
282,0,2020-07-31 08:57:02+00:00,True,14,394,0,active,False,394,0,0,True,True,,,2020-07-31 21:19:50,2020
283,10,2020-07-31 19:36:29+00:00,True,5,395,0,active,False,395,0,0,True,True,,,2020-07-31 21:19:50,2020
284,10,2020-07-31 17:42:57+00:00,True,5,396,0,active,False,396,0,0,True,True,,,2020-07-31 21:19:50,2020
285,12,2020-07-31 18:59:22+00:00,True,3,397,0,active,False,397,0,0,True,True,,,2020-07-31 21:19:50,2020
286,11,2020-07-31 21:16:08+00:00,True,8,398,0,active,False,398,0,0,True,True,,,2020-07-31 21:19:50,2020
287,12,2020-07-31 21:11:59+00:00,True,2,399,0,active,False,399,1,0,True,True,,,2020-07-31 21:19:50,2020
288,11,2020-07-31 21:18:44+00:00,True,16,400,0,active,False,400,0,0,True,True,,,2020-07-31 21:19:50,2020
289,6,2020-07-31 20:48:01+00:00,True,9,401,0,active,False,401,0,0,True,True,,,2020-07-31 21:19:50,2020
290,9,2020-07-31 21:17:15+00:00,True,6,402,0,active,False,402,0,0,True,True,,,2020-07-31 21:19:50,2020
291,1,2020-07-31 20:50:53+00:00,True,14,403,0,active,False,403,0,0,True,True,,,2020-07-31 21:19:50,2020
292,2,2020-07-31 21:17:21+00:00,True,14,404,0,active,False,404,0,0,True,True,,,2020-07-31 21:19:50,2020
293,9,2020-07-31 21:19:08+00:00,True,9,405,0,active,False,405,1,0,True,True,,,2020-07-31 21:19:50,2020
294,4,2020-07-31 16:52:51+00:00,True,9,406,0,active,False,406,2,0,True,True,,,2020-07-31 21:19:50,2020
295,1,2020-07-31 21:16:07+00:00,True,18,407,0,active,False,407,0,0,True,True,,,2020-07-31 21:19:50,2020
296,8,2020-07-31 20:50:55+00:00,True,7,408,0,active,False,408,0,0,True,True,,,2020-07-31 21:19:50,2020
297,2,2020-07-31 21:14:31+00:00,True,17,409,0,active,False,409,0,0,True,True,,,2020-07-31 21:19:50,2020
298,16,2020-07-31 20:21:08+00:00,True,3,410,0,active,False,410,0,0,True,True,,,2020-07-31 21:19:50,2020
299,13,2020-07-31 20:52:17+00:00,True,2,411,0,active,False,411,0,0,True,True,,,2020-07-31 21:19:50,2020
300,9,2020-07-31 21:14:38+00:00,True,10,412,0,active,False,412,0,0,True,True,,,2020-07-31 21:19:50,2020
301,8,2020-07-31 21:18:01+00:00,True,11,413,0,active,False,413,0,0,True,True,,,2020-07-31 21:19:50,2020
302,3,2020-07-31 17:01:41+00:00,True,20,414,0,active,False,414,0,0,True,True,,,2020-07-31 21:19:50,2020
303,6,2020-07-31 21:17:25+00:00,True,12,415,0,active,False,415,1,0,True,True,,,2020-07-31 21:19:50,2020
304,0,2020-07-31 21:15:04+00:00,True,15,416,0,active,False,416,0,0,True,True,,,2020-07-31 21:19:50,2020
305,13,2020-07-31 21:19:15+00:00,True,6,417,0,active,False,417,0,0,True,True,,,2020-07-31 21:19:50,2020
306,12,2020-07-31 19:35:13+00:00,True,3,419,0,active,False,419,0,0,True,True,,,2020-07-31 21:19:50,2020
307,0,1970-01-02 00:00:00+00:00,False,0,420,0,out_of_service,False,420,0,0,False,False,,,2020-07-31 21:19:50,1970
308,9,2020-07-31 13:31:55+00:00,True,9,421,0,active,False,421,1,0,True,True,,,2020-07-31 21:19:50,2020
309,14,2020-07-31 08:56:02+00:00,True,1,422,0,active,False,422,0,0,True,True,,,2020-07-31 21:19:50,2020
310,10,2020-07-31 21:10:54+00:00,True,9,423,0,active,False,423,0,0,True,True,,,2020-07-31 21:19:50,2020
311,6,2020-07-31 21:09:47+00:00,True,13,424,0,active,False,424,0,0,True,True,,,2020-07-31 21:19:50,2020
312,4,2020-07-31 20:29:41+00:00,True,12,425,0,active,False,425,0,0,True,True,,,2020-07-31 21:19:50,2020
313,21,2020-07-31 21:07:59+00:00,True,6,426,0,active,False,426,0,0,True,True,,,2020-07-31 21:19:50,2020
314,9,2020-07-31 21:03:26+00:00,True,10,427,0,active,False,427,0,0,True,True,,,2020-07-31 21:19:50,2020
315,13,2020-07-31 21:08:39+00:00,True,6,428,0,active,False,428,0,0,True,True,,,2020-07-31 21:19:50,2020
316,16,2020-07-31 19:44:41+00:00,True,3,430,0,active,False,430,0,0,True,True,,,2020-07-31 21:19:50,2020
317,1,2020-07-31 19:00:18+00:00,True,13,431,0,active,False,431,1,0,True,True,,,2020-07-31 21:19:50,2020
318,9,2020-07-31 20:25:53+00:00,True,10,432,0,active,False,432,0,0,True,True,,,2020-07-31 21:19:50,2020
319,0,2020-07-31 14:04:48+00:00,True,19,433,0,active,False,433,0,0,True,True,,,2020-07-31 21:19:50,2020
320,7,2020-07-31 20:34:57+00:00,True,11,434,0,active,False,434,1,0,True,True,,,2020-07-31 21:19:50,2020
321,13,2020-07-31 21:12:30+00:00,True,0,435,0,active,False,435,2,0,True,True,,,2020-07-31 21:19:50,2020
322,6,2020-07-31 20:42:58+00:00,True,9,436,0,active,False,436,0,0,True,True,,,2020-07-31 21:19:50,2020
323,9,2020-07-31 21:19:16+00:00,True,10,437,0,active,False,437,0,0,True,True,,,2020-07-31 21:19:50,2020
324,3,2020-07-31 20:41:42+00:00,True,14,440,0,active,False,440,0,0,True,True,,,2020-07-31 21:19:50,2020
325,11,2020-07-31 20:40:26+00:00,True,8,441,0,active,False,441,0,0,True,True,,,2020-07-31 21:19:50,2020
326,2,2020-07-31 21:16:52+00:00,True,13,442,0,active,False,442,0,0,True,True,,,2020-07-31 21:19:50,2020
327,3,2020-07-31 17:18:39+00:00,True,16,443,0,active,False,443,0,0,True,True,,,2020-07-31 21:19:50,2020
328,10,2020-07-31 21:11:41+00:00,True,9,445,0,active,False,445,0,0,True,True,,,2020-07-31 21:19:50,2020
329,11,2020-07-31 21:12:17+00:00,True,1,446,0,active,False,446,0,0,True,True,,,2020-07-31 21:19:50,2020
330,1,2020-07-31 20:46:31+00:00,True,18,447,0,active,False,447,0,0,True,True,,,2020-07-31 21:19:50,2020
331,3,2020-07-31 08:56:09+00:00,True,8,448,0,active,False,448,0,0,True,True,,,2020-07-31 21:19:50,2020
332,0,1970-01-02 00:00:00+00:00,True,0,449,0,out_of_service,False,449,0,0,True,False,,,2020-07-31 21:19:50,1970
333,0,2020-07-31 19:20:28+00:00,True,15,450,0,active,False,450,0,0,True,True,,,2020-07-31 21:19:50,2020
334,7,2020-07-31 20:40:31+00:00,True,8,451,0,active,False,451,0,0,True,True,,,2020-07-31 21:19:50,2020
335,7,2020-07-31 21:10:12+00:00,True,8,452,0,active,False,452,0,0,True,True,,,2020-07-31 21:19:50,2020
336,1,2020-07-31 20:59:19+00:00,True,14,453,0,active,False,453,0,0,True,True,,,2020-07-31 21:19:50,2020
337,1,2020-07-31 20:49:36+00:00,True,14,454,0,active,False,454,0,0,True,True,,,2020-07-31 21:19:50,2020
338,8,2020-07-31 21:01:44+00:00,True,4,455,0,active,False,455,0,0,True,True,,,2020-07-31 21:19:50,2020
