,eightd_has_available_keys,is_renting,station_status,num_docks_available,num_docks_disabled,is_installed,station_id,last_reported,num_ebikes_available,is_returning,legacy_id,num_bikes_disabled,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
28,False,True,active,16,0,True,33,2020-08-14 03:24:04+00:00,0,True,33,0,11,2020-08-14 03:25:55,2020
29,False,True,active,17,0,True,35,2020-08-14 00:38:22+00:00,0,True,35,0,6,2020-08-14 03:25:55,2020
30,True,True,active,33,0,True,36,2020-08-14 00:26:02+00:00,0,True,36,0,0,2020-08-14 03:25:55,2020
31,True,True,active,12,0,True,37,2020-08-14 02:47:07+00:00,0,True,37,0,3,2020-08-14 03:25:55,2020
32,False,True,active,9,0,True,39,2020-08-14 03:06:11+00:00,0,True,39,0,14,2020-08-14 03:25:55,2020
33,False,True,active,12,0,True,40,2020-08-14 03:12:35+00:00,0,True,40,0,7,2020-08-14 03:25:55,2020
34,True,True,active,2,0,True,41,2020-08-14 03:10:52+00:00,0,True,41,0,25,2020-08-14 03:25:55,2020
35,False,True,active,13,0,True,42,2020-08-14 02:29:54+00:00,0,True,42,2,8,2020-08-14 03:25:55,2020
36,True,True,active,14,0,True,43,2020-08-14 03:07:00+00:00,0,True,43,1,0,2020-08-14 03:25:55,2020
37,False,True,active,23,0,True,44,2020-08-14 03:10:16+00:00,0,True,44,0,0,2020-08-14 03:25:55,2020
38,False,True,active,14,0,True,46,2020-08-14 03:23:18+00:00,0,True,46,0,5,2020-08-14 03:25:55,2020
39,True,True,active,1,0,True,47,2020-08-14 03:24:10+00:00,0,True,47,3,15,2020-08-14 03:25:55,2020
40,False,True,active,15,0,True,48,2020-08-14 03:09:45+00:00,0,True,48,0,4,2020-08-14 03:25:55,2020
41,False,True,active,9,0,True,49,2020-08-14 02:14:14+00:00,0,True,49,0,9,2020-08-14 03:25:55,2020
42,True,True,active,14,0,True,50,2020-08-14 03:17:26+00:00,0,True,50,0,1,2020-08-14 03:25:55,2020
43,False,True,active,3,0,True,51,2020-08-14 03:07:40+00:00,0,True,51,0,12,2020-08-14 03:25:55,2020
44,True,True,active,14,0,True,52,2020-08-14 03:20:40+00:00,0,True,52,3,6,2020-08-14 03:25:55,2020
45,False,True,active,4,0,True,53,2020-08-14 03:09:09+00:00,0,True,53,1,14,2020-08-14 03:25:55,2020
46,False,True,active,1,0,True,54,2020-08-14 03:09:30+00:00,0,True,54,0,14,2020-08-14 03:25:55,2020
47,False,True,active,13,0,True,55,2020-08-14 03:13:48+00:00,0,True,55,1,1,2020-08-14 03:25:55,2020
48,True,True,active,9,0,True,56,2020-08-14 02:04:53+00:00,0,True,56,1,8,2020-08-14 03:25:55,2020
49,True,True,active,4,0,True,57,2020-08-14 02:19:19+00:00,0,True,57,1,9,2020-08-14 03:25:55,2020
50,True,True,active,6,0,True,58,2020-08-14 03:22:21+00:00,0,True,58,2,11,2020-08-14 03:25:55,2020
51,True,True,active,10,0,True,59,2020-08-14 02:27:13+00:00,0,True,59,0,9,2020-08-14 03:25:55,2020
52,False,True,active,16,0,True,60,2020-08-14 03:24:47+00:00,0,True,60,0,3,2020-08-14 03:25:55,2020
53,False,True,active,14,0,True,61,2020-08-14 02:58:02+00:00,0,True,61,0,5,2020-08-14 03:25:55,2020
54,False,True,active,11,0,True,63,2020-08-14 02:31:08+00:00,0,True,63,0,4,2020-08-14 03:25:55,2020
55,False,True,active,10,0,True,64,2020-08-14 02:48:36+00:00,0,True,64,2,7,2020-08-14 03:25:55,2020
56,False,True,active,19,0,True,65,2020-08-14 02:21:20+00:00,0,True,65,1,3,2020-08-14 03:25:55,2020
57,False,True,active,0,0,True,66,2020-08-14 02:01:27+00:00,0,True,66,2,13,2020-08-14 03:25:55,2020
58,True,True,active,26,0,True,67,2020-08-14 03:08:13+00:00,0,True,67,0,1,2020-08-14 03:25:55,2020
59,True,True,active,4,0,True,68,2020-08-14 03:11:00+00:00,0,True,68,1,14,2020-08-14 03:25:55,2020
60,True,True,active,8,0,True,69,2020-08-14 02:46:03+00:00,0,True,69,0,11,2020-08-14 03:25:55,2020
61,False,True,active,6,0,True,70,2020-08-14 03:22:57+00:00,0,True,70,0,17,2020-08-14 03:25:55,2020
62,False,True,active,11,0,True,71,2020-08-14 03:22:14+00:00,0,True,71,1,11,2020-08-14 03:25:55,2020
63,False,True,active,23,0,True,72,2020-08-14 02:15:35+00:00,0,True,72,0,0,2020-08-14 03:25:55,2020
64,False,True,active,12,0,True,73,2020-08-14 02:59:54+00:00,0,True,73,1,2,2020-08-14 03:25:55,2020
65,True,True,active,15,0,True,74,2020-08-14 03:21:59+00:00,0,True,74,1,3,2020-08-14 03:25:55,2020
66,False,True,active,10,0,True,75,2020-08-14 02:22:37+00:00,0,True,75,0,5,2020-08-14 03:25:55,2020
67,False,True,active,6,0,True,76,2020-08-14 03:12:34+00:00,0,True,76,1,10,2020-08-14 03:25:55,2020
68,False,True,active,7,0,True,77,2020-08-14 03:04:06+00:00,0,True,77,1,7,2020-08-14 03:25:55,2020
69,False,True,active,0,0,True,78,2020-08-14 03:21:24+00:00,0,True,78,0,19,2020-08-14 03:25:55,2020
70,False,True,active,1,0,True,79,2020-08-14 03:17:15+00:00,0,True,79,5,13,2020-08-14 03:25:55,2020
71,False,True,active,28,0,True,80,2020-08-14 02:51:51+00:00,0,True,80,1,6,2020-08-14 03:25:55,2020
72,False,True,active,3,0,True,81,2020-08-14 03:25:09+00:00,0,True,81,2,14,2020-08-14 03:25:55,2020
73,False,True,active,12,0,True,82,2020-08-14 02:39:23+00:00,0,True,82,0,3,2020-08-14 03:25:55,2020
74,False,True,active,12,0,True,84,2020-08-14 03:10:36+00:00,0,True,84,0,3,2020-08-14 03:25:55,2020
75,False,True,active,17,0,True,85,2020-08-14 02:50:42+00:00,0,True,85,0,2,2020-08-14 03:25:55,2020
76,False,True,active,5,0,True,86,2020-08-14 03:09:23+00:00,0,True,86,0,14,2020-08-14 03:25:55,2020
77,False,True,active,1,0,True,87,2020-08-14 02:53:07+00:00,0,True,87,0,14,2020-08-14 03:25:55,2020
78,False,True,active,9,0,True,89,2020-08-14 02:02:47+00:00,0,True,89,0,10,2020-08-14 03:25:55,2020
79,False,True,active,0,0,True,90,2020-08-14 01:59:24+00:00,0,True,90,1,18,2020-08-14 03:25:55,2020
80,False,True,active,19,0,True,91,2020-08-14 02:59:43+00:00,0,True,91,0,0,2020-08-14 03:25:55,2020
81,False,True,active,9,0,True,92,2020-08-14 00:17:58+00:00,0,True,92,0,10,2020-08-14 03:25:55,2020
82,False,True,active,1,0,True,93,2020-08-14 00:45:30+00:00,0,True,93,0,14,2020-08-14 03:25:55,2020
83,False,True,active,6,0,True,94,2020-08-14 01:02:51+00:00,0,True,94,0,5,2020-08-14 03:25:55,2020
84,False,True,active,1,0,True,95,2020-08-14 03:12:36+00:00,0,True,95,1,13,2020-08-14 03:25:55,2020
85,False,True,active,5,0,True,96,2020-08-14 01:33:58+00:00,0,True,96,1,13,2020-08-14 03:25:55,2020
86,False,True,active,11,0,True,97,2020-08-14 03:24:46+00:00,0,True,97,1,7,2020-08-14 03:25:55,2020
87,False,True,active,12,0,True,98,2020-08-14 03:10:53+00:00,0,True,98,0,11,2020-08-14 03:25:55,2020
88,False,True,active,1,0,True,99,2020-08-14 01:44:19+00:00,0,True,99,0,14,2020-08-14 03:25:55,2020
89,True,True,active,2,0,True,100,2020-08-14 03:15:03+00:00,0,True,100,2,21,2020-08-14 03:25:55,2020
90,False,True,active,0,0,True,101,2020-08-14 00:15:33+00:00,0,True,101,0,15,2020-08-14 03:25:55,2020
91,False,True,active,3,0,True,102,2020-08-14 02:14:04+00:00,0,True,102,1,11,2020-08-14 03:25:55,2020
92,False,True,active,10,0,True,103,2020-08-14 02:56:30+00:00,0,True,103,0,5,2020-08-14 03:25:55,2020
93,False,True,active,11,0,True,104,2020-08-14 02:48:49+00:00,0,True,104,0,8,2020-08-14 03:25:55,2020
94,False,True,active,13,0,True,105,2020-08-14 03:05:56+00:00,0,True,105,0,6,2020-08-14 03:25:55,2020
95,False,True,active,13,0,True,106,2020-08-14 02:12:01+00:00,0,True,106,1,1,2020-08-14 03:25:55,2020
96,False,True,active,19,0,True,107,2020-08-14 02:33:57+00:00,0,True,107,0,0,2020-08-14 03:25:55,2020
97,False,True,active,14,0,True,108,2020-08-14 03:00:24+00:00,0,True,108,0,3,2020-08-14 03:25:55,2020
98,False,True,active,35,0,True,109,2020-08-13 22:42:01+00:00,0,True,109,0,0,2020-08-14 03:25:55,2020
99,False,True,active,7,0,True,110,2020-08-14 03:18:54+00:00,0,True,110,0,8,2020-08-14 03:25:55,2020
100,False,True,active,8,0,True,111,2020-08-13 23:56:44+00:00,0,True,111,0,7,2020-08-14 03:25:55,2020
101,False,True,active,7,0,True,112,2020-08-14 02:46:23+00:00,0,True,112,0,8,2020-08-14 03:25:55,2020
102,False,True,active,5,0,True,113,2020-08-14 01:35:19+00:00,0,True,113,0,10,2020-08-14 03:25:55,2020
103,False,True,active,11,0,True,114,2020-08-14 01:31:14+00:00,0,True,114,1,3,2020-08-14 03:25:55,2020
104,False,True,active,7,0,True,115,2020-08-14 02:51:56+00:00,0,True,115,3,9,2020-08-14 03:25:55,2020
105,False,True,active,6,0,True,116,2020-08-14 02:39:24+00:00,0,True,116,0,17,2020-08-14 03:25:55,2020
106,False,True,active,16,0,True,117,2020-08-14 02:11:44+00:00,0,True,117,0,3,2020-08-14 03:25:55,2020
107,False,True,active,0,0,True,118,2020-08-14 03:17:50+00:00,0,True,118,1,18,2020-08-14 03:25:55,2020
108,False,True,active,2,0,True,119,2020-08-14 03:24:45+00:00,0,True,119,0,13,2020-08-14 03:25:55,2020
109,False,True,active,7,0,True,120,2020-08-14 01:58:07+00:00,0,True,120,1,7,2020-08-14 03:25:55,2020
110,False,True,active,2,0,True,121,2020-08-14 03:15:29+00:00,0,True,121,3,12,2020-08-14 03:25:55,2020
111,False,True,active,7,0,True,122,2020-08-14 03:10:00+00:00,0,True,122,0,8,2020-08-14 03:25:55,2020
112,False,True,active,8,0,True,124,2020-08-14 00:34:05+00:00,0,True,124,1,6,2020-08-14 03:25:55,2020
113,False,True,active,3,0,True,125,2020-08-14 03:03:45+00:00,0,True,125,1,11,2020-08-14 03:25:55,2020
114,False,True,active,8,0,True,126,2020-08-13 23:34:21+00:00,0,True,126,1,6,2020-08-14 03:25:55,2020
115,False,True,active,7,0,True,128,2020-08-14 03:22:52+00:00,0,True,128,0,12,2020-08-14 03:25:55,2020
116,False,True,active,1,0,True,129,2020-08-14 02:17:26+00:00,0,True,129,0,18,2020-08-14 03:25:55,2020
117,False,True,active,5,0,True,130,2020-08-14 01:32:45+00:00,0,True,130,0,10,2020-08-14 03:25:55,2020
118,False,True,active,2,0,True,131,2020-08-14 03:21:07+00:00,0,True,131,1,15,2020-08-14 03:25:55,2020
119,False,True,active,15,0,True,133,2020-08-14 01:01:29+00:00,0,True,133,1,7,2020-08-14 03:25:55,2020
120,False,True,active,16,0,True,135,2020-08-13 20:55:32+00:00,0,True,135,0,1,2020-08-14 03:25:55,2020
121,False,True,active,13,0,True,136,2020-08-14 00:49:43+00:00,0,True,136,2,4,2020-08-14 03:25:55,2020
122,False,True,active,9,0,True,137,2020-08-14 03:10:41+00:00,0,True,137,0,6,2020-08-14 03:25:55,2020
123,False,True,active,1,0,True,138,2020-08-14 02:30:37+00:00,0,True,138,2,12,2020-08-14 03:25:55,2020
124,False,True,active,3,0,True,139,2020-08-14 02:53:16+00:00,0,True,139,1,15,2020-08-14 03:25:55,2020
125,False,True,active,0,0,True,140,2020-08-14 01:00:27+00:00,0,True,140,2,15,2020-08-14 03:25:55,2020
126,False,True,active,2,0,True,141,2020-08-14 03:16:58+00:00,0,True,141,0,13,2020-08-14 03:25:55,2020
127,False,True,active,14,0,True,142,2020-08-14 03:08:18+00:00,0,True,142,1,8,2020-08-14 03:25:55,2020
128,False,True,active,4,0,True,143,2020-08-14 03:24:46+00:00,0,True,143,1,18,2020-08-14 03:25:55,2020
129,False,True,active,7,0,True,144,2020-08-14 01:09:44+00:00,0,True,144,0,12,2020-08-14 03:25:55,2020
130,False,True,active,0,0,True,145,2020-08-14 00:58:11+00:00,0,True,145,0,19,2020-08-14 03:25:55,2020
131,False,True,active,0,0,True,146,2020-08-14 02:35:31+00:00,0,True,146,0,19,2020-08-14 03:25:55,2020
132,True,True,active,10,0,True,149,2020-08-14 03:20:13+00:00,0,True,149,1,7,2020-08-14 03:25:55,2020
133,False,True,active,6,0,True,150,2020-08-14 03:03:22+00:00,0,True,150,1,12,2020-08-14 03:25:55,2020
134,False,True,active,16,0,True,151,2020-08-14 03:24:49+00:00,0,True,151,1,2,2020-08-14 03:25:55,2020
135,True,True,active,3,0,True,152,2020-08-14 01:01:17+00:00,0,True,152,0,12,2020-08-14 03:25:55,2020
136,False,True,active,5,0,True,156,2020-08-14 03:19:05+00:00,0,True,156,0,10,2020-08-14 03:25:55,2020
137,False,True,active,14,0,True,157,2020-08-14 03:15:33+00:00,0,True,157,1,0,2020-08-14 03:25:55,2020
138,False,True,active,9,0,True,159,2020-08-14 01:45:05+00:00,0,True,159,0,6,2020-08-14 03:25:55,2020
139,True,True,active,11,0,True,160,2020-08-14 02:38:11+00:00,0,True,160,0,3,2020-08-14 03:25:55,2020
140,True,True,active,9,0,True,161,2020-08-14 03:24:42+00:00,0,True,161,2,12,2020-08-14 03:25:55,2020
141,False,True,active,13,0,True,162,2020-08-14 00:05:05+00:00,0,True,162,0,2,2020-08-14 03:25:55,2020
142,True,True,active,11,0,True,163,2020-08-14 03:08:16+00:00,0,True,163,0,8,2020-08-14 03:25:55,2020
143,False,True,active,9,0,True,167,2020-08-14 03:18:10+00:00,0,True,167,0,6,2020-08-14 03:25:55,2020
144,False,True,active,10,0,True,169,2020-08-14 03:11:05+00:00,0,True,169,0,9,2020-08-14 03:25:55,2020
145,True,True,active,4,0,True,170,2020-08-14 03:11:17+00:00,0,True,170,0,10,2020-08-14 03:25:55,2020
146,True,True,active,13,0,True,171,2020-08-14 01:11:39+00:00,0,True,171,0,10,2020-08-14 03:25:55,2020
147,True,True,active,1,0,True,173,2020-08-14 02:39:41+00:00,0,True,173,0,13,2020-08-14 03:25:55,2020
148,False,True,active,6,0,True,174,2020-08-14 03:25:16+00:00,0,True,174,2,7,2020-08-14 03:25:55,2020
149,True,True,active,4,0,True,175,2020-08-14 02:40:32+00:00,0,True,175,2,11,2020-08-14 03:25:55,2020
150,False,True,active,4,0,True,176,2020-08-14 00:33:30+00:00,0,True,176,0,11,2020-08-14 03:25:55,2020
151,False,True,active,16,0,True,177,2020-08-14 03:24:19+00:00,0,True,177,0,3,2020-08-14 03:25:55,2020
152,False,True,active,9,0,True,178,2020-08-14 03:24:27+00:00,0,True,178,0,10,2020-08-14 03:25:55,2020
153,False,True,active,12,0,True,179,2020-08-14 03:24:13+00:00,0,True,179,0,13,2020-08-14 03:25:55,2020
154,False,True,active,12,0,True,180,2020-08-14 03:17:34+00:00,0,True,180,0,7,2020-08-14 03:25:55,2020
155,False,True,active,7,0,True,181,2020-08-14 00:22:00+00:00,0,True,181,0,12,2020-08-14 03:25:55,2020
156,True,True,active,14,0,True,182,2020-08-14 02:13:21+00:00,0,True,182,0,5,2020-08-14 03:25:55,2020
157,False,True,active,15,0,True,183,2020-08-14 03:08:58+00:00,0,True,183,1,3,2020-08-14 03:25:55,2020
158,False,True,active,15,0,True,184,2020-08-14 02:02:28+00:00,0,True,184,0,4,2020-08-14 03:25:55,2020
159,False,True,active,5,0,True,185,2020-08-14 03:18:35+00:00,0,True,185,0,10,2020-08-14 03:25:55,2020
160,True,True,active,12,0,True,186,2020-08-14 03:19:26+00:00,0,True,186,0,3,2020-08-14 03:25:55,2020
161,False,True,active,9,0,True,187,2020-08-14 00:26:24+00:00,0,True,187,0,6,2020-08-14 03:25:55,2020
162,False,True,active,4,0,True,188,2020-08-14 03:02:10+00:00,0,True,188,0,11,2020-08-14 03:25:55,2020
163,True,True,active,23,0,True,189,2020-08-14 02:21:19+00:00,0,True,189,0,0,2020-08-14 03:25:55,2020
164,True,True,active,19,0,True,190,2020-08-14 03:23:20+00:00,0,True,190,1,17,2020-08-14 03:25:55,2020
165,False,True,active,10,0,True,191,2020-08-14 03:03:15+00:00,0,True,191,0,5,2020-08-14 03:25:55,2020
166,False,True,active,19,0,True,192,2020-08-14 03:21:38+00:00,0,True,192,0,0,2020-08-14 03:25:55,2020
167,True,True,active,6,0,True,193,2020-08-14 02:26:32+00:00,0,True,193,1,8,2020-08-14 03:25:55,2020
168,False,True,active,13,0,True,194,2020-08-14 03:08:47+00:00,0,True,194,1,5,2020-08-14 03:25:55,2020
169,False,True,active,14,0,True,195,2020-08-14 02:43:02+00:00,0,True,195,1,8,2020-08-14 03:25:55,2020
170,True,True,active,9,0,True,196,2020-08-13 22:31:42+00:00,0,True,196,1,0,2020-08-14 03:25:55,2020
171,False,True,active,11,0,True,197,2020-08-13 23:59:03+00:00,0,True,197,1,3,2020-08-14 03:25:55,2020
172,False,True,active,8,0,True,199,2020-08-14 02:05:42+00:00,0,True,199,0,7,2020-08-14 03:25:55,2020
173,False,True,active,8,0,True,200,2020-08-14 02:39:28+00:00,0,True,200,0,11,2020-08-14 03:25:55,2020
174,False,True,active,5,0,True,201,2020-08-14 00:14:03+00:00,0,True,201,0,10,2020-08-14 03:25:55,2020
175,False,True,active,14,0,True,202,2020-08-13 20:38:42+00:00,0,True,202,0,1,2020-08-14 03:25:55,2020
176,False,True,active,15,0,True,203,2020-08-13 14:09:27+00:00,0,True,203,0,0,2020-08-14 03:25:55,2020
177,False,True,active,13,0,True,204,2020-08-13 23:23:03+00:00,0,True,204,1,1,2020-08-14 03:25:55,2020
178,False,True,active,12,0,True,205,2020-08-14 01:05:54+00:00,0,True,205,0,3,2020-08-14 03:25:55,2020
179,True,True,active,19,0,True,206,2020-08-14 03:22:46+00:00,0,True,206,1,3,2020-08-14 03:25:55,2020
180,True,True,active,3,0,True,208,2020-08-14 03:19:44+00:00,0,True,208,0,12,2020-08-14 03:25:55,2020
181,False,True,active,7,0,True,209,2020-08-13 22:18:03+00:00,0,True,209,0,8,2020-08-14 03:25:55,2020
182,False,True,active,11,0,True,210,2020-08-14 00:34:46+00:00,0,True,210,0,4,2020-08-14 03:25:55,2020
183,False,True,active,11,0,True,211,2020-08-14 00:26:57+00:00,0,True,211,0,8,2020-08-14 03:25:55,2020
184,False,True,active,17,0,True,212,2020-08-14 03:20:19+00:00,0,True,212,0,16,2020-08-14 03:25:55,2020
185,True,True,active,11,0,True,213,2020-08-14 00:14:05+00:00,0,True,213,0,5,2020-08-14 03:25:55,2020
186,False,True,active,5,0,True,214,2020-08-14 01:05:11+00:00,0,True,214,0,10,2020-08-14 03:25:55,2020
187,False,True,active,9,0,True,215,2020-08-14 03:13:48+00:00,0,True,215,0,6,2020-08-14 03:25:55,2020
188,False,True,active,0,0,True,216,2020-08-13 22:08:51+00:00,0,True,216,1,18,2020-08-14 03:25:55,2020
189,False,True,active,10,0,True,217,2020-08-14 01:27:38+00:00,0,True,217,0,9,2020-08-14 03:25:55,2020
190,False,True,active,4,0,True,218,2020-08-14 02:21:46+00:00,0,True,218,0,11,2020-08-14 03:25:55,2020
191,False,True,active,9,0,True,219,2020-08-14 00:59:22+00:00,0,True,219,1,5,2020-08-14 03:25:55,2020
192,False,True,active,10,0,True,221,2020-08-14 03:25:16+00:00,0,True,221,0,9,2020-08-14 03:25:55,2020
193,True,True,active,8,0,True,222,2020-08-14 03:12:22+00:00,0,True,222,0,6,2020-08-14 03:25:55,2020
194,False,True,active,3,0,True,224,2020-08-14 02:06:47+00:00,0,True,224,2,12,2020-08-14 03:25:55,2020
195,False,True,active,13,0,True,225,2020-08-14 03:22:18+00:00,0,True,225,0,6,2020-08-14 03:25:55,2020
196,False,True,active,3,0,True,226,2020-08-14 02:26:57+00:00,0,True,226,0,12,2020-08-14 03:25:55,2020
197,False,True,active,7,0,True,227,2020-08-14 02:43:53+00:00,0,True,227,3,9,2020-08-14 03:25:55,2020
198,False,True,active,19,0,True,228,2020-08-14 01:50:08+00:00,0,True,228,0,0,2020-08-14 03:25:55,2020
199,False,True,active,5,0,True,232,2020-08-13 22:59:36+00:00,0,True,232,0,6,2020-08-14 03:25:55,2020
200,False,True,active,5,0,True,233,2020-08-14 02:30:12+00:00,0,True,233,0,10,2020-08-14 03:25:55,2020
201,False,True,active,8,0,True,234,2020-08-14 03:20:24+00:00,0,True,234,0,7,2020-08-14 03:25:55,2020
202,False,True,active,6,0,True,235,2020-08-14 02:31:28+00:00,0,True,235,0,9,2020-08-14 03:25:55,2020
203,False,True,active,8,0,True,236,2020-08-14 01:20:32+00:00,0,True,236,0,7,2020-08-14 03:25:55,2020
204,False,True,active,7,0,True,239,2020-08-14 02:40:18+00:00,0,True,239,0,8,2020-08-14 03:25:55,2020
205,False,True,active,5,0,True,255,2020-08-13 12:33:28+00:00,0,True,255,0,10,2020-08-14 03:25:55,2020
206,False,True,active,1,0,True,258,2020-08-14 01:18:10+00:00,0,True,258,1,13,2020-08-14 03:25:55,2020
207,False,True,active,1,0,True,259,2020-08-13 18:35:59+00:00,0,True,259,0,14,2020-08-14 03:25:55,2020
208,False,True,active,0,0,True,260,2020-08-14 03:13:13+00:00,0,True,260,0,15,2020-08-14 03:25:55,2020
209,False,True,active,5,0,True,271,2020-08-14 01:20:34+00:00,0,True,271,0,10,2020-08-14 03:25:55,2020
210,False,True,active,12,0,True,272,2020-08-14 02:51:36+00:00,0,True,272,1,6,2020-08-14 03:25:55,2020
211,False,True,active,26,0,True,273,2020-08-14 02:49:33+00:00,0,True,273,0,14,2020-08-14 03:25:55,2020
212,False,True,active,1,0,True,279,2020-08-14 02:03:07+00:00,0,True,279,0,18,2020-08-14 03:25:55,2020
213,False,True,active,7,0,True,280,2020-08-14 02:40:34+00:00,0,True,280,1,11,2020-08-14 03:25:55,2020
214,False,True,active,4,0,True,282,2020-08-14 02:51:48+00:00,0,True,282,1,10,2020-08-14 03:25:55,2020
215,False,True,active,15,0,True,296,2020-08-14 02:24:31+00:00,0,True,296,0,8,2020-08-14 03:25:55,2020
216,False,True,active,17,0,True,318,2020-08-14 02:59:22+00:00,0,True,318,1,1,2020-08-14 03:25:55,2020
217,False,True,active,21,0,True,319,2020-08-14 00:41:06+00:00,0,True,319,0,4,2020-08-14 03:25:55,2020
218,False,True,active,14,0,True,327,2020-08-14 02:55:02+00:00,0,True,327,0,1,2020-08-14 03:25:55,2020
219,False,True,active,2,0,True,328,2020-08-14 01:54:47+00:00,0,True,328,2,11,2020-08-14 03:25:55,2020
220,False,True,active,2,0,True,329,2020-08-14 01:32:09+00:00,0,True,329,0,13,2020-08-14 03:25:55,2020
221,False,True,active,10,0,True,330,2020-08-14 02:04:00+00:00,0,True,330,0,5,2020-08-14 03:25:55,2020
222,False,True,active,8,0,True,331,2020-08-14 03:12:31+00:00,0,True,331,1,6,2020-08-14 03:25:55,2020
223,False,True,active,4,0,True,332,2020-08-14 03:14:48+00:00,0,True,332,1,10,2020-08-14 03:25:55,2020
224,False,True,active,3,0,True,333,2020-08-14 02:50:07+00:00,0,True,333,0,22,2020-08-14 03:25:55,2020
225,False,True,active,0,0,True,334,2020-08-14 02:22:08+00:00,0,True,334,2,17,2020-08-14 03:25:55,2020
226,False,True,active,14,0,True,335,2020-08-14 02:45:37+00:00,0,True,335,0,5,2020-08-14 03:25:55,2020
227,False,True,active,11,0,True,336,2020-08-13 23:42:32+00:00,0,True,336,0,4,2020-08-14 03:25:55,2020
228,False,True,active,2,0,True,337,2020-08-14 01:25:30+00:00,0,True,337,1,12,2020-08-14 03:25:55,2020
229,False,True,active,5,0,True,338,2020-08-14 02:29:24+00:00,0,True,338,1,9,2020-08-14 03:25:55,2020
230,False,True,active,0,0,True,339,2020-08-14 00:01:08+00:00,0,True,339,1,14,2020-08-14 03:25:55,2020
231,False,True,active,1,0,True,340,2020-08-14 01:36:46+00:00,0,True,340,0,18,2020-08-14 03:25:55,2020
232,True,True,active,0,0,True,341,2020-08-14 03:12:19+00:00,0,True,341,1,14,2020-08-14 03:25:55,2020
