,num_docks_available,last_reported,station_id,num_docks_disabled,is_renting,num_ebikes_available,num_bikes_available,station_status,is_installed,eightd_has_available_keys,legacy_id,num_bikes_disabled,is_returning,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
24,7,2020-08-18 21:16:36+00:00,29,0,True,0,7,active,True,False,29,1,True,,,2020-08-18 21:47:45,2020
25,13,2020-08-18 21:46:01+00:00,30,0,True,0,1,active,True,False,30,1,True,,,2020-08-18 21:47:45,2020
26,14,2020-08-18 21:21:15+00:00,31,0,True,0,5,active,True,True,31,0,True,,,2020-08-18 21:47:45,2020
27,6,2020-08-18 21:39:18+00:00,32,0,True,0,8,active,True,False,32,1,True,,,2020-08-18 21:47:45,2020
28,7,2020-08-18 21:41:31+00:00,33,0,True,0,20,active,True,False,33,0,True,,,2020-08-18 21:47:45,2020
29,16,2020-08-18 21:45:53+00:00,35,0,True,0,7,active,True,False,35,0,True,,,2020-08-18 21:47:45,2020
30,13,2020-08-18 21:43:28+00:00,36,0,True,0,20,active,True,True,36,0,True,,,2020-08-18 21:47:45,2020
31,0,2020-08-18 19:15:16+00:00,37,0,True,0,15,active,True,True,37,0,True,,,2020-08-18 21:47:45,2020
32,17,2020-08-18 21:46:35+00:00,39,0,True,0,6,active,True,False,39,0,True,,,2020-08-18 21:47:45,2020
33,11,2020-08-18 21:47:30+00:00,40,0,True,0,8,active,True,False,40,0,True,,,2020-08-18 21:47:45,2020
34,17,2020-08-18 21:47:29+00:00,41,0,True,0,9,active,True,True,41,1,True,,,2020-08-18 21:47:45,2020
35,11,2020-08-18 21:47:11+00:00,42,0,True,0,11,active,True,False,42,1,True,,,2020-08-18 21:47:45,2020
36,15,2020-08-18 21:41:57+00:00,43,0,True,0,0,active,True,True,43,0,True,,,2020-08-18 21:47:45,2020
37,4,2020-08-18 21:16:35+00:00,44,0,True,0,19,active,True,False,44,0,True,,,2020-08-18 21:47:45,2020
38,18,2020-08-18 21:43:10+00:00,46,0,True,0,1,active,True,False,46,0,True,,,2020-08-18 21:47:45,2020
39,15,2020-08-18 21:45:56+00:00,47,0,True,0,4,active,True,True,47,0,True,,,2020-08-18 21:47:45,2020
40,7,2020-08-18 21:42:05+00:00,48,0,True,0,11,active,True,False,48,1,True,,,2020-08-18 21:47:45,2020
41,4,2020-08-18 21:21:19+00:00,49,0,True,0,14,active,True,False,49,0,True,,,2020-08-18 21:47:45,2020
42,8,2020-08-18 21:41:58+00:00,50,0,True,0,7,active,True,True,50,0,True,,,2020-08-18 21:47:45,2020
43,14,2020-08-18 21:40:43+00:00,51,0,True,0,1,active,True,False,51,0,True,,,2020-08-18 21:47:45,2020
44,8,2020-08-18 21:45:51+00:00,52,0,True,0,13,active,True,True,52,2,True,,,2020-08-18 21:47:45,2020
45,10,2020-08-18 21:46:48+00:00,53,0,True,0,7,active,True,False,53,2,True,,,2020-08-18 21:47:45,2020
46,1,2020-08-18 21:38:11+00:00,54,0,True,0,13,active,True,False,54,1,True,,,2020-08-18 21:47:45,2020
47,13,2020-08-18 21:40:57+00:00,55,0,True,0,2,active,True,False,55,0,True,,,2020-08-18 21:47:45,2020
48,10,2020-08-18 21:36:55+00:00,56,0,True,0,7,active,True,False,56,1,True,,,2020-08-18 21:47:45,2020
49,12,2020-08-18 21:39:50+00:00,57,0,True,0,2,active,True,True,57,0,True,,,2020-08-18 21:47:45,2020
50,9,2020-08-18 21:45:49+00:00,58,0,True,0,8,active,True,True,58,2,True,,,2020-08-18 21:47:45,2020
51,18,2020-08-18 21:45:23+00:00,59,0,True,0,1,active,True,True,59,0,True,,,2020-08-18 21:47:45,2020
52,8,2020-08-18 21:47:30+00:00,60,0,True,0,11,active,True,False,60,0,True,,,2020-08-18 21:47:45,2020
53,18,2020-08-18 21:43:45+00:00,61,0,True,0,1,active,True,False,61,0,True,,,2020-08-18 21:47:45,2020
54,3,2020-08-18 21:28:21+00:00,63,0,True,0,12,active,True,False,63,0,True,,,2020-08-18 21:47:45,2020
55,15,2020-08-18 21:41:53+00:00,64,0,True,0,4,active,True,False,64,0,True,,,2020-08-18 21:47:45,2020
56,22,2020-08-18 21:30:07+00:00,65,0,True,0,1,active,True,False,65,0,True,,,2020-08-18 21:47:45,2020
57,13,2020-08-18 21:42:32+00:00,66,0,True,0,1,active,True,False,66,1,True,,,2020-08-18 21:47:45,2020
58,14,2020-08-18 21:41:25+00:00,67,0,True,0,13,active,True,True,67,0,True,,,2020-08-18 21:47:45,2020
59,2,2020-08-18 21:41:24+00:00,68,0,True,0,17,active,True,True,68,0,True,,,2020-08-18 21:47:45,2020
60,0,2020-08-18 21:46:02+00:00,69,0,True,0,19,active,True,True,69,0,True,,,2020-08-18 21:47:45,2020
61,3,2020-08-18 21:43:13+00:00,70,0,True,0,20,active,True,False,70,0,True,,,2020-08-18 21:47:45,2020
62,14,2020-08-18 21:42:58+00:00,71,0,True,0,9,active,True,False,71,0,True,,,2020-08-18 21:47:45,2020
63,4,2020-08-18 21:46:06+00:00,72,0,True,0,19,active,True,False,72,0,True,,,2020-08-18 21:47:45,2020
64,4,2020-08-18 21:41:23+00:00,73,0,True,0,8,active,True,False,73,3,True,,,2020-08-18 21:47:45,2020
65,1,2020-08-18 21:47:10+00:00,74,0,True,0,18,active,True,True,74,0,True,,,2020-08-18 21:47:45,2020
66,11,2020-08-18 21:36:52+00:00,75,0,True,0,4,active,True,False,75,0,True,,,2020-08-18 21:47:45,2020
67,16,2020-08-18 21:42:10+00:00,76,0,True,0,1,active,True,False,76,0,True,,,2020-08-18 21:47:45,2020
68,7,2020-08-18 21:39:23+00:00,77,0,True,0,8,active,True,False,77,0,True,,,2020-08-18 21:47:45,2020
69,9,2020-08-18 21:46:52+00:00,78,0,True,0,9,active,True,False,78,1,True,,,2020-08-18 21:47:45,2020
70,9,2020-08-18 21:27:13+00:00,79,0,True,0,10,active,True,False,79,0,True,,,2020-08-18 21:47:45,2020
71,13,2020-08-18 21:41:13+00:00,80,0,True,0,22,active,True,False,80,0,True,,,2020-08-18 21:47:45,2020
72,1,2020-08-18 21:45:51+00:00,81,0,True,0,17,active,True,False,81,1,True,,,2020-08-18 21:47:45,2020
73,9,2020-08-18 21:45:15+00:00,82,0,True,0,5,active,True,False,82,1,True,,,2020-08-18 21:47:45,2020
74,4,2020-08-18 21:37:20+00:00,84,0,True,0,11,active,True,False,84,0,True,,,2020-08-18 21:47:45,2020
75,12,2020-08-18 21:36:10+00:00,85,0,True,0,7,active,True,False,85,0,True,,,2020-08-18 21:47:45,2020
76,13,2020-08-18 21:44:54+00:00,86,0,True,0,5,active,True,False,86,1,True,,,2020-08-18 21:47:45,2020
77,8,2020-08-18 21:44:19+00:00,87,0,True,0,7,active,True,False,87,0,True,,,2020-08-18 21:47:45,2020
78,12,2020-08-18 21:45:06+00:00,89,0,True,0,7,active,True,False,89,0,True,,,2020-08-18 21:47:45,2020
79,16,2020-08-18 21:32:54+00:00,90,0,True,0,3,active,True,False,90,0,True,,,2020-08-18 21:47:45,2020
80,15,2020-08-18 21:45:17+00:00,91,0,True,0,3,active,True,False,91,1,True,,,2020-08-18 21:47:45,2020
81,3,2020-08-18 21:43:52+00:00,92,0,True,0,15,active,True,False,92,1,True,,,2020-08-18 21:47:45,2020
82,0,2020-08-18 21:13:06+00:00,93,0,True,0,13,active,True,False,93,2,True,,,2020-08-18 21:47:45,2020
83,9,2020-08-18 21:45:51+00:00,94,0,True,0,2,active,True,False,94,0,True,,,2020-08-18 21:47:45,2020
84,10,2020-08-18 21:45:15+00:00,95,0,True,0,2,active,True,False,95,3,True,,,2020-08-18 21:47:45,2020
85,8,2020-08-18 21:39:39+00:00,96,0,True,0,11,active,True,False,96,0,True,,,2020-08-18 21:47:45,2020
86,8,2020-08-18 21:43:51+00:00,97,0,True,0,9,active,True,False,97,2,True,,,2020-08-18 21:47:45,2020
87,17,2020-08-18 21:45:27+00:00,98,0,True,0,6,active,True,False,98,0,True,,,2020-08-18 21:47:45,2020
88,1,2020-08-18 21:46:29+00:00,99,0,True,0,12,active,True,False,99,2,True,,,2020-08-18 21:47:45,2020
89,15,2020-08-18 21:45:15+00:00,100,0,True,0,10,active,True,True,100,0,True,,,2020-08-18 21:47:45,2020
90,10,2020-08-18 21:39:47+00:00,101,0,True,0,5,active,True,False,101,0,True,,,2020-08-18 21:47:45,2020
91,11,2020-08-18 21:42:16+00:00,102,0,True,0,4,active,True,False,102,0,True,,,2020-08-18 21:47:45,2020
92,11,2020-08-18 21:35:25+00:00,103,0,True,0,4,active,True,False,103,0,True,,,2020-08-18 21:47:45,2020
93,18,2020-08-18 21:37:44+00:00,104,0,True,0,1,active,True,False,104,0,True,,,2020-08-18 21:47:45,2020
94,10,2020-08-18 21:44:18+00:00,105,0,True,0,9,active,True,False,105,0,True,,,2020-08-18 21:47:45,2020
95,7,2020-08-18 20:26:10+00:00,106,0,True,0,8,active,True,False,106,0,True,,,2020-08-18 21:47:45,2020
96,10,2020-08-18 21:37:32+00:00,107,0,True,0,7,active,True,False,107,2,True,,,2020-08-18 21:47:45,2020
97,6,2020-08-18 21:43:10+00:00,108,0,True,0,11,active,True,False,108,0,True,,,2020-08-18 21:47:45,2020
98,29,2020-08-18 19:32:03+00:00,109,0,True,0,5,active,True,False,109,1,True,,,2020-08-18 21:47:45,2020
99,11,2020-08-18 21:46:55+00:00,110,0,True,0,3,active,True,False,110,1,True,,,2020-08-18 21:47:45,2020
100,12,2020-08-18 21:29:44+00:00,111,0,True,0,3,active,True,False,111,0,True,,,2020-08-18 21:47:45,2020
101,6,2020-08-18 21:33:28+00:00,112,0,True,0,9,active,True,False,112,0,True,,,2020-08-18 21:47:45,2020
102,12,2020-08-18 21:45:46+00:00,113,0,True,0,2,active,True,False,113,1,True,,,2020-08-18 21:47:45,2020
103,15,2020-08-18 20:43:36+00:00,114,0,True,0,0,active,True,False,114,0,True,,,2020-08-18 21:47:45,2020
104,2,2020-08-18 21:43:35+00:00,115,0,True,0,17,active,True,False,115,0,True,,,2020-08-18 21:47:45,2020
105,17,2020-08-18 21:35:04+00:00,116,0,True,0,6,active,True,False,116,0,True,,,2020-08-18 21:47:45,2020
106,13,2020-08-18 21:18:39+00:00,117,0,True,0,6,active,True,False,117,0,True,,,2020-08-18 21:47:45,2020
107,10,2020-08-18 21:43:43+00:00,118,0,True,0,8,active,True,False,118,1,True,,,2020-08-18 21:47:45,2020
108,14,2020-08-18 21:37:05+00:00,119,0,True,0,0,active,True,False,119,1,True,,,2020-08-18 21:47:45,2020
109,3,2020-08-18 21:45:16+00:00,120,0,True,0,11,active,True,False,120,1,True,,,2020-08-18 21:47:45,2020
110,12,2020-08-18 21:44:48+00:00,121,0,True,0,4,active,True,False,121,1,True,,,2020-08-18 21:47:45,2020
111,6,2020-08-18 21:45:23+00:00,122,0,True,0,9,active,True,False,122,0,True,,,2020-08-18 21:47:45,2020
112,14,2020-08-18 21:10:49+00:00,124,0,True,0,1,active,True,False,124,0,True,,,2020-08-18 21:47:45,2020
113,6,2020-08-18 21:31:16+00:00,125,1,True,0,7,active,True,False,125,1,True,,,2020-08-18 21:47:45,2020
114,4,2020-08-18 20:18:03+00:00,126,0,True,0,10,active,True,False,126,1,True,,,2020-08-18 21:47:45,2020
115,3,2020-08-18 21:43:33+00:00,128,0,True,0,16,active,True,False,128,0,True,,,2020-08-18 21:47:45,2020
116,3,2020-08-18 21:44:25+00:00,129,0,True,0,16,active,True,False,129,0,True,,,2020-08-18 21:47:45,2020
117,3,2020-08-18 18:23:23+00:00,130,0,True,0,12,active,True,False,130,0,True,,,2020-08-18 21:47:45,2020
118,16,2020-08-18 21:29:07+00:00,131,0,True,0,2,active,True,False,131,0,True,,,2020-08-18 21:47:45,2020
119,8,2020-08-18 21:30:50+00:00,133,0,True,0,13,active,True,False,133,2,True,,,2020-08-18 21:47:45,2020
120,16,2020-08-18 21:39:58+00:00,135,0,True,0,1,active,True,False,135,0,True,,,2020-08-18 21:47:45,2020
121,14,2020-08-18 19:54:02+00:00,136,0,True,0,4,active,True,False,136,1,True,,,2020-08-18 21:47:45,2020
122,7,2020-08-18 21:13:06+00:00,137,0,True,0,8,active,True,False,137,0,True,,,2020-08-18 21:47:45,2020
123,6,2020-08-18 21:41:03+00:00,138,0,True,0,8,active,True,False,138,1,True,,,2020-08-18 21:47:45,2020
124,14,2020-08-18 21:43:36+00:00,139,0,True,0,5,active,True,False,139,0,True,,,2020-08-18 21:47:45,2020
125,10,2020-08-18 21:03:11+00:00,140,0,True,0,7,active,True,False,140,0,True,,,2020-08-18 21:47:45,2020
126,0,2020-08-18 21:38:19+00:00,141,0,True,0,15,active,True,False,141,0,True,,,2020-08-18 21:47:45,2020
127,4,2020-08-18 21:26:20+00:00,142,0,True,0,19,active,True,False,142,0,True,,,2020-08-18 21:47:45,2020
128,15,2020-08-18 21:33:59+00:00,143,0,True,0,7,active,True,False,143,1,True,,,2020-08-18 21:47:45,2020
129,2,2020-08-18 21:26:41+00:00,144,0,True,0,17,active,True,False,144,0,True,,,2020-08-18 21:47:45,2020
130,7,2020-08-18 21:39:42+00:00,145,0,True,0,11,active,True,False,145,1,True,,,2020-08-18 21:47:45,2020
131,14,2020-08-18 21:47:10+00:00,146,0,True,0,3,active,True,False,146,2,True,,,2020-08-18 21:47:45,2020
132,4,2020-08-18 21:35:11+00:00,149,0,True,0,13,active,True,True,149,1,True,,,2020-08-18 21:47:45,2020
133,7,2020-08-18 21:16:29+00:00,150,0,True,0,11,active,True,False,150,1,True,,,2020-08-18 21:47:45,2020
134,8,2020-08-18 21:34:18+00:00,151,0,True,0,11,active,True,False,151,0,True,,,2020-08-18 21:47:45,2020
135,2,2020-08-18 21:46:12+00:00,152,0,True,0,13,active,True,True,152,0,True,,,2020-08-18 21:47:45,2020
136,12,2020-08-18 21:20:25+00:00,156,0,True,0,3,active,True,False,156,0,True,,,2020-08-18 21:47:45,2020
137,5,2020-08-18 21:47:37+00:00,157,0,True,0,8,active,True,False,157,2,True,,,2020-08-18 21:47:45,2020
138,14,2020-08-18 21:14:14+00:00,159,0,True,0,1,active,True,False,159,0,True,,,2020-08-18 21:47:45,2020
139,6,2020-08-18 21:37:18+00:00,160,0,True,0,8,active,True,True,160,0,True,,,2020-08-18 21:47:45,2020
140,8,2020-08-18 21:47:25+00:00,161,0,True,0,14,active,True,True,161,1,True,,,2020-08-18 21:47:45,2020
141,10,2020-08-18 21:45:55+00:00,162,0,True,0,5,active,True,False,162,0,True,,,2020-08-18 21:47:45,2020
142,17,2020-08-18 21:42:45+00:00,163,0,True,0,2,active,True,True,163,0,True,,,2020-08-18 21:47:45,2020
143,9,2020-08-18 21:25:01+00:00,167,0,True,0,6,active,True,False,167,0,True,,,2020-08-18 21:47:45,2020
144,15,2020-08-18 19:59:09+00:00,169,0,True,0,4,active,True,False,169,0,True,,,2020-08-18 21:47:45,2020
145,13,2020-08-18 21:27:50+00:00,170,0,True,0,1,active,True,True,170,0,True,,,2020-08-18 21:47:45,2020
146,20,2020-08-18 21:29:39+00:00,171,0,True,0,3,active,True,True,171,0,True,,,2020-08-18 21:47:45,2020
147,4,2020-08-18 21:46:06+00:00,173,0,True,0,10,active,True,True,173,0,True,,,2020-08-18 21:47:45,2020
148,11,2020-08-18 21:47:05+00:00,174,0,True,0,4,active,True,False,174,0,True,,,2020-08-18 21:47:45,2020
149,11,2020-08-18 21:46:35+00:00,175,0,True,0,6,active,True,True,175,0,True,,,2020-08-18 21:47:45,2020
150,8,2020-08-18 19:55:55+00:00,176,0,True,0,7,active,True,False,176,0,True,,,2020-08-18 21:47:45,2020
151,13,2020-08-18 21:35:41+00:00,177,0,True,0,6,active,True,False,177,0,True,,,2020-08-18 21:47:45,2020
152,13,2020-08-18 21:46:05+00:00,178,0,True,0,6,active,True,False,178,0,True,,,2020-08-18 21:47:45,2020
153,10,2020-08-18 21:46:08+00:00,179,0,True,0,15,active,True,False,179,0,True,,,2020-08-18 21:47:45,2020
154,5,2020-08-18 21:25:08+00:00,180,0,True,0,14,active,True,False,180,0,True,,,2020-08-18 21:47:45,2020
155,8,2020-08-18 21:35:02+00:00,181,0,True,0,11,active,True,False,181,0,True,,,2020-08-18 21:47:45,2020
156,14,2020-08-18 21:38:56+00:00,182,0,True,0,5,active,True,True,182,0,True,,,2020-08-18 21:47:45,2020
157,6,2020-08-18 21:27:33+00:00,183,0,True,0,13,active,True,False,183,0,True,,,2020-08-18 21:47:45,2020
158,11,2020-08-18 21:45:18+00:00,184,0,True,0,8,active,True,False,184,0,True,,,2020-08-18 21:47:45,2020
159,12,2020-08-18 21:44:19+00:00,185,0,True,0,2,active,True,False,185,1,True,,,2020-08-18 21:47:45,2020
160,14,2020-08-18 21:42:49+00:00,186,0,True,0,1,active,True,True,186,0,True,,,2020-08-18 21:47:45,2020
161,6,2020-08-18 21:09:42+00:00,187,0,True,0,9,active,True,False,187,0,True,,,2020-08-18 21:47:45,2020
162,3,2020-08-18 21:15:02+00:00,188,0,True,0,12,active,True,False,188,0,True,,,2020-08-18 21:47:45,2020
163,6,2020-08-18 21:47:25+00:00,189,0,True,0,17,active,True,True,189,0,True,,,2020-08-18 21:47:45,2020
164,18,2020-08-18 21:38:34+00:00,190,0,True,0,18,active,True,True,190,1,True,,,2020-08-18 21:47:45,2020
165,12,2020-08-18 21:27:54+00:00,191,0,True,0,3,active,True,False,191,0,True,,,2020-08-18 21:47:45,2020
166,18,2020-08-18 21:40:45+00:00,192,0,True,0,1,active,True,False,192,0,True,,,2020-08-18 21:47:45,2020
167,15,2020-08-18 21:45:34+00:00,193,0,True,0,0,active,True,True,193,0,True,,,2020-08-18 21:47:45,2020
168,14,2020-08-18 21:44:37+00:00,194,0,True,0,2,active,True,False,194,3,True,,,2020-08-18 21:47:45,2020
169,21,2020-08-18 21:47:24+00:00,195,0,True,0,2,active,True,False,195,0,True,,,2020-08-18 21:47:45,2020
170,10,2020-08-18 21:20:25+00:00,196,0,True,0,0,active,True,False,196,0,True,,,2020-08-18 21:47:45,2020
171,6,2020-08-18 21:12:39+00:00,197,0,True,0,9,active,True,False,197,0,True,,,2020-08-18 21:47:45,2020
172,6,2020-08-18 21:21:35+00:00,199,0,True,0,9,active,True,False,199,0,True,,,2020-08-18 21:47:45,2020
173,6,2020-08-18 21:18:28+00:00,200,0,True,0,13,active,True,False,200,0,True,,,2020-08-18 21:47:45,2020
174,10,2020-08-18 21:06:14+00:00,201,0,True,0,5,active,True,False,201,0,True,,,2020-08-18 21:47:45,2020
175,12,2020-08-18 21:38:52+00:00,202,0,True,0,3,active,True,False,202,0,True,,,2020-08-18 21:47:45,2020
176,7,2020-08-18 21:16:29+00:00,203,0,True,0,7,active,True,False,203,1,True,,,2020-08-18 21:47:45,2020
177,12,2020-08-18 19:08:19+00:00,204,0,True,0,3,active,True,False,204,0,True,,,2020-08-18 21:47:45,2020
178,11,2020-08-18 21:26:35+00:00,205,0,True,0,4,active,True,False,205,0,True,,,2020-08-18 21:47:45,2020
179,15,2020-08-18 21:46:41+00:00,206,0,True,0,7,active,True,True,206,1,True,,,2020-08-18 21:47:45,2020
180,6,2020-08-18 21:47:27+00:00,208,0,True,0,9,active,True,True,208,0,True,,,2020-08-18 21:47:45,2020
181,2,2020-08-18 21:20:16+00:00,209,0,True,0,12,active,True,False,209,1,True,,,2020-08-18 21:47:45,2020
182,11,2020-08-18 18:50:30+00:00,210,0,True,0,3,active,True,False,210,1,True,,,2020-08-18 21:47:45,2020
183,17,2020-08-18 21:38:32+00:00,211,0,True,0,2,active,True,False,211,0,True,,,2020-08-18 21:47:45,2020
184,32,2020-08-18 20:34:29+00:00,212,0,True,0,1,active,True,False,212,0,True,,,2020-08-18 21:47:45,2020
185,16,2020-08-18 21:21:10+00:00,213,0,True,0,0,active,True,True,213,0,True,,,2020-08-18 21:47:45,2020
186,7,2020-08-18 21:27:11+00:00,214,0,True,0,8,active,True,False,214,0,True,,,2020-08-18 21:47:45,2020
187,4,2020-08-18 19:28:23+00:00,215,0,True,0,9,active,True,False,215,2,True,,,2020-08-18 21:47:45,2020
188,2,2020-08-18 21:16:33+00:00,216,0,True,0,17,active,True,False,216,0,True,,,2020-08-18 21:47:45,2020
189,7,2020-08-18 21:34:21+00:00,217,0,True,0,11,active,True,False,217,1,True,,,2020-08-18 21:47:45,2020
190,3,2020-08-18 21:42:15+00:00,218,0,True,0,10,active,True,False,218,2,True,,,2020-08-18 21:47:45,2020
191,11,2020-08-18 19:07:11+00:00,219,0,True,0,4,active,True,False,219,0,True,,,2020-08-18 21:47:45,2020
192,18,2020-08-18 21:27:59+00:00,221,0,True,0,0,active,True,False,221,1,True,,,2020-08-18 21:47:45,2020
193,14,2020-08-18 21:41:04+00:00,222,0,True,0,0,active,True,True,222,0,True,,,2020-08-18 21:47:45,2020
194,4,2020-08-18 20:42:25+00:00,224,0,True,0,12,active,True,False,224,1,True,,,2020-08-18 21:47:45,2020
195,8,2020-08-18 21:44:20+00:00,225,0,True,0,9,active,True,False,225,2,True,,,2020-08-18 21:47:45,2020
196,13,2020-08-18 21:34:55+00:00,226,0,True,0,1,active,True,False,226,1,True,,,2020-08-18 21:47:45,2020
197,17,2020-08-18 21:38:54+00:00,227,0,True,0,0,active,True,False,227,2,True,,,2020-08-18 21:47:45,2020
198,12,2020-08-18 21:47:13+00:00,228,0,True,0,7,active,True,False,228,0,True,,,2020-08-18 21:47:45,2020
199,10,2020-08-18 19:33:43+00:00,232,0,True,0,1,active,True,False,232,0,True,,,2020-08-18 21:47:45,2020
200,13,2020-08-18 21:47:21+00:00,233,0,True,0,1,active,True,False,233,1,True,,,2020-08-18 21:47:45,2020
201,12,2020-08-18 21:37:50+00:00,234,0,True,0,3,active,True,False,234,0,True,,,2020-08-18 21:47:45,2020
202,6,2020-08-18 20:18:49+00:00,235,0,True,0,9,active,True,False,235,0,True,,,2020-08-18 21:47:45,2020
203,8,2020-08-18 21:40:46+00:00,236,0,True,0,7,active,True,False,236,0,True,,,2020-08-18 21:47:45,2020
204,5,2020-08-18 21:39:22+00:00,239,0,True,0,10,active,True,False,239,0,True,,,2020-08-18 21:47:45,2020
205,8,2020-08-18 19:37:34+00:00,255,0,True,0,7,active,True,False,255,0,True,,,2020-08-18 21:47:45,2020
206,7,2020-08-18 11:20:18+00:00,258,0,True,0,8,active,True,False,258,0,True,,,2020-08-18 21:47:45,2020
207,5,2020-08-18 17:28:18+00:00,259,0,True,0,10,active,True,False,259,0,True,,,2020-08-18 21:47:45,2020
208,11,2020-08-18 20:07:20+00:00,260,0,True,0,4,active,True,False,260,0,True,,,2020-08-18 21:47:45,2020
209,3,2020-08-18 21:43:12+00:00,271,0,True,0,12,active,True,False,271,0,True,,,2020-08-18 21:47:45,2020
210,7,2020-08-18 21:45:45+00:00,272,0,True,0,12,active,True,False,272,0,True,,,2020-08-18 21:47:45,2020
211,18,2020-08-18 21:23:42+00:00,273,0,True,0,22,active,True,False,273,0,True,,,2020-08-18 21:47:45,2020
212,2,2020-08-18 21:41:55+00:00,279,0,True,0,17,active,True,False,279,0,True,,,2020-08-18 21:47:45,2020
213,8,2020-08-18 21:16:56+00:00,280,0,True,0,11,active,True,False,280,0,True,,,2020-08-18 21:47:45,2020
214,7,2020-08-18 21:34:11+00:00,282,0,True,0,8,active,True,False,282,0,True,,,2020-08-18 21:47:45,2020
215,10,2020-08-18 21:46:11+00:00,296,0,True,0,12,active,True,False,296,1,True,,,2020-08-18 21:47:45,2020
216,6,2020-08-18 21:38:07+00:00,318,0,True,0,13,active,True,False,318,0,True,,,2020-08-18 21:47:45,2020
217,21,2020-08-18 18:54:04+00:00,319,0,True,0,4,active,True,False,319,0,True,,,2020-08-18 21:47:45,2020
218,12,2020-08-18 21:24:44+00:00,327,0,True,0,3,active,True,False,327,0,True,,,2020-08-18 21:47:45,2020
219,8,2020-08-18 21:47:25+00:00,328,0,True,0,7,active,True,False,328,0,True,,,2020-08-18 21:47:45,2020
220,1,2020-08-18 21:14:17+00:00,329,0,True,0,13,active,True,False,329,1,True,,,2020-08-18 21:47:45,2020
221,12,2020-08-18 21:30:25+00:00,330,0,True,0,2,active,True,False,330,1,True,,,2020-08-18 21:47:45,2020
222,1,2020-08-18 21:41:54+00:00,331,0,True,0,14,active,True,False,331,0,True,,,2020-08-18 21:47:45,2020
